evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,7.460385337119863e-05,7.3943113300791475e-06,1.1147839145907932e-05,2,3.795875638938036e-12,0.6518807324243668,0.4471089227610278,0.30149571425606125
2,0.019478306125481938,0.06127188888912479,0.0919413812438952,95,3.5188841317546107e-11,-8.703943986970367,-0.10439770943114127,-0.12289002169613421
3,7.460311600684836e-05,7.390406425912446e-06,1.1129148480508021e-05,2,9.273413421244922e-12,0.651871172801076,0.4470937660636655,0.3014960768934999
4,7.227068658316434e-05,5.384530656324101e-05,7.835078005978858e-05,5,7.390160844610122e-12,0.6334401602591131,0.40148165040553185,0.2971019700912072
5,0.0004665601256552324,0.008075703544281164,0.012290735115570085,31,6.36812121037371e-14,0.5268080452221678,0.09166873880864052,0.17266419801226962
6,6.569309576250332e-05,0.00018843844041124887,0.00026338881822086447,6,2.2695745655562174e-11,0.610767715838385,0.33722294601151853,0.28381733317001817
7,6.712357518524125e-05,0.0007503888455928743,0.0011632260168603695,11,3.917033983828466e-12,0.5801544428669386,0.26908677240162865,0.2631889753128173
8,6.384272096995647e-05,0.0003555361956023994,0.0005517859846255408,10,9.466172452742997e-12,0.5976801461291381,0.30663223980340076,0.2754305717714681
9,0.004676884080655691,0.002690238901010524,0.004070961690944088,145,5.670898289254164e-13,-0.8302134293325363,-0.16606718374863888,-1.424897891941863
10,6.383290426238289e-05,0.0003604946468770973,0.0005598322430340996,15,1.6034881532349479e-12,0.5973786642106985,0.3059714701212243,0.27523470181301124
11,6.191248153138548e-05,0.0003689650838370015,0.0005763629156808052,7,2.0275232938596937e-11,0.5957193653504583,0.2997913622296304,0.2743274246104522
12,5.636971817110851e-05,0.0005043519311634907,0.0007948547181069797,7,8.186113914333139e-14,0.5909805981098172,0.2720354063054998,0.26847570684560007
13,4.327884550849335e-05,0.0003907052166088257,0.0006204301448957749,8,4.026675252339346e-16,0.614299915723471,0.2481851526004629,0.26862485603526565
14,3.440185453876056e-05,0.00013937644364959997,0.00017846439457155883,12,1.295989528683082e-11,0.6525052845018876,0.2454200899773747,0.27983121113510906
15,3.249181323275038e-05,0.0003993256324327217,0.0005903698862225313,9,2.422090865251626e-13,0.6838559027372488,0.18942228172076633,0.2635610403312402
16,3.0891431464295125e-05,4.0366473871653125e-05,5.043239868782071e-05,10,6.906184492323854e-12,0.6812671567974493,0.21299619662535546,0.27459888185291514
17,3.0653303267283674e-05,6.146720954570613e-06,1.0444991318292506e-05,12,6.848344375380729e-13,0.6875217375727392,0.20568242416162058,0.27312418476587125
18,3.060901669182842e-05,8.229204397637601e-06,1.2384877181129974e-05,11,4.4277253785691584e-11,0.6919384759047691,0.2012941680293243,0.2724357130516408
19,3.060798941129608e-05,9.430272985655374e-07,1.5551589238972435e-06,13,6.541039367533305e-16,0.692214622785778,0.2014479738482708,0.27261016322638343
20,3.060795403757118e-05,5.348748556523089e-07,6.856969947905485e-07,10,2.2671210149070426e-12,0.6922905713781857,0.20146001655779738,0.2726429316381395
21,3.0607948358202177e-05,6.428609128954091e-07,7.766958776503645e-07,10,2.269465936552296e-12,0.6922987893209916,0.20146095211587123,0.2726465129363817
22,3.0607930024456055e-05,1.09073378203024e-06,1.4156554563804144e-06,13,2.890238987412985e-14,0.6923316160498546,0.20146468267734244,0.27266083086778453
23,3.0607843449895126e-05,1.994590094121433e-06,2.789259231846279e-06,11,2.8679210478763325e-12,0.6924238977164059,0.20147139910504966,0.2727014295773837
24,3.060759074090147e-05,3.3685117102925274e-06,4.883765129517592e-06,18,1.3272252038088084e-13,0.6926549743688613,0.2014781283601038,0.272803249958829
25,3.060723518886493e-05,3.605816598790529e-06,5.306463547337728e-06,10,9.075327998401576e-11,0.6929452018961059,0.20146948172930787,0.27293009104696947
26,3.0606986595622146e-05,1.7203135436896375e-06,2.5655680993695216e-06,11,6.03861732568148e-13,0.6931096500677842,0.20144788839649075,0.2730075519098113
27,3.0606946593795425e-05,5.775377022924535e-07,8.649253114817847e-07,14,1.2879315804205234e-13,0.6930575141085163,0.20144641439619781,0.272990779274032
28,3.060693871379162e-05,2.556263206901659e-08,3.740309689059676e-08,11,2.8510739022959304e-12,0.6929977826465522,0.20144123816907925,0.2729636798821026
29,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
30,3.060693987671958e-05,1.577848750775123e-10,2.3129117224978193e-10,12,6.5696378946544275e-12,0.6929933589554439,0.201438538585017,0.2729600560498483
31,3.0606938661572424e-05,2.0217529843180267e-09,3.087112465075155e-09,12,2.69594417112482e-12,0.6929932759991805,0.20143871837493152,0.2729601481855065
32,3.060693866156412e-05,2.021931963069576e-09,3.08738605758448e-09,12,2.695937804596278e-12,0.6929932759911993,0.20143871839214106,0.27296014819427544
33,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
34,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
35,3.0606938661564076e-05,2.0219320863783434e-09,3.087386245368296e-09,12,2.695937739037191e-12,0.6929932759911948,0.20143871839215263,0.2729601481942811
36,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
37,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
38,3.0606938661564035e-05,2.021932136249214e-09,3.0873863215334987e-09,12,2.6959378037323252e-12,0.69299327599119,0.20143871839215818,0.272960148194284
39,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
40,3.0606938661564056e-05,2.0219321586776752e-09,3.0873863558484975e-09,12,2.6959379696911968e-12,0.6929932759911912,0.20143871839216118,0.27296014819428555
41,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
42,3.060693866156409e-05,2.02193218285161e-09,3.087386393036632e-09,12,2.695937744212341e-12,0.6929932759911883,0.2014387183921622,0.27296014819428616
43,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
44,3.0606938661564e-05,2.0219321962843024e-09,3.0873864132570025e-09,12,2.6959376697436887e-12,0.6929932759911897,0.20143871839216268,0.27296014819428654
45,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
46,3.060693866156406e-05,2.0219321939040802e-09,3.0873864103838668e-09,12,2.6959379272475648e-12,0.6929932759911904,0.20143871839216332,0.27296014819428677
47,3.0606938661563995e-05,2.021932198018661e-09,3.0873864162927686e-09,12,2.6959374977214725e-12,0.6929932759911903,0.20143871839216354,0.27296014819428693
48,3.060693866156399e-05,2.0219322127435223e-09,3.087386438031022e-09,12,2.6959377385279208e-12,0.6929932759911906,0.20143871839216315,0.2729601481942867
49,3.0606938661564e-05,2.021932200186467e-09,3.0873864182443325e-09,12,2.6959377164933968e-12,0.6929932759911891,0.20143871839216354,0.2729601481942867
50,3.060693866156399e-05,2.0219322127435223e-09,3.087386438031022e-09,12,2.6959377385279208e-12,0.6929932759911906,0.20143871839216315,0.2729601481942867
51,3.060693866156397e-05,2.021932191286809e-09,3.0873864056133772e-09,12,2.6959375450098796e-12,0.6929932759911903,0.2014387183921634,0.2729601481942868
52,3.060693866156394e-05,2.0219321917667286e-09,3.087386405938638e-09,12,2.6959378023307476e-12,0.6929932759911911,0.2014387183921635,0.2729601481942868
53,3.0606939876719704e-05,1.5778487637685606e-10,2.3129117506870758e-10,12,6.569638833909708e-12,0.6929933589554392,0.2014385385850175,0.27296005604984686
54,3.060693866157242e-05,2.0217529592181083e-09,3.087112428212281e-09,12,2.6959442719798702e-12,0.6929932759991804,0.2014387183749315,0.2729601481855067
55,3.0606938661563954e-05,2.0219319686680644e-09,3.087386065607576e-09,12,2.6959376616101546e-12,0.6929932759911992,0.20143871839214136,0.27296014819427544
56,3.060693866156405e-05,2.021932193639076e-09,3.0873864098959758e-09,12,2.6959375097398785e-12,0.6929932759911914,0.20143871839216324,0.27296014819428677
57,3.060693866156394e-05,2.0219321917667286e-09,3.087386405938638e-09,12,2.6959378023307476e-12,0.6929932759911911,0.2014387183921635,0.2729601481942868
58,3.060693866156406e-05,2.021932197201773e-09,3.087386414937516e-09,12,2.6959376735366183e-12,0.6929932759911888,0.20143871839216318,0.27296014819428666
59,3.060693866156394e-05,2.0219321917667286e-09,3.087386405938638e-09,12,2.6959378023307476e-12,0.6929932759911911,0.2014387183921635,0.2729601481942868
60,3.060693866156394e-05,2.0219321917667286e-09,3.087386405938638e-09,12,2.6959378023307476e-12,0.6929932759911911,0.2014387183921635,0.2729601481942868
61,3.060693866156394e-05,2.0219321917667286e-09,3.087386405938638e-09,12,2.6959378023307476e-12,0.6929932759911911,0.2014387183921635,0.2729601481942868
