step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
0,adam,0,1,0.03,1,0.0014813333333333334,0.0012308734169248115,0.0015378894855378503,0.0,1,1,,0,1.47607518564906e-18,1.0,1.0,1.0,0.0,0.0,0.0,0.03666666666666667,0.038488093396962825,0.05,0.038488093396962825,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.038488093396962825,0.03666666666666667,0.05,0.0,0.0
1,adam,1,2,0.029699999999999997,1,0.0013866695187935505,0.001296417310595821,0.0016129849258027006,0.029994630355844272,1,5,,0,1.444509069235889e-09,0.989815129991316,0.9765200149430964,0.9400013288756743,0.0,0.0,0.0,0.03547405247010099,0.0372380117459774,0.04835764153877385,0.03723782542009392,0.00024690455921598455,0.03135830021186945,1.1495247167482774,0.0,0.02999463035584427,0.989815129991316,0.9765200149430964,0.9400013288756743,0.0372380117459774,0.03547405247010099,0.04835764153877385,0.02999463035584427,0.0
2,adam,2,3,0.029403,1,0.0012861699444487523,0.0013647090544609659,0.001688951256609954,0.028294205024554476,1,5,,0,1.1105821232945088e-09,0.9787060015424419,0.951709768076534,0.8810659255267449,0.0,0.0,0.0,0.034161897237791256,0.03586321157465896,0.0465508884146356,0.035862178692129446,0.0005176924704514011,0.0657064944068366,2.408617563855835,0.0,0.05824718973498767,0.9787060015424419,0.951709768076534,0.8810659255267449,0.03586321157465896,0.034161897237791256,0.0465508884146356,0.05824718973498767,0.0
3,adam,3,4,0.029108969999999998,1,0.0011791825409112403,0.0014356609553409013,0.0017644287734617553,0.0283079524522802,1,5,,0,3.267982191297698e-09,0.9662764443482775,0.9245492321638417,0.8229835274427837,0.0,0.0,0.0,0.03270741227502708,0.034339227436144225,0.04454615780678312,0.034336119466672525,0.0008181138196952806,0.10380029403681212,3.805520399922538,0.0,0.0865495207873803,0.9662764443482775,0.9245492321638417,0.8229835274427837,0.034339227436144225,0.03270741227502708,0.04454615780678312,0.0865495207873803,0.0
4,adam,4,5,0.028817880299999998,1,0.0010653350156836993,0.0015085228924409284,0.0018370484867720031,0.028234949550573846,1,6,,0,4.0083193777869735e-12,0.9517320652268488,0.8949300431758956,0.7656530309476288,0.0,0.0,0.0,0.031084597997034502,0.032639470211443374,0.042311509736032996,0.03263211032429969,0.0011522925317253602,0.14624258037974397,5.36406334476487,0.0,0.11478380028943021,0.9517320652268488,0.8949300431758956,0.7656530309476288,0.032639470211443374,0.031084597997034502,0.042311509736032996,0.11478380028943021,0.0
5,adam,5,6,0.028529701496999998,1,0.0009443798906580239,0.0015811750286265852,0.0019024208229931222,0.028141284445011905,1,6,,0,4.792831760222589e-10,0.9339734260447572,0.8626406138051756,0.7089906365661287,0.0,0.0,0.0,0.02926037661039962,0.03073076456351231,0.03980946691136457,0.030715410408996772,0.0015243515153292471,0.19369637804812348,7.112079616191739,0.0,0.1429250829923249,0.9339734260447572,0.8626406138051756,0.7089906365661287,0.03073076456351231,0.02926037661039962,0.03980946691136457,0.1429250829923249,0.0
6,adam,6,7,0.02824440448203,1,0.0008163627061939373,0.0016486501817072165,0.001954512486568023,0.028046375625466958,1,7,,0,1.4300389221136445e-09,0.9114866403913277,0.8273104786718212,0.6529220653554066,0.0,0.0,0.0,0.027193205329820183,0.028572061637094675,0.03699548846325871,0.02854228496476547,0.0019382139964450042,0.24687669906993878,9.0828503142813,0.0,0.17097106395428957,0.9114866403913277,0.8273104786718212,0.6529220653554066,0.028572061637094675,0.027193205329820183,0.03699548846325871,0.17097106395428957,0.0
7,adam,7,8,0.027961960437209697,1,0.0006819721697172158,0.0017012498754340889,0.0019977365086900345,0.02795506372527324,1,10,,0,1.1971167773163384e-11,0.8823096333858889,0.7855830706151175,0.5973827042455923,0.0,0.0,0.0,0.024833870283057367,0.026114596870662504,0.03381504812131317,0.02605891797721731,0.002398145404394921,0.3066212282335585,11.321709376209819,0.0,0.198924868340403,0.8823096333858889,0.7855830706151175,0.5973827042455923,0.026114596870662504,0.024833870283057367,0.03381504812131317,0.198924868340403,0.0
8,adam,8,9,0.0276823408328376,1,0.0005430176235802373,0.0017240184247195353,0.001998764117604851,0.027865155352238234,1,11,,0,5.304729955530981e-12,0.8393109084666053,0.727604598512499,0.5423210193223128,0.0,0.0,0.0,0.0221303492192736,0.023302738542502623,0.03018916905774882,0.023199264503793678,0.0029128915198637223,0.3743391743371278,13.908701152375755,0.0,0.22678742641828858,0.8393109084666053,0.727604598512499,0.5423210193223128,0.023302738542502623,0.0221303492192736,0.03018916905774882,0.22678742641828858,0.0
9,adam,9,10,0.027405517424509224,1,0.0004027019153066656,0.0017046008861574871,0.0019446854724084841,0.027765662664201277,1,9,,0,9.744247304978335e-10,0.7877595802400948,0.6519244473562031,0.4877082007403708,0.0,0.0,0.0,0.019032686840751614,0.02006743419838883,0.02628477036016205,0.01987398026631223,0.0035081096973131167,0.4536055219812206,17.051102229475923,0.0,0.25454836476230835,0.7877595802400948,0.6519244473562031,0.4877082007403708,0.02006743419838883,0.019032686840751614,0.02628477036016205,0.25454836476230835,0.0
