evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
25,1.3453807888785731e-05,5.145946723908078e-06,2.8925996571022477e-05,10,6.308906153354961e-15,-3.7150761562346886,-0.17202648899080247,-0.22717210469655327
26,9.238217793269224e-06,3.5899442246383614e-05,0.00023998017556074865,4,7.270155554286796e-11,-3.8079407879150686,-0.16696316342716488,-0.22649990753842725
27,9.190530322821573e-06,1.5791770568767352e-05,0.00010886933298125535,4,4.1901682038416956e-11,-3.801053382160428,-0.16736853451710582,-0.22654843441779587
28,8.968879748521647e-06,6.652772804775546e-06,4.2849719068005e-05,7,3.2892294818859847e-13,-3.756481066860072,-0.16993248503932865,-0.22686019471292218
29,1.3316509067556188e-05,4.2399714664821215e-06,2.4495820939680606e-05,6,4.777621164894462e-13,-3.73221260639634,-0.1711608354018135,-0.22703124664911306
30,8.968753400874535e-06,6.655173976752655e-06,4.2858866871501375e-05,7,6.711556141047562e-13,-3.7564273491135363,-0.1699354375088227,-0.22686057298777
31,1.3265096856966899e-05,3.947443735671158e-06,2.296814994374322e-05,7,5.60618749218892e-14,-3.7399187443381483,-0.17075911672364716,-0.22697321256624525
32,8.96877324908342e-06,6.643615447169357e-06,4.277604336853709e-05,7,7.955986265477043e-11,-3.7564037616128356,-0.1699367606768192,-0.22686073813614424
33,8.968744929779418e-06,6.65542546000896e-06,4.2860136641586554e-05,7,3.8868361057288e-14,-3.756423993190339,-0.16993562173193658,-0.2268605966285142
34,8.968736572384314e-06,6.655524362129378e-06,4.286030578805295e-05,7,5.070790166275622e-13,-3.7564202713109225,-0.16993582642195357,-0.22686062283374658
35,8.968716836558666e-06,6.655976744274053e-06,4.28622943587485e-05,7,6.315918215517476e-14,-3.7564120858118955,-0.16993627609291806,-0.22686068048494284
36,8.96870455287186e-06,6.656155364281658e-06,4.2862780731897965e-05,8,4.1824574693956207e-13,-3.756406682140647,-0.16993657319530603,-0.22686071853473536
37,1.3297018897669447e-05,4.606813961964946e-06,2.5733855713610514e-05,7,1.5732633501961318e-11,-3.722654878043631,-0.17301487481084757,-0.22617261636543307
38,8.964633517857156e-06,6.838698511342119e-06,4.4076507522692685e-05,6,2.8729047556338414e-12,-3.7559319319417948,-0.169979421451648,-0.22685224238878923
39,1.3172139685991313e-05,3.5115954403187728e-06,2.0369337108259026e-05,9,1.3624107300642985e-12,-3.754499558956418,-0.1700112629308764,-0.22684388895845917
40,8.964632877663297e-06,6.838728467337484e-06,4.407670660701465e-05,6,2.8776736844110268e-12,-3.755931857197792,-0.16997942819551648,-0.2268522410534414
41,8.964632237657372e-06,6.838758417395895e-06,4.407690565253845e-05,6,2.8824248655298613e-12,-3.755931782477598,-0.16997943493723086,-0.22685223971851817
42,8.962614613095762e-06,6.937875020714188e-06,4.4736191886064424e-05,7,8.352177601615431e-12,-3.7556981817405592,-0.17000050356129076,-0.22684806433435772
43,8.962614456395236e-06,6.93788210976463e-06,4.473623881750181e-05,7,8.358323024517984e-12,-3.755698162964516,-0.17000050525600635,-0.22684806399881824
44,8.962614299723885e-06,6.937889196905835e-06,4.4736285736115826e-05,7,8.36447143488623e-12,-3.75569814419147,-0.17000050695045202,-0.22684806366333257
45,1.3171726066767681e-05,3.5101328308084925e-06,2.035694213615671e-05,9,2.057309423535474e-11,-3.7546154944973438,-0.170000672461018,-0.2268459763098635
46,8.962614260555716e-06,6.937890968614043e-06,4.473629746522962e-05,7,8.36600835183799e-12,-3.7556981394980897,-0.17000050737407393,-0.22684806357945922
47,8.962614221390944e-06,6.937892740129274e-06,4.473630919305467e-05,7,8.367546837720667e-12,-3.7556981348050904,-0.17000050779766224,-0.2268480634955924
48,1.3171548296457041e-05,3.509397178197921e-06,2.0350780823151995e-05,9,6.393095882953132e-11,-3.7546734639187,-0.16999537625486752,-0.22684701990246994
49,8.962614221390944e-06,6.937892740129274e-06,4.473630919305467e-05,7,8.367546837720667e-12,-3.7556981348050904,-0.17000050779766224,-0.2268480634955924
50,1.3303093557663955e-05,4.67802503787319e-06,2.608649314950392e-05,8,2.6417159608165486e-14,-3.722260102998401,-0.17307456275180366,-0.22613652305910653
51,1.3173155161001037e-05,3.5150827195623817e-06,2.039840797375115e-05,8,2.6684765985076786e-11,-3.7542445785165253,-0.17003472022709165,-0.22683901782958055
52,8.9626135090406e-06,6.9379256936287754e-06,4.4736527553274496e-05,7,8.395530916238892e-12,-3.755698050773591,-0.17000051540928685,-0.22684806194599125
53,8.962612797015862e-06,6.937958619993507e-06,4.473674572999311e-05,7,8.423585288228367e-12,-3.755697966770573,-0.1700005230183543,-0.22684806039691796
54,1.317219811866834e-05,3.5118547329191336e-06,2.037138921384023e-05,9,9.212128434097516e-13,-3.7544878609175436,-0.1700124171815806,-0.22684353910830662
55,8.962612619010022e-06,6.937966849684457e-06,4.473680026100382e-05,7,8.430613867883646e-12,-3.7556979457683015,-0.17000052492076181,-0.22684806000962202
