activation_neighbor_jump_rms,activation_rms,adjoint/absolute_residual,adjoint/best_solver,adjoint/relative_residual,adjoint/result,adjoint/success,elapsed_s,error_mae,error_max,error_rms,evaluation_success,forward/grad_norm,forward/result,forward/steps,forward/success,grad_norm,learning_rate,loss,min_det_ainv,min_det_f,min_det_g,step,top_curvature_rms,top_highpass_rms,top_laplacian_rms,top_slope_rms
0.0,0.0,0.00048010506476266847,0,0.00048010506476266847,success,True,0.3045579049794469,0.02312,0.05,0.02721088,True,0.0,primary_success,1,True,0.013913078469896365,0.02,0.05,1.0,0.9999999999999998,0.9999999999999998,0,0.0,0.0,0.0,0.0
0.019500394194215002,0.019165739761135673,0.0004873018654275112,0,0.00048730186542751127,success,True,0.5463826519844588,0.02296048313562259,0.04669585493183361,0.026709864101107744,True,1.1563867825291118e-07,primary_success,199,True,0.01518815386056059,0.0198,0.04669585493183361,0.9400006332625896,0.8957071260194338,0.902204296161416,1,0.7143249984409613,0.00015905045634433858,0.7076973259898225,0.02156385812140489
0.034449187614913945,0.035013882080072146,0.0004982731768689547,0,0.0004982731768689548,success,True,0.7936723240127321,0.02293558272161504,0.04568528814922916,0.026420303206721032,True,1.0813481215023453e-07,primary_success,339,True,0.017054995772459832,0.019602,0.04568528814922916,0.8809751502901668,0.7271520395442578,0.7271520395442578,2,2.933883544336348,0.001005490932325338,2.923910486730517,0.0709279240973492
0.046215680527588024,0.048975723073791604,0.0004921738356800549,0,0.0004921738356800549,success,True,0.6550241929944605,0.022915628274978426,0.044605429806087865,0.026144892484588716,True,1.1842674403692814e-07,primary_success,257,True,0.02771020341924366,0.01940598,0.044605429806087865,0.823334187844296,0.646905716667442,0.646905716667442,3,4.272972784538725,0.0014133792459537118,4.2522177318036425,0.09934701824533093
0.055058151237463805,0.060802807974704255,0.0004954480515633022,0,0.0004954480515633022,success,True,0.7659202970098704,0.022882830993461792,0.0527721631750904,0.025967074242762123,True,1.2473547021663693e-07,primary_success,309,True,0.023444562617683667,0.0192119202,0.0527721631750904,0.7671557124518557,0.5486475108801129,0.5486475108801129,4,5.423764514960014,0.0017602847829700289,5.38295462726211,0.12361437986652206
0.060947253551796345,0.07004153510774398,0.0004891221640597589,0,0.0004891221640597589,success,True,1.7922919749980792,0.02303027874671972,0.045502840557519124,0.025868414395924067,True,1.2287131629022228e-07,primary_success,893,True,0.0215685335873953,0.019019800998,0.04550284055751912,0.7137825989316723,0.48622655014033794,0.48622655014033794,5,6.61767245719804,0.0020207903744851085,6.534606692984956,0.14395168395056893
0.06645739187831376,0.07926743256705775,0.0004989183932497274,0,0.0004989183932497274,success,True,1.1168749580101576,0.02323758939420863,0.04556379787617541,0.02585956304722981,True,1.2985286143941403e-07,primary_success,510,True,0.02306231677873461,0.01882960298802,0.04556379787617541,0.6594391140032438,0.4197414692336323,0.4197414692336323,6,7.617028264189412,0.0022227679320368492,7.517791780617978,0.16223357246414377
0.0709984771842426,0.08779006298432433,0.0004943404314147747,0,0.0004943404314147747,success,True,1.2742408259946387,0.023582222336450662,0.04500589793121631,0.02599281656233915,True,1.333885468349511e-07,primary_success,597,True,0.01568489708017085,0.0186413069581398,0.04500589793121631,0.6050651695487581,0.2974857576947054,0.2974857576947054,7,8.494575614805841,0.0024273007132184477,8.38278283230232,0.1775922200506588
0.07538767757555767,0.09626148848456756,0.0004919513367489049,0,0.0004919513367489049,success,True,1.345647200010717,0.023931709254318444,0.04879097776552502,0.026173839549945458,True,1.3799936753576546e-07,primary_success,633,True,0.02184096029440113,0.0184548938885584,0.04879097776552501,0.5507571029605199,0.2713441162856999,0.2713441162856999,8,9.470120834207187,0.002629393858723244,9.328838528436645,0.1946240590181832
0.0793273248090683,0.10304474534791488,0.0004705031672980623,0,0.0004705031672980623,success,True,1.2618580230046064,0.02445323329407443,0.0510172238623963,0.026607369083312307,True,1.2012907363003439e-07,primary_success,589,True,0.05665462995267247,0.018270344949672817,0.051017223862396294,0.49725523016841605,0.2201246285997743,0.2201246285997743,9,11.05435506781938,0.0029842562708099316,10.914645722986663,0.22744609214886388
0.083022591678437,0.10900567573510185,0.0004882441626972436,0,0.0004882441626972436,success,True,1.3745560749957804,0.024696768111707783,0.04965626418712945,0.026754446999840226,True,1.219848776664249e-07,primary_success,647,True,0.027812976421478685,0.01808764150017609,0.04965626418712945,0.4492233039787428,0.18015717509607987,0.18015717509607987,10,11.530432038565705,0.0031172317025292477,11.383078896370083,0.23660451899708645
0.0861323276440185,0.11389543743576075,0.0004873012800813489,0,0.0004873012800813489,success,True,1.6095053970057052,0.024886415405779717,0.049128997206467594,0.026904914780918922,True,1.1560928367777192e-07,primary_success,505,True,0.04295416345347614,0.017906765085174327,0.04912899720646759,0.4012847918695333,0.1523367423888772,0.1523367423888772,11,12.00659455859452,0.0032364789033830087,11.843584683659856,0.2462465768969109
0.088896880426252,0.11768020490558156,0.0004943855321678689,0,0.0004943855321678689,success,True,1.580600723013049,0.02493125002424014,0.04794375410430197,0.026853001434480196,True,1.0536802766880004e-07,primary_success,787,True,0.022380372814744042,0.017727697434322585,0.04794375410430197,0.35813357908262106,0.14634871002449787,0.14634871002449787,12,12.64701228161936,0.0033967890718884304,12.480452242043787,0.2572432388245461
0.09168119424708676,0.12136553292222542,0.0004987481485702918,0,0.0004987481485702918,success,True,1.045323925995035,0.025030928962689342,0.048093255385509556,0.026854373519585587,True,1.0487322299338543e-07,primary_success,453,True,0.06963922928352344,0.01755042045997936,0.048093255385509556,0.31340300019110773,0.11742225924669193,0.11742225924669193,13,13.05747624962501,0.003494246229369081,12.894574352556928,0.2648492716458378
0.09458201963111819,0.1251890838344619,0.0004937241657040956,0,0.0004937241657040956,success,True,0.8271603169851005,0.025139456134016455,0.04860966694781306,0.026887556228003595,True,1.0782726254389718e-07,primary_success,330,True,0.02411495183345445,0.017374916255379565,0.04860966694781306,0.2627986984683952,0.10438165910171308,0.10438165910171308,14,13.399141205048238,0.0035753560475430624,13.234062573077512,0.2707999417930212
0.09736490248369492,0.1285963743706782,0.0004918027890982519,0,0.0004918027890982519,success,True,1.3478921040077694,0.02511823355723723,0.047743458604029905,0.026873144489649385,True,1.0560556577662742e-07,primary_success,631,True,0.05715627735016143,0.01720116709282577,0.047743458604029905,0.21412453025430808,0.07986890525202948,0.07986890525202948,15,13.907800276004254,0.003598859535363805,13.744825662739764,0.2798655017422701
0.10018642325235343,0.1321323160440808,0.0004994925682416537,0,0.0004994925682416537,success,True,1.4264505199971609,0.02527414146515923,0.0469114272231115,0.026971893461880996,True,1.0336067918968835e-07,primary_success,675,True,0.03168324218208404,0.017029155421897514,0.0469114272231115,0.16759350946964013,-0.003193156027924474,-0.003193156027924474,16,14.230528972703064,0.0036610932290202848,14.057392056350816,0.2878503226565235
0.10276187730626125,0.1352351101202494,0.0004980270836903797,0,0.0004980270836903797,success,True,1.3219848130247556,0.025324465965636585,0.04666975875859763,0.027003851209428685,True,1.021699654064235e-07,primary_success,609,True,0.04244199696049276,0.01685886386767854,0.04666975875859763,0.12679405216766856,-0.012112049957864333,-0.012112049957864333,17,14.413844083908474,0.0036882596895308948,14.234967701159853,0.29059349948231294
0.10537773469824678,0.13842492500203646,0.0004654977084164894,0,0.0004654977084164894,success,True,1.6549623860046268,0.025418983507613346,0.04528520859875844,0.027114768661097778,True,9.832121718144771e-08,primary_success,809,True,0.034674679068058295,0.016690275229001753,0.04528520859875844,0.09029484724970765,-0.013822208550310324,-0.013822208550310324,18,14.515098715245788,0.0037132220959392877,14.326645843838541,0.2932092564972756
0.10802377494721277,0.14174232895342065,0.0004963257535265678,0,0.0004963257535265678,success,True,0.967606557009276,0.025703303250935255,0.04775741019226938,0.027439707777789497,True,9.856402562523883e-08,primary_success,411,True,0.024983364025566446,0.016523372476711734,0.04775741019226938,0.0714119139359615,-0.03803042142821865,-0.03803042142821865,19,14.629293375817694,0.003747733744787736,14.431641256385628,0.29566993982403966
0.11042161769626414,0.1438018606829103,0.0004994190246693803,0,0.0004994190246693803,success,True,1.098768721014494,0.02567002632338968,0.04621918899136696,0.02738981503939484,True,7.218915838673007e-08,primary_success,480,True,0.020398509903037952,0.016358138751944615,0.04621918899136696,0.04344659308606906,-0.06757800790709453,-0.06757800790709453,20,14.756279320573771,0.0037622881650142973,14.557819690328945,0.2972137902785721
0.11271419715708601,0.14561681701852613,0.000499742277168433,0,0.000499742277168433,success,True,1.1608675959869288,0.025755672086672104,0.046753562099799695,0.027438354883062153,True,7.397633136367245e-08,primary_success,515,True,0.015837293901477114,0.01619455736442517,0.046753562099799695,0.015426010159089381,-0.045482372883577635,-0.045482372883577635,21,14.929192731594279,0.003801103356762101,14.731225066103763,0.299485725759469
0.11492219269565292,0.14697090954064682,0.0004693914538534183,0,0.0004693914538534183,success,True,1.5079852729977574,0.025560186795904948,0.04549137441271096,0.02718362335966372,True,7.05468269548657e-08,primary_success,712,True,0.042305278461966196,0.01603261179078092,0.04549137441271096,0.019416861966967073,0.14353476297937892,0.015512485429734347,22,14.971126860854852,0.0038301304884396353,14.801530310929458,0.3015281196759617
0.11704041011400126,0.14825523502349863,0.0004930324271313875,0,0.0004930324271313875,success,True,1.1353509179898538,0.02555600637034628,0.046162702057015156,0.02712807871407506,True,6.877189693164591e-08,primary_success,498,True,0.029712122430711845,0.015872285672873108,0.046162702057015156,-0.005035422697725545,0.0679432587553076,-0.0029786031137459643,23,15.215187284627405,0.0038780051975784574,15.04490072544164,0.305387301404059
0.1191132609928451,0.14945952727079037,0.0004894502198524703,0,0.0004894502198524704,success,True,1.184522103983909,0.02545251481191239,0.049933021458281636,0.027009571409702834,True,6.529578062734401e-08,primary_success,525,True,0.024178484086847103,0.015713562816144378,0.049933021458281636,-0.025541185941174483,-0.15791327633457947,-0.028176574629501315,24,15.489137092232996,0.003945015756285894,15.318904197996764,0.3094675753789568
0.12117381619993615,0.1507580597702821,0.0004927151758618212,0,0.0004927151758618213,success,True,1.093998942989856,0.025441825120269795,0.049695967377841314,0.026968631776389154,True,6.260635731539422e-08,primary_success,482,True,0.06347088555233096,0.015556427187982934,0.049695967377841314,-0.04071046012901294,-1.086263948803807,-0.040998849281654336,25,15.689378195131889,0.0040042065345302184,15.522392018411827,0.31244177169099413
0.12307925155946003,0.15176731212108058,0.00047012801754517885,0,0.00047012801754517885,success,True,1.0240027029940393,0.025406408101259673,0.04690617213522233,0.026923137640008553,True,6.568124641506673e-08,primary_success,434,True,0.019960671554089805,0.015400862916103104,0.04690617213522233,-0.06982331025004657,-1.0251219726336998,-0.04023911881501569,26,15.452846571713323,0.003962509506783033,15.297084503112234,0.30870402355600907
0.1249091129080834,0.15277672682051674,0.00048384516673766914,0,0.0004838451667376692,success,True,0.985852198995417,0.025437809226044158,0.04669240760377385,0.026938670563915308,True,6.104592125908661e-08,primary_success,416,True,0.017802980814829693,0.015246854286942073,0.04669240760377385,-0.0941892254604855,-2.473160049073961,-0.06373058843134585,27,15.515765913768783,0.003991027012999947,15.352020517622687,0.30892377451567454
0.12670830124709184,0.15382969785449926,0.0004757968964926812,0,0.0004757968964926812,success,True,1.0328620269719977,0.025444365897873883,0.04661835427355342,0.026948283722939777,True,5.5997812839539865e-08,primary_success,439,True,0.033188738882981336,0.015094385744072653,0.04661835427355342,-0.1150659208534272,-3.476708334057024,-0.08197943738069774,28,15.65807263573958,0.004044955555034294,15.490718766823047,0.31116565185819745
0.12832111333475668,0.15464588896024886,0.0004963425073526258,0,0.0004963425073526258,success,True,1.1168654250213876,0.025289695233250874,0.04703030604278578,0.02680002121202097,True,6.125743535297436e-08,primary_success,455,True,0.02070784212364817,0.014943441886631926,0.04703030604278578,-0.1331657469086418,-3.6753283965969774,-0.10878920714501765,29,15.762692824135657,0.004079201166899235,15.595686903752707,0.3130259885360535
0.12987626099823768,0.15541898389359357,0.0004939690768534243,0,0.0004939690768534243,success,True,1.6834872129838914,0.025108463990373742,0.04661169985727687,0.02662940357763462,True,6.00333286143522e-08,primary_success,815,True,0.01860969345854408,0.014794007467765607,0.04661169985727687,-0.1491613507427843,-3.630231320176507,-0.13649343959160018,30,15.900767514847523,0.00410311751508993,15.730436445030685,0.3149993696795597
0.1314309446214235,0.15625953832358266,0.0004996675708114775,0,0.0004996675708114775,success,True,1.3879583920061123,0.025027523392349583,0.046699287798503485,0.026584205727689703,True,5.683819065892724e-08,primary_success,648,True,0.05261217027050257,0.014646067393087952,0.046699287798503485,-0.16694480082717447,-3.5204706712232396,-0.18750754470431652,31,16.051288189441816,0.004140850285780539,15.877620921362274,0.3181766524638239
