step,evaluation_success,objective,gradient_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms
56,1,0.002639519503318511,0.00040937984344921685,1,9,,0,1.831528103751155e-10,-6.119669088051022,-0.026833060627966112,-0.24905407393395054,0.0030213304501439304,0.002639519503318511,0.0037091597456250067,0.013757915730326318,0.0031470569564768388,0.0019415815128714388,0.2191179003723471,14.460166854985225,0.2087630468484628,0.3199761594975531
57,1,0.0024591138297467567,0.00044007118557151854,1,5,,0,2.628724807623926e-10,-6.092327884887377,-0.023075402809811504,-0.24451183401994228,3.853144495311659e-06,0.0024591138297467567,0.0036044717934720833,0.01398519117572168,0.003094741949884395,0.001914678021124811,0.21618511017016676,14.265205418469531,0.2088393858490688,0.31936672947645417
58,1,0.0023725913333983812,0.000284014423436175,1,4,,0,1.3238800511013788e-09,-6.122217393877433,-0.020355514397110936,-0.24504929207444928,0.0009368575514656249,0.0023725913333983812,0.0034455117027912758,0.014225990953046153,0.0029926951476554977,0.0018993993032803793,0.21401927472638327,14.155845000236589,0.20883966428654316,0.3189894932775141
59,1,0.002310670940558953,0.00020078448664762733,1,4,,0,3.75617465238315e-10,-6.153901917899859,-0.01737258270051901,-0.2498779829047629,0.0014333592586582282,0.002310670940558953,0.003387402316690829,0.014539226108216431,0.002889279353473946,0.0018839908265318188,0.21207354708977944,14.04795476458824,0.20867988331368262,0.31877323971365423
60,1,0.002305371330713785,0.0002983020587929478,1,4,,0,2.053604180050342e-10,-6.167240914856184,-0.014356592175836926,-0.2540541133542788,0.0015465586212198047,0.002305371330713785,0.0033502032733929423,0.014778449994710107,0.0027716368781549702,0.001859591913364827,0.2095896400628499,13.882834071403568,0.20845065749717248,0.31868465152610764
61,1,0.0021618904983280217,0.00027796349380047457,1,3,,0,6.377068773169929e-09,-6.189612285888359,-0.011897131898669823,-0.25505374795764724,0.005648446194466492,0.0021618904983280217,0.0032292432989955606,0.014754342858844978,0.002627335005838957,0.0018283424142896342,0.20671173479103444,13.670721066189127,0.20824666137282447,0.31872886391249766
62,1,0.002013070845488482,0.00020970078948188018,1,4,,0,2.454572103868264e-09,-6.229965499036901,-0.010419171571916465,-0.25357739037417104,0.008935193432300887,0.002013070845488482,0.003065567491567246,0.014472229193385752,0.00250756879794005,0.0017942876902949242,0.2038961545721846,13.429923950641802,0.20816972273960857,0.3189808908787051
63,1,0.001986760974446741,0.0002704390625109429,1,6,,0,4.160580510567129e-09,-6.259402125679454,-0.01022378507228757,-0.25357534832346823,0.0042722862301701565,0.001986760974446741,0.002939677920932266,0.01405427946265588,0.002412965095516369,0.0017584683413086088,0.20127448709710677,13.17400798559666,0.2082084324489311,0.31942898445474616
64,1,0.002263292366219801,0.0001629215916990245,1,10,,0,2.1665216507707358e-11,-6.276040476766585,-0.011055703823258371,-0.25567877345706436,0.00017325278996531754,0.002263292366219801,0.0031452993956221256,0.013693261599249225,0.002470265249019981,0.001753572869401384,0.20185765888115528,13.058792579792478,0.20821777088498283,0.3198683867566597
65,1,0.002220501064598853,0.0001974087408521247,1,4,,0,4.5905256770348756e-11,-6.296188403122299,-0.01299415814930863,-0.25827752658924796,0.002271984735350667,0.002220501064598853,0.003088834268045628,0.01345796814130236,0.0024334376595940674,0.001723972701229505,0.1995890629565643,12.781851067921524,0.20830225069307529,0.32012265917162314
66,1,0.002111169735494821,0.00016887512257111664,1,4,,0,6.032302140364269e-10,-6.332539504684052,-0.015781209973144656,-0.2602290549072676,0.0024012249424863906,0.002111169735494821,0.0029928789229633746,0.013391043459834525,0.0023867998257082954,0.0016842867494083608,0.19624847609628765,12.410979115718076,0.20847151952973048,0.320243335037963
67,1,0.001991291520468666,0.00016626654250890554,1,4,,0,2.2948518599751065e-10,-6.385344915877061,-0.017977281992109247,-0.2609169146545105,0.002268003104252143,0.001991291520468666,0.002886298365614537,0.013401810732582783,0.002340633404767342,0.0016456336065249165,0.19277811006080023,12.045629319563087,0.20866946413465676,0.32022554834862205
68,1,0.0019272734136372607,0.00022427657996119122,1,3,,0,9.30196677688904e-09,-6.4378846927153415,-0.01929356171005958,-0.2609222192868815,0.004545807737949115,0.0019272734136372607,0.002800759934619919,0.013305592070929583,0.002316667678407288,0.001617493453081273,0.1901108724293095,11.768043551315174,0.20885271835234478,0.3201217051491535
69,1,0.00200116385162315,0.00041730260604183703,1,6,,0,5.328445472592539e-09,-6.474364743334265,-0.019428025574022977,-0.2613994911847686,0.009868195993706481,0.00200116385162315,0.0028387040004205413,0.013028212686136895,0.0022635963562644087,0.0015449185193536223,0.18401891312732285,10.857637999853651,0.20900286507823992,0.32005500885309873
70,1,0.0018094655933139935,0.0002638297825048308,1,6,,0,1.828519453211853e-09,-6.579165423459868,-0.020024812076979537,-0.2600980061104264,0.012666197437783262,0.0018094655933139935,0.002632056366199786,0.012836179428551479,0.0021995988760524893,0.0014607474593639437,0.17690562761237016,10.21795347418058,0.20933154845516885,0.32000697832247854
71,1,0.0017885261365220338,0.0002771483863387592,1,4,,0,7.976833106767885e-10,-6.64819341782533,-0.020470139833189238,-0.26224307221669735,0.00894655256037414,0.0017885261365220338,0.00257815616338696,0.012684134331159242,0.0021434749800565856,0.0014383207394061694,0.17467862055830816,10.011305952750646,0.20958284272931088,0.3200628676046758
72,1,0.00172835499355914,0.00020360383016129898,1,4,,0,7.346899737961139e-09,-6.68042656383793,-0.02127402695103038,-0.26699502050377033,0.003102395760471362,0.00172835499355914,0.00252154070418725,0.012563542423031251,0.0020865264136468386,0.0014451464430830032,0.17487375536737645,10.039554081017291,0.20976730405989832,0.32016877559510004
73,1,0.0017213719276752328,0.0003369395594734929,1,4,,0,2.4759167752416373e-09,-6.690271454211919,-0.02160315092945184,-0.27003173689912296,0.002462531462485938,0.0017213719276752328,0.0024787703844319563,0.012498702144209011,0.002021080038155491,0.0014220372741899337,0.17306765424252366,9.874250324595737,0.20998791019191554,0.32028299765572404
74,1,0.0016248320500183299,0.00018812716051759358,1,5,,0,8.31488451855837e-09,-6.68883705894876,-0.020509199750287015,-0.2687875107634397,0.007791489558288283,0.0016248320500183299,0.002398559481510022,0.012484388119086615,0.0019554083526570885,0.0013771329173405504,0.16989362627363683,9.553780703991972,0.21026208932700974,0.3203632350996088
75,1,0.001586168096873881,0.00026641979163509553,1,4,,0,1.792589564060945e-09,-6.711947075219197,-0.018643500124951383,-0.2679460075652412,0.010373579651236083,0.001586168096873881,0.002368972148773156,0.012477614619383218,0.0019388844847314554,0.001357763736132125,0.1684252001650985,9.461051728881692,0.21046946902745542,0.3204361729528789
76,1,0.0015209950169410662,0.00017867563123135158,1,4,,0,4.75616363685186e-10,-6.761305048837058,-0.016860893417991414,-0.2690667620655846,0.008427880612220608,0.0015209950169410662,0.0023011403854258606,0.012465797611782152,0.0018898888037378392,0.0013451302027249266,0.16749208834201088,9.432485624302661,0.21060959873490354,0.3206288966586981
77,1,0.001490025618210712,0.0006179592783363251,1,5,,0,1.2800071792711944e-09,-6.810355381747626,-0.015269332706302334,-0.27163013789018287,0.004416468738385578,0.001490025618210712,0.002295971357713809,0.012546218345846969,0.001903425607547579,0.001356225151055371,0.1689190648036756,9.5755498326958,0.21073132606150932,0.32094886190130545
78,1,0.0016609609025785824,0.00024110697308858147,1,10,,0,3.624063469670307e-10,-6.83626607289302,-0.015399509712716124,-0.27289453526711943,0.00362413514833998,0.0016609609025785824,0.002397476221660421,0.012019776961302546,0.0019501591812521527,0.0014014791276619365,0.169343247667369,9.585603593617757,0.21088173491309575,0.32127749857505716
79,1,0.0016174942226163782,0.00037106449613518843,1,4,,0,8.36438461179887e-10,-6.849600231664795,-0.01577239069995462,-0.2725874823090094,0.006314099962642766,0.0016174942226163782,0.0023506524639280214,0.011905793082153875,0.0019343960662159773,0.0014044877644452875,0.16925879361072366,9.618731108837526,0.2109437695637495,0.32130774768235104
80,1,0.0015203344886495342,0.00027877021402262104,1,4,,0,7.693113209110079e-10,-6.888384794003759,-0.017296466801394458,-0.2709358633230011,0.010830710194684639,0.0015203344886495342,0.0022825766081239107,0.011921483721970884,0.0018800472088036384,0.0013990968683394761,0.16822438899898148,9.625725116320902,0.21094771516802857,0.32107371440204885
81,1,0.001473491286865593,0.0002760755626783864,1,4,,0,5.40265370007776e-11,-6.962316047059213,-0.01946340879128708,-0.26885781416701193,0.010002123571357784,0.001473491286865593,0.0022487704488555627,0.011971054727638085,0.0018302791895128572,0.0013875091977600031,0.16663755619928686,9.601993562481166,0.21091334616559426,0.32073434619170005
82,1,0.0014295592766817497,0.00022715132737516708,1,5,,0,1.471216394884595e-09,-7.025910162046115,-0.02046544391739287,-0.26813610348070077,0.012852349004370212,0.0014295592766817497,0.002209660202899022,0.011859700784615772,0.0018135168018211087,0.0013792719595221437,0.16567973671546363,9.569014454252082,0.21083893650934565,0.32056532179594893
83,1,0.0016290720108205561,0.0002740204139532319,1,10,,0,1.930891337504879e-09,-7.075419589471279,-0.01943928007415427,-0.26860625522293996,0.014991263694896033,0.0016290720108205561,0.0024389618363122208,0.011689250005931795,0.0018995188775656079,0.0014423874794947532,0.170701671927751,10.330706415760169,0.2107275093145466,0.32058872096877666
84,1,0.0015847485922193272,0.00013750068183487316,1,3,,0,4.7911981710439165e-09,-7.158012060928466,-0.01822552674471091,-0.2678854167750508,0.012916800493268168,0.0015847485922193272,0.0023774256258407575,0.01156290446029083,0.0019000881270869155,0.0014384021056999896,0.17051343651245848,10.318778932740493,0.21065272511984906,0.3205841770379466
