evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,0.00010762747922678169,5.868674046124433e-05,7.40386870233666e-05,2,6.425071514303475e-13,0.6886094650630953,0.5541316245815227,0.8047110193740208
2,0.21862632452555086,1.7450347760911475,2.8601333262850797,5,5.422390604384105e-11,-25.10890641935606,-0.09160455692689326,-0.04190588772223186
3,0.0013979246823098048,0.015947910406967348,0.02232175004633963,5,9.765692565341813e-14,0.6921188742443675,0.460989955933871,0.6660560390542226
4,0.00010734219849920135,0.00017011852273670088,0.00019788969957546616,3,4.729364168450565e-14,0.6884824358874316,0.5520729941893987,0.8018693947911603
5,0.00010685318562744518,0.00012830961803132285,0.00016213288877533585,3,2.3738581336003632e-14,0.6865062672776804,0.5515738096695332,0.8034505086993338
6,0.0001051628990223042,0.0002626621857749565,0.00043575458303048804,3,7.629668337012671e-14,0.6914373640887201,0.5604551986771797,0.8105653928838973
7,0.00010139947159981803,0.0005910123535477163,0.0010195558494119714,3,9.497713294911055e-12,0.7151186901062985,0.5918467224328516,0.8276202686646003
8,9.256929115082181e-05,0.0011117112756303467,0.0019219884336395781,4,2.3550680678283478e-15,0.7700051872875124,0.6617729989335841,0.8594396633414944
9,9.118663153545885e-05,0.0025954073613839355,0.003507082027107507,4,2.3872786115553235e-14,0.847523272666464,0.7438487177813472,0.8776735008598201
10,8.416645000515084e-05,0.001318144993456327,0.0022816304517002967,4,1.298535354406818e-14,0.8076632033530655,0.708208421614735,0.8768610711427265
11,0.007254827829711237,0.07708235573193276,0.11257180884412432,6,4.3908384762774604e-16,0.6817509261140535,0.2990048368612267,0.438583690036975
12,7.145088707211886e-05,0.0014378871278825029,0.0018054283614339106,4,1.2281735806759002e-14,0.8718803903876541,0.7754180474711779,0.8893628713525862
13,5.8389791194825747e-05,0.0005260807152547317,0.0009077312112607157,4,5.73392216311374e-14,0.9209136634484898,0.8420930350932017,0.9144104040544546
14,5.509712520231932e-05,0.0011169217728607564,0.0018324421952825,4,6.659824008381406e-14,0.9377036446183307,0.859095100411437,0.9161690960059249
15,4.968599605432202e-05,0.0006743988006251507,0.001070178341747764,4,4.853168192052568e-14,0.9341373877810338,0.8578365673443186,0.9183194876527083
16,4.446585714049923e-05,0.000816241804786918,0.001392889741171201,4,1.1179698701835522e-13,0.9331402391425668,0.870791072673444,0.9331834981991416
17,3.94194546067491e-05,0.0006484182741451623,0.0008269018138557811,4,6.112257863364471e-14,0.9443314060216217,0.8801879078493403,0.9320752251134883
18,3.5546083458478865e-05,0.001125074921976702,0.0018991633850156833,4,6.408366603203748e-14,0.9663885900659114,0.9084907167866496,0.9400884138384613
19,3.2219280764807424e-05,0.0005119200399009919,0.0007124355291846676,4,6.942421751805517e-14,0.9620265258474497,0.9044340270265138,0.940134188326873
20,3.0200652698096633e-05,0.0011214750340759808,0.0018302954128685735,4,8.888982066145343e-14,0.9588904506828824,0.915858091709455,0.9551227578262128
21,0.0001102186564202434,0.006123477877604158,0.00818632138442049,4,2.1589113221895182e-11,0.9204245460082491,0.7860754921451301,0.8540357768099822
22,2.7978006690172087e-05,0.0014078483177749972,0.002438405513236512,4,9.419475750134754e-14,0.9553175091743344,0.9038607441018117,0.946136478627932
23,2.9990648095246116e-05,0.001238385852863174,0.002073308955077622,4,5.785836445311936e-13,0.9576747406381246,0.880000637847451,0.918893023388173
