evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
78,0.000207752856144784,4.274593089461842e-05,0.0011172453281087672,13,9.647922891556081e-11,-95.13493415612774,-0.17832221707874585,-0.834548833137014
79,0.00020775285608212325,4.27458623938584e-05,0.0011172433853111154,13,9.647953959789146e-11,-95.1349341671277,-0.17832221706433168,-0.8345488331776613
80,0.00021046889625865305,1.703127757142741e-05,0.00026449154834327394,29,1.5723530039218727e-12,-95.44953821377734,-0.1782374272241388,-0.8345497425665973
81,0.00020775285608212325,4.27458623938584e-05,0.0011172433853111154,13,9.647953959789146e-11,-95.1349341671277,-0.17832221706433168,-0.8345488331776613
82,0.0002669109038963982,0.00010409421952735878,0.0015642429471561716,25,1.6871700417928311e-13,-91.31718560963951,-0.17722041668331875,-0.8361665472763846
83,0.00021046257942735618,1.7074032660433402e-05,0.0002658021241695361,38,4.030645416150213e-14,-95.4532294116375,-0.17823494299008305,-0.8345573476695194
84,0.0002077528461472089,4.2732728963743965e-05,0.00111687109169953,13,9.653916242102646e-11,-95.13493610488175,-0.1783222153180803,-0.8345488379994452
85,0.0002077528445613393,4.273063299390575e-05,0.00111681167626031,13,9.654868408327783e-11,-95.13493641410994,-0.17832221503936466,-0.8345488387690029
86,0.00021046605571045795,1.7049814165262913e-05,0.0002650681147595155,40,5.42072799079968e-12,-95.45124670791179,-0.1782363349408006,-0.834553093215111
87,0.0002077528420803756,4.272735430754214e-05,0.0011167187332817438,13,9.656358201121132e-11,-95.13493689783112,-0.17832221460336126,-0.8345488399728549
88,0.00020775284168454426,4.2726831220546695e-05,0.0011167039049482341,13,9.656595925067182e-11,-95.13493697499969,-0.17832221453380512,-0.834548840164915
89,0.00021046780227840044,1.703773591323895e-05,0.00026470113816858595,38,6.413850832928538e-12,-95.4502508823627,-0.17823703013637246,-0.8345509666889762
90,0.0002077528410646914,4.272601213705521e-05,0.0011166806857503282,13,9.65696819200297e-11,-95.13493709584667,-0.17832221442487461,-0.8345488404656788
91,0.00020775284096579102,4.2725881428633486e-05,0.0011166769804539073,13,9.657027602328473e-11,-95.13493711512267,-0.17832221440749882,-0.8345488405136589
92,0.00021046867363282197,1.7031705468065357e-05,0.00026451769550973805,41,1.1135183075860462e-14,-95.44975098504432,-0.17823737753239718,-0.8345499036010584
93,0.00020775284081087311,4.2725676715365115e-05,0.001116671177279684,13,9.657120649232462e-11,-95.13493714532335,-0.17832221438027315,-0.834548840588825
94,0.00020775284078616466,4.272564407374973e-05,0.0011166702519607168,13,9.657135482041916e-11,-95.1349371501417,-0.17832221437592874,-0.8345488406008151
95,0.00021046912442625328,1.7028690798723427e-05,0.00026442587848727337,31,3.436790270225551e-11,-95.44950304714926,-0.17823755120721688,-0.8345493721008719
96,0.00020775284074744607,4.2725592915095854e-05,0.0011166688017239068,13,9.657158735551508e-11,-95.13493715769106,-0.17832221436912418,-0.8345488406196035
97,0.00020775284074126682,4.27255847485677e-05,0.0011166685702207568,13,9.657162449936369e-11,-95.13493715889538,-0.17832221436803936,-0.8345488406226012
98,0.0002077522888941775,4.200424867732457e-05,0.0010962046409630157,13,9.995730948054392e-11,-95.13504331714196,-0.17832211802171177,-0.8345491063617203
99,0.00021046929436320926,1.702742179546494e-05,0.00026438730290404824,32,3.8434288800290936e-14,-95.44939536827408,-0.17823762434878368,-0.8345491481622196
100,0.00020775228889393602,4.20042483687883e-05,0.0010962046322031155,13,9.995731098037619e-11,-95.13504331718852,-0.1783221180216697,-0.8345491063618367
101,0.0002077522888939037,4.200424833406036e-05,0.0010962046312168383,13,9.995731113584419e-11,-95.13504331719646,-0.1783221180216582,-0.834549106361855
102,0.0002104693122076096,1.7027303343421835e-05,0.0002643836949682162,32,1.3521662639857349e-12,-95.44938567227148,-0.17823763117599803,-0.8345491272620371
103,0.0002077522888939037,4.200424833406036e-05,0.0010962046312168383,13,9.995731113584419e-11,-95.13504331719646,-0.1783221180216582,-0.834549106361855
104,0.011171346495475503,0.0020415934944770235,0.0265878836280093,716,8.804230223993248e-11,-34.50892234173543,-0.28054592692578145,-1.0314829818200744
105,0.0002101466847915676,2.041706515146341e-05,0.00035089262810414096,38,9.046866863198514e-12,-95.59076858564632,-0.17806062459804126,-0.835059618670326
106,0.00021045509364676037,1.7125539143677243e-05,0.00026735733902577986,28,9.662760091879356e-11,-95.45767322828118,-0.17823195670766118,-0.8345664561407632
107,0.000210469305109912,1.7027290673404662e-05,0.00026438349287341307,32,6.141180187173757e-11,-95.449383887598,-0.17823763143380253,-0.8345491266030173
108,0.00020775228889384308,4.200424825284927e-05,0.0010962046289113092,13,9.99573115715448e-11,-95.13504331720753,-0.17832211802166126,-0.8345491063618824
109,0.00020775228889378925,4.200424819092601e-05,0.001096204627153141,13,9.995731181780494e-11,-95.13504331721953,-0.17832211802164902,-0.83454910636191
110,0.0002104693203212687,1.7027241904582355e-05,0.00026438182616213496,33,1.0030395186903662e-15,-95.44938058477172,-0.17823763469735085,-0.8345491164824637
111,0.0002077522888937662,4.200424814777045e-05,0.001096204625928245,13,9.995731206459908e-11,-95.13504331722096,-0.17832211802164974,-0.8345491063619169
112,0.00020775228889375388,4.2004248134074736e-05,0.0010962046255391963,13,9.995731210963839e-11,-95.13504331722409,-0.17832211802164316,-0.8345491063619237
113,0.0002104693252860543,1.7027213389683644e-05,0.0002643809561955284,33,1.5725292329862494e-12,-95.449378307364,-0.17823763635030843,-0.8345491114221938
114,0.00020775228889375564,4.200424814438105e-05,0.0010962046258316102,13,9.995731206654743e-11,-95.13504331722595,-0.17832211802164735,-0.8345491063619255
115,0.00020775228889375388,4.2004248134074736e-05,0.0010962046255391963,13,9.995731210963839e-11,-95.13504331722409,-0.17832211802164316,-0.8345491063619237
116,0.02993915436709395,0.003602611939240515,0.07945003840872993,684,1.6932142211240324e-12,-85.38812865281979,-0.3865594290124638,-1.031482981821152
117,0.00021028368925516213,1.856794688423244e-05,0.0003072915366726407,25,8.218751071417423e-12,-95.54512143245485,-0.17815266660061133,-0.8348014336168891
118,0.00021046581858229235,1.7051284849677533e-05,0.0002651129465737665,31,6.274427051041387e-11,-95.45144544227176,-0.1782362417253769,-0.8345533779140947
119,0.0002077522862506793,4.200076611741966e-05,0.0010961057686770114,13,9.997419160012067e-11,-95.13504381702592,-0.17832211757448144,-0.8345491075888543
120,0.00020775228360892293,4.1997286215758774e-05,0.0010960069711068393,13,9.999106617837868e-11,-95.13504431651046,-0.17832211712756738,-0.8345491088150795
121,0.0002104675632539518,1.7039242892755612e-05,0.00026474708158331006,34,1.2058284625935518e-11,-95.45041117712387,-0.17823693952889305,-0.8345512433635424
122,0.00020775228294883392,4.199641676615182e-05,0.0010959822865245939,13,9.999528313409964e-11,-95.13504444130679,-0.17832211701589898,-0.8345491091214609
123,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
124,0.00021046844105047482,1.7033219563030942e-05,0.00026456384150795684,37,1.2939522113496612e-14,-95.44989440181891,-0.17823728832164515,-0.8345501763953875
125,0.0002104693261138349,1.7027202561137695e-05,0.00026438062770427944,34,1.3589491387434708e-14,-95.44937720068624,-0.17823763697752307,-0.8345491095043059
126,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
127,0.027158292615598736,0.0027556301834113592,0.0610314709996529,708,5.6387259145681815e-11,-63.747745753207425,-0.7754915778256649,-1.031483010910203
128,0.00021030854935037783,1.832024261360608e-05,0.00030086480673587523,27,2.0787658926296764e-14,-95.53402515999176,-0.1781657942063639,-0.8347634000181025
129,0.00021046677221058454,1.704459943343233e-05,0.00026490994909968146,39,2.67111576360726e-12,-95.45086934087314,-0.17823662928057393,-0.8345521923382
130,0.0002104693478202752,1.7027215466565052e-05,0.00026438094501856886,33,5.1220893854800073e-11,-95.44937823964513,-0.17823763667822565,-0.8345491100668614
131,0.0002077522822889088,4.199554753996881e-05,0.0010959576082388324,13,9.999949928707446e-11,-95.13504456606367,-0.17832211690426186,-0.8345491094277545
132,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
133,0.0002077522822889171,4.199554756286833e-05,0.0010959576088886988,13,9.999949911273252e-11,-95.13504456606468,-0.1783221169042605,-0.8345491094277545
134,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
135,0.00020775228228890318,4.1995547523713705e-05,0.0010959576077775625,13,9.999949933755774e-11,-95.13504456606265,-0.17832211690427346,-0.8345491094277545
136,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
137,0.00020775228228890903,4.199554754072707e-05,0.0010959576082603681,13,9.999949923221376e-11,-95.13504456606358,-0.1783221169042731,-0.8345491094277545
138,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
139,0.00020775228228890903,4.199554754072707e-05,0.0010959576082603681,13,9.999949923221376e-11,-95.13504456606358,-0.1783221169042731,-0.8345491094277545
140,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
141,0.00020775228228890234,4.1995547522178536e-05,0.0010959576077339207,13,9.999949934362159e-11,-95.13504456606232,-0.17832211690426755,-0.8345491094277545
142,0.00970526609470261,0.001807659949143515,0.021048883639173253,344,5.877307422109812e-13,-172.26779846966406,-0.21373735982994013,-0.8486099496679389
143,0.00021049771433552603,4.648332908704804e-05,0.0009122658584649797,13,6.520600441113924e-13,-103.83503318948388,-0.177602133714335,-0.8348728262593555
144,0.00020766457394652405,1.488309835036316e-05,0.0002951830429551274,11,1.86869216079309e-12,-95.61504850217575,-0.17815356870319604,-0.8346521733084208
145,0.00020717606746710026,1.0890449991351123e-05,0.0001583842066788699,14,7.780654673285098e-12,-95.80318112683695,-0.1783880696660853,-0.8347464987101861
146,0.0002068733273302301,9.218028100561055e-06,0.00013168821555052408,12,8.05286810989514e-11,-95.8849490567579,-0.17836349587102876,-0.8348201956606826
147,0.00020545955201859128,1.4227135979606794e-05,0.00026443217407099437,9,5.079480415447003e-11,-95.4473016084211,-0.177956339462985,-0.8358280554244409
148,0.00020486960065902888,2.7647991166042848e-05,0.0007038572292513187,15,1.5817428124135761e-13,-96.01003619766297,-0.1780472577009086,-0.8368437854368418
149,0.00020407355845442017,1.0979640306255525e-05,0.00017811431750869002,11,5.344409664967034e-14,-96.09544560851697,-0.17801041792984304,-0.8370269285700237
150,0.00020349624191820124,8.159924651817071e-06,8.219907495757944e-05,14,1.2309235457723122e-11,-96.41895390479115,-0.1780790019425642,-0.8375665251581517
151,0.00020251826364030552,1.2446288103815377e-05,0.0002476647734169093,12,1.535315246415069e-11,-98.25666319438223,-0.17781149191193163,-0.838752264530687
152,0.00020181176562653774,1.2427767070700384e-05,0.00024228451356096952,17,2.3443069524513656e-11,-98.45389003839426,-0.17807176029023605,-0.8394758174431662
153,0.0003025233577441565,0.00019591258254196843,0.003651208618485169,46,1.6707788965270276e-11,-94.4607419717837,-0.24242583042330285,-0.8524049698969758
154,0.00020141081025042018,1.2424914789519658e-05,0.00023916013816744993,17,5.756398504089054e-11,-98.55739187980065,-0.17820187125111953,-0.8398319847482937
155,0.0002732243859840845,0.00015270261898254778,0.0028166915719439007,19,1.9638735462935284e-11,-95.39958739634822,-0.17715603605343147,-0.8481221806248848
156,0.00020119810578051364,1.2428418244264956e-05,0.0002374906897671304,17,7.329645188020947e-12,-98.6118643024227,-0.1782732329809289,-0.8400237771859311
