step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,control_0,control_1,control_2
14,0.040098812907175665,0.01698230444927345,0.020844836014263412,0.040098812907175665,0.044824213975014814,0.07989325046967222,37,1,0.8293267292300178,0.9545533935941115,0.6836667964827216
15,0.03872350052678593,0.01590418096762191,0.019952685460943434,0.03872350052678593,0.044824213975014814,0.07987746401589185,37,1,0.777333119232689,0.9598907207230426,0.6660495093305152
16,0.0378034878096109,0.01466388273961071,0.018950341965869255,0.0378034878096109,0.044824213975014814,0.07986059115516782,63,1,0.7179642422075723,0.9575878946503059,0.6497265161603237
17,0.0364909252274305,0.013181136780650799,0.017801228489883227,0.0364909252274305,0.044824213975014814,0.07984263235007812,63,1,0.6638528256179382,0.948530812607284,0.6166281204269345
18,0.0346265325944925,0.01184021749113215,0.016606364323545546,0.0346265325944925,0.044824213975014814,0.07982358809297245,63,1,0.6144626217021047,0.9334806883280873,0.5716605132997244
19,0.03232016409073078,0.010945434137585473,0.015470263328220952,0.03232016409073078,0.044824213975014814,0.07980345890595877,63,1,0.5693226788671719,0.9130959231798507,0.5177822301741312
20,0.029649738571809036,0.010599466150728066,0.014510332317153743,0.029649738571809036,0.044824213975014814,0.07978224534088889,63,1,0.5280169338670666,0.8879492589309452,0.4569737608704155
21,0.03129411019388327,0.010604187791653731,0.013856065761146003,0.03129411019388327,0.05565378289715244,0.07975994797934342,50,1,0.4901759531076168,0.8585414156306101,0.3906501017992259
22,0.032638544014378365,0.010886750018197729,0.013656229065219022,0.032638544014378365,0.05565378289715244,0.07973656743261578,50,1,0.4594774797135563,0.8437076067608852,0.3334622799738053
23,0.0332063723283704,0.011274285824310535,0.013706181712827946,0.0332063723283704,0.05565378289715244,0.0797121043416955,50,1,0.43527183598625313,0.8413761411551071,0.28457581280678973
24,0.03310050248983055,0.011660605977464683,0.013868626343355828,0.03310050248983055,0.05565378289715244,0.07968655937725054,50,1,0.4169766439415066,0.8498215052189891,0.24324223188197136
25,0.03240785885389414,0.012002470146588052,0.014067839631649048,0.03240785885389414,0.05565378289715244,0.079659933239609,50,1,0.40406845593255075,0.867594101352316,0.20878842165188188
26,0.0312024039887955,0.012309873894762544,0.014273768952211743,0.0312024039887955,0.05565378289715244,0.07963222665873992,50,1,0.3960757056256791,0.8934670691687063,0.18060764347828556
27,0.029547470829326933,0.012588241136865462,0.014487037805398749,0.029547470829326933,0.05565378289715244,0.0796034403942332,50,1,0.3925727196587937,0.9263953711575307,0.15815191226529465
28,0.027792969159648618,0.012835923327946941,0.0147276796149819,0.027792969159648618,0.045211836051776165,0.07957357523527883,38,1,0.39317459019460255,0.965483854787884,0.14092546987156315
29,0.028395078353162535,0.013124091451244688,0.014970823083066475,0.028395078353162535,0.045211836051776165,0.07954263200064521,38,1,0.3775307492825404,0.9942363742308455,0.12493096264378778
30,0.027810849391671725,0.01342480603754358,0.015143558757302908,0.027810849391671725,0.045211836051776165,0.07951061153865677,38,1,0.34876140811827283,1.0,0.11005528488815257
31,0.02672621559392171,0.01378309072130275,0.015362911654920635,0.02672621559392171,0.045211836051776165,0.07947751472717063,38,1,0.30923456280861866,1.0,0.09619565420850085
32,0.02674218216827927,0.014233883831381477,0.015698367332446825,0.02674218216827927,0.05565378289715244,0.07944334247355261,50,1,0.2607975264201434,1.0,0.08325859455328209
33,0.02703830001548639,0.014635094386114409,0.016038385648296297,0.02703830001548639,0.05565378289715244,0.07940809571465231,50,1,0.21995422820229335,1.0,0.07486624334331267
34,0.0272677177567765,0.014949524416836203,0.016346795182857657,0.0272677177567765,0.05565378289715244,0.0793717754167774,50,1,0.1860426918240421,1.0,0.07063238730696515
35,0.027436172340774237,0.015199684929332768,0.016602119260828094,0.027436172340774237,0.05565378289715244,0.07933438257566723,50,1,0.15846057257963322,1.0,0.07020548608723352
36,0.027548886792964515,0.015367069540998013,0.016793126268421443,0.027548886792964515,0.05565378289715244,0.07929591821646541,50,1,0.13665956241583746,1.0,0.0732654129092753
37,0.027610617931677947,0.015458742281098423,0.01691558086033678,0.027610617931677947,0.05565378289715244,0.07925638339369177,50,1,0.12014037625439139,1.0,0.07952053449933355
38,0.027625699242009152,0.015485181944370149,0.0169699968503216,0.027625699242009152,0.05565378289715244,0.07921577919121348,50,1,0.10844824670013668,1.0,0.08870508771064652
39,0.027598079492949394,0.015458570176509596,0.016960127793638435,0.027598079492949394,0.05565378289715244,0.07917410672221523,50,1,0.10116886568776265,1.0,0.1005768169884712
40,0.027531357594416037,0.015375894201499745,0.016891971895199313,0.027531357594416037,0.05565378289715244,0.07913136712916882,50,1,0.09792472092777191,1.0,0.11491484222993545
41,0.027428814118449468,0.015238837233777044,0.016773126446314866,0.027428814118449468,0.05565378289715244,0.07908756158380179,50,1,0.09837178261840475,1.0,0.1315177310283326
42,0.02729343984929186,0.015051949474428693,0.01661237614129689,0.02729343984929186,0.05565378289715244,0.07904269128706526,50,1,0.10219650214497998,1.0,0.15020175293917973
43,0.02712796167777219,0.014829124846642247,0.01641943456180653,0.02712796167777219,0.05565378289715244,0.0789967574691011,50,1,0.1091130896637709,1.0,0.17079929642513114
44,0.026934866114373894,0.014582168861613893,0.01620478080131595,0.026934866114373894,0.05565378289715244,0.07894976138920816,50,1,0.11886104177708214,1.0,0.19315743165243113
45,0.02690430867358466,0.01430397811402052,0.015979546823373072,0.02690430867358466,0.045211836051776165,0.07890170433580769,62,1,0.1312028941170002,1.0,0.21713660442028637
46,0.027036208162002872,0.014176212118162633,0.015846967125058755,0.027036208162002872,0.045211836051776165,0.07885258762640808,62,1,0.14208315461319984,1.0,0.22175037436597514
47,0.02672574636782651,0.014170514103488638,0.015782746309301692,0.02672574636782651,0.045211836051776165,0.07880241260756873,62,1,0.1516302891184139,1.0,0.21015270235213834
48,0.026737340192252157,0.014273043822056361,0.015797966470794043,0.026737340192252157,0.05565378289715244,0.07875118065486313,50,1,0.15996147125948545,1.0,0.18489972727497533
49,0.026787561749094385,0.014310046433968758,0.0157855691280244,0.026787561749094385,0.05565378289715244,0.07869889317284115,50,1,0.17114105734114765,1.0,0.1653697800458009
50,0.026790742839621122,0.014296810700248705,0.015740046956727687,0.026790742839621122,0.05565378289715244,0.07864555159499051,50,1,0.18492608763343735,1.0,0.15105582838166762
51,0.026750989950829043,0.014237362787855385,0.015660775947789637,0.026750989950829043,0.05565378289715244,0.07859115738369751,50,1,0.20109528616573186,1.0,0.14149636078848993
52,0.026672041277452263,0.014132521002314912,0.015550734064247246,0.026672041277452263,0.05565378289715244,0.07853571203020696,50,1,0.21944713196895113,1.0,0.13627134689301432
53,0.0265572994686026,0.013980146863505396,0.015415581468901799,0.0265572994686026,0.05565378289715244,0.07847921705458119,50,1,0.23979809999311974,1.0,0.13499855172643782
54,0.02640986150307171,0.01378558000077084,0.015263004026120998,0.02640986150307171,0.05565378289715244,0.07842167400565853,50,1,0.26198105668161314,1.0,0.13733017277007425
55,0.026232545945210475,0.01357356223337298,0.015102234229734576,0.026232545945210475,0.05565378289715244,0.07836308446101072,50,1,0.28584379659144393,1.0,0.14294977148756516
56,0.026812712410087664,0.013326791761890973,0.014943677880624348,0.026812712410087664,0.045211836051776165,0.07830345002689972,38,1,0.31124770770315774,1.0,0.15156947366387885
57,0.026966178166850954,0.013228680373028302,0.01487973382892564,0.026966178166850954,0.045211836051776165,0.07824277233823367,38,1,0.3167245131758441,1.0,0.1590516414251579
58,0.026661118036147655,0.013261349450068306,0.014882225488934904,0.026661118036147655,0.045211836051776165,0.07818105305852205,38,1,0.3053902189345564,1.0,0.16549811566334274
59,0.026100110615262753,0.013401935370665877,0.01496345352653108,0.026100110615262753,0.05565378289715244,0.0781182938798301,50,1,0.2798120525038534,1.0,0.17100159825055938
60,0.026166637908440413,0.013479941600730027,0.01502518367707164,0.026166637908440413,0.05565378289715244,0.0780544965227324,50,1,0.26013298744671204,1.0,0.1796191399474222
61,0.026259928296669264,0.013514018946132906,0.01505985613478842,0.026259928296669264,0.045211836051776165,0.07798966273626573,62,1,0.2458174398569441,1.0,0.19107530556284785
62,0.026300417867485354,0.01366285881269353,0.015177410662992167,0.026300417867485354,0.05565378289715244,0.07792379429788109,50,1,0.23250298867236377,1.0,0.1850054839534795
63,0.02636313227912304,0.013744243493961745,0.015247902075330288,0.02636313227912304,0.05565378289715244,0.07785689301339498,50,1,0.22399773220041821,1.0,0.1830831866167377
64,0.026376854765122193,0.013764280456274156,0.015270218191088925,0.026376854765122193,0.05565378289715244,0.07778896071693993,50,1,0.21986522748331228,1.0,0.18493404733195426
65,0.02634601324161623,0.013728515389517554,0.015247531264641928,0.02634601324161623,0.05565378289715244,0.07771999927091415,50,1,0.21970919238270553,1.0,0.19021811660369176
66,0.026452680509504074,0.013641983339710468,0.015186024746021503,0.026452680509504074,0.045211836051776165,0.07765001056593053,62,1,0.22316985038378076,1.0,0.19862672882005514
67,0.026309738981160923,0.013680134751893391,0.015201813656167126,0.026309738981160923,0.05565378289715244,0.07757899652076475,50,1,0.22596085121625142,1.0,0.18999779559012403
68,0.026298234880165687,0.013660682881244076,0.015176631106843471,0.026298234880165687,0.05565378289715244,0.07750695908230275,50,1,0.23212966151036277,1.0,0.18574177741214368
69,0.02624435353319359,0.013588862962821862,0.015114488693707202,0.02624435353319359,0.05565378289715244,0.0774339002254873,50,1,0.24137087005123475,1.0,0.1854594449918367
70,0.02620197721885065,0.013469425273987494,0.015022138480508153,0.02620197721885065,0.045211836051776165,0.07735982195326382,62,1,0.25340733532764703,1.0,0.18878857561122875
71,0.02616613630231955,0.013478816743780757,0.015021998008853524,0.02616613630231955,0.05565378289715244,0.07728472629652564,50,1,0.2639567221076915,1.0,0.17587880756479457
72,0.026135489160672744,0.013443130718585352,0.014994243632214846,0.026135489160672744,0.05565378289715244,0.07720861531405805,50,1,0.277214315687683,1.0,0.16771692819560996
73,0.026320926478385697,0.013360003255708007,0.01494193089512512,0.026320926478385697,0.045211836051776165,0.07713149109248213,38,1,0.2929357925387702,1.0,0.16386547025452955
74,0.026245195698375707,0.013406314139045939,0.014975860616366396,0.026245195698375707,0.045211836051776165,0.07705335574619736,38,1,0.2902359302803174,1.0,0.16004088028168684
75,0.02623707477212423,0.01356579437252174,0.015088154636578881,0.02623707477212423,0.05565378289715244,0.0769742114173237,50,1,0.27180158742258137,1.0,0.15623897054120467
76,0.026314968158577895,0.013658337184524492,0.015160255038177688,0.026314968158577895,0.05565378289715244,0.07689406027564295,50,1,0.25870074909124235,1.0,0.15638844000251467
77,0.026342195692664806,0.013694494641862775,0.015188252471740476,0.026342195692664806,0.05565378289715244,0.07681290451853913,50,1,0.25043727750690464,1.0,0.16012477708371284
78,0.02632344810372491,0.013675882682750318,0.015173373476703523,0.02632344810372491,0.05565378289715244,0.0767307463709383,50,1,0.24656159899855784,1.0,0.1671176257503837
79,0.026262975838847624,0.013605353540596802,0.015120440689232562,0.026262975838847624,0.05565378289715244,0.0766475880852476,50,1,0.2466663696619722,1.0,0.17706760613181896
80,0.026225168362710462,0.013487172499534432,0.015036817101441934,0.026225168362710462,0.045211836051776165,0.07656343194129343,62,1,0.25038253828981805,1.0,0.18970342660744355
81,0.02617665891028606,0.013498221052152301,0.015041082532987032,0.02617665891028606,0.05565378289715244,0.076478280246259,50,1,0.2533988622303456,1.0,0.18468706861926737
82,0.026144059372330976,0.013453994279428332,0.015007355450854862,0.026144059372330976,0.05565378289715244,0.07639213533462103,50,1,0.25977863907843896,1.0,0.1837276318060749
83,0.026147233222985133,0.01336801385247055,0.01494133131722418,0.026147233222985133,0.045211836051776165,0.07630499956808577,62,1,0.269210204561553,1.0,0.18644720117463734
84,0.026102898304802412,0.013405181401251555,0.01496517032406291,0.026102898304802412,0.05565378289715244,0.07621687533552432,50,1,0.2773912774512624,1.0,0.17295886289274257
85,0.02619981198080446,0.0133882034357011,0.014959277419406357,0.02619981198080446,0.045211836051776165,0.076127765052907,38,1,0.2884805945839,1.0,0.1642938802118214
86,0.026177276380895127,0.01349626879871693,0.015037999257795264,0.026177276380895127,0.05565378289715244,0.07603767116323723,50,1,0.28186243799900135,1.0,0.15612082573099317
87,0.02621447052948586,0.013543346574612971,0.015072845043922051,0.02621447052948586,0.05565378289715244,0.0759465961364845,50,1,0.2795106693646463,1.0,0.15228830632580134
88,0.02620476249803788,0.013531942094253563,0.015064813098230257,0.02620476249803788,0.05565378289715244,0.0758545424695167,50,1,0.28102450759909353,1.0,0.15238862690520238
89,0.026152553097181987,0.013467542704068875,0.015018620075444616,0.026152553097181987,0.05565378289715244,0.07576151268603158,50,1,0.28604122661472253,1.0,0.15605278876731105
90,0.0263557251497798,0.01335735514370979,0.014941586566736782,0.0263557251497798,0.045211836051776165,0.07566750933648765,38,1,0.2942325593659385,1.0,0.16294683525535916
91,0.026113760066962876,0.013379176900631458,0.014949059653206184,0.026113760066962876,0.045211836051776165,0.07557253499803425,38,1,0.2852262048439984,1.0,0.16883719587655957
92,0.026193795537867375,0.01351102360300504,0.015047122428890943,0.026193795537867375,0.05565378289715244,0.07547659227444081,50,1,0.2614183859063331,1.0,0.17381823006433297
93,0.02625305833250923,0.013596970792524032,0.01511741940852281,0.02625305833250923,0.05565378289715244,0.0753796837960256,50,1,0.24343914425156757,1.0,0.18194381984158062
94,0.026301518096438808,0.013621557239836102,0.015154545433418792,0.026301518096438808,0.045211836051776165,0.07528181221958347,62,1,0.23073424419509242,1.0,0.19291867440814292
95,0.026373436728626444,0.013761232641494718,0.015270460289047853,0.026373436728626444,0.05565378289715244,0.07518298022831316,50,1,0.2189147090332921,1.0,0.18645288426808884
96,0.026429859580963146,0.013833927789873312,0.015336234725758457,0.026429859580963146,0.05565378289715244,0.0750831905317436,50,1,0.2117976076619917,1.0,0.18418853226341542
97,0.02643781792420899,0.013846004631337689,0.015351974248539858,0.02643781792420899,0.05565378289715244,0.07498244586565977,50,1,0.20893589638151913,1.0,0.1857270061849306
98,0.02640191096903112,0.013803216162422173,0.015321762121435782,0.02640191096903112,0.05565378289715244,0.07488074899202755,50,1,0.2099253288730658,1.0,0.1907078394974622
99,0.026452524862276654,0.01371076449219802,0.015252417777411749,0.026452524862276654,0.045211836051776165,0.07477810269891813,62,1,0.2144003757255337,1.0,0.1988050739991891
100,0.026357219124152155,0.01374314334869655,0.015260929286171628,0.026357219124152155,0.05565378289715244,0.07467450980043146,50,1,0.2181017818985674,1.0,0.18996231989085702
101,0.026342161138306563,0.013718790296059432,0.015228762219157997,0.026342161138306563,0.05565378289715244,0.07456997313661919,50,1,0.22504734064288306,1.0,0.18552045931662858
102,0.026285501166590987,0.013643105646720248,0.015160185608755834,0.026285501166590987,0.05565378289715244,0.07446449557340677,50,1,0.234929188346085,1.0,0.1850594909366066
103,0.02619119642726378,0.013520971144143223,0.015062058859121052,0.02619119642726378,0.05565378289715244,0.07435808000251488,50,1,0.247469004941994,1.0,0.18819976633342564
104,0.02636537920108319,0.013358518263107199,0.014943077070079172,0.02636537920108319,0.045211836051776165,0.07425072934138015,62,1,0.262415183693169,1.0,0.19459812563255985
105,0.026095450098978113,0.013337733748872033,0.014917215595221725,0.026095450098978113,0.045211836051776165,0.07414244653307517,62,1,0.2755684398596809,1.0,0.1844127523830421
106,0.026159690173777537,0.013429564793643722,0.014990999416554959,0.026159690173777537,0.045211836051776165,0.07403323454622784,38,1,0.287100342312293,1.0,0.15987957807200276
107,0.026294865965813582,0.013651591116390593,0.015162296718239949,0.026294865965813582,0.05565378289715244,0.07392309637493996,50,1,0.28103572164224766,1.0,0.13739586820515992
108,0.02640740302435661,0.013799172043212637,0.015292462679521454,0.02640740302435661,0.05565378289715244,0.0738120350387051,50,1,0.2791567205722871,1.0,0.12056328125595311
109,0.02646647069712886,0.01387947041084488,0.01537461836214744,0.02646647069712886,0.05565378289715244,0.07370005358232594,50,1,0.28106133531377586,1.0,0.10883745763914286
110,0.026477210977702267,0.013898957247061437,0.01540803011476648,0.026477210977702267,0.05565378289715244,0.07358715507583062,50,1,0.2863863811405012,1.0,0.1017266204659783
111,0.026444269073881338,0.013863478382330706,0.015396146242218486,0.026444269073881338,0.05565378289715244,0.07347334261438876,50,1,0.2948037527366114,1.0,0.09878651423333475
112,0.02664052586167698,0.01377831469385042,0.01534526669533491,0.02664052586167698,0.045211836051776165,0.07335861931822646,38,1,0.3060170422409857,1.0,0.09961582715442874
113,0.026472166144665913,0.01381833855345412,0.015365265820417855,0.026472166144665913,0.045211836051776165,0.07324298833254086,38,1,0.29982768034491,1.0,0.10003259512405385
114,0.026534086173231948,0.013966814465379186,0.015458594090893278,0.026534086173231948,0.05565378289715244,0.07312645282741384,50,1,0.27858046860737,1.0,0.10007586831425716
115,0.0266069825800826,0.014048227353686016,0.015510971930042696,0.0266069825800826,0.05565378289715244,0.07300901599772514,50,1,0.2629113297515502,1.0,0.10362448837630055
116,0.026630530053334975,0.01407739517599917,0.015518530143163473,0.026630530053334975,0.05565378289715244,0.07289068106306476,50,1,0.25227986510622635,1.0,0.11034070391084132
117,0.026609497881111173,0.014049464998132673,0.015482318014131994,0.026609497881111173,0.05565378289715244,0.07277145126764471,50,1,0.24619811396150176,1.0,0.11991948391783572
118,0.026548192738009214,0.013968053362056799,0.015406791432759795,0.026548192738009214,0.05565378289715244,0.07265132988021006,50,1,0.24422547999642646,1.0,0.13208535196980878
119,0.026450503474803842,0.013838324560488415,0.015298779074006487,0.026450503474803842,0.05565378289715244,0.07253032019394934,50,1,0.2459641454965768,1.0,0.1465895247902994
120,0.026319941598250823,0.013667389189821248,0.015166776854162645,0.026319941598250823,0.05565378289715244,0.0724084255264042,50,1,0.2510549268216941,1.0,0.16320732619071507
121,0.02615967785261962,0.013472777505353844,0.015020456561265268,0.02615967785261962,0.05565378289715244,0.07228564921937854,50,1,0.2591735289829089,1.0,0.1817358500649931
122,0.026571135938271064,0.013253431167688784,0.014870303497876677,0.026571135938271064,0.045211836051776165,0.07216199463884684,62,1,0.270027161177357,1.0,0.20199184863095215
123,0.026633683400390313,0.013172512587506822,0.014812958545607238,0.026633683400390313,0.045211836051776165,0.0720374651748619,62,1,0.2794840895610663,1.0,0.2040895261943532
124,0.02626610599281588,0.013210824904907706,0.014830465608511109,0.02626610599281588,0.045211836051776165,0.07191206424146185,62,1,0.287679416722126,1.0,0.1904234687079174
125,0.02636948814848118,0.013352957956691175,0.014938725584562001,0.02636948814848118,0.045211836051776165,0.07178579527657665,38,1,0.29473518045063474,1.0,0.16307210164918265
126,0.02626616173006316,0.013617496635650924,0.01513823218662337,0.02626616173006316,0.05565378289715244,0.07165866174193374,50,1,0.2851304084130281,1.0,0.13807384779620327
127,0.026412335762576143,0.013806525426353019,0.01530089713597277,0.026412335762576143,0.05565378289715244,0.07153066712296322,50,1,0.27997571364334667,1.0,0.1189241195527531
128,0.0265026178664778,0.013925282998129434,0.01541608525228114,0.0265026178664778,0.05565378289715244,0.07140181492870219,50,1,0.27883690845756814,1.0,0.1050516781715558
129,0.026542464666523144,0.013980630051372058,0.015480460783913753,0.026542464666523144,0.05565378289715244,0.07127210869169866,50,1,0.28132218616488835,1.0,0.09594105485823282
130,0.026536799986554623,0.013979512087820084,0.015495618286845609,0.026536799986554623,0.05565378289715244,0.07114155196791465,50,1,0.287077990822909,1.0,0.09112711912058047
131,0.02649006678395603,0.013926876384521681,0.015466472192470609,0.02649006678395603,0.05565378289715244,0.07101014833662868,50,1,0.2957852874532147,1.0,0.09019017338768068
132,0.026667631795982905,0.01382515197597982,0.015400177741909294,0.026667631795982905,0.045211836051776165,0.07087790140033767,38,1,0.30715619412484646,1.0,0.09275152321976059
133,0.02651542428093732,0.013848723878440192,0.015403888148846452,0.02651542428093732,0.045211836051776165,0.07074481478465822,38,1,0.30152686135370815,1.0,0.09473726645362779
134,0.02654203407176188,0.013979871423335488,0.015479122682123097,0.02654203407176188,0.05565378289715244,0.07061089213822709,50,1,0.2811317552583102,1.0,0.0962030809520348
135,0.026603527316219178,0.014046830063919848,0.015515250176213925,0.026603527316219178,0.05565378289715244,0.0704761371326013,50,1,0.2661623219104327,1.0,0.10094800451492525
136,0.026617800460368747,0.014060490607515632,0.01550929022638713,0.026617800460368747,0.05565378289715244,0.07034055346215738,50,1,0.2560860060447232,1.0,0.10865111819708063
137,0.026589483817589736,0.014022886842151586,0.015462730832796952,0.026589483817589736,0.05565378289715244,0.07020414484399018,50,1,0.2504224417263608,1.0,0.11902290361724317
138,0.026522754140671054,0.01393427156620763,0.015380151838003352,0.026522754140671054,0.05565378289715244,0.07006691501781083,50,1,0.24873834756297225,1.0,0.13180217157777807
139,0.026421379007761807,0.013799648025506895,0.01526827852891112,0.026421379007761807,0.05565378289715244,0.06992886774584436,50,1,0.25064291894259055,1.0,0.14675328975451174
140,0.026288756884071153,0.013626430470582726,0.01513533036719172,0.026288756884071153,0.05565378289715244,0.06979000681272648,50,1,0.25578366916293244,1.0,0.16366368049035201
141,0.026127953278393325,0.013434355815920944,0.014990562254155914,0.026127953278393325,0.05565378289715244,0.06965033602539979,50,1,0.2638426759502163,1.0,0.18234156251458655
142,0.026590657177375385,0.013217518359871672,0.014843921941971556,0.026590657177375385,0.045211836051776165,0.06950985921300949,62,1,0.27453319405598986,1.0,0.2026139129315819
143,0.026666405096295667,0.013134203380107559,0.014787406909610588,0.026666405096295667,0.045211836051776165,0.06936858022679836,62,1,0.2838446595272995,1.0,0.20519924246706833
144,0.026321887334232744,0.013167465266924775,0.014802710040500903,0.026321887334232744,0.045211836051776165,0.06922650294000116,62,1,0.29191192769057667,1.0,0.19238241005827325
145,0.026483521287872073,0.013302492746788607,0.014904132754470126,0.026483521287872073,0.045211836051776165,0.06908363124773848,38,1,0.2988566836266206,1.0,0.16615667664648096
146,0.02621888411371068,0.013552907909418694,0.01508990098091362,0.02621888411371068,0.045211836051776165,0.06893996906690994,38,1,0.28964441144073744,1.0,0.14220265323452935
147,0.026485862800231803,0.013890808207557682,0.01536059524518439,0.026485862800231803,0.05565378289715244,0.0687955203360868,50,1,0.2663776259319443,1.0,0.12029683319898454
148,0.026690646268709893,0.01415722794696623,0.015592093796804676,0.026690646268709893,0.05565378289715244,0.06865028901540397,50,1,0.24876138864472838,1.0,0.10386362984053846
149,0.02683514561416773,0.014349119320680984,0.015768928700951156,0.02683514561416773,0.05565378289715244,0.0685042790864515,50,1,0.23623695541151574,1.0,0.09236209104061383
150,0.026925323186251834,0.014475207266698101,0.015884604633796224,0.026925323186251834,0.05565378289715244,0.0683574945521653,50,1,0.2283006320986583,1.0,0.08530454833944653
151,0.026966553865727542,0.014532845678891109,0.015938565702151745,0.026966553865727542,0.05565378289715244,0.06820993943671756,50,1,0.22449835968436335,1.0,0.0822513768840685
152,0.026963682868547487,0.01452850987371362,0.015934156022766544,0.026963682868547487,0.05565378289715244,0.06806161778540631,50,1,0.22442082989272094,1.0,0.08280626868546105
153,0.026921077884136287,0.014468337508036118,0.015877276668778056,0.026921077884136287,0.05565378289715244,0.06791253366454453,50,1,0.22769907963053654,1.0,0.08661196912536093
154,0.026842676100799365,0.014359119611131486,0.015775511302511782,0.026842676100799365,0.05565378289715244,0.0677626911613487,50,1,0.23400051749672696,1.0,0.09334643151070883
155,0.026732026617473127,0.01421217997421461,0.01563755999743821,0.026732026617473127,0.05565378289715244,0.06761209438382675,50,1,0.24302534017234867,1.0,0.10271934886258903
156,0.026592328692527416,0.0140266647621007,0.015472871022759675,0.026592328692527416,0.05565378289715244,0.0674607474606654,50,1,0.2545033005993673,1.0,0.1144690260916331
157,0.026426466236512125,0.013813721813365197,0.015291394425806676,0.026426466236512125,0.05565378289715244,0.06730865454111701,50,1,0.26819079356009506,1.0,0.12835955929389423
158,0.026237038916157147,0.01357758908827572,0.015103403292042456,0.026237038916157147,0.05565378289715244,0.06715581979488577,50,1,0.2838682276148614,1.0,0.1441782921369163
159,0.026548574023191353,0.013316094133509565,0.014919342767172562,0.026548574023191353,0.045211836051776165,0.06700224741201351,38,1,0.3013376553773684,1.0,0.1617335222283963
160,0.026571483465686333,0.013203922650596079,0.014832987531528896,0.026571483465686333,0.045211836051776165,0.06684794160276462,38,1,0.3018533207707494,1.0,0.17723515818476424
161,0.026278642530637834,0.013208257626979216,0.014828842561009593,0.026278642530637834,0.045211836051776165,0.06669290659751086,62,1,0.28758377264342777,1.0,0.19088570207616706
162,0.026197200321283514,0.013319458048588643,0.014905678894891658,0.026197200321283514,0.045211836051776165,0.06653714664661518,62,1,0.27441861979833754,1.0,0.18817221431782408
163,0.026204649474077198,0.013523662101091308,0.015056204210029312,0.026204649474077198,0.05565378289715244,0.06638066602031534,50,1,0.2622485536731926,1.0,0.17118337337656342
164,0.026323543491528337,0.013669725003719848,0.015168884861405389,0.026323543491528337,0.05565378289715244,0.06622346900860673,50,1,0.25455224023750744,1.0,0.15911112433788077
165,0.0263915909184598,0.01376009021741864,0.01523724515298669,0.0263915909184598,0.05565378289715244,0.06606555992112484,50,1,0.2508836231007338,1.0,0.15146546478224251
166,0.02641386389848599,0.013789668155785114,0.015260376711306613,0.02641386389848599,0.05565378289715244,0.06590694308702706,50,1,0.2508408237513559,1.0,0.147804925590477
167,0.026394932152907544,0.01376452728989153,0.015241133079834282,0.026394932152907544,0.05565378289715244,0.06574762285487405,50,1,0.25406177004875047,1.0,0.14773176925963952
