cycles_per_unit_length,global_best_50x5-free_power,global_best_100x10-free_power,global_best_200x20-free_power,global_best_50x5-regularized_power,global_best_100x10-regularized_power,global_best_200x20-regularized_power,global_best_50x5-tied_power,global_best_100x10-tied_power,global_best_200x20-tied_power,admissible_prefix_50x5-free_power,admissible_prefix_100x10-free_power,admissible_prefix_200x20-free_power,admissible_prefix_50x5-regularized_power,admissible_prefix_100x10-regularized_power,admissible_prefix_200x20-regularized_power,admissible_prefix_50x5-tied_power,admissible_prefix_100x10-tied_power,admissible_prefix_200x20-tied_power
139.51067152524715,2.402358480020163e-10,1.033688225051336e-09,1.779654192078515e-10,2.0557985075552297e-10,3.5157584935055306e-10,4.396188968412044e-10,2.402358480020163e-10,3.961843549025147e-11,5.429664668921202e-10,5.203418572335021e-12,2.5008135749249295e-10,2.1031763485751273e-10,9.788856220983719e-12,2.397963429257119e-10,1.6274495726277725e-10,5.203418572335021e-12,9.821013415564444e-11,1.870628521824546e-10
140.55179593961466,2.3939991386631625e-10,1.2250672715481142e-09,2.1879322868897595e-10,1.7363348021188218e-10,2.7112400450816616e-10,5.888469774404267e-10,2.3939991386631625e-10,2.0056157874571213e-10,4.889842334438629e-10,1.376386594149152e-11,2.8995197608774465e-10,2.2025641176244732e-10,2.985083459091697e-12,2.9682906502885616e-10,1.8069445102412595e-10,1.376386594149152e-11,9.352047541480281e-11,1.6939034794274834e-10
141.59292035398218,1.218080310061105e-10,1.1176090363304271e-09,3.0087348614375533e-10,7.059334655125074e-11,1.0661044526784772e-10,6.237215175363734e-10,1.218080310061105e-10,2.2878390080292565e-10,3.6466396928754997e-10,2.4094746687864447e-11,2.6023370333150655e-10,2.5202941961572033e-10,2.5515571414605024e-13,2.354532948197431e-10,1.9877671665208015e-10,2.4094746687864447e-11,7.695012090072552e-11,1.4844737027040706e-10
142.6340447683497,1.721167758892473e-11,7.707288998134554e-10,3.672597253499141e-10,2.6758746319450276e-11,4.068620441483612e-11,4.860170172030476e-10,1.721167758892473e-11,7.292150779431438e-11,2.612113181709923e-10,2.8069211439516273e-11,1.7745599422416528e-10,2.755136456035834e-10,4.012872889648411e-12,1.6028964544884854e-10,1.9273294684282534e-10,2.8069211439516273e-11,4.440195341398912e-11,1.3808340919246332e-10
143.6751691827172,9.345106067897388e-12,3.891841596857085e-10,3.677406362449706e-10,8.311343978821445e-11,1.7264487499334338e-10,3.4940349961756114e-10,9.345106067897388e-12,9.051207193741134e-12,2.3662387630939806e-10,3.20290509473701e-11,8.605647231665809e-11,2.7473690909940097e-10,9.857352168430437e-12,1.6559557527793596e-10,1.6990494535225045e-10,3.20290509473701e-11,2.0060625986216986e-11,1.3123759766348419e-10
144.71629359708473,5.001290823047572e-11,1.3412910491684738e-10,3.091834217902873e-10,1.3478427341426214e-10,3.9041428178478754e-10,3.698559744681077e-10,5.001290823047572e-11,1.3782257458909438e-10,2.8822738753754355e-10,3.444443439444649e-11,2.402041119805668e-11,2.533088101257076e-10,1.1469347206475149e-11,2.083436308377404e-10,1.544641044986818e-10,3.444443439444649e-11,2.1476655384848595e-11,1.221155519905067e-10
145.75741801145224,5.122253574944049e-11,3.570903343305557e-11,2.641918587594448e-10,9.719235359041404e-11,4.670714314686439e-10,5.039741971227473e-10,5.122253574944049e-11,2.420089327927936e-10,3.6755102654105305e-10,2.5947800219907476e-11,1.7777995627268928e-12,2.2151856535282173e-10,7.1283314180630204e-12,2.0444984244079972e-10,1.576102287680163e-10,2.5947800219907476e-11,3.436031308846735e-11,1.1947736241491242e-10
146.79854242581976,1.704062085276837e-11,5.863062124130501e-11,2.98974439621358e-10,2.9993387597619253e-11,3.1203110128163824e-10,5.924572665833167e-10,1.704062085276837e-11,1.7847223819844501e-10,4.1066692724125765e-10,1.2942484520919946e-11,1.2239257530322836e-11,1.9219113958559481e-10,1.7293940882520109e-12,1.588854136887077e-10,1.7046276478339667e-10,1.2942484520919946e-11,3.697378100534305e-11,1.3104469611606413e-10
147.83966684018728,1.2625362432378554e-11,1.833133016402376e-10,3.8998164850403605e-10,1.793857368475143e-11,8.640511325912909e-11,5.539053470578761e-10,1.2625362432378554e-11,6.630043612099357e-11,3.760545611748261e-10,1.075857471811669e-11,5.1767266150908787e-11,1.8191441883591817e-10,6.553953173608213e-14,1.305047822511795e-10,1.7791859847992815e-10,1.075857471811669e-11,3.611717666233238e-11,1.449615613595356e-10
148.8807912545548,3.50649126804938e-11,3.9867545051871556e-10,4.4286020418249905e-10,4.0141285355241925e-11,2.240458791926078e-11,4.559134679665539e-10,3.50649126804938e-11,5.098942466723312e-11,2.7931910058554885e-10,1.5872208475010626e-11,1.1971829885825144e-10,1.975385639411881e-10,1.025562262184686e-12,1.3598002450053877e-10,1.7191307895065475e-10,1.5872208475010626e-11,5.6457834152111285e-11,1.3886349526153606e-10
149.9219156689223,4.1074871957390216e-11,6.544470810451801e-10,4.0060393743297304e-10,4.6530693576244975e-11,1.5381328774788755e-10,4.2094828774144684e-10,4.1074871957390216e-11,1.2246029142881247e-10,1.904219174507044e-10,1.7465206022905103e-11,2.0161269332545265e-10,2.2038927906669527e-10,1.5629057327475354e-12,1.5301843224630622e-10,1.5664748142396016e-10,1.7465206022905103e-11,9.834371086824896e-11,1.0801381392663994e-10
150.96304008328983,4.879634360613643e-11,8.653908334167756e-10,2.999646367442181e-10,5.361743718775574e-11,2.8865169456171187e-10,4.917370972939223e-10,4.879634360613643e-11,1.7897472469738136e-10,1.7804083077541747e-10,1.9065557208570088e-11,2.688519193325499e-10,2.2023526763791346e-10,2.233965942411848e-12,1.6754968153113895e-10,1.4603757681444698e-10,1.9065557208570088e-11,1.3021030563210278e-10,7.61874412056493e-11
152.00416449765734,7.802267814502027e-11,9.722388576427657e-10,2.0931936427789924e-10,7.859633372079733e-11,2.52574524521889e-10,5.866126967225689e-10,7.802267814502027e-11,1.4352779527182163e-10,2.468599723775799e-10,2.3736101523402547e-11,3.016744011073097e-10,1.909731464480375e-10,4.217840965505394e-12,1.6822834348902272e-10,1.5065428610241563e-10,2.3736101523402547e-11,1.2981397149788695e-10,7.27055808799218e-11
153.04528891202486,8.078050508634549e-11,9.827854428230446e-10,1.5070512860514956e-10,7.84546712356975e-11,9.332729684898904e-11,5.843430294379081e-10,8.078050508634549e-11,5.212141845559821e-11,3.338194463184464e-10,2.1932779456552278e-11,3.0397330047524163e-10,1.6048288258618097e-10,5.3367431117171466e-12,1.4144214427732957e-10,1.6366845667722187e-10,2.1932779456552278e-11,1.1400896050433017e-10,1.0112784898675898e-10
154.08641332639237,4.099143903757235e-11,9.377270116725207e-10,1.1366301099768711e-10,3.394280865285576e-11,1.6088813703554417e-12,4.6357556920183883e-10,4.099143903757235e-11,4.824070938124876e-11,3.691039786894802e-10,1.1881749155565443e-11,2.8872727752899823e-10,1.5790221149858377e-10,3.625116821832776e-12,1.0783988858866868e-10,1.6657419818320997e-10,1.1881749155565443e-11,1.1310092244630507e-10,1.3628897819579328e-10
155.1275377407599,2.8336463837297894e-11,8.42528669853446e-10,1.1371942434361448e-10,5.178873398542149e-12,7.066499375518287e-11,3.456556438378016e-10,2.8336463837297894e-11,1.836453433778477e-10,3.3715558489296896e-10,6.54017907030376e-12,2.562262768088785e-10,1.807679427386368e-10,9.961083280223963e-13,1.1145760458191958e-10,1.526930099697898e-10,6.54017907030376e-12,1.277012621856643e-10,1.5158564392460464e-10
156.1686621551274,7.756200603123943e-11,6.619694105604701e-10,1.856791979309137e-10,3.1928622276078954e-11,1.998759419931737e-10,3.6111661616654987e-10,7.756200603123943e-11,2.8271915297780675e-10,2.7781118626151346e-10,9.540806714929447e-12,1.9771351041996684e-10,2.0284301263915863e-10,6.39028602535541e-13,1.4397489781269986e-10,1.3698074811483603e-10,9.540806714929447e-12,1.303539250654581e-10,1.4243836651068875e-10
157.20978656949492,1.2538726422594406e-10,3.9775201535621347e-10,3.1784139239348293e-10,6.251383460131678e-11,2.3544323840261055e-10,4.769833850427776e-10,1.2538726422594406e-10,1.886706110885133e-10,2.374922324661323e-10,1.3493468268851804e-11,1.1834460967075447e-10,2.0652623206571364e-10,2.4211018822436793e-12,1.4306017651358364e-10,1.3657099161124244e-10,1.3493468268851804e-11,1.0639398438078636e-10,1.2176873633132733e-10
158.25091098386244,1.0372250270915894e-10,1.4271818312586912e-10,4.3161332642580026e-10,4.356472818281557e-11,1.4856987168001228e-10,5.217468649296778e-10,1.0372250270915894e-10,4.173124313670642e-11,2.2950374150452242e-10,1.8104636321304087e-11,4.4868796040829615e-11,1.9727414442842638e-10,3.5174044943494716e-12,9.819153332800758e-11,1.486700330505605e-10,1.8104636321304087e-11,7.307460000823677e-11,1.0220764355102897e-10
159.29203539822996,3.5171730865320247e-11,1.5895119838371117e-11,4.4683600122355966e-10,6.118292485523102e-12,4.750656617582749e-11,4.124095955142434e-10,3.5171730865320247e-11,6.37810826092001e-11,2.39100989321027e-10,2.667560304919776e-11,6.172622509633129e-12,1.9050397397393416e-10,2.1797738164752276e-12,8.605325519882554e-11,1.5549717181882532e-10,2.667560304919776e-11,5.3707390453488756e-11,9.061635895386251e-11
160.33315981259747,1.5029935749725474e-12,4.3233996970420295e-11,3.5817153511536034e-10,1.0493071965364172e-11,4.671943065229333e-11,2.826978559761384e-10,1.5029935749725474e-12,1.862528843106322e-10,2.5154686169584676e-10,3.122014005738149e-11,9.286640381439014e-12,1.9464228971640366e-10,1.9422924030532215e-13,1.536394702502603e-10,1.4696763180088994e-10,3.122014005738149e-11,4.9147053867801945e-11,9.279491477403431e-11
161.374284226965,3.637811330853419e-11,1.3507553651336889e-10,2.4001321402161277e-10,5.6033121754114655e-11,1.5492662073788702e-10,3.072822515992369e-10,3.637811330853419e-11,1.8454097317089314e-10,2.6301881016200675e-10,2.4599735948756187e-11,3.3092297157573874e-11,2.06006499724302e-10,1.5640598016994795e-12,2.336354168780053e-10,1.3119200011532855e-10,2.4599735948756187e-11,4.353691688738696e-11,1.0993251761952336e-10
162.4154086413325,8.207808962642961e-11,1.903776014464394e-10,1.7944442065946185e-10,8.584460061093187e-11,2.771782097255482e-10,4.5055004556193e-10,8.207808962642961e-11,6.557153057318907e-11,2.6966581644542686e-10,1.7249638936778117e-11,4.4171984345303577e-11,2.12351506766934e-10,7.010117112920324e-12,2.366021446980769e-10,1.2378792895878067e-10,1.7249638936778117e-11,2.773294678079946e-11,1.2955642470642123e-10
163.45653305570002,6.83829181546697e-11,1.980039990659379e-10,2.0098334713847977e-10,6.201604307198093e-11,3.0489016633166605e-10,5.087631469786264e-10,6.83829181546697e-11,1.2754841075142482e-11,2.625372823310145e-10,1.961950538023176e-11,2.8640146134004905e-11,2.0245201050194449e-10,1.0955215728522735e-11,1.7498623656270205e-10,1.3119627563757233e-10,1.961950538023176e-11,9.390864836898533e-12,1.3169089813585987e-10
164.49765747006754,1.3943639548686539e-11,2.207992964264233e-10,2.500805083982053e-10,1.42969954269038e-11,2.1436430932331977e-10,4.000448767563258e-10,1.3943639548686539e-11,5.089815396464556e-11,2.405312140423437e-10,2.1672301789577827e-11,1.510157576889683e-11,1.7964706035916462e-10,8.182207126253017e-12,1.309112352013699e-10,1.4406803914074482e-10,2.1672301789577827e-11,6.5885597887086395e-12,1.1012875244869843e-10
165.53878188443505,1.025281792287852e-11,2.9764077947712133e-10,2.5409637478080103e-10,9.307973209084745e-12,9.176932131345747e-11,2.8108467076402046e-10,1.025281792287852e-11,6.555663423818946e-11,2.1966735273570405e-10,1.1693703012941068e-11,5.104819445088907e-11,1.6390524502132634e-10,2.067100607797871e-12,1.3754484446825762e-10,1.463832702412716e-10,1.1693703012941068e-11,3.43901371957442e-11,8.184994350885188e-11
166.57990629880257,9.87668624831234e-11,3.8459270003277005e-10,2.0227228712293664e-10,6.934405969557703e-11,4.769677613747475e-11,3.1741633766725064e-10,9.87668624831234e-11,5.797093892839488e-11,2.1949600088439893e-10,7.041195783698455e-13,1.4048398637255362e-10,1.7027888334002054e-10,2.9751802532229853e-13,1.5606286173603978e-10,1.334625954158809e-10,7.041195783698455e-13,8.866940611687458e-11,7.033521511278724e-11
167.6210307131701,2.0214242389715127e-10,3.975591467971161e-10,1.5278588052081281e-10,1.3362767278582997e-10,9.816154054179825e-11,4.480810881092304e-10,2.0214242389715127e-10,1.0635415400572278e-10,2.4144966728652195e-10,5.986451065167469e-12,2.1946103880132228e-10,1.8539390714692657e-10,3.638377557712209e-12,1.488639565980333e-10,1.192287891046762e-10,5.986451065167469e-12,1.4067678837737456e-10,8.268731433622051e-11
168.6621551275376,2.0905556445508068e-10,3.043381136326658e-10,1.551856480568869e-10,1.2451226535791715e-10,1.5397689545066637e-10,4.861852959810899e-10,2.0905556445508068e-10,1.6937432294477096e-10,2.669247313837165e-10,2.2350016595886423e-11,2.1912398025509088e-10,1.7880924885925615e-10,5.8645607007488664e-12,1.1864159906713306e-10,1.197650244924961e-10,2.2350016595886423e-11,1.586260748236966e-10,1.0592395636712968e-10
169.70327954190512,1.110990114140673e-10,1.6565786454584504e-10,1.9099937581894874e-10,5.05401160052709e-11,1.3750162191511367e-10,3.90671862934399e-10,1.110990114140673e-10,1.646710308920452e-10,2.7688251023623916e-10,3.01267634023792e-11,1.4724674406970888e-10,1.4389497791347595e-10,4.257416409421336e-12,8.519263498864699e-11,1.318725703159595e-10,3.01267634023792e-11,1.4006339536125157e-10,1.2166918984520513e-10
170.74440395627263,1.5762829228277848e-11,8.248003362878774e-11,2.1378696263703338e-10,6.236731751189081e-12,7.318750594988989e-11,3.07401985512582e-10,1.5762829228277848e-11,1.3644834803538754e-10,2.6803726916335745e-10,2.355131701987886e-11,8.038932987787854e-11,1.1447416306957465e-10,2.8857458779229242e-12,6.986813690393868e-11,1.3765401702997139e-10,2.355131701987886e-11,1.142307902919782e-10,1.204661641040468e-10
171.78552837064015,1.5541557716697306e-11,1.0448366624425374e-10,2.2222255941423279e-10,4.970929200568056e-11,3.797501061880747e-11,3.448114752978583e-10,1.5541557716697306e-11,1.4914642436412762e-10,2.4793866734316457e-10,1.4189241566561912e-11,7.366729834257536e-11,1.2678742179381586e-10,4.734003751767073e-12,9.363604201121127e-11,1.297499177677567e-10,1.4189241566561912e-11,1.0708726980896983e-10,1.0456651737167465e-10
172.82665278500767,7.960727227486714e-11,1.8935056138028298e-10,2.487617336214527e-10,1.1844204822784928e-10,5.611954983901179e-11,4.319225526318802e-10,7.960727227486714e-11,1.4631576197992923e-10,2.2021819651489686e-10,1.1170785527804304e-11,1.0341197925695433e-10,1.7090933443847505e-10,6.873937046796754e-12,1.4783762649974677e-10,1.1934827458116826e-10,1.1170785527804304e-11,1.1200904255206864e-10,8.260263267510415e-11
173.86777719937518,1.0492690854044046e-10,2.468520333515421e-10,2.841964182079309e-10,1.124317791287259e-10,8.465817065655423e-11,4.4430362907501076e-10,1.0492690854044046e-10,8.325461984971226e-11,1.8397080356698487e-10,1.218624181559131e-11,1.0824657741540618e-10,1.9717938849530887e-10,5.439077553457912e-12,1.7825446719788632e-10,1.1688457068841073e-10,1.218624181559131e-11,1.0253516039225715e-10,6.41293989045493e-11
174.9089016137427,5.494352035536466e-11,2.2233471913783177e-10,2.696709772060225e-10,3.876326752237737e-11,8.862733834514118e-11,3.7805807609824056e-10,5.494352035536466e-11,4.328314835310078e-11,1.4944976769487526e-10,1.2762722154120914e-11,6.683744812681016e-11,1.7383121512570534e-10,1.537149673489156e-12,1.4581241841640034e-10,1.1880160577680933e-10,1.2762722154120914e-11,6.87200234825408e-11,5.745737672196062e-11
175.95002602811022,2.610916940931319e-12,1.415514464242447e-10,1.8433474708142076e-10,8.326214076174084e-12,8.333972466569366e-11,3.236163688670925e-10,2.610916940931319e-12,7.344961479671109e-11,1.424173621044515e-10,1.3197604036081242e-11,1.7067281240361638e-11,1.2408443273377473e-10,2.0825234608226354e-13,9.358887273370572e-11,1.186529538559919e-10,1.3197604036081242e-11,3.02329132935174e-11,6.74995917014528e-11
176.99115044247773,2.6402181893071315e-11,7.46889167446422e-11,9.750340821964171e-11,8.049486239095347e-11,9.236893329206429e-11,3.211358185456723e-10,2.6402181893071315e-11,8.115410090435881e-11,1.7841646007942468e-10,1.377829545861484e-11,4.348150219740295e-12,9.813536772076024e-11,4.496656703104232e-12,9.68956964576853e-11,1.1737186768999175e-10,1.377829545861484e-11,1.1697716365669075e-11,9.033532256779379e-11
178.03227485684525,1.0278898953026017e-10,5.973408241570736e-11,9.634168007594946e-11,1.7535874818820867e-10,1.0348692364274149e-10,3.266506718807215e-10,1.0278898953026017e-10,2.6848790782328068e-11,2.3496876961031435e-10,1.1254560036075402e-11,2.927378048087412e-11,1.1826627443859321e-10,1.1100674193826513e-11,1.495529237669088e-10,1.1529319118487318e-10,1.1254560036075402e-11,1.471042106652711e-11,1.1082423144564865e-10
179.07339927121276,1.3747248694662923e-10,7.472689505863168e-11,1.8094117137536028e-10,1.782147615757776e-10,9.36122454681809e-11,3.035459510764372e-10,1.3747248694662923e-10,2.337695226403695e-11,2.659537714958536e-10,5.932492101691815e-12,5.539723877856744e-11,1.6134333795952557e-10,1.295008172387018e-11,1.6765435123897596e-10,1.0757332588700649e-10,5.932492101691815e-12,2.2693452218179692e-11,1.1307730478570731e-10
180.11452368558028,8.933956852567829e-11,8.645805579078414e-11,2.6352379225204e-10,8.769655334717119e-11,7.358621101346498e-11,2.701462089264978e-10,8.933956852567829e-11,1.1502843828914701e-10,2.493506381533606e-10,6.7930938261238015e-12,5.853739697385657e-11,1.885485760335127e-10,7.62256291400162e-12,1.1787335465170362e-10,9.621986210202982e-11,6.7930938261238015e-12,2.6788136840926295e-11,9.701220990781447e-11
181.1556480999478,2.1507943333311666e-11,9.707662953900694e-11,2.6654876255888745e-10,8.46950661928599e-12,7.388408430820346e-11,2.515548925007296e-10,2.1507943333311666e-11,1.6329232021291413e-10,2.0867068043468687e-10,2.0099733231675985e-11,4.950327027249828e-11,1.8140620434126244e-10,1.2133203105960664e-12,6.685177654675718e-11,9.370541089505996e-11,2.0099733231675985e-11,3.268729273318463e-11,7.952546799487261e-11
182.1967725143153,1.659090642569021e-11,1.2235688917700966e-10,2.0049235671256103e-10,1.4462261583649022e-11,9.409208030575972e-11,2.4930649910054465e-10,1.659090642569021e-11,8.584981821698614e-11,1.8261445071520357e-10,3.54408019974796e-11,4.663167178064087e-11,1.5247467598652844e-10,5.279583783699645e-13,7.322873166044949e-11,1.0487808843069281e-10,3.54408019974796e-11,4.356794565481655e-11,7.591923373133208e-11
183.23789692868283,7.209183464740753e-11,1.5206317123866603e-10,1.4410587239176972e-10,7.036417715015553e-11,1.0177258997027406e-10,2.702553231480776e-10,7.209183464740753e-11,1.1680872189679776e-11,1.8768096117335407e-10,3.5566960107239904e-11,4.856898171711473e-11,1.3149898521303206e-10,3.879127059124291e-12,1.0550568542618008e-10,1.1683048988426974e-10,3.5566960107239904e-11,5.363082085707524e-11,8.540042983968307e-11
184.27902134305035,1.100557469465304e-10,1.656968933246934e-10,1.578663641090128e-10,9.486549987395402e-11,8.403739932120079e-11,3.219276266386431e-10,1.100557469465304e-10,6.128225365838343e-11,2.157450474552171e-10,2.0556615982063328e-11,4.8390585066416266e-11,1.3987230725664214e-10,4.6691340793304725e-12,1.120648972789291e-10,1.1626574374979555e-10,2.0556615982063328e-11,6.168600607772867e-11,9.760414829299577e-11
185.32014575741786,8.069787968652767e-11,1.7054966990068919e-10,2.2118270983625518e-10,6.24313213862693e-11,6.759059539504088e-11,3.6761548539511866e-10,8.069787968652767e-11,1.4991827767350086e-10,2.4874590581388317e-10,7.9768557323407e-12,5.6130882541039616e-11,1.7022152088877652e-10,1.8806182954935486e-12,1.0285164190106181e-10,1.0725815657873752e-10,7.9768557323407e-12,7.430593063125694e-11,1.0519836967580641e-10
186.36127017178538,2.2668836723921154e-11,1.9039221183993643e-10,2.6091843445440705e-10,1.94330288983087e-11,8.070572673131556e-11,3.6029718051125566e-10,2.2668836723921154e-11,1.4812925819946973e-10,2.6280339584986794e-10,7.016022605954422e-12,8.487035029347582e-11,1.921630736749887e-10,5.456834386857426e-13,1.0914586380033818e-10,1.0435571272697905e-10,7.016022605954422e-12,9.126391533888576e-11,1.041792333659457e-10
187.4023945861529,8.06834531047648e-12,2.2401288282526244e-10,2.39521840405358e-10,1.768904533974868e-11,1.2015206068229964e-10,3.3137415367784135e-10,8.06834531047648e-12,9.059768687949096e-11,2.363545354756268e-10,8.82096640813029e-12,1.225871028795099e-10,1.834147481952252e-10,2.7774765310858768e-12,1.2529058956526533e-10,1.1548094826744538e-10,8.82096640813029e-12,1.034092556564506e-10,9.040869489785323e-11
188.4435190005204,5.082111984513022e-11,2.396110981074379e-10,1.8943066250870193e-10,5.578731300760706e-11,1.588173946096308e-10,3.56074209099524e-10,5.082111984513022e-11,8.721156869123533e-11,1.7486409966368299e-10,6.134384759416763e-12,1.381409117872387e-10,1.505314680120092e-10,4.8916191550453934e-12,1.3732960178688017e-10,1.3368959997452832e-10,6.134384759416763e-12,1.062723843694397e-10,6.612841164103833e-11
189.48464341488793,9.505179383444914e-11,2.0856073056712774e-10,1.5237871622303623e-10,8.637404871214378e-11,1.6882886113101391e-10,4.238279306950527e-10,9.505179383444914e-11,1.3342579417051378e-10,1.1853169160337917e-10,4.530151095717328e-12,1.1504619585184931e-10,1.1538772788268386e-10,3.826348540029718e-12,1.477560585215436e-10,1.3976108528510627e-10,4.530151095717328e-12,1.0001072474807647e-10,4.554269862685108e-11
190.52576782925544,8.826451610635093e-11,1.3776894061742998e-10,1.2915561575685962e-10,7.259713625604408e-11,1.3796258445622327e-10,4.3951038792654425e-10,8.826451610635093e-11,1.3947688478022025e-10,1.0774446479042634e-10,8.427911704109491e-12,6.857961836066597e-11,9.31879840253778e-11,1.2274357743589987e-12,1.4245467201290884e-10,1.20400558830687e-10,8.427911704109491e-12,8.048567723469133e-11,4.382810249399972e-11
191.56689224362296,4.094863867355167e-11,7.346219525943135e-11,1.1553072488814046e-10,3.267128336036195e-11,7.95274172398453e-11,3.5630622281113815e-10,4.094863867355167e-11,8.596221243593331e-11,1.4358362395267414e-10,1.28351496462309e-11,3.018751054924488e-11,9.075577814351537e-11,2.837792726588069e-13,1.0482610773829881e-10,9.180292365735326e-11,1.28351496462309e-11,4.975541283894154e-11,6.074951632789994e-11
192.60801665799048,5.2124236029699086e-12,6.21973155765694e-11,1.317719722216724e-10,1.7619591847816296e-11,3.3336468302594024e-11,2.3957531423863146e-10,5.2124236029699086e-12,3.893300929846586e-11,1.9090496948011178e-10,1.4419898800495302e-11,1.9255383548765955e-11,1.0863556972761065e-10,1.8102980971395272e-12,7.094412055798638e-11,8.628627238302293e-11,1.4419898800495302e-11,2.6437188826198665e-11,8.085535323213904e-11
193.649141072358,8.634140746597313e-12,9.537397309205748e-11,1.7318416065295992e-10,4.115957192845847e-11,3.677671939352454e-11,1.977441663927278e-10,8.634140746597313e-12,3.612848683115528e-11,2.137585361924294e-10,1.587192538500363e-11,2.8106736576244966e-11,1.3174229316361814e-10,3.979237734669716e-12,8.41930690639762e-11,1.0399986994113259e-10,1.587192538500363e-11,2.3499605427557572e-11,8.914691159762059e-11
194.6902654867255,2.665145572317001e-11,1.1656008742161658e-10,1.8951457670569392e-10,6.014643929334651e-11,7.277596473742553e-11,2.4787538360418875e-10,2.665145572317001e-11,4.701231101935397e-11,2.0177950171263222e-10,1.6554757160691133e-11,3.503425147732849e-11,1.3628356611219945e-10,4.382271396968437e-12,1.0938602416586679e-10,1.0903360353468579e-10,1.6554757160691133e-11,2.8338618044454628e-11,8.288019381384877e-11
195.73138990109302,2.505329759188283e-11,1.0052364745289353e-10,1.6006101000400432e-10,4.286331836405933e-11,8.092334191599907e-11,2.790326060092087e-10,2.505329759188283e-11,4.3379228979973515e-11,1.7051509069180924e-10,1.2783641814464171e-11,3.218322636721878e-11,1.2038485416820837e-10,2.5571178832665263e-12,9.021976729241948e-11,8.782682946456988e-11,1.2783641814464171e-11,2.6405289447275237e-11,6.982087079018533e-11
196.77251431546054,1.03750686175345e-11,8.394774696578166e-11,1.3202156807712454e-10,1.6059665943077468e-11,5.3336588536549084e-11,2.393652515422865e-10,1.03750686175345e-11,3.908474205052008e-11,1.5063703399564222e-10,7.491623123639894e-12,3.065755945824437e-11,1.0885007486876974e-10,5.540474964497017e-13,5.442486037801189e-11,7.042214094014205e-11,7.491623123639894e-12,2.4916975451856096e-11,6.197253953330179e-11
197.81363872982806,1.0342006788969781e-11,9.419408408172473e-11,1.3905257812043303e-10,1.3381789866508451e-11,4.789046068263453e-11,2.350848135889782e-10,1.0342006788969781e-11,4.776631429591346e-11,1.5818205922241889e-10,6.942382201055486e-12,3.648935223969608e-11,1.1394240173730978e-10,1.3318594881731928e-13,5.886661972590265e-11,7.781698741986816e-11,6.942382201055486e-12,3.188879369986087e-11,6.512936619841976e-11
198.85476314419557,2.0917526122026496e-11,1.0881514191075625e-10,1.5458588067050922e-10,2.3832392243117647e-11,6.593183646249202e-11,2.678465425094453e-10,2.0917526122026496e-11,5.6767252809112996e-11,1.698256345657835e-10,9.288206179769123e-12,4.186945802450343e-11,1.2157307797204944e-10,6.557482832364785e-13,8.31215983099983e-11,9.135677693612421e-11,9.288206179769123e-12,3.900391875223589e-11,6.990192995278688e-11
199.89588755856306,2.3446140259735586e-11,1.1043508063491668e-10,1.5602780759716131e-10,2.6558967823589542e-11,7.007688308755971e-11,2.730996765268805e-10,2.3446140259735586e-11,5.7720780478346645e-11,1.6999709431330763e-10,9.968238420594075e-12,4.2391841644563656e-11,1.2156436575451796e-10,8.922954984397503e-13,8.814805537429096e-11,9.34353862097846e-11,9.968238420594075e-12,3.9955371317321605e-11,7.000230477867902e-11
200.93701197293058,2.6667624668938304e-11,1.1291180712847211e-10,1.581072803353107e-10,2.95061442307198e-11,7.46782473076244e-11,2.7925969495647796e-10,2.6667624668938304e-11,5.935660868816916e-11,1.7077314780952468e-10,1.0635898795680866e-11,4.337300299299481e-11,1.2204047857601966e-10,1.1663755206678503e-12,9.405008420534721e-11,9.601952227745957e-11,1.0635898795680866e-11,4.147586026824173e-11,7.034549159879942e-11
201.9781363872981,3.832947495184067e-11,1.2604659590013347e-10,1.707278145415953e-10,3.938994096256201e-11,9.016466037288486e-11,3.05175346992913e-10,3.832947495184067e-11,6.815172357411074e-11,1.8020599115282972e-10,1.2500574576817594e-11,4.8729746697256935e-11,1.2844337590029155e-10,1.9203178099697785e-12,1.1607122997081227e-10,1.0749056173336877e-10,1.2500574576817594e-11,4.868497707122649e-11,7.421123910072288e-11
203.0192608016656,3.803212693812921e-11,1.299062493506944e-10,1.6976198297739934e-10,3.7402812891772803e-11,8.036520973989477e-11,2.893168936438973e-10,3.803212693812921e-11,7.359344584696819e-11,1.8065273345720096e-10,1.1421370354817773e-11,5.258163726003492e-11,1.291506714606274e-10,2.1807199199501427e-12,1.144295040333024e-10,1.0880874284297077e-10,1.1421370354817773e-11,5.3591136780259544e-11,7.445153180601019e-11
204.06038521603313,2.1060398132001337e-11,1.0984264908168056e-10,1.4121366476048402e-10,1.7112033144179087e-11,5.417257194345912e-11,2.514941456321693e-10,2.1060398132001337e-11,6.563778525153316e-11,1.5846337170884785e-10,6.9440440692790726e-12,4.8679087940913394e-11,1.1609613850335711e-10,1.257855657264481e-12,7.736878091812046e-11,8.893054581358682e-11,6.9440440692790726e-12,4.918396712403975e-11,6.55296540143148e-11
