x,global_best_50x5-free_ux,global_best_50x5-free_uy,global_best_50x5-free_highpass,global_best_100x10-free_ux,global_best_100x10-free_uy,global_best_100x10-free_highpass,global_best_200x20-free_ux,global_best_200x20-free_uy,global_best_200x20-free_highpass,global_best_50x5-regularized_ux,global_best_50x5-regularized_uy,global_best_50x5-regularized_highpass,global_best_100x10-regularized_ux,global_best_100x10-regularized_uy,global_best_100x10-regularized_highpass,global_best_200x20-regularized_ux,global_best_200x20-regularized_uy,global_best_200x20-regularized_highpass,global_best_50x5-tied_ux,global_best_50x5-tied_uy,global_best_50x5-tied_highpass,global_best_100x10-tied_ux,global_best_100x10-tied_uy,global_best_100x10-tied_highpass,global_best_200x20-tied_ux,global_best_200x20-tied_uy,global_best_200x20-tied_highpass,admissible_prefix_50x5-free_ux,admissible_prefix_50x5-free_uy,admissible_prefix_50x5-free_highpass,admissible_prefix_100x10-free_ux,admissible_prefix_100x10-free_uy,admissible_prefix_100x10-free_highpass,admissible_prefix_200x20-free_ux,admissible_prefix_200x20-free_uy,admissible_prefix_200x20-free_highpass,admissible_prefix_50x5-regularized_ux,admissible_prefix_50x5-regularized_uy,admissible_prefix_50x5-regularized_highpass,admissible_prefix_100x10-regularized_ux,admissible_prefix_100x10-regularized_uy,admissible_prefix_100x10-regularized_highpass,admissible_prefix_200x20-regularized_ux,admissible_prefix_200x20-regularized_uy,admissible_prefix_200x20-regularized_highpass,admissible_prefix_50x5-tied_ux,admissible_prefix_50x5-tied_uy,admissible_prefix_50x5-tied_highpass,admissible_prefix_100x10-tied_ux,admissible_prefix_100x10-tied_uy,admissible_prefix_100x10-tied_highpass,admissible_prefix_200x20-tied_ux,admissible_prefix_200x20-tied_uy,admissible_prefix_200x20-tied_highpass
0.025,-0.0066413712486002524,0.014906669421862792,-0.009225979222975307,-0.012643025128707098,0.018308732516218694,-0.006609182375044591,-0.017665799048070117,0.020174720631039623,-0.004394059505962132,-0.0053348428691418455,0.00785004986925626,-0.0030145930301587118,-0.010296396861070842,0.01496559738455618,-0.007500683345842734,-0.017498737518376113,0.025855285853399957,-0.006682451038777872,-0.0066413712486002524,0.014906669421862792,-0.009225979222975307,-0.010138286650129948,0.012992013987198115,-0.006540836288097696,-0.00945927954017036,0.020092645644522945,-0.0031392999736599494,-0.00012475593990367463,0.00709556350980649,-0.0014349278465730555,-0.008494078756984026,0.011988252020349706,-0.00565056324660114,-0.009996304014289144,0.01690995474971414,-0.003409216854065013,0.0009329471571488104,0.0036257487686185723,-0.0014439321869234153,-0.011340479904122196,0.017360435210669063,-0.008256173452645614,-0.012814722405482435,0.015999531900498236,-0.0043777465381720435,-0.00012475593990367463,0.00709556350980649,-0.0014349278465730555,-0.007282213849945708,0.01218562524052856,-0.006596364585831389,-0.005410017235691214,0.012970950371694037,-0.002158247846344351
0.025500000000000002,-0.0068248776843027915,0.0156860048346598,-0.008929372232722652,-0.012934444090542473,0.018722990288661718,-0.006520561610829024,-0.01799257431081779,0.020561505785017763,-0.004239243065845336,-0.005502479168259626,0.007817820527468048,-0.0031764175204452433,-0.010549552785623218,0.015367695792570352,-0.007454890212246516,-0.01783114473685744,0.026348064421344013,-0.006533823086938728,-0.0068248776843027915,0.0156860048346598,-0.008929372232722652,-0.010377311733932245,0.013245447903988017,-0.006581367947767768,-0.009643198700459946,0.020415895721540865,-0.0029866655222729466,-0.00011504708255970614,0.007214755937000199,-0.001389676918563728,-0.008707073156096042,0.012294852085758165,-0.005614553997535502,-0.010207468028515798,0.017197544051268096,-0.003296588441786475,0.0009890452695725633,0.0036968167108164156,-0.0014434330768126943,-0.01160536550038631,0.017755229401050333,-0.008241167090606842,-0.013090126949441292,0.01629865819352916,-0.00429646191119256,-0.00011504708255970614,0.007214755937000199,-0.001389676918563728,-0.007470211552755759,0.012530405653246774,-0.0065686175667033705,-0.0055181766629417576,0.013182625914806002,-0.002059455671084915
0.026000000000000002,-0.00700838412000533,0.01646534024745681,-0.008640568791908297,-0.013225863052377848,0.019137248061104742,-0.006438182561739614,-0.018319349573565458,0.020948290938995907,-0.004087896915832754,-0.0056701154673774075,0.007785591185679837,-0.0033429223821953404,-0.010802708710175593,0.015769794200584525,-0.00741617492373943,-0.018163551955338763,0.026840842989288065,-0.006391642602789918,-0.00700838412000533,0.01646534024745681,-0.008640568791908297,-0.01061633681773454,0.013498881820777917,-0.0066283265375767595,-0.00982711786074953,0.020739145798558782,-0.002836069354486846,-0.00010533822521573766,0.007333948364193909,-0.0013455690885433406,-0.008920067555208059,0.012601452151166625,-0.005583999978898696,-0.010418632042742454,0.017485133352822053,-0.003186516415242289,0.0010451433819963162,0.003767884653014259,-0.0014445443009308313,-0.011870251096650424,0.018150023591431603,-0.008233810644744138,-0.013365531493400149,0.01659778448656008,-0.004219351198759647,-0.00010533822521573766,0.007333948364193909,-0.0013455690885433406,-0.007658209255565809,0.01287518606596499,-0.006547569418091953,-0.005626336090192301,0.013394301457917967,-0.001961982270251338
0.026500000000000003,-0.007191890555707868,0.017244675660253818,-0.008359512355710929,-0.013517282014213223,0.019551505833547762,-0.006362045569716503,-0.01864612483631313,0.021335076092974047,-0.003939975586238764,-0.005837751766495188,0.007753361843891625,-0.003514201978353575,-0.01105586463472797,0.0161718926085987,-0.007384544098949175,-0.01849595917382009,0.02733362155723212,-0.006255914972289379,-0.007191890555707868,0.017244675660253818,-0.008359512355710929,-0.010855361901536836,0.013752315737567817,-0.006681744031369282,-0.010011037021039117,0.021062395875576703,-0.0026874530020106896,-9.562936787176917e-05,0.007453140791387619,-0.0013025922567352442,-0.009133061954320076,0.012908052216575086,-0.005558910724412136,-0.010629796056969109,0.01777272265437601,-0.00307895866562587,0.001101241494420069,0.0038389525952121023,-0.001447278938096941,-0.012135136692914538,0.018544817781812873,-0.00823412001166859,-0.013640936037359006,0.016896910779591004,-0.004146419742659863,-9.562936787176917e-05,0.007453140791387619,-0.0013025922567352442,-0.00784620695837586,0.013219966478683207,-0.0065332500572905725,-0.005734495517442844,0.013605977001029931,-0.0018657855764118263
0.027,-0.007375396991410405,0.018024011073050822,-0.008086141265278103,-0.013808700976048596,0.019965763605990786,-0.0062921470984508635,-0.0189729000990608,0.021721861246952186,-0.0037954305183821833,-0.006005388065612968,0.007721132502103414,-0.0036903494248872156,-0.011309020559280344,0.01657399101661287,-0.007359999957479196,-0.01882836639230141,0.027826400125176173,-0.0061266425959727484,-0.007375396991410405,0.018024011073050822,-0.008086141265278103,-0.011094386985339131,0.014005749654357717,-0.006741649001183068,-0.0101949561813287,0.02138564595259462,-0.002540755466115485,-8.592051052780077e-05,0.007572333218581328,-0.0012607335091060828,-0.009346056353432091,0.013214652281983544,-0.005539292367469754,-0.010840960071195763,0.018060311955929963,-0.002973870279909533,0.0011573396068438218,0.003910020537409946,-0.001451649539962809,-0.01240002228917865,0.01893961197219414,-0.008242107082581163,-0.013916340581317861,0.017196037072621923,-0.004077670891593974,-8.592051052780077e-05,0.007572333218581328,-0.0012607335091060828,-0.008034204661185908,0.01356474689140142,-0.006525685951354419,-0.005842654944693386,0.013817652544141894,-0.0017708217026528358
0.0275,-0.0075589034271129445,0.018803346485847833,-0.007820388801737358,-0.014100119937883973,0.02038002137843381,-0.006228479666693348,-0.01929967536180847,0.022108646400930326,-0.003654210086389144,-0.006173024364730748,0.007688903160315202,-0.0038714564550526064,-0.011562176483832717,0.01697608942462704,-0.007342540254110318,-0.019160773610782736,0.02831917869312023,-0.006003824877277429,-0.0075589034271129445,0.018803346485847833,-0.007820388801737358,-0.011333412069141426,0.014259183571147617,-0.006808066531720034,-0.010378875341618287,0.02170889602961254,-0.0023959132650716794,-7.621165318383229e-05,0.007691525645775038,-0.0012199791386796653,-0.009559050752544108,0.013521252347392003,-0.005525147562714701,-0.011052124085422417,0.018347901257483923,-0.002871203546761455,0.0012134377192675747,0.003981088479607789,-0.0014576681260014329,-0.012664907885442764,0.01933440616257541,-0.008257779713542305,-0.014191745125276718,0.017495163365652846,-0.004013105993243369,-7.621165318383229e-05,0.007691525645775038,-0.0012199791386796653,-0.008222202363995958,0.013909527304119635,-0.006524900023316635,-0.005950814371943929,0.014029328087253861,-0.0016770449763413124
0.028,-0.007742409862815483,0.01958268189864484,-0.007562183245921179,-0.014391538899719346,0.02079427915087683,-0.0061710317822931855,-0.019626450624556143,0.02249543155490847,-0.00351625962276007,-0.00634066066384853,0.00765667381852699,-0.004057613284267915,-0.011815332408385094,0.017378187832641216,-0.007332158216522666,-0.01949318082926406,0.02881195726106428,-0.005887458212062775,-0.007742409862815483,0.01958268189864484,-0.007562183245921179,-0.011572437152943722,0.014512617487937519,-0.006881018136186481,-0.010562794501907872,0.022032146106630457,-0.0022528604857550705,-6.650279583986379e-05,0.007810718072968748,-0.001180314668885748,-0.009772045151656125,0.013827852412800464,-0.0055164754081392774,-0.011263288099649072,0.018635490559037876,-0.0027709079659824637,0.0012695358316913276,0.004052156421805632,-0.001465346179708591,-0.012929793481706878,0.01972920035295668,-0.00828114170024703,-0.014467149669235574,0.01779428965868377,-0.003952724387946919,-6.650279583986379e-05,0.007810718072968748,-0.001180314668885748,-0.008410200066806008,0.014254307716837852,-0.006530911558253456,-0.0060589737991944715,0.014241003630365826,-0.001584407976239809
0.0285,-0.007925916298518021,0.02036201731144185,-0.007311447943515893,-0.014682957861554723,0.021208536923319855,-0.006119787876895603,-0.019953225887303812,0.022882216708886613,-0.003381521447634213,-0.00650829696296631,0.007624444476738779,-0.004248908475938152,-0.012068488332937468,0.01778028624065539,-0.007328842486596841,-0.019825588047745386,0.029304735829008336,-0.00577753597913282,-0.007925916298518021,0.02036201731144185,-0.007311447943515893,-0.011811462236746019,0.014766051404727419,-0.00696052167352954,-0.010746713662197456,0.022355396183648377,-0.0021115288393512566,-5.6793938495895306e-05,0.007929910500162458,-0.0011417248789306958,-0.00998503955076814,0.014134452478208923,-0.005513271367712666,-0.011474452113875728,0.018923079860591836,-0.002672930261472351,0.0013256339441150805,0.004123224364003476,-0.0014746946460440762,-0.013194679077970992,0.02012399454333795,-0.008312192757258727,-0.01474255421319443,0.01809341595171469,-0.00389652340391735,-5.6793938495895306e-05,0.007929910500162458,-0.0011417248789306958,-0.008598197769616059,0.014599088129556067,-0.0065437361091818975,-0.006167133226445015,0.01445267917347779,-0.001492861572944905
0.029,-0.00810942273422056,0.02114135272423886,-0.007068101375331405,-0.014974376823390098,0.02162279469576288,-0.006074728241227005,-0.020280001150051484,0.023269001862864753,-0.0032499349016804173,-0.006675933262084091,0.0075922151349505675,-0.004445428808578527,-0.012321644257489845,0.018182384648669565,-0.007332577065350478,-0.020157995266226712,0.029797514396952392,-0.005674048531565959,-0.00810942273422056,0.02114135272423886,-0.007068101375331405,-0.012050487320548314,0.015019485321517319,-0.007046591267095427,-0.010930632822487041,0.022678646260666294,-0.0019718477210825293,-4.708508115192683e-05,0.008049102927356168,-0.0011041938311724866,-0.010198033949880158,0.014441052543617383,-0.005515527194545754,-0.011685616128102382,0.019210669162145793,-0.0025772143977310195,0.0013817320565388334,0.004194292306201319,-0.0014857239301356833,-0.013459564674235105,0.02051878873371922,-0.008350928501642124,-0.015017958757153288,0.018392542244745614,-0.0038444983539228025,-4.708508115192683e-05,0.008049102927356168,-0.0011041938311724866,-0.008786195472426109,0.014943868542274284,-0.006563385402779249,-0.006275292653695558,0.014664354716589756,-0.0014023549726140273
0.0295,-0.008292929169923097,0.021920688137035862,-0.006832057232377859,-0.015265795785225472,0.0220370524682059,-0.006035828960902181,-0.020606776412799153,0.023655787016842893,-0.003121436382539009,-0.00684356956120187,0.007559985793162355,-0.004647259144581096,-0.012574800182042219,0.018584483056683733,-0.007343341261563659,-0.020490402484708035,0.03029029296489644,-0.005576983188654617,-0.008292929169923097,0.021920688137035862,-0.006832057232377859,-0.012289512404350608,0.015272919238307217,-0.007139237224735955,-0.011114551982776626,0.02300189633768421,-0.0018337442738756912,-3.737622380795843e-05,0.008168295354549876,-0.001067704900478337,-0.010411028348992173,0.014747652609025842,-0.0055232308546081365,-0.011896780142329037,0.019498258463699746,-0.0024837015998969564,0.001437830168962586,0.0042653602483991625,-0.0014984438972650421,-0.01372445027049922,0.020913582924100487,-0.008397340440925771,-0.015293363301112143,0.018691668537776533,-0.0037966425333571113,-3.737622380795843e-05,0.008168295354549876,-0.001067704900478337,-0.008974193175236157,0.015288648954992497,-0.006589867244920326,-0.0063834520809461,0.014876030259701719,-0.0013128357639397518
