evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,6.109897991863136e-08,3.453573495299703e-08,5.01279922569313e-07,2,3.381206838344242e-14,0.9302734046545272,0.2993683119423598,0.28952848940498666
2,2.4236252248404107e-05,8.16456546055317e-06,0.00010202881582054776,5,1.6226640462951204e-12,0.8403709192774343,0.29848503327791537,0.28847093605898805
3,4.946052002605332e-08,6.642792364492051e-08,7.719592174384704e-07,3,8.534729744580652e-15,0.9431590145292623,0.299350320859679,0.2895072876104714
4,4.0644211568794795e-08,1.0259048712701213e-07,1.0543025751225614e-06,3,4.462873997119144e-13,0.9646901445104024,0.29929198177853744,0.2894530693216116
5,3.453562252739029e-08,4.9157786856586196e-08,6.262904514351318e-07,3,6.504896523734094e-16,0.9683106427093298,0.299261298414316,0.28943518405745483
6,3.2198282386295654e-08,4.732240130682309e-08,4.922197246704319e-07,2,2.2551854811080178e-11,0.967233293330277,0.29925732655329773,0.2894333046746799
7,1.8325432640524504e-08,4.386579498089126e-08,3.9563590342047036e-07,3,1.7941533434009785e-13,0.9741284922740375,0.2992062009590277,0.28938965523495225
8,1.2360784732365556e-08,5.347643320593522e-08,5.257517401914341e-07,3,2.907619642025192e-13,0.9799037506622822,0.29912537047969145,0.2893251271946522
9,8.337002050271564e-09,2.780463734724376e-08,3.1333969631957455e-07,3,1.2424727952847174e-14,0.9816457137008021,0.2991119027717799,0.28930751078164424
10,5.219146091061743e-09,2.1623370764765855e-08,1.8402342005749222e-07,3,1.9343807933441725e-14,0.9835330421348768,0.299094956356953,0.2892871878683533
11,3.5256474530820714e-09,1.847837911729133e-08,1.6374126265468416e-07,3,1.1212078746137074e-15,0.9839245189271927,0.2990865219747291,0.2892782931634666
12,1.4041784780906499e-09,1.0242849722734723e-08,9.309872396019555e-08,3,5.830451628244264e-15,0.9845781850495025,0.29907908184230914,0.28927021228983235
13,5.601270858482672e-10,5.342722696746733e-09,6.673025005363354e-08,3,2.560349890065178e-15,0.9844873217527167,0.2990798830075838,0.28927074580534556
14,2.51929879257985e-10,4.2241949264293e-09,5.539451942034144e-08,3,8.811176806902111e-16,0.984926852070391,0.299081145850763,0.28927196461803245
15,1.0821324846826084e-10,3.658446159197328e-09,2.820770358410218e-08,3,1.6895341083732094e-16,0.9849873129827402,0.29908407024211,0.2892736850832024
16,2.7945220828433605e-11,1.582972711067554e-09,1.8801356512800494e-08,2,6.34205260204317e-11,0.98512788054262,0.29908546716236833,0.28927493352939654
17,8.772309825019375e-12,7.434638399494768e-10,9.224266188708049e-09,2,9.704678257153988e-12,0.9852073656935965,0.29908503511692985,0.2892743268242502
18,2.9256068839069955e-12,4.628012572691256e-10,5.233899591457672e-09,2,3.980601833707677e-12,0.9852051160283052,0.2990847795589612,0.2892741077290737
19,9.92272094910673e-13,3.754186342623242e-10,3.378293528125444e-09,2,2.6088843275830465e-12,0.9852119710554789,0.2990843659824216,0.28927378837472933
20,2.621838190540241e-13,1.4701935071353274e-10,1.4355558339605472e-09,2,5.259946847974707e-13,0.9852060173648926,0.2990842621628465,0.2892738126013427
21,1.18685371878424e-13,8.519847777231173e-11,9.579829348198876e-10,2,4.081862049155339e-14,0.9852037594345743,0.29908426786738906,0.28927381590194795
22,1.5595722707058202e-14,3.180589273166319e-11,3.2579111954404046e-10,2,1.0516733606098917e-13,0.9852050926992153,0.29908423882477464,0.28927378349088423
23,1.4088384875500878e-15,9.53150397201852e-12,8.643366556794207e-11,2,1.3832665500993314e-14,0.9852054720260615,0.29908424489616947,0.2892737792851974
24,1.6642568639961742e-16,1.052312531824606e-11,1.3517261737393487e-10,2,1.0423979063290986e-15,0.985206783978395,0.29908424584769694,0.28927377603587195
25,1.6642568639961742e-16,1.0523124364041855e-11,1.3517277404214942e-10,1,9.97426086601245e-11,0.985206783978395,0.2990842516911852,0.2892737816876839
26,1.6642568639961742e-16,1.0523125116874238e-11,1.351726504366516e-10,1,2.1049333171374672e-11,0.985206783978395,0.2990842470808848,0.28927377722860925
27,1.6642568639961742e-16,1.0523125275749287e-11,1.351726243513709e-10,1,4.4421617145458066e-12,0.985206783978395,0.2990842461079444,0.28927377628758283
28,1.6642568639961742e-16,1.052312530927769e-11,1.3517261884642736e-10,1,9.374441661343116e-13,0.985206783978395,0.29908424590261856,0.28927377608899213
29,1.6642568639961742e-16,1.05231253163534e-11,1.351726176846843e-10,1,1.9782343234713237e-13,0.985206783978395,0.29908424585928733,0.28927377604708226
30,1.6642568639961742e-16,1.0523125317846655e-11,1.3517261743951463e-10,1,4.174640028412139e-14,0.985206783978395,0.2990842458501428,0.28927377603823773
31,1.6642568639961742e-16,1.0523125318161783e-11,1.3517261738777469e-10,1,8.854829460476492e-15,0.985206783978395,0.29908424584821297,0.28927377603637117
32,1.6642568639961742e-16,1.052312531822828e-11,1.3517261737685567e-10,1,2.116188799444605e-15,0.985206783978395,0.29908424584780574,0.2892737760359773
33,1.6642568639961742e-16,1.0523125318242296e-11,1.351726173745512e-10,1,1.1075438942234287e-15,0.985206783978395,0.2990842458477198,0.28927377603589416
34,1.6642568639961742e-16,1.0523125318245224e-11,1.3517261737406448e-10,1,1.0442720838321247e-15,0.985206783978395,0.2990842458477017,0.2892737760358766
