activation_neighbor_jump_rms,activation_rms,adjoint/absolute_residual,adjoint/best_solver,adjoint/relative_residual,adjoint/result,adjoint/success,elapsed_s,error_mae,error_max,error_rms,evaluation_success,forward/grad_norm,forward/result,forward/steps,forward/success,grad_norm,learning_rate,loss,min_det_ainv,min_det_f,min_det_g,step,top_curvature_rms,top_highpass_rms,top_laplacian_rms,top_slope_rms
0.0,0.0,2.558218023268868e-07,0,0.00046067118424753087,success,True,0.2368739329976961,0.01156,0.025,0.01360544,True,0.0,primary_success,1,True,9.526765787991298e-06,0.02,0.00018510799759360001,1.0,0.9999999999999998,0.9999999999999998,0,0.0,0.0,0.0,0.0
0.007132213799248329,0.011272840562122029,2.4802798225858795e-07,0,0.00048159462693785993,success,True,0.46191801701206714,0.010929442979199318,0.02317729250956388,0.012617843359202342,True,2.1821823355003657e-07,primary_success,127,True,7.941260363795239e-06,0.0198,0.00015920997103736662,0.9448762781856793,0.9731933163132263,0.9566259776357446,1,0.3386265628298975,7.742108067741134e-05,0.3343629112063624,0.01132690574876492
0.011803312928193475,0.021818452192609007,2.377032913471671e-07,0,0.0004970313629918175,success,True,0.3550857219961472,0.010274756897379953,0.021587750806947897,0.0117170284847829,True,2.3217049493012642e-07,primary_success,121,True,7.450633427235313e-06,0.019602,0.00013728875651321387,0.8947282194975913,0.9495122519406994,0.9139653374154842,2,0.6508335427884605,0.00014676063077397966,0.6436138969292293,0.020644090399240117
0.015126028502657535,0.031834924092044345,2.13909872404155e-07,0,0.0004838001386597878,success,True,0.3479097319941502,0.009561251131302346,0.020111135720286145,0.010832555543327706,True,2.2732353834003904e-07,primary_success,119,True,7.286482566832073e-06,0.01940598,0.00011734425959927981,0.8476035313592886,0.9269900135907775,0.8766717492432835,3,0.9541780325200242,0.00021348917857010055,0.944092917651443,0.028925940583612326
0.01759708617530138,0.04141236042698787,2.0043210670963647e-07,0,0.000493928749864373,success,True,0.5959282469993923,0.008776305144437203,0.01876398863000205,0.009941892663131034,True,2.2204619815444318e-07,primary_success,278,True,7.15220530621357e-06,0.0192119202,9.884122972521868e-05,0.8039158214988253,0.786776183159876,0.786776183159876,4,1.4797154820115974,0.0003404277247783973,1.4311159241681248,0.038955414000414884
0.01946459196723506,0.050610316287020445,1.833099230188086e-07,0,0.0004978114448249448,success,True,0.3288397600117605,0.007917730223106765,0.017396799646683874,0.00902167509535684,True,2.0799330133101818e-07,primary_success,107,True,6.889276529884545e-06,0.019019800998,8.139062152618187e-05,0.7638696022662597,0.8101344427535806,0.8101344427535806,5,1.7422137691056574,0.00037949724279845383,1.698456073584535,0.04520462481248477
0.02097472602427163,0.05949199292009502,1.5975104181787506e-07,0,0.0004841277938977321,success,True,0.387173533992609,0.0070003319168192345,0.01603147223708902,0.008084436741437565,True,2.008406214428293e-07,primary_success,140,True,6.56088967725197e-06,0.01882960298802,6.535811742630564e-05,0.7255149959443898,0.7676791040199279,0.7676791040199279,6,2.034872386040982,0.0004474693297103202,2.0001614034380255,0.05108770871843503
0.022234124037270545,0.06806900530585679,1.4497470283193304e-07,0,0.0004975320516702874,success,True,0.3457766660139896,0.006052369933901901,0.01471921613992737,0.007138997794128401,True,1.8780913952474441e-07,primary_success,116,True,6.03975535667267e-06,0.0186413069581398,5.096528950457018e-05,0.6860535912168971,0.854159770629068,0.7570461283307257,7,2.02637334109028,0.0004424715761787004,1.9974106541839067,0.05470655087713043
0.023351867588823374,0.07635297800892778,1.2228006933643235e-07,0,0.0004830857234092222,success,True,0.3255810270202346,0.005135953374626432,0.013409090253180779,0.006201511561137144,True,1.7851793969021734e-07,primary_success,104,True,5.4089086321330206e-06,0.0184548938885584,3.8458745642917666e-05,0.6482044466249256,0.8594023050533243,0.7337897625449884,8,2.1900407684233865,0.0004805103113489959,2.169400575798622,0.05926164744753736
0.024396185273016433,0.08432301699754557,1.0588728682513243e-07,0,0.0004906485141074305,success,True,0.3437334999907762,0.004285401482617105,0.01206542710173234,0.005287366521296995,True,1.6637891454775619e-07,primary_success,110,True,4.919126908093363e-06,0.018270344949672817,2.7956244730532295e-05,0.6120749144614428,0.8352066680880482,0.7107558775233493,9,2.399533095122996,0.0005358082289692578,2.3799620369654013,0.06348575705447279
