evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,2.5120356556644988e-05,3.591535171260423e-05,4.69207647814277e-05,2,5.222170025199577e-15,0.9266381869705057,0.6431337640147995,0.6940505723354891
2,0.003975521982527325,0.014708062320873497,0.018363613277285806,18,8.154128544746202e-16,-1.6502415592559603,-0.27802721421650556,0.16847667703985034
3,2.4917817162642717e-05,3.563949385104333e-05,4.8558402654025375e-05,3,7.956865278890173e-15,0.9269008057258988,0.6432192117200783,0.6939461134855133
4,2.1791219697077285e-05,0.0005000288293510234,0.0006617666529850242,5,1.5373554941411413e-14,0.9140600918888103,0.6166703504605141,0.6746496821518909
5,2.0955130493331424e-05,0.00014213939753079325,0.00017516139888460854,4,2.2772718742776313e-12,0.9277758150735401,0.6385225487931105,0.6882293528447905
6,2.9602988229831587e-05,0.0009570006570798099,0.0013939257871733485,6,1.7685449621970102e-13,0.8962376890934868,0.5850846756469813,0.6528231101715596
7,1.7331736571434922e-05,0.00023978702767266924,0.0003087982432961947,4,5.718833825720438e-12,0.9327095168144998,0.6364984392952491,0.6824187250378811
8,1.288011326770846e-05,2.727813126775788e-05,4.6638306684044774e-05,5,2.6776531043978687e-15,0.9565608824806118,0.6571002368340696,0.6869403180381342
9,2.455074599098905e-05,0.0008804929218966428,0.001346208498047878,6,8.492305988236951e-16,0.9125238982330428,0.5898737934067158,0.6464201042284071
10,1.202744970884534e-05,0.00010398016189130314,0.0001411471656120307,4,4.386211172367863e-14,0.9537038356064065,0.6493381006525238,0.6808592735077406
11,1.1219534037561015e-05,0.000180844370818236,0.0002643841007627384,4,5.021370401814898e-14,0.954201539129711,0.6439998502316213,0.6749096745525976
12,1.0259915162130655e-05,9.257734449032867e-05,0.00013479190785794238,4,1.3285494392169157e-14,0.9603094161914318,0.6490382771227798,0.6758637020314272
13,9.562835559306145e-06,7.468069326307037e-05,0.00011202644948759398,4,1.850408082217648e-15,0.9632609040991571,0.6479195907919404,0.6726314626024145
14,9.1714296689194e-06,1.4788807063824704e-05,2.5148811568572962e-05,4,1.2183093095021763e-15,0.9630039158586916,0.6478134714608135,0.6727007655863692
15,9.468729058164715e-06,0.00018293064266855467,0.0002875809031385364,4,2.3373673474933624e-13,0.9459010732641643,0.6222112283798661,0.657797359540684
16,9.01036348309456e-06,3.988990644480819e-05,5.951758803774066e-05,3,3.255323716789374e-11,0.9581856597686639,0.6399186447805445,0.6678441054263335
17,8.932038628699527e-06,4.331565467058604e-05,6.512716965687479e-05,3,2.25460212695988e-11,0.9553929618026034,0.6356931720949119,0.6653735138424167
18,8.966309684789702e-06,3.8851232067011195e-05,6.155936354038184e-05,4,1.4908712210317147e-13,0.9773749425083211,0.6482279226142849,0.6632336214295426
19,8.881093191828283e-06,3.507267653612525e-05,5.5722346403348707e-05,3,7.288626654337482e-11,0.9652819877846762,0.641560851885681,0.6646356815981455
20,8.830192157949358e-06,1.178637594261045e-06,1.6164360385510533e-06,3,1.1036089085727556e-12,0.963162425155186,0.6400660544046031,0.6645463295575248
21,8.814800735808152e-06,1.1213280007192159e-05,1.756270200438811e-05,3,6.785389148422714e-12,0.9597178670776382,0.6353694291420324,0.6620377206029794
22,8.81160249224878e-06,2.030429122797614e-06,3.1126320845630283e-06,3,4.90819212311009e-15,0.9604212616543697,0.635844725377074,0.6620477396364615
23,8.811225479999166e-06,4.164471384243962e-07,6.643924064237805e-07,3,3.60303801479558e-15,0.9604973431126953,0.6356336421294656,0.661775533984883
24,8.811221189847247e-06,2.455989031961995e-08,3.9013553977809224e-08,2,4.001205431877309e-12,0.9604968541941821,0.6356301713987084,0.6617722573719163
25,8.811221050111852e-06,1.2825549799759823e-09,2.1119097642560702e-09,2,4.025038196210823e-14,0.960491048762939,0.6356218223728164,0.6617675648216226
26,8.811221056245345e-06,1.676094787629212e-11,2.842076267796194e-11,2,1.6966927642334216e-16,0.9604910934290352,0.6356221224388282,0.6617678464561321
27,8.811221050111852e-06,1.2759179983313768e-09,2.1010801677049523e-09,1,4.3823138451061215e-12,0.960491048762939,0.6356218249090426,0.6617675674621739
28,8.811221050111852e-06,1.281152109998893e-09,2.1096208029721016e-09,1,9.352128193313547e-13,0.960491048762939,0.6356218229088767,0.6617675653797332
29,8.811221050111852e-06,1.277697541948881e-09,2.1039839864377304e-09,1,3.210146254058458e-12,0.960491048762939,0.6356218242289862,0.6617675667541442
30,8.811221050111852e-06,1.280422437831444e-09,2.1084302268513377e-09,1,1.415558320425868e-12,0.960491048762939,0.6356218231877029,0.6617675656700287
31,8.811221050111852e-06,1.28099885510895e-09,2.1093707445888135e-09,1,1.0360794611823716e-12,0.960491048762939,0.635621822967439,0.6617675654407045
32,8.811221050111852e-06,1.280618420892819e-09,2.1087500058582145e-09,1,1.2865224168762e-12,0.960491048762939,0.6356218231128131,0.6617675655920584
33,8.811221050111852e-06,1.2809194151986585e-09,2.1092411261726613e-09,1,1.088369218727282e-12,0.960491048762939,0.6356218229977947,0.6617675654723087
34,8.811221050111852e-06,1.2807207571086013e-09,2.1089169841058495e-09,1,1.2191464997388764e-12,0.960491048762939,0.6356218230737068,0.6617675655513435
35,8.811221050111852e-06,1.2808783870155093e-09,2.1091741822721515e-09,1,1.115378392474667e-12,0.960491048762939,0.6356218230134734,0.6617675654886325
