evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,0.00026955332914832737,7.334720642454802e-08,1.1552609284094383e-07,2,4.7541450133338315e-14,0.29602446938037447,0.06759019806006664,0.10100599002257948
2,0.004581506934578695,0.0026648567668883,0.003411647144297818,37,3.248763879946771e-14,-1.5887350408612508,-0.4524362735760361,-0.692280465542644
3,0.000269553328783109,2.4468534596910496e-08,3.3258014164359666e-08,2,4.8776335529081845e-14,0.2960290335008748,0.06758988594052041,0.10100370296893356
4,0.00026955332873486524,7.291659957431609e-09,1.2600105318832893e-08,2,4.857869017335025e-14,0.296032143986542,0.06758999473653043,0.10100283457522546
5,0.0002695533287288893,7.184905943625131e-09,1.1624546581562995e-08,2,4.856296782465474e-14,0.29603243578882277,0.06759005899859694,0.10100285094789986
6,0.0002695533286987056,7.168262550886476e-09,1.1019350173634634e-08,2,4.9257219643379125e-14,0.29603247880664246,0.06759039202499822,0.10100337614496384
7,0.00026955332875126814,1.44301543192366e-08,1.9857912117785242e-08,2,4.7228738648683444e-14,0.2960335694018966,0.06759104672264303,0.10100437122331458
8,0.0002695533287002249,6.673310258680369e-09,9.733045156076411e-09,2,4.9155732664364474e-14,0.29603253254262907,0.06759042428427466,0.10100342517626092
9,0.0002695533286987903,7.137725684641611e-09,1.0945048544779522e-08,2,4.925134817302671e-14,0.29603248191062065,0.06759039388840918,0.10100337897718728
10,0.0002695533286987105,7.166477138737993e-09,1.1015020747446691e-08,2,4.9256877535878234e-14,0.29603247898750606,0.06759039213357597,0.10100337630999255
11,0.00026955332869870585,7.1681586178412876e-09,1.1019098197453557e-08,2,4.9257203506493826e-14,0.29603247881716893,0.06759039203131753,0.10100337615456863
12,0.0002695533286987057,7.168256218254366e-09,1.101933482035609e-08,2,4.9257215881749756e-14,0.29603247880728395,0.06759039202538328,0.10100337614554906
13,0.00026955332869870564,7.168262480036479e-09,1.1019350001361685e-08,2,4.925721963256031e-14,0.29603247880664973,0.06759039202500258,0.10100337614497039
14,0.0002695533286987056,7.1682625508662155e-09,1.101935017353299e-08,2,4.9257218917015776e-14,0.29603247880664246,0.06759039202499822,0.10100337614496384
15,0.0002695533286987056,7.168262504295566e-09,1.1019350059969589e-08,2,4.925721983052454e-14,0.2960324788066473,0.06759039202500107,0.1010033761449682
16,0.00026955332869870564,7.168262487256154e-09,1.1019350019447532e-08,2,4.9257221560151516e-14,0.29603247880664885,0.06759039202500207,0.10100337614496968
17,0.0002695533286987056,7.168262504295566e-09,1.1019350059969589e-08,2,4.925721983052454e-14,0.2960324788066473,0.06759039202500107,0.1010033761449682
18,0.00026955332869870564,7.168262495753081e-09,1.1019350039810204e-08,2,4.925722434341307e-14,0.2960324788066481,0.06759039202500158,0.10100337614496896
19,0.0002695533286987056,7.168262504295566e-09,1.1019350059969589e-08,2,4.925721983052454e-14,0.2960324788066473,0.06759039202500107,0.1010033761449682
20,0.0002695533286987057,7.168262499429969e-09,1.1019350048693886e-08,2,4.9257220743192414e-14,0.2960324788066478,0.06759039202500135,0.10100337614496856
21,0.0002695533286987056,7.168262504295566e-09,1.1019350059969589e-08,2,4.925721983052454e-14,0.2960324788066473,0.06759039202500107,0.1010033761449682
