evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,6.109897991863136e-08,3.453573495299703e-08,5.01279922569313e-07,2,3.381206838344242e-14,0.9302734046545272,0.2993683119423598,0.28952848940498666
2,2.42362522612721e-05,8.164565461132894e-06,0.00010202881588990392,5,1.6723887912179624e-12,0.8403709187400028,0.29848503323671915,0.288470936027162
3,4.946052002854546e-08,6.642792369416415e-08,7.719592178046266e-07,3,8.659256758819958e-15,0.9431590145299386,0.2993503208588499,0.28950728760983613
4,4.064416638291403e-08,1.0259009533118015e-07,1.054298588118158e-06,3,1.6891848827519203e-12,0.9646901598554682,0.2992919817711016,0.2894530693197354
5,3.453559780909635e-08,4.915811267814706e-08,6.262967962385041e-07,3,2.010191234469625e-12,0.9683106782244201,0.2992612982425866,0.2894351839508822
6,3.219814692390678e-08,4.7323350723160406e-08,4.922322357823766e-07,3,1.8901212028462706e-12,0.9672334271888612,0.2992573271130253,0.28943330459528627
7,1.8325582240161638e-08,4.3854160979485244e-08,3.9553720787466717e-07,3,6.4525483881096595e-12,0.9741275020463148,0.2992062059756147,0.2893896601715634
8,1.236052657674477e-08,5.348150238801153e-08,5.257596199147097e-07,3,2.37481732505964e-11,0.9799039227554028,0.2991253636052463,0.28932512223180684
9,8.335644177090265e-09,2.7796812784351755e-08,3.1329419499048194e-07,3,2.975971187495114e-11,0.981645973251778,0.2991118937626727,0.2893075022276047
10,5.2182479029883475e-09,2.162119304269138e-08,1.840187731743726e-07,3,6.627601677914219e-11,0.9835327559485407,0.29909495286954013,0.28928718420747496
11,3.5249950621905025e-09,1.847792731968336e-08,1.637069871322182e-07,3,9.778630560602706e-11,0.983924176840449,0.2990865230801523,0.28927829401296645
12,1.4036895032026282e-09,1.02468151391363e-08,9.303675207493481e-08,4,6.969360956046218e-17,0.9845782987643216,0.2990790854106105,0.28927021362024563
13,5.594780364370595e-10,5.34882995139044e-09,6.682369349590403e-08,4,8.475652982105948e-17,0.9844871719525564,0.2990798825126468,0.28927074566603606
14,2.517969693701259e-10,4.221858826554346e-09,5.5310670977299784e-08,4,1.0179057015568443e-16,0.9849257042687853,0.29908114742089037,0.28927196615535883
15,1.080983231605911e-10,3.651095595204976e-09,2.8183521527948243e-08,4,1.135030549866269e-16,0.9849872036812383,0.29908406965518947,0.2892736856520908
16,2.7891755093580505e-11,1.5837337390428482e-09,1.878752284247421e-08,4,1.224549022607196e-16,0.9851285610292674,0.2990854712230452,0.2892749381143967
17,8.720195455088422e-12,7.470408903428902e-10,9.16179379307758e-09,4,1.2663209310188615e-16,0.9852074788040599,0.2990850392991904,0.28927432884410353
18,2.906783132515097e-12,4.583631517676884e-10,5.225109153161966e-09,4,1.2764657632498339e-16,0.9852049805288201,0.2990847757777865,0.28927410414646315
19,9.573840585695643e-13,3.612147694328602e-10,3.2930712371440107e-09,4,1.2765348437407134e-16,0.9852118384179508,0.2990843684432165,0.28927379209975734
20,2.645426756561466e-13,1.527922782619213e-10,1.4759695993973238e-09,4,1.2768209679213463e-16,0.9852057371793846,0.2990842573509681,0.2892738119709778
21,1.151393681482679e-13,8.427630540626358e-11,9.468705783001227e-10,4,1.2742058643959868e-16,0.9852036543941566,0.2990842647422605,0.28927381358444243
22,1.7212731073329554e-14,3.34715611628819e-11,3.4515369403641866e-10,4,1.2731456850462574e-16,0.9852048724729636,0.29908423936042033,0.2892737837725218
23,1.6416419974236986e-15,1.0179018589756279e-11,9.890885002639537e-11,4,1.2741147464489203e-16,0.9852054375881515,0.2990842431071959,0.28927377797256953
24,1.5064734379541026e-16,8.740195585996708e-12,1.0945070152075818e-10,4,1.2748489779277217e-16,0.9852064713965929,0.2990842459814695,0.2892737763579401
25,2.5824221188053848e-17,4.294453440346328e-12,4.625813174658185e-11,4,1.2753038599439854e-16,0.9852059678610541,0.2990842534394173,0.2892737820451509
26,4.949583660632114e-18,8.983543367856456e-13,7.80965756555958e-12,4,1.2743314517926332e-16,0.9852058740130545,0.29908425419362467,0.28927378286877903
27,2.4580164496526356e-18,4.38308307725791e-13,4.454937157044735e-12,4,1.274653529395484e-16,0.9852058362307133,0.29908425456889925,0.2892737831635359
28,1.2266779146068516e-18,2.9765426203614225e-13,2.258301358515611e-12,4,1.274374897132013e-16,0.9852058316523649,0.2990842543744219,0.2892737830700825
29,3.221760499766347e-19,3.4496504072374767e-13,3.766224261946797e-12,4,1.2744090413187306e-16,0.9852058144182422,0.2990842543393378,0.2892737831452785
30,4.328193863247081e-19,6.673675848479952e-13,7.389024612090371e-12,4,1.275129593819835e-16,0.9852058545996932,0.29908425318910825,0.2892737823522154
31,9.140255132893537e-20,1.5563720858586173e-13,1.266995239249964e-12,4,1.2744742131483064e-16,0.98520583254801,0.29908425382035736,0.2892737827874504
32,2.2201973745716045e-20,6.604938920000212e-14,6.148164413503988e-13,4,1.274158742932688e-16,0.985205839310676,0.2990842537369583,0.28927378270962295
