activation_neighbor_jump_rms,activation_rms,adjoint/absolute_residual,adjoint/best_solver,adjoint/relative_residual,adjoint/result,adjoint/success,elapsed_s,error_mae,error_max,error_rms,evaluation_success,forward/grad_norm,forward/result,forward/steps,forward/success,grad_norm,learning_rate,loss,min_det_ainv,min_det_f,min_det_g,step,top_curvature_rms,top_highpass_rms,top_laplacian_rms,top_slope_rms
0.0,0.0,5.116436046597723e-07,0,0.00046067118425293193,success,True,0.2669487429957371,0.02312,0.05,0.02721088,True,0.0,primary_success,1,True,1.9053531575982605e-05,0.02,0.0007404319903744001,1.0,0.9999999999999998,0.9999999999999998,0,0.0,0.0,0.0,0.0
0.008395480779040723,0.01331746622585485,5.089383716815243e-07,0,0.00047842521431760234,success,True,0.42482450100942515,0.02236367194785129,0.047929261323655305,0.026062568888603373,True,2.381240742195315e-07,primary_success,127,True,1.734758314354132e-05,0.0198,0.0006792574970731965,0.9428301621029691,0.9684156528221058,0.9515093871507649,1,0.387543579524247,8.699122576525299e-05,0.38302061240853297,0.012628111701706225
0.014591593073089684,0.02613434624261026,5.071595488627949e-07,0,0.0004979329198403558,success,True,0.365613134985324,0.02156087746286176,0.04598264256320395,0.024953981655043478,True,2.6419994537377807e-07,primary_success,123,True,1.6629024250216787e-05,0.019602,0.0006227012004402465,0.8888088147665072,0.9361671361839071,0.8999240404120044,2,0.7705403987687366,0.00017118282928152393,0.7619364647625855,0.023874916447105356
0.019330606608195747,0.03859297306224259,4.798272657215044e-07,0,0.0004930712302444958,success,True,0.355790016008541,0.020694264908197247,0.04408646222938258,0.02384192645826772,True,2.5196809263508234e-07,primary_success,122,True,1.6465514710772836e-05,0.01940598,0.0005684374572414464,0.8377924792426418,0.9059801095073142,0.8470845147797277,3,1.1817689223148584,0.0002614811500535459,1.1667325793786674,0.034697228970010194
0.0231013771620344,0.050769712742932405,4.5301805259346245e-07,0,0.000488750931676368,success,True,0.4510742179991212,0.019764248408422416,0.0422245287257164,0.022708790038458933,True,2.56684057809873e-07,primary_success,184,True,1.6585579057157216e-05,0.0192119202,0.0005156891450108118,0.7899857334405368,0.7471227671310186,0.7471227671310186,4,2.1164645928878376,0.0005016603974844629,2.0267476734323018,0.05113077195188663
0.02615155297786057,0.06268225507528533,4.302241473851854e-07,0,0.0004897063171598036,success,True,0.35049625497777015,0.018727529653865517,0.040370014432904354,0.021524107902200922,True,2.4532590197023923e-07,primary_success,118,True,1.6750830782630126e-05,0.019019800998,0.0004632872209855883,0.7438355453541698,0.7470423638715916,0.7470423638715916,5,2.5190404059283393,0.0006026588631129748,2.41361157863194,0.06102373403870129
0.028739991363469445,0.0743839106037518,4.1109627406505547e-07,0,0.0004964282672338364,success,True,0.47253449499839917,0.017599712870340272,0.038440090741259564,0.020288648691815195,True,2.411735797365444e-07,primary_success,196,True,1.686433069144083e-05,0.01882960298802,0.00041162926573989444,0.7000162340902012,0.6814293629294523,0.622642710946851,6,3.1851141153686084,0.000715500353433297,3.018425249285614,0.07163654931408436
0.03101047786375865,0.08591373998833866,3.731474207972888e-07,0,0.0004814910898844159,success,True,0.3296286659897305,0.016363639826091698,0.036582096190180054,0.01898708408441822,True,2.349645254244413e-07,primary_success,110,True,1.6862812802926698e-05,0.0186413069581398,0.0003605093620287676,0.6564025820198575,0.6362200189562018,0.5790663113752975,7,3.4971958385967246,0.0007713218076613347,3.3282870240981444,0.07976144285512025
0.033089120662394285,0.09729850219710079,3.5109655641981363e-07,0,0.0004882151772893325,success,True,0.3293729120050557,0.01504293268567328,0.034591111180206954,0.0176190049642551,True,2.2223597493844622e-07,primary_success,110,True,1.6873271174871267e-05,0.0184548938885584,0.0003104293359304459,0.6136367991172377,0.5820022442513987,0.5410933791759343,8,3.756967580511842,0.0008301618870767762,3.5961035429305586,0.08776311443229086
0.03503423289402656,0.10852537534872386,3.270621468120783e-07,0,0.0004942842317578384,success,True,0.6082472639973275,0.013680324246056383,0.03251204651692604,0.01621136601586289,True,2.1381395112430644e-07,primary_success,285,True,1.789803991717878e-05,0.018270344949672817,0.00026280838810027426,0.5721586631304697,0.630521784856012,0.5489280210969198,9,4.594395652180196,0.0010293663379262272,4.420591064208641,0.10248057433876408
