evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,0.00026955332914832737,7.334720642454802e-08,1.1552609284094383e-07,2,4.7541450133338315e-14,0.29602446938037447,0.06759019806006664,0.10100599002257948
2,0.0045815057631367895,0.00266485516816031,0.003411644196050016,27,1.6590860195402666e-11,-1.5887350938426403,-0.4524362638386821,-0.692280465740388
3,0.0002695533295295595,2.4468120116248446e-08,3.325723901215975e-08,2,2.466807396039624e-16,0.29602903316554396,0.0675898860448785,0.10100370296838553
4,0.00026955332914832737,6.700767102403143e-08,1.048059453474039e-07,1,1.3790590270047265e-11,0.29602446938037447,0.06759000752612153,0.10100570529091259
5,0.00026955332914832737,7.196060849549536e-08,1.131841260360161e-07,1,3.0191922808272555e-12,0.29602446938037447,0.06759015643517166,0.10100592781883032
6,0.00026955332914832737,7.305231836967682e-08,1.1502814500142692e-07,1,6.496950509547234e-13,0.29602446938037447,0.06759018920979812,0.10100597679684321
7,0.00026955332914832737,7.328487249311309e-08,1.1542084103656757e-07,1,1.506046212908555e-13,0.29602446938037447,0.06759019618937508,0.10100598722704025
8,0.00026955332914832737,7.333404774064136e-08,1.1550387443310517e-07,1,5.934294703956719e-14,0.29602446938037447,0.06759019766516804,0.10100598943244771
9,0.00026955332914832737,7.334442856071755e-08,1.1552140243447403e-07,1,4.8893537579631234e-14,0.29602446938037447,0.06759019797670175,0.10100598989800004
10,0.00026955332914832737,7.33466209300257e-08,1.1552510423714594e-07,1,4.77663311238131e-14,0.29602446938037447,0.06759019804249568,0.1010059899963217
11,0.00026955332914832737,7.334517396574406e-08,1.1552266104697807e-07,1,4.846081052520438e-14,0.29602446938037447,0.06759019799907166,0.10100598993142935
12,0.00026955332914832737,7.334468199916412e-08,1.1552183036394866e-07,1,4.874081375793781e-14,0.29602446938037447,0.06759019798430756,0.10100598990936602
