step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,bump_highpass_rms,bump_laplacian_rms,bump_peak_to_valley,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8
125,0.0035536104241889062,0.0035536104241889062,0.004952839076958319,0.013443564571983441,0.0007413877936849319,0.05125713741841842,88,2,0.004492808991203593,3.9486986068109435,0.01942823413460521,0.05829692042488694,0.2970259483909721,0.5987599483664967,0.8217680669360935,0.9039807849379745,0.821768066936091,0.5987599483664996,0.29702594839098145,0.05829692042490807
126,0.0035529669432801912,0.0035529669432801912,0.004947677323429049,0.01340484439535923,0.0006587065449977958,0.05112410159849563,88,2,0.004497489812238521,3.9520876458295398,0.01947043160070576,0.057211828358058096,0.29737537992429114,0.5984243339083071,0.8225795456243606,0.9057344167650416,0.8225795456243581,0.59842433390831,0.2973753799243006,0.057211828358079454
127,0.0035533507369794595,0.0035533507369794595,0.00494103298385995,0.013374163310245626,0.00032378616377270173,0.050990237756955145,88,2,0.004500071309218312,3.9555539246488935,0.01950458216024704,0.05884323923174368,0.2981989315638451,0.5982292953492302,0.8232034231073809,0.9071409811569129,0.8232034231073784,0.5982292953492332,0.29819893156385463,0.05884323923176527
128,0.0035532661460432736,0.0035532661460432736,0.004936220220825808,0.01335073707787432,0.00032378616377270173,0.05085555117851221,88,2,0.0045030942782353445,3.958662809913014,0.019531471057326402,0.05922978668703296,0.2994357631588804,0.5981611551640509,0.8236579903094581,0.9082343446876392,0.8236579903094555,0.598161155164054,0.29943576315889003,0.05922978668705479
129,0.0035526451094911203,0.0035526451094911203,0.0049330172660543604,0.01333385781830048,0.00032378616377270173,0.05072004718036233,88,2,0.004506539112613604,3.961449490521608,0.01955180719614452,0.05849298141261587,0.3010457749126686,0.5982075659041072,0.8239597577016129,0.909045076027787,0.8239597577016103,0.5982075659041104,0.30104577491267837,0.05849298141263794
130,0.003554327352514066,0.003554327352514066,0.004931461831962831,0.013322886596619808,0.0008932072961116904,0.05058373111197134,88,2,0.004510460846739241,3.9639582453682767,0.019566230418631023,0.056742496956665944,0.3029927615166649,0.5983573810606387,0.8241236281635925,0.9096007661465453,0.82412362816359,0.5983573810606421,0.30299276151667476,0.05674249695668824
131,0.003554032820759939,0.003554032820759939,0.004929581132023815,0.013317246771936367,0.0006931077585870219,0.05044660835486419,88,2,0.004510594848956159,3.9647940801767048,0.019575225143073513,0.057779196020359296,0.30297175233878393,0.598537033582851,0.8241630530598053,0.9099263176100305,0.8241630530598028,0.5985370335828544,0.3029717523387939,0.057779196020381826
132,0.0035523360762314002,0.0035523360762314002,0.004930564585195499,0.013316417846986187,0.0006931077585870219,0.05030868432241256,88,2,0.004509820036341425,3.9637022470862244,0.0195793215192554,0.05761819590535094,0.3011615844948594,0.5987436287279182,0.8240901735503946,0.9100442059378968,0.8240901735503919,0.5987436287279215,0.3011615844948695,0.057618195905373704
133,0.0035538657444306853,0.0035538657444306853,0.004934715388417975,0.01331993005397741,0.0006587065449977958,0.050169964459621075,88,2,0.004508327514659835,3.960897386614821,0.019578998145129745,0.05637682470654077,0.29773851545571134,0.5989745528793232,0.8239159479350826,0.9099747156987095,0.8239159479350799,0.5989745528793265,0.29773851545572155,0.056376824706563765
134,0.0035538480276436925,0.0035538480276436925,0.0049366717006067646,0.013327359369424443,0.00032378616377270173,0.050030454242912394,88,2,0.004505435727434909,3.958797148488155,0.01957478060096332,0.057885328169093093,0.29516676335391107,0.5992911973493641,0.8236502668868146,0.9097361537694125,0.823650266886812,0.5992911973493675,0.2951667633539214,0.057885328169116325
135,0.0035543417389018307,0.0035543417389018307,0.004939711502387168,0.013338323153775873,0.00032378616377270173,0.049890159179910985,88,2,0.004503599653876594,3.9568973207065548,0.01956704938764886,0.05815377892670868,0.293347872075076,0.5996851999294978,0.823302057221698,0.9093450419531549,0.8233020572216954,0.5996851999295012,0.29334787207508645,0.058153778926732146
136,0.0035542871443891362,0.0035542871443891362,0.0049435199240721,0.013352476071056558,0.0006587065449977958,0.04974908480922573,88,2,0.0045026008178251755,3.9551646842818164,0.01955614803122828,0.05730401700378707,0.29220796576832253,0.600149012910564,0.8228793759287537,0.9088162909404893,0.822879375928751,0.6001490129105674,0.2922079657683331,0.05730401700381077
137,0.0035549663098874205,0.0035549663098874205,0.004944671386820737,0.013369506451445488,0.00032378616377270173,0.04960723670023121,88,2,0.004500140417697165,3.954014764701743,0.019542386688538478,0.05917024668505119,0.2916953715015844,0.6006758236658887,0.822389494982612,0.908163357409482,0.8223894949826094,0.6006758236658922,0.2916953715015951,0.05917024668507514
138,0.0035552700205715255,0.0035552700205715255,0.0049466785436806165,0.01338913300664292,0.0007413877936849319,0.0494646204528479,88,2,0.004498530813200264,3.9529521523759814,0.019526044995321953,0.05975876206712168,0.29173349117670766,0.6012594829203678,0.8218389779304791,0.9073983858887285,0.8218389779304764,0.6012594829203713,0.29173349117671843,0.059758762067145865
139,0.0035547221203995716,0.0035547221203995716,0.004943316484765771,0.013384817595618232,0.00032378616377270173,0.04932124169732103,88,2,0.004502518196773255,3.9561653167476694,0.019492626156554425,0.059195458767495455,0.29226822068306757,0.6020216925597525,0.8231179058226904,0.9065356147273744,0.8231179058226877,0.602021692559756,0.29226822068307845,0.05919545876751987
140,0.0035538561186568506,0.0035538561186568506,0.00494138267689392,0.013385220888983532,0.00032378616377270173,0.04917710609399837,88,2,0.004506743473124104,3.9590376278559747,0.019458569427234756,0.05759389641337438,0.2932507477772977,0.6028175706916686,0.8241606946282912,0.9055813330555357,0.8241606946282886,0.6028175706916722,0.2932507477773087,0.05759389641339903
141,0.0035553836106516257,0.0035553836106516257,0.00494105745011556,0.013389878764168466,0.0006587065449977958,0.04903221933310675,88,2,0.004511290230625992,3.9616207663985135,0.019423936090612985,0.05505650639555434,0.29463703618034126,0.603643840321652,0.824990616131384,0.9045445010636267,0.8249906161313812,0.6036438403216555,0.29463703618035236,0.05505650639557921
142,0.0035554444850568125,0.0035554444850568125,0.004938489356860747,0.013398372536260972,0.000986253281006451,0.0488865871345274,88,2,0.0045137682621785215,3.9643556260640356,0.01938878172197223,0.05541193329353053,0.296402398887129,0.6044975416403006,0.8256286589502265,0.9034332060613536,0.8256286589502237,0.6044975416403041,0.2964023988871402,0.05541193329355564
143,0.003552752613154653,0.003552752613154653,0.004936739847750014,0.013411485516775738,0.00032378616377270173,0.04874021524757015,88,2,0.004510140166527439,3.9637020917793357,0.019351336017953552,0.05836941620859051,0.298506365366606,0.6032082316398534,0.8260104765015746,0.9022547474846974,0.8260104765015717,0.6032082316398569,0.29850636536661734,0.058369416208615875
144,0.00355274314005558,0.00355274314005558,0.004936969945791695,0.013427600652884002,0.00032378616377270173,0.04859310945074647,88,2,0.0045076945413377095,3.9631291669320388,0.01931364544077569,0.059937654808159636,0.30090365681091696,0.602156524369057,0.826244687548865,0.9010157151922396,0.8262446875488622,0.6021565243690605,0.3009036568109284,0.05993765480818524
145,0.0035556729385762646,0.0035556729385762646,0.004938729639325821,0.013446421996926163,0.0012318010805269473,0.04844527555154134,88,2,0.004506312044069947,3.9626193779403196,0.019275733227027,0.060254259389667573,0.30356535068904167,0.601318939273008,0.8263458683567544,0.8997220577833117,0.8263458683567515,0.6013189392730115,0.3035653506890532,0.060254259389693414
146,0.003555429617914175,0.003555429617914175,0.004933890140561044,0.013404453956301972,0.0006931077585870219,0.04829671938618396,88,2,0.0045095500968509,3.9650572794112313,0.019347475349329585,0.05943626733376373,0.3041483263313133,0.6006098930858529,0.8264217966032786,0.9023383077330936,0.8264217966032757,0.6006098930858564,0.30414832633132494,0.05943626733378981
147,0.00355369935350872,0.00355369935350872,0.00493223343211346,0.01337096720510551,0.0006931077585870219,0.04814744681941738,88,2,0.004511590596578568,3.965387305887181,0.019408025925640324,0.057596259799603686,0.30286003728433597,0.6000166638433343,0.8263802813086278,0.9045167478148554,0.826380281308625,0.6000166638433378,0.30286003728434774,0.05759625979962999
148,0.0035546091215944045,0.0035546091215944045,0.00493416214125254,0.013345121932722172,0.0006587065449977958,0.04799746374426693,88,2,0.004512597089058058,3.9638480321342637,0.01945849335735267,0.05483574580315807,0.29988746229564023,0.5995277824360907,0.8262329452669692,0.9063007352919882,0.8262329452669663,0.5995277824360943,0.2998874622956521,0.05483574580318461
149,0.003555096735024396,0.003555096735024396,0.0049340506367999346,0.013326160952119033,0.0006587065449977958,0.04784677608180761,88,2,0.004511796728854494,3.9628830755348283,0.019499971609725705,0.05499490657979019,0.2977290748991382,0.5991974266830451,0.825990269503647,0.9077293572751459,0.8259902695036441,0.5991974266830487,0.2977290748991502,0.05499490657981696
150,0.0035536126726253016,0.0035536126726253016,0.004931766701970026,0.013313401679880005,0.00032378616377270173,0.04769538978093031,88,2,0.0045094491260476,3.9624272077765,0.01953335202806614,0.05777852934863749,0.29630410046879496,0.5990098794927776,0.8256617052092542,0.908837850181156,0.8256617052092513,0.5990098794927812,0.29630410046880706,0.0577785293486645
151,0.00355434696318118,0.00355434696318118,0.004931041344533626,0.013306228756264683,0.00032378616377270173,0.04754331081810698,88,2,0.004508122651713123,3.962013179421355,0.019559437962451718,0.05918858707456788,0.29552462044338457,0.5989509711470883,0.8252557750446766,0.9096579781818405,0.8252557750446737,0.5989509711470918,0.2955246204433968,0.05918858707459513
152,0.003554456709251205,0.003554456709251205,0.004931349038114669,0.013304087435248791,0.00032378616377270173,0.04739054519715467,88,2,0.0045075848239302255,3.961616333938171,0.01957895369442845,0.05936191189853666,0.295326495801854,0.5990079271672174,0.8247801644314281,0.9102183746313023,0.8247801644314252,0.5990079271672211,0.2953264958018663,0.05936191189856414
153,0.0035540041458561804,0.0035540041458561804,0.004932531220101957,0.01330647762153955,0.00032378616377270173,0.04723709894899852,88,2,0.00450773425188695,3.961231760420914,0.019592552078774313,0.05842183477457825,0.2956519079844777,0.5991692310538305,0.824241803906768,0.9105448500745689,0.8242418039067652,0.5991692310538342,0.29565190798449015,0.05842183477460597
154,0.0035540994891434118,0.0035540994891434118,0.004934691690547726,0.013312948491564572,0.0006587065449977958,0.04708297813143367,88,2,0.004508564322717836,3.9608685923571616,0.01960082157401713,0.05647951652772702,0.2964487366037252,0.5994245004745353,0.8236469434136771,0.9106606700918615,0.8236469434136741,0.5994245004745391,0.2964487366037378,0.05647951652775497
155,0.0035530057511405683,0.0035530057511405683,0.004934397449441746,0.0133230936415332,0.00032378616377270173,0.04692818882888608,88,2,0.0045076573891875615,3.96095184454994,0.01960429272105235,0.05737272321715503,0.29768510996038977,0.5997643755886588,0.8230012193115205,0.91058680591766,0.8230012193115175,0.5997643755886626,0.2976851099604024,0.057372723217183216
156,0.0035526945608231725,0.0035526945608231725,0.004935371879212769,0.01333654671118258,0.0006587065449977958,0.046772737152172394,88,2,0.0045075607036301766,3.961016521657274,0.019603443438319594,0.05708138651337232,0.299302052856047,0.6001804182983193,0.8223097148170914,0.9103421604889398,0.8223097148170883,0.600180418298323,0.2993020528560598,0.05708138651340074
157,0.003553422538175763,0.003553422538175763,0.004934471197090811,0.013352977436803158,0.0009607991678414067,0.04661662923825863,88,2,0.004505808623330115,3.9615001971986334,0.019598704757372076,0.059456645963144546,0.3012766502674303,0.6006650214207628,0.8215770145169125,0.9099437723195952,0.8215770145169093,0.6006650214207667,0.3012766502674432,0.05945664596317321
158,0.003553302811287984,0.003553302811287984,0.004930521695427636,0.01334556280946397,0.0006931077585870219,0.046459871250017916,88,2,0.004508267337398549,3.9643057515334186,0.019575485229417683,0.06049307833305668,0.30123621314774157,0.6012750507218352,0.8227086971739361,0.9094103013059788,0.822708697173933,0.6012750507218391,0.3012362131477546,0.06049307833308558
159,0.0035535010038422,0.0035535010038422,0.004929745767011843,0.013343210537593481,0.00032378616377270173,0.046302469375987226,88,2,0.004509661576064319,3.964967503682992,0.01955051669946851,0.06032481083426555,0.2993838945571762,0.6018695538461352,0.8236170302769412,0.908751958601355,0.8236170302769381,0.6018695538461392,0.29938389455718933,0.06032481083429468
160,0.0035533013414476206,0.0035533013414476206,0.004930236215601105,0.013345414588195475,0.00032378616377270173,0.046144429830123034,88,2,0.0045116240122184785,3.9655505776873334,0.01952406989302211,0.05907971914006547,0.298220497134343,0.6025147333400801,0.8243243042779251,0.9079812550645836,0.8243243042779219,0.6025147333400841,0.2982204971343563,0.05907971914009483
161,0.0035531301695076642,0.0035531301695076642,0.004931973889962514,0.013351718998683516,0.0006587065449977958,0.045985758851556,88,2,0.004514099539897756,3.9660669891591906,0.01949629392917255,0.05686597869740567,0.29767710585144,0.6032054899469904,0.8248506026467572,0.9071094678851636,0.8248506026467539,0.6032054899469944,0.2976771058514534,0.05686597869743526
162,0.0035530029913878954,0.0035530029913878954,0.004931471168014316,0.013361712881456028,0.0008022783044492685,0.04582646270434467,88,2,0.004514675647227971,3.9669456024271237,0.01946732343172449,0.0575082740247359,0.2977067276003136,0.6039372258543944,0.8252140200507024,0.9061467624675652,0.8252140200506991,0.6039372258543984,0.29770672760032707,0.05750827402476573
163,0.0035528424733767172,0.0035528424733767172,0.004934806319376484,0.013376193242508442,0.0006587065449977958,0.045666547677228164,88,2,0.004511665110789414,3.964174803724727,0.01943544972741556,0.05699438279232339,0.29823364759503546,0.6025267237569895,0.8253471337900763,0.9051023019293901,0.825347133790073,0.6025267237569935,0.29823364759504906,0.05699438279235346
164,0.0035530108291227163,0.0035530108291227163,0.004935884908637863,0.013393542216086622,0.00032378616377270173,0.045506020083377965,88,2,0.004507335006749117,3.9621000401835715,0.019402795390457507,0.05916055595024496,0.2992261710900214,0.6013675071205011,0.8253567432788437,0.9039843473910287,0.8253567432788402,0.6013675071205051,0.2992261710900352,0.05916055595027527
165,0.0035529669635257096,0.0035529669635257096,0.004938205310637172,0.01341347078685317,0.00032378616377270173,0.04534488626014858,88,2,0.004504176322328572,3.9602276191804897,0.019369440698715205,0.06001937977989442,0.30062237887302934,0.6004344273363643,0.8252552438418338,0.902800346028478,0.8252552438418304,0.6004344273363683,0.3006223788730432,0.06001937977992496
166,0.0035538380405551752,0.0035538380405551752,0.004941526913885295,0.0134357184954032,0.0006931077585870219,0.04518315256882745,88,2,0.004502081175209383,3.9585337087780137,0.019335458252146095,0.05970254018598693,0.30238159512183593,0.5997048318139307,0.8250538029299337,0.9015570120216412,0.8250538029299302,0.5997048318139347,0.3023815951218499,0.059702540186017714
167,0.00355316812906496,0.00355316812906496,0.004947248651652653,0.01346005065855729,0.0012318010805269473,0.04502082539438379,88,2,0.004499328856848602,3.95514240329492,0.019300818935682945,0.058321652341570315,0.30215138428542615,0.5990937662437774,0.8247624816154502,0.9002603991279883,0.8247624816154467,0.5990937662437815,0.30215138428544025,0.058321652341601325
168,0.003553311168788647,0.003553311168788647,0.004946466988250753,0.013423015690896992,0.0006587065449977958,0.04485791114521649,88,2,0.0045013604755664675,3.9550166629360626,0.01937555507829428,0.055984259210061386,0.3001337883726844,0.5985893523848389,0.8244851627969983,0.9028756899476116,0.8244851627969949,0.5985893523848431,0.3001337883726986,0.05598425921009262
169,0.003553287204746407,0.003553287204746407,0.004943962506064997,0.013394003664984295,0.0006587065449977958,0.04469441625290116,88,2,0.004501521449308398,3.9553254319469553,0.019438834639837706,0.05650286259524886,0.2988357431279495,0.5982453934673836,0.8241256784381326,0.9050510697572373,0.8241256784381291,0.5982453934673879,0.29883574312796385,0.056502862595280326
170,0.0035536509966909227,0.0035536509966909227,0.00493986683594622,0.013372208570091432,0.00032378616377270173,0.044530347171936185,88,2,0.004500083797633928,3.956026905805814,0.019491806758554078,0.05958396611863642,0.29818480564560024,0.5980457503634584,0.8236923380589994,0.9068306845595311,0.8236923380589959,0.5980457503634627,0.29818480564561467,0.05958396611866813
171,0.0035543374332461957,0.0035543374332461957,0.004937523471211992,0.013356904535063809,0.00032378616377270173,0.04436571037948797,88,2,0.004499570609757169,3.9566556338392553,0.01953550608895719,0.06127083737006264,0.298100694694325,0.5979758875904446,0.823192627735985,0.9082542885848441,0.8231926277359815,0.5979758875904491,0.29810069469433953,0.061270837370094595
172,0.003554408835176067,0.003554408835176067,0.004936367986046823,0.013347437873419746,0.00032378616377270173,0.04420051237513517,88,2,0.004499771536246673,3.9571984814908747,0.01957086443921102,0.06170446242635259,0.2985261749401851,0.5980227141472518,0.8226332918257706,0.9093576802440463,0.822633291825767,0.5980227141472563,0.29852617494019973,0.061704462426384776
173,0.003554139289584358,0.003554139289584358,0.004936206103824024,0.013343219915011036,0.0007413877936849319,0.04403475968061213,88,2,0.004500601062062625,3.957660709194663,0.019598720848197734,0.06101178763202292,0.29940970042181597,0.5981744400713304,0.8220204066088397,0.9101730949753171,0.822020406608836,0.5981744400713349,0.29940970042183074,0.06101178763205534
174,0.0035530518695198166,0.0035530518695198166,0.004931019186590519,0.013317332995542826,0.00032378616377270173,0.043868458839551414,88,2,0.004506944541913304,3.9622717693261933,0.01960502307383044,0.05930711667740559,0.3007048496647808,0.5985481597572674,0.8232510201926612,0.9107328383597456,0.8232510201926575,0.5985481597572719,0.30070484966479566,0.059307116677438244
175,0.003553875984928694,0.003553875984928694,0.0049278126238139625,0.013298341006429543,0.0008932072961116904,0.04370161641722547,88,2,0.004513479473834434,3.9664199649808003,0.01960674824139131,0.056693369178513635,0.30236981473338614,0.598993749585274,0.8242482620076991,0.9110594377694561,0.8242482620076954,0.5989937495852786,0.30236981473340113,0.05669336917854651
176,0.0035534402791926223,0.0035534402791926223,0.004924611133771037,0.013285548078045446,0.0008932072961116904,0.04353423900028747,88,2,0.004516013736032723,3.96871845297549,0.019604265494624913,0.05693872573875898,0.3020802860051805,0.5994396454502108,0.825035647048818,0.9111764600265428,0.8250356470488144,0.5994396454502154,0.3020802860051956,0.056938725738792086
177,0.0035534636770917106,0.0035534636770917106,0.004921533895630013,0.013278327633011767,0.00032378616377270173,0.04336633319651121,88,2,0.004515044390464415,3.969366479967571,0.01959800146244836,0.059747887972607196,0.30003612909226096,0.5998857655958736,0.8256343458483245,0.9111051248860296,0.8256343458483208,0.5998857655958783,0.30003612909227617,0.059747887972640544
178,0.0035543189422227927,0.0035543189422227927,0.004920124435154487,0.01327611549050696,0.00032378616377270173,0.04319790563453035,88,2,0.0045150108045955385,3.969951342789457,0.019588434161380206,0.061197787409383544,0.298696407040734,0.6003961756110442,0.8260634177959147,0.9108645386094743,0.826063417795911,0.600396175611049,0.29869640704074935,0.061197787409417136
179,0.0035545460640123375,0.0035545460640123375,0.004919802557957437,0.013278403749604789,0.00032378616377270173,0.04302896296357663,88,2,0.004515648281980745,3.970455518110457,0.01957589995058749,0.061426589453971024,0.2979897665938595,0.6009642899342322,0.8263400211178088,0.9104719043798549,0.826340021117805,0.600964289934237,0.29798976659387494,0.061426589454004844
180,0.0035542089550495704,0.0035542089550495704,0.00492036284580634,0.013284735136006885,0.00032378616377270173,0.04285951185321742,88,2,0.00451683269468674,3.970880860754798,0.019560701705108527,0.06055866050068871,0.2978519733914035,0.601584177262215,0.826479602340561,0.9099427118445788,0.8264796023405572,0.6015841772622199,0.29785197339141906,0.06055866050072276
181,0.003553365146395735,0.003553365146395735,0.004921867339285531,0.013294697957600708,0.00032378616377270173,0.042689558993092416,88,2,0.0045185413115692305,3.9712427598899356,0.019543112152088093,0.05870594514950147,0.29822520239138584,0.602250495370743,0.8264960668491478,0.9092909078486157,0.826496066849144,0.6022504953707479,0.2982252023914015,0.05870594514953575
182,0.0035537428610695455,0.0035537428610695455,0.004924562431275835,0.013307921560831729,0.0006587065449977958,0.04251911109264954,88,2,0.004520822475797849,3.9715656755220854,0.0195233768757805,0.05596920646360648,0.29905739876210763,0.6029584324062384,0.8264019325122722,0.9085290502169204,0.8264019325122685,0.6029584324062434,0.2990573987621234,0.05596920646364098
183,0.003553279659129859,0.003553279659129859,0.004924960695047195,0.013324072238367003,0.000986253281006451,0.042348174880880024,88,2,0.004521242318467741,3.9722602803838574,0.019501717158921492,0.056087783428354944,0.300316577791683,0.6037036540140753,0.8262084680492514,0.9076684462623286,0.8262084680492476,0.6037036540140803,0.3003165777916989,0.05608778342838968
184,0.003553339117045006,0.003553339117045006,0.004926053567530049,0.013344001144738594,0.0006931077585870219,0.042176757106052835,88,2,0.004515861333148801,3.969800743810614,0.0194765272293197,0.0587652289641636,0.3019559309604737,0.6023327453880358,0.8258432166379419,0.906719277143306,0.8258432166379381,0.6023327453880408,0.30195593096048967,0.05876522896419858
185,0.00355350637203326,0.00355350637203326,0.004930050388410488,0.01336616992481688,0.0006931077585870219,0.04200486453544821,88,2,0.004510223641513731,3.9657711431040314,0.019449880037508444,0.06009969258551648,0.30164501787060416,0.6011450144472567,0.8254062526189462,0.9056907114066538,0.8254062526189424,0.6011450144472618,0.30164501787062026,0.060099692585551694
186,0.003553386586596882,0.003553386586596882,0.00493644345928751,0.013390346724405224,0.00032378616377270173,0.0418325039550905,88,2,0.00450431307351474,3.9603189825940004,0.019421928321957257,0.06022838343715725,0.2995846737768902,0.6001219587513769,0.824904957150835,0.9045910049154287,0.8249049571508312,0.600121958751382,0.2995846737769064,0.060228383437192695
187,0.0035533341484911755,0.0035533341484911755,0.004943431328919069,0.013416322728957812,0.00032378616377270173,0.04165968216948029,88,2,0.004499667101076176,3.955401567692879,0.019392902733844912,0.059281593269592064,0.29822595965631216,0.5993104518083239,0.8243459754728619,0.9034275923830798,0.8243459754728582,0.599310451808329,0.2982259596563285,0.05928159326962773
188,0.0035527518134193703,0.0035527518134193703,0.004950968754037034,0.01344390995633728,0.00032378616377270173,0.04148640600132577,88,2,0.004496157951793789,3.9509668324283953,0.019362917661940093,0.05736971482488737,0.29749737899906936,0.5986890144648817,0.823735290226716,0.9022071694088475,0.8237352902267122,0.5986890144648869,0.2974973789990858,0.05736971482492326
189,0.0035551155912755764,0.0035551155912755764,0.004959227922225365,0.013472939127389397,0.0006587065449977958,0.04131268229127334,88,2,0.0044937456014270535,3.946979630503304,0.019332076165277004,0.05459208267921111,0.29733459496451087,0.598238319303157,0.8230782877868388,0.9009357663438152,0.8230782877868349,0.5982383193031623,0.2973345949645274,0.054592082679247214
190,0.0035558076751534685,0.0035558076751534685,0.004964390031588651,0.01350325779602956,0.0012127777440185516,0.04113851789763764,88,2,0.004489905316097727,3.9437829757672014,0.019300471239250494,0.05464557915515199,0.2976944514918075,0.5979409754435682,0.822379817879398,0.8996188147980189,0.8223798178793941,0.5979409754435736,0.29769445149182416,0.05464557915518832
191,0.00355299139020966,0.00355299139020966,0.004957886601265985,0.013472893107301816,0.0009373967651105495,0.040963919696130696,88,2,0.004490099429177785,3.945982815177912,0.01937570255042442,0.05723477586439373,0.29852333878594933,0.5977813350348056,0.8217371261572193,0.9021328435098761,0.8217371261572154,0.597781335034811,0.2985233387859661,0.05723477586443031
192,0.003554018652057138,0.003554018652057138,0.004945021477276002,0.013423919923064968,0.00032378616377270173,0.040788894579590534,88,2,0.004493755995018495,3.9525512708445723,0.019424925198957173,0.06209414978784122,0.2997730173432025,0.5978706097277386,0.8229078869775174,0.9042222373703662,0.8229078869775135,0.5978706097277441,0.2997730173432194,0.06209414978787804
193,0.0035563274947508303,0.0035563274947508303,0.004935557048921738,0.013384108894214812,0.0013203609137774248,0.04061344945770908,88,2,0.004497844074757292,3.958475514802811,0.01946530521998783,0.06541052329239458,0.3013854073570017,0.5980581484689315,0.8238526344249385,0.9059269473231959,0.8238526344249346,0.5980581484689369,0.3013854073570187,0.06541052329243165
194,0.0035545436158012974,0.0035545436158012974,0.0049311541506288975,0.013352527391335339,0.00032378616377270173,0.04043759125675934,88,2,0.004502629112681519,3.9614894746860707,0.019497649969210364,0.06377907888422077,0.30104640127243054,0.5982709088013597,0.8245943821305315,0.9072861272389571,0.8245943821305275,0.5982709088013651,0.30104640127244764,0.06377907888425806
195,0.00355373654788167,0.00355373654788167,0.004928238810246257,0.013328336362878133,0.0006931077585870219,0.04026132691932195,88,2,0.0045075774311812145,3.964180502223994,0.019522870685687095,0.061270398587859265,0.3012293538155284,0.5985690904544314,0.8251538326715225,0.9083349982826998,0.8251538326715185,0.5985690904544368,0.3012293538155456,0.06127039858789676
196,0.0035528614521080104,0.0035528614521080104,0.004928679400567988,0.01331078114063065,0.00032378616377270173,0.04008466340401115,88,2,0.004511220445948913,3.9648135594975367,0.01954160261119176,0.05796877170580463,0.29963927872534923,0.598881125346149,0.8255496088534946,0.9091052431931566,0.8255496088534906,0.5988811253461545,0.29963927872536655,0.05796877170584234
197,0.0035558402561894483,0.0035558402561894483,0.004931008065414785,0.013299182789734906,0.0006587065449977958,0.03990760768520004,88,2,0.004515306674335743,3.96540809852316,0.019554601060026683,0.053963398391780576,0.298696323798509,0.5992681590045955,0.8257984627015206,0.9096253611687435,0.8257984627015165,0.599268159004601,0.29869632379852645,0.05396339839181849
198,0.003556901128757545,0.003556901128757545,0.004931010852575194,0.013292930650287405,0.0006587065449977958,0.0397301667527452,88,2,0.004517346237141532,3.9663289182463313,0.01956245356449645,0.05286629933360282,0.29834859151365895,0.5997223945889485,0.8259154628491955,0.9099209872817554,0.8259154628491913,0.5997223945889539,0.2983485915136765,0.052866299333640954
199,0.0035554900268310974,0.0035554900268310974,0.004928348301258808,0.013291475437895554,0.0006587065449977958,0.03955234761171084,88,2,0.004517456558801064,3.9675148166694556,0.01956568846578406,0.054372649462398746,0.2985348136293165,0.6002368168618091,0.8259141635981664,0.9100151799533057,0.8259141635981622,0.6002368168618145,0.29853481362933415,0.05437264946243711
200,0.003553008133546726,0.003553008133546726,0.004923962607700898,0.01329432308112817,0.00032378616377270173,0.039374157282092176,88,2,0.004515968768686702,3.9689681074786636,0.01956478098954514,0.05820858065473767,0.2991998813940784,0.6008051137289511,0.8258067569645436,0.9099286796711031,0.8258067569645394,0.6008051137289565,0.29919988139409615,0.05820858065477628
201,0.0035535717327337627,0.0035535717327337627,0.004921666096450921,0.013301029175670668,0.00032378616377270173,0.0391956027985383,88,2,0.004515389578894493,3.97028628299126,0.01956015845009673,0.06062559483803063,0.30027976192455047,0.6014216056200664,0.825604209509848,0.9096801418163282,0.8256042095098438,0.6014216056200719,0.30027976192456834,0.060625594838069466
202,0.003554350163000403,0.003554350163000403,0.004920817481312262,0.013311193993692096,0.0006931077585870219,0.039016691210074485,88,2,0.004515520459096139,3.971462164460403,0.019552205327362102,0.06177002810048804,0.3017313701384332,0.6020811819553427,0.8253163854736293,0.9092863461812619,0.825316385473625,0.6020811819553481,0.3017313701384512,0.061770028100527105
203,0.0035539014740425387,0.0035539014740425387,0.0049224701954005,0.013324458039133513,0.0006931077585870219,0.03883742957982391,88,2,0.004514797237635404,3.9707351598629117,0.019541176643251064,0.06176687810290942,0.30130269673629567,0.6027172642056796,0.8249521574736168,0.9087623855028623,0.8249521574736125,0.6027172642056852,0.30130269673631377,0.06176687810294871
204,0.003553642215680469,0.003553642215680469,0.004926479940021204,0.013340497909888633,0.00032378616377270173,0.03865782498472878,88,2,0.004513356660380573,3.9683094470981466,0.01952739286736003,0.06073514733811635,0.299190011530278,0.6033321344959793,0.8245195064167136,0.9081218351063991,0.8245195064167092,0.6033321344959849,0.29919001153029623,0.060735147338155854
205,0.003553451613917632,0.003553451613917632,0.0049313218351657966,0.013359022667404574,0.0008022783044492685,0.03847788451527099,88,2,0.004512720842145536,3.966123318638967,0.019511232661694834,0.05878838865925969,0.29777059637791586,0.6039895862619502,0.8240256111936003,0.9073769055450517,0.824025611193596,0.6039895862619559,0.2977705963779342,0.05878838865929941
206,0.0035539842303164756,0.0035539842303164756,0.004939612654209179,0.013380883465812725,0.0006587065449977958,0.038297615275192154,88,2,0.004508762034045729,3.960775574644011,0.019491202218594655,0.05602212533740565,0.29696999475183655,0.6026083313763335,0.823397110981253,0.9065385795607487,0.8233971109812486,0.6026083313763392,0.296969994751855,0.05602212533744558
