evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,0.00014762963474518537,2.1152254651587537e-05,3.453284466163581e-05,2,1.7962410962493464e-11,0.8277348315303938,0.6371260621025837,0.3643820494904655
2,0.004734895766025971,0.0958421395102172,0.13541171605783497,173,2.2314752909194126e-12,-0.2049539337712901,-0.2049539337712901,0.19285622156035692
3,0.0001435911169490171,0.0003688247098250226,0.0004593613792397233,5,1.0213568512790302e-15,0.8626837525451974,0.6704004296085126,0.3790752235319571
4,0.01212209610133201,0.2854094796583696,0.45582425628472806,228,5.9366200021232545e-12,-0.20358293059648566,-0.20358293059648566,0.1334246255498699
5,0.00016452533668049268,0.0017481581031111757,0.0024643662408344986,6,4.032816814426069e-15,0.858611781638248,0.6272436635722732,0.34869048719849594
6,0.00014233386490321686,0.00041964908776434,0.000691316616502944,5,2.2854520413123045e-15,0.8635000466942025,0.6651173490482267,0.37479507249869676
7,0.00014032468368598458,0.0005725806364595524,0.000733808222840051,5,1.1534310994315518e-14,0.8622785280372673,0.6415693122223831,0.3596982686386467
8,0.00013743228492034022,0.00011614753822629285,0.00013830672674786863,4,4.93726528891116e-11,0.8643433862810617,0.6518597416764121,0.3669443049745307
9,0.00013695862111051148,7.763343283726356e-05,0.00012241320724639939,4,6.605671012678256e-11,0.864545366297131,0.652037803339254,0.3673387767683127
10,0.00013626039218677072,0.00025841973051586223,0.00032363097189317433,5,4.347831323391582e-15,0.8646240489303789,0.6460348488546978,0.3645690338381735
11,0.00013549570225839994,0.00020803836209535442,0.0002492235422362929,5,5.4155650917146884e-15,0.8653238789836017,0.6468131313816126,0.36589071611329355
12,0.00013410751773764674,0.0007425133627591676,0.0012126377212179293,5,1.3931154530728772e-12,0.8613247172584797,0.616086532460021,0.3548095783058344
13,0.0001330887684711038,0.00019062582836368804,0.0002945333389679591,5,1.472352190395099e-14,0.8660327615751655,0.6416638627738701,0.36569263895018794
14,0.00013270094102594513,0.0008382225506030569,0.0014331523226684324,5,6.002071460102592e-12,0.8591397949045915,0.608607942233739,0.35318678411705334
15,0.00013115066208948056,0.00022369575724467128,0.00037194071890715323,5,2.795155040857159e-14,0.8655999496924607,0.6363194049161126,0.3649320453478915
16,0.00012696700307141665,0.0007027595626890036,0.0011285677180687993,5,7.257725928200459e-13,0.858702963590951,0.6047539324317228,0.3569971176246616
17,0.00012294357684192774,0.0007752096147056883,0.0011626642997343063,5,1.7661413235384433e-13,0.8652736274962509,0.6286046644234918,0.3783242469559228
18,0.00015952680228916048,0.00681462337047153,0.011568527825347829,5,1.9271770209269447e-11,0.8471071598881226,0.5871493899855319,0.35473680010417025
