evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
189,1.5168396750220315e-08,4.930476240516189e-09,2.8493255672715914e-08,7,2.2783386037572363e-12,-8.966422688290123,-0.38933761797636096,-0.46284396485305446
190,1.5079509117803955e-08,4.951051127358572e-09,3.7517947575041045e-08,7,1.0565078355052706e-12,-9.002557092552747,-0.3844510975118843,-0.46457339131807046
191,1.5013032910211673e-08,3.430730467957417e-09,2.6248382353233015e-08,7,1.060979304570715e-12,-9.001051893370072,-0.3847836551053106,-0.4645941449808712
192,1.494835551033881e-08,3.5833474607499243e-09,2.1635587471215887e-08,7,8.555813388671127e-13,-9.014337596247088,-0.38390305081209075,-0.465290091426039
193,1.490411664697286e-08,6.96768613749998e-09,3.803325824548697e-08,7,8.810492528391534e-13,-9.014190985397647,-0.38491226982575993,-0.4652827730593757
194,1.4840664770126578e-08,3.66615872762546e-09,2.336200551478178e-08,7,8.328160650220372e-13,-9.017996543179258,-0.38415617148855236,-0.4655122817771218
195,1.4772571834665692e-08,3.9451701122452745e-09,2.5747420439920955e-08,7,6.723732497912418e-13,-9.037551091185057,-0.3818686165080532,-0.4665298445710176
196,1.470843864784358e-08,4.318658821256371e-09,2.399029659286062e-08,7,7.281959754458127e-13,-9.030068063566395,-0.3821439666120259,-0.46635448439566973
197,1.4633228229560442e-08,2.6452655474070052e-09,1.956458851799741e-08,7,6.937111516977186e-13,-9.036376835415375,-0.380871824824865,-0.4669996104034966
198,1.4572937746163098e-08,2.3328041204715035e-09,2.086983346574829e-08,7,7.146857729011203e-13,-9.03196788102244,-0.3805350797107075,-0.4670942858354282
199,1.450612079244904e-08,4.0266142557972165e-09,2.3092568202612364e-08,7,7.115284578381354e-13,-9.03038800713339,-0.37947783197075435,-0.4674979557194511
200,1.4454928505787852e-08,4.4457359478844855e-09,2.8798557454290517e-08,7,6.99220728893378e-13,-9.031718620024584,-0.3778525889573348,-0.46788836065335926
201,1.4407026994290293e-08,2.7725905094810482e-09,1.9901050643270754e-08,7,6.858901998364371e-13,-9.033244134091943,-0.3775072333081046,-0.4680093659870726
202,1.433467237832423e-08,3.2340752661811775e-09,2.413739571691952e-08,7,6.570243546362177e-13,-9.042582832148547,-0.37619856867333507,-0.46853824502296215
