evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
31,5.411351196029636e-18,8.801478074082621e-13,7.338345876977146e-12,1,1.1985741931600513e-13,0.8446486300080862,0.646091275691794,0.2518511946164803
32,5.411351196029636e-18,8.801478074391724e-13,7.338345877976212e-12,1,2.5306120733559026e-14,0.8446486300080862,0.6460912756913231,0.25185119466224054
33,5.411351196029636e-18,8.801478074456989e-13,7.338345878187073e-12,1,5.352627434393723e-15,0.8446486300080862,0.6460912756912238,0.2518511946718977
34,5.411351196029636e-18,8.801478074470729e-13,7.338345878231536e-12,1,1.142658933867869e-15,0.8446486300080862,0.6460912756912028,0.2518511946739357
35,5.411351196029636e-18,8.801478074473657e-13,7.338345878240971e-12,1,2.585625798461856e-16,0.8446486300080862,0.6460912756911984,0.25185119467436595
36,5.411351196029636e-18,8.801478074474243e-13,7.33834587824291e-12,1,8.484805776767467e-17,0.8446486300080862,0.6460912756911974,0.2518511946744565
37,5.411351196029636e-18,8.801478074474405e-13,7.33834587824335e-12,1,5.994516161953748e-17,0.8446486300080862,0.6460912756911974,0.25185119467447575
38,5.411351196029636e-18,8.801478074474406e-13,7.338345878243414e-12,1,5.69085327427738e-17,0.8446486300080862,0.6460912756911974,0.25185119467447975
39,5.411351196029636e-18,8.801478074474408e-13,7.338345878243436e-12,1,5.648326610427329e-17,0.8446486300080862,0.6460912756911974,0.25185119467448064
40,5.411351196029636e-18,8.801478074474414e-13,7.338345878243456e-12,1,5.63910418635096e-17,0.8446486300080862,0.6460912756911974,0.25185119467448075
41,5.411351196029636e-18,8.801478074474406e-13,7.338345878243438e-12,1,5.633848500463431e-17,0.8446486300080862,0.6460912756911974,0.25185119467448086
42,5.411351196029636e-18,8.801478074474383e-13,7.33834587824343e-12,1,5.628820821421545e-17,0.8446486300080862,0.6460912756911974,0.25185119467448086
43,5.411351196029636e-18,8.801478074474383e-13,7.33834587824343e-12,1,5.628820821421545e-17,0.8446486300080862,0.6460912756911974,0.25185119467448086
44,5.411351196029636e-18,8.801478074474383e-13,7.33834587824343e-12,1,5.628820821421545e-17,0.8446486300080862,0.6460912756911974,0.25185119467448086
