step,evaluation_success,objective,gradient_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
10,1,0.000364561722559932,0.0038700132554597374,1,3,,0,2.1714187169702e-09,1.0,0.6705144935061068,0.6705144935061068,0.0,0.0,0.0,0.01481521587688684,0.01909349948437771,0.036222332255220105,0.018847070485868037,0.0016410372597930824,0.24659376933303107,5.665893529929858,0.0,0.1479976530600099,1.0,0.6705144935061068,0.6705144935061068,0.01909349948437771,0.01481521587688684,0.036222332255220105,0.1479976530600099,0.0
11,1,0.0002962398493908205,0.0030048446959464775,1,4,,0,1.0807297347630773e-12,1.0,0.6838257201293418,0.6838257201293418,0.0,0.0,0.0,0.013188625602247253,0.017211619603942577,0.033144334688968255,0.016961521846206463,0.0015454293307491627,0.23199374385444133,5.39244384082141,0.0,0.14131573238540682,1.0,0.6838257201293418,0.6838257201293418,0.017211619603942577,0.013188625602247253,0.033144334688968255,0.14131573238540682,0.0
12,1,0.00023704354439568154,0.0020479655833568803,1,4,,0,5.276593581808677e-12,1.0,0.7004651585451696,0.7004651585451696,0.0,0.0,0.0,0.012341782626055496,0.015396218509610779,0.029960463046379372,0.015079852828246074,0.0014316877005500872,0.2146559694995916,5.061988750146631,0.0,0.13314446007453085,1.0,0.7004651585451696,0.7004651585451696,0.015396218509610779,0.012341782626055496,0.029960463046379372,0.13314446007453085,0.0
13,1,0.0001980506436315212,0.0011255305113369136,1,4,,0,1.105903458106848e-11,1.0,0.7186936024285384,0.7186936024285384,0.0,0.0,0.0,0.012025120206149483,0.014073046707501586,0.02681750637980199,0.013720410517171029,0.001312354689469186,0.1965175452149851,4.704203325968259,0.0,0.12432950139952978,1.0,0.7186936024285384,0.7186936024285384,0.014073046707501586,0.012025120206149483,0.02681750637980199,0.12432950139952978,0.0
14,1,0.00018139216187272852,0.00037742915115892997,1,4,,0,1.2975659137187717e-11,1.0,0.7369668001842515,0.7369668001842515,0.0,0.0,0.0,0.012087370140348244,0.013468190742365082,0.02358112425310493,0.013169590401349986,0.0011971900176840822,0.1790753363956668,4.345083892605516,0.0,0.11558116306288635,1.0,0.7369668001842515,0.7369668001842515,0.013468190742365082,0.012087370140348244,0.02358112425310493,0.11558116306288635,0.0
15,1,0.00018410422099172734,0.0005657416511798248,1,4,,0,8.825329616600843e-12,1.0,0.7538726331436947,0.7538726331436947,0.0,0.0,0.0,0.01244165462345061,0.013568501059134253,0.020628099848223534,0.013366428398983226,0.001094361170322976,0.16355951127679352,4.011697907748384,0.0,0.10756905803834621,1.0,0.7538726331436947,0.7538726331436947,0.013568501059134253,0.01244165462345061,0.020628099848223534,0.10756905803834621,0.0
16,1,0.00019962412974937338,0.0010899129383854559,1,3,,0,9.097967959509037e-09,1.0,0.7682523892335804,0.7682523892335804,0.0,0.0,0.0,0.01296712692010228,0.014128840354019625,0.020243239108145218,0.013989340679020374,0.0010098639594472868,0.15084848021708122,3.728162310756486,0.0,0.10085130003813116,1.0,0.7682523892335804,0.7682523892335804,0.014128840354019625,0.01296712692010228,0.020243239108145218,0.10085130003813116,0.0
17,1,0.00021978708827460295,0.0014889556242612342,1,3,,0,2.9378127709544154e-09,1.0,0.7793239254102751,0.7793239254102751,0.0,0.0,0.0,0.013514476289899538,0.014825217984050114,0.022093825057992164,0.014693249125529545,0.000946534468867582,0.14135445948285819,3.510580386295851,0.0,0.0957753181270077,1.0,0.7793239254102751,0.7793239254102751,0.014825217984050114,0.013514476289899538,0.022093825057992164,0.0957753181270077,0.0
18,1,0.00023714280986127448,0.0017455979143769737,1,3,,0,5.887989872351633e-10,1.0,0.7867140658270283,0.7867140658270283,0.0,0.0,0.0,0.013946985959344326,0.015399441868498821,0.02332034617667177,0.0152483148978702,0.0009052501850043595,0.13517647302855634,3.36623825346698,0.0,0.09244692772604791,1.0,0.7867140658270283,0.7867140658270283,0.015399441868498821,0.013946985959344326,0.02332034617667177,0.09244692772604791,0.0
19,1,0.0002467357267968723,0.001868452801641517,1,3,,0,3.494567713141306e-11,1.0,0.7903969067559053,0.7903969067559053,0.0,0.0,0.0,0.014175705125128644,0.01570782374477357,0.02392134233812157,0.015545674773143274,0.0008850792787733352,0.13215853980322345,3.295219653128039,0.0,0.090796707817496,1.0,0.7903969067559053,0.7903969067559053,0.01570782374477357,0.014175705125128644,0.02392134233812157,0.090796707817496,0.0
20,1,0.0002468836848670602,0.0018714878532840587,1,2,,0,1.9438223823115422e-10,1.0,0.7905931898814204,0.7905931898814204,0.0,0.0,0.0,0.014176284390944973,0.015712532732410144,0.023937659336126568,0.01556095344238799,0.000884201753127302,0.13202303916361258,3.2924769857682588,0.0,0.09068449096426488,1.0,0.7905931898814204,0.7905931898814204,0.015712532732410144,0.014176284390944973,0.023937659336126568,0.09068449096426488,0.0
21,1,0.00023879069117300951,0.0017701821655836162,1,3,,0,2.4962737702262023e-11,1.0,0.7876881337134853,0.7876881337134853,0.0,0.0,0.0,0.013980999096502966,0.015452853819699762,0.023443023836260936,0.015323070673720376,0.0009004012227146513,0.13444164753203594,3.3499890064782307,0.0,0.09195504663394066,1.0,0.7876881337134853,0.7876881337134853,0.015452853819699762,0.013980999096502966,0.023443023836260936,0.09195504663394066,0.0
22,1,0.00022542498355578337,0.0015805162495357507,1,3,,0,2.7859016114693323e-10,1.0,0.7821837523411376,0.7821837523411376,0.0,0.0,0.0,0.013654418699989391,0.015014159435538953,0.022529012671270394,0.014896584527693409,0.0009311626303466502,0.1390460558886249,3.4577822294118485,0.0,0.09442861665545599,1.0,0.7821837523411376,0.7821837523411376,0.015014159435538953,0.013654418699989391,0.022529012671270394,0.09442861665545599,0.0
23,1,0.00021026648034288797,0.0013190098798574594,1,3,,0,9.250540252096189e-10,1.0,0.7746714185517195,0.7746714185517195,0.0,0.0,0.0,0.013266740795203171,0.014500568276549991,0.021291198368837482,0.014371267284998856,0.0009735857770287729,0.14541192873964387,3.6040985330773996,0.0,0.0978714174438651,1.0,0.7746714185517195,0.7746714185517195,0.014500568276549991,0.013266740795203171,0.021291198368837482,0.0978714174438651,0.0
24,1,0.0001963467002838394,0.0010029818276462918,1,3,,0,1.7782678836504742e-09,1.0,0.7658061123447503,0.7658061123447503,0.0,0.0,0.0,0.012874473495042888,0.014012376682199184,0.0198209554730517,0.013851018398863166,0.0010243263112548891,0.15304681213176194,3.7758229361177973,0.0,0.1019891837867761,1.0,0.7658061123447503,0.7658061123447503,0.014012376682199184,0.012874473495042888,0.0198209554730517,0.1019891837867761,0.0
25,1,0.0001857997447132042,0.0006517264792653758,1,3,,0,2.4396421990681177e-09,1.0,0.7562709191863122,0.7562709191863122,0.0,0.0,0.0,0.012515162872228619,0.01363083800480382,0.020236423332369677,0.013435959906610976,0.0010797000086262692,0.16140298666224231,3.9594019149370956,0.0,0.1064544724125869,1.0,0.7562709191863122,0.7562709191863122,0.01363083800480382,0.012515162872228619,0.020236423332369677,0.1064544724125869,0.0
26,1,0.00017983548437647685,0.00029779178650910654,1,3,,0,2.58981105125885e-09,1.0,0.7467340043819383,0.7467340043819383,0.0,0.0,0.0,0.012215484189052396,0.013410275328138377,0.02168316157476357,0.013197783896476764,0.0011359242756345533,0.1699118546944534,4.141982724534193,0.0,0.11094697683614999,1.0,0.7467340043819383,0.7467340043819383,0.013410275328138377,0.012215484189052396,0.02168316157476357,0.11094697683614999,0.0
27,1,0.00017878100597397572,0.00020000022837091334,1,3,,0,2.1534186028821625e-09,1.0,0.7378105432609091,0.7378105432609091,0.0,0.0,0.0,0.012000007040738319,0.013370901464522716,0.02308332242597017,0.013157415810912435,0.0011893551738593568,0.17801952641418647,4.312173390734003,0.0,0.11517875256443634,1.0,0.7378105432609091,0.7378105432609091,0.013370901464522716,0.012000007040738319,0.02308332242597017,0.11517875256443634,0.0
28,1,0.00018197455641604635,0.000504507784217,1,3,,0,1.3503659792785652e-09,1.0,0.7300362032331654,0.7300362032331654,0.0,0.0,0.0,0.01188581367739834,0.013489794528310887,0.024290951952849277,0.013278597992033712,0.0012366417280959565,0.1852116924201509,4.460276488296988,0.0,0.11889828878795068,1.0,0.7300362032331654,0.7300362032331654,0.013489794528310887,0.01188581367739834,0.024290951952849277,0.11889828878795068,0.0
29,1,0.00018769983638414144,0.0007959652107848576,1,3,,0,5.826852320345209e-10,1.0,0.7238456736230625,0.7238456736230625,0.0,0.0,0.0,0.011865774724033409,0.013700358987418594,0.025506018641936988,0.01348354617765554,0.0012748614278483953,0.19103643236824497,4.578345856134104,0.0,0.12188987296218602,1.0,0.7238456736230625,0.7238456736230625,0.013700358987418594,0.011865774724033409,0.025506018641936988,0.12188987296218602,0.0
30,1,0.00019352771082138283,0.0010116986326648564,1,3,,0,1.4157581231465286e-10,1.0,0.719546747541316,0.719546747541316,0.0,0.0,0.0,0.01189981553408623,0.013911423752491433,0.0263689409929316,0.013682947987253702,0.001301739988224474,0.19513991866415528,4.660476344061126,0.0,0.12398522670184144,1.0,0.719546747541316,0.719546747541316,0.013911423752491433,0.01189981553408623,0.0263689409929316,0.12398522670184144,0.0
31,1,0.00019718073847334387,0.001127910601573941,1,2,,0,9.541735400697823e-09,1.0,0.7172902859184705,0.7172902859184705,0.0,0.0,0.0,0.011931828481556345,0.014042105913051071,0.026818692524959265,0.013806196905781245,0.0013159998006202376,0.19732131724608787,4.703241807331353,0.0,0.12508912324619553,1.0,0.7172902859184705,0.7172902859184705,0.014042105913051071,0.011931828481556345,0.026818692524959265,0.12508912324619553,0.0
32,1,0.0001974886154279641,0.0011394409297900972,1,2,,0,1.8638772082829484e-10,1.0,0.7170509732907673,0.7170509732907673,0.0,0.0,0.0,0.011928064313609649,0.014053064271822145,0.026852258279883696,0.013819076415470533,0.001317475773733295,0.19755365230434788,4.7075330110181905,0.0,0.1252026163264671,1.0,0.7170509732907673,0.7170509732907673,0.014053064271822145,0.011928064313609649,0.026852258279883696,0.1252026163264671,0.0
33,1,0.0001947337228420824,0.0010564120341057088,1,2,,0,4.039998042251683e-09,1.0,0.7186384286995445,0.7186384286995445,0.0,0.0,0.0,0.011893792170893976,0.013954702535062594,0.026505743225979,0.01372907201604206,0.0013074376308332605,0.19602962264780852,4.676259463343222,0.0,0.12442218782757741,1.0,0.7186384286995445,0.7186384286995445,0.013954702535062594,0.011893792170893976,0.026505743225979,0.12442218782757741,0.0
34,1,0.0001902161967593721,0.0009016733949943792,1,3,,0,3.8181929248647125e-11,1.0,0.7217356280385263,0.7217356280385263,0.0,0.0,0.0,0.011862197851211866,0.013791888803183272,0.025867555302066546,0.013572521037574012,0.0012879072940546435,0.1930620540329555,4.615831636234275,0.0,0.12291481181059905,1.0,0.7217356280385263,0.7217356280385263,0.013791888803183272,0.011862197851211866,0.025867555302066546,0.12291481181059905,0.0
35,1,0.00018542233804989746,0.0007009706750585569,1,3,,0,1.2010098757375934e-10,1.0,0.7259508058427685,0.7259508058427685,0.0,0.0,0.0,0.011859584149909652,0.01361698711352469,0.02503108790811166,0.013398885207279228,0.001261517439021606,0.1890544122213712,4.5337392980344156,0.0,0.12088183105686864,1.0,0.7259508058427685,0.7259508058427685,0.01361698711352469,0.011859584149909652,0.02503108790811166,0.12088183105686864,0.0
36,1,0.00018147138494366386,0.0004786705188336187,1,3,,0,2.0086819218514077e-10,1.0,0.7308610794129649,0.7308610794129649,0.0,0.0,0.0,0.011894345137314369,0.01347113153909737,0.024188214972422045,0.013253290129563446,0.001230977941922834,0.18442318449663234,4.437907955665524,0.0,0.11853177612351051,1.0,0.7308610794129649,0.7308610794129649,0.01347113153909737,0.011894345137314369,0.024188214972422045,0.11853177612351051,0.0
37,1,0.0001789491773060533,0.0002572774671197122,1,3,,0,2.2445197812609443e-10,1.0,0.73604411977236,0.73604411977236,0.0,0.0,0.0,0.011960733929297146,0.013377188692174947,0.02332624713457908,0.013164751206379883,0.0011989352613905981,0.17957286519792623,4.336206239505661,0.0,0.11606622187177092,1.0,0.73604411977236,0.73604411977236,0.013377188692174947,0.011960733929297146,0.02332624713457908,0.11606622187177092,0.0
38,1,0.00017800357634980575,9.532311284687843e-05,1,3,,0,1.8594448698628691e-10,1.0,0.7411023998936562,0.7411023998936562,0.0,0.0,0.0,0.012049186070295707,0.013341798092828634,0.022445124003568524,0.01314116045761607,0.0011678283991909842,0.17487392278697186,4.236185667620133,0.0,0.11367291369684832,1.0,0.7411023998936562,0.7411023998936562,0.013341798092828634,0.012049186070295707,0.022445124003568524,0.11367291369684832,0.0
39,1,0.00017844886521212742,0.00019954907610483054,1,3,,0,1.20174623591927e-10,1.0,0.7456868326025754,0.7456868326025754,0.0,0.0,0.0,0.012150147672427117,0.013358475407475489,0.021615384247996285,0.013171407232904244,0.0011397654064242045,0.17064402217642255,4.1447315185822085,0.0,0.1115168114641785,1.0,0.7456868326025754,0.7456868326025754,0.013358475407475489,0.012150147672427117,0.021615384247996285,0.1115168114641785,0.0
40,1,0.00017982970824202693,0.00035318574843855397,1,3,,0,5.9652194615087e-11,1.0,0.7495192649827379,0.7495192649827379,0.0,0.0,0.0,0.01225236251810589,0.013410059964147325,0.020999004860604204,0.013232672970093886,0.0011163996717372348,0.16712986460946147,4.067594315160945,0.0,0.10972769328997557,1.0,0.7495192649827379,0.7495192649827379,0.013410059964147325,0.01225236251810589,0.020999004860604204,0.10972769328997557,0.0
41,1,0.00018151842354490713,0.00047358012608226765,1,3,,0,2.0158785875564776e-11,1.0,0.7524079965944859,0.7524079965944859,0.0,0.0,0.0,0.012341830460660626,0.013472877329839648,0.020564390866964488,0.013299390240633764,0.0010988462166362939,0.16449567120735478,4.008954159197082,0.0,0.10839052783611906,1.0,0.7524079965944859,0.7524079965944859,0.013472877329839648,0.012341830460660626,0.020564390866964488,0.10839052783611906,0.0
42,1,0.0001828954248185047,0.0005507591182989406,1,2,,0,9.298753234207537e-09,1.0,0.7542519380396475,0.7542519380396475,0.0,0.0,0.0,0.012404671366488752,0.013523883496189425,0.02029013068300136,0.013350850996905222,0.001087684292566553,0.16282392529752482,3.9711376717900198,0.0,0.10754453074103672,1.0,0.7542519380396475,0.7542519380396475,0.013523883496189425,0.012404671366488752,0.02029013068300136,0.10754453074103672,0.0
43,1,0.0001835041935133864,0.0005824964906250023,1,2,,0,1.7881378088487852e-09,1.0,0.7550342380840519,0.7550342380840519,0.0,0.0,0.0,0.012431203288841963,0.013546371968663285,0.02016898607879066,0.01337351563748871,0.0010829264306852942,0.16211723717136162,3.9547705164020837,0.0,0.10719049773048103,1.0,0.7550342380840519,0.7550342380840519,0.013546371968663285,0.012431203288841963,0.02016898607879066,0.10719049773048103,0.0
44,1,0.00018324541204033603,0.0005714376644258985,1,2,,0,2.3794933401495747e-10,1.0,0.7548106431631189,0.7548106431631189,0.0,0.0,0.0,0.012420634522446418,0.013536816909463466,0.02019306899715925,0.013365006395615758,0.00108424400391631,0.16232293346090307,3.9586850143373686,0.0,0.10730030544549221,1.0,0.7548106431631189,0.7548106431631189,0.013536816909463466,0.012420634522446418,0.02019306899715925,0.10730030544549221,0.0
45,1,0.00018229102032508746,0.0005233640481360497,1,2,,0,4.1368442085896495e-09,1.0,0.7536964089650887,0.7536964089650887,0.0,0.0,0.0,0.012379353440429723,0.013501519185820812,0.020348452265180617,0.0133300684615837,0.001090922317789615,0.16333504251396375,3.980350700345627,0.0,0.1078232994433808,1.0,0.7536964089650887,0.7536964089650887,0.013501519185820812,0.012379353440429723,0.020348452265180617,0.1078232994433808,0.0
46,1,0.00018096668723978384,0.00044614062322792503,1,3,,0,4.004898139346578e-12,1.0,0.7518538646867657,0.7518538646867657,0.0,0.0,0.0,0.012317529294021206,0.013452385931119575,0.020616167892064437,0.013278460352520175,0.001101947065821227,0.16500446857834675,4.016349483342467,0.0,0.10868897490730554,1.0,0.7518538646867657,0.7518538646867657,0.013452385931119575,0.012317529294021206,0.020616167892064437,0.10868897490730554,0.0
47,1,0.0001796323699604188,0.00034871318158306673,1,3,,0,1.0397043151697224e-11,1.0,0.7494792883407444,0.7494792883407444,0.0,0.0,0.0,0.01224569387630703,0.013402700099622418,0.020975558294072594,0.013223161260746038,0.0011161470548707228,0.16715605530288613,4.062398762159377,0.0,0.10980956230757066,1.0,0.7494792883407444,0.7494792883407444,0.013402700099622418,0.01224569387630703,0.020975558294072594,0.10980956230757066,0.0
48,1,0.00017854413796065263,0.00024000285290937156,1,3,,0,1.6132013484601564e-11,1.0,0.7467875757663877,0.7467875757663877,0.0,0.0,0.0,0.01217183156354982,0.013362040935450415,0.021418645210556565,0.013175536942494194,0.0011322159941732006,0.16959496959635328,4.114070499671064,0.0,0.11108575317445371,1.0,0.7467875757663877,0.7467875757663877,0.013362040935450415,0.01217183156354982,0.021418645210556565,0.11108575317445371,0.0
49,1,0.000177846961289431,0.00013037460743975973,1,3,,0,1.831413381229864e-11,1.0,0.743995622870989,0.743995622870989,0.0,0.0,0.0,0.012101939613499401,0.013335927462663818,0.021888950861812796,0.013143449463638757,0.0011488499481662126,0.17212496588693102,4.167041280020104,0.0,0.11241534134834003,1.0,0.743995622870989,0.743995622870989,0.013335927462663818,0.012101939613499401,0.021888950861812796,0.11241534134834003,0.0
50,1,0.0001775856433041061,5.694524551246361e-05,1,3,,0,1.6131046806621817e-11,1.0,0.7413065566908656,0.7413065566908656,0.0,0.0,0.0,0.01204097613767761,0.013326126342793922,0.0223187295215001,0.013129671223721641,0.0011648375853103134,0.1745623284594928,4.21744091585179,0.0,0.1137019497085035,1.0,0.7413065566908656,0.7413065566908656,0.013326126342793922,0.01204097613767761,0.0223187295215001,0.1137019497085035,0.0
51,1,0.00017771797404789037,0.00011695302861177917,1,3,,0,1.0911300620059474e-11,1.0,0.738897045917883,0.738897045917883,0.0,0.0,0.0,0.011992876181912806,0.013331090504827066,0.022733262908340757,0.013131958769236323,0.0011791342501747122,0.17674732829938725,4.26205478970855,0.0,0.11486130561023662,1.0,0.738897045917883,0.738897045917883,0.013331090504827066,0.011992876181912806,0.022733262908340757,0.11486130561023662,0.0
52,1,0.00017812410599811726,0.00020061826642588172,1,2,,0,6.799620895588404e-09,1.0,0.7369082894205802,0.7369082894205802,0.0,0.0,0.0,0.01195935068036307,0.013346314322617958,0.023088945370331404,0.013144739457933102,0.0011909299363806727,0.17855442169151403,4.298359746207639,0.0,0.11582492079430548,1.0,0.7369082894205802,0.7369082894205802,0.013346314322617958,0.01195935068036307,0.023088945370331404,0.11582492079430548,0.0
53,1,0.00017860342962674021,0.0002673229805700035,1,2,,0,3.283775803872012e-09,1.0,0.7354397491905702,0.7354397491905702,0.0,0.0,0.0,0.011939022263884928,0.013364259411832,0.02337098192508296,0.01315993488402153,0.0011995917075547156,0.1798865450719323,4.324882605883082,0.0,0.11654286329343211,1.0,0.7354397491905702,0.7354397491905702,0.013364259411832,0.011939022263884928,0.02337098192508296,0.11654286329343211,0.0
54,1,0.0001789720335183548,0.00030931442623842556,1,2,,0,1.1998194226688778e-09,1.0,0.7345457145630906,0.7345457145630906,0.0,0.0,0.0,0.011928461780239059,0.013378042962943227,0.02354441235415837,0.013171520103846535,0.001204830106020688,0.180697295307248,4.340551922813756,0.0,0.11698617507468154,1.0,0.7345457145630906,0.7345457145630906,0.013378042962943227,0.011928461780239059,0.02354441235415837,0.11698617507468154,0.0
55,1,0.00017909801803730032,0.00032416951831296006,1,2,,0,1.5235198713198443e-10,1.0,0.7342339590059644,0.7342339590059644,0.0,0.0,0.0,0.01192429204441553,0.01338275076496982,0.023602002341787255,0.013175433749498033,0.0012065990217116293,0.18097826187517124,4.345376988695878,0.0,0.11714909117259925,1.0,0.7342339590059644,0.7342339590059644,0.01338275076496982,0.01192429204441553,0.023602002341787255,0.11714909117259925,0.0
56,1,0.000178957225602927,0.00031328456759011444,1,2,,0,9.613198267610424e-11,1.0,0.7344684724493312,0.7344684724493312,0.0,0.0,0.0,0.011925223554129212,0.01337748951047718,0.023550458702592328,0.013170817809239186,0.0012051077573422366,0.1807611675006969,4.3400363192833336,0.0,0.11704876023222917,1.0,0.7344684724493312,0.7344684724493312,0.01337748951047718,0.011925223554129212,0.023550458702592328,0.11704876023222917,0.0
57,1,0.00017862133840172018,0.0002809983591882003,1,2,,0,7.818800144408597e-10,1.0,0.7351764557678477,0.7351764557678477,0.0,0.0,0.0,0.011931938351167319,0.013364929420005186,0.02340679793209517,0.013159616907844637,0.0012007805285356539,0.18011134858373812,4.3258178687414155,0.0,0.11672164751563681,1.0,0.7351764557678477,0.7351764557678477,0.013364929420005186,0.011931938351167319,0.02340679793209517,0.11672164751563681,0.0
58,1,0.00017820502149718122,0.00023321792048333533,1,2,,0,1.8859639693565934e-09,1.0,0.7362583701162312,0.7362583701162312,0.0,0.0,0.0,0.011945428801806404,0.01334934535837549,0.023194772282077728,0.013145423093498237,0.0011941981261700792,0.1791184615080672,4.30446464440948,0.0,0.11621753766507621,1.0,0.7362583701162312,0.7362583701162312,0.01334934535837549,0.011945428801806404,0.023194772282077728,0.11621753766507621,0.0
59,1,0.0001778122670113899,0.00017609379267797913,1,2,,0,3.117120938112444e-09,1.0,0.7375989391189959,0.7375989391189959,0.0,0.0,0.0,0.011965503265931968,0.013334626616871952,0.022944426941469833,0.013132083530861965,0.0011860355939576214,0.1778864940252481,4.278015556229282,0.0,0.11559312144208712,1.0,0.7375989391189959,0.7375989391189959,0.013334626616871952,0.011965503265931968,0.022944426941469833,0.11559312144208712,0.0
60,1,0.0001775105182613056,0.00011560525631885365,1,2,,0,4.210072189381998e-09,1.0,0.7390774242261694,0.7390774242261694,0.0,0.0,0.0,0.011990563266782836,0.013323307331939227,0.02268714138257105,0.013122552207658119,0.0011770060312797596,0.17652480544008092,4.248659123875329,0.0,0.11490665499553682,1.0,0.7390774242261694,0.7390774242261694,0.013323307331939227,0.011990563266782836,0.02268714138257105,0.11490665499553682,0.0
61,1,0.00017733087072000137,6.035835883126368e-05,1,2,,0,4.880341213739068e-09,1.0,0.7405765636501562,0.7405765636501562,0.0,0.0,0.0,0.012018327241567041,0.013316563772985934,0.022435436163693534,0.0131182512449044,0.001167811866266916,0.17514049086132688,4.218597215784229,0.0,0.11421390553874315,1.0,0.7405765636501562,0.7405765636501562,0.013316563772985934,0.012018327241567041,0.022435436163693534,0.11421390553874315,0.0
62,1,0.00017727598541337613,4.403132060429515e-05,1,2,,0,4.883420942014389e-09,1.0,0.7419902302095517,0.7419902302095517,0.0,0.0,0.0,0.012046520902127648,0.013314502822613247,0.022205880890519954,0.013118986044466865,0.0011591005535561121,0.1738316107801509,4.189908451520779,0.0,0.11356482785404282,1.0,0.7419902302095517,0.7419902302095517,0.013314502822613247,0.012046520902127648,0.022205880890519954,0.11356482785404282,0.0
