cycles_per_unit_length,wavenumber,power
1.0204081632653061,6.41141357875468,0.0003242352764395301
2.0408163265306123,12.82282715750936,0.00021079179373551738
3.0612244897959187,19.23424073626404,9.567069383995828e-05
4.081632653061225,25.64565431501872,2.396731691153056e-05
5.1020408163265305,32.0570678937734,7.716861630655379e-07
6.122448979591837,38.46848147252808,3.2307790872783732e-06
7.142857142857143,44.87989505128276,9.642559113182761e-06
8.16326530612245,51.29130863003744,1.0892599848468406e-05
9.183673469387756,57.702722208792125,7.626503897047526e-06
10.204081632653061,64.1141357875468,3.5623569069549874e-06
11.224489795918368,70.52554936630148,1.1320798590715277e-06
12.244897959183675,76.93696294505617,5.093619935713425e-07
13.26530612244898,83.34837652381084,6.883310749429651e-07
14.285714285714286,89.75979010256552,8.513440160119131e-07
15.306122448979592,96.1712036813202,8.877406890548844e-07
16.3265306122449,102.58261726007488,1.0326558004456402e-06
17.346938775510203,108.99403083882956,1.337971402402644e-06
18.367346938775512,115.40544441758425,1.5626526053483605e-06
19.387755102040817,121.81685799633892,1.4587605357391131e-06
20.408163265306122,128.2282715750936,1.0452749854008759e-06
21.42857142857143,134.6396851538483,5.832626579267817e-07
22.448979591836736,141.05109873260295,3.253160532086487e-07
23.46938775510204,147.46251231135764,3.111785312890355e-07
24.48979591836735,153.87392589011233,3.854176591270382e-07
