evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,9.368346647838054e-05,3.284812774453382e-05,4.421978594670567e-05,2,8.080563005330066e-13,0.5363858472388843,0.39242037286589854,0.4104836181578335
2,0.00864924671278199,0.017253292655119986,0.029473301310754613,78,2.520584301243974e-14,-1.783191057455886,-0.646788084606342,-0.7803715290227103
3,9.36520740601946e-05,3.0475906906133296e-05,4.7515184314737147e-05,2,1.0913746977652828e-11,0.5348626385915664,0.3914947965493934,0.41002788835923415
4,9.35534292194087e-05,5.524286544940463e-05,7.45823487690291e-05,3,1.5883699987818266e-15,0.5325350691579104,0.38969553124128586,0.40852521137792164
5,9.337462460310793e-05,0.00010241838684351616,0.00012504547490483012,3,1.0218418237346389e-14,0.5294687920555595,0.3880589219883125,0.40789485699376715
6,9.269007749495621e-05,0.00022124237744420056,0.00027262341262758054,3,1.5490510921536936e-13,0.5250709412323119,0.3858413090148218,0.40685826080945686
7,9.104828382192801e-05,0.0004273093983041713,0.0005500325446287159,3,1.9374573273228926e-12,0.5222470064250047,0.3849074234531406,0.4064550565453701
8,8.799366149799094e-05,0.0006529270511420658,0.0008118291131855869,3,1.2767203914852215e-11,0.5270621908013786,0.3875397701051603,0.4073893422018001
9,8.193624846334926e-05,0.000751947266033101,0.0010733704658798173,3,5.296761203474589e-11,0.5463430640958995,0.3952593111041358,0.4101741694597734
10,7.578717766428385e-05,0.002527064987694289,0.004321660784263217,4,1.6264495164081398e-16,0.5559664261174948,0.40346286953669863,0.4234167405480232
11,7.619947169377764e-05,0.004917680143246319,0.008348802535906514,4,4.433277692146744e-15,0.6320151940966169,0.4189242136048026,0.4145581911271387
12,6.403539115804577e-05,0.00045870277843633683,0.0007719573360493893,4,3.010383300089174e-16,0.6005758191243009,0.4149290997319064,0.42221884996661757
13,6.254207999848536e-05,0.0009675966277327887,0.0015344641467363732,4,8.479311723814826e-16,0.6385530078745455,0.44271282338153733,0.44268843414801373
14,5.896984494391408e-05,0.0024945467110875394,0.004242960126179278,4,1.5628483949708368e-15,0.6347120466330345,0.4187440843198158,0.42123734358047166
15,5.6659096320358964e-05,0.0014725772260017706,0.0024550332068593206,4,1.092034686193248e-15,0.6083833403485278,0.4104312345860096,0.4221268007182039
16,5.433817720127844e-05,5.51274606466135e-05,7.759007843103956e-05,4,9.22987816993858e-16,0.6298843470068137,0.4234285446259776,0.4304136813815555
17,5.229463614924702e-05,0.0019308027801442976,0.003215049406287871,4,3.2536777877425405e-15,0.6380211088227181,0.4090684066049291,0.4154662205797004
18,4.973302386852679e-05,0.0003758434205067789,0.0005646841641916943,4,2.056313577768965e-15,0.6375883343339237,0.4123878880895767,0.42066382068963093
19,4.746599563873322e-05,0.0015157060118583554,0.0024661923828083305,4,5.488396389180886e-15,0.6329618126655684,0.3966841819972683,0.4087331141972668
20,4.435514270612048e-05,0.0004465371473104667,0.0007181497630355856,4,6.109563646128371e-15,0.648877606639753,0.39924955224639364,0.40950768876660293
