x,ux,uy,target_uy,smooth_uy,highpass_uy
0.02,-0.004806306891574868,0.007113315293892705,0.1,0.01860655492351704,-0.011493239629624338
0.04,-0.012146564319676404,0.03828673180577304,0.1,0.041042063042751764,-0.002755331236978721
0.06,-0.01825582896677844,0.07189810811029791,0.1,0.07049264958137202,0.0014054585289258875
0.08,-0.022573739229113543,0.10601651724470364,0.1,0.09442141910552072,0.011595098139182913
0.1,-0.0014484034172087695,0.11197467666938547,0.1,0.1030401905177111,0.008934486151674373
0.12,-0.00024540581112376275,0.09394260317333458,0.1,0.10098371368780079,-0.007041110514466209
0.14,0.0005718104795098187,0.10154874293401216,0.1,0.09994391523758253,0.0016048276964296254
0.16,0.0023653907614357124,0.09803659219355879,0.1,0.10294786621289866,-0.00491127401933987
0.18,-0.0023642762620175815,0.10848014074551755,0.1,0.10838469869389786,9.544205161969577e-05
0.2,-0.007126684134438923,0.13272243828243732,0.1,0.10122730065625563,0.031495137626181696
0.22,0.016184586988018286,0.059326206999558984,0.1,0.07137331348061725,-0.012047106481058265
0.24,0.024854195472613576,0.03395472595775331,0.1,0.04074838173491384,-0.006793655777160526
0.26,0.02592147482230072,0.018904194724265508,0.1,0.022565470615280216,-0.0036612758910147085
0.28,0.025585948880165205,0.010781439679085543,0.1,0.012947208943977818,-0.0021657692648922745
0.3,0.025126366434548228,0.006841250767409222,0.1,0.008048290125152506,-0.0012070393577432838
0.32,0.024861840561020598,0.0052099668132610955,0.1,0.005786255811789603,-0.0005762889985285076
0.34,0.024614511636649586,0.004632524314079074,0.1,0.004867176769803695,-0.0002346524557246205
0.36,0.024220295138242604,0.004459650956514843,0.1,0.00454601708172115,-8.636612520630717e-05
0.38,0.023664650050288002,0.004432464739130968,0.1,0.004457902337181659,-2.5437598050691117e-05
0.4,0.022976050628479447,0.004445457353857448,0.1,0.004445294383513452,1.6297034399672533e-07
0.42,0.022186119045714107,0.004453287221443759,0.1,0.0044430871522939275,1.0200069149831834e-05
0.44,0.02132291159862555,0.004438432563302974,0.1,0.00442545686547347,1.2975697829503523e-05
0.46,0.020409706148603567,0.00439657721456244,0.1,0.0043841612448983006,1.2415969664139777e-05
0.48,0.019465206798900948,0.00432945364234572,0.1,0.004318995759231817,1.0457883113902493e-05
0.5,0.01850418423315469,0.004241284317195369,0.1,0.00423321810369638,8.066213498988603e-06
0.52,0.01753815861161003,0.004137002301268843,0.1,0.004131290133671566,5.712167597276933e-06
0.54,0.016576002225505305,0.0040213830744872895,0.1,0.004017774234059641,3.6088404276489114e-06
0.56,0.015624441591338776,0.003898656949250345,0.1,0.003896824204466985,1.8327447833597736e-06
0.58,0.014688469435518525,0.00377237701438574,0.1,0.0037719876461856654,3.893682000745413e-07
0.6,0.013771682739345254,0.003645419855699618,0.1,0.0036461703007331127,-7.504450334947475e-07
0.62,0.012876561406559586,0.003520050422176945,0.1,0.003521680579102633,-1.6301569256880165e-06
0.64,0.012004699216404279,0.0033980125576276504,0.1,0.0034003088999462385,-2.296342318588128e-06
0.66,0.011156996245566425,0.0032806240611781886,0.1,0.0032834168005793527,-2.792739401164153e-06
0.68,0.01033382013769701,0.003168865142868227,0.1,0.003172022316125384,-3.157173257157045e-06
0.7000000000000001,0.009535142315598998,0.0030634546329915487,0.1,0.003066874406761985,-3.419773770436344e-06
0.72,0.008760654246910056,0.0029649107748453522,0.1,0.002968512048867683,-3.601274022330646e-06
0.74,0.00800986797878972,0.0028735935744184336,0.1,0.002877303801977987,-3.710227559553317e-06
0.76,0.007282204136005842,0.002789723599229897,0.1,0.0027934613316692334,-3.737732439336363e-06
0.78,0.006577069156300658,0.0027133673342531438,0.1,0.0027170149608858815,-3.6476266327377382e-06
0.8,0.005893921300681551,0.002644370518759983,0.1,0.002647729485791713,-3.3589670317300466e-06
0.8200000000000001,0.005232321238491723,0.0025822061020276082,0.1,0.0025849217335684113,-2.7156315408030825e-06
0.84,0.004591956607914199,0.0025256786809108697,0.1,0.0025271134029200915,-1.4347220092217512e-06
0.86,0.00397261892753613,0.002472387154835984,0.1,0.002471406807691634,9.803471443499759e-07
0.88,0.003374092141314038,0.002417775021896261,0.1,0.0024123970818161755,5.377940080085377e-06
0.9,0.0027958795510611245,0.0023535284441926884,0.1,0.002340343424898052,1.3185019294636394e-05
0.92,0.0022366359501975143,0.0022646058595185226,0.1,0.0022379742173515432,2.6631642166979365e-05
0.9400000000000001,0.0016930976037930672,0.002126203151030401,0.1,0.0020738473663261194,5.235578470428161e-05
0.96,0.0011582793342432562,0.001897722015189468,0.1,0.0018168720985940658,8.084991659540225e-05
0.98,0.0006140875411809566,0.0013718680839589171,0.1,0.0015439249871305669,-0.00017205690317164974
