fat_thickness/center,fat_thickness/min,grid/displacement_rms,grid/displacement_y_high_frequency_power_fraction,grid/displacement_y_highpass_over_rms,grid/displacement_y_highpass_rms,grid/displacement_y_laplacian_over_rms,grid/displacement_y_laplacian_raw_rms,grid/displacement_y_laplacian_rms,grid/displacement_y_max,grid/displacement_y_mean,grid/displacement_y_min,grid/displacement_y_rms,grid/displacement_y_std,grid/dx,grid/dz,grid/error_rms_fraction_of_target,grid/laplacian_smoothing_length,grid/n,grid/n_extrapolated,grid/n_laplacian,grid/n_valid,grid/near_muscle_error_rms_fraction_of_target,grid/near_muscle_n,grid/near_muscle_residual_rms,grid/residual_rms,grid/residual_y_high_frequency_power_fraction,grid/residual_y_highpass_over_target_rms,grid/residual_y_highpass_rms,grid/residual_y_laplacian_over_target_rms,grid/residual_y_laplacian_raw_rms,grid/residual_y_laplacian_rms,grid/residual_y_rms,grid/surface_area_deformed,grid/surface_area_deformed_over_rest,grid/surface_area_deformed_over_target,grid/surface_area_rest,grid/surface_area_target,grid/surface_area_target_over_rest,grid/target_rms,grid/target_y_rms,label,result_path
0.13,0.010000000000000009,0.0013663932207003794,0.007896332225012008,0.13042039855162063,6.251989593465213e-05,114.95159671562733,0.336971996282212,0.05510458443614238,0.0004534635032031383,-0.00033630808821688,-0.0016990926355799517,0.000479372066248568,0.00034160569037902276,0.0078125,0.0078125,0.993753779058298,0.04,129,4,16126,16637,0.9975192210785636,1521,0.09367266550942331,0.0525386607506863,1.517576630859694e-06,0.025768003931500496,0.001362325804750509,24.42973201781292,1.8761396172397602,1.2915728521106393,0.05252307721963773,1.0387303700838975,0.9992766856035042,1.037784542459311,1.0394822425548391,1.0009113911278202,0.9628941699550159,0.052868891528113776,0.052868891528113776,thin,/home/liblaf/Projects/liblaf/apple/exp/2026/08/17/fat-thickness-bumpiness/data/20-forward/no-skin/thin/result.vtu
0.16,0.04000000000000001,0.0011145174694377731,0.014798466212227235,0.1210225858722123,6.0508744442151916e-05,95.36687856952061,0.35686781600184003,0.04768143104876272,0.0003909915498712401,-0.0003793279098854939,-0.0014989573794034555,0.0004999789419971828,0.0003257134925398778,0.0078125,0.0078125,0.9933427285047716,0.04,129,0,16129,16641,0.996949887662725,1521,0.09361735221876674,0.052510619355745206,2.0414422722706568e-06,0.0257406861760533,0.0013607180431883885,24.48230913587063,1.8656738654908156,1.2941970370271962,0.052501171176238745,1.038986045179592,0.9992928763707732,1.0377969264549327,1.0397212566479772,1.001145810605473,0.9628982808653253,0.052862539634016124,0.052862539634016124,current,/home/liblaf/Projects/liblaf/apple/exp/2026/08/17/fat-thickness-bumpiness/data/20-forward/no-skin/current/result.vtu
0.2,0.08000000000000002,0.0007950220400792958,0.0005925887558014388,0.09468776565811131,5.125696872367187e-05,80.52568079111988,0.1999781621203023,0.04359066108567785,0.0004474126586205988,-0.0003987313312767314,-0.001290184566132885,0.0005413262037330691,0.0003661248206641305,0.0078125,0.0078125,0.9939419480410844,0.04,129,0,16129,16641,0.9995389343460347,1521,0.09386201455226138,0.0525423510740612,6.221471114096305e-07,0.025617093875227422,0.001354186069460212,24.445371957070194,1.8420270727009938,1.2922458077514418,0.05253912475864569,1.0391494681812439,0.9994108996360176,1.037937330855728,1.039761992349392,1.0011678328637785,0.962881736618966,0.05286259542382185,0.05286259542382185,thick,/home/liblaf/Projects/liblaf/apple/exp/2026/08/17/fat-thickness-bumpiness/data/20-forward/no-skin/thick/result.vtu
