step,evaluation_success,objective,gradient_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms
18,1,0.000725332891889031,8.710591406455897e-07,1,18,,0,4.0534439680493275e-09,0.23312651649023364,0.23312651649023364,0.3226570258768421,0.30692199189388886,0.02428316503202257,0.026932004973433208,0.0386786621768941,0.02672604658741205,0.0008520680249824979,0.11939922601818966,5.749818866407306,0.12712666803010478,0.3487602860313586
19,1,0.0007146089858289358,8.770929234000818e-07,1,16,,0,9.512534727328279e-10,0.212973140940053,0.212973140940053,0.30676362281375297,0.2902472803995495,0.024040877309639976,0.026732171363900385,0.03840900817755365,0.026526901948341567,0.0008774246795825176,0.12171887369780915,6.0610610485544925,0.1309004972700504,0.36237644793872736
20,1,0.0007032784176942672,8.262908115009604e-07,1,11,,0,5.958073776289062e-11,0.19415157358013177,0.19415157358013177,0.2920129122755197,0.2747970633000086,0.023847995549198864,0.026519397008496766,0.03811268830070189,0.026300175731394888,0.0008528100071473175,0.1193758828285776,5.880298771081626,0.1344689097408305,0.37550574933598424
21,1,0.0006924868635958714,7.673489259612796e-07,1,6,,0,2.7979794589860267e-09,0.17575376051387734,0.17575376051387734,0.2785708826973899,0.2607516918197197,0.023673413364849426,0.026315145137275443,0.037834456274684077,0.026077396827298403,0.0008124999438787273,0.11470890225698666,5.575889177107341,0.13786075335600875,0.38818825063608525
22,1,0.0006837470140463062,7.359740238451811e-07,1,10,,0,9.229421811691391e-10,0.15771266482659102,0.15771266482659102,0.2665071270137185,0.24817834646762438,0.023477334370687945,0.026148556634091796,0.03762397677393769,0.025916377141630573,0.0007777808569874639,0.10970214716207494,5.005551331905235,0.14112165406126534,0.40046702094415026
23,1,0.0006745572571274663,6.752873541691274e-07,1,5,,0,3.882415063637434e-11,0.10349001715985359,0.10349001715985359,0.25580401164818833,0.23704228072238429,0.023330254252204325,0.025972240125323544,0.03740653666107364,0.02572108048504419,0.0007162509542638659,0.10248694651788064,4.57656312470715,0.14403770110985203,0.4123688563105371
24,1,0.0006662277261412148,6.413675420937585e-07,1,5,,0,5.54273821931365e-10,0.07637702322391435,0.07637702322391435,0.2463046159659654,0.22718749383146977,0.023191845809778098,0.02581138752839945,0.037221499311906055,0.02554338157837524,0.0006671099839405221,0.09662218036412057,4.249383184504072,0.14669467880618886,0.42391314021865945
25,1,0.0006584897889996758,6.158891501390166e-07,1,6,,0,1.7103070634670372e-10,0.06354194215619952,0.06354194215619952,0.23806385168671765,0.21866143544981015,0.023064223801969947,0.02566105588240039,0.037051262619402225,0.025376846429376564,0.0006265476072376681,0.09185034799331737,4.022752628677907,0.1491347211060618,0.43511385753286075
26,1,0.0006512484194189605,5.936203090666108e-07,1,5,,0,9.655253470070085e-10,0.05518722191095964,0.05518722191095964,0.2310866658347538,0.2114495444105473,0.022942590533743368,0.02551956934234903,0.03689995940422544,0.025222996882011503,0.0005954339263918824,0.08811646793855712,3.840397218117322,0.15141250480046523,0.4459817282732212
27,1,0.0006444060482144863,5.719272207277684e-07,1,4,,0,7.002396060397442e-09,0.04424104064472519,0.04424104064472519,0.22543072290202362,0.20558621543984176,0.022826662702514162,0.025385154090816275,0.036770327970944844,0.02508016821483903,0.0005683070249800547,0.08504762741245309,3.6400102084682047,0.15356331540785106,0.45653499671832315
28,1,0.0006379240510569447,5.489495243330096e-07,1,4,,0,4.2517213806845186e-10,0.02522525985646897,0.02522525985646897,0.221227213030553,0.20117700118976475,0.022719326101310177,0.025257158412160002,0.03665121314480745,0.024945428974705468,0.0005431523786036642,0.0825490333739152,3.434149153972692,0.1556077405262546,0.4667985570083768
29,1,0.0006318091492936179,5.282060901644115e-07,1,5,,0,6.609439443320857e-10,-0.00341627310112096,-0.00341627310112096,0.21859003431348606,0.19831227169888024,0.022620736741683505,0.02513581407660428,0.036540906634716715,0.02481828590595115,0.0005192644738325436,0.08059445110878835,3.225489171701463,0.15756938139187862,0.4767970382389291
30,1,0.0006268458058929349,5.754764836961649e-07,1,11,,0,5.145775803918927e-09,-0.025629749171264427,-0.025629749171264427,0.2175694473640463,0.1970241562362079,0.022460810752303172,0.025036888902036827,0.03650649822494317,0.024749617681674024,0.0005556793306149101,0.08192807065134868,3.321901589392376,0.15948273254987788,0.4865480509623746
31,1,0.0006214304683399054,5.666909586227488e-07,1,4,,0,5.828241875032475e-11,-0.07251226676775538,-0.07251226676775538,0.22027649447233236,0.19931369827541562,0.022388300323247123,0.02492850714222385,0.036398056476866975,0.024630247760546155,0.0005452826483878419,0.0815337973946876,3.221854976250661,0.1613242088193516,0.49601932320680314
32,1,0.000616251595374552,8.162798107663687e-07,1,4,,0,3.217556204020789e-09,-0.11666397614582555,-0.11666397614582555,0.22574064314887435,0.20424482582877532,0.02232593203790275,0.0248244153078084,0.036285519658280925,0.024514089309305914,0.0005338383494328223,0.0813349920786777,3.1230002503799703,0.16315520345246468,0.5052267789196153
33,1,0.0006111231861504952,5.123599994322046e-07,1,6,,0,4.937159913737006e-10,-0.1520522881111717,-0.1520522881111717,0.23289243487199565,0.2108004569895584,0.022200864238144543,0.02472090585214254,0.036199683811283946,0.02441942233353314,0.0005040081197552575,0.07757794779867394,2.910550023768832,0.16513368535056983,0.5141888521510087
34,1,0.0006063811934940552,5.249149911784045e-07,1,5,,0,6.90095212010996e-09,-0.17776667802659046,-0.17776667802659046,0.2406480923339667,0.21795123480357573,0.022102879208296636,0.02462480849659658,0.03610232389620548,0.024325412745796332,0.00047435074382185476,0.07502807500998493,2.753111745408708,0.16715264674787164,0.5229040995810371
35,1,0.0006021996292235797,4.8024866292308e-07,1,11,,0,2.2881494302003576e-09,-0.19570264521449093,-0.19570264521449093,0.24813484397519187,0.22486477815831737,0.022000838068609314,0.024539756095437862,0.0360122106894736,0.024248973891064132,0.0005118592070719431,0.07745193107664113,3.4647467376491856,0.1692327087305921,0.5313739318029013
36,1,0.0005980924745415988,4.783963472530072e-07,1,4,,0,2.534982326345353e-10,-0.2056803896106808,-0.2056803896106808,0.2549860647915193,0.23118804344316943,0.021919356251551805,0.024455929230793885,0.035907020471212976,0.024164744376178136,0.000507861577564157,0.0769584275539236,3.5401861385328672,0.17137742031023886,0.539613167569006
37,1,0.0005941363775857599,4.6803080078123737e-07,1,4,,0,1.2518708938853629e-09,-0.21200119665896924,-0.21200119665896924,0.26096958402680565,0.23669498906740422,0.02185285317913046,0.024374912873398335,0.035789757927707555,0.024077843877722535,0.0005076870103739732,0.0770458420407518,3.6808541954252636,0.17358765617533023,0.5476273166957574
38,1,0.0005903198283030521,4.4892948533461996e-07,1,5,,0,3.85367753412774e-11,-0.2156340311760933,-0.2156340311760933,0.2659502529423088,0.24125331786778506,0.021799345279666454,0.024296498272447658,0.03566219765299319,0.023989040557753274,0.0005108240320608386,0.07765186021279076,3.860020973070688,0.17585762326130625,0.5554281777059262
39,1,0.000586656820600779,4.24653366414533e-07,1,5,,0,4.2141385020864384e-11,-0.21725264558425703,-0.21725264558425703,0.2698695209564036,0.24480540733979833,0.021756942694513844,0.024220999578893912,0.03552725917867956,0.023899742558090777,0.0005160306878198956,0.07863973765595897,4.035627530458618,0.1781763238737572,0.5630324291628388
40,1,0.0005831734575767928,4.0439898870747514e-07,1,4,,0,5.122442598759309e-09,-0.21738792791435516,-0.21738792791435516,0.2727076744631332,0.24733179347606443,0.021723472682344584,0.0241489846075729,0.03538874821067772,0.02381180049274658,0.000522339467095167,0.07988652949929347,4.18256224902898,0.18052989462798288,0.5704593533836086
41,1,0.0005798897546079986,4.1600325628595517e-07,1,4,,0,1.5151378010453085e-09,-0.21639890851250276,-0.21639890851250276,0.27445960460159574,0.2488276300099933,0.02169547861086447,0.02408090020343921,0.035251321167351746,0.02372753785844672,0.0005293071319045604,0.08130156257796867,4.295060945484375,0.182904904634814,0.5777283451219373
42,1,0.0005767703179165152,5.393070021206893e-07,1,4,,0,4.72861165570799e-10,-0.21457631223551105,-0.21457631223551105,0.27512116944997844,0.2492895579106957,0.021660588886511817,0.024016042927937048,0.035123276893105564,0.023651137409167838,0.0005353545004894792,0.08247252331333951,4.370336321859982,0.1852962026032694,0.5848570249498455
43,1,0.0005736393264221211,4.057411436767679e-07,1,5,,0,1.2733301325660346e-10,-0.2120350241370446,-0.2120350241370446,0.2746664955411882,0.24869411405471964,0.02157720860160383,0.023950768806493897,0.0350248539116553,0.023592713876850184,0.0005326099217650016,0.08166863231044968,4.382890868967207,0.18771830442883788,0.5918585492032812
44,1,0.0005706488340411149,3.8127071343736056e-07,1,5,,0,9.30250029812823e-11,-0.21203788982218438,-0.21203788982218438,0.272957301880222,0.24691136501128766,0.021490017716928534,0.023888257241605444,0.03493538232946139,0.023540704396545764,0.0005305265826329267,0.08087516123749147,4.380389149027526,0.19013928744853864,0.5987264110907595
45,1,0.0005677956643840109,3.874053519960099e-07,1,5,,0,1.924552527486343e-11,-0.2248179645781363,-0.2248179645781363,0.2697515652228592,0.24371442009939379,0.02140708041815871,0.023828463324016738,0.034849818643408394,0.02349136127462844,0.0005295536994920306,0.08027823457834778,4.369752848577004,0.19256464093752151,0.6054560424354601
46,1,0.0005672010193955532,5.251332912104811e-07,1,10,,0,8.382142317319631e-09,-0.34269090965506166,-0.34269090965506166,0.26433261692528326,0.23842967302258308,0.02121866718912756,0.023815982436077528,0.034923102566096625,0.023565557118754518,0.0005686996291591988,0.08191051336831176,4.432303145405326,0.1950106809174173,0.6120455880665575
47,1,0.0005646285504168825,5.185162936002348e-07,1,4,,0,1.693072712539728e-10,-0.34709169170170645,-0.34709169170170645,0.26751647230010545,0.24128661791259723,0.02115752616513361,0.023761913862668606,0.03483079420751384,0.023516961541732065,0.0005625494534607343,0.08122394927553757,4.327208392110581,0.19730925302007027,0.6184120383775034
48,1,0.0005619081624868688,4.966570282660589e-07,1,4,,0,2.0525564497494474e-11,-0.3498530132895183,-0.3498530132895183,0.2775580404891547,0.25059498999270097,0.021112844328817253,0.023704602137282725,0.03471941414771672,0.023456837294000225,0.0005529089916092456,0.08055421898472939,4.204902415296957,0.1994985150437039,0.6245744319373661
49,1,0.0005591474702397849,4.6263391187074003e-07,1,4,,0,5.914292156457247e-10,-0.3513983294243417,-0.3513983294243417,0.2928086214526312,0.26480529709425515,0.021086504106210095,0.023646299292696626,0.03459371575532142,0.023386353906810483,0.0005421810417657884,0.0800743156833601,4.082431047507436,0.2016227592275567,0.6305623419819982
50,1,0.0005564724126067296,4.255290486646772e-07,1,5,,0,4.338920814610683e-11,-0.35186613890093105,-0.35186613890093105,0.3117967244639951,0.282549079961167,0.021078137811511483,0.023589667496739533,0.03446067677543283,0.0233084601060107,0.0005348355051407571,0.0800704462577118,3.991722339851547,0.2037269684108584,0.6364076020103245
51,1,0.000553946012266362,3.976730864301231e-07,1,4,,0,1.219036443088461e-09,-0.35128058219078184,-0.35128058219078184,0.3333124742046273,0.3026980040856095,0.021087047509734815,0.023536057704432192,0.03432553529100976,0.02322546101333979,0.0005322384272461123,0.08068364526904671,3.9413809425213344,0.20582767002906144,0.6421402861177166
52,1,0.000551604366080703,6.062606610374616e-07,1,4,,0,6.07809797751291e-09,-0.3493070502868818,-0.3493070502868818,0.3564884990059812,0.32443079542284015,0.021118265017942377,0.023486259090811014,0.03418825541397369,0.02313673154605028,0.0005363762373794661,0.08232037604350143,3.951961680228406,0.20791208786902482,0.6477877169564437
53,1,0.0005499389235822524,4.061176054965856e-07,1,9,,0,1.0912110768648199e-09,-0.3061318779164992,-0.3061318779164992,0.38121282813184054,0.34681909777130326,0.0212079983596474,0.02345077660936312,0.034013815490392854,0.023008045331000593,0.0005668710817538598,0.08760748294127504,4.436482740396709,0.2099222276335732,0.6533744594234555
54,1,0.0005477422907153107,3.827158961476758e-07,1,6,,0,2.1140323301809973e-09,-0.3002803207450739,-0.3002803207450739,0.4022746282413911,0.3299989876895908,0.021128435670177553,0.02340389477662448,0.03398188398015566,0.0229801842225488,0.000594885184188716,0.08794076623397128,4.468139858109636,0.21186981487221185,0.6589107645939479
55,1,0.0005455847951721463,3.619042058096627e-07,1,4,,0,1.229517957514202e-11,-0.2960809287271928,-0.2960809287271928,0.42051087328695924,0.3093403322097909,0.0210804625542602,0.0233577566382593,0.03394222210652955,0.022940433041806353,0.0005924808579082104,0.08721429451333476,4.359169353821019,0.21378777922568146,0.6643892059122704
56,1,0.0005434566519188857,3.378344695043184e-07,1,4,,0,6.107198686284266e-10,-0.29241086453113496,-0.29241086453113496,0.43644360263210324,0.2862032882630163,0.021033370584201638,0.02331215674104148,0.033915108644438925,0.02290297069933298,0.0005930812628684121,0.08679110313530691,4.257182524892819,0.2156822333333182,0.6698098644163356
57,1,0.000541435067853752,3.4159793033718317e-07,1,4,,0,2.511507485529723e-09,-0.2891070869664958,-0.2891070869664958,0.44243335398726197,0.2630819464642072,0.020981293897519356,0.0232687573336814,0.033901997525514704,0.02287063159116937,0.0005955737799108739,0.08646862313397222,4.15931219982379,0.21756223854157164,0.6751712322051225
58,1,0.0005394908062244175,3.3261316799204e-07,1,4,,0,2.6289281403346596e-10,-0.2859349462442964,-0.2859349462442964,0.44368320690771235,0.24292256340099377,0.020905744319288665,0.02322694138763039,0.03390694922417396,0.022849983241714986,0.0005974424081765387,0.08569049047124487,4.057634949435679,0.21944366877958596,0.6804664602868745
59,1,0.0005377334220325563,3.5978037656945855e-07,1,13,,0,2.1685672736904205e-10,-0.2830469300883607,-0.2830469300883607,0.4447061871755694,0.22433085760276836,0.020768006999820565,0.023189079801332273,0.033956690511697786,0.02286376950833482,0.0006289858232331814,0.08648594025912872,4.157960697999461,0.22134390544020507,0.6856799628673503
60,1,0.0005357812930092779,4.2159628205038933e-07,1,21,,0,5.486341276025252e-11,-0.2314608062741144,-0.2314608062741144,0.4303757412190047,0.21158512989747136,0.02073114682302415,0.023146949972064956,0.03391321843806112,0.022822517910904075,0.0005524993570279789,0.07890543425772356,3.3817116518057015,0.22318213984558222,0.6907744374815802
61,1,0.0005340344272334199,3.836655979479428e-07,1,7,,0,3.76274311168927e-09,-0.23042296342094917,-0.23042296342094917,0.4390609566146954,0.21591864174808467,0.02066637067333827,0.02310918491062417,0.03389864723537725,0.0228040303168748,0.000585078800590368,0.08107767392381836,3.5140316321706533,0.22490000154900508,0.6957456618771425
62,1,0.0005545235793396304,1.2474066912967334e-06,1,24,,0,2.61192600950567e-11,-0.230481303696493,-0.230481303696493,0.44979683818799343,0.2238138965956465,0.02103512458971159,0.023548324342501113,0.03438286283981271,0.023336503752158743,0.0006864367766311157,0.09154610354074612,5.611110741110686,0.22668979826526026,0.7006066013592437
63,1,0.0005505646218967939,1.1430734432541097e-06,1,5,,0,4.419346930220998e-10,-0.2305118225489906,-0.2305118225489906,0.4589821642098268,0.24470252248428495,0.020920548522805227,0.02346411349053686,0.03430067588622153,0.02328065342911444,0.0006967531855179926,0.09160155194417159,5.616088091696127,0.2284735450299049,0.70511009273481
64,1,0.0005455845900758265,9.88900290882593e-07,1,5,,0,4.289381246380667e-09,-0.231137119271267,-0.231137119271267,0.47352530002959176,0.2719720639414953,0.020799066696487428,0.02335775224793316,0.03417234566017457,0.02319592686562536,0.0007029354035442379,0.09126126309738365,5.60232312539342,0.23030578292101694,0.7093587719093816
65,1,0.0005406479512718356,8.178252622340667e-07,1,4,,0,5.469871425319907e-11,-0.232503116428461,-0.232503116428461,0.4921253613202443,0.30191243444235616,0.02069575148414991,0.023251837589141972,0.03401764964439991,0.023091138490534076,0.00070517920008687,0.0906164256918836,5.5701955650151636,0.23221700118393604,0.7134360701146305
66,1,0.0005364204646382581,6.559416637445924e-07,1,4,,0,5.016454397527606e-11,-0.23494455759940538,-0.23494455759940538,0.5137719375679084,0.3051567581254772,0.020622675739611417,0.023160752678578003,0.03385544780444528,0.022977206588243714,0.0007074164561638812,0.09001565468734328,5.544346544768324,0.23421309022606757,0.7174128477011257
67,1,0.0005331463566070715,5.25530904916294e-07,1,4,,0,3.352705393738543e-10,-0.2386227266656391,-0.2386227266656391,0.5290668636731244,0.2869370092498919,0.020595760241080924,0.023089962247848556,0.033693163756998434,0.022860464637627396,0.0007103519577758983,0.08958402100197739,5.528460116441338,0.23626044096933654,0.7213354905779866
68,1,0.0005307420909932712,4.4783731744635537e-07,1,5,,0,4.2104510536766955e-10,-0.24348147898611217,-0.24348147898611217,0.5329142142086414,0.2738035832520967,0.020610932932996803,0.023037840415135947,0.033532987241512456,0.02274616377261322,0.0007138481110758004,0.08937687818440358,5.520452477772513,0.23830385604396698,0.7252264006079893
69,1,0.0005289360300482727,4.369959073244495e-07,1,7,,0,9.803996321772241e-12,-0.249298871357297,-0.249298871357297,0.5362799265503555,0.26185062363107686,0.020641422668223115,0.022998609306831418,0.03337981018349549,0.022639912941137673,0.0007163826043852573,0.08930345707289543,5.508983629997319,0.24028293017147495,0.7290952323393841
70,1,0.0005273165014715709,7.211353275237419e-07,1,7,,0,5.338367693937691e-11,-0.2557884413008793,-0.2557884413008793,0.539230142459566,0.2445771601116666,0.02066757806252748,0.02296337304212016,0.033256318851551586,0.022552432330273584,0.0007129042784549094,0.08885236886658808,5.45645239354373,0.2421637530948668,0.7329511232181083
71,1,0.000525742627840455,4.339810694490925e-07,1,7,,0,6.487425283584416e-10,-0.26256092045461793,-0.26256092045461793,0.5256359195629527,0.2195759777930173,0.020670613244310306,0.022929078216109233,0.0331732488181142,0.022481539019551983,0.0007150881507960595,0.08893522656489994,5.4475283157238765,0.24392094631662553,0.7367955409074513
72,1,0.0005243517593772779,4.840680223102385e-07,1,7,,0,9.753862749078026e-10,-0.2692763175982548,-0.2692763175982548,0.48256486859955483,0.20097012378674786,0.020692164740826843,0.022898728335374388,0.033103979312495514,0.02241750877157441,0.0007247033866502614,0.08998356028869108,5.450540843311952,0.24547108182458646,0.7406331432800954
73,1,0.0005227885743582071,5.167419648945563e-07,1,5,,0,3.5296408272815747e-09,-0.27576877658978555,-0.27576877658978555,0.45513876812101495,0.18912471191523464,0.020687940914943616,0.022864570285885694,0.033190414335872276,0.02237117340165176,0.0007353495964555935,0.09116458211474703,5.429525808685306,0.24679624887676782,0.7444614377632945
74,1,0.0005209167037391911,5.512705231003145e-07,1,5,,0,3.1018927520320564e-09,-0.2819719284081259,-0.2819719284081259,0.4427467283645244,0.1836895746449289,0.020649422508786257,0.02282359971036977,0.03335895213130406,0.022342290764595794,0.0007454698859062137,0.09222276411332452,5.366177327159996,0.2479184132121345,0.7482765920045799
75,1,0.0005186465223462438,4.0521531693706734e-07,1,8,,0,2.0637017389519678e-10,-0.28789117455832525,-0.28789117455832525,0.4455545379496455,0.18466742286971016,0.02056067558989154,0.02277381220494812,0.03353644643857345,0.022346398649784664,0.0007320045817470902,0.08965133687610999,5.167225697011639,0.24887242971623616,0.7520738466858342
76,1,0.0005168374248729591,3.493507125987462e-07,1,7,,0,5.578514305837547e-11,-0.29357944723584234,-0.29357944723584234,0.45759817836539696,0.18950861676965108,0.02047390606065744,0.022734058697754765,0.033674301882249236,0.022350165234952406,0.0007496470237464501,0.09120809265012197,5.250830148866324,0.24983894588232694,0.7558556009963712
77,1,0.0005151745163714,3.2318729680638406e-07,1,10,,0,8.35435636661372e-09,-0.29911731186732027,-0.29911731186732027,0.47365190418351705,0.1960141293692407,0.02038686156926362,0.022697456165204948,0.033776403824982364,0.022357271367905416,0.0007686810671202384,0.09280998940017156,5.340451504284973,0.2508956233506229,0.7596140735123312
78,1,0.0005136688423026927,3.228534506033413e-07,1,6,,0,8.241343321349915e-09,-0.3043833235808222,-0.3043833235808222,0.4898041051312373,0.20254243998337415,0.02030698733409841,0.022664263550856725,0.03384282295900688,0.022363153066899205,0.0007878542554765177,0.09438569661227422,5.424425466405713,0.25209911879078717,0.7633401210369093
79,1,0.0005122910380363615,3.3867510621892974e-07,1,7,,0,1.844590312976639e-09,-0.3089862964520335,-0.3089862964520335,0.5036623788876065,0.20809074798667077,0.020238677994951656,0.022633847177100968,0.03387569581971416,0.022364059302135687,0.0008061840393608482,0.09585329068582032,5.49180429068257,0.25348447284934544,0.7670246390557403
80,1,0.0005109861681347514,3.6072544157428083e-07,1,5,,0,7.253740221378766e-11,-0.3122912863723144,-0.3122912863723144,0.5140814474356358,0.21218092182912454,0.020184530059330224,0.022605003165997378,0.033877344862189615,0.02235676777080702,0.0008235193919450249,0.09717963784271652,5.53551320976233,0.2550688527526496,0.7706595061341786
81,1,0.000509675311420517,4.096802794460495e-07,1,7,,0,1.4041214285281651e-12,-0.3143445970321182,-0.3143445970321182,0.5207168993079082,0.21467313315283137,0.02014776101916481,0.02257598971076389,0.03384938869873768,0.022337552604029767,0.0008400430292599772,0.09839213420057549,5.529522668739457,0.25685757019337546,0.7742363133549148
82,1,0.0005083472557787857,3.4700580468014576e-07,1,9,,0,2.878616264579181e-10,-0.3160326640954594,-0.3160326640954594,0.5235442973942867,0.21556661830617507,0.020215292068074688,0.0225465575150351,0.03374110970585296,0.02225269619341682,0.000889291390070242,0.1044932581740728,5.190438322439414,0.2588529432242046,0.7777452254800021
83,1,0.000507057746519271,3.412250166698862e-07,1,6,,0,9.166852283963858e-09,-0.3178875622881208,-0.3178875622881208,0.5279962673577698,0.21713608042424526,0.020176548219936273,0.022517942768362987,0.033700918580375126,0.022233505086120778,0.0009026982061883618,0.10517419241969524,5.301757339858613,0.2610017933221037,0.7811957863418946
