evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
83,0.00020644469157191596,7.12215976019811e-05,0.0010834076110858462,65,6.94316006265536e-13,-111.3125392096906,-0.20628873232970868,-0.8680655802614009
84,0.0001845988243963976,2.121903431021322e-05,0.0003435546094928394,29,3.3567719946435876e-11,-107.46846880455752,-0.1957932636547645,-0.8612749507728441
85,0.0002983231651063591,0.00039607266615551305,0.0077087788658174155,51,3.945277015939437e-12,-101.11239452355049,-0.18492058354402918,-0.8605877019943061
86,0.0003021457927836091,0.0004270725971887003,0.008308914494761847,61,9.941736295255339e-11,-101.06021696757313,-0.18495474421893707,-0.8605257375195879
87,0.00018922293254236664,2.4708601945543847e-05,0.00033572944532544297,35,3.9931657524404625e-13,-107.06647141874544,-0.19384925726520008,-0.8605257317791993
88,0.00018343760922499985,3.378667786261638e-05,0.00048557448933269937,30,1.0988141972303435e-11,-106.85859678751054,-0.1962045654566057,-0.8605257317791993
89,0.00018448747256421245,2.5234616552955266e-05,0.00032201829292622525,36,1.979390534359709e-14,-106.87082237503482,-0.19592377142580727,-0.8605257317791993
90,0.00018343760922499985,3.378667786261638e-05,0.00048557448933269937,30,1.0988141972303435e-11,-106.85859678751054,-0.1962045654566057,-0.8605257317791993
91,0.000189222932921312,2.470860341638651e-05,0.00033572944392089115,36,9.710988753152293e-13,-107.06647142674142,-0.19384925726157354,-0.8605257317791993
92,0.00018343760922499985,3.378667786261638e-05,0.00048557448933269937,30,1.0988141972303435e-11,-106.85859678751054,-0.1962045654566057,-0.8605257317791993
93,0.0001880662806393857,2.3382763083349958e-05,0.00033225528603292526,42,1.9086864322713178e-13,-107.05343265447681,-0.19381644722892089,-0.8605257317791993
94,0.00018343760922499985,3.378667786261638e-05,0.00048557448933269937,30,1.0988141972303435e-11,-106.85859678751054,-0.1962045654566057,-0.8605257317791993
95,0.00018344057662840544,2.5616587364074973e-05,0.00032702363109665894,73,4.501328621289701e-11,-106.87534140688547,-0.19596724363123144,-0.8605257317791993
96,0.00018343760922499985,3.378667786261638e-05,0.00048557448933269937,30,1.0988141972303435e-11,-106.85859678751054,-0.1962045654566057,-0.8605257317791993
97,0.00018749887491187708,2.2830691586575493e-05,0.00033040210431296033,38,1.6250875208680875e-14,-107.07142139015927,-0.19390526745766987,-0.8605257317791993
98,0.00018343760922499985,3.378667786261638e-05,0.00048557448933269937,30,1.0988141972303435e-11,-106.85859678751054,-0.1962045654566057,-0.8605257317791993
