step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,ainv_negative_cell_fraction,ainv_negative_rest_measure_fraction,g_negative_cell_fraction,g_negative_rest_measure_fraction,double_inverted_cell_fraction,double_inverted_rest_measure_fraction,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
10,adam,10,11,0.02713146225026413,1,0.015623173667771634,0.012494601128198933,0.015928172685583983,0.0278988577793165,1,21,,0,3.4921111515383113e-09,0.52640357235525,0.52640357235525,0.43039881412436815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11142125541595752,0.12499269445760273,0.17583931143046228,0.1247270197897285,0.0016125261501800565,0.1937850118460137,8.995217371912183,0.0,0.2837502864130486,0.52640357235525,0.52640357235525,0.43039881412436815,0.12499269445760273,0.11142125541595752,0.17583931143046228,0.2837502864130486,0.0
11,adam,11,12,0.02686014762776149,1,0.01550557999297706,0.012710925631819183,0.016944966275500576,0.027918900088978505,1,73,,0,7.626839417102483e-12,0.39382987086877147,0.39382987086877147,0.375795735740389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11081628219047547,0.12452140375444319,0.17487605063704845,0.12268866037576527,0.0028908303696165774,0.39434266624519,17.98562691771803,0.0,0.3116682497818381,0.39382987086877147,0.39382987086877147,0.375795735740389,0.12452140375444319,0.11081628219047547,0.17487605063704845,0.3116682497818381,0.0
12,adam,12,13,0.026591546151483875,1,0.01435256985787542,0.017823152600636355,0.01974813384491201,0.027977094322179624,1,62,,0,2.2187209328474904e-09,0.34737929412633217,0.34737929412633217,0.32127172135338905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10630127590842338,0.11980221140644867,0.17145767043881463,0.11748830900134948,0.003505759438367643,0.476992753632993,20.630948164274336,0.0,0.33964233664906,0.34737929412633217,0.34737929412633217,0.32127172135338905,0.11980221140644867,0.10630127590842338,0.17145767043881463,0.33964233664906,0.0
13,adam,13,14,0.026325630689969032,1,0.01366684096887605,0.019183405043905234,0.02330534158868704,0.02766056019044803,1,145,,0,7.901977432056075e-12,0.20595701814381806,0.20595701814381806,0.26758606981578326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017488347959016,0.11690526493223498,0.18434666976015615,0.11515452104151641,0.005670997068819429,0.7806529440008968,35.400859246633914,0.0,0.3673028113039499,0.20595701814381806,0.20595701814381806,0.26758606981578326,0.11690526493223498,0.1017488347959016,0.18434666976015615,0.3673028113039499,0.0
14,adam,14,15,0.026062374383069346,1,0.011283379259542693,0.02461161407788842,0.02671917649680157,0.027719135290612647,1,105,,0,2.542967175766662e-10,-0.216211885494596,-0.216211885494596,0.21400976195296123,0.0005,0.0005000000000000008,0.00010810594274729816,0.0,0.0,0.0005,0.0005000000000000008,0.0,0.0,0.09260958838129237,0.106223251972168,0.17070238438068716,0.10359323494814754,0.006699193650494686,0.8983854839520163,43.451970965371096,0.0,0.39502189282215483,-0.216211885494596,-0.216211885494596,0.21400976195296123,0.106223251972168,0.09260958838129237,0.17070238438068716,0.39502189282215483,0.0
15,adam,15,16,0.025801750639238653,1,0.01020620167281885,0.02862006066113975,0.03126049887119145,0.02759210366924534,1,166,,0,5.745068941360807e-09,-0.20091579948394178,-0.20091579948394178,0.1609818014281117,0.0015,0.0015000000000000024,0.00014687797831711982,0.0,0.0,0.0015,0.0015000000000000024,0.0,0.0,0.0874840924534482,0.1010257475736698,0.19470523015817431,0.09729859841955284,0.009754422561319745,1.299470740537895,60.583407710007336,0.0,0.42261365125579153,-0.20091579948394178,-0.20091579948394178,0.1609818014281117,0.1010257475736698,0.0874840924534482,0.19470523015817431,0.42261365125579153,0.0
16,adam,16,17,0.025543733132846264,1,0.008040104936232317,0.014422538868166426,0.015790778507310213,0.027572161502547814,1,103,,0,6.720743628490347e-11,-0.22994028883311135,-0.22994028883311135,0.10829656795148561,0.003,0.0030000000000000035,0.000316399387992781,0.0,0.0,0.003,0.0030000000000000035,0.0,0.0,0.07840222269326241,0.08966663223425042,0.1885310164578286,0.0833661189883706,0.012193819332337505,1.6238692617960528,74.6484639371799,0.0,0.45018513266523286,-0.22994028883311135,-0.22994028883311135,0.10829656795148561,0.08966663223425042,0.07840222269326241,0.1885310164578286,0.45018513266523286,0.0
17,adam,17,18,0.025288295801517802,1,0.01248023892594399,0.09193904144347756,0.12219726134240029,0.027148482573651656,1,182,,0,4.749906138851785e-10,-0.35142289940151317,-0.35142289940151317,0.056469972920369454,0.005,0.005000000000000003,0.0009102354767555612,0.0,0.0,0.005,0.005000000000000003,0.0,0.0,0.09578424716104293,0.11171498971017269,0.2158449189146564,0.09659502659819638,0.020080000945185215,2.607474419924823,126.07938713271595,0.0,0.47733292650008574,-0.35142289940151317,-0.35142289940151317,0.056469972920369454,0.11171498971017269,0.09578424716104293,0.2158449189146564,0.47733292650008574,0.0
18,adam,18,19,0.025035412843502625,1,0.01321995674471815,0.1272449560757606,0.16928259792254977,0.005272489810702264,1,24,,0,1.7872492930448526e-10,-0.36138224308173555,-0.36138224308173555,0.052855224506413216,0.005,0.005000000000000003,0.0009196263712268895,0.0,0.0,0.005,0.005000000000000003,0.0,0.0,0.09883311173216647,0.11497807071228039,0.21777804244254365,0.0989057332032695,0.02053285968391446,2.674808554832326,129.32618385846214,0.0,0.48061781473691706,-0.36138224308173555,-0.36138224308173555,0.052855224506413216,0.11497807071228039,0.09883311173216647,0.21777804244254365,0.48061781473691706,0.0
19,adam,19,20,0.024785058715067598,1,0.011449410654538078,0.0400590781428564,0.05270806480141543,0.007983566020165516,1,17,,0,1.151074310148336e-09,-0.3116323522928625,-0.3116323522928625,0.068524874329694,0.0045,0.004500000000000002,0.0008484019893605099,0.0,0.0,0.0045,0.004500000000000002,0.0,0.0,0.09135532026382687,0.10700191892923266,0.2139037484666389,0.09434413910689243,0.018184223813587252,2.372217825298174,114.35391537927599,0.0,0.473327416852484,-0.3116323522928625,-0.3116323522928625,0.068524874329694,0.10700191892923266,0.09135532026382687,0.2139037484666389,0.473327416852484,0.0
20,adam,20,21,0.02453720812791692,1,0.011025356983349508,0.003789872139264129,0.00418583839375722,0.009767175653103283,1,56,,0,4.594648514459159e-10,-0.24346700481983127,-0.24346700481983127,0.08756761479871797,0.0035,0.003500000000000002,0.0005863370175575337,0.0,0.0,0.0035,0.003500000000000002,0.0,0.0,0.08901365435392436,0.10500169990695155,0.21289319141002674,0.0956580525499273,0.016009524084224784,2.1163481062928895,99.49881936235468,0.0,0.4640693320731512,-0.24346700481983127,-0.24346700481983127,0.08756761479871797,0.10500169990695155,0.08901365435392436,0.21289319141002674,0.4640693320731512,0.0
21,adam,21,22,0.024291836046637753,1,0.011641981468289153,0.0220831091108329,0.0280625067831007,0.008522456737184183,1,48,,0,2.0088876361685605e-09,-0.2086400312638747,-0.2086400312638747,0.10399276282992852,0.0025,0.002500000000000003,0.00037793064062157966,0.0,0.0,0.0025,0.002500000000000003,0.0,0.0,0.09131071790302407,0.10789801419993397,0.22894468846752783,0.0997185956401992,0.014506950125721091,1.9244991304543924,88.0666210825452,0.0,0.45604472590339734,-0.2086400312638747,-0.2086400312638747,0.10399276282992852,0.10789801419993397,0.09131071790302407,0.22894468846752783,0.45604472590339734,0.0
22,adam,22,23,0.024048917686171376,1,0.012114236726706902,0.02710652729908752,0.032563781436056656,0.006087950418783938,1,17,,0,3.013343925652187e-09,-0.20644949516857886,-0.20644949516857886,0.11551511861158273,0.0025,0.002500000000000003,0.0003152440702274879,0.0,0.0,0.0025,0.002500000000000003,0.0,0.0,0.0930802171525449,0.11006469337033971,0.23164738481373964,0.10279605939604229,0.013741173675091433,1.826261996652814,83.74626698197717,0.0,0.4505031917268695,-0.20644949516857886,-0.20644949516857886,0.11551511861158273,0.11006469337033971,0.0930802171525449,0.23164738481373964,0.4505031917268695,0.0
23,adam,23,24,0.02380842850930966,1,0.012392148970767687,0.028679077281354274,0.033954403163813256,0.0036862718447897708,1,4,,0,8.419960639512375e-10,-0.20492813556621883,-0.20492813556621883,0.12200560970843842,0.0025,0.002500000000000003,0.0002810583079660884,0.0,0.0,0.0025,0.002500000000000003,0.0,0.0,0.09415854464749619,0.1113200295129663,0.2326445754872801,0.10443271339179795,0.013332664893070584,1.7725282575978516,81.40758069383364,0.0,0.44759175266214773,-0.20492813556621883,-0.20492813556621883,0.12200560970843842,0.1113200295129663,0.09415854464749619,0.2326445754872801,0.44759175266214773,0.0
24,adam,24,25,0.023570344224216562,1,0.01246798357151247,0.029052776981765702,0.03433213237213637,0.0020766573311499664,1,3,,0,4.417992442312377e-09,-0.20444956618194451,-0.20444956618194451,0.12389755365239356,0.0025,0.002500000000000003,0.0002688178703138504,0.0,0.0,0.0025,0.002500000000000003,0.0,0.0,0.09445367378516813,0.11166012525298577,0.23295330932225664,0.10486623110696874,0.01320082813488131,1.7555376242141851,80.65746782234243,0.0,0.44712155588504693,-0.20444956618194451,-0.20444956618194451,0.12389755365239356,0.11166012525298577,0.09445367378516813,0.23295330932225664,0.44712155588504693,0.0
25,adam,25,26,0.0233346407819744,1,0.012357995370066283,0.028279215532569017,0.033497933439372,0.002465684672756714,1,4,,0,1.326165085057561e-10,-0.2049045777485597,-0.2049045777485597,0.12174920620137893,0.0025,0.002500000000000003,0.00027588283707214253,0.0,0.0,0.0025,0.002500000000000003,0.0,0.0,0.09403470025038105,0.1111665209047503,0.23265121701708824,0.1042330903736675,0.01329532701301876,1.7686282991289686,81.16952087603217,0.0,0.44882116180328485,-0.2049045777485597,-0.2049045777485597,0.12174920620137893,0.1111665209047503,0.09403470025038105,0.23265121701708824,0.44882116180328485,0.0
26,adam,26,27,0.023101294374154653,1,0.012103092307338834,0.026244896857328878,0.031336251186001786,0.0038724766568061127,1,7,,0,3.307504748691029e-10,-0.20614434840554682,-0.20614434840554682,0.11619438900296403,0.0025,0.002500000000000003,0.0002996881836113997,0.0,0.0,0.0025,0.002500000000000003,0.0,0.0,0.09305407162868297,0.11001405504452072,0.2318602031299828,0.10271813767573439,0.013595843840893275,1.8091270259686978,82.84435046704148,0.0,0.45236887402956055,-0.20614434840554682,-0.20614434840554682,0.11619438900296403,0.11001405504452072,0.09305407162868297,0.2318602031299828,0.45236887402956055,0.0
27,adam,27,28,0.022870281430413107,1,0.011885782285090546,0.01818004899120449,0.021996319924240965,0.005201067565090369,1,15,,0,8.392289863048934e-12,-0.20731752915291288,-0.20731752915291288,0.10792993514903215,0.0025,0.002500000000000003,0.00033396155612773964,0.0,0.0,0.0025,0.002500000000000003,0.0,0.0,0.09219415084280855,0.10902193488051176,0.23155434613538423,0.10113326915611807,0.014116590976459531,1.878581797932494,86.162192242808,0.0,0.457399022376282,-0.20731752915291288,-0.20731752915291288,0.10792993514903215,0.10902193488051176,0.09219415084280855,0.23155434613538423,0.457399022376282,0.0
28,adam,28,29,0.022641578616108975,1,0.011631304238252127,0.012752143532068074,0.0153851588356285,0.005903819900520819,1,18,,0,4.0331933576728575e-10,-0.20927260067954095,-0.20927260067954095,0.09826911820264463,0.003,0.003000000000000003,0.0004003432641547342,0.0,0.0,0.003,0.003000000000000003,0.0,0.0,0.09118284931163789,0.1078485245066066,0.23088447400717113,0.09904989015696246,0.014799761602277622,1.9689713089993393,90.11067172476042,0.0,0.46319580819242495,-0.20927260067954095,-0.20927260067954095,0.09826911820264463,0.1078485245066066,0.09118284931163789,0.23088447400717113,0.46319580819242495,0.0
29,adam,29,30,0.022415162829947884,1,0.011502762529563944,0.00047336351873738635,0.0007028178812527509,0.006190261322093296,1,25,,0,9.369601141706977e-09,-0.2330864646899432,-0.2330864646899432,0.08803199576964428,0.003,0.003000000000000003,0.00046094342993598895,0.0,0.0,0.003,0.003000000000000003,0.0,0.0,0.09062545616457544,0.10725093253470547,0.23001213863781506,0.09719301757567385,0.015594975240350705,2.0738427792835354,94.45233117918843,0.0,0.46931166845445577,-0.2330864646899432,-0.2330864646899432,0.08803199576964428,0.10725093253470547,0.09062545616457544,0.23001213863781506,0.46931166845445577,0.0
30,adam,30,31,0.022191011201648406,1,0.011703806278930024,0.01858686744608782,0.024233966477390546,0.005617934410282465,1,32,,0,2.0653440186565374e-09,-0.25684985267823146,-0.25684985267823146,0.07881671377252741,0.0025,0.0025000000000000027,0.0004219051002181353,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.0914244792958174,0.1081841313637542,0.23034476513522467,0.09667965498489371,0.01622791325932943,2.163859724730709,97.7288141444449,0.0,0.47486115748887764,-0.25684985267823146,-0.25684985267823146,0.07881671377252741,0.1081841313637542,0.0914244792958174,0.23034476513522467,0.47486115748887764,0.0
31,adam,31,32,0.021969101089631925,1,0.011932457565692453,0.03660596354295999,0.047546382722737326,0.003838194478562852,1,22,,0,1.0583052913627907e-10,-0.27819558778324144,-0.27819558778324144,0.07288992769052964,0.0025,0.0025000000000000027,0.00045445356955831545,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09266328119720382,0.10923578885004884,0.23094917806436324,0.09666036800144152,0.01687207592770241,2.244927224487133,101.76476442756396,0.0,0.478584705489092,-0.27819558778324144,-0.27819558778324144,0.07288992769052964,0.10923578885004884,0.09266328119720382,0.23094917806436324,0.478584705489092,0.0
32,adam,32,33,0.0217494100787356,1,0.011984481056148407,0.03981583199161701,0.051699296049750286,0.0014018549756267442,1,3,,0,2.167432037793859e-09,-0.2806717011650264,-0.2806717011650264,0.072103310995278,0.0025,0.0025000000000000027,0.0004578718236907983,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09292988835059106,0.1094736546213216,0.23111078880607241,0.09671228472610818,0.016946285568479713,2.2550598624917613,102.20744096306503,0.0,0.47944173893586217,-0.2806717011650264,-0.2806717011650264,0.072103310995278,0.1094736546213216,0.09292988835059106,0.23111078880607241,0.47944173893586217,0.0
33,adam,33,34,0.021531915977948245,1,0.011773460360961422,0.02592744610643366,0.033644182480455795,0.002251167782412389,1,5,,0,7.138140852267522e-11,-0.2646990614311174,-0.2646990614311174,0.07612331718566843,0.0025,0.0025000000000000027,0.0004324337764944964,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09185011282033007,0.10850557755692296,0.23053674891848855,0.09645876715109802,0.01648102649146974,2.195147373132559,99.32467260113557,0.0,0.47759762689981805,-0.2646990614311174,-0.2646990614311174,0.07612331718566843,0.10850557755692296,0.09185011282033007,0.23053674891848855,0.47759762689981805,0.0
34,adam,34,35,0.021316596818168762,1,0.011587888167152121,0.010210697890528288,0.013389555012718156,0.003597852599496451,1,5,,0,9.57267718677193e-10,-0.24012138404923564,-0.24012138404923564,0.08273799779746625,0.0025,0.0025000000000000027,0.0003925736290374735,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09080870218681479,0.10764705368542198,0.23023283844648892,0.09664365619579868,0.015768522035130735,2.107266503089354,94.90266594131887,0.0,0.4742684851056651,-0.24012138404923564,-0.24012138404923564,0.08273799779746625,0.10764705368542198,0.09080870218681479,0.23023283844648892,0.4742684851056651,0.0
35,adam,35,36,0.021103430849987073,1,0.011535496619677697,0.0010670694020202508,0.0013521361938808104,0.0038870707314906166,1,5,,0,2.3711879628009907e-09,-0.21417685749720006,-0.21417685749720006,0.08985869923407327,0.0025,0.0025000000000000027,0.0003487134938138905,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09039955134438052,0.10740342927336025,0.23046205771204428,0.09736941107945594,0.015092381484955968,2.0211173640845996,90.89007713011364,0.0,0.4706150618342389,-0.21417685749720006,-0.21417685749720006,0.08985869923407327,0.10740342927336025,0.09039955134438052,0.23046205771204428,0.4706150618342389,0.0
36,adam,36,37,0.020892396541487203,1,0.011586582222452345,0.008687863688682223,0.010221700779910595,0.00343769716334833,1,5,,0,7.91886044235644e-12,-0.1915062127392012,-0.1915062127392012,0.09612711191721272,0.0025,0.0025000000000000027,0.0003083332993420242,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09056072713310516,0.10764098765085883,0.23087813566878002,0.09833872244624768,0.014560367674387484,1.951428641908441,87.80880634382578,0.0,0.4674030766860271,-0.1915062127392012,-0.1915062127392012,0.09612711191721272,0.10764098765085883,0.09056072713310516,0.23087813566878002,0.4674030766860271,0.0
37,adam,37,38,0.02068347257607233,1,0.011669793496492838,0.012659591450930912,0.014977230120187777,0.0025415104147017706,1,8,,0,6.574214788255684e-10,-0.17529446494733578,-0.17529446494733578,0.10071670581589914,0.0025,0.0025000000000000027,0.00027131242961766534,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09087844282347815,0.10802681841326642,0.23126099168125883,0.09919862870296615,0.014186807655837538,1.9035912942033937,85.58912901616846,0.0,0.4651065012629647,-0.17529446494733578,-0.17529446494733578,0.10071670581589914,0.10802681841326642,0.09087844282347815,0.23126099168125883,0.4651065012629647,0.0
38,adam,38,39,0.020476637850311608,1,0.011726490633300638,0.014407755663534706,0.01703719064199004,0.0015290690610770682,1,4,,0,7.729648486643706e-12,-0.16542489455760265,-0.16542489455760265,0.10332798737961732,0.0025,0.0025000000000000027,0.00025007774149832707,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.0910915955448442,0.10828892202483428,0.2314384474685285,0.09969750448099411,0.013985018488790139,1.8771340566750243,84.4228789716322,0.0,0.46390492926249133,-0.16542489455760265,-0.16542489455760265,0.10332798737961732,0.10828892202483428,0.0910915955448442,0.2314384474685285,0.46390492926249133,0.0
39,adam,39,40,0.020271871471808492,1,0.011739289888088318,0.014724450417604954,0.01738569320482752,0.0008128036264140792,1,3,,0,1.1903981087371052e-10,-0.16252181520538045,-0.16252181520538045,0.10396336364323494,0.0025,0.0025000000000000027,0.00024429714717449816,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09114121897961355,0.10834800361837922,0.23147431553593117,0.09980325582129589,0.013928944843569128,1.8699417832723257,84.09184043401834,0.0,0.46380581518260977,-0.16252181520538045,-0.16252181520538045,0.10396336364323494,0.10834800361837922,0.09114121897961355,0.23147431553593117,0.46380581518260977,0.0
40,adam,40,41,0.020069152757090408,1,0.01170852913646222,0.01392133640104687,0.016412964125363836,0.0011356082700066522,1,3,,0,4.4203176967593094e-09,-0.1659980824105864,-0.1659980824105864,0.10279810412873047,0.0025,0.0025000000000000027,0.0002532710281774315,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09102833743266184,0.10820595702853988,0.23138449977329603,0.09954092485496163,0.014002249127247733,1.8798850509329357,84.49952119816247,0.0,0.4647169829884129,-0.1659980824105864,-0.1659980824105864,0.10279810412873047,0.10820595702853988,0.09102833743266184,0.23138449977329603,0.4647169829884129,0.0
41,adam,41,42,0.019868461229519505,1,0.011647684244388298,0.011874672599758709,0.013952891916003017,0.0018505131486854101,1,4,,0,5.0622559049008844e-09,-0.17489147033716326,-0.17489147033716326,0.10012092792075729,0.0025,0.0025000000000000027,0.0002729218232622307,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09080468967929381,0.10792443766074622,0.23118656335766943,0.09898674427057165,0.014189431977764823,1.9048767139678406,85.55888744476839,0.0,0.4664798722479731,-0.17489147033716326,-0.17489147033716326,0.10012092792075729,0.10792443766074622,0.09080468967929381,0.23118656335766943,0.4664798722479731,0.0
42,adam,42,43,0.019669776617224306,1,0.011580413692723635,0.00830868080047396,0.009619989806362587,0.002435386226452653,1,7,,0,6.66958606347457e-10,-0.18779231017502468,-0.18779231017502468,0.09633249458604558,0.0025,0.0025000000000000027,0.00029858297555614713,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.0905608111840359,0.10761233057937011,0.23091593363818805,0.09826279807734442,0.014471783492598046,1.9423139379939942,87.17006089264528,0.0,0.4688701515932628,-0.18779231017502468,-0.18779231017502468,0.09633249458604558,0.10761233057937011,0.0905608111840359,0.23091593363818805,0.4688701515932628,0.0
43,adam,43,44,0.019473078851052063,1,0.011532634559262138,0.003162912861145815,0.0033361747776102526,0.00274618708298952,1,16,,0,1.514491523970561e-11,-0.20231949508095612,-0.20231949508095612,0.09196355162434117,0.0025,0.0025000000000000027,0.00032835876548505767,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.09039169401568503,0.10739010456863397,0.23054934740059566,0.09750080416665959,0.014827983098930091,1.9882524758434645,89.2654493327498,0.0,0.4715874130448171,-0.20231949508095612,-0.20231949508095612,0.09196355162434117,0.10739010456863397,0.09039169401568503,0.23054934740059566,0.4715874130448171,0.0
44,adam,44,45,0.019278348062541542,1,0.011530148350920078,0.00305741010769168,0.00432976672021162,0.0026934907383472377,1,9,,0,3.848662393067023e-09,-0.21724244967293116,-0.21724244967293116,0.08767181999738234,0.0025,0.0025000000000000027,0.0003537028538132006,0.0,0.0,0.0025,0.0025000000000000027,0.0,0.0,0.0904385037307558,0.10737852835143569,0.2303370458678952,0.09691159536755721,0.015194157896212444,2.0361622112912396,91.37376792869406,0.0,0.47425624792774607,-0.21724244967293116,-0.21724244967293116,0.08767181999738234,0.10737852835143569,0.0904385037307558,0.2303370458678952,0.47425624792774607,0.0
