step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
22,adam,22,23,0.024048917686171376,1,3.759418660572044e-05,3.0121883620508623e-06,1.5196875965446176e-05,0.013375569168402601,1,3,,0,1.561463973413268e-10,0.06150885060177158,0.06150885060177158,0.05327888087710092,0.0,0.0,0.0,0.00510350678377834,0.006131409838342275,0.01208482236798477,0.005187470995375623,0.0024036790416551487,0.2722551666622968,16.672898135829048,0.15664838676981688,0.42685032583139737,0.06150885060177158,0.06150885060177158,0.05327888087710092,0.006131409838342275,0.00510350678377834,0.01208482236798477,0.42685032583139737,0.15664838676981688
23,adam,23,24,0.02380842850930966,1,3.3193005695911284e-05,2.5494385229015e-06,1.0447474082143656e-05,0.012225112097758822,1,3,,0,1.796956758180442e-10,0.09613713573466202,0.039266205389388784,0.029006063701999457,0.0,0.0,0.0,0.0048243675522667544,0.0057613371447877695,0.012277874103552334,0.00484036206746631,0.0023808168097163656,0.27038402240572934,16.507449635042292,0.1629092018567453,0.43356114883428115,0.09613713573466202,0.039266205389388784,0.029006063701999457,0.0057613371447877695,0.0048243675522667544,0.012277874103552334,0.43356114883428115,0.1629092018567453
24,adam,24,25,0.023570344224216562,1,2.5865465570782465e-05,1.7765372130371837e-06,7.553018876686749e-06,0.011728328774845816,1,3,,0,1.542526657435027e-09,0.13580524636539312,0.00373204916068223,0.004648424691769266,0.0,0.0,0.0,0.00427943822090443,0.005085810217731533,0.009874844307482405,0.004049883944347927,0.002300683464112319,0.26045674161680976,15.965744913782284,0.16921274148399976,0.4396388869805942,0.13580524636539312,0.00373204916068223,0.004648424691769266,0.005085810217731533,0.00427943822090443,0.009874844307482405,0.4396388869805942,0.16921274148399976
25,adam,25,26,0.0233346407819744,1,2.5022641459200344e-05,2.8667730992351327e-06,1.7776196547524262e-05,0.011399454385125168,1,3,,0,1.2666438662693476e-09,0.059745175328394594,-0.005008417799365916,-0.017383896584873486,0.0,0.0,0.0,0.004056708386281229,0.005002263633516365,0.012100589162628806,0.0036278532800696553,0.0021854183804101745,0.24787533014676566,15.178002960760564,0.17611831367619654,0.44511239147497383,0.059745175328394594,-0.005008417799365916,-0.017383896584873486,0.005002263633516365,0.004056708386281229,0.012100589162628806,0.44511239147497383,0.17611831367619654
26,adam,26,27,0.023101294374154653,1,2.3501472215422886e-05,2.6681872178963555e-06,1.6110485113399897e-05,0.01046513111105064,1,4,,0,2.906665789822702e-10,-0.5014093676004989,-0.02343743902483818,-0.050812889715445904,0.0015,0.0014999999999999996,0.0004423222035823573,0.003867616158827548,0.004847831702464813,0.011080904139374332,0.00349938228910299,0.002068913400771397,0.23712391229759872,14.361993470397072,0.18312360580792464,0.4493369382446519,-0.5014093676004989,-0.02343743902483818,-0.050812889715445904,0.004847831702464813,0.003867616158827548,0.011080904139374332,0.4493369382446519,0.18312360580792464
27,adam,27,28,0.022870281430413107,1,2.1283655448639994e-05,2.8230637063305355e-06,1.6846059927455414e-05,0.009184481525502707,1,4,,0,3.881555554514605e-09,-1.1230284326479796,-0.03159456731377722,-0.07657435558426336,0.0035,0.0035000000000000027,0.001347835972622656,0.0037621456251582274,0.004613421230349554,0.010220503643907527,0.0035514873212712174,0.0019594989343732737,0.22821468615482632,13.574155422792746,0.18863007295126308,0.4525668685777584,-1.1230284326479796,-0.03159456731377722,-0.07657435558426336,0.004613421230349554,0.0037621456251582274,0.010220503643907527,0.4525668685777584,0.18863007295126308
28,adam,28,29,0.022641578616108975,1,1.6227393765779693e-05,2.073553001759524e-06,1.143731729034428e-05,0.007986951432259918,1,3,,0,5.692132308956895e-10,-1.3734814794459145,-0.17841702033689058,-0.0873306723799794,0.005,0.0049999999999999975,0.002862079063706419,0.003361681733966713,0.004028323940025143,0.009294608766816278,0.0033303942907834195,0.0018448032251677602,0.21809839444582432,12.75299860430115,0.19182402729226136,0.45518795359872305,-1.3734814794459145,-0.17841702033689058,-0.0873306723799794,0.004028323940025143,0.003361681733966713,0.009294608766816278,0.45518795359872305,0.19182402729226136
29,adam,29,30,0.022415162829947884,1,1.337591593547375e-05,1.5545585703013031e-06,9.677945026919072e-06,0.007487991638501092,1,3,,0,3.236620680927197e-09,-2.42854888502674,-0.33044564869467014,-0.08665693955972645,0.0065,0.006499999999999992,0.005787367711130394,0.0030406074445689713,0.0036573099315581324,0.008220912002027729,0.002877703134446547,0.001725511391644138,0.2067489979417118,11.914334235885104,0.1940441921161521,0.45757008265678617,-2.42854888502674,-0.33044564869467014,-0.08665693955972645,0.0036573099315581324,0.0030406074445689713,0.008220912002027729,0.45757008265678617,0.1940441921161521
30,adam,30,31,0.022191011201648406,1,1.4377850457652828e-05,2.732677745198808e-06,2.0636011785461635e-05,0.007007330378993226,1,3,,0,1.8122885947400835e-09,-3.7624694151567137,-0.44292533505748266,-0.09137400748559887,0.0075,0.007499999999999994,0.009590914924314938,0.003135377921831886,0.0037918136106160107,0.009627083016985621,0.002600423130613296,0.0016144689573077146,0.19655000044266174,11.143984114510301,0.1965904347841428,0.4598288842538761,-3.7624694151567137,-0.44292533505748266,-0.09137400748559887,0.0037918136106160107,0.003135377921831886,0.009627083016985621,0.4598288842538761,0.1965904347841428
31,adam,31,32,0.021969101089631925,1,1.271258631937801e-05,2.461697050147475e-06,1.6523510682391585e-05,0.006738396340799039,1,3,,0,4.5729765150753324e-10,-4.214505855707218,-0.5001448683969985,-0.11020627586459295,0.008,0.007999999999999995,0.012074868254669729,0.0030124456460863596,0.0035654714021259534,0.008489955723616037,0.0024056587775923136,0.0015149345157888824,0.18786651678754107,10.470517085423483,0.19991638559674127,0.46195663765762746,-4.214505855707218,-0.5001448683969985,-0.11020627586459295,0.0035654714021259534,0.0030124456460863596,0.008489955723616037,0.46195663765762746,0.19991638559674127
32,adam,32,33,0.0217494100787356,1,9.778922639818787e-06,1.4495519563517724e-06,8.871214301233355e-06,0.0067046789095871985,1,3,,0,7.309890408146137e-10,-4.047095446214985,-0.5259189650150179,-0.12932184195524896,0.0095,0.009499999999999995,0.01379697207073233,0.0027488701437965958,0.0031271268985793954,0.005983206722431334,0.0022506131724788297,0.0014240067934430272,0.1804866395494314,9.872085294581982,0.20361320864898994,0.4639773960137473,-4.047095446214985,-0.5259189650150179,-0.12932184195524896,0.0031271268985793954,0.0027488701437965958,0.005983206722431334,0.4639773960137473,0.20361320864898994
33,adam,33,34,0.021531915977948245,1,8.76860947575434e-06,1.736532427629677e-06,1.4231213790205779e-05,0.006205066917917543,1,3,,0,5.644423313444617e-10,-3.79369622652459,-0.5320395368492354,-0.14312182136700174,0.0135,0.0135,0.01726605709042673,0.0026075974539177455,0.0029611837963480652,0.006575323240326191,0.0021967080187316893,0.0013420874854328355,0.17423803941784163,9.325295754266687,0.20679869403941492,0.46579848992800066,-3.79369622652459,-0.5320395368492354,-0.14312182136700174,0.0029611837963480652,0.0026075974539177455,0.006575323240326191,0.46579848992800066,0.20679869403941492
34,adam,34,35,0.021316596818168762,1,7.781220285401926e-06,1.7455547945510695e-06,1.604618662329464e-05,0.005654885900323474,1,3,,0,9.889439082780157e-10,-3.8646381883506464,-0.5172926679163141,-0.15341631081578738,0.0165,0.016500000000000004,0.02242157759978124,0.002406614598537838,0.002789483874375675,0.006989137617926623,0.002153543883847898,0.0012661230240217666,0.16848152868051877,8.789563763771422,0.20894724990786587,0.46733937945879733,-3.8646381883506464,-0.5172926679163141,-0.15341631081578738,0.002789483874375675,0.002406614598537838,0.006989137617926623,0.46733937945879733,0.20894724990786587
35,adam,35,36,0.021103430849987073,1,6.8754084513454434e-06,1.4330889452755901e-06,1.0880729292015528e-05,0.005272196577538073,1,3,,0,1.1342870710181303e-09,-4.7628326606473985,-0.48800480250215955,-0.16848926115469587,0.0175,0.017500000000000005,0.02813593729400999,0.0022857369689787818,0.0026221000078840324,0.006035997605779304,0.0021129224184858303,0.0011936762890326256,0.16321598705710522,8.252405061184653,0.21027687382556098,0.4685981817984598,-4.7628326606473985,-0.48800480250215955,-0.16848926115469587,0.0026221000078840324,0.0022857369689787818,0.006035997605779304,0.4685981817984598,0.21027687382556098
36,adam,36,37,0.020892396541487203,1,6.18204820034649e-06,1.5133026133569634e-06,1.0661424415118465e-05,0.0048286820596297785,1,3,,0,4.387460832570191e-10,-5.85930786689344,-0.4822976076934778,-0.18315720522088066,0.0185,0.018500000000000003,0.033399158475499464,0.0021944451893829127,0.0024863724983088292,0.004472405978721905,0.001963083728673903,0.001125667389120091,0.15839682449660758,7.74565661108261,0.21132968354510498,0.46958482215406055,-5.85930786689344,-0.4822976076934778,-0.18315720522088066,0.0024863724983088292,0.0021944451893829127,0.004472405978721905,0.46958482215406055,0.21132968354510498
37,adam,37,38,0.02068347257607233,1,4.791256977971732e-06,1.2533438065598841e-06,1.0375614833297953e-05,0.0046634403177636605,1,3,,0,1.7487605654489742e-09,-6.777058258817859,-0.5113224843163758,-0.19670147503394939,0.0195,0.019500000000000003,0.03829415113806149,0.001940383938052788,0.0021888940079345396,0.004169630464539078,0.0017332321016986282,0.0010645497149995382,0.15408488506722473,7.304609414021896,0.21270002538618482,0.4703774780026725,-6.777058258817859,-0.5113224843163758,-0.19670147503394939,0.0021888940079345396,0.001940383938052788,0.004169630464539078,0.4703774780026725,0.21270002538618482
38,adam,38,39,0.020476637850311608,1,3.877171173384301e-06,7.370879774998859e-07,4.380467187829561e-06,0.004604526797384874,1,3,,0,1.9314069156681508e-10,-7.478669832918837,-0.5411548046659387,-0.20877870662849873,0.0205,0.0205,0.04183065241569233,0.001762934929826434,0.0019690533698669267,0.004125935387995235,0.0016425846154512168,0.0010136023836335721,0.15073402328305,6.955522005506301,0.214625049132914,0.4710844010705878,-7.478669832918837,-0.5411548046659387,-0.20877870662849873,0.0019690533698669267,0.001762934929826434,0.004125935387995235,0.4710844010705878,0.214625049132914
39,adam,39,40,0.020271871471808492,1,4.263833278438836e-06,1.194993730590106e-06,7.157166965449661e-06,0.004192138192715256,1,3,,0,4.6802651025573557e-11,-7.943560587116947,-0.5625076150498162,-0.21932097735875575,0.02,0.019999999999999997,0.04415831440752889,0.0018715007867140697,0.002064905149986032,0.0045488425797691025,0.0016839468296364955,0.0009695457487114949,0.14802641903630154,6.670008628260663,0.2170748553721134,0.4718164777141893,-7.943560587116947,-0.5625076150498162,-0.21932097735875575,0.002064905149986032,0.0018715007867140697,0.0045488425797691025,0.4718164777141893,0.2170748553721134
40,adam,40,41,0.020069152757090408,1,4.188692618116646e-06,1.3172977783831533e-06,8.27015518912613e-06,0.003649365991283154,1,3,,0,1.7171262835479857e-11,-8.283992905136945,-0.5656420983737881,-0.22839961903633554,0.021,0.021000000000000005,0.04599826769867092,0.0018493081953651408,0.002046629575208139,0.0047906596083146505,0.0016055128454135045,0.0009268341518803483,0.1450787884218518,6.394568018432088,0.21965180759808525,0.4725606957134608,-8.283992905136945,-0.5656420983737881,-0.22839961903633554,0.002046629575208139,0.0018493081953651408,0.0047906596083146505,0.4725606957134608,0.21965180759808525
41,adam,41,42,0.019868461229519505,1,3.188245990163306e-06,8.401129144645819e-07,4.646841373074442e-06,0.003490059508461449,1,3,,0,2.4018622799963958e-11,-8.609103533828607,-0.55511137218688,-0.2361821734924565,0.021,0.021000000000000005,0.04780195003996404,0.0015803119953058428,0.0017855660139472038,0.004182269135388997,0.0013718075348889947,0.0008852686076449623,0.14168552344201332,6.115847471229469,0.22191306083020768,0.4732390220950281,-8.609103533828607,-0.55511137218688,-0.2361821734924565,0.0017855660139472038,0.0015803119953058428,0.004182269135388997,0.4732390220950281,0.22191306083020768
42,adam,42,43,0.019669776617224306,1,2.843718855047934e-06,9.894037043280951e-07,7.810091164036504e-06,0.003444168929249725,1,3,,0,5.4393538704310706e-11,-8.941950376490789,-0.547379713487335,-0.24298857371351382,0.0225,0.022500000000000013,0.04963601880760696,0.0014890551033461972,0.0016863329609089464,0.003349262979429778,0.0012104088733239724,0.0008485088158569377,0.1385408780557714,5.860051228988426,0.2237329377520792,0.47381113818192944,-8.941950376490789,-0.547379713487335,-0.24298857371351382,0.0016863329609089464,0.0014890551033461972,0.003349262979429778,0.47381113818192944,0.2237329377520792
43,adam,43,44,0.019473078851052063,1,2.877789495489241e-06,1.2012104182879742e-06,8.550995132469625e-06,0.0031057976446633084,1,3,,0,3.7958939171104893e-11,-9.242881865555615,-0.5555631731084439,-0.24928251694891485,0.022,0.022000000000000006,0.05116577684153893,0.0015441195571226317,0.001696404873692964,0.0030013280865792435,0.0012117971000722438,0.0008185635739710754,0.1364124327842517,5.648375257739684,0.22510570729555132,0.4742365359966725,-9.242881865555615,-0.5555631731084439,-0.24928251694891485,0.001696404873692964,0.0015441195571226317,0.0030013280865792435,0.4742365359966725,0.22510570729555132
44,adam,44,45,0.019278348062541542,1,2.4627173061923074e-06,9.730939068713078e-07,5.48900305249619e-06,0.002804274617894057,1,3,,0,1.1651164557639574e-10,-9.47820963570611,-0.5793599136183087,-0.2554801064342083,0.022,0.022000000000000006,0.05250502137769146,0.0014340698353653843,0.0015693047206302246,0.00310420750818915,0.0011807880874520093,0.0007933717370080789,0.13530094578806673,5.473883894529812,0.2260857524222462,0.47450553185569344,-9.47820963570611,-0.5793599136183087,-0.2554801064342083,0.0015693047206302246,0.0014340698353653843,0.00310420750818915,0.47450553185569344,0.2260857524222462
45,adam,45,46,0.019085564581916126,1,2.031912563219986e-06,8.260485593719838e-07,6.379077149388192e-06,0.00267092997900856,1,3,,0,2.1364986231689893e-10,-9.652575504491432,-0.6073121807479344,-0.261771172543676,0.0225,0.022500000000000013,0.053843600533559174,0.0012859725686429103,0.0014254517049763508,0.003516149378885919,0.0010874804809726333,0.0007698303390368441,0.13472321046426963,5.316241266733723,0.22678582849869763,0.4746659176312753,-9.652575504491432,-0.6073121807479344,-0.261771172543676,0.0014254517049763508,0.0012859725686429103,0.003516149378885919,0.4746659176312753,0.22678582849869763
46,adam,46,47,0.018894708936096967,1,1.9067144995486824e-06,8.070103012549468e-07,6.977120728718328e-06,0.0025099476473001733,1,3,,0,1.013913747109768e-10,-9.766223686263166,-0.6262155827141476,-0.2680941893281155,0.023,0.023000000000000013,0.055024506819632044,0.0012540483530885374,0.001380838332155029,0.0033798882548190246,0.001080276575063402,0.0007466001997529671,0.1342515796492212,5.161130739157089,0.22735620254254557,0.4747929100281779,-9.766223686263166,-0.6262155827141476,-0.2680941893281155,0.001380838332155029,0.0012540483530885374,0.0033798882548190246,0.4747929100281779,0.22735620254254557
