activation_neighbor_jump_rms,activation_rms,adjoint/absolute_residual,adjoint/best_solver,adjoint/relative_residual,adjoint/result,adjoint/success,elapsed_s,error_mae,error_max,error_rms,evaluation_success,forward/grad_norm,forward/result,forward/steps,forward/success,grad_norm,learning_rate,loss,min_det_ainv,min_det_f,min_det_g,step,top_curvature_rms,top_highpass_rms,top_laplacian_rms,top_slope_rms
0.0,0.0,1.0232872091373012e-06,0,0.00046067118417088824,success,True,0.4048371560056694,0.04624,0.1,0.05442176,True,0.0,primary_success,1,True,3.810706315196489e-05,0.02,0.0029617279614976002,1.0,0.9999999999999998,0.9999999999999998,0,0.0,0.0,0.0,0.0
0.009493855529721656,0.015091581186255981,1.0681245546677674e-06,0,0.0004922290116341314,success,True,0.3430704270140268,0.04540008113102281,0.09770073545584151,0.053164382778826284,True,2.679795286665252e-07,primary_success,127,True,3.674839958696391e-05,0.0198,0.0028264515962535606,0.9415917906847203,0.9651610567677087,0.9482287084042935,1,0.4317759486224711,9.540433060870436e-05,0.4270324836553926,0.013678852328718256
0.017234086228911264,0.029839801988068366,1.0573135388644274e-06,0,0.0004990562874423688,success,True,0.3515853929857258,0.04449390645413809,0.09544109474417115,0.05190633272037454,True,2.810042636790739e-07,primary_success,124,True,3.6356611909625254e-05,0.019602,0.0026942673764782247,0.8851553121146563,0.9275914931483242,0.8921976787825079,2,0.8769623543949202,0.0001922380496384426,0.8674677622898803,0.026522436532572982
0.023497288469945036,0.04433452759281574,1.0270967179051192e-06,0,0.0004971549375163334,success,True,0.3650296810083091,0.043502114383839524,0.09314221493815672,0.050615749115131115,True,2.727115836977826e-07,primary_success,132,True,3.682676512247689e-05,0.01940598,0.0025619540584858966,0.8303301661065609,0.816807479853307,0.816807479853307,3,1.5748740225302769,0.0003564514596865691,1.547882718496438,0.04174135439837736
0.028635152416004703,0.058639817491414,9.999573560291185e-07,0,0.0004969285632115549,success,True,0.7993678679922596,0.042412415257926446,0.09085988507605165,0.04930075877381915,True,2.779236281985519e-07,primary_success,407,True,3.811458814303257e-05,0.0192119202,0.0024305648156743064,0.777249276450374,0.5604591928967414,0.5604591928967414,4,2.7068453471712566,0.0006674515083722884,2.66373715052114,0.06480914148646884
0.0327867192319447,0.07275589572309124,9.72024322932345e-07,0,0.0004972625842490333,success,True,0.47855133400298655,0.04120901315491126,0.08852869652678104,0.047891389109452676,True,2.6752832676381225e-07,primary_success,203,True,3.964251591622969e-05,0.019019800998,0.0022935851508330027,0.7259848884263592,0.496322314810427,0.496322314810427,5,3.650072997361482,0.000915160965074377,3.5189427411718777,0.0820201113649393
0.036395131011026476,0.0868108643096812,9.418316565982844e-07,0,0.000497279314358625,success,True,0.7123534859856591,0.03986776089228726,0.08612639254986532,0.04640224300586323,True,2.7141835094725873e-07,primary_success,353,True,4.102966262401322e-05,0.01882960298802,0.0021531681559751833,0.6768727406388433,0.49766448809657254,0.49766448809657254,6,4.612070689424236,0.0011478254983838506,4.4803059932506635,0.10161555244485129
0.039652030822923956,0.10081539467924976,9.090769669227357e-07,0,0.0004972702858091694,success,True,0.3935167539748363,0.03836526347352576,0.08352595256567069,0.04478929532932959,True,2.5193080605833115e-07,primary_success,147,True,4.395543928822752e-05,0.0186413069581398,0.0020060809760979056,0.6266219007189654,0.4537084933501578,0.4537084933501578,7,5.199216168532939,0.0013387857415526252,5.061570590350329,0.1157690506632029
0.04266168468485394,0.11470865090954975,8.624931785196955e-07,0,0.0004909138904056074,success,True,0.453481628006557,0.036705752628680935,0.08094948015422768,0.04304437761228027,True,2.4653176513953917e-07,primary_success,179,True,4.801832255620908e-05,0.0184548938885584,0.0018528184440285752,0.5770198609612449,0.4199333276583145,0.4199333276583145,8,5.731865415411364,0.0014885985932432647,5.589929324732376,0.1275719639969919
0.045594051167340596,0.12840132352090647,8.16064970421658e-07,0,0.0004859212370247785,success,True,0.4549200950132217,0.0348976151455475,0.07814906921259007,0.041145745960288395,True,2.4384720175744933e-07,primary_success,179,True,4.952955252000127e-05,0.018270344949672817,0.0016929724106285891,0.5279313087234342,0.4154291219597064,0.4154291219597064,9,5.986056713524597,0.0014828616454047121,5.839963025607672,0.1335655431862592
