step,evaluation_success,objective,gradient_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
10,1,0.0003549005588484547,0.0009767663575053318,1,27,,0,7.630960520606218e-09,0.597890602751122,0.5802970841687208,0.43047236954007173,0.0,0.0,0.0,0.017170716243305666,0.018838804602427796,0.03691596698526539,0.017713145200973578,0.0015538173410155752,0.1929003747082555,9.968550992528549,0.0,0.2840741338562945,0.597890602751122,0.5802970841687208,0.43047236954007173,0.018838804602427796,0.017170716243305666,0.03691596698526539,0.2840741338562945,0.0
11,1,0.00036651679583417395,0.001717321517679318,1,39,,0,1.0671420338594732e-09,0.4791084027146726,0.4791084027146726,0.37856232505916115,0.0,0.0,0.0,0.017465841547151445,0.019144628380675714,0.04586250612922767,0.016678620222099406,0.0021763102591219005,0.27707993657142965,15.235884804277596,0.0,0.3103969245225231,0.4791084027146726,0.4791084027146726,0.37856232505916115,0.019144628380675714,0.017465841547151445,0.04586250612922767,0.3103969245225231,0.0
12,1,0.0014788946626313828,0.006407837712218615,1,86,,0,4.551601585232941e-10,0.2701555050254908,0.2701555050254908,0.3304194398677618,0.0,0.0,0.0,0.03357188748879508,0.038456399501661395,0.08321389441781925,0.02460266548446256,0.003450086144639479,0.4996236764530104,21.928533807691146,0.0,0.3348877243358911,0.2701555050254908,0.2701555050254908,0.3304194398677618,0.038456399501661395,0.03357188748879508,0.08321389441781925,0.3348877243358911,0.0
13,1,0.0014885090248556835,0.006633365698445221,1,13,,0,7.127569419116442e-12,0.2643703282639113,0.2643703282639113,0.3212367935585927,0.0,0.0,0.0,0.033520718865609166,0.0385812004071372,0.0844041750615623,0.024637802445751332,0.003481228027276311,0.504910379325851,22.093268020278483,0.0,0.339865873722138,0.2643703282639113,0.2643703282639113,0.3212367935585927,0.0385812004071372,0.033520718865609166,0.0844041750615623,0.339865873722138,0.0
14,1,0.0013645346559488648,0.006238276996831322,1,5,,0,5.154128293308785e-09,0.27820271415744846,0.27820271415744846,0.3274102890953018,0.0,0.0,0.0,0.03243733059579078,0.036939608226791806,0.08146028153040796,0.023742444765736274,0.0033254830958679166,0.4819119487679763,21.266616852856735,0.0,0.3369528973731632,0.27820271415744846,0.27820271415744846,0.3274102890953018,0.036939608226791806,0.03243733059579078,0.08146028153040796,0.3369528973731632,0.0
15,1,0.001027966161944777,0.004213562464501615,1,31,,0,1.260683869821351e-10,0.304522841354473,0.304522841354473,0.34242738443664356,0.0,0.0,0.0,0.029577662088849616,0.0320619113894474,0.07189638911059094,0.023809938874993688,0.003472075094550493,0.5072968454815528,22.897237250109146,0.0,0.32926131614546883,0.304522841354473,0.304522841354473,0.34242738443664356,0.0320619113894474,0.029577662088849616,0.07189638911059094,0.32926131614546883,0.0
16,1,0.0009071686490133541,0.0030838349499694817,1,43,,0,4.006585793343902e-09,0.396991691178619,0.396991691178619,0.36085216304303247,0.0,0.0,0.0,0.028029174187697625,0.03011924051189462,0.0666048359819128,0.02268168406392756,0.0031718068962235378,0.463305614856147,19.971766442462762,0.0,0.31959750901635336,0.396991691178619,0.396991691178619,0.36085216304303247,0.03011924051189462,0.028029174187697625,0.0666048359819128,0.31959750901635336,0.0
17,1,0.0007010496073208813,0.0015443393716893488,1,23,,0,2.5119368813435503e-09,0.46428848924357957,0.46428848924357957,0.38062390084436104,0.0,0.0,0.0,0.02492444631489633,0.026477341394499587,0.058102840744577826,0.021187687824580397,0.0029071552628863397,0.41387938679549363,18.381740536330003,0.0,0.309047570277512,0.46428848924357957,0.46428848924357957,0.38062390084436104,0.026477341394499587,0.02492444631489633,0.058102840744577826,0.309047570277512,0.0
18,1,0.000647664120747753,0.001446980062310881,1,13,,0,1.305045455346255e-09,0.5632833836876164,0.5632833836876164,0.39855011881573277,0.0,0.0,0.0,0.023916474767215867,0.025449245976015732,0.05305933312797926,0.02030169062293937,0.002584209951254096,0.3645087194732672,16.749542522913682,0.0,0.299378121749209,0.5632833836876164,0.5632833836876164,0.39855011881573277,0.025449245976015732,0.023916474767215867,0.05305933312797926,0.299378121749209,0.0
19,1,0.0005410147186144414,0.002084736467767249,1,22,,0,9.425422866249862e-12,0.5222192969176044,0.5222192969176044,0.4144106529420615,0.0,0.0,0.0,0.021663468655845102,0.023259723098404277,0.04842413928853903,0.018777093647681924,0.0018182101680778604,0.2572344636541349,11.232173576467357,0.0,0.2907590542246808,0.5222192969176044,0.5222192969176044,0.4144106529420615,0.023259723098404277,0.021663468655845102,0.04842413928853903,0.2907590542246808,0.0
20,1,0.00045913975413585403,0.002157686609559763,1,13,,0,9.276560176193074e-10,0.5665282532302152,0.5665282532302152,0.4290429499240212,0.0,0.0,0.0,0.02002087522991585,0.021427546619616863,0.039677138581604716,0.018117793172435222,0.0015575741117871387,0.21517369385344454,10.029416855667852,0.0,0.2827920815785046,0.5665282532302152,0.5665282532302152,0.4290429499240212,0.021427546619616863,0.02002087522991585,0.039677138581604716,0.2827920815785046,0.0
21,1,0.00029548096276496024,0.0010387229739018432,1,29,,0,4.814367428081389e-09,0.7851830678758884,0.6148486939521676,0.44210021237440483,0.0,0.0,0.0,0.015414553510784749,0.017189559702475227,0.026247147942997838,0.016166228461025736,0.0009013338364230563,0.13595670859988299,4.08040080889992,0.0,0.27574292770507963,0.7851830678758884,0.6148486939521676,0.44210021237440483,0.017189559702475227,0.015414553510784749,0.026247147942997838,0.27574292770507963,0.0
22,1,0.0003023361806981841,0.0011073395388174086,1,7,,0,2.7055708077150584e-10,0.8514073249435423,0.6463583177052425,0.45075421921374587,0.0,0.0,0.0,0.015429516229628912,0.017387817019343863,0.02674749843850297,0.016529932738023716,0.0008205775163694632,0.12559298292569054,3.508955519533845,0.0,0.27117941369549176,0.8514073249435423,0.6463583177052425,0.45075421921374587,0.017387817019343863,0.015429516229628912,0.02674749843850297,0.27117941369549176,0.0
23,1,0.0003049589121486222,0.0011341461538422934,1,3,,0,2.554951774714814e-09,0.8555548626829719,0.6629759791459441,0.4554107609238922,0.0,0.0,0.0,0.015405513697573987,0.017463072815189832,0.026954831541200902,0.016720538801889565,0.0008003979831110185,0.12271179960534925,3.2495677388384636,0.0,0.26891398840950326,0.8555548626829719,0.6629759791459441,0.4554107609238922,0.017463072815189832,0.015405513697573987,0.026954831541200902,0.26891398840950326,0.0
24,1,0.00030145534829553446,0.0011407640241545306,1,3,,0,3.409578601245321e-10,0.8567564928758362,0.6739825013913555,0.4565464793256753,0.0,0.0,0.0,0.015272480187734782,0.017362469533321993,0.026870148156201305,0.0167130083800183,0.0007930553023177467,0.12171685099881051,3.0855019253275597,0.0,0.2687037698393383,0.8567564928758362,0.6739825013913555,0.4565464793256753,0.017362469533321993,0.015272480187734782,0.026870148156201305,0.2687037698393383,0.0
25,1,0.0002925420577653936,0.0011305315344350246,1,3,,0,6.427181739949256e-10,0.8559845576336779,0.6803942174933529,0.4546333327998283,0.0,0.0,0.0,0.0150434390411979,0.017103860902304882,0.02652953291881028,0.016529157244385334,0.0007961059410539786,0.122281546345528,2.9920306408369797,0.0,0.2702975250908204,0.8559845576336779,0.6803942174933529,0.4546333327998283,0.017103860902304882,0.0150434390411979,0.02652953291881028,0.2702975250908204,0.0
26,1,0.0002791599116746141,0.0011043772546791323,1,3,,0,1.2732145836300283e-09,0.8536460220657592,0.6829494936729602,0.4501257981820732,0.0,0.0,0.0,0.014731142942972923,0.016708079233550877,0.02596049953996861,0.016192955290299668,0.0008079375139767208,0.12417594643961002,2.951749232021248,0.0,0.27344644749967423,0.8536460220657592,0.6829494936729602,0.4501257981820732,0.016708079233550877,0.014731142942972923,0.02596049953996861,0.27344644749967423,0.0
27,1,0.0002623836310753862,0.0010617322104898921,1,3,,0,2.230665827155317e-09,0.850055730566764,0.6822120266266518,0.4434558176293914,0.0,0.0,0.0,0.014350457595199631,0.01619826012494509,0.025184574079154337,0.0157299704984827,0.0008273853712332792,0.12722964427642802,2.9527872524713903,0.0,0.27790981083327715,0.850055730566764,0.6822120266266518,0.4434558176293914,0.01619826012494509,0.014350457595199631,0.025184574079154337,0.27790981083327715,0.0
28,1,0.000243384974857168,0.0010010269157879688,1,3,,0,3.7045644071258438e-09,0.8454766622402342,0.6786263202785027,0.4350323453518352,0.0,0.0,0.0,0.013917807397895393,0.015600800455655088,0.024219635241646557,0.015168462108885441,0.0008535392750504011,0.13130855304854167,2.9868113329536152,0.0,0.2834569459990055,0.8454766622402342,0.6786263202785027,0.4350323453518352,0.015600800455655088,0.013917807397895393,0.024219635241646557,0.2834569459990055,0.0
29,1,0.0002234141085076214,0.0009200466774438338,1,3,,0,5.695703153925804e-09,0.8401455334920966,0.672566133302067,0.42524383874909194,0.0,0.0,0.0,0.013453154668695198,0.014947043470453326,0.023082082124414798,0.014541212879105895,0.0008856228561486029,0.13629816602314032,3.047617726547425,0.0,0.28986641033412414,0.8401455334920966,0.672566133302067,0.42524383874909194,0.014947043470453326,0.013453154668695198,0.023082082124414798,0.28986641033412414,0.0
30,1,0.00020377909507618465,0.0008162877357178283,1,3,,0,7.929159473438273e-09,0.8342894123264759,0.6643751778526564,0.41446274948671297,0.0,0.0,0.0,0.012978439403499359,0.014275121543306896,0.02178902836233599,0.013887532945822137,0.0009229006963755306,0.14208980731136617,3.1302186035691997,0.0,0.29692301218687844,0.8342894123264759,0.6643751778526564,0.41446274948671297,0.014275121543306896,0.012978439403499359,0.02178902836233599,0.29692301218687844,0.0
31,1,0.00018580705106620535,0.0006874394849542416,1,3,,0,9.906430069412258e-09,0.8281360495211846,0.6544044950127278,0.40305141621463825,0.0,0.0,0.0,0.012517313177015465,0.013631106010379545,0.020360702533781326,0.013254594976139724,0.0009645924673701076,0.1485675241258441,3.2302164523727948,0.0,0.3044132581106613,0.8281360495211846,0.6544044950127278,0.40305141621463825,0.013631106010379545,0.012517313177015465,0.020360702533781326,0.3044132581106613,0.0
32,1,0.0001707701690730665,0.0005321772707205864,1,4,,0,2.19517833859432e-12,0.8219260673258196,0.6430563289027995,0.3913687948150991,0.0,0.0,0.0,0.012094273191650462,0.013067906070716399,0.018823155404887222,0.012696514075686173,0.0010098426913401721,0.15559950105420667,3.3441389313831733,0.0,0.31211981743357153,0.8219260673258196,0.6430563289027995,0.3913687948150991,0.013067906070716399,0.012094273191650462,0.018823155404887222,0.31211981743357153,0.0
33,1,0.00015976655695248913,0.0003515754803224982,1,4,,0,2.085828588247214e-12,0.8158828055287536,0.6307952317123461,0.37977707312156767,0.0,0.0,0.0,0.011733150391195782,0.012639879625711992,0.018632755434616583,0.012269135541815407,0.0010573782999512675,0.16300082297638832,3.4658664920649787,0.0,0.31981588240898173,0.8158828055287536,0.6307952317123461,0.37977707312156767,0.012639879625711992,0.011733150391195782,0.018632755434616583,0.31981588240898173,0.0
34,1,0.00015353996488958884,0.00015573445027323226,1,3,,0,9.878931547881907e-09,0.8102502609963349,0.6181944936698386,0.36864656402781215,0.0,0.0,0.0,0.011454240178482804,0.012391124440081652,0.0200125889804286,0.012018146174749753,0.0011057167994934138,0.17054341810120183,3.590032080161011,0.0,0.3272608003320511,0.8102502609963349,0.6181944936698386,0.36864656402781215,0.012391124440081652,0.011454240178482804,0.0200125889804286,0.3272608003320511,0.0
35,1,0.00015225864189065782,0.00011645319170036992,1,3,,0,7.420447394298138e-09,0.8052617412093213,0.6059874590736353,0.35835539407635375,0.0,0.0,0.0,0.01127013152657338,0.01233931286136541,0.021363644627929466,0.011962499259453634,0.0011530750432968608,0.17794594660290522,3.712457961602887,0.0,0.33419970441116625,0.8052617412093213,0.6059874590736353,0.35835539407635375,0.01233931286136541,0.01127013152657338,0.021363644627929466,0.33419970441116625,0.0
36,1,0.00015532835699120503,0.0003247080163788632,1,3,,0,4.742386906803366e-09,0.8011007364386804,0.5949696365222473,0.3492792111990704,0.0,0.0,0.0,0.011181033402127049,0.012463079755469954,0.02262194744792868,0.012081386970819103,0.0011970875022014292,0.18484422846209625,3.8254382046387563,0.0,0.3403708953717065,0.8011007364386804,0.5949696365222473,0.3492792111990704,0.012463079755469954,0.011181033402127049,0.02262194744792868,0.3403708953717065,0.0
37,1,0.00016133254317955562,0.0005344266867411208,1,3,,0,2.3684525302359304e-09,0.7978959077754355,0.5859764340877202,0.34176647619745704,0.0,0.0,0.0,0.01117127305940969,0.012701674817895301,0.02371752075929912,0.012313755770821494,0.0012352119955034463,0.19083964193874173,3.921924602022029,0.0,0.3455245089875876,0.7978959077754355,0.5859764340877202,0.34176647619745704,0.012701674817895301,0.01117127305940969,0.02371752075929912,0.3455245089875876,0.0
38,1,0.00016825234881008528,0.0007114614038119453,1,3,,0,8.1949392611916e-10,0.7956973800167942,0.5797524955622219,0.33609919566372315,0.0,0.0,0.0,0.011210572845447983,0.012971212310731995,0.024593487769149082,0.012575023747161183,0.001265019586963939,0.19554816240208944,3.995573625533415,0.0,0.3494527274781691,0.7956973800167942,0.5797524955622219,0.33609919566372315,0.012971212310731995,0.011210572845447983,0.024593487769149082,0.3494527274781691,0.0
39,1,0.0001739874086068791,0.0008355933586649798,1,3,,0,1.525229504783517e-10,0.7944763068061367,0.5768124310438086,0.33244904052532204,0.0,0.0,0.0,0.011262178597579385,0.013190428674113632,0.025213023643414833,0.01278346078503492,0.0012846680586557438,0.1986753914144649,4.0419207380027515,0.0,0.35202410775261544,0.7944763068061367,0.5768124310438086,0.33244904052532204,0.013190428674113632,0.011262178597579385,0.025213023643414833,0.35202410775261544,0.0
40,1,0.00017700757941197732,0.0008948164303493277,1,2,,0,4.746710322250405e-09,0.7940648343884381,0.5772404277218309,0.3308469713906486,0.0,0.0,0.0,0.011295830889169868,0.013304419544346056,0.02550898909834461,0.012884534844303814,0.00129333726693163,0.20007989004930632,4.05978535359611,0.0,0.3532081400997807,0.7940648343884381,0.5772404277218309,0.3308469713906486,0.013304419544346056,0.011295830889169868,0.02550898909834461,0.3532081400997807,0.0
41,1,0.0001767211231889337,0.0008876932350624729,1,2,,0,3.720842221726431e-09,0.79458074357636,0.5811091503961333,0.3311807047054131,0.0,0.0,0.0,0.01129707449452608,0.013293649731692711,0.025494227348792385,0.01285895932474118,0.001291264338192863,0.1998110196012893,4.04828315183717,0.0,0.3530786803662432,0.79458074357636,0.5811091503961333,0.3311807047054131,0.013293649731692711,0.01129707449452608,0.025494227348792385,0.3530786803662432,0.0
42,1,0.00017363624273344198,0.0008225353279655273,1,2,,0,9.005953491025342e-09,0.7956787138752821,0.5874252287377452,0.33321934204957654,0.0,0.0,0.0,0.011271656753707114,0.013177110560871909,0.02520573430234828,0.012728058439045955,0.001279909458265147,0.1980718117464551,4.014168335930165,0.0,0.3517961991168967,0.7956787138752821,0.5874252287377452,0.33321934204957654,0.013177110560871909,0.011271656753707114,0.02520573430234828,0.3517961991168967,0.0
43,1,0.0001687590703126652,0.0007144003845715815,1,3,,0,7.142780274604579e-11,0.7973078056539264,0.596310471329256,0.3366516367895332,0.0,0.0,0.0,0.01123483509916474,0.012990730168572712,0.02468108239806513,0.012528581868551226,0.0012610311603643695,0.19515797468696985,3.9576729331881784,0.0,0.3495789255115579,0.7973078056539264,0.596310471329256,0.3366516367895332,0.012990730168572712,0.01123483509916474,0.02468108239806513,0.3495789255115579,0.0
44,1,0.00016343601615916083,0.0005805129359840157,1,3,,0,1.846948913056714e-10,0.7993497867820457,0.6044550094263712,0.3411250788050393,0.0,0.0,0.0,0.011206732412466747,0.01278420964155238,0.024034490680775584,0.01231260465441891,0.0012371334674137432,0.19144159245819803,3.8882266356335657,0.0,0.3466729834882905,0.7993497867820457,0.6044550094263712,0.3411250788050393,0.01278420964155238,0.011206732412466747,0.024034490680775584,0.3466729834882905,0.0
45,1,0.00015870066950155357,0.0004374600282297804,1,3,,0,2.944799411600421e-10,0.8016851352628783,0.6110515066319702,0.3462775510181516,0.0,0.0,0.0,0.011200853272632207,0.012597645395134504,0.023311558175108063,0.012121189184309841,0.0012103797505064254,0.18726911323424567,3.810283555951797,0.0,0.3433283016286261,0.8016851352628783,0.6110515066319702,0.3462775510181516,0.012597645395134504,0.011200853272632207,0.023311558175108063,0.3433283016286261,0.0
46,1,0.00015520944214421055,0.00030001711833548185,1,3,,0,3.38432284672365e-10,0.8041874341467177,0.6179968184540616,0.35176174674970595,0.0,0.0,0.0,0.011223049709144384,0.012458308157378776,0.02255694362622644,0.011982021737016865,0.0011827547519151344,0.18295305587227864,3.729123282066593,0.0,0.3397806681364687,0.8041874341467177,0.6179968184540616,0.35176174674970595,0.012458308157378776,0.011223049709144384,0.02255694362622644,0.3397806681364687,0.0
47,1,0.00015319377673730903,0.00018443237017523606,1,3,,0,3.0605825175295225e-10,0.8067303752940916,0.6248854837714979,0.3572627407828099,0.0,0.0,0.0,0.011271651983414689,0.012377147358632724,0.021816408856057207,0.011905601877952561,0.0011558781342357423,0.178749352309176,3.649311986286975,0.0,0.3362396864936009,0.8067303752940916,0.6248854837714979,0.3572627407828099,0.012377147358632724,0.011271651983414689,0.021816408856057207,0.3362396864936009,0.0
48,1,0.00015254713185919913,0.00012353074576506754,1,3,,0,2.2770330491925033e-10,0.8091953576435779,0.631382186650767,0.3625099274417566,0.0,0.0,0.0,0.011339809963416296,0.012350997201003616,0.021125289312273084,0.011887639018532391,0.0011309769540789932,0.1748525132319792,3.574534908074781,0.0,0.33288150869487354,0.8091953576435779,0.631382186650767,0.3625099274417566,0.012350997201003616,0.011339809963416296,0.021125289312273084,0.33288150869487354,0.0
49,1,0.00015295328102105674,0.00014864617718235334,1,3,,0,1.420271393583045e-10,0.8114789702223207,0.6372291476893823,0.3672840098404856,0.0,0.0,0.0,0.011418188239212729,0.012367428229872884,0.02050888207490128,0.011914264235579675,0.0011089107274133347,0.1713991138000614,3.5075463456505798,0.0,0.3298454653048732,0.8114789702223207,0.6372291476893823,0.3672840098404856,0.012367428229872884,0.011418188239212729,0.02050888207490128,0.3298454653048732,0.0
50,1,0.00015400899327336213,0.00020765683574876004,1,3,,0,7.411186516495987e-11,0.8134983909689602,0.642245094972763,0.37141962077955737,0.0,0.0,0.0,0.011497199763417088,0.012410035990010752,0.019983641135103414,0.011967673782882911,0.0010902232024027985,0.16847568227248852,3.4502136220153488,0.0,0.32723379710102307,0.8134983909689602,0.642245094972763,0.37141962077955737,0.012410035990010752,0.011497199763417088,0.019983641135103414,0.32723379710102307,0.0
51,1,0.00015531779663044846,0.00026274655908345673,1,3,,0,3.14946155836662e-11,0.8151940355037042,0.6463183186930024,0.3748043095174125,0.0,0.0,0.0,0.011568500224021177,0.012462656082490942,0.01955869903877289,0.012030572225674866,0.0010752023237067577,0.16612809276748008,3.403623422760315,0.0,0.3251136840388429,0.8151940355037042,0.6463183186930024,0.3748043095174125,0.012462656082490942,0.011568500224021177,0.01955869903877289,0.3251136840388429,0.0
52,1,0.00015658181290331772,0.0003053012212274666,1,2,,0,6.816007936052072e-09,0.8164748114992901,0.6493489560737826,0.37737480705017784,0.0,0.0,0.0,0.011626608948074699,0.012513265477217277,0.019242911278613023,0.012090504264638298,0.0010639859912817623,0.16437126375113995,3.36964742127318,0.0,0.3235207715734251,0.8164748114992901,0.6493489560737826,0.37737480705017784,0.012513265477217277,0.011626608948074699,0.019242911278613023,0.3235207715734251,0.0
53,1,0.0001574830201197025,0.00033371700800633407,1,2,,0,3.1976485981280394e-09,0.8174616265144241,0.6514566275871619,0.3791114568334963,0.0,0.0,0.0,0.011665462443609038,0.012549223885153317,0.019021001593916235,0.012133491227757713,0.0010563778664024032,0.1631935665112019,3.344393875626148,0.0,0.3224635295582235,0.8174616265144241,0.6514566275871619,0.3791114568334963,0.012549223885153317,0.011665462443609038,0.019021001593916235,0.3224635295582235,0.0
54,1,0.00015794379585927303,0.00034848569912089117,1,2,,0,8.911656043917507e-10,0.818072199427,0.6525870987651802,0.3800320516101026,0.0,0.0,0.0,0.011684659686785986,0.012567569210442926,0.018898472429298856,0.012157016707031391,0.0010523200881500509,0.1625701633634392,3.330387279418181,0.0,0.3219276193023719,0.818072199427,0.6525870987651802,0.3800320516101026,0.012567569210442926,0.011684659686785986,0.018898472429298856,0.3219276193023719,0.0
55,1,0.00015792486355811785,0.0003505401486358905,1,2,,0,5.7233081572434427e-11,0.8183227179151724,0.6528093507444238,0.3801850541695274,0.0,0.0,0.0,0.011684438240515014,0.012566815967384811,0.018868346380335643,0.012159599022452514,0.0010515349201979053,0.16245994413512968,3.32653348468519,0.0,0.32188036354380106,0.8183227179151724,0.6528093507444238,0.3801850541695274,0.012566815967384811,0.011684438240515014,0.018868346380335643,0.32188036354380106,0.0
56,1,0.00015746143906616254,0.00034103330700375003,1,2,,0,3.799860425380879e-10,0.8182475572872407,0.6522128033976843,0.3796432595770322,0.0,0.0,0.0,0.011666501655622382,0.012548363999588254,0.018921507074337606,0.01214279160000345,0.0010537022513920323,0.1628128049558625,3.3318041022765352,0.0,0.32227469009102544,0.8182475572872407,0.6522128033976843,0.3796432595770322,0.012548363999588254,0.011666501655622382,0.018921507074337606,0.32227469009102544,0.0
57,1,0.00015664446460589626,0.0003212414382558367,1,2,,0,1.5163285022079177e-09,0.8178915080896901,0.6509050438927613,0.3784979156591314,0.0,0.0,0.0,0.011633688846711579,0.012515768638237775,0.019047282982587486,0.012110401120006145,0.0010584521189215916,0.1635709162309175,3.3449865678167736,0.0,0.3230526291811107,0.8178915080896901,0.6509050438927613,0.3784979156591314,0.012515768638237775,0.011633688846711579,0.019047282982587486,0.3230526291811107,0.0
58,1,0.00015559893862703657,0.0002925825642969028,1,2,,0,3.0653784689415922e-09,0.8173061671332553,0.6490067310856915,0.37685340861117145,0.0,0.0,0.0,0.011589573406498254,0.012473930360036349,0.019233837008266128,0.012067644567807088,0.0010653756480061794,0.16467036039894464,3.3647379107612334,0.0,0.324148372694217,0.8173061671332553,0.6490067310856915,0.37685340861117145,0.012473930360036349,0.011589573406498254,0.019233837008266128,0.324148372694217,0.0
59,1,0.00015446259977008672,0.00025669337501351135,1,2,,0,4.6709257827286024e-09,0.8165469174865986,0.6466474458400993,0.37482248623659,0.0,0.0,0.0,0.011538075122157158,0.012428298345714376,0.019468453692446454,0.012020325137932377,0.0010740327665395373,0.16604230606822926,3.3896234804980825,0.0,0.32549097742738864,0.8165469174865986,0.6466474458400993,0.37482248623659,0.012428298345714376,0.011538075122157158,0.019468453692446454,0.32549097742738864,0.0
