step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8
21,0.0020168881601364654,0.0020168881601364654,0.003860111373692275,0.03198032018427492,0.008740393318108244,0.07975994797934342,479,1,0.30417593111226743,0.4762893103878713,0.2424749014494794,0.536116593835905,0.7798931834835153,0.5859112512943931,0.20121038409331468,0.4375417020464003,0.3136278264639985
22,0.0028435447506539578,0.0028435447506539578,0.004429887731538016,0.028884982141473003,0.017641236058223465,0.07973656743261578,479,1,0.31964275212332216,0.49943051329618543,0.25817858925874165,0.5621278065867571,0.8100584810506144,0.6130706078310495,0.2190647386973067,0.4601689663395456,0.325792462264571
23,0.003477098198181572,0.003477098198181572,0.004999583372685753,0.02696244417611643,0.02045279132280795,0.0797121043416955,479,1,0.3249402400822786,0.51398852488054,0.2647344232981358,0.5768391314371716,0.8302171037023403,0.6318599207491696,0.22598827029461646,0.47281720659561227,0.32822582010307194
24,0.0035526946581321567,0.0035526946581321567,0.005125798079514113,0.026216838140507515,0.021051281899588655,0.07968655937725054,479,1,0.3203899123461932,0.5187703259086005,0.2614763437191116,0.5807998092065577,0.8406251098298776,0.6409469597689562,0.22266074363311242,0.47515890117691345,0.32105063892173236
25,0.003077994504865237,0.003077994504865237,0.004789817500405875,0.0265542894292079,0.01941856740015781,0.079659933239609,479,1,0.3071608588093279,0.5146924099241614,0.2492662773661403,0.575232288185654,0.8418682955711007,0.6405814337229224,0.21030959529851392,0.4682358214453496,0.3052808639371951
26,0.0023200677386580946,0.0023200677386580946,0.004218853387245221,0.027782060342718864,0.012676259015139458,0.07963222665873992,479,1,0.28662118203965964,0.5036521222974923,0.22983718763367858,0.5613537389852765,0.8354214861697807,0.6330076721298743,0.1904074214159342,0.45437545013521663,0.28267615732494444
27,0.0022428839924006605,0.0022428839924006605,0.003861249209202303,0.029555896184985816,0.007483608858445272,0.0796034403942332,479,1,0.2625423488898793,0.48979604815985506,0.20726210775134468,0.5425859218012425,0.8232318820309825,0.6218728161720587,0.1662078740461812,0.43755784019165583,0.2566309531075318
28,0.002577929762779288,0.002577929762779288,0.00394837903863317,0.031263568158247934,0.010732679069328335,0.07957357523527883,479,1,0.24502596601338283,0.4782869374221409,0.1915799544071938,0.5257911436913917,0.8086282689930678,0.6125173213642756,0.14855999423839644,0.42332894760368117,0.2377045564123609
29,0.0028559188065707198,0.0028559188065707198,0.004191640232068009,0.032665008484094024,0.012643283575295275,0.07954263200064521,479,1,0.23541001051097415,0.4711830265241514,0.18391012413429364,0.5134149429613474,0.7936814846424761,0.6070595730922071,0.13879431154659372,0.4136838880640462,0.22697541227646176
30,0.0029500035068725093,0.0029500035068725093,0.004334747968642759,0.03361558348657519,0.013810933745917743,0.07951061153865677,479,1,0.23381146499280991,0.46904003971172553,0.1838358941114401,0.5067871930782405,0.780163570212458,0.6060564362707385,0.13716209099033924,0.40965968529709545,0.22446245443143106
31,0.0027980961539806745,0.0027980961539806745,0.004281541743615483,0.03404685700771279,0.013786355091468016,0.07947751472717063,479,1,0.23977202192390654,0.4722610735518932,0.19111530468769977,0.5060802081498751,0.7691827750487651,0.6096240370883714,0.1431872147207144,0.41167340032149535,0.22959001286164318
32,0.0024284956286481003,0.0024284956286481003,0.004082288906429731,0.03398558785207301,0.012115223726384952,0.07944334247355261,479,1,0.25256427168347495,0.48018291346221,0.2046078917917405,0.5109969440731235,0.7608734566142511,0.6172021062361618,0.1561432204533356,0.41928607680510044,0.24159873261486753
33,0.001978825281910598,0.001978825281910598,0.003910629798104026,0.033607875505787504,0.008713197309491934,0.07940809571465231,479,1,0.27086768933649924,0.49141851090988875,0.22324420885949983,0.520052739094317,0.7536276782021463,0.6277807267114611,0.17472968503725764,0.4308084436257644,0.2592387877205111
34,0.0018793456485789032,0.0018793456485789032,0.003950146248102281,0.03318997466561366,0.009300208845936821,0.0793717754167774,479,1,0.29309977047380875,0.5032136094445392,0.242511713954425,0.5312926125507632,0.7449674052578535,0.6383918636514778,0.19745782692996894,0.44449308887960476,0.2808273282339649
35,0.002183915757164607,0.002183915757164607,0.004111955416776307,0.033301933945984796,0.014615930039262568,0.07933438257566723,479,1,0.30990878656004955,0.5099384697986666,0.25320496132707054,0.5395432424593951,0.7316938168882239,0.6434364493186132,0.21450616148426854,0.45497027012338404,0.29671632098431255
36,0.002252972132798195,0.002252972132798195,0.004177848008477116,0.034128667536164975,0.015325133435505026,0.07929591821646541,479,1,0.31816279246652646,0.5100499716485871,0.2550123831433888,0.5419604191285081,0.7132337497015403,0.6415816130751252,0.22285659881731015,0.4590692983305305,0.30380489861530163
37,0.002035176115965544,0.002035176115965544,0.004150560749876401,0.035620274019170894,0.012819221492104889,0.07925638339369177,479,1,0.31813871223218676,0.5040500503119363,0.2488040139224978,0.538104954226808,0.6903218716874289,0.6335858614158422,0.2227433684533241,0.4568027665611816,0.3026480764244185
38,0.001746645821017683,0.001746645821017683,0.004211369816555467,0.03756364878672476,0.006800395296505009,0.07921577919121348,479,1,0.31142811522427166,0.4940468502112716,0.23675298997460562,0.5298329772236466,0.6647051248630447,0.6217994919623837,0.21571772665209665,0.4496311655744842,0.2947378595513114
39,0.0017408359565990131,0.0017408359565990131,0.004498083597034866,0.03960254555742719,0.008382258683008117,0.07917410672221523,479,1,0.3008201240449994,0.4838494004075929,0.22406139396005004,0.5203083362333156,0.6388507335051332,0.6106741271651436,0.2042796944810555,0.44078379553615304,0.283488314539421
40,0.0019925520162800683,0.0019925520162800683,0.004824216055924297,0.04113387329669417,0.01621727056655917,0.07913136712916882,479,1,0.29245378027967917,0.4798835787313522,0.21952283253748786,0.5143614774069897,0.6172756471675086,0.6058220867785374,0.19273365096818526,0.43561264255720317,0.27638704036217737
41,0.0019735824688554768,0.0019735824688554768,0.004900294033141336,0.041686377557268214,0.016587359669509336,0.07908756158380179,479,1,0.2917295783012372,0.4851582682815325,0.22414671944247705,0.5168721024665873,0.6040647924745346,0.6084412689371466,0.1883034891082395,0.4384875291078962,0.276758894071218
42,0.0016682497059379937,0.0016682497059379937,0.004736927883953027,0.04132066484391659,0.008637382312638373,0.07904269128706526,479,1,0.2979250838864195,0.49844605845589957,0.23596874610686353,0.5274780166036691,0.5987769547548997,0.6176596764660456,0.19176537790583226,0.4492533571124684,0.28382912301249585
43,0.0016479769861262445,0.0016479769861262445,0.004579352864970725,0.04053674840084459,0.006998362503457175,0.0789967574691011,479,1,0.3051638667629317,0.5148449014861242,0.24890869869463578,0.5419637585504942,0.5971136996077546,0.6305200291882098,0.19943143483403558,0.4643474004804451,0.2931508921850361
44,0.0018123560090338654,0.0018123560090338654,0.004555058993473642,0.04006236808755982,0.012316964072139744,0.07894976138920816,479,1,0.3070450159001256,0.5272385103969561,0.2552612201881205,0.5541742373388947,0.593617030233627,0.6410168160356935,0.2027580353165437,0.4766413071476473,0.2974531651190251
45,0.0018096720887415068,0.0018096720887415068,0.004572378650201151,0.04016019839192192,0.013195990283051998,0.07890170433580769,479,1,0.30178308567723355,0.5327385390356905,0.25345843970041043,0.5614642881290389,0.5866057504817819,0.6464071965770362,0.1992205460652097,0.482999402279533,0.29463828988334445
46,0.0015927183500191425,0.0015927183500191425,0.004616075919799795,0.040822775423668495,0.009525725626884958,0.07885258762640808,479,1,0.28974944207127445,0.5312960561912452,0.24404554895724423,0.5637908185990483,0.5761679712320117,0.6469327318413823,0.1891600606438827,0.48321221599806863,0.28495182801340285
47,0.0015280350498784072,0.0015280350498784072,0.004758850600391735,0.041823863238387285,0.008445936178577518,0.07880241260756873,479,1,0.2738677317389512,0.526039689479397,0.2289277433175956,0.5633208100994147,0.5635821270366039,0.6443229518062762,0.17502669311251942,0.4799617847590613,0.2705990705264877
48,0.0016942070882357116,0.0016942070882357116,0.004890525798133542,0.04244877709008235,0.01395070474646267,0.07875118065486313,479,1,0.2662629820726812,0.5240617792911939,0.21351760258472605,0.5670848287712696,0.5531951773775027,0.6440778437292567,0.1683762567294341,0.48036855829700753,0.2609568359979899
49,0.0016362442309882767,0.0016362442309882767,0.004868856080021987,0.04241671729833092,0.012490886506752815,0.07869889317284115,479,1,0.26709768856935734,0.5286847194899666,0.20751473516963698,0.5759508401312824,0.5474761316184181,0.6502215457680178,0.16957077480878577,0.4864403261317186,0.25996027505084607
50,0.0014639014314497048,0.0014639014314497048,0.00476070094107378,0.04190182881923011,0.006507510937855073,0.07864555159499051,479,1,0.2747251450452523,0.5386809153284603,0.2099632260466844,0.5881156103169313,0.5450028990620688,0.6616978926557117,0.17684063915149,0.4964159696401166,0.2663672446606327
51,0.0016086563148176697,0.0016086563148176697,0.004727335123113192,0.04147052928760649,0.01484025192848404,0.07859115738369751,479,1,0.28459430218668536,0.5504097728335867,0.2184563854155706,0.5966108199194965,0.5417203113661775,0.6751745999336587,0.1801948607722568,0.5046411249580383,0.27398481194161933
52,0.0016057722931358636,0.0016057722931358636,0.004774300445466309,0.0417789442070783,0.014855463866811384,0.07853571203020696,479,1,0.28491145766086245,0.5555151199674159,0.220388231177735,0.5954757816535493,0.5342439847893427,0.682822183512235,0.17446776794167804,0.5049469019807594,0.272916584789806
53,0.0014343788572956139,0.0014343788572956139,0.0048916618003506775,0.04275629987863279,0.005212389942344404,0.07847921705458119,479,1,0.2761340434718769,0.5524671228168253,0.2137691241396854,0.5867987554193066,0.5228332764193032,0.682870275080237,0.16596129951322025,0.49969771800819335,0.2634935879539256
54,0.0015654133503550814,0.0015654133503550814,0.005072174628687901,0.04378091147472532,0.011185176282656304,0.07842167400565853,479,1,0.2655306548697344,0.5469845865366288,0.20531014359237454,0.5786801287446436,0.510642192581322,0.6807387609015305,0.1633287552197143,0.49593324191134747,0.2554284174859357
55,0.0015877716912425443,0.0015877716912425443,0.005160822228557167,0.04427408108683649,0.013194342316892153,0.07836308446101072,479,1,0.26274579402624454,0.5462841630043752,0.2038272024756022,0.5766354776174936,0.5017853915958378,0.6818582491130081,0.16824410057232145,0.4971617720198018,0.25433770120151294
56,0.0014357884907938627,0.0014357884907938627,0.005111175450390025,0.04411147924422846,0.006976011793386581,0.07830345002689972,479,1,0.2684255732742327,0.5521415094743445,0.20940224339306415,0.5818104734566243,0.4977267320948263,0.6866799936912222,0.18007064048982743,0.5033367213422973,0.25987965757386794
57,0.0015412901779806225,0.0015412901779806225,0.0050813393049953335,0.043876496837329824,0.015159336581143601,0.07824277233823367,479,1,0.27955970412867764,0.5605472511283066,0.21881293228756032,0.5880714666073986,0.494094971127816,0.6913436712805386,0.18659703022416177,0.5082456673415415,0.2687339800523544
58,0.001495682732771766,0.001495682732771766,0.005144303898219279,0.04429198456656113,0.01360334514540325,0.07818105305852205,479,1,0.2821463633312983,0.561085768232462,0.21822653001883396,0.5883689906331818,0.48741760723923644,0.6877553508001139,0.18411402188311465,0.5055460509518944,0.26778490021046136
59,0.0014488412558458436,0.0014488412558458436,0.005311162177477211,0.04522406125144342,0.011037902189901598,0.0781182938798301,479,1,0.2764654065999071,0.55396220254435,0.20948397276532701,0.5835068852301535,0.4783912079731982,0.679125591853926,0.17434904836718182,0.49790291976597106,0.2598129462023949
60,0.0015066342009996407,0.0015066342009996407,0.005380359375044739,0.04555682713767867,0.013389420282282533,0.0780544965227324,479,1,0.2747259294963265,0.5508238931587335,0.2079422676593041,0.5835064155065942,0.4738784390549029,0.6763085450031939,0.17240326333593012,0.4973053269768693,0.2599252182854177
61,0.0013983573377595005,0.0013983573377595005,0.005299198391720589,0.045201893032866175,0.005821384440496214,0.07798966273626573,479,1,0.2796170729851017,0.5535509408397097,0.2140819576298465,0.5889650773129438,0.4746214203393677,0.6796511742773312,0.17818478810352706,0.5037616197139784,0.2677810212507209
62,0.0014690402649609098,0.0014690402649609098,0.0052552696639194055,0.04494977710498731,0.011876535837619266,0.07792379429788109,479,1,0.2791133323149931,0.5562434176656169,0.22303733627239886,0.5918234944472135,0.47548436399647503,0.683717410764064,0.1797159729474357,0.5081921771272752,0.2711973385096401
63,0.0014291700501975631,0.0014291700501975631,0.005291140402559608,0.04515435431494162,0.007296271115176546,0.07785689301339498,479,1,0.2720478229308743,0.5539312116090618,0.22362225215077214,0.5897214958159138,0.4744845712992207,0.6827069596347568,0.1739786720918599,0.5070502775995835,0.2668011721930478
64,0.0014387087974311547,0.0014387087974311547,0.00532313654377517,0.04530860583127043,0.00863496192307623,0.07778896071693993,479,1,0.27066796110542046,0.5515013222134242,0.2175814800394717,0.5899218839648314,0.47386793838290403,0.6793136207995788,0.17248079996679394,0.5052637473129994,0.25829004955547274
65,0.0014317456611556384,0.0014317456611556384,0.005282239336492209,0.04508778111184117,0.008275714062995845,0.07771999927091415,479,1,0.27550944118029413,0.5519471428987386,0.2098953346503263,0.5932781601121534,0.4758678527568271,0.6792421798900283,0.17616927398701215,0.5077141106915671,0.25735582337231416
66,0.001427521392856207,0.001427521392856207,0.005213092237200848,0.044721050347595354,0.008694959117737423,0.07765001056593053,479,1,0.2817030869922207,0.555969872666216,0.20972639617469965,0.5943609681112543,0.47919933766290607,0.6841515283904128,0.1753501886593286,0.5109808590902454,0.26299972357371
67,0.0014402699012915445,0.0014402699012915445,0.0051976411837415205,0.04462870891965624,0.010089404767078442,0.07757899652076475,479,1,0.27967877516811573,0.5586379115043748,0.21473388440039526,0.5894066051014508,0.48126490245908254,0.6901218130183646,0.16921156672839463,0.5109045199527075,0.2669479502532662
68,0.0014265813429198565,0.0014265813429198565,0.00523746894713126,0.04484749258825113,0.0071356306209015095,0.07750695908230275,479,1,0.2713049276140457,0.5561549472676314,0.2128049386961595,0.5843268845674254,0.48112628522321577,0.6900988344863679,0.16788298212951241,0.5079931223646893,0.26273281942272353
69,0.0014300412443386506,0.0014300412443386506,0.005231977290839821,0.04482045620446469,0.00789480887004482,0.0774339002254873,479,1,0.26967819019743977,0.5555099415082819,0.2105987151739709,0.5845663546932349,0.48226490588461823,0.6884945371683617,0.17307138543323225,0.5067675918137174,0.25726597252606404
70,0.0014230735714914078,0.0014230735714914078,0.005174604517586923,0.04450249215160631,0.0066509463021947384,0.07735982195326382,479,1,0.2743670554770132,0.5577192757399598,0.21284700855993538,0.588900399777327,0.4848300211019849,0.6883233409423541,0.18267488473754803,0.5077433682984954,0.2573311541748398
71,0.0014452000229365012,0.0014452000229365012,0.0051582305471425715,0.044395649611867406,0.010089371371616258,0.07728472629652564,479,1,0.2810067034204663,0.5582934980657683,0.2129727685726485,0.5903031206939721,0.485880950527907,0.6875584580483756,0.18387950309053128,0.5063994642733064,0.2615541521215953
72,0.0014012357064815911,0.0014012357064815911,0.005214887410562967,0.04472705017499213,0.005507592192934743,0.07720861531405805,479,1,0.2790160526136062,0.5542347546698807,0.21032211964752084,0.5849599245754252,0.4843448221514528,0.6853547560658365,0.17687114349897998,0.5020699760802593,0.2682567088233376
73,0.001453759600273714,0.001453759600273714,0.005284947723924844,0.04506979445167728,0.009906930482397816,0.07713149109248213,479,1,0.27339257014228013,0.5506988524748383,0.21266999033840667,0.579814369123953,0.4828736195858995,0.6827323318296071,0.17106934133746995,0.4970375157578889,0.2688368669750549
74,0.0014274774440810156,0.0014274774440810156,0.005258109453482176,0.04493510370085661,0.008464704722295689,0.07705335574619736,479,1,0.27510094176343347,0.5517110313822123,0.21979239596972044,0.5814547869042025,0.48461402036620804,0.6808561264802434,0.17358204993844195,0.49621282514467474,0.26576397868674057
75,0.0014389920480393265,0.0014389920480393265,0.005177101019845478,0.04449536767002739,0.009004681323050275,0.0769742114173237,479,1,0.2822736786998911,0.5532349077829565,0.22108162240161675,0.5879676812335859,0.48843458123127487,0.6788439750878468,0.1830423558701649,0.5000582141503723,0.26410931485702377
76,0.0014364227521040619,0.0014364227521040619,0.005155117424476393,0.044365500368067884,0.008263469136521462,0.07689406027564295,479,1,0.28183282669683163,0.5502675905076511,0.21610965978045554,0.5888515973904345,0.49076627360953506,0.676831818571177,0.18510172730065985,0.5034701662705138,0.26617158931170803
77,0.0014241577876711409,0.0014241577876711409,0.005188758471707582,0.04454413717751744,0.007715435155807351,0.07681290451853913,479,1,0.27509714481898184,0.5459561616125714,0.21025028974792662,0.584013835465417,0.4916037142354606,0.6751532343678702,0.17926007731373345,0.5031948951609653,0.26575203191254754
78,0.0014354881018028064,0.0014354881018028064,0.00518296973562591,0.04450515562383814,0.008878835905528537,0.0767307463709383,479,1,0.27460503063264596,0.546883584867282,0.21227297720656232,0.5806330508673817,0.4939144118541444,0.6774010432988729,0.1701262778586094,0.5017213080047485,0.26469533491911224
79,0.0014372095398146574,0.0014372095398146574,0.005106248969761349,0.044077754680840076,0.00784818993191042,0.0766475880852476,479,1,0.28038254838817844,0.5521323022667084,0.2203826379161918,0.5823352833645548,0.4983181256155219,0.6820674760693045,0.16837673289420613,0.50316786613121,0.2655009398074238
80,0.0014313894462827396,0.0014313894462827396,0.005060789102147255,0.04381548706017959,0.008114899884995206,0.07656343194129343,479,1,0.28100246229007125,0.5531943450930781,0.22091711884523663,0.5852579322030755,0.5011501523338664,0.6825376500827747,0.17268970622318833,0.505143164696225,0.2625638672073352
81,0.0014105728002729633,0.0014105728002729633,0.005058993989514213,0.04381020037037372,0.00671848821607082,0.076478280246259,479,1,0.27526449577593687,0.5489054680823152,0.21385859173104868,0.5866983090394279,0.5017658142641825,0.6801838654788527,0.18028632366046904,0.5073712437461247,0.26246675706675954
82,0.0014220086709641087,0.0014220086709641087,0.005076156417562538,0.04390540439973075,0.007529101282430736,0.07639213533462103,479,1,0.27393770889957997,0.5475231510578605,0.21089341699571731,0.5860531979323942,0.5012119494364898,0.6791825931669088,0.18020921961200975,0.5057480825112597,0.2646462789105404
83,0.0013935556280179708,0.0013935556280179708,0.005102946928271297,0.0440687528890092,0.004512988283869917,0.07630499956808577,479,1,0.27733815081998625,0.5494236902422476,0.21391910268191894,0.5842002686121517,0.4997883818993957,0.679433319539447,0.17361666126355466,0.5000269118538115,0.26414616501168925
84,0.0014184697251479565,0.0014184697251479565,0.0051183429809682655,0.04414578482276946,0.0069282516550646924,0.07621687533552432,479,1,0.279513365937526,0.5515879194818988,0.2197454195696203,0.583373544191802,0.49821158779433494,0.681003063752611,0.1725528563066728,0.4968700564241497,0.26635001476847375
85,0.0013930088586286105,0.0013930088586286105,0.005136906744559577,0.04426146764140079,0.004073387360070633,0.076127765052907,479,1,0.2774440943129039,0.5504132515128286,0.2187005314021251,0.5836997430501392,0.49621989761350954,0.6803135717519998,0.1774884770839222,0.49652302854834107,0.2668572909546796
86,0.0014164388987404051,0.0014164388987404051,0.005163472519439994,0.04440633924854972,0.0070969392869410855,0.07603767116323723,479,1,0.2743641248100629,0.5476476604102977,0.21271856223802457,0.5843594576609904,0.4940444421674212,0.6782398066037626,0.18347422847183742,0.49787685162098766,0.2652227059314956
87,0.0014043693102677051,0.0014043693102677051,0.005156967320462271,0.044380193499496304,0.005856057306452655,0.0759465961364845,479,1,0.2768998798266538,0.5490595014664992,0.21330162545261724,0.5848218434908996,0.4932851015480735,0.6789891195521677,0.18345409686448555,0.49956283755383474,0.2660640214407325
88,0.0014027763219842057,0.0014027763219842057,0.005151609315115129,0.04435496178437638,0.006056678462876465,0.0758545424695167,479,1,0.2810880670176683,0.5533667397709003,0.2186135996040018,0.5839173016148552,0.4928055889953131,0.6810422459087838,0.17738625522596488,0.49908223694321147,0.2651303672716705
89,0.0014045317929814911,0.0014045317929814911,0.00516604986145049,0.04443837543574587,0.006140795505305948,0.07576151268603158,479,1,0.2792113268527238,0.5534467140908811,0.2174428744633478,0.5822408680292162,0.49177672138861417,0.6818122690478123,0.17297305275014244,0.500909122502834,0.2650387984338398
90,0.0014037233419887539,0.0014037233419887539,0.005177201898256792,0.04450415288590137,0.007094971121192796,0.07566750933648765,479,1,0.27396389156820705,0.5509603347422163,0.2113202355142671,0.5827559022496922,0.490703573175993,0.6812595124468035,0.17494958244822,0.5046847120452305,0.2639669657417841
91,0.0014115416545630124,0.0014115416545630124,0.005140074737660272,0.044296925831861136,0.007027397682712789,0.07557253499803425,479,1,0.27521640593981955,0.5526885308509079,0.2115811673136842,0.5871258862438263,0.49099494838626684,0.6826634645565357,0.1811973315032667,0.5086123975604,0.2633626283172755
92,0.0014204627376310426,0.0014204627376310426,0.005133134410385945,0.04425580541245715,0.009160179478823785,0.07547659227444081,479,1,0.2794956840102813,0.5555281658246739,0.21673268148101923,0.589189671877885,0.49002936825843607,0.6849757793543637,0.1794641565673667,0.5072973200823006,0.26126202242425994
93,0.001398182827955395,0.001398182827955395,0.0051972607944381225,0.044621222581362016,0.005349209952408477,0.0753796837960256,479,1,0.2764636874357317,0.5531145454097647,0.21524834186731348,0.5861119029937158,0.4866325563460641,0.6852281661943667,0.1709687503428332,0.5031524747735545,0.26282010384226356
94,0.0014382930326182417,0.0014382930326182417,0.005240547578770299,0.04484411637426346,0.008912700217341476,0.07528181221958347,479,1,0.27413675482753586,0.5502309213692284,0.21027578564605462,0.5852687862665968,0.48406964054096835,0.6848992293264954,0.16900887419286975,0.5020860437902092,0.26792746614602037
95,0.0013975490230438146,0.0013975490230438146,0.005210398921553982,0.04469775359351942,0.00593336630004032,0.07518298022831316,479,1,0.27810336940181735,0.5520391369149441,0.21176296602591463,0.5896039198912565,0.4840206996334501,0.6847252628755387,0.17421019438726398,0.5029488318832257,0.2672470183898139
96,0.0014313759443281616,0.0014313759443281616,0.005189789141162705,0.04457513273955026,0.009220522220646227,0.0750831905317436,479,1,0.27743869023837153,0.5546387843558235,0.2181788129953508,0.5925166322054655,0.4840726262802547,0.6843194294597523,0.18269912585899098,0.5033901104965426,0.26124091566003793
