step,learning_rate,objective_total,data_mse,error_mae,error_rms,error_max,error_rms_fraction_of_target,top_y_mean,top_y_std,top_y_min,top_y_max,top_y_range,top_y_near_muscle_mean,top_y_far_mean,top_y_highpass_rms,top_y_highpass_peak_to_valley,top_y_first_difference_rms,top_y_second_difference_rms,activation_rms,activation_max_abs,activation_neighbor_jump_rms,activation_bound_hits,activation_smooth_mse
10.0,0.04996848747412076,0.004758529646520058,0.00475818490553001,0.052547752058304927,0.06897959774839231,0.09951136437501697,0.97551882662817,0.0030083147291030832,0.0023346263143749417,0.0004886356249830376,0.00971686604368378,0.009228230418700743,0.005773241499415878,0.001359251805519086,0.00022671143455757972,0.0017235035116553088,0.00037017438408343847,0.00020602166028750352,0.43204245643288297,0.4978809246969548,0.018567201998379048,0.0,0.0003447409900486109
11.0,0.04996011919899664,0.004741070870997966,0.004740696696190967,0.05274230553578801,0.06885271742052718,0.09947025467969332,0.9737244678235178,0.0032867214031179876,0.0025847945651224975,0.0005297453203066789,0.01070372624094906,0.010173980920642381,0.006342314074217403,0.001473611362034885,0.0002502488579212854,0.001888114964062214,0.0004097910862304619,0.0002248528941295483,0.4735299709049062,0.5474095116918556,0.019343598605194537,0.0,0.000374174806998884
12.0,0.0499507675332322,0.004724506342792223,0.004724096287019731,0.052918496273429524,0.06873206156532576,0.09943161042457624,0.9720181363554621,0.003557976488744205,0.002839543295703352,0.0005683895754237611,0.011701655280877559,0.011133265705453798,0.006908827886212389,0.0015811129730689908,0.00027394175218040123,0.0020552346365834964,0.00045009076967179835,0.00024381700297155813,0.5145274264191007,0.5968633559581046,0.020249833888030696,0.0,0.0004100557724928364
13.0,0.049940432847496385,0.004708715063046663,0.004708263293350808,0.053074590425147325,0.06861678579874467,0.09939568873933768,0.9703878908303427,0.003821292186854066,0.0030992288226287536,0.0006043112606623228,0.01271069325933035,0.012106381998668026,0.007472390496821523,0.0016810411520065563,0.00029781832651274006,0.002224920565943599,0.0004910965421384735,0.0002628300175716256,0.554954463847864,0.6462352306185378,0.02125487463748036,0.0,0.0004517696958550058
14.0,0.049929115551421765,0.004693574561657136,0.00469307220620869,0.05320901798584215,0.06850600124229038,0.09936272265345629,0.9688211606079513,0.004075960602597657,0.0033642472501695746,0.0006372773465437196,0.013730387284077192,0.013093109937533473,0.008032666896399827,0.0017727475594432043,0.00032191028299422773,0.0023968575509066598,0.0005328475536021657,0.0002818719471626634,0.5947540791499,0.6955177952642895,0.02241328731902167,0.0,0.0005023554484450177
15.0,0.04991681609358835,0.004678962605607578,0.004678399035162548,0.05332050024187078,0.06839882334633066,0.09933290778200284,0.9673054362674228,0.004321386662366764,0.003634963351707638,0.0006670922179971742,0.014760220887321578,0.014093128669324405,0.008589369692603167,0.0018556880506448126,0.0003462475300798915,0.0025706229514434447,0.000575384449063533,0.00030094014530005376,0.6338884522575745,0.7447036160285992,0.023739638687850714,0.0,0.0005635704450296983
16.0,0.04990353496150574,0.0046647635528132775,0.0046641286358103445,0.053409590275590384,0.06829442609620748,0.09930639060909294,0.9658290361974362,0.004557115372626113,0.003911632890093109,0.0006936093909070644,0.015799401751756016,0.015105792360848951,0.009142243972855412,0.0019294552517677558,0.000370855476549883,0.0027540799273484753,0.0006187329047820176,0.000320024836572389,0.6723307383150959,0.7937851891191537,0.02519755946383305,0.0,0.0006349170029334025
17.0,0.04988927268159387,0.004650875455907757,0.004650159462887421,0.053475801641510265,0.06819207771352491,0.09928326212872829,0.9643816114886699,0.004782852610442021,0.004194357072480982,0.0007167378712717201,0.016846467571883655,0.016129729700611935,0.009691083065554135,0.0019937962575503495,0.00039573247330483487,0.002946198336103361,0.0006628792072748517,0.0003391135647624879,0.710070486314985,0.8427549546896242,0.026758045899062128,0.0,0.0007159930203363155
18.0,0.049874029819162086,0.004637213760564338,0.0046364067817793505,0.053518123031174,0.06809116522559554,0.09926355483403626,0.9629544933982446,0.004998475594920915,0.004483058980396855,0.0007364451659637475,0.01789910287092301,0.017162657704959262,0.010235740119565873,0.0020486210016757386,0.00042083773576687383,0.003141060162343461,0.000707757720295536,0.0003581905961326054,0.7471188048129328,0.8916053069617853,0.028407372018331607,0.0,0.0008069787849878897
19.0,0.049857806978386786,0.004623712685447165,0.004622804860422071,0.05353693100883234,0.06799121164107955,0.09924724271568669,0.9615409362499414,0.0052040326015478,0.004777488574010838,0.0007527572843133092,0.0189543413788825,0.018201584094569193,0.010776129003622868,0.0020940022368693017,0.0004461015816393299,0.003337640821852646,0.0007532605154224693,0.0003772353251785438,0.7835076572333027,0.9403286083867162,0.030130134833644906,0.0,0.0009078250250936222
20.0,0.04984060480228745,0.004610325198720358,0.004609307851931173,0.053532985677618806,0.06789188354973791,0.09923424438103358,0.9601362249109416,0.0053997333802226636,0.005077255362841563,0.0007657556189664198,0.020009000553775275,0.019243244934808855,0.011312220977373088,0.0021301668309175216,0.0004714445322699155,0.003534785156308235,0.0007992594509478522,0.0003962300684146765,0.8192844670920459,0.9889172104084845,0.03189587417182117,0.0,0.001017346789184649
21.0,0.049822423972701126,0.004597022564030566,0.004595889172754438,0.05350739230653015,0.06779298763702953,0.09922442848363015,0.958737625500787,0.005585933033096705,0.0053818666506397226,0.0007755715163698506,0.02106010474606109,0.02028453322969124,0.011844039614670785,0.0021574806356744864,0.0004967949184057228,0.0037314219272297413,0.0008456272924165308,0.00041517101597601417,0.8545061015143577,1.0373634821787348,0.03366587702894792,0.0,0.0011333912761282432
22.0,0.04980326521025547,0.004583793206636473,0.004582539507102776,0.053463316670015075,0.06769445698949639,0.099217620418953,0.9573441917202793,0.005763112303029108,0.005690750482364499,0.000782379581047006,0.022105043353572062,0.021322663772525056,0.012371654573557204,0.002176429834484885,0.0005220951070824527,0.003926680687241563,0.0008922452981805122,0.00043406941869308024,0.8892349468671218,1.085659847718558,0.03540761971238533,0.0,0.0012536995336968986
23.0,0.04978312927434013,0.004570640224781943,0.004569263906113285,0.05340361543679421,0.06759633056692711,0.09921360949253984,0.9559564745440331,0.005931856304492043,0.0060032645305306285,0.0007863905074601714,0.023141434057971654,0.02235504355051148,0.012895173738414778,0.0021876009809702343,0.0005472947609506237,0.004119874032684203,0.0009389971247221627,0.0004529401954077815,0.9235358664980312,1.1337988301441613,0.037098769098962335,0.0,0.0013763186686581229
24.0,0.04976201696307665,0.004557577875739655,0.004556078460651238,0.053327392310574255,0.06749872932619723,0.09921215608779768,0.9545761845605867,0.006092833115312192,0.006318705596701995,0.0007878439122023268,0.024166934880935544,0.023379090968733217,0.013414734345366023,0.002191661046687361,0.0005723419344365814,0.004310426549650826,0.0009857615193891367,0.00047178941065935913,0.9574726389894749,1.181773100383173,0.03872228154974017,0.0,0.001499415088417348
25.0,0.04973992911328687,0.004544627815685471,0.00454300684755623,0.05323655295729892,0.06740183118844939,0.09921299852934445,0.9532058379548698,0.006246773432957047,0.0066363257767906485,0.0007870014706555517,0.025179197226622173,0.02439219575596662,0.013930494734620266,0.00218933832173106,0.0005971808782953605,0.004497829306941407,0.001032412107266827,0.0004906103961082325,0.9911045429167732,1.2295755276511555,0.04026124848091464,0.0,0.0016209681292419513
26.0,0.049716866600459715,0.004531815645225541,0.0045300769539293444,0.05313357671461838,0.06730584635772248,0.09921585945928581,0.9518484074609089,0.0063944520675707625,0.006955351601908177,0.0007841405407141915,0.026175937673873228,0.025391797133159037,0.014442627889615024,0.002181404673797892,0.0006217558437235403,0.004681635845131427,0.001078822618806157,0.000509387750903479,1.024484126543731,1.277199228892424,0.041697617392322944,0.0,0.0017386912961965529
27.0,0.04969283033871652,0.004519167995647436,0.004517317781936811,0.0530252670783319,0.0672109945019177,0.09922045165695365,0.9505069996519552,0.0065366713793478,0.007275001453984786,0.000779548343046365,0.02715499659195888,0.026375448248912515,0.014951316496142229,0.0021686593584523696,0.0006460147065332194,0.004861460687138006,0.001124871699272407,0.0005281027570012279,1.0576560635654637,1.324637614194186,0.04301411059901978,0.0,0.0018502137106247056
28.0,0.049667821280774786,0.00450671015608361,0.004504756798503025,0.05290856631363599,0.06711748504304244,0.0992264833285383,0.9491845762024395,0.006674246364955167,0.007594499474884203,0.0007735166714617073,0.028114317041367416,0.02734080036990571,0.01545674875768369,0.0021519143069117052,0.000669908712613172,0.005036949100648374,0.0011704441644536001,0.0005467358267706981,1.0906565703074391,1.3718844253488947,0.04419680509476493,0.0,0.001953357580584639
29.0,0.04964184041791043,0.00449446419988593,0.004492417816997704,0.05278588948714153,0.0670255012439124,0.09923366296556271,0.9478837288399566,0.006807991059179191,0.007913086804698703,0.0007663370344372882,0.029051898693097017,0.028285561658659728,0.015959114824007425,0.0021319806147755372,0.0006933902409579725,0.005207737093342086,0.0012154302463169076,0.0005652662502184469,1.1235133447711112,1.4189337654000547,0.04523696373792297,0.0,0.002046382888226158
30.0,0.04961488877991847,0.004482447555588587,0.004480319465904848,0.052664498233941315,0.06693518854761558,0.09924170388826627,0.9466065144403821,0.0069387059074239865,0.008230032229006942,0.0007582961117337358,0.029965809537171487,0.029207513425437752,0.016458603777864154,0.00210965590732949,0.0007164119682335639,0.00537343163216117,0.0012597257469696137,0.000583671600894723,1.156245930612285,1.4657801177767398,0.04613122243924757,0.0,0.0021280896837393383
31.0,0.049586967435072245,0.0044708438796470275,0.004468648346361649,0.05254152450836006,0.06684794945517512,0.09925031602983067,0.9453727673633979,0.007064989708928654,0.008542809976841145,0.000749683970169333,0.03085163931315563,0.0301019553429863,0.01694815230018333,0.0020857444558082076,0.0007387398847317337,0.005533483177268178,0.0013032047453462726,0.0006017530078839793,1.1885471682648432,1.5,0.04685651806716088,14.0,0.002195533285378174
32.0,0.049558077490081016,0.004467009198096748,0.004464845806223832,0.0524537864594909,0.06681950169092726,0.09925939465357306,0.9449704552232128,0.007082497104266177,0.008667545414487807,0.0007406053464269484,0.03116370626419621,0.03042310091776926,0.01708259804801651,0.0020604984175782524,0.0007482521662867546,0.005628490403997641,0.0013227641622065086,0.000609057826314756,1.2056808920256141,1.5,0.0465122765828154,73.0,0.002163391872916318
33.0,0.04952822009004618,0.0044656078302566385,0.0044635442462066756,0.052382145796150366,0.06680976160866521,0.09926857982111796,0.9448327096588766,0.007065566096962191,0.008718299711755952,0.0007314201788820381,0.031156948033962288,0.03042552785508025,0.01710397603551337,0.0020349578106834366,0.0007525767543701698,0.005674908436566262,0.0013311936494722263,0.0006143290257539737,1.217576686042147,1.5,0.04542668874090798,78.0,0.002063584049963336
34.0,0.04949739641841578,0.004464412699250368,0.004462442494998233,0.05231344332891444,0.06680151566392961,0.09927754873535752,0.9447160943900799,0.007048198011442574,0.008763927994322749,0.0007224512646424898,0.03108919571124782,0.03036674444660533,0.017121707862918664,0.0020100249733253275,0.0007559944225880328,0.005704846073611967,0.0013384725088027294,0.0006207031371476993,1.2286505049710217,1.5,0.0443869829131752,82.0,0.001970204252134507
35.0,0.049465607696937704,0.00446352692358365,0.004461614523457178,0.052245129234142935,0.06679531812527864,0.09928692440632335,0.9446284479579445,0.00702776919836038,0.0088026145443264,0.0007130755936766612,0.030971446537054984,0.030258370943378323,0.01713258540011402,0.001983967502454732,0.0007586208898488774,0.005730336669586983,0.001344451385828026,0.0006278721145500978,1.2388176845470509,1.5,0.04373099731852326,89.0,0.0019124001264726885
36.0,0.04943285518561118,0.0044628245366106125,0.004460977846087108,0.052180982278931844,0.06679055207203417,0.09929608039825732,0.9445610457865714,0.007007032653252348,0.00883521454577775,0.0007039196017426745,0.030815222794998764,0.03011130319325609,0.017140375063325504,0.0019585273024075277,0.0007609889067641765,0.005754956455693058,0.0013495744898656267,0.000636134871726486,1.2481433934733546,1.5,0.04297313723135255,91.0,0.0018466905235046587
37.0,0.04939914018263686,0.004462298483422386,0.004460524565529449,0.05212885025176737,0.06678715868735134,0.09930425864947852,0.9445130560801632,0.006988224218775756,0.008859629045411163,0.0006957413505214859,0.03064422390181278,0.029948482551291292,0.01714720440102165,0.0019358105570895779,0.0007613860460164556,0.005744288752399669,0.0013519787516129153,0.000640342239310544,1.2559553381365731,1.5,0.04211790465986056,100.0,0.001773917892937104
38.0,0.049364464024365375,0.004461916094829244,0.004460216321253895,0.052082939560779314,0.06678485098623711,0.09931165836792513,0.9444804202580268,0.006970362214005596,0.008875243831089868,0.0006883416320748684,0.03046645304301196,0.029778111410937093,0.017150852265694107,0.001915257813726551,0.0007593196207142857,0.005704496588751676,0.0013512454767628664,0.0006406928712158362,1.262448829931994,1.5,0.04122831036253043,105.0,0.0016997735753491343
39.0,0.04932882808524436,0.004461604419855039,0.004459983378000364,0.05204522039039291,0.06678310698073552,0.0993179082039881,0.9444557562956947,0.006955404609836991,0.008883517618285364,0.0006820917960119054,0.030275533326172287,0.029593441530160382,0.01715434210656569,0.001897904637009598,0.000755624598541746,0.005639383899718582,0.0013482615527948727,0.0006389563013670378,1.267935052337672,1.5,0.04026216405851589,110.0,0.0016210418546748488
40.0,0.049292233777763955,0.004461327334639285,0.00445979641111557,0.05201525093314077,0.06678170715933796,0.09932301040514778,0.9444359598316414,0.0069434980066584336,0.008885567174218487,0.0006769895948522295,0.03007531554494936,0.029398325950097132,0.01715783815451958,0.0018837468791264298,0.0007512779622525889,0.0055570901509313965,0.0013438330993335262,0.0006344619168137847,1.272450870333516,1.5,0.03912701782292552,114.0,0.001530923523715531
41.0,0.049254682552400855,0.004461089725959121,0.004459638235153571,0.051993088219813514,0.0667805228727177,0.09932695146105726,0.9444192114896404,0.0069347586936344754,0.008881153700340328,0.0006730485389427471,0.02989306166123291,0.029220013122290164,0.017161634197683805,0.0018728209797434674,0.0007473833847175458,0.005477506508019,0.001338911206173849,0.0006324133986334624,1.276096256694821,1.5,0.03809843573624896,123.0,0.0014514908055490918
42.0,0.04921617589756078,0.004460923948602096,0.004459542701968443,0.05197974736853712,0.06677980759157998,0.09932963736711171,0.9444090958867816,0.0069290956426664345,0.008866533997923042,0.0006703626328882906,0.02971591055856172,0.029045547925673428,0.01716452083957776,0.001865384773119789,0.0007438710637262423,0.005415584809471352,0.0013326733664791898,0.00063347274377119,1.2775386320755875,1.5,0.03716512657925798,130.0,0.001381246633652268
43.0,0.04917671533951951,0.004460771171928755,0.004459447381806602,0.051972968892970726,0.06677909389776565,0.09933129921104107,0.9443990027320656,0.00692636816780361,0.008847670368292277,0.0006687007889589274,0.029541901186734876,0.02887320039777595,0.017168125977066302,0.001860800435794408,0.0007407556413464,0.005371664282866229,0.0013261839159723536,0.000635534737558567,1.2784982790600243,1.5,0.03638392670056838,132.0,0.0013237901221523326
44.0,0.049136302442362376,0.0044606273305534145,0.004459350645290452,0.051971879239963575,0.06677836959143621,0.0993320361602204,0.9443887594937215,0.006926339669636919,0.008827593359107,0.0006679638397795965,0.029384560511330957,0.02871659667155136,0.01717261151111217,0.0018587918485635936,0.0007378093168004427,0.005334938717435782,0.001319955079367483,0.0006377852384213659,1.2791467245874377,1.5,0.0357307327515501,136.0,0.001276685262962695
45.0,0.04909493880792226,0.004460497923409921,0.0044592611118598295,0.0519756017466565,0.06677769921058849,0.09933195914449786,0.9443792788768535,0.006928744643415492,0.008807968609535444,0.0006680408555021544,0.02925841226757799,0.028590371412075835,0.01717805888820245,0.0018590500938874494,0.0007351786342712822,0.005306072293616033,0.00131424830909959,0.0006363947020337714,1.2791322284152926,1.5,0.035168331636460846,136.0,0.001236811550092093
46.0,0.04905262607571612,0.004460359483785416,0.0044591625672972274,0.05198381196214713,0.0667769613511818,0.09933115805371487,0.9443688439690529,0.006933276194868084,0.008786541852760612,0.000668841946285135,0.02912654880923669,0.028457706862951557,0.017184265083919417,0.0018613243099157358,0.0007324806492624165,0.005275887426292147,0.0013082894608484952,0.0006349592784556737,1.2792478476282312,1.5,0.03459648086422323,136.0,0.0011969164881885641
47.0,0.04900936592287998,0.004460218380624572,0.00445906051274458,0.051995766424596614,0.0667761972018816,0.09932975052257548,0.9443580372660126,0.006939585921785158,0.008763768268679072,0.0006702494774245241,0.028990924514340818,0.028320675036916293,0.017191101170280713,0.001865286863615101,0.0007297537493733023,0.005244942517702517,0.0013021673596433265,0.0006335139194291556,1.27947727218784,1.5,0.034027457736236354,136.0,0.0011578678799913514
48.0,0.04896516006410247,0.004460080554549692,0.004458960160749785,0.05201069043329417,0.06677544579222054,0.09932785966505434,0.944347410728677,0.006947310755739669,0.00874009214041369,0.0006721403349456648,0.0288534235212728,0.028181283186327136,0.017198435823466765,0.0018705948960725325,0.0007270331500236735,0.005213768870186045,0.0012959658882427383,0.0006320920653205639,1.2798027447831835,1.5,0.03347228405572582,136.0,0.0011203937999071966
49.0,0.048920010251556865,0.004459951067284503,0.004458865983773641,0.05202779885092657,0.06677474061180351,0.09932561066108249,0.9443374379715801,0.006956082577466172,0.008715938708815863,0.0006743893389175195,0.0287158342154899,0.02804144487657238,0.017206137888023446,0.001876899819531945,0.0007243505354843724,0.005182863348435146,0.0012897628627023413,0.0006307243019960931,1.2802054241517358,1.5,0.032940605805937585,136.0,0.001085083510862169
50.0,0.048873918274831625,0.004459833791376192,0.004458781395792228,0.05204631577561124,0.06677410722572207,0.099323127523797,0.9443284805397141,0.006965537319650608,0.00869170708432769,0.0006768724762030036,0.02857982602042613,0.027902953544223126,0.017214078799045473,0.001883856312037643,0.0007217338421851544,0.005152682211809487,0.0012836291480246161,0.0006294372914330893,1.280665799847255,1.5,0.03244064709533037,136.0,0.001052395583963767
51.0,0.04882688596085948,0.004459731248451562,0.004458708576735464,0.05206549281452692,0.06677356195932237,0.09932053009273549,0.9443207693083385,0.006975323432677604,0.008667764236532807,0.0006794699072645222,0.028446928633634464,0.02776745872636994,0.017222134833726064,0.0018911306834408,0.0007192071665244823,0.00512363605078945,0.0012776280026096886,0.0006282530074369296,1.2811641523494932,1.5,0.03197923882924914,136.0,0.0010226717160981562
52.0,0.048778915173844986,0.004459644590371391,0.004458648435960383,0.05208636148213237,0.06677311162406903,0.0993179312981026,0.9443144006061096,0.006985109589106077,0.008644440079178872,0.0006820687018974088,0.02831851401249649,0.02763644531059908,0.017230189163638207,0.001898408487205747,0.0007167907773178314,0.005096085798583623,0.0012718146373319455,0.0006271882784072925,1.2816810453109795,1.5,0.03156191393131298,136.0,0.0009961544110076083
53.0,0.04873000781519065,0.0044595737057070185,0.00445860069930113,0.052106725147724214,0.06677275416890582,0.0993154347411714,0.9443093454267122,0.006994591501777462,0.008622023666181287,0.0006845652588286046,0.02819578154784806,0.027511216289019456,0.017238133677412462,0.0019054012526108371,0.0007145012122896684,0.005080194992682158,0.0012662359734141237,0.0006262546171039596,1.2821978307687036,1.5,0.03119305060247818,136.0,0.0009730064058887642
54.0,0.048680165823421565,0.00445951742477843,0.0044585640951565475,0.052125752195320264,0.06677248007342956,0.09931313263419929,0.9443054691313131,0.007003497733873344,0.008600760506740055,0.0006868673658007169,0.028079746923193726,0.02739287955739301,0.017245870542075135,0.0019118522166064525,0.0007123514384560913,0.005078828200576492,0.0012609305821462934,0.0006254583033176573,1.2826971439955757,1.5,0.030876036369365617,136.0,0.0009533296218823884
55.0,0.04862939117410859,0.004459473790682089,0.004458536609094116,0.05214292514213489,0.06677227425431993,0.09931110413861319,0.9443025584095507,0.007011594390959078,0.00858085099285239,0.0006888958613868193,0.027971235116928304,0.027282339255541486,0.017253313471954364,0.0019175409474573378,0.0007103510577497586,0.005077753431350697,0.001255928788555146,0.0006248006783486691,1.2831633628268218,1.5,0.03061342169657194,136.0,0.0009371815879721417
56.0,0.04857768587979001,0.004459440361602353,0.004458515773854672,0.052157819166203157,0.06677211823699074,0.09930941413204916,0.9443003519913216,0.0070186886070442945,0.008562449910743078,0.0006905858679508493,0.027870877865060185,0.027180291997109335,0.017260388677951828,0.0019222867750326828,0.0007085065416723971,0.0050770075190972215,0.0012512529203124818,0.0006242786084174113,1.2835830069950511,1.5,0.030407034509823922,136.0,0.0009245877476816229
57.0,0.04852505198989178,0.004459414511157121,0.004458498962423224,0.052170106974888816,0.06677199235026034,0.0993081124233052,0.944298571684107,0.007024630768623657,0.008545666981815874,0.0006918875766948058,0.02777911568529338,0.027087228108598576,0.017267035477548376,0.00192595097469208,0.0007068214818897489,0.005076612093406109,0.0012469176825808932,0.000623885075454893,1.28394505614583,1.5,0.030258035856555916,136.0,0.0009155487338966236
58.0,0.048471491590646336,0.004459393698102018,0.004458483655641726,0.05217956080447487,0.06677187773038681,0.09930723342025066,0.9442969507143105,0.007029315460155314,0.008530568352471065,0.000692766579749338,0.027696204308800286,0.02700343772905095,0.01727320655675809,0.0019284376907306678,0.0007052968471585057,0.005076574321487913,0.001242930639254407,0.0006236098562921085,1.2842411703709598,1.5,0.0301669100222736,136.0,0.0009100424602919514
59.0,0.04841700680500981,0.00445937568361802,0.004458467662026667,0.05218605161545354,0.06677175796717252,0.09930679624054033,0.9442952570066913,0.0070326811577367115,0.00851717892925894,0.0006932037594596753,0.027622225117959018,0.026929021358499342,0.01727886788824681,0.0019296936276460115,0.0007039312403756795,0.005076888201319659,0.001239292781227708,0.0006234402538849152,1.2844658036345782,1.5,0.030133396611614873,136.0,0.0009080215913528827
60.0,0.04836159979257795,0.0044593586826534625,0.004458449275139591,0.05218954564285848,0.06677162028241933,0.09930680524005935,0.9442933098502383,0.007034708740583087,0.008505485439082191,0.000693194759940655,0.02755709898620267,0.026863904226262017,0.017283998323442837,0.0019297065790242626,0.0007027211524773865,0.005077536306535282,0.0012359991629056059,0.0006233618464459408,1.284616207594375,1.5,0.030156384297045775,136.0,0.000909407513871109
61.0,0.04830527274950056,0.004459341444354053,0.004458427362063103,0.052190098545433744,0.06677145619247121,0.09930725092069402,0.9442909892679375,0.007035418928378128,0.008495440084820382,0.0006927490793059857,0.02750060278662092,0.026807853707314935,0.017288588889099288,0.00192850290094665,0.0007016612121193875,0.0050784918671460035,0.0012330395890762414,0.0006233592224083946,1.284692330253119,1.5,0.03023379385638203,136.0,0.0009140822909502038
62.0,0.04824802790839433,0.004459323264548045,0.004458401384316166,0.0521878474654001,0.06677126166485224,0.09930811116825258,0.9442882382319675,0.007034868783718093,0.008486964664668837,0.0006918888317474217,0.027452387789104443,0.02676049895735702,0.01729264182912361,0.0019261440667875422,0.0007007444314520321,0.005079721059401281,0.0012303993354309413,0.0006234166715541947,1.2846966199444463,1.5,0.030362480660826204,136.0,0.0009218802318790453
63.0,0.048189867538254466,0.004459303939797754,0.004458371359116528,0.05218300135881397,0.06677103682822762,0.0993093527636669,0.9442850585619289,0.007033147441122195,0.008479955027357456,0.0006906472363331039,0.027413069281732795,0.02672242204539969,0.017296169439787394,0.001922722461676069,0.0006999624489237274,0.005081185373870225,0.0012280598873397222,0.000623518805961302,1.2846337498833837,1.5,0.030538183987036113,136.0,0.0009325806812260687
64.0,0.04813079394436466,0.004459283677170496,0.004458337773722904,0.05217582998473047,0.06677078533103309,0.09931093310605067,0.9442815018544949,0.007030371237201076,0.008474285743266557,0.0006890668939493269,0.02738825747633436,0.026699190582385034,0.017299192750432967,0.00191835658755464,0.0006993057700755518,0.005082843933518787,0.001225999682912573,0.0006236510890289394,1.284510281642896,1.5,0.030755543363629737,136.0,0.0009459034475921092
