step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,control_0,control_1,control_2
157,0.01360268694157574,0.010758986268634047,0.01360268694157574,0.03499569561177632,5.589381770187253e-06,0.06730865454111701,50,1,0.4499408866271271,0.8000798288889545,0.3500447807483804
158,0.01360268706995031,0.010758582589651488,0.01360268706995031,0.03499519187393546,7.54652087135503e-06,0.06715581979488577,50,1,0.4499852806243369,0.8000805770713022,0.3500773014374778
159,0.01360268718917207,0.01075827447573337,0.01360268718917207,0.03499528028003035,8.845422086956962e-06,0.06700224741201351,50,1,0.45002393658418166,0.8000728441591612,0.3500946626713918
160,0.013602687202875082,0.010758079798426462,0.013602687202875082,0.03499598504763486,8.989557129346395e-06,0.06684794160276462,50,1,0.45005370324912075,0.8000565633798323,0.35009659966860746
161,0.013602687100723411,0.010757999486242335,0.013602687100723411,0.03499723212931646,7.987453798045853e-06,0.06669290659751086,50,1,0.45007295744135684,0.8000330536314083,0.3500849863489932
162,0.013602686945994442,0.010758019716923601,0.013602686945994442,0.03499886593421171,6.144454942372988e-06,0.06653714664661518,50,1,0.4500815761998989,0.8000047698268823,0.3500633659646957
163,0.013602686824860717,0.01075811587159145,0.013602686824860717,0.035000677075591485,4.0941799210063875e-06,0.06638066602031534,50,1,0.45008071648377496,0.7999748949637008,0.3500362882695832
164,0.013602686792356886,0.010758257500188096,0.013602686792356886,0.03500243611219174,3.1674129379392865e-06,0.06622346900860673,50,1,0.45007245804663126,0.7999468472285003,0.35000856392380825
165,0.013602686845370323,0.010758413481256227,0.013602686845370323,0.035003927814288995,4.196150116860725e-06,0.06606555992112484,50,1,0.45005937702907167,0.7999237817855602,0.34998454954783625
166,0.013602686932781603,0.010758556616688404,0.013602686932781603,0.03500498088886585,5.638993996800663e-06,0.06590694308702706,50,1,0.4500441187954843,0.7999081609696178,0.34996756300180715
167,0.01360268699081113,0.01075866706347046,0.01360268699081113,0.035005489206209356,6.524994359870844e-06,0.06574762285487405,50,1,0.45002902968360914,0.7999014503846228,0.3499595014187059
168,0.013602686979946457,0.01075873423626712,0.013602686979946457,0.03500542215667177,6.583006786085803e-06,0.06558760359251044,50,1,0.45001589105104006,0.7999039752032504,0.34996069925752754
169,0.013602686902997157,0.010758757076456843,0.013602686902997157,0.03500482355549324,5.820091900265905e-06,0.06542688968694514,50,1,0.450005778510597,0.7999149447948248,0.3499700259442597
170,0.013602686797522414,0.010758742833860092,0.013602686797522414,0.035003800225450195,4.409587250942267e-06,0.06526548554423106,50,1,0.4499990480131963,0.7999326287765309,0.34998518819092883
171,0.013602686710866473,0.010758704711367263,0.013602686710866473,0.035002502778580566,2.663505260583759e-06,0.0651033955893443,50,1,0.4499954316462851,0.7999546472395822,0.35000317554641414
172,0.013602686674014243,0.010758658854610723,0.013602686674014243,0.03500110201557494,1.2925715967093954e-06,0.06494062426606287,50,1,0.4499942121327628,0.799978324791325,0.35002077231072115
173,0.013602686688370743,0.010758621216364422,0.013602686688370743,0.034999764679286616,1.9212030779264782e-06,0.06477717603684478,50,1,0.44999443750099377,0.800001053426156,0.3500350559306926
174,0.013602686730262117,0.010758604789702765,0.013602686730262117,0.034998632044707656,3.139858171874751e-06,0.06461305538270584,50,1,0.44999513660311197,0.8000206129850889,0.3500438107734269
175,0.0136026867676989,0.010758617598449271,0.0136026867676989,0.03499780409232198,3.9346280960478055e-06,0.06444826680309666,50,1,0.44999550139855354,0.8000354087618059,0.3500458044689069
176,0.013602686778391944,0.010758661680468433,0.013602686778391944,0.03499733094771097,4.143321230459341e-06,0.06428281481577942,50,1,0.44999501168161016,0.8000446014288914,0.350040898363933
177,0.013602686759306386,0.010758733126156201,0.013602686759306386,0.034997212064215716,3.785472734587091e-06,0.06411670395670391,50,1,0.44999349019790724,0.8000481221623705,0.35002998999276036
178,0.013602686724274246,0.010758823068716585,0.013602686724274246,0.034997402467103415,2.988546554857537e-06,0.06394993877988325,50,1,0.4499910886990157,0.8000465828582433,0.3500148098606639
179,0.01360268669315353,0.01075891938839349,0.01360268669315353,0.03499782443174058,1.983314162954417e-06,0.063782523857269,50,1,0.4499882164553923,0.8000411052491887,0.349997613902216
180,0.013602686679873207,0.010759008806757309,0.013602686679873207,0.034998382352470825,1.2339818296995982e-06,0.06361446377862583,50,1,0.44998543058557794,0.8000331018166575,0.3499808244285325
181,0.013602686685946226,0.010759079017638921,0.013602686685946226,0.03499897833110183,1.4471905023411852e-06,0.0634457631514057,50,1,0.4499833114120576,0.8000240448017448,0.3499666752333026
182,0.01360268670190537,0.010759120527400882,0.01360268670190537,0.034999526169310846,2.0951787749398065e-06,0.0632764266006215,50,1,0.4499823457767827,0.8000152574128052,0.34995691113389266
183,0.013602686714433234,0.010759127949814977,0.013602686714433234,0.03499996192711273,2.5478565345486506e-06,0.06310645876872034,50,1,0.44998283735057204,0.8000077543928844,0.3499525800915821
184,0.01360268671431902,0.010759100604717355,0.01360268671431902,0.03500024990744109,2.6422096980247818e-06,0.06293586431545618,50,1,0.4499848564639013,0.8000021489389793,0.34995393953346343
185,0.013602686700816654,0.010759042386461594,0.013602686700816654,0.035000383720095535,2.3682240234355097e-06,0.06276464791776211,50,1,0.4499882341806705,0.7999986313804058,0.34996048035935057
186,0.013602686680703005,0.010758960979426978,0.013602686680703005,0.03500038284025393,1.7905540791355223e-06,0.0625928142696222,50,1,0.4499925976022657,0.7999970138750935,0.3499710551134234
187,0.013602686663471421,0.01075886658749361,0.013602686663471421,0.03500028569804223,1.0196259882237367e-06,0.06242036808194268,50,1,0.4499974369412031,0.7999968262711029,0.3499840832693612
188,0.013602686655896647,0.010758770401210364,0.013602686655896647,0.03500014073859458,2.1603224415031851e-07,0.06224731408242293,50,1,0.45000219062838853,0.7999974423446754,0.34999779813975695
189,0.01360268665895847,0.010758683045032297,0.01360268665895847,0.03499999703904354,6.276999747803782e-07,0.062073657015425734,50,1,0.4500063330703337,0.7999982134188033,0.35001049731109285
190,0.013602686668322143,0.010758613228324611,0.013602686668322143,0.03499989596412389,1.2369380108813727e-06,0.06189940164184732,50,1,0.450009450649178,0.7999985878311268,0.3500207615512867
191,0.013602686677479206,0.010758566774097266,0.013602686677479206,0.03499986502673934,1.6155891534541392e-06,0.06172455273898678,50,1,0.4500112947444981,0.7999981992596333,0.35002761486676115
192,0.013602686681420301,0.01075854612891461,0.013602686681420301,0.03499991466233626,1.731309078179249e-06,0.06154911510041511,50,1,0.45001180523176104,0.7999969135338637,0.35003060924771023
193,0.013602686678832885,0.01075855037846904,0.013602686678832885,0.03500003810900036,1.5989956925859525e-06,0.06137309353584379,50,1,0.45001110319517496,0.7999948310528091,0.35002982978026775
194,0.013602686671972,0.010758575718320692,0.013602686671972,0.03500021409217307,1.2748494860903646e-06,0.061196492870992936,50,1,0.4500094565906551,0.7999922490839244,0.3500258273653295
195,0.01360268666473364,0.01075861626890206,0.01360268666473364,0.03500041161520574,8.585377168369374e-07,0.06101931794745896,50,1,0.45000722654631164,0.7999895939892891,0.35001949567373625
196,0.013602686660294886,0.010758665085497157,0.013602686660294886,0.035000595904681915,5.460207822988152e-07,0.060841573622581926,50,1,0.450004804368439,0.799987337085061,0.35001191506361484
197,0.013602686659637821,0.010758715200987699,0.013602686659637821,0.035000734475868656,6.271765951771956e-07,0.06066326476931226,50,1,0.4500025499010764,0.7999859090487439,0.35000418845031117
198,0.013602686661543333,0.010758760551079128,0.013602686661543333,0.03500080236457846,8.9712399058196e-07,0.060484396276077254,50,1,0.45000074074037894,0.7999856266069303,0.3499972926193849
199,0.013602686663747029,0.010758796664248966,0.013602686663747029,0.03500078578872656,1.0906500305490366e-06,0.060304973046647004,50,1,0.4499995392676449,0.7999866420781268,0.3499919638093405
200,0.013602686664399182,0.010758821044960204,0.013602686664399182,0.035000683810008704,1.1357144336460171e-06,0.060125,50,1,0.44999898105907427,0.7999889218806233,0.34998862955679827
201,0.013602686662986306,0.010758833230574052,0.013602686662986306,0.035000507908530085,1.0283577431373643e-06,0.059944482070188196,50,1,0.4499989845657972,0.7999922551436301,0.349987390995331
202,0.013602686660332694,0.010758834551705352,0.013602686660332694,0.035000279706165635,8.001715195282736e-07,0.05976342420620184,50,1,0.44999937862887995,0.7999962888780076,0.34998805224645674
203,0.013602686657870785,0.010758827665526913,0.013602686657870785,0.0350000273315112,5.147549004434888e-07,0.05958183137183374,50,1,0.4499999418895975,0.8000005824462094,0.34999018728975856
204,0.013602686656723467,0.010758815956901388,0.013602686656723467,0.03499978107848631,3.157556656598151e-07,0.059399708545543176,50,1,0.45000044679240103,0.8000046717844393,0.34999323050241943
205,0.01360268665713334,0.010758802910974506,0.01360268665713334,0.03499956905770891,4.161144226374146e-07,0.05921706072031944,50,1,0.4500007007690204,0.8000081331792699,0.34999657529380773
206,0.013602686658480303,0.010758791553454942,0.013602686658480303,0.03499941347852239,6.195568692254778e-07,0.059033892903544896,50,1,0.45000057824580836,0.8000106373277441,0.3499996659143236
207,0.013602686659764012,0.010758784034025082,0.013602686659764012,0.034999328049584895,7.598983913592428e-07,0.05885021011685779,50,1,0.45000003907044267,0.8000119866266056,0.3500020702285483
208,0.013602686660201764,0.010758781398648422,0.013602686660201764,0.034999316778047754,7.986731666871177e-07,0.0586660173960145,50,1,0.4499991314306871,0.8000121316914057,0.3500035253924464
209,0.013602686659598521,0.01075878356328647,0.013602686659598521,0.034999374217915165,7.356698088339707e-07,0.0584813197907515,50,1,0.44999797991203916,0.8000111664680934,0.35000395320476335
210,0.013602686658335198,0.010758789470006162,0.013602686658335198,0.03499948700314244,5.920651492652148e-07,0.05829612236464697,50,1,0.4499967616096302,0.8000093044431885,0.35000344664115635
211,0.013602686657055899,0.010758797381134942,0.013602686657055899,0.03499963633064952,4.0747662302806477e-07,0.058110430194981876,50,1,0.4499956748509432,0.8000068409425629,0.3500022330526311
212,0.013602686656279723,0.010758805251103122,0.013602686656279723,0.03499980095334494,2.553937742123781e-07,0.05792424837260085,50,1,0.4499949059011162,0.8000041080327772,0.35000062223041956
213,0.013602686656158259,0.010758811110298177,0.013602686656158259,0.0349999602124298,2.5900615159360006e-07,0.05773758200177261,50,1,0.4499945989554508,0.8000014289736102,0.3499989487568409
214,0.013602686656477942,0.010758813400308145,0.013602686656477942,0.035000096678806325,3.663567956582722e-07,0.05755043620005001,50,1,0.44999483385614725,0.7999990785596176,0.3499975177718398
215,0.01360268665685557,0.010758811213516102,0.01360268665685557,0.03500019807227519,4.520782720724233e-07,0.057362816098129724,50,1,0.44999561449783465,0.7999972542250878,0.3499965617032287
216,0.013602686656982424,0.010758804409217476,0.013602686656982424,0.03500025826405932,4.782011328684226e-07,0.05717472683971163,50,1,0.4499968690790219,0.7999960607689354,0.34999621301407347
217,0.013602686656775633,0.01075879359983079,0.013602686656775633,0.03500027731923088,4.4141873898766606e-07,0.05698617358135777,50,1,0.4499984615112736,0.7999955093330838,0.34999649508173214
218,0.013602686656373986,0.010758780020959029,0.013602686656373986,0.03500026067739542,3.551071209691242e-07,0.05679716149235095,50,1,0.45000021169230703,0.7999955291831939,0.3499973304194883
219,0.013602686656012117,0.010758765315165094,0.013602686656012117,0.035000217682830355,2.4719854453414194e-07,0.056607695754553065,50,1,0.4500019212017446,0.7999959891821544,0.3499985630029568
220,0.013602686655866265,0.010758751269385669,0.013602686655866265,0.03500015974577933,1.7224585872673882e-07,0.056417781562263056,50,1,0.45000340042104797,0.7999967248104998,0.34999998977421887
221,0.01360268665596197,0.010758739549053696,0.01360268665596197,0.035000098438949516,1.9487795964493474e-07,0.05622742412207442,50,1,0.45000449314611163,0.7999975662586446,0.35000139562552973
222,0.013602686656182987,0.010758731468472242,0.013602686656182987,0.03500004380926418,2.6378249489741197e-07,0.056036628652732526,50,1,0.45000509539155126,0.7999983634664052,0.3500025863173983
223,0.01360268665635799,0.010758727827980439,0.01360268665635799,0.035000003122980045,3.138348626206495e-07,0.05584540038499156,50,1,0.4500051661422361,0.7999990048924267,0.35000341473288726
224,0.01360268665636366,0.010758728835854712,0.01360268665636366,0.03499998017542569,3.241101861981314e-07,0.05565374456147109,50,1,0.45000472910239653,0.7999994280685849,0.3500037973799505
225,0.013602686656185043,0.010758734118907142,0.013602686656185043,0.034999975200138436,2.923061313537801e-07,0.05546166643651232,50,1,0.4500038658198772,0.7999996214081342,0.3500037198397252
226,0.013602686655907704,0.010758742812561584,0.013602686655907704,0.03499998532113345,2.2580494539308807e-07,0.05526917127603407,50,1,0.45000270173041135,0.7999996180707133,0.35000323162703445
227,0.013602686655657574,0.010758753710646865,0.013602686655657574,0.035000005419082963,1.3919048210527017e-07,0.05507626435738841,50,1,0.4500013875218317,0.7999994837569601,0.35000243242288076
228,0.013602686655529378,0.010758765448506348,0.013602686655529378,0.035000029235980466,6.403139166045559e-08,0.054882950969215964,50,1,0.4500000786669122,0.7999993009836291,0.35000145267067345
229,0.013602686655543478,0.01075877669084648,0.013602686655543478,0.035000050527246994,8.960863404060951e-08,0.0546892364113009,50,1,0.4499989159884772,0.7999991526206859,0.35000043200109965
230,0.01360268665564863,0.010758786297886893,0.01360268665564863,0.03500006408417405,1.541066493671916e-07,0.05449512599442568,50,1,0.4499980097380853,0.7999991072700366,0.3499994988610737
231,0.013602686655761014,0.01075879344907429,0.013602686655761014,0.03500006648786866,1.982046927004481e-07,0.054300625040225474,50,1,0.44999742897937844,0.7999992085078473,0.3499987541492508
232,0.0136026866558126,0.0107587977116895,0.0136026866558126,0.035000056510275705,2.125645982315113e-07,0.054105738881042156,50,1,0.4499971971935112,0.7999994692187908,0.3499982607450379
233,0.013602686655782115,0.01075879905070463,0.013602686655782115,0.0350000351387464,1.9739190424763743e-07,0.053910472859778236,50,1,0.44999729410535383,0.7999998713623501,0.34999803973450466
234,0.013602686655695993,0.010758797784839876,0.013602686655695993,0.035000005258450574,1.584224847263655e-07,0.053714832329750335,50,1,0.449997662896816,0.8000003706681956,0.3499980730638706
235,0.013602686655604594,0.010758794500745485,0.013602686655604594,0.03499997107362405,1.0657969873771934e-07,0.053518822654542386,50,1,0.44999822133424716,0.8000009050776454,0.349998311445472
236,0.013602686655550896,0.010758789941771794,0.013602686655550896,0.03499993737862122,6.419041601699019e-08,0.053322449207858676,50,1,0.44999887495962,0.8000014053128052,0.3499986857155377
237,0.013602686655549288,0.010758784889507562,0.013602686655549288,0.034999908800453124,7.248523486842072e-08,0.053125717373376444,50,1,0.44999953040594604,0.8000018058013594,0.34999911955645235
238,0.013602686655583554,0.010758780055228142,0.013602686655583554,0.03499988912644458,1.0934084228662079e-07,0.05292863254459828,50,1,0.4500001070794074,0.8000020543054566,0.3499995415504358
239,0.013602686655621312,0.01075877599505258,0.013602686655621312,0.03499988080700344,1.3796285004666155e-07,0.05273120012470434,50,1,0.45000054585146326,0.8000021189512051,0.3499998948783553
240,0.013602686655634215,0.01075877305769402,0.013602686655634215,0.03499988468933224,1.4842011826954082e-07,0.05253342552640416,50,1,0.45000081394637526,0.800001991856615,0.350000143531013
241,0.013602686655612276,0.010758771368075588,0.013602686655612276,0.03499989999926041,1.39229051744807e-07,0.05233531417178824,50,1,0.45000090580443886,0.8000016891219724,0.3500002745546997
242,0.013602686655566005,0.010758770844650493,0.013602686655566005,0.03499992455125657,1.1287646380148764e-07,0.05213687149217945,50,1,0.4500008402620814,0.8000012474894508,0.3500002964997015
243,0.013602686655517497,0.010758771243762578,0.013602686655517497,0.034999955136242024,7.438406463991242e-08,0.051938102927984085,50,1,0.45000065484419205,0.8000007184229397,0.3500002347852665
244,0.013602686655487146,0.01075877222134594,0.013602686655487146,0.034999988016697715,3.060279883711834e-08,0.05173901392854276,50,1,0.45000039826136035,0.8000001606516082,0.350000125068888
245,0.013602686655483602,0.010758773400954278,0.013602686655483602,0.03500001945049796,1.7938707462371975e-08,0.051539609951980946,50,1,0.45000012232188974,0.7999996323359947,0.35000000587634644
246,0.013602686655501451,0.010758774437519837,0.013602686655501451,0.03500004616876287,5.385733582091167e-08,0.05133989646505938,50,1,0.4499998744094935,0.799999183955868,0.34999991171089867
247,0.013602686655526379,0.01075877506811267,0.013602686655526379,0.035000065746968505,8.073279636986406e-08,0.051139878943024214,50,1,0.44999969147011915,0.7999988528117206,0.34999986764495744
248,0.01360268665554375,0.010758775143869213,0.01360268665554375,0.035000076829530644,9.470035072059408e-08,0.05093956286945683,50,1,0.4499995961402082,0.799998659721536,0.34999988605782467
249,0.01360268665554568,0.010758774640653635,0.01360268665554568,0.0350000791923711,9.528573897383915e-08,0.050738953736123596,50,1,0.4499995952878095,0.7999986081359834,0.34999996578309717
250,0.01360268665553339,0.010758773649366055,0.01360268665553339,0.03500007365181438,8.407697426191634e-08,0.05053805704282523,50,1,0.4499996808818971,0.7999986855437827,0.3500000935352474
251,0.013602686655514626,0.010758772349646398,0.013602686655514626,0.03500006184826409,6.438655324245041e-08,0.050336878297246035,50,1,0.4499998328016594,0.7999988667428686,0.3500002471541687
252,0.013602686655498453,0.010758770972697316,0.013602686655498453,0.03500004594708151,4.13272391377168e-08,0.05013542301480299,50,1,0.45000002298143527,0.7999991183472231,0.350000399980879
253,0.01360268665549054,0.010758769759881888,0.01360268665549054,0.035000028305672226,2.4899395902059338e-08,0.049933696718494416,50,1,0.450000220177426,0.7999994038023399,0.3500005255786711
254,0.013602686655491185,0.010758768923628408,0.013602686655491185,0.03500001115489691,3.010663062191479e-08,0.049731704938748615,50,1,0.45000039464164127,0.7999996881954337,0.3500006020423716
255,0.013602686655496436,0.010758768616133108,0.013602686655496436,0.03499999633552836,4.3906842260039995e-08,0.04952945321327227,50,1,0.45000052208404157,0.7999999422554597,0.3500006152759379
256,0.013602686655501087,0.01075876890964443,0.013602686655501087,0.0349999851183435,5.3347270173099105e-08,0.04932694708689859,50,1,0.45000058647126934,0.8000001451168159,0.3500005608333895
257,0.013602686655501623,0.010758769790055965,0.013602686655501623,0.03499997812178847,5.554136190465162e-08,0.049124192111435344,50,1,0.4500005814186191,0.8000002856366257,0.35000044417032683
258,0.013602686655497647,0.010758771163459963,0.013602686655497647,0.03499997532629841,5.058982149278469e-08,0.0489211938455126,50,1,0.45000051014809694,0.8000003622747395,0.3500002794022813
259,0.013602686655491412,0.010758772873513315,0.013602686655491412,0.03499997617136448,4.009076619742699e-08,0.04871795785443035,50,1,0.45000038417955823,0.8000003817375833,0.3500000868760241
260,0.013602686655486057,0.010758774726165694,0.013602686655486057,0.03499997971188831,2.6912817753896115e-08,0.048514489710005965,50,1,0.45000022107060494,0.8000003567286018,0.34999989000447684
261,0.013602686655483788,0.010758776517621589,0.013602686655483788,0.03499998480515668,1.663529792493056e-08,0.04831079499042141,50,1,0.4500000416097657,0.8000003032258767,0.3499997118809995
262,0.013602686655484888,0.010758778061379112,0.013602686655484888,0.03499999029910887,1.84827030822328e-08,0.048106879280070285,50,1,0.4499998668918785,0.8000002377185265,0.34999957217348554
263,0.013602686655487908,0.010758779210739894,0.013602686655487908,0.03499999519600288,2.6963495670381662e-08,0.047902748169404846,50,1,0.4499997156691959,0.8000001747842578,0.34999948471339515
264,0.013602686655490717,0.010758779874174902,0.013602686655490717,0.03499999877215296,3.352719008422504e-08,0.04769840725478258,50,1,0.44999960228861885,0.8000001252949984,0.34999945605896243
265,0.013602686655491672,0.010758780022173776,0.013602686655491672,0.03500000064283073,3.586081512232038e-08,0.04749386213831288,50,1,0.44999953541161647,0.8000000954146266,0.3499994851497878
266,0.01360268665549036,0.010758779685501103,0.01360268665549036,0.035000000770314774,3.3747512542660626e-08,0.04728911842770346,50,1,0.4499995175877575,0.8000000864226413,0.3499995640073965
267,0.013602686655487532,0.010758778945947713,0.013602686655487532,0.03499999942116187,2.797493979768531e-08,0.047084181736106547,50,1,0.44999954563350286,0.8000000952789599,0.34999967929599307
268,0.013602686655484529,0.01075877792155393,0.013602686655484529,0.03499999708504183,2.0108875819888292e-08,0.04687905768196508,50,1,0.4499996116699606,0.8000001157527676,0.3499998144568655
269,0.013602686655482508,0.010758776748805253,0.013602686655482508,0.034999994371289624,1.2913408457501125e-08,0.046673751888858625,50,1,0.449999704606907,0.8000001398819244,0.3499999520786111
270,0.013602686655481915,0.010758775564429297,0.013602686655481915,0.03499999190045576,1.1451387347256122e-08,0.0464682699853492,50,1,0.4499998118302258,0.8000001595122016,0.3500000761655321
271,0.013602686655482445,0.010758774489184284,0.013602686655482445,0.03499999020675119,1.5738330266316586e-08,0.046262617604826986,50,1,0.4499999208552846,0.8000001676851614,0.35000017401280886
272,0.013602686655483347,0.010758773615498693,0.013602686655483347,0.034999989663879225,2.0079305539827516e-08,0.046056800385355874,50,1,0.45000002074429973,0.8000001596926093,0.3500002374782528
273,0.013602686655483897,0.010758773000104005,0.013602686655483897,0.03499999044203502,2.2149072020888757e-08,0.04585082396951892,50,1,0.4500001031427852,0.8000001336839031,0.3500002635418157
274,0.013602686655483748,0.010758772662016462,0.013602686655483748,0.03499999249863437,2.148367549868786e-08,0.04564469400426362,50,1,0.4500001628583879,0.8000000907882715,0.3500002541496952
275,0.01360268665548302,0.010758772585482754,0.01360268665548302,0.03499999560038237,1.840710242192827e-08,0.04543841614074706,50,1,0.4500001979743197,0.8000000347863748,0.3500002154350592
276,0.013602686655482131,0.010758772726902122,0.013602686655482131,0.034999999370251625,1.3805395017590481e-08,0.045231996034181106,50,1,0.4500002095500778,0.7999999714242203,0.3500001564804078
277,0.013602686655481522,0.010758773024337583,0.013602686655481522,0.03500000335024874,9.333101105277165e-09,0.04502543934367723,50,1,0.45000020100740334,0.7999999075017696,0.35000008782997305
278,0.013602686655481408,0.010758773408060559,0.013602686655481408,0.0350000070697117,8.040661272064945e-09,0.04481875173209146,50,1,0.45000017732562914,0.7999998498851525,0.3500000199717121
279,0.013602686655481715,0.010758773810630576,0.013602686655481715,0.03500001010926704,1.06419093778312e-08,0.04461193886586907,50,1,0.4500001441769093,0.799999804585769,0.34999996198938327
280,0.013602686655482159,0.01075877417525975,0.013602686655482159,0.035000012152250244,1.377141357000198e-08,0.04440500641488925,50,1,0.4500001071202601,0.7999997760251317,0.3499999205417438
281,0.013602686655482433,0.01075877446159402,0.013602686655482433,0.03500001301797734,1.5632082547515185e-08,0.04419796005230967,50,1,0.45000007094791616,0.7999997665665836,0.3499998992664902
282,0.01360268665548235,0.010758774648492795,0.01360268665548235,0.035000012674294305,1.5711032181559664e-08,0.04399080545441097,50,1,0.45000003924354276,0.799999776350687,0.34999989864079456
283,0.013602686655481935,0.010758774733837259,0.013602686655481935,0.03500001122986372,1.4033697002367333e-08,0.04378354830044107,50,1,0.4500000141750491,0.7999998034268253,0.34999991626751664
284,0.013602686655481363,0.01075877473178637,0.013602686655481363,0.035000008909270464,1.094279405942581e-08,0.04357619427245956,50,1,0.44999999651039563,0.7999998441353049,0.3499999475043097
285,0.013602686655480863,0.010758774668184323,0.013602686655480863,0.03500000601594134,7.015528353553996e-09,0.04336874905518186,50,1,0.44999998581708567,0.799999893666363,0.3499999863174328
286,0.013602686655480603,0.010758774574979221,0.013602686655480603,0.03500000288890853,3.2841802642122734e-09,0.04316121833582338,50,1,0.4499999807876961,0.799999946707446,0.35000002622591553
287,0.013602686655480613,0.010758774484535456,0.013602686655480613,0.03499999985957128,3.3329504304464366e-09,0.04295360780394363,50,1,0.44999997962591864,0.7999999980883851,0.3500000612047102
288,0.01360268665548081,0.010758774424625667,0.01360268665548081,0.03499999721391818,6.208070355489558e-09,0.04274592315129022,50,1,0.4499999804296825,0.8000000433443156,0.3500000864350625
289,0.013602686655481038,0.010758774414699253,0.013602686655481038,0.03499999516435172,8.482858112844212e-09,0.04253817007164282,50,1,0.44999998151827236,0.800000079135588,0.3500000988221063
290,0.013602686655481179,0.010758774463780353,0.013602686655481179,0.03499999383355579,9.60289582101892e-09,0.04233035426065703,50,1,0.4499999816663548,0.8000001034888901,0.35000009723816633
291,0.013602686655481167,0.010758774570087441,0.013602686655481167,0.03499999325103311,9.507199163774213e-09,0.042122481415708304,50,1,0.44999998022649107,0.8000001158504175,0.3500000824897163
292,0.01360268665548103,0.010758774722225818,0.01360268665548103,0.03499999336126215,8.347314729189496e-09,0.0419145572357357,50,1,0.44999997714014206,0.8000001169665609,0.35000005704124015
293,0.013602686655480844,0.010758774901612492,0.013602686655480844,0.034999994041081096,6.4341792184354355e-09,0.04170658742108563,50,1,0.4499999728528871,0.800000108627283,0.35000002455634516
294,0.013602686655480697,0.010758775085669072,0.013602686655480697,0.03499999512303326,4.2525220500709886e-09,0.041498577673355595,50,1,0.44999996816083915,0.8000000933202197,0.3499999893328949
295,0.013602686655480633,0.010758775251270388,0.013602686655480633,0.034999996421056674,2.737685245792424e-09,0.04129053369523796,50,1,0.44999996402114145,0.8000000738487484,0.34999995571382
296,0.013602686655480655,0.01075877537796136,0.013602686655480655,0.03499999775505174,3.172744319664235e-09,0.04108246119036345,50,1,0.4499999613599283,0.8000000529651068,0.3499999275493588
297,0.013602686655480723,0.010758775450540032,0.013602686655480723,0.03499999897143255,4.498739492058503e-09,0.04087436586314488,50,1,0.4499999609069119,0.8000000330613253,0.3499999077717797
298,0.013602686655480782,0.010758775460732234,0.013602686655480782,0.03499999995763395,5.500154029024487e-09,0.040666253418620776,50,1,0.44999996307805146,0.800000015948075,0.34999989812301835
299,0.013602686655480794,0.010758775407831454,0.013602686655480794,0.03500000064956054,5.84383053164978e-09,0.040458129562298925,50,1,0.44999996791810076,0.8000000027366996,0.3499998990523981
300,0.013602686655480749,0.010758775298324436,0.013602686655480749,0.035000001031977354,5.489383658117676e-09,0.04025,50,1,0.4499999751048028,0.7999999938248432,0.3499999097788911
301,0.013602686655480669,0.010758775144650375,0.013602686655480669,0.03500000113272786,4.5302164225004395e-09,0.04004187043770108,50,1,0.4499999840075236,0.7999999889730943,0.3499999284929747
302,0.013602686655480584,0.010758774963335226,0.013602686655480584,0.035000001012325456,3.1411075621579637e-09,0.03983374658137923,50,1,0.4499999937862813,0.7999999874503341,0.3499999526590315
303,0.013602686655480527,0.010758774772794818,0.013602686655480527,0.03500000075084672,1.555722258600474e-09,0.03962563413685513,50,1,0.4500000035130766,0.7999999882198235,0.3499999793715397
304,0.013602686655480511,0.010758774591109776,0.013602686655480511,0.03500000043414489,5.26386842487874e-10,0.03941753880963657,50,1,0.45000001229636843,0.7999999901366617,0.35000000571716083
305,0.013602686655480535,0.010758774434045389,0.013602686655480535,0.03500000014122671,1.6881573843032386e-09,0.03920946630476203,50,1,0.45000001939121576,0.799999992129728,0.35000002909960987
306,0.013602686655480575,0.010758774313529354,0.013602686655480575,0.03499999993425132,2.767333633688963e-09,0.03900142232664439,50,1,0.450000024281466,0.7999999933467677,0.3500000474935768
307,0.013602686655480612,0.010758774236720791,0.013602686655480612,0.03499999985209109,3.434592352480423e-09,0.03879341257891439,50,1,0.4500000267256136,0.7999999932487873,0.3500000596062656
308,0.013602686655480624,0.010758774205717244,0.013602686655480624,0.03499999990782428,3.6454723975738137e-09,0.03858544276426431,50,1,0.45000002676371426,0.799999991648208,0.35000006493848074
309,0.013602686655480615,0.01075877421786446,0.013602686655480615,0.03500000008998508,3.428902067763553e-09,0.038377518584291705,50,1,0.45000002468819006,0.7999999886931269,0.35000006374989207
310,0.01360268665548059,0.010758774266565546,0.01360268665548059,0.035000000366944145,2.870921506985582e-09,0.03816964573934298,50,1,0.4500000209858161,0.7999999848066277,0.35000005694370595
311,0.013602686655480558,0.010758774342438892,0.013602686655480558,0.03500000069347517,2.1092719036065706e-09,0.0379618299283572,50,1,0.4500000162611719,0.7999999805946971,0.3500000458934679
312,0.013602686655480535,0.010758774434650623,0.013602686655480535,0.0350000010184042,1.363248914037129e-09,0.037754076848709794,50,1,0.45000001115315613,0.7999999767386314,0.3500000322386242
