step,learning_rate,objective_total,data_mse,error_mae,error_rms,error_max,error_rms_fraction_of_target,top_y_mean,top_y_std,top_y_min,top_y_max,top_y_range,top_y_near_muscle_mean,top_y_far_mean,top_y_highpass_rms,top_y_highpass_peak_to_valley,top_y_first_difference_rms,top_y_second_difference_rms,activation_rms,activation_max_abs,activation_neighbor_jump_rms,activation_bound_hits,activation_smooth_mse
14.0,0.049929115551421765,0.004685949292602059,0.004685949292602059,0.053064199140794834,0.06845399398575702,0.09936120791829371,0.9680856669326384,0.0041178061626900445,0.0034833153304451876,0.0006387920817062979,0.012377196821204552,0.011738404739498255,0.00814463181858482,0.0017772005933649798,0.000334914894266691,0.002509990930761445,0.0005594231006946953,0.00031083538104845557,0.6779906262031803,0.7134019893052514,0.0,0.0,0.0
15.0,0.04991681609358835,0.004671057970472,0.004671057970472,0.05318763461272619,0.06834513860160063,0.09932977276793548,0.9665462193265254,0.004370020049891417,0.0037482301637109,0.0006702272320645357,0.013285828306884646,0.01261560107482011,0.008708550794156987,0.0018646778517737931,0.0003594874036111317,0.002695793356197248,0.0006009953159028943,0.000333024441572366,0.722942482197407,0.7676124729640835,0.0,0.0,0.0
16.0,0.04990353496150574,0.004656682098082701,0.004656682098082701,0.05328985093785902,0.06823988641610346,0.09930150957606557,0.9650577286445303,0.004612937373692346,0.0040170661772324905,0.0006984904239344429,0.014200520292321592,0.013502029868387149,0.009268718657749872,0.0019433349297701746,0.0003841600848537588,0.0028825522110928915,0.0006429180300814799,0.000355178603803132,0.7671261829905923,0.8222831196641416,0.0,0.0,0.0
17.0,0.04988927268159387,0.0046427096242908595,0.0046427096242908595,0.05336984695933976,0.06813743188799282,0.0992765721103361,0.9636088028127243,0.0048461058500035075,0.00429010140902735,0.0007234278896639067,0.015121582798729861,0.014398154909065954,0.009824948670252014,0.0020127442416344675,0.000408932151109973,0.003070206623634254,0.0006852131794659524,0.0003772937204560292,0.8105213947952918,0.8773830857746904,0.0,0.0,0.0
18.0,0.049874029819162086,0.004629038633092115,0.004629038633092115,0.053428689290680634,0.0680370386854992,0.09925506009857141,0.9621890285273588,0.005069224031886152,0.004567549654180064,0.0007449399014285936,0.016049175054612345,0.015304235153183752,0.010377093139772623,0.0020726284661648463,0.00043380236103796385,0.0032586778351941484,0.0007278988298781721,0.00039936765593478574,0.8531264676206705,0.9328747185644048,0.0,0.0,0.0
19.0,0.049857806978386786,0.004615581705871212,0.004615581705871212,0.053465479435786854,0.06793807257989597,0.09923701404139139,0.9607894364397654,0.005282155621189224,0.004849546573613343,0.0007629859586086202,0.016983289635857622,0.016220303677249002,0.010925046612879363,0.0021228749708656026,0.0004587685715591542,0.0034478687843816943,0.0007709876182410886,0.0004213999681455371,0.8949583498119962,0.9887135926847335,0.0,0.0,0.0
20.0,0.04984060480228745,0.004602269075687489,0.004602269075687489,0.053479719074423636,0.06784002561679564,0.09922241353111269,0.9594028429901057,0.0054849340921920885,0.005136139805316097,0.0007775864688873213,0.017923747198830418,0.017146160729943096,0.01146874686078293,0.0021635404864705308,0.00048382719373443473,0.0036376641166205458,0.0008144853014291417,0.00044339133333107564,0.9360510272985215,1.0448485975618724,0.0,0.0,0.0
21.0,0.049822423972701126,0.004589050284738401,0.004589050284738401,0.05347196458954166,0.06774252936478237,0.09921117898611378,0.9580240377713285,0.0056777578772585,0.00542728379367291,0.0007888210138862155,0.01887020151260555,0.018081380498719334,0.012008173714340572,0.0021948462843255205,0.000508972619205649,0.0038279306635663,0.0008583895561570712,0.0004653427882185064,0.9764527011055624,1.101222102226876,0.0,0.0,0.0
22.0,0.04980326521025547,0.004575894286053462,0.004575894286053462,0.053444216186313946,0.06764535672205049,0.09920317625458717,0.956649809078898,0.005860977616086038,0.005722839372684805,0.0007968237454128281,0.01982215308303746,0.019025329337624634,0.012543346067231304,0.002217165375068933,0.0005341966865704873,0.004018518372604565,0.0009026891340963259,0.00048725488681954034,1.0162220804225284,1.1577702146326125,0.0,0.0,0.0
23.0,0.04978312927434013,0.0045627881420000765,0.0045627881420000765,0.05339979011081466,0.06754841331963377,0.09919822325991817,0.9552788223340948,0.0060350777455814904,0.0060225775558589685,0.0008017767400818344,0.020778968794395815,0.01997719205431398,0.013074317534419918,0.0022310040303054703,0.0005594882468217626,0.004209261623563433,0.0009473634241616545,0.0005091268723448349,1.0554242437653236,1.2144231446534421,0.0,0.0,0.0
24.0,0.04976201696307665,0.0045497346215500195,0.0045497346215500195,0.05333737824792422,0.06745172067152935,0.09919609778505055,0.9539113817907844,0.006200654915244754,0.006326186615671402,0.0008039022149494599,0.021739904776300945,0.020936002561351485,0.013601171303305048,0.002236980137181135,0.0005848328686991487,0.0043999808519905445,0.0009923824227264493,0.0005309559503005597,1.094126505538224,1.2711056743029365,0.0,0.0,0.0
25.0,0.04973992911328687,0.004536749068831214,0.004536749068831214,0.0532586550309933,0.06735539376197881,0.0991965455927755,0.9525491135717058,0.0063583954416659375,0.006633281410896839,0.0008034544072244996,0.022704130030935375,0.021900675623710876,0.01412401466506164,0.002235800618881875,0.0006102127041347509,0.004590484402689858,0.0010377070732127552,0.0005527367237903704,1.1323946431683178,1.3277377353533695,0.0,0.0,0.0
26.0,0.049716866600459715,0.00452385591559061,0.00452385591559061,0.05316822516018523,0.06725961578533295,0.09919928828361105,0.9511946084362135,0.006509053455272735,0.006943414000658498,0.0008007117163889645,0.023670749008678105,0.02287003729228914,0.014642973602132452,0.002228239584800247,0.0006356065157972141,0.0047805705557985995,0.0010832899140862874,0.0005744608242109938,1.170289725489519,1.3842350931265472,0.0,0.0,0.0
27.0,0.04969283033871652,0.0045110851623722135,0.0045110851623722135,0.053068109677056004,0.06716461242627857,0.09920403052954203,0.9498510580477564,0.006653430743794638,0.0072560847917135735,0.0007959694704579728,0.024638822068551235,0.023842852598093264,0.015158187675767048,0.0022151182162090054,0.0006609898558159398,0.004970029691564223,0.0011290759681282586,0.0005961167460008319,1.2078656676426567,1.440510135018861,0.0,0.0,0.0
28.0,0.049667821280774786,0.0044984690825170155,0.0044984690825170155,0.05295769294043773,0.06707062756913056,0.09921046653517389,0.9485219114513923,0.006792358711521688,0.0075707537188240545,0.000789533464826121,0.02560738343013029,0.02481784996530417,0.015669805336307678,0.0021972868002219505,0.0006863353776211537,0.005158646581791956,0.0011750038116346776,0.0006176898760423279,1.2451675419308257,1.4964727624381435,0.0,0.0,0.0
29.0,0.04964184041791043,0.00448728244603852,0.00448728244603852,0.052866952612755924,0.06698718120684374,0.09921678309116022,0.9473418016786251,0.006924710911265467,0.007858553867806107,0.000783216908839788,0.02655846426408417,0.025775247355244384,0.016159164994373015,0.0021797776031401437,0.0006975780298945891,0.005238884174536035,0.0012069720972778602,0.0006249427412210489,1.2614204380102325,1.5,0.0,1.0,0.0
30.0,0.04961488877991847,0.0044763150072873285,0.0044763150072873285,0.05277137543062555,0.06690526890527627,0.09922418830508808,0.9461833868006061,0.007052897284561346,0.008146697088070552,0.0007758116949119247,0.027507369349913192,0.026731557655001268,0.016644054629679078,0.0021592403286663647,0.0007081997787892174,0.005311596548561351,0.001238702980901713,0.0006313843284063199,1.276323312967111,1.5,0.0,1.0,0.0
31.0,0.049586967435072245,0.004465495619398802,0.004465495619398802,0.05267117520466235,0.06682436396553881,0.09923258082867788,0.9450392181702091,0.007177605598998962,0.008436662461542132,0.0007674191713221284,0.02845458927883391,0.02768717010751178,0.017125853202004316,0.002135957436326258,0.0007191467328973746,0.005384036571680571,0.0012710969996023974,0.0006379810144476706,1.2913267097820864,1.5,0.0,1.0,0.0
32.0,0.049558077490081016,0.004462036472929181,0.004462036472929181,0.0525911042273019,0.06679847657640989,0.09924329698588995,0.9446731152022035,0.007191906048765441,0.008537592171131004,0.0007567030141100607,0.028760718653785253,0.02800401563967519,0.017263724488708155,0.0021061756598670374,0.000722735652850721,0.00540630247441992,0.001282234651492344,0.0006398210078623827,1.2942901278623478,1.5,0.0,2.0,0.0
33.0,0.04952822009004618,0.004461675093074628,0.004461675093074628,0.052518330062506766,0.0667957715209176,0.09925517600499269,0.944634859940562,0.00715936012461553,0.008559216267115678,0.0007448239950073141,0.028798414388013494,0.02805359039300618,0.01725716525340303,0.0020731445673340967,0.0007231579999530443,0.005407532577960708,0.0012843290206284031,0.0006396125112897072,1.2920922628955613,1.5,0.0,2.0,0.0
34.0,0.04949739641841578,0.004461370130593326,0.004461370130593326,0.05244409835636755,0.06679348868410248,0.09926729294041531,0.9446025757527157,0.007126162361586213,0.008581346848631018,0.0007327070595847026,0.028836865102958967,0.028104158043374267,0.017250474647897095,0.002039451918833564,0.0007235974843193314,0.0054087873183595505,0.001286482800547193,0.0006394079140406107,1.2898839617187479,1.5,0.0,2.0,0.0
35.0,0.049465607696937704,0.004461129808226789,0.004461129808226789,0.052369992557327945,0.06679168966440951,0.09927938932386256,0.944577133772228,0.007093020906491528,0.008603513258480551,0.0007206106761374484,0.0288752506002468,0.02815463992410935,0.01724379539057077,0.0020058164176609294,0.0007240449495898443,0.005410039930547519,0.0012886504322545747,0.0006392118060488389,1.2877134088943798,1.5,0.0,2.0,0.0
36.0,0.04943285518561118,0.004460956683692147,0.004460956683692147,0.05229748709234141,0.06679039364827959,0.09929122448275518,0.944558805336348,0.007060595149761118,0.008625271380752886,0.0007087755172448235,0.028912807152711828,0.028204031635467003,0.017237260373548,0.0019729072839064464,0.0007244911747258402,0.005411265492248676,0.001290788096240468,0.0006390278139547456,1.2856227764981458,1.5,0.0,2.0,0.0
37.0,0.04939914018263686,0.004460848237310983,0.004460848237310983,0.052227927653333124,0.06678958180218666,0.09930257875809563,0.9445473240987963,0.007029486909189113,0.00864621038765962,0.0006974212419043685,0.028948837715663707,0.02825141647375934,0.01723099088588803,0.0019413353067784412,0.000724927084747541,0.005412441257198504,0.0012928544833876743,0.0006388586303074076,1.2836479603188802,1.5,0.0,2.0,0.0
38.0,0.049364464024365375,0.004460797756209233,0.004460797756209233,0.05216251314087301,0.06678920388962001,0.09931325645182525,0.9445419796080247,0.007000232354817748,0.008665959293409149,0.0006867435481747618,0.028982721279745924,0.02829597773157116,0.01722509498614389,0.001911644649109619,0.0007253439903418457,0.005413546960350473,0.0012948115923758843,0.000638706084608316,1.2818185284039405,1.5,0.0,2.0,0.0
39.0,0.04932882808524436,0.004460795420498562,0.004460795420498562,0.05210227989532992,0.0667891864039274,0.09932308840079286,0.9445417323229884,0.006973294956824011,0.008684193007029078,0.000676911599207145,0.029013921038919914,0.02833700943971277,0.01721966608109467,0.0018843056901164973,0.0007257338390588004,0.005414565084417226,0.001296625507232125,0.0006385712456711399,1.2801578518694314,1.5,0.0,2.0,0.0
40.0,0.049292233777763955,0.004460829489597063,0.004460829489597063,0.05204808892668578,0.0667894414529502,0.09933193406124849,0.9445453392608595,0.006949059774461322,0.008700637550993862,0.000668065938751511,0.02904199100519615,0.02837392506644464,0.017214781774751203,0.0018597092292052197,0.0007260894595206381,0.005415481075725344,0.0012982671054611401,0.0006384545439245753,1.2786833838921992,1.5,0.0,2.0,0.0
41.0,0.049254682552400855,0.004460887486782547,0.004460887486782547,0.052000616820839084,0.06678987563083605,0.0993396829932189,0.944551479463406,0.006927829389193795,0.008715074129492167,0.0006603170067811062,0.029066580719008594,0.028406263712227486,0.017210503048728655,0.0018381623584802858,0.0007264047804901301,0.005416283497926342,0.0012997126492947642,0.00063835590212032,1.2774070497260002,1.5,0.0,2.0,0.0
42.0,0.04921617589756078,0.004460957288138873,0.004460957288138873,0.051960350861443426,0.066790398173232,0.09934625565677604,0.9445588693288387,0.006909821723094116,0.008727341786531138,0.000653744343223954,0.029087437776016335,0.02843369343279238,0.017206873822571182,0.0018198862486208456,0.0007266750088186008,0.005416964114452345,0.0013009442198381987,0.0006382748635741836,1.276335709503307,1.5,0.0,2.0,0.0
43.0,0.04917671533951951,0.004461028037998408,0.004461028037998408,0.051927588687588025,0.06679092781207945,0.0993516034679144,0.9445663595532509,0.006895169885752037,0.008737338481164718,0.000648396532085602,0.029104408004419078,0.028456011472333474,0.0172039209228982,0.0018050159935070417,0.000726896753988608,0.005417517894302337,0.001301949965303421,0.00063821070859121,1.2754716572511329,1.5,0.0,2.0,0.0
44.0,0.049136302442362376,0.004461090835239233,0.004461090835239233,0.051902536162687196,0.06679139791349806,0.09935570810445353,0.9445730077912697,0.0068839240759499005,0.008745020511789296,0.0006442918955464727,0.0291174332623755,0.02847314136682903,0.017201654466663954,0.0017936025402441604,0.0007270680917149599,0.00541794294016654,0.0013027241485213728,0.0006381625519848002,1.2748131241854979,1.5,0.0,2.0,0.0
45.0,0.04909493880792226,0.004461139160748999,0.004461139160748999,0.05188550490803013,0.0667917596769916,0.09935858009539561,0.9445781238996591,0.0068760554465158,0.008750400328641487,0.0006414199046043946,0.02912654696160623,0.028485127057001833,0.01720006864007168,0.0017856166116299354,0.0007271885642534248,0.00541824034235071,0.001303266993612944,0.0006381294173456704,1.2743547615734907,1.5,0.0,2.0,0.0
46.0,0.04905262607571612,0.004461169042878062,0.004461169042878062,0.05187556205658603,0.06679198337284245,0.09936025676454659,0.9445812874367203,0.006871461738353518,0.008753542869474112,0.0006397432354534183,0.0291318675418795,0.02849212430642608,0.017199142834043845,0.0017809544241720319,0.0007272591200458465,0.0054184139658327145,0.0013035843452329364,0.0006381102866206771,1.2740880873708629,1.5,0.0,2.0,0.0
47.0,0.04900936592287998,0.004461178981729098,0.004461178981729098,0.05187234281739673,0.06679205777432747,0.09936079962682998,0.9445823396326121,0.006869974413975451,0.008754560627660363,0.0006392003731700288,0.029133590208724313,0.028494389835554284,0.017198843081898972,0.0017794449279619332,0.0007272819995551358,0.005418470180643984,0.001303687164738565,0.0006381041262842487,1.2740018902607948,1.5,0.0,2.0,0.0
48.0,0.04896516006410247,0.004461169672261016,0.004461169672261016,0.051875356949953835,0.06679198808435796,0.09936029135180406,0.9445813540676117,0.0068713669768039,0.008753607709514864,0.0006397086481959496,0.029131977297748562,0.02849226864955261,0.01719912373600567,0.0017808582499936735,0.0007272605772467839,0.005418417547433812,0.0013035908951382399,0.0006381098936369044,1.2740825933966773,1.5,0.0,2.0,0.0
49.0,0.048920010251556865,0.0044611435789688346,0.0044611435789688346,0.051884008628585825,0.06679179275157117,0.09935883241391809,0.9445785916448491,0.006875364148739197,0.008750873158337119,0.000641167586081924,0.02912734764488501,0.028486180058803087,0.0171999293174099,0.0017849150085437364,0.0007271991715023066,0.0054182664705945665,0.0013033147305572537,0.0006381265283505253,1.2743145870392056,1.5,0.0,2.0,0.0
50.0,0.048873918274831625,0.004461104420906722,0.004461104420906722,0.05189761747857661,0.06679149961564512,0.09935653754517866,0.9445744460768268,0.006881651589080965,0.00874657382048693,0.0006434624548213467,0.029120065329624658,0.02847660287480331,0.017201196474565392,0.0017912961769741581,0.0007271028348471828,0.005418028830926043,0.0013028808265646132,0.000638152935212184,1.2746805436732669,1.5,0.0,2.0,0.0
51.0,0.04882688596085948,0.00446105662549213,0.00446105662549213,0.05191577337604776,0.0667911418190476,0.09935353209618361,0.944569386068819,0.006889885864502468,0.008740947009907624,0.0006464679038163957,0.02911052812747236,0.028464060223655965,0.017202855992660745,0.0017996532023312054,0.0007269771364264034,0.005417717608810943,0.0013023134857359723,0.0006381879641126964,1.275161730798838,1.5,0.0,2.0,0.0
52.0,0.048778915173844986,0.004461004803920657,0.004461004803920657,0.05193772809852381,0.06679075388046354,0.09934994839902374,0.9445638997887496,0.006899704413907316,0.008734243198698522,0.0006500516009762674,0.029099155968329876,0.02844910436735361,0.01720483480191516,0.0018096181187501365,0.0007268279474256689,0.005417346507583871,0.001301638349112026,0.0006382303927765521,1.2757383355061067,1.5,0.0,2.0,0.0
53.0,0.04873000781519065,0.004460953291515716,0.004460953291515716,0.05196239363103691,0.06679036825408075,0.09934592221290772,0.9445584462081439,0.00691073528664284,0.008726718928562706,0.0006540777870922828,0.0290863796573845,0.028432301870292217,0.017207057940196932,0.0018208134308380008,0.0007266612383923633,0.005416929585466449,0.001300881619538264,0.0006382789166800379,1.2763898115760046,1.5,0.0,2.0,0.0
54.0,0.048680165823421565,0.004460905784403664,0.004460905784403664,0.051988938120983874,0.06679001260969834,0.0993415893221897,0.9445534166370542,0.006922606463163285,0.008718630105546916,0.0006584106778102993,0.029072630079617714,0.028414219401807415,0.017209450431489772,0.0018328615732817514,0.0007264828954083267,0.0054164809032841935,0.0013000693378756227,0.00063833214922194,1.277095254818005,1.5,0.0,2.0,0.0
55.0,0.04862939117410859,0.0044608650909376095,0.0044608650909376095,0.05201654909789239,0.06678970797164492,0.09933708234745403,0.9445491084043866,0.006934954591962831,0.008710225810898206,0.0006629176525459789,0.029058328080408848,0.02839541042786287,0.01721193904671548,0.0018453937780244336,0.0007262985600084158,0.005416014194245962,0.001299226728190142,0.0006383886336672591,1.2778338064113213,1.5,0.0,2.0,0.0
56.0,0.04857768587979001,0.004460833003519973,0.004460833003519973,0.05204445137589773,0.0667894677589212,0.09933252782327132,0.944545711283469,0.006947432995887193,0.008701742734861665,0.0006674721767286841,0.02904387519236798,0.028376403015639297,0.017214453917308657,0.0018580581999283997,0.0007261134957745941,0.005415542561337951,0.0012983776235144463,0.000638446866840337,1.2785850779285999,1.5,0.0,2.0,0.0
57.0,0.04852505198989178,0.004460810284917429,0.004460810284917429,0.052071923029637236,0.06678929768246877,0.099328043590433,0.9445433060392124,0.006959718816842954,0.008693400317407726,0.0006719564095670004,0.029029645360104165,0.028357688950537165,0.017216929975146015,0.0018705271679922218,0.0007259324827676298,0.00541507820728275,0.001297543979732319,0.0006385053331420712,1.2793295862229717,1.5,0.0,2.0,0.0
58.0,0.048471491590646336,0.00446079675362164,0.00446079675362164,0.05209830918498393,0.0667891963840084,0.09932373654487235,0.9445418734626474,0.006971519183263362,0.008685396659146909,0.0006762634551276607,0.029015977796868573,0.028339714341740912,0.01721930819552414,0.001882503444756089,0.0007257597394538671,0.0054146322014342295,0.0012967454815880721,0.0006385625463232203,1.2800491820704771,1.5,0.0,2.0,0.0
59.0,0.04841700680500981,0.004460791445850074,0.004460791445850074,0.05212303340516161,0.06678915664874108,0.09931970077909451,0.9445413115211079,0.006982576302185075,0.008677905245904423,0.0006802992209054995,0.029003171086747728,0.028322871865842227,0.017221536623405625,0.001893725394287111,0.0007255988705824057,0.005414214287317741,0.0012959992417433566,0.0006386170956476854,1.2807274538371116,1.5,0.0,2.0,0.0
60.0,0.04836159979257795,0.004460792827718007,0.004460792827718007,0.052145606501174294,0.06678916699374238,0.09931601614403895,0.9445414578215193,0.006992671399431813,0.008671072510726489,0.000683983855961051,0.028991478621016278,0.028307494765055227,0.017223571167515193,0.0019039709811000743,0.0007254528385871968,0.0054138327337071995,0.001295319591169109,0.0006386676926751583,1.2813500867362937,1.5,0.0,2.0,0.0
61.0,0.04830527274950056,0.0044607990299988685,0.0044607990299988685,0.05216563265503917,0.06678921342551407,0.09931274724957641,0.9445421144659318,0.007001627458034971,0.008665016237132268,0.0006872527504236015,0.028981105426410338,0.028293852675986737,0.017225376152235055,0.0019130605494002007,0.0007253239555297839,0.0054134942311239425,0.0012947179569553148,0.0006387132148908869,1.2819051594878024,1.5,0.0,2.0,0.0
62.0,0.04824802790839433,0.0044608080795156815,0.0044608080795156815,0.05218281281411304,0.06678928117232347,0.09930994291044862,0.9445430725504984,0.007009310736237827,0.008659824787424764,0.0006900570895513839,0.028972206406926288,0.028282149317374904,0.017226924623540252,0.0019208583637165453,0.0007252138923447543,0.005413203834462333,0.0012942028218452329,0.0006387527427810508,1.282383363193705,1.5,0.0,2.0,0.0
63.0,0.048189867538254466,0.00446081810512314,0.00446081810512314,0.05219694539148058,0.06678935622629657,0.09930763603194315,0.9445441339739652,0.007015631080721907,0.008655557120485739,0.0006923639680568611,0.02896488598103193,0.028272522012975067,0.017228198412125563,0.0019272729267976881,0.0007251237021666172,0.005412964951151069,0.0012937797584560836,0.0006387855876288532,1.282778131634675,1.5,0.0,2.0,0.0
64.0,0.04813079394436466,0.004460827501811042,0.004460827501811042,0.052207924385914484,0.06678942657195855,0.09930584391677458,0.9445451288118574,0.007020541085819107,0.008652243545590138,0.0006941560832254317,0.02895919905549401,0.02826504297226858,0.017229187963954957,0.001932256126290065,0.0007250538547521939,0.005412779372931584,0.0012934515302271271,0.0006388113081956494,1.2830856774558006,1.5,0.0,2.0,0.0
65.0,0.048070809468205765,0.0044608350429370626,0.0044608350429370626,0.05221573510971439,0.06678948302642462,0.09930456896243485,0.9445459271985731,0.0070240341829238715,0.008649887143264399,0.0006954310375651555,0.028955153238282363,0.028259722200717208,0.017229891955205853,0.0019358012956686508,0.0007250042794020352,0.005412647348070437,0.0012932182506085203,0.0006388297154448504,1.2833049342911391,1.5,0.0,2.0,0.0
66.0,0.048009916487363025,0.0044608399372113305,0.0044608399372113305,0.05222044777861345,0.06678951966597252,0.0993037997075209,0.9445464453600286,0.0070261417737834024,0.008648465771751379,0.0006962002924790987,0.02895271215888524,0.028256511866406143,0.017230316714518593,0.0019379403047925605,0.0007249744142559601,0.0054125676897093175,0.0012930775918134358,0.0006388408654548877,1.283437410224676,1.5,0.0,2.0,0.0
67.0,0.04794811741543172,0.004460841833107125,0.004460841833107125,0.052222209270971306,0.06678953385903456,0.09930351217689205,0.9445466460802371,0.007026929545059526,0.00864793456857333,0.0006964878231079589,0.028951799736902057,0.028255311913794098,0.017230475480241238,0.0019387398195273874,0.000724963260320144,0.0054125379151596185,0.0012930250345208239,0.0006388450415539684,1.283486962637931,1.5,0.0,2.0,0.0
