step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
0,adam,0,1,0.03,1,0.0013468013333333333,3.3006071133163826e-06,1.5533369413942387e-05,0.0,1,1,,0,6.225748016032108e-18,0.9999999999999929,0.9999999999999929,1.0,0.0,0.0,0.0,0.033666666666666664,0.036698791987384724,0.05,0.036698791987384724,0.0,0.0,0.0,0.0,0.0,0.9999999999999929,0.9999999999999929,1.0,0.036698791987384724,0.033666666666666664,0.05,0.0,0.0
1,adam,1,2,0.029699999999999997,1,0.0012547801645650541,3.297863890323255e-06,1.261947617436049e-05,0.02944345190369687,1,12,,0,3.4379978694571716e-09,0.9566104171846977,0.9540098411395043,0.940045238754939,0.0,0.0,0.0,0.03250627986665738,0.03542287628870719,0.048218168526622605,0.03541123607911193,8.610325368399792e-05,0.012899008732132391,0.5641533618244128,0.011176419145044312,0.029443451903696877,0.9566104171846977,0.9540098411395043,0.940045238754939,0.03542287628870719,0.03250627986665738,0.048218168526622605,0.029443451903696877,0.011176419145044312
2,adam,2,3,0.029403,1,0.0011600210461563004,3.379021047131526e-06,1.0577793960716248e-05,0.028959021447282688,1,12,,0,5.286465687656363e-10,0.9227132411589007,0.9108450265349829,0.8808877358051248,0.0,0.0,0.0,0.03122489073838635,0.03405908169866446,0.04642041999064873,0.0340140736509549,0.00017473892864640678,0.025813558967754557,1.2033453355904207,0.020062226548489624,0.05831809332232226,0.9227132411589007,0.9108450265349829,0.8808877358051248,0.03405908169866446,0.03122489073838635,0.04642041999064873,0.05831809332232226,0.020062226548489624
3,adam,3,4,0.029108969999999998,1,0.0010614101193140877,3.5231766767798815e-06,9.466225409186812e-06,0.02857407117967431,1,15,,0,1.5759579267079964e-09,0.8964334377620382,0.8664151578860453,0.8222430436406679,0.0,0.0,0.0,0.029800232583449472,0.03257928973004304,0.04454262435811921,0.032480196527465886,0.0002623878544763974,0.03866519168948201,1.8718483281997222,0.027323429794162926,0.0867661820149067,0.8964334377620382,0.8664151578860453,0.8222430436406679,0.03257928973004304,0.029800232583449472,0.04454262435811921,0.0867661820149067,0.027323429794162926
4,adam,4,5,0.028817880299999998,1,0.0009582216507888702,3.7127577508312715e-06,8.758185711855434e-06,0.028203085995990175,1,15,,0,4.742126108087316e-11,0.8776742800527285,0.8171433123168658,0.7640895037205203,0.0,0.0,0.0,0.02820979602911915,0.030955155479966016,0.042794058701342244,0.030780857328338396,0.000351898541406538,0.05163207172255446,2.535001561596388,0.03339048124106389,0.11480187622562134,0.8776742800527285,0.8171433123168658,0.7640895037205203,0.030955155479966016,0.02820979602911915,0.042794058701342244,0.11480187622562134,0.03339048124106389
5,adam,5,6,0.028529701496999998,1,0.0008494071175624738,3.901653743286305e-06,8.153221177321305e-06,0.027826344348831546,1,19,,0,8.245071190249503e-10,0.8585922417860171,0.7605940385490955,0.7064121070301312,0.0,0.0,0.0,0.02641175912116002,0.029144589850647648,0.04099083912040476,0.028867193411101305,0.0005113436144014652,0.06892296973236939,4.0457762624283795,0.03867652621930039,0.1424166279015416,0.8585922417860171,0.7605940385490955,0.7064121070301312,0.029144589850647648,0.02641175912116002,0.04099083912040476,0.1424166279015416,0.03867652621930039
6,adam,6,7,0.02824440448203,1,0.0007362728147192435,4.130355496956513e-06,9.699353401829654e-06,0.027536525205887966,1,8,,0,3.1418013651004497e-09,0.845476323323518,0.7121789199282837,0.649183853293714,0.0,0.0,0.0,0.024375728077770567,0.027134347508632736,0.039098470916672234,0.026728217610481483,0.0006565075667738944,0.08647660521070305,5.074232095898488,0.04315300585637769,0.16974744110775825,0.845476323323518,0.7121789199282837,0.649183853293714,0.027134347508632736,0.024375728077770567,0.039098470916672234,0.16974744110775825,0.04315300585637769
7,adam,7,8,0.027961960437209697,1,0.0006192617338054672,4.4529954577253985e-06,1.3642973948137665e-05,0.027228495500648906,1,8,,0,2.384424164588822e-09,0.8287503658547308,0.6657148443592089,0.5922545694138764,0.0,0.0,0.0,0.022078109055307327,0.02488497003826742,0.03711130755301033,0.024306522915189414,0.0008063116580772761,0.10659980814038415,6.0167009076207405,0.04722721774952045,0.19676588102049272,0.8287503658547308,0.6657148443592089,0.5922545694138764,0.02488497003826742,0.022078109055307327,0.03711130755301033,0.19676588102049272,0.04722721774952045
8,adam,8,9,0.0276823408328376,1,0.000526398157598522,4.972340611600697e-06,1.737907966047729e-05,0.026710794790088293,1,21,,0,2.255413363769176e-09,0.7842705872090666,0.6231430445794669,0.5353973484058026,0.0,0.0,0.0,0.02036843036162926,0.022943368488487517,0.035272539823748415,0.022269043699636528,0.0012725339016745683,0.15851615412566872,8.833178699010194,0.05122492922456196,0.2232161327416813,0.7842705872090666,0.6231430445794669,0.5353973484058026,0.022943368488487517,0.02036843036162926,0.035272539823748415,0.2232161327416813,0.05122492922456196
9,adam,9,10,0.027405517424509224,1,0.00041314695263804585,5.7076190192806236e-06,2.5006911797216625e-05,0.025407608903078912,1,9,,0,2.0899463280632047e-10,0.7760916134755018,0.5866778207710613,0.4791393658292407,0.0,0.0,0.0,0.017941649771593945,0.02032601664463664,0.03234852389655182,0.019499935098505984,0.0013957069342297385,0.17569193841613012,9.642592018389669,0.05443654920651394,0.24795207057110724,0.7760916134755018,0.5866778207710613,0.4791393658292407,0.02032601664463664,0.017941649771593945,0.03234852389655182,0.24795207057110724,0.05443654920651394
10,adam,10,11,0.02713146225026413,1,0.00029833640691540454,5.5556448385731915e-06,1.9403697244346735e-05,0.024172136595824723,1,20,,0,2.814455998059409e-10,0.7496669455046349,0.5585696524711824,0.4230613850023519,0.0,0.0,0.0,0.015067848327895084,0.017272417517979484,0.026298955459963455,0.016423785496937206,0.0014044542376242396,0.17441039413187273,9.949592330396966,0.05886250365026429,0.2707440288308878,0.7496669455046349,0.5585696524711824,0.4230613850023519,0.017272417517979484,0.015067848327895084,0.026298955459963455,0.2707440288308878,0.05886250365026429
11,adam,11,12,0.02686014762776149,1,0.00019577718354535473,4.315761780780154e-06,1.2111161290343663e-05,0.023338058941916366,1,30,,0,5.999254234503523e-09,0.7091915109264694,0.5369596826520523,0.36741056871281524,0.0,0.0,0.0,0.01211183395054203,0.013992040006566403,0.021741940819169005,0.01312160815502446,0.0013950859776558243,0.17203066877646167,10.215606093836534,0.06614518805757999,0.29204856885415836,0.7091915109264694,0.5369596826520523,0.36741056871281524,0.013992040006566403,0.01211183395054203,0.021741940819169005,0.29204856885415836,0.06614518805757999
12,adam,12,13,0.026591546151483875,1,0.0004448046573693934,3.027256767839676e-05,0.0002066955589582341,0.02229483797790434,1,64,,0,1.4801536742103288e-11,0.28728764271461543,0.28728764271461543,0.3152618098257599,0.0,0.0,0.0,0.01707196557360908,0.021090392537110196,0.05788309595826749,0.017308717339315924,0.002471476771544897,0.38651112715748986,15.06145268213663,0.07443305179525447,0.31253866005119396,0.28728764271461543,0.28728764271461543,0.3152618098257599,0.021090392537110196,0.01707196557360908,0.05788309595826749,0.31253866005119396,0.07443305179525447
13,adam,13,14,0.026325630689969032,1,0.0004477269801141506,2.4254819319777942e-05,0.00011511571326139081,0.016260555400615082,1,49,,0,1.179148579666104e-10,0.1627381300921768,0.1627381300921768,0.2667100266474404,0.0,0.0,0.0,0.017544291917838493,0.021159560017026596,0.04833054748983854,0.015907809709455538,0.003199238158650398,0.45699850512636664,20.08708462741072,0.08476316846785927,0.3227872723096825,0.1627381300921768,0.1627381300921768,0.2667100266474404,0.021159560017026596,0.017544291917838493,0.04833054748983854,0.3227872723096825,0.08476316846785927
14,adam,14,15,0.026062374383069346,1,0.00027056105794758944,5.919611179610457e-05,0.0004845205397491009,0.014280660983783534,1,49,,0,4.97530060386358e-09,0.17120934595170775,0.17120934595170775,0.21474391266517623,0.0,0.0,0.0,0.013236679488222335,0.016448740314917415,0.03741924385900455,0.012450544476905889,0.003222351019067115,0.42062247931940855,21.039274304643666,0.09665513488144556,0.32768525953770616,0.17120934595170775,0.17120934595170775,0.21474391266517623,0.016448740314917415,0.013236679488222335,0.03741924385900455,0.32768525953770616,0.09665513488144556
15,adam,15,16,0.025801750639238653,1,0.0006169137877628845,3.4548786868221794e-05,0.0001947570572249463,0.014627910709124978,1,129,,0,9.452657131151845e-11,0.16587316830850987,0.16587316830850987,0.18270294179941615,0.0,0.0,0.0,0.02113636842786512,0.024837749249134563,0.057355204478993504,0.019251989199171014,0.004190821879749597,0.6000503226614917,27.297575973116338,0.11107150941827015,0.3302320174483786,0.16587316830850987,0.16587316830850987,0.18270294179941615,0.024837749249134563,0.02113636842786512,0.057355204478993504,0.3302320174483786,0.11107150941827015
16,adam,16,17,0.025543733132846264,1,0.00048619878671532735,1.999241561477492e-05,9.858591925949534e-05,0.012530861452900631,1,33,,0,6.330312673418407e-11,0.16894590012623062,0.16894590012623062,0.1428414671235177,0.0,0.0,0.0,0.01901311210238454,0.022049915798372732,0.05245864555248598,0.01697979636448388,0.004038044888414296,0.5552493359763195,27.258324410892875,0.12033500255449307,0.33016824087910623,0.16894590012623062,0.16894590012623062,0.1428414671235177,0.022049915798372732,0.01901311210238454,0.05245864555248598,0.33016824087910623,0.12033500255449307
17,adam,17,18,0.025288295801517802,1,0.00036116866458114335,1.4977428055140015e-05,7.831661314514112e-05,0.012294054349934969,1,22,,0,1.9141684603661387e-09,0.14914569941734762,0.14914569941734762,0.10252598924030745,0.0,0.0,0.0,0.016569708388237202,0.019004438023291912,0.04676949402367397,0.014326826414985762,0.003714260985508911,0.4928422683871593,25.506427462302323,0.12857708089223382,0.32917330735722716,0.14914569941734762,0.14914569941734762,0.10252598924030745,0.019004438023291912,0.016569708388237202,0.04676949402367397,0.32917330735722716,0.12857708089223382
18,adam,18,19,0.025035412843502625,1,0.0002856284755739071,1.395176498573405e-05,8.590371967903098e-05,0.012356241328948537,1,31,,0,2.993824606979693e-11,0.11317752255728068,0.11317752255728068,0.0640954360278242,0.0,0.0,0.0,0.014860283573350702,0.016900546605773052,0.037558699006042987,0.013156887029592858,0.0035729640503707376,0.4624247279660774,24.434831336579784,0.13632131120847515,0.32769472241717357,0.11317752255728068,0.11317752255728068,0.0640954360278242,0.016900546605773052,0.014860283573350702,0.037558699006042987,0.32769472241717357,0.13632131120847515
19,adam,19,20,0.024785058715067598,1,0.00020466153662821533,1.8137710226027565e-05,0.0002938928084694379,0.012144566639994945,1,10,,0,6.1058036732340266e-09,0.14706506506457828,0.14706506506457828,0.026070400257799487,0.0,0.0,0.0,0.012782037130773092,0.01430599652691889,0.030200416204891167,0.010890755076713323,0.0032976458017390598,0.41024240317713384,23.19693814764591,0.14369420200085148,0.3257916895408467,0.14706506506457828,0.14706506506457828,0.026070400257799487,0.01430599652691889,0.012782037130773092,0.030200416204891167,0.3257916895408467,0.14369420200085148
20,adam,20,21,0.02453720812791692,1,0.0001628682433911306,1.772053996488481e-05,0.000210576923681131,0.011940160265600379,1,33,,0,3.855951750180186e-10,0.06998954677951258,-0.008001891352963277,-0.008999962866691373,0.0,0.0,0.0,0.011384850342550643,0.01276198430461073,0.024099152345808082,0.009711577123700422,0.003204723261299625,0.39165159837288316,22.435957657822165,0.15075984107216417,0.3236950409415847,0.06998954677951258,-0.008001891352963277,-0.008999962866691373,0.01276198430461073,0.011384850342550643,0.024099152345808082,0.3236950409415847,0.15075984107216417
21,adam,21,22,0.024291836046637753,1,0.00017063687201394778,1.3843710082696226e-05,0.00015960936572075206,0.01154900245956878,1,78,,0,5.784023714608995e-10,-15.67482038390819,-0.003230644479280691,-0.03906601171536283,0.001,0.0010000000000000007,0.009469406341832468,0.01162843339355088,0.013062804906066223,0.029451146315711562,0.010555381557164735,0.0032907056528807812,0.3885409731062713,22.037319669114822,0.15795974495449602,0.3218355142324937,-15.67482038390819,-0.003230644479280691,-0.03906601171536283,0.013062804906066223,0.01162843339355088,0.029451146315711562,0.3218355142324937,0.15795974495449602
22,adam,22,23,0.024048917686171376,1,0.00022213882895181808,4.490993976996391e-05,0.0010282996851579732,0.01062193066629219,1,39,,0,5.751000469444977e-09,-17.389194228211633,0.011036814064396872,-0.06164218696033024,0.002,0.0020000000000000013,0.028346732063229994,0.012611231773002442,0.01490432249221071,0.03652602445042637,0.010678572668820012,0.0034033398853344494,0.3929415799967965,23.46790684959869,0.16481720239684888,0.32022623526572697,-17.389194228211633,0.011036814064396872,-0.06164218696033024,0.01490432249221071,0.012611231773002442,0.03652602445042637,0.32022623526572697,0.16481720239684888
23,adam,23,24,0.02380842850930966,1,0.00019177533131634105,1.5190475230372524e-05,0.00016929022777020222,0.00996853307124562,1,31,,0,2.2813605985185014e-10,-12.516054448735753,-0.01379475459768141,-0.08499181303573065,0.003,0.0030000000000000027,0.022042203744091476,0.011922170207731267,0.01384829705474074,0.03170495125721459,0.010526202956678584,0.003141841775477813,0.371491335406957,21.771656163940154,0.17125328872028875,0.3190464965297831,-12.516054448735753,-0.01379475459768141,-0.08499181303573065,0.01384829705474074,0.011922170207731267,0.03170495125721459,0.3190464965297831,0.17125328872028875
24,adam,24,25,0.023570344224216562,1,0.00016021612752520556,1.7614791724682204e-05,0.0003278264391733453,0.009482730265944185,1,26,,0,5.897707196874494e-10,-9.863812028741293,-0.06058090981345965,-0.10982541870179434,0.003,0.0030000000000000027,0.01742136283754074,0.011113238567020735,0.012657650948150117,0.024433925391704744,0.010123714881945935,0.0030780906776475543,0.36232622714329715,21.035884123928653,0.17723490120527835,0.31828011683135454,-9.863812028741293,-0.06058090981345965,-0.10982541870179434,0.012657650948150117,0.011113238567020735,0.024433925391704744,0.31828011683135454,0.17723490120527835
25,adam,25,26,0.0233346407819744,1,0.000140191210328313,1.422865828407414e-05,0.0002871468475923526,0.008860702114072753,1,44,,0,8.618453176852662e-10,-9.63580659748223,-0.0512810013493187,-0.12570035284718867,0.003,0.0030000000000000014,0.013739117224896577,0.01075277290506912,0.011840236920277946,0.021060015358661723,0.009428186413609154,0.0028610361522357535,0.3344412741515352,19.3721413036861,0.1830350117388171,0.31800415396129805,-9.63580659748223,-0.0512810013493187,-0.12570035284718867,0.011840236920277946,0.01075277290506912,0.021060015358661723,0.31800415396129805,0.1830350117388171
26,adam,26,27,0.023101294374154653,1,0.00011801823719162475,2.61886921724993e-05,0.00025262221362083725,0.008259441060150403,1,14,,0,4.023125278698134e-09,-9.82161316978148,-0.06746812659345527,-0.13822179108914048,0.003,0.0030000000000000027,0.01622534782748966,0.009979451064864506,0.010863619893554116,0.01984027254553225,0.008884440036773892,0.0028350211592696657,0.3268447847898208,19.297177869643694,0.1885473682124647,0.31823387407470766,-9.82161316978148,-0.06746812659345527,-0.13822179108914048,0.010863619893554116,0.009979451064864506,0.01984027254553225,0.31823387407470766,0.1885473682124647
27,adam,27,28,0.022870281430413107,1,9.860594178240816e-05,1.4157700156206489e-05,0.00031132020722437733,0.008167857024763183,1,21,,0,9.221910145971956e-09,-12.614726664271231,-0.08308754562660745,-0.14542185461218882,0.0025,0.0025000000000000027,0.022193905283162865,0.009089055464552364,0.009930052456176057,0.02008184294095851,0.008436237773687552,0.0027723659625416576,0.3158274048448761,18.99331166123388,0.19341255278543265,0.31873067080076634,-12.614726664271231,-0.08308754562660745,-0.14542185461218882,0.009930052456176057,0.009089055464552364,0.02008184294095851,0.31873067080076634,0.19341255278543265
28,adam,28,29,0.022641578616108975,1,7.905121309521527e-05,8.686794824622029e-06,0.0001628621851517802,0.007743130708024371,1,9,,0,8.20257678328241e-10,-13.148300683287564,-0.09696232443187446,-0.15198733666169842,0.0025,0.0025000000000000027,0.021007094969464405,0.0081764783603565,0.008891074912248534,0.01749268229700314,0.007388429729551091,0.0027621454927617543,0.31142800109630975,18.89827458975591,0.197920539231365,0.3195249905646324,-13.148300683287564,-0.09696232443187446,-0.15198733666169842,0.008891074912248534,0.0081764783603565,0.01749268229700314,0.3195249905646324,0.197920539231365
