step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,bump_highpass_rms,bump_laplacian_rms,bump_peak_to_valley,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8
10,0.008624351384018712,0.006296707341761659,0.008624351384018712,0.021254491172124423,0.010619444642097225,0.0599410978435839,88,2,0.0039750577563171345,3.309924510202037,0.013534042161267874,0.02367757217753072,0.43805067390134306,0.5836405095808511,0.5997321734877648,0.6021706600730667,0.5997321734877648,0.5836405095808512,0.4380506739013432,0.023677572177530838
11,0.007544596215434022,0.005440640108213344,0.007544596215434022,0.019488909876658838,0.009820965349254055,0.05992873331488256,88,2,0.004175196536763522,3.5531728075984828,0.015044663518372595,0.037902113504374,0.42837858890541675,0.633602961022506,0.6588225371271681,0.6624642382977342,0.6588225371271681,0.6336029610225061,0.4283785889054169,0.03790211350437413
12,0.006635751109373314,0.004676215134412609,0.006635751109373314,0.017739250291683554,0.00875264777418485,0.05991519317277932,88,2,0.004368337345542451,3.7799116895847704,0.016484631103901932,0.05870381884324524,0.40807564867156826,0.6780703725091268,0.7170826320648914,0.7224791259258858,0.7170826320648914,0.6780703725091269,0.4080756486715684,0.05870381884324535
13,0.005966604740999648,0.004259408012313643,0.005966604740999648,0.01601834672164054,0.007481783612239261,0.05990047795181578,88,2,0.004577893007130508,3.9895453955265197,0.01777146299035048,0.07906317768564916,0.3798581112478242,0.7146094837664422,0.7739323330935526,0.7819112110595415,0.7739323330935526,0.7146094837664422,0.37985811124782437,0.07906317768564924
14,0.005567863069130806,0.004061343683221745,0.005567863069130806,0.014348318553702114,0.006313450232992056,0.05988458823292369,88,2,0.0047999251170503295,4.177187205311285,0.018823667484984603,0.0904475745797668,0.34640993475359705,0.7408214376234803,0.8284110612783133,0.840201346847398,0.8284110612783134,0.7408214376234802,0.3464099347535972,0.09044757457976683
15,0.005424972535042967,0.0039781226910012785,0.005424972535042967,0.0127720841084605,0.005751763482190031,0.05986752464340193,47,2,0.005012118615345631,4.338302298953827,0.0195867650872724,0.08953666374893655,0.3107409241299932,0.755483598944777,0.8791202696067275,0.8964392916213151,0.8791202696067277,0.7554835989447768,0.3107409241299934,0.08953666374893653
16,0.005498223783922729,0.004023226747959624,0.005498223783922729,0.012954380042684434,0.006046108115290154,0.0598492878568918,47,2,0.005195610746682764,4.472081368472798,0.02043429137848013,0.08020290065423166,0.27663534306445986,0.7591152384608989,0.9244060488557106,0.9493861662060256,0.9244060488557109,0.7591152384608987,0.27663534306445997,0.08020290065423162
17,0.005709206369943758,0.004149806252289906,0.005709206369943758,0.012926630026935004,0.006787026250205604,0.05982987859335041,97,2,0.005340135594668592,4.579527004560101,0.021483002800249014,0.06892779390236702,0.24836237072338835,0.7534286080321787,0.9627835236080584,0.997674361907478,0.9627835236080586,0.7534286080321784,0.2483623707233884,0.06892779390236699
18,0.005879343328322595,0.0043388242699610915,0.005879343328322595,0.014441711255149828,0.007246474796807509,0.05980929761902224,97,2,0.005405345365585,4.617075469149962,0.02248631374172439,0.06205049996857618,0.22923161387799265,0.740468490559195,0.9933233160299118,1.0,0.993323316029912,0.7404684905591945,0.22923161387799262,0.06205049996857618
19,0.0058505375128230916,0.004375724269184044,0.0058505375128230916,0.014764410910636898,0.007167663125141014,0.059787545746408925,97,2,0.005386103749417814,4.598113943602039,0.022801041407330788,0.06270197439784972,0.22053476050969842,0.7220533464354699,1.0,1.0,1.0,0.7220533464354694,0.2205347605096983,0.06270197439784977
20,0.0057300142359192185,0.004307856173862594,0.0057300142359192185,0.014752373764866829,0.006848842025427525,0.05976462383423716,63,2,0.005332221212268184,4.564079039905613,0.022933749404659594,0.06999446376764443,0.22191613331322083,0.6997167323435481,1.0,1.0,1.0,0.6997167323435476,0.22191613331322066,0.06999446376764451
21,0.005592855450767513,0.00417781350792234,0.005592855450767513,0.014738975262404724,0.006446731240987033,0.05974053278742476,97,2,0.005273462323497103,4.53180925376646,0.023079721974756,0.08029517825496767,0.23193989487204358,0.6748539241410081,1.0,1.0,1.0,0.6748539241410075,0.23193989487204336,0.08029517825496776
22,0.005469799940026844,0.0040313029567393514,0.005469799940026844,0.014724943290937313,0.006033973584676672,0.05971527355704503,63,2,0.005220377770826744,4.502779018784723,0.02323132286186648,0.08857927506847511,0.24863685464942958,0.6488156208814622,1.0,1.0,1.0,0.6488156208814616,0.24863685464942933,0.0885792750684752
23,0.005358944682959929,0.00393523176136745,0.005358944682959929,0.014561722719657527,0.005598612547905298,0.05968884714028912,63,2,0.005171011272169473,4.470943449969957,0.02328976286105933,0.09052727444375204,0.26982278686973554,0.6229456481698933,0.9970035469468728,1.0,0.9970035469468728,0.6229456481698928,0.26982278686973526,0.0905272744437521
24,0.005261753364142329,0.0038492583907163164,0.005261753364142329,0.014162907938240717,0.005138642413752324,0.05966125458042672,97,2,0.0051254452596174345,4.4330662727488415,0.023194336093664593,0.08504068708140716,0.29321467533180934,0.5985752999962863,0.9892618379200919,1.0,0.9892618379200919,0.5985752999962859,0.29321467533180906,0.08504068708140719
25,0.005195483091570654,0.003807196672502038,0.005195483091570654,0.013566874728013704,0.004742582921853803,0.05963249696676485,97,2,0.005089541152817351,4.391783000227421,0.02296098320532151,0.07439742161478403,0.316456737422107,0.5769773969205546,0.9775314137939562,1.0,0.9775314137939564,0.5769773969205543,0.3164567374221068,0.07439742161478403
26,0.005164422174065606,0.003795169743340491,0.005164422174065606,0.012815859107188264,0.004482851895884135,0.05960257543460484,63,2,0.005061254929691081,4.349196797445494,0.02260900457188507,0.06290055757174495,0.3372166067469114,0.5592647001811908,0.962648032576128,1.0,0.9626480325761281,0.5592647001811906,0.33721660674691123,0.06290055757174497
27,0.005153145251233917,0.0038096610494752275,0.005153145251233917,0.011954162679951565,0.004335485454921556,0.05957149116519758,97,2,0.005029857564002547,4.306315977935698,0.022160682681309506,0.05522703244560176,0.35344910111039474,0.5462668849637056,0.9454919765484501,1.0,0.9454919765484503,0.5462668849637055,0.3534491011103946,0.0552270324456018
28,0.005138181661706697,0.003817972018940136,0.005138181661706697,0.011025954280159206,0.004204044011785382,0.05953924538569677,97,2,0.004983560932761583,4.2634796487246165,0.02164037223437617,0.05407160144961375,0.3637212171355563,0.5384509834546856,0.9269447856912215,1.0,0.9269447856912217,0.5384509834546856,0.3637212171355563,0.05407160144961383
29,0.0051062253379183,0.0038083356730996237,0.0051062253379183,0.010743562003663196,0.004015267060126732,0.05950583936911058,88,2,0.004919010251686741,4.22133254975604,0.021356954636516483,0.0588822743429018,0.3674085613583017,0.5359173548072496,0.9078532215142645,1.0,0.9078532215142647,0.5359173548072496,0.3674085613583018,0.05888227434290191
30,0.005057991094399982,0.0037818005493524677,0.005057991094399982,0.011005919897861219,0.003746564653636166,0.05947127443425135,88,2,0.00484317698807112,4.181221748466977,0.021509708244327373,0.06669832837631286,0.3646913803646373,0.538443751873541,0.8890094613295745,1.0,0.8890094613295748,0.5384437518735411,0.3646913803646375,0.06669832837631297
31,0.005000362283037169,0.0037356412107076085,0.005000362283037169,0.011261669276162317,0.0033943035048006652,0.05943555194568351,88,2,0.004767920073187516,4.1443195597088325,0.02164748980540323,0.07363113220916119,0.3564171119743589,0.5455414937897146,0.8711388910317938,0.9995559113814956,0.8711388910317941,0.5455414937897147,0.3564171119743592,0.07363113220916126
32,0.00494171955173746,0.0036816635832319046,0.00494171955173746,0.011513706839064702,0.0029673205050338744,0.059398673313669756,88,2,0.004703778937014069,4.111457853242332,0.021743145018164177,0.07662357864145442,0.3439312024429337,0.5565094620688171,0.8548864158743481,0.9979083287923658,0.8548864158743485,0.5565094620688172,0.343931202442934,0.07662357864145443
33,0.0048939600360719876,0.0036328694982081444,0.0048939600360719876,0.011750400105304298,0.0025405960223616885,0.05936063999411533,88,2,0.0046586660869622765,4.08482126813267,0.02179854743679887,0.07501611066020171,0.3289305961537213,0.5704810174466897,0.8407984699583624,0.9953146578545703,0.8407984699583628,0.5704810174466898,0.3289305961537216,0.07501611066020167
34,0.0048686154324366565,0.0035825158891129856,0.0048686154324366565,0.011987829128719839,0.0022698252134722807,0.05932145348851057,71,2,0.004635850282879413,4.066518559133481,0.021816671739328934,0.07067188507087319,0.3133218603084472,0.58646217239781,0.8292971442728059,0.9920414622559849,0.8292971442728063,0.5864621723978101,0.3133218603084475,0.07067188507087312
35,0.004868478605898274,0.00356347134590267,0.004868478605898274,0.01219046467181538,0.0022600639314071906,0.0592811153438716,71,2,0.004634043311291553,4.057915397599815,0.021801490226037057,0.06677526191160635,0.29901997386413554,0.6033723795846778,0.8206551999880157,0.9883520478235442,0.8206551999880162,0.6033723795846779,0.2990199738641357,0.06677526191160629
36,0.004885124459067647,0.003585524016870355,0.004885124459067647,0.01233997535448685,0.002419135880961722,0.05923962715267932,71,2,0.004648413155968192,4.059080552303253,0.02176656593195458,0.06601601878686467,0.2876650312071529,0.6201009883405463,0.8149829504639541,0.9844921670664926,0.8149829504639544,0.6201009883405464,0.287665031207153,0.06601601878686467
37,0.004906669157829901,0.003609862873805005,0.004906669157829901,0.012434728304245982,0.002597719125535262,0.059196990552816464,71,2,0.004672563011394594,4.068764717523225,0.021704454631338264,0.06903671352377658,0.280345828953056,0.6355781791301447,0.812235435875482,0.9806767751863927,0.8122354358754823,0.6355781791301448,0.28034582895305593,0.06903671352377665
38,0.0049247185005591,0.0036335147956383785,0.0049247185005591,0.012475998723447613,0.002726682941820231,0.059153207227503,71,2,0.004700027063515474,4.084748823176522,0.02161410569966683,0.07423142594303511,0.27746301300170617,0.6488487877373815,0.8122353434823525,0.9770813527876944,0.8122353434823528,0.6488487877373815,0.277463013001706,0.07423142594303524
39,0.004933958006582408,0.0036530079127917413,0.004933958006582408,0.01246748572005215,0.0027835889291703535,0.05910827890522964,71,2,0.004725113512844292,4.104283148204543,0.021506718847901243,0.07877425222011132,0.278771965703888,0.6591403829193487,0.8147013587556217,0.9738382648718898,0.8147013587556219,0.6591403829193486,0.2787719657038878,0.07877425222011146
40,0.00493075343799765,0.0036650689123181733,0.00493075343799765,0.012429624996576814,0.002749484030846039,0.059062207359689624,88,2,0.00474406428061251,4.124662515405163,0.021399802637193426,0.08019896151470991,0.28354155935429654,0.665917731731909,0.819276323889509,0.9710368039122973,0.8192763238895091,0.6659177317319088,0.28354155935429626,0.08019896151471
41,0.004915222226905506,0.003663573487906369,0.004915222226905506,0.012378374811898074,0.0026173943996648428,0.05901499440970867,88,2,0.0047561540219196435,4.143837201579728,0.021288756920878917,0.07777681661146012,0.2907402738352097,0.6689147786608551,0.8255528103207549,0.9687257554779349,0.825552810320755,0.6689147786608549,0.29074027383520934,0.07777681661146015
42,0.004891951437796381,0.0036496901189250245,0.004891951437796381,0.012301654284402254,0.002405424445062595,0.0589666419191732,88,2,0.004763089059795436,4.160610502029925,0.0211774021891621,0.07281499860689694,0.2991963171268567,0.6681418887086384,0.8330941743339592,0.9669174945801768,0.8330941743339593,0.6681418887086381,0.29919631712685635,0.07281499860689693
43,0.004866303693404201,0.0036434933200524,0.004866303693404201,0.012206008497031226,0.002138022213013959,0.05891715179695677,88,2,0.004766797662663075,4.17434726978766,0.021069073627551012,0.06785270324908407,0.3077265631432102,0.6638721902086425,0.8414518086733594,0.9655928769114105,0.8414518086733596,0.6638721902086421,0.3077265631432099,0.06785270324908407
44,0.004841362076515197,0.00363711648050941,0.004841362076515197,0.012098325126108408,0.0018225705167212519,0.058866525996844644,88,2,0.0047679965504812865,4.184626928369985,0.020966613870042297,0.06527327879051827,0.31525105894348826,0.6566102642106748,0.8501815408682211,0.9647068903918172,0.8501815408682212,0.6566102642106743,0.31525105894348804,0.06527327879051832
45,0.004819308721753053,0.0036341076588064,0.004819308721753053,0.011985498942300662,0.001464676768106199,0.058814766517456735,88,2,0.004766899042540053,4.191161274116708,0.02087237207662493,0.06598494206720183,0.3209028923050887,0.6470470355189875,0.8588603823958553,0.9641951993870236,0.8588603823958554,0.6470470355189868,0.3209028923050886,0.06598494206720193
46,0.004803168083146215,0.0036353036837166067,0.004803168083146215,0.011874098380224768,0.0011073189040931616,0.05876187540216865,88,2,0.004764410128546531,4.193880581442152,0.020788215371651028,0.06902142404604515,0.32412850410525307,0.6360067916294868,0.8671025122027207,0.9639812386956245,0.8671025122027208,0.6360067916294861,0.32412850410525307,0.06902142404604528
47,0.004795183194374846,0.003638071372301887,0.004795183194374846,0.011770053897540097,0.0008466889160398232,0.058707854739031076,88,2,0.00476194809276734,4.192985434053367,0.020715548688588815,0.07225894754967406,0.32475954603865975,0.6243886742481306,0.8745736180154496,0.9639833765263255,0.8745736180154497,0.6243886742481299,0.3247595460386599,0.07225894754967416
48,0.0047951176047091185,0.0036332574613874577,0.0047951176047091185,0.011678381757787206,0.0007956573043839173,0.058652706660687275,88,2,0.004760440483394765,4.189004405360287,0.02065533620551496,0.07373427753554064,0.3230305386946274,0.613100738201931,0.8810029873985583,0.9641218160290198,0.8810029873985584,0.6131007382019303,0.32303053869462767,0.07373427753554067
49,0.004801328293025594,0.0036208733624327853,0.004801328293025594,0.011602970990364878,0.0009576271950091373,0.05859643334428896,88,2,0.004759838560461112,4.18288829055125,0.020608123719512837,0.07280822744247563,0.3195264852643255,0.6029878736118538,0.8861918985093459,0.9643247515764392,0.8861918985093461,0.6029878736118532,0.31952648526432587,0.07280822744247559
50,0.004811728270167148,0.0036118694632600212,0.004811728270167148,0.011546458224133867,0.0012168209477854902,0.05853903701141031,88,2,0.004759353092309835,4.1759390439519715,0.02057406266052348,0.07042747087348601,0.31506525415842007,0.594760784169176,0.8900171967285938,0.9645331918443492,0.8900171967285941,0.5947607841691755,0.31506525415842046,0.07042747087348593
51,0.004822922057595173,0.0036040058430441887,0.004822922057595173,0.011510195222172562,0.0014603276803872931,0.058480519927960266,88,2,0.004757950594042124,4.1694963183328015,0.02055293769300345,0.06838804759165042,0.31053709548753344,0.5889361160860457,0.8924300927329192,0.9647041088423357,0.8924300927329195,0.5889361160860453,0.3105370954875338,0.06838804759165036
52,0.004830543845715979,0.003602043875254092,0.004830543845715979,0.011494303934865155,0.0016122657675131998,0.05842088440409308,88,2,0.004755008570354602,4.164599953396753,0.02054420401016422,0.06813847867183201,0.3067357298626562,0.5857982139590518,0.8934506525271464,0.9648118249194921,0.8934506525271467,0.5857982139590516,0.30673572986265646,0.06813847867183202
53,0.004831745017512827,0.0036028477852779175,0.004831745017512827,0.011497801759155699,0.0016411564040275846,0.058360132794117135,88,2,0.004750847928811542,4.161815161715177,0.020547035679076855,0.06987572382200656,0.3042221911590482,0.5853885542052624,0.8931591023946048,0.9648477447304689,0.8931591023946052,0.5853885542052623,0.3042221911590483,0.06987572382200664
54,0.004826519200878113,0.0036032446206051695,0.004826519200878113,0.011518765101838729,0.0015507620500515892,0.05829826749640197,88,2,0.004746556948111608,4.1612032943624175,0.02056037636504434,0.07249524491533231,0.3032534829556642,0.58752049592548,0.8916858758169749,0.9648187566201605,0.8916858758169752,0.58752049592548,0.3032534829556642,0.07249524491533241
55,0.004816679060032837,0.0036043967490705865,0.004816679060032837,0.011554506844035837,0.0013568932371621119,0.0582352909532836,88,2,0.00474328239217751,4.162401295100687,0.02058298405296362,0.0743499965500509,0.3037833520027237,0.5918124248629786,0.8892017466909702,0.964744667356172,0.8892017466909705,0.5918124248629787,0.3037833520027236,0.07434999655005098
56,0.004804881087256482,0.0036022270334268637,0.004804881087256482,0.011601762404779198,0.0010775062972716574,0.05817120565096811,88,2,0.004741730124225103,4.164824357865808,0.020613468687900077,0.07431322874444862,0.30551884331159174,0.5977332370662373,0.8859081549806027,0.9646549150502353,0.8859081549806029,0.5977332370662375,0.3055188433115915,0.07431322874444866
57,0.004794382497848608,0.0036002933605060773,0.004794382497848608,0.011656884734306355,0.0007463212339408405,0.05810601411943351,88,2,0.0047420223281394265,4.16787985976767,0.020650324630811158,0.07247363631416123,0.3080049686125441,0.6046557041424423,0.8820274862828774,0.9645847517022518,0.8820274862828775,0.6046557041424425,0.30800496861254384,0.07247363631416125
58,0.004787892511141141,0.003601911759450388,0.004787892511141141,0.01171604702531941,0.00043579484296194675,0.058039718932329835,88,2,0.004743578949151302,4.1710220833323,0.02069196102769064,0.07001883018307918,0.3107134415142935,0.6119144255328733,0.8777931556502102,0.9645711062570197,0.8777931556502103,0.6119144255328736,0.3107134415142932,0.0700188301830792
59,0.004786047385737604,0.003605479976709815,0.004786047385737604,0.011775451833053181,0.0003132724584001021,0.057972322706877556,88,2,0.004745193268220254,4.173685760777229,0.020736736048177558,0.06842937642159745,0.3131240668748173,0.6188655812705074,0.8734392854624353,0.9646483991809873,0.8734392854624353,0.6188655812705076,0.31312406687481703,0.06842937642159751
60,0.004787609375168892,0.0036100778977146866,0.004787609375168892,0.011831538077874654,0.000454656538959681,0.057903828103764265,88,2,0.004745648676395955,4.175272638822242,0.020782998852793458,0.06852518629920919,0.314797146481,0.6249438669317093,0.8691901626985832,0.9648446889923117,0.8691901626985832,0.6249438669317096,0.3147971464809998,0.06852518629920928
61,0.0047908437743006205,0.003614700011545005,0.0047908437743006205,0.01188116854479598,0.0006387840147784458,0.0578342378270396,88,2,0.004744398150052499,4.175244820033192,0.020829136015623986,0.07000002659094035,0.31543687051132574,0.6297098732362906,0.8652502869530203,0.9651785404637496,0.8652502869530203,0.6297098732362907,0.31543687051132563,0.07000002659094046
62,0.004794146044656143,0.0036200576166725592,0.004794146044656143,0.01192178323048482,0.0007751490520417629,0.05776355462400853,88,2,0.00474159075531209,4.173257592296698,0.020873616220199617,0.07172762725206318,0.31494027477388886,0.632881937212012,0.8617957853092854,0.965656860573308,0.8617957853092854,0.632881937212012,0.3149402747738888,0.07172762725206326
63,0.004796191159442292,0.003620444441292234,0.004796191159442292,0.011951511544090267,0.0008395945763909857,0.05769178128512289,88,2,0.004737614989015323,4.169292998327398,0.02091502946381711,0.0725725347970546,0.3134193473977096,0.6343492210108681,0.8589675730022854,0.9662738122085319,0.8589675730022854,0.634349221010868,0.3134193473977096,0.07257253479705462
64,0.004796481999960595,0.0036157148226239047,0.004796481999960595,0.011969240594699112,0.000835634943731537,0.05761892064387119,88,2,0.004732781186456317,4.163755588883217,0.020952119445784612,0.07213887524270378,0.31118331942731026,0.6341659260945958,0.8568664440605485,0.967010818591394,0.8568664440605485,0.6341659260945955,0.31118331942731037,0.07213887524270378
65,0.0047954782139235826,0.0036088671231479584,0.0047954782139235826,0.011974640306314108,0.0007878611441074274,0.057544975576666796,88,2,0.004727311960235794,4.1574320179644975,0.020983809931574324,0.07095963599509884,0.30867716321357835,0.6325295532585139,0.8555501277616216,0.967837579005932,0.8555501277616218,0.6325295532585137,0.3086771632135785,0.07095963599509883
66,0.004793837560909774,0.003602288949810691,0.004793837560909774,0.011968147218136643,0.0007203688790330672,0.05746994900273435,88,2,0.0047214756188737874,4.151287110995718,0.02100922758535602,0.0700411056917809,0.3063868706738246,0.6297476626935132,0.8550322919050422,0.9687139937324718,0.8550322919050423,0.6297476626935129,0.3063868706738248,0.0700411056917809
67,0.004791930442318951,0.003597171577851854,0.004791930442318951,0.011950906855054132,0.0006429668827510421,0.057393843883994516,88,2,0.004715775512568791,4.146209407820438,0.02102772286287585,0.07011802426939313,0.30473551198403287,0.6261977240448859,0.8552836171036209,0.9695928947542631,0.855283617103621,0.6261977240448856,0.30473551198403304,0.07011802426939316
68,0.004790074575446886,0.003594122783525373,0.004790074575446886,0.011924676089643371,0.000562934424289238,0.05731666322494708,88,2,0.004711041828546077,4.142827241350349,0.02103888868070131,0.07114777953028742,0.3039994902549055,0.6222846487983684,0.8562350413307473,0.9704234027760871,0.8562350413307475,0.6222846487983681,0.3039994902549057,0.07114777953028747
69,0.004788587961708538,0.00359241533043136,0.004788587961708538,0.011891691366108546,0.0004929267838315951,0.0572384100725523,88,2,0.004708230015106614,4.141435257597432,0.021042575960141495,0.07238310680647286,0.30426680042325915,0.6184003485957819,0.8577830398503771,0.971154655031722,0.8577830398503772,0.6184003485957815,0.30426680042325926,0.07238310680647292
70,0.0047875469711735515,0.003590871446242339,0.0047875469711735515,0.011854510632211997,0.0004386596186472383,0.057159087516110645,88,2,0.0047080441855061345,4.142030529977809,0.021038904406355474,0.07293625443941106,0.3054417695905269,0.6148888674287737,0.8597966881381083,0.9717396266866333,0.8597966881381085,0.6148888674287734,0.30544176959052693,0.0729362544394111
71,0.004786902617184291,0.0035889010693312654,0.004786902617184291,0.011815838301077172,0.000399063521688732,0.057078698687140814,88,2,0.004710666061931593,4.144420070668557,0.021028265984800572,0.07241277051938959,0.30728431123823324,0.6120198026442196,0.8621261689195006,0.9721387513032456,0.8621261689195009,0.6120198026442193,0.30728431123823324,0.07241277051938962
72,0.004786696741011341,0.003586944802988767,0.004786696741011341,0.011778344902926893,0.0003803672072513863,0.05699724675925614,88,2,0.004715659873256576,4.148305249172109,0.02101131903462846,0.07116326928028277,0.3094649518916381,0.6099717935786827,0.8646122081950743,0.9723230532859483,0.8646122081950747,0.6099717935786824,0.30946495189163803,0.07116326928028278
73,0.004786876420472976,0.0035888167756622136,0.004786876420472976,0.011744493383030515,0.00038424778516017044,0.05691473494803926,88,2,0.004722053862142443,4.153287581074313,0.02098897155302845,0.06999812780285534,0.3116212710363646,0.608826644635124,0.8670958498916029,0.9722765533178793,0.8670958498916033,0.6088266446351237,0.3116212710363645,0.06999812780285537
74,0.004787159926712992,0.003593292570815255,0.004787159926712992,0.011716383268386081,0.00039531313963147587,0.05683116651091519,88,2,0.004728684489798579,4.158849168697227,0.020962352144398844,0.06960115935062341,0.31341046251635174,0.6085735058522903,0.869427982583457,0.971997751389768,0.8694279825834573,0.60857350585229,0.31341046251635163,0.06960115935062347
75,0.004787292453493744,0.0035988149878667273,0.004787292453493744,0.01169562344375073,0.00040003670113308496,0.05674654474702274,88,2,0.00473466690446225,4.16438133487792,0.020932768165163523,0.07007466681139382,0.31455809843667293,0.6091215149922332,0.8714779923707735,0.9715000579277965,0.8714779923707738,0.6091215149922329,0.3145580984366728,0.07007466681139389
76,0.004787202982160999,0.003603972407063876,0.004787202982160999,0.01168324210149967,0.0003948410656070351,0.05666087299708426,88,2,0.004739606855691394,4.169271129833546,0.020901652230345475,0.07093042238951791,0.3149014459291791,0.6103184611438313,0.8731409548046593,0.9708111481792958,0.8731409548046596,0.610318461143831,0.314901445929179,0.070930422389518
77,0.0047868966533080575,0.003607248050025983,0.0047868966533080575,0.011679639220613356,0.00037666593180889517,0.05657415464327375,88,2,0.004743430379391678,4.173017568896549,0.02087049890258723,0.07149777595720097,0.3144196564397033,0.6119726942781232,0.8743429201729533,0.9699712943376436,0.8743429201729537,0.6119726942781231,0.31441965643970327,0.07149777595720104
78,0.004786454835523765,0.003607950208159887,0.004786454835523765,0.011684584148552411,0.00034633286995627177,0.05648639310908332,88,2,0.004746102108878619,4.175337549046485,0.020840793990923964,0.07142338818075358,0.31323950599568245,0.6138756370355366,0.8750439829958322,0.9690307861931645,0.8750439829958325,0.6138756370355365,0.31323950599568245,0.07142338818075362
79,0.004786074903287451,0.0036065913504714545,0.004786074903287451,0.01169725758446824,0.0003171849578133392,0.056397591859188065,88,2,0.004747493270436172,4.1762040477971425,0.020813940042734555,0.07089383269818308,0.3116093007457702,0.6158226436694677,0.8752389842774092,0.9680466201257243,0.8752389842774095,0.6158226436694677,0.3116093007457702,0.0708938326981831
80,0.004785894241414722,0.003604874657592019,0.004785894241414722,0.011716333943214224,0.00030278018372092915,0.05630775439930929,88,2,0.004747439852097057,4.175788429695502,0.02079118245056344,0.07043988858088013,0.3098442406601895,0.6176305658150311,0.8749558745251432,0.9670786886839425,0.8749558745251435,0.6176305658150312,0.30984424066018956,0.07043988858088014
81,0.004785860208570008,0.003604256499349859,0.004785860208570008,0.01174009749781205,0.0002991698412228073,0.05621688427607608,88,2,0.00474590871390885,4.174350829105434,0.020773541213388886,0.07049965771177356,0.30825797043023045,0.6191510577238427,0.874251913832634,0.9661857360439419,0.8742519138326341,0.6191510577238428,0.3082579704302305,0.07049965771177359
82,0.004785851782810497,0.0036040950814516183,0.004785851782810497,0.0117665829504373,0.00029480859113953053,0.056124985076885306,88,2,0.004743123420976593,4.1721487153631065,0.020761753734370954,0.07108358646352558,0.3071005118291199,0.6202792073529431,0.873208045232144,0.9654213779433621,0.873208045232144,0.6202792073529431,0.30710051182911996,0.07108358646352562
