evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
99,4.819976611528016e-06,6.698906641237825e-06,4.538934331645399e-05,37,7.784173445757238e-13,-48.978443753009536,-3.7364002998170105,-4.437373450829844
100,4.673942715077868e-06,1.5220850135060988e-06,9.768145707148472e-06,32,1.159792608675138e-13,-49.72094123286235,-3.779581063432506,-4.548317424331945
101,5.928722508610801e-06,4.164180044467285e-05,0.0002518817190830224,47,6.429538137126352e-14,-49.95978256503636,-3.8863062253759755,-4.976827827102218
102,4.634715675745548e-06,4.090473767445525e-06,2.1577877785147096e-05,30,2.9077395843660506e-11,-49.85975673790616,-3.8000895809498996,-4.622356876578566
103,4.546554706463824e-06,1.0620611212733381e-05,5.9034401535785156e-05,40,8.860588486960059e-14,-50.045810274933125,-3.8507815591520616,-4.800573741807629
104,4.4199275142931355e-06,4.7224821046225815e-06,3.090571164468162e-05,33,4.91964112081208e-13,-50.11192639538608,-3.8638458184989806,-4.816171185755067
105,4.3172045861057845e-06,5.699359429139601e-06,3.034823043030563e-05,24,2.598737260771126e-11,-50.2169325939909,-3.9098066462564938,-4.938714632238587
106,4.21296285701803e-06,5.34089311349318e-06,3.115426897807132e-05,45,4.7653974860120656e-14,-50.55446714690179,-3.940625467488382,-5.053151477071682
107,4.1825892793086945e-06,7.413257776482317e-06,4.7696775028204976e-05,32,5.1931222738758645e-14,-50.79327126733044,-3.99061876256932,-5.246030394364435
108,4.1666645833174334e-06,4.531311668614501e-06,3.322275386182852e-05,35,8.341469510318491e-15,-50.71965510966498,-3.9660516003485453,-5.1478474632383895
109,4.0476814169659595e-06,2.8698491234446805e-06,1.552505475052247e-05,25,1.9054358704201704e-12,-51.32163696596266,-4.002069804887441,-5.336990674652343
110,3.947659949789171e-06,1.2370498960333093e-06,8.522435175835218e-06,27,9.914165187741662e-14,-51.529475848355254,-4.029602338045001,-5.369727699524484
111,4.5368736145815135e-06,1.9316923226675928e-05,0.0001370653380801913,34,4.3055766417905643e-13,-51.18153060846213,-4.112022863017227,-5.622459308324825
112,3.912774059140467e-06,2.41119785333847e-06,1.2206335620803069e-05,26,2.0021441501071087e-12,-51.59343721753778,-4.051249314971971,-5.426223004436858
113,3.846039667702649e-06,5.087161288151695e-06,4.002539336107222e-05,31,8.543932965253063e-14,-52.02524654936224,-4.09299872871974,-5.530477158507688
114,3.801327742517422e-06,1.335152087708894e-06,1.0787710285888283e-05,43,1.0489170184122021e-14,-52.40476630199759,-4.088811168801246,-5.49076167749523
115,3.766148310649613e-06,7.739850523685558e-07,4.142230687287993e-06,35,1.6489678683599391e-13,-52.54984946778576,-4.094867116492885,-5.54707216594988
116,3.7816349853471434e-06,5.9776605369847744e-06,4.180782735326478e-05,39,4.7034550165666624e-12,-52.860346018523714,-4.109213165602894,-5.619991292291244
117,3.7494963339077936e-06,2.025608691938072e-06,1.426201171406236e-05,32,6.586624342992505e-15,-52.731211155937565,-4.102017229497195,-5.579303247857996
118,3.730720293673188e-06,1.0900244280697394e-06,4.724573227054495e-06,38,3.819496516416148e-11,-52.94594504097683,-4.10477010400535,-5.595480028335379
119,3.7027827066875863e-06,8.875785868051118e-07,4.031773514897529e-06,36,8.22019768590461e-15,-53.2837920326579,-4.115839954780213,-5.6024639551857405
120,3.6768225914700296e-06,3.0048441523378112e-06,2.0073280126704536e-05,46,3.1488653100494615e-15,-53.44219589499821,-4.141762412792502,-5.627256438443417
121,3.6356157317673474e-06,9.287495773084423e-07,5.909195610081112e-06,41,3.730294156309408e-12,-53.77248617506529,-4.162541193023741,-5.600916890258354
122,3.7834856772464738e-06,2.0036449585342224e-05,0.00015654879118387412,39,1.0939539034526041e-11,-53.92187422828992,-4.1920354868256835,-5.60476993044642
123,3.627677784184605e-06,1.9655060277072785e-06,1.578348101056015e-05,44,1.3401511987912632e-14,-53.845444144585855,-4.1693835351060455,-5.601788805274696
124,3.613503644975475e-06,3.178206844176831e-06,2.4195270097117386e-05,41,5.729324486587635e-15,-54.04437715991015,-4.178645853737999,-5.611411219425103
125,3.5937280996585363e-06,7.38595834725433e-07,4.738263454849195e-06,35,2.7962388412054544e-11,-54.31855222220671,-4.184326751047602,-5.626354286111019
126,3.573989339271831e-06,1.992261317814921e-06,1.2615860133649574e-05,46,1.0171196476150022e-15,-54.575498787547254,-4.207799558700101,-5.646698728431942
