cycles_per_unit_length,wavenumber,power
1.0101010101010102,6.346651825433926,0.00037073282660023094
2.0202020202020203,12.693303650867852,0.00024772657145054
3.0303030303030303,19.039955476301778,0.00012758494393249573
4.040404040404041,25.386607301735705,4.2808755843195616e-05
5.050505050505051,31.73325912716963,6.525229122640356e-06
6.0606060606060606,38.079910952603555,1.6136175614918918e-07
7.070707070707071,44.42656277803748,2.129461076852802e-06
8.080808080808081,50.77321460347141,2.707915808775818e-06
9.090909090909092,57.11986642890533,1.6235335454831171e-06
10.101010101010102,63.46651825433926,6.248719405212344e-07
11.111111111111112,69.81317007977319,2.0295075157513953e-07
12.121212121212121,76.15982190520711,8.434866284903124e-08
13.131313131313131,82.50647373064103,4.8676640304382716e-08
14.141414141414142,88.85312555607496,2.416695885297492e-08
15.151515151515152,95.19977738150888,6.0152613761248885e-09
16.161616161616163,101.54642920694282,1.8818556857497744e-08
17.171717171717173,107.89308103237674,5.739644307691858e-08
18.181818181818183,114.23973285781067,7.870980955886183e-08
19.191919191919194,120.5863846832446,6.544431070388626e-08
20.202020202020204,126.93303650867853,4.4385322690717166e-08
21.212121212121215,133.27968833411245,3.5183448238422723e-08
22.222222222222225,139.62634015954637,2.7303358578068297e-08
23.232323232323235,145.9729919849803,1.2849527278766758e-08
24.242424242424242,152.31964381041422,4.660901729217153e-09
25.252525252525253,158.66629563584814,1.233371061466446e-08
26.262626262626263,165.01294746128207,2.4989419520743396e-08
27.272727272727273,171.359599286716,2.7577728084193546e-08
28.282828282828284,177.7062511121499,1.9546064469182924e-08
29.292929292929294,184.05290293758384,1.020094519555472e-08
30.303030303030305,190.39955476301776,5.39845622816385e-09
31.313131313131315,196.7462065884517,4.665388006467564e-09
32.323232323232325,203.09285841388564,5.203964487174978e-09
33.333333333333336,209.43951023931956,4.298940988577871e-09
34.343434343434346,215.78616206475348,1.5438268457504221e-09
35.35353535353536,222.1328138901874,8.413193718332165e-10
36.36363636363637,228.47946571562133,6.43223521402457e-09
37.37373737373738,234.82611754105525,1.5692836172219276e-08
38.38383838383839,241.1727693664892,2.027086611687061e-08
39.3939393939394,247.51942119192313,1.6051757885497675e-08
40.40404040404041,253.86607301735705,7.818570791221924e-09
41.41414141414142,260.212724842791,2.265103598198757e-09
42.42424242424243,266.5593766682249,6.287156184954558e-10
43.43434343434344,272.9060284936588,4.592817034916971e-10
44.44444444444445,279.25268031909275,5.927979193275284e-10
45.45454545454546,285.59933214452667,1.230340738275952e-09
46.46464646464647,291.9459839699606,1.7721593684169441e-09
47.47474747474748,298.2926357953945,1.43054016321124e-09
48.484848484848484,304.63928762082844,6.053819042360608e-10
49.494949494949495,310.98593944626236,8.956914879817504e-11
