evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1076,8.962179680283322e-06,6.953350159869259e-06,4.4837358378994135e-05,7,5.632971139466149e-11,-3.755643176507564,-0.17000549508066287,-0.2268470507781638
1077,8.962179680281965e-06,6.953350159996897e-06,4.483735837987311e-05,7,5.632971248410251e-11,-3.755643176507591,-0.17000549508066376,-0.2268470507781621
1078,1.3171541540948525e-05,3.509375650107846e-06,2.035058442634608e-05,9,6.695578366794673e-11,-3.7546769682639716,-0.16999508194086496,-0.2268470476442813
1079,8.962179680281585e-06,6.953350160030893e-06,4.4837358380108173e-05,7,5.6329713205009435e-11,-3.7556431765075993,-0.17000549508066398,-0.2268470507781618
1080,8.962179680281235e-06,6.9533501600617214e-06,4.48373583803201e-05,7,5.6329713243631286e-11,-3.755643176507604,-0.17000549508066398,-0.22684705077816134
1081,1.317154171198065e-05,3.5093767302602046e-06,2.0350588291207002e-05,9,6.716613258005363e-11,-3.7546769450271764,-0.16999508092781931,-0.22684704921122137
1082,8.962179680281152e-06,6.953350160070996e-06,4.483735838038383e-05,7,5.63297124454543e-11,-3.7556431765076024,-0.17000549508066398,-0.2268470507781612
1083,8.9621796802811e-06,6.953350160077971e-06,4.483735838043219e-05,7,5.632971159672439e-11,-3.755643176507604,-0.17000549508066445,-0.22684705077816114
1084,1.317154179769142e-05,3.5093772702775394e-06,2.0350590223847556e-05,9,6.727153248828169e-11,-3.7546769334087373,-0.16999508042130052,-0.22684704999469127
1085,8.962179680281031e-06,6.953350160080133e-06,4.483735838044687e-05,7,5.632971279609585e-11,-3.755643176507608,-0.17000549508066412,-0.22684705077816114
1086,8.962179680281016e-06,6.953350160083668e-06,4.4837358380471185e-05,7,5.6329712355720895e-11,-3.755643176507608,-0.1700054950806642,-0.226847050778161
1087,1.3171541840595608e-05,3.50937754027066e-06,2.0350591190215035e-05,9,6.73242882740659e-11,-3.7546769275995007,-0.16999508016804243,-0.22684705038642614
