step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,bump_highpass_rms,bump_laplacian_rms,bump_peak_to_valley,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_20,control_21,control_22,control_23,control_24
84,0.006323735793130155,0.003991453127198419,0.006323735793130155,0.022975705782247204,0.0011574657056282434,0.05593811400320609,720,4,0.005176661349331677,1.2715826761487972,0.03614401460528205,0.030912660496168944,0.14256047868631053,0.21206212375704023,0.14256047868631055,0.03091266049616892,0.14256047868631055,0.6873355981929283,1.0,0.6873355981929284,0.1425604786863105,0.21206212375704034,1.0,1.0,1.0,0.21206212375704017,0.14256047868631058,0.6873355981929284,1.0,0.6873355981929286,0.1425604786863105,0.030912660496168892,0.14256047868631047,0.2120621237570403,0.14256047868631044,0.030912660496168906
85,0.00632368710487874,0.003992057170974116,0.00632368710487874,0.02297592048190459,0.0011573998642474986,0.05584314950606768,720,4,0.005175364059151026,1.271387906235615,0.036144088244796056,0.031088333214596163,0.14274807012831114,0.212397798850328,0.14274807012831117,0.03108833321459615,0.1427480701283112,0.6867627631725953,1.0,0.6867627631725955,0.1427480701283111,0.2123977988503281,1.0,1.0,1.0,0.21239779885032795,0.1427480701283112,0.6867627631725955,1.0,0.6867627631725957,0.14274807012831112,0.03108833321459614,0.1427480701283111,0.21239779885032803,0.14274807012831106,0.03108833321459613
86,0.006323618371565212,0.003992770769213247,0.006323618371565212,0.02297623311693265,0.0011573059309962952,0.055747170687380485,960,4,0.005173479270766211,1.2711576672034695,0.036143743702737825,0.03089383959985469,0.14320510537008888,0.2130741780423361,0.14320510537008888,0.030893839599854683,0.14320510537008893,0.6859286211059904,1.0,0.6859286211059906,0.1432051053700888,0.2130741780423362,1.0,1.0,1.0,0.21307417804233603,0.1432051053700889,0.6859286211059906,1.0,0.6859286211059907,0.14320510537008882,0.0308938395998547,0.14320510537008882,0.21307417804233608,0.1432051053700888,0.030893839599854665
87,0.006323554386221142,0.003993540991657232,0.006323554386221142,0.022976619762365535,0.0011572288634148617,0.055650181336223924,720,4,0.005171172951713014,1.2708797791829942,0.03614326479272327,0.03051857673222059,0.14379894680620203,0.2139296861300963,0.14379894680620203,0.030518576732220585,0.1437989468062021,0.6848970108306436,1.0,0.6848970108306438,0.14379894680620192,0.21392968613009639,1.0,1.0,1.0,0.21392968613009622,0.14379894680620203,0.6848970108306438,1.0,0.6848970108306439,0.14379894680620195,0.03051857673222061,0.14379894680620198,0.21392968613009625,0.14379894680620195,0.030518576732220568
88,0.00632351015218385,0.003994459663974472,0.00632351015218385,0.02297705511954943,0.001157195921510226,0.05555218528157152,720,4,0.005168597149733263,1.2705396641673103,0.03614297969595941,0.03030234556861262,0.14437718467431887,0.2147821816006586,0.14437718467431887,0.030302345568612617,0.14437718467431893,0.6837354370816191,1.0,0.6837354370816193,0.14437718467431876,0.21478218160065868,1.0,1.0,1.0,0.2147821816006585,0.14437718467431887,0.6837354370816193,1.0,0.6837354370816194,0.14437718467431876,0.030302345568612624,0.14437718467431881,0.21478218160065854,0.1443771846743188,0.0303023455686126
89,0.006323485600586961,0.00399542463030399,0.006323485600586961,0.022977513664418275,0.001157206706822723,0.0554531863921397,720,4,0.005165914632207107,1.2701234586339587,0.036143174381235134,0.030399250531552912,0.14480451535051106,0.21546651024080024,0.14480451535051106,0.03039925053155291,0.1448045153505111,0.6825120052658478,1.0,0.682512005265848,0.14480451535051095,0.2154665102408003,1.0,1.0,1.0,0.21546651024080013,0.14480451535051103,0.682512005265848,1.0,0.6825120052658481,0.14480451535051095,0.030399250531552888,0.144804515350511,0.21546651024080019,0.14480451535051098,0.03039925053155289
90,0.006323474033860256,0.003996049111891108,0.006323474033860256,0.022977970736797106,0.001157247488507581,0.05535318857623511,960,4,0.005163307188432578,1.269625099776397,0.03614402094792856,0.030651507737223038,0.14499408691678092,0.21586564775725028,0.14499408691678092,0.03065150773722302,0.14499408691678092,0.6812925138423036,1.0,0.6812925138423038,0.1449940869167808,0.2158656477572503,1.0,1.0,1.0,0.21586564775725015,0.1449940869167809,0.6812925138423038,1.0,0.6812925138423039,0.1449940869167808,0.030651507737223,0.14499408691678087,0.21586564775725023,0.14499408691678084,0.030651507737223013
91,0.006323468789497861,0.003995938603802677,0.006323468789497861,0.022978403566078658,0.001157303615949334,0.05525219578160031,960,4,0.005160941502292067,1.2690564881149362,0.03614553540918291,0.03078008675660541,0.14492692756852768,0.21592964551250132,0.14492692756852768,0.030780086756605388,0.14492692756852765,0.6801377169805671,1.0,0.6801377169805672,0.14492692756852757,0.21592964551250135,1.0,1.0,1.0,0.21592964551250116,0.14492692756852765,0.6801377169805672,1.0,0.6801377169805674,0.14492692756852757,0.030780086756605384,0.1449269275685276,0.2159296455125013,0.1449269275685276,0.03078008675660538
92,0.00632346824847995,0.003995055690627158,0.00632346824847995,0.022978792223066105,0.0011573697689071503,0.055150211995257895,720,4,0.00515892494910589,1.2684541328279642,0.036147573787252654,0.030675421908968544,0.14465349393819454,0.21567947211368227,0.14465349393819454,0.030675421908968534,0.14465349393819452,0.6791007848879139,1.0,0.679100784887914,0.14465349393819446,0.2156794721136823,1.0,1.0,1.0,0.21567947211368207,0.14465349393819454,0.679100784887914,1.0,0.6791007848879141,0.14465349393819446,0.030675421908968548,0.14465349393819446,0.21567947211368227,0.14465349393819446,0.03067542190896852
93,0.00632347534948119,0.0039937986073349495,0.00632347534948119,0.022979120466923582,0.0011574484086413408,0.05504724124335312,720,4,0.005157294537852207,1.2678749614515819,0.036149866620186905,0.030488569976063667,0.14427545695886482,0.21519618871453383,0.14427545695886482,0.03048856997606366,0.1442754569588648,0.6782250446745218,1.0,0.6782250446745219,0.14427545695886476,0.21519618871453386,1.0,1.0,1.0,0.2151961887145336,0.14427545695886482,0.6782250446745219,1.0,0.678225044674522,0.14427545695886476,0.03048856997606368,0.14427545695886473,0.21519618871453386,0.14427545695886473,0.030488569976063636
94,0.006323489942438998,0.003992711196916486,0.006323489942438998,0.022979376425996303,0.0011575341887213049,0.05494328759099497,720,4,0.005156045864417755,1.2673810712636768,0.03615208185453383,0.030448178860416186,0.14391306952687002,0.21459894092827222,0.14391306952687002,0.030448178860416182,0.14391306952687,0.6775421649718867,1.0,0.6775421649718868,0.14391306952687,0.21459894092827225,1.0,1.0,1.0,0.214598940928272,0.14391306952687002,0.6775421649718868,1.0,0.6775421649718869,0.14391306952686997,0.030448178860416186,0.14391306952686994,0.21459894092827228,0.1439130695268699,0.03044817886041615
95,0.0063235067075035935,0.003992104589044976,0.0063235067075035935,0.022979553032462047,0.001157610864968129,0.05483835514209563,720,4,0.005155174115189648,1.2670221691108112,0.03615389858707203,0.030612646662520282,0.14366952239054645,0.21401731195194112,0.14366952239054642,0.03061264666252027,0.14366952239054642,0.677070997548249,1.0,0.6770709975482491,0.14366952239054642,0.21401731195194115,1.0,1.0,1.0,0.21401731195194093,0.14366952239054645,0.6770709975482491,1.0,0.6770709975482492,0.1436695223905464,0.030612646662520265,0.14366952239054634,0.2140173119519412,0.1436695223905463,0.03061264666252025
96,0.006323518845974732,0.003991934468523996,0.006323518845974732,0.022979648142404736,0.0011576608142748392,0.05473244803920852,960,4,0.00515468874313946,1.2668250879234362,0.03615507261962753,0.030817017752470373,0.14360429593434537,0.21356426579958476,0.14360429593434534,0.030817017752470362,0.1436042959343454,0.6768172581093551,1.0,0.6768172581093551,0.14360429593434534,0.2135642657995848,1.0,1.0,1.0,0.2135642657995846,0.1436042959343454,0.6768172581093551,1.0,0.6768172581093552,0.14360429593434534,0.03081701775247035,0.14360429593434526,0.21356426579958485,0.14360429593434523,0.03081701775247035
97,0.006323521197670315,0.003991998167140558,0.006323521197670315,0.022979664314927036,0.0011576725139831382,0.05462557046336472,720,4,0.005154594116923328,1.2667932215504616,0.03615547952205393,0.03085534237183439,0.1437223567223807,0.21331518776535763,0.14372235672238068,0.030855342371834394,0.14372235672238076,0.67677411642436,1.0,0.6767741164243599,0.14372235672238065,0.21331518776535768,1.0,1.0,1.0,0.21331518776535752,0.14372235672238073,0.67677411642436,1.0,0.67677411642436,0.14372235672238068,0.030855342371834387,0.1437223567223806,0.2133151877653577,0.14372235672238057,0.030855342371834373
98,0.006323513692301759,0.003992200235723432,0.006323513692301759,0.022979608276633604,0.0011576468433178424,0.05451772663390791,720,4,0.005154865264644413,1.2669117583584586,0.036155128822703664,0.030694223830371275,0.1439790404243083,0.21329670559300148,0.1439790404243083,0.030694223830371282,0.1439790404243084,0.6769236254055787,1.0,0.6769236254055785,0.14397904042430826,0.21329670559300157,1.0,1.0,1.0,0.21329670559300143,0.14397904042430834,0.6769236254055786,1.0,0.6769236254055786,0.14397904042430829,0.030694223830371285,0.14397904042430823,0.21329670559300157,0.1439790404243082,0.030694223830371258
99,0.006323500810529035,0.003992605238731285,0.006323500810529035,0.022979490138589305,0.0011575955286241132,0.054408920808327814,960,4,0.005155445369131612,1.2671524247862644,0.0361541502913241,0.03049573696362656,0.14429604091617268,0.2134865704838881,0.1442960409161727,0.030495736963626553,0.14429604091617276,0.6772388101129395,1.0,0.6772388101129392,0.14429604091617262,0.2134865704838882,1.0,1.0,1.0,0.21348657048388806,0.1442960409161727,0.6772388101129393,1.0,0.6772388101129393,0.14429604091617265,0.030495736963626556,0.14429604091617265,0.21348657048388817,0.1442960409161726,0.03049573696362654
100,0.0063234869375901545,0.003993257418563937,0.0063234869375901545,0.022979322452615615,0.0011575317628083365,0.05429915728209214,720,4,0.005156267138153356,1.2674761724135137,0.03615275820745778,0.030440270474507845,0.14458325872821426,0.21382346974927802,0.14458325872821431,0.03044027047450782,0.14458325872821434,0.6776861850224636,1.0,0.6776861850224632,0.1445832587282142,0.21382346974927813,1.0,1.0,1.0,0.21382346974927796,0.1445832587282143,0.6776861850224634,1.0,0.6776861850224634,0.14458325872821423,0.030440270474507817,0.14458325872821426,0.21382346974927804,0.1445832587282142,0.03044027047450782
101,0.006323474648431693,0.003994003277599026,0.006323474648431693,0.022979119198782767,0.001157465530795659,0.05418844038847695,720,4,0.005157276922898713,1.2678374100894618,0.036151202488748306,0.03054650223698713,0.14476210646672552,0.21422372131737488,0.14476210646672558,0.030546502236987107,0.14476210646672558,0.6782284546265553,1.0,0.678228454626555,0.14476210646672547,0.214223721317375,1.0,1.0,1.0,0.21422372131737483,0.14476210646672555,0.6782284546265551,1.0,0.6782284546265551,0.14476210646672547,0.0305465022369871,0.14476210646672552,0.2142237213173749,0.1447621064667255,0.030546502236987093
102,0.0063234648946766695,0.003994536649304911,0.0063234648946766695,0.022978894795067928,0.0011574026587831598,0.05407677449839563,720,4,0.005158434914595555,1.268192269521324,0.03614971750500384,0.03067307622123614,0.14478579346782755,0.214600689570139,0.1447857934678276,0.030673076221236124,0.14478579346782755,0.6788271548379949,1.0,0.6788271548379946,0.14478579346782747,0.2146006895701391,1.0,1.0,1.0,0.21460068957013895,0.14478579346782755,0.6788271548379947,1.0,0.6788271548379947,0.14478579346782747,0.03067307622123612,0.14478579346782752,0.21460068957013903,0.14478579346782752,0.030673076221236096
103,0.006323457558242005,0.003994632812027582,0.006323457558242005,0.022978663213152586,0.0011573458723216925,0.05396416402022631,720,4,0.005159692430377624,1.2685085272702668,0.036148479936444905,0.030683551965039805,0.1446513487937058,0.2148826126846608,0.14465134879370586,0.030683551965039805,0.14465134879370578,0.6794450113509708,1.0,0.6794450113509705,0.14465134879370573,0.21488261268466088,1.0,1.0,1.0,0.21488261268466072,0.1446513487937058,0.6794450113509706,1.0,0.6794450113509706,0.14465134879370573,0.0306835519650398,0.14465134879370578,0.21488261268466083,0.14465134879370578,0.03068355196503977
104,0.006323453144155672,0.003994331858416438,0.006323453144155672,0.022978437264159005,0.0011572985523785214,0.05385061339963784,720,4,0.005160974679254997,1.2687715457399737,0.03614758480216355,0.030588349819817583,0.1443990395526946,0.21502531200066216,0.14439903955269462,0.03058834981981759,0.14439903955269454,0.6800478449004421,1.0,0.6800478449004418,0.1443990395526945,0.21502531200066222,1.0,1.0,1.0,0.21502531200066202,0.1443990395526946,0.6800478449004419,1.0,0.6800478449004419,0.1443990395526945,0.030588349819817583,0.14439903955269454,0.2150253120006622,0.14439903955269454,0.030588349819817562
105,0.006323452371879396,0.003993887979867948,0.006323452371879396,0.0229782280828041,0.0011572639475325316,0.05373612711941431,720,4,0.005162189290277109,1.2689823119336572,0.03614704342401488,0.030517411863316253,0.14409876658136866,0.21501773399082466,0.1440987665813687,0.030517411863316246,0.1440987665813686,0.6806059475100972,1.0,0.680605947510097,0.1440987665813686,0.21501773399082472,1.0,1.0,1.0,0.2150177339908245,0.14409876658136866,0.680605947510097,1.0,0.6806059475100971,0.14409876658136858,0.030517411863316243,0.1440987665813686,0.2150177339908247,0.14409876658136858,0.030517411863316236
106,0.0063234547172994655,0.0039935462789821245,0.0063234547172994655,0.02297804479868197,0.001157242082299872,0.053620709699278034,720,4,0.005163253802196877,1.2691496053557993,0.036146800440416044,0.03056750486887952,0.14382828269400022,0.21488005380782546,0.14382828269400022,0.0305675048688795,0.14382828269400016,0.6810949598056572,1.0,0.6810949598056569,0.1438282826940002,0.2148800538078255,1.0,1.0,1.0,0.21488005380782527,0.14382828269400022,0.6810949598056569,1.0,0.681094959805657,0.14382828269400014,0.030567504868879505,0.14382828269400014,0.2148800538078255,0.1438282826940001,0.03056750486887949
107,0.006323458764540943,0.003993374227458192,0.006323458764540943,0.022977894356535022,0.0011572304882396809,0.05350436569571112,720,4,0.0051641171172766565,1.269282273533104,0.03614676207031452,0.030696916611492528,0.14365120840473738,0.21465568638793986,0.14365120840473736,0.030696916611492504,0.14365120840473733,0.6814963510244978,1.0,0.6814963510244976,0.14365120840473736,0.2146556863879399,1.0,1.0,1.0,0.21465568638793966,0.14365120840473738,0.6814963510244976,1.0,0.6814963510244977,0.1436512084047373,0.030696916611492514,0.14365120840473727,0.2146556863879399,0.14365120840473725,0.03069691661149249
108,0.0063234627283018496,0.0039932947219664325,0.0063234627283018496,0.022977781443312063,0.0011572255054265528,0.05338709970177562,960,4,0.005164757585863413,1.269385811166341,0.0361468265591722,0.030776354060244523,0.14360180120610808,0.2143996454098883,0.14360180120610808,0.030776354060244506,0.14360180120610808,0.6817976141638546,1.0,0.6817976141638545,0.14360180120610805,0.21439964540988835,1.0,1.0,1.0,0.21439964540988812,0.1436018012061081,0.6817976141638544,1.0,0.6817976141638545,0.14360180120610802,0.030776354060244517,0.143601801206108,0.21439964540988835,0.14360180120610797,0.030776354060244492
109,0.006323465218459482,0.003993245649083232,0.006323465218459482,0.02297770849333678,0.0011572237939924462,0.05326891634693218,960,4,0.005165166585100025,1.2694628067393492,0.036146909609571384,0.03073040329463479,0.14367950238627272,0.21416610176913753,0.14367950238627275,0.030730403294634792,0.14367950238627275,0.6819922526530291,1.0,0.6819922526530291,0.1436795023862727,0.2141661017691376,1.0,1.0,1.0,0.21416610176913742,0.14367950238627275,0.681992252653029,1.0,0.6819922526530291,0.1436795023862727,0.030730403294634792,0.14367950238627267,0.2141661017691376,0.1436795023862726,0.030730403294634775
110,0.00632346607960971,0.0039932717533937645,0.00632346607960971,0.022977675759815935,0.0011572240183851702,0.053149820296857275,720,4,0.005165338588208203,1.2695138487161977,0.03614696057526688,0.030612566117276408,0.14385251949792138,0.2139977585971116,0.14385251949792138,0.030612566117276415,0.1438525194979214,0.6820795898763642,1.0,0.6820795898763642,0.14385251949792133,0.2139977585971117,1.0,1.0,1.0,0.21399775859711154,0.14385251949792138,0.6820795898763641,1.0,0.6820795898763642,0.14385251949792133,0.030612566117276408,0.14385251949792133,0.21399775859711168,0.14385251949792127,0.0306125661172764
111,0.00632346565122832,0.003993454230884598,0.00632346565122832,0.022977681450849344,0.0011572258733699482,0.05302981625325906,720,4,0.005165277007429924,1.26953684180675,0.036146967718383945,0.030539579027324324,0.14406805252196683,0.21391893745325827,0.14406805252196683,0.03053957902732432,0.1440680525219669,0.6820644064142306,1.0,0.6820644064142306,0.14406805252196675,0.2139189374532584,1.0,1.0,1.0,0.21391893745325824,0.14406805252196683,0.6820644064142305,1.0,0.6820644064142306,0.14406805252196678,0.030539579027324317,0.14406805252196678,0.21391893745325835,0.14406805252196675,0.030539579027324303
112,0.006323464090018369,0.003993775346579154,0.006323464090018369,0.02297772193110187,0.0011572290455329896,0.05290890895369169,720,4,0.0051650068507863205,1.2695263614607362,0.03614695282896434,0.03056606562321436,0.14426665262989738,0.21393326737100002,0.14426665262989735,0.030566065623214338,0.14426665262989743,0.6819564019037465,1.0,0.6819564019037465,0.14426665262989727,0.21393326737100016,1.0,1.0,1.0,0.213933267371,0.14426665262989738,0.6819564019037464,1.0,0.6819564019037465,0.1442666526298973,0.030566065623214345,0.14426665262989732,0.21393326737100007,0.1442666526298973,0.030566065623214317
113,0.00632346153493285,0.003994084372963587,0.00632346153493285,0.022977791991662413,0.0011572333375763923,0.052787103171368324,960,4,0.005164576584720433,1.2694756881115432,0.036146957616223246,0.030637101687776617,0.1443978968789969,0.21402580826388407,0.14439789687899687,0.030637101687776596,0.14439789687899693,0.6817694748174222,1.0,0.6817694748174222,0.14439789687899676,0.2140258082638842,1.0,1.0,1.0,0.214025808263884,0.1443978968789969,0.6817694748174222,1.0,0.6817694748174223,0.1443978968789968,0.030637101687776603,0.14439789687899685,0.21402580826388412,0.14439789687899682,0.030637101687776568
114,0.006323458170180295,0.003994211332464863,0.006323458170180295,0.022977885191724154,0.0011572386399777371,0.05266440371497268,720,4,0.005164042925813918,1.2693814909952,0.03614702640475939,0.030661312893565173,0.14443357796837308,0.21416854535238047,0.14443357796837306,0.030661312893565176,0.14443357796837308,0.6815208105379692,1.0,0.6815208105379693,0.14443357796837294,0.21416854535238058,1.0,1.0,1.0,0.2141685453523804,0.14443357796837308,0.6815208105379693,1.0,0.6815208105379694,0.14443357796837297,0.030661312893565173,0.14443357796837303,0.2141685453523805,0.144433577968373,0.030661312893565152
115,0.006323454604543313,0.003994109782225618,0.006323454604543313,0.022977994271672172,0.0011572457128952091,0.052540815428469195,720,4,0.0051634520800964805,1.2692480508931756,0.03614719067426153,0.030614565230099467,0.1443742794851817,0.21432764562206666,0.14437427948518167,0.030614565230099477,0.14437427948518167,0.6812297789289893,1.0,0.6812297789289894,0.14437427948518156,0.21432764562206674,1.0,1.0,1.0,0.21432764562206655,0.14437427948518167,0.6812297789289894,1.0,0.6812297789289895,0.14437427948518158,0.03061456523009946,0.14437427948518164,0.2143276456220667,0.1443742794851816,0.03061456523009947
116,0.0063234518402697955,0.003993881897517366,0.0063234518402697955,0.02297811162353587,0.0011572560863275182,0.05241634319091182,960,4,0.005162834207096418,1.269087653647585,0.03614745985757153,0.030559638451881102,0.14424698567653954,0.21447075847074468,0.14424698567653954,0.0305596384518811,0.1442469856765395,0.6809166789479736,1.0,0.6809166789479737,0.14424698567653943,0.21447075847074473,1.0,1.0,1.0,0.21447075847074454,0.1442469856765395,0.6809166789479737,1.0,0.6809166789479738,0.14424698567653943,0.030559638451881078,0.14424698567653949,0.21447075847074468,0.14424698567653946,0.0305596384518811
117,0.006323450480135044,0.003993669817021742,0.006323450480135044,0.022978229785169883,0.0011572703433069043,0.05229099191625135,720,4,0.005162213008018717,1.2689168939904232,0.03614781993300298,0.030568256647275728,0.1440948763023898,0.21457292788033155,0.14409487630238982,0.03056825664727571,0.14409487630238976,0.680601420078213,1.0,0.6806014200782131,0.1440948763023897,0.21457292788033158,1.0,1.0,1.0,0.2145729278803314,0.14409487630238976,0.6806014200782131,1.0,0.6806014200782132,0.1440948763023897,0.030568256647275704,0.14409487630238973,0.21457292788033155,0.1440948763023897,0.030568256647275697
118,0.006323450462053453,0.003993535112827938,0.006323450462053453,0.022978341909756,0.001157287523372113,0.05216476655314147,720,4,0.00516161719114324,1.2687518973682397,0.03614823837351631,0.03063904804692548,0.14396351704502583,0.21462021510321633,0.14396351704502586,0.030639048046925445,0.1439635170450258,0.6803022697169758,1.0,0.6803022697169758,0.14396351704502577,0.21462021510321638,1.0,1.0,1.0,0.2146202151032162,0.1439635170450258,0.6803022697169758,1.0,0.6803022697169759,0.14396351704502577,0.030639048046925462,0.14396351704502577,0.21462021510321636,0.14396351704502572,0.030639048046925424
119,0.006323451226528701,0.0039934455379460766,0.006323451226528701,0.022978442161441535,0.001157305570968283,0.0520376720847434,960,4,0.005161080365835867,1.268605528548843,0.036148672503876655,0.030701700518896723,0.14388833326918166,0.21461073064767663,0.1438883332691817,0.0307017005188967,0.14388833326918166,0.6800347977035829,1.0,0.6800347977035829,0.14388833326918166,0.21461073064767672,1.0,1.0,1.0,0.21461073064767652,0.14388833326918166,0.6800347977035829,1.0,0.680034797703583,0.14388833326918163,0.03070170051889672,0.1438883332691816,0.2146107306476767,0.14388833326918155,0.03070170051889667
120,0.006323452069816565,0.003993360416964553,0.006323452069816565,0.022978526001117945,0.0011573221275720505,0.05190971352852911,960,4,0.005160630573983751,1.2684870571452058,0.036149078491786474,0.030696311997084325,0.1438865907219354,0.21455330379360155,0.14388659072193546,0.030696311997084325,0.14388659072193544,0.6798111139846588,1.0,0.6798111139846588,0.1438865907219354,0.21455330379360163,1.0,1.0,1.0,0.21455330379360144,0.14388659072193544,0.6798111139846588,1.0,0.6798111139846589,0.14388659072193538,0.030696311997084332,0.14388659072193533,0.21455330379360163,0.1438865907219353,0.030696311997084304
121,0.006323452699569131,0.00399330229244205,0.006323452699569131,0.022978590345437703,0.0011573356500333446,0.05178089593608332,960,4,0.005160282040218758,1.2684024653571593,0.03614941909655284,0.030635869704030008,0.1439548244533218,0.2144644027037127,0.14395482445332186,0.03063586970403001,0.14395482445332186,0.6796394444816689,1.0,0.6796394444816689,0.1439548244533218,0.21446440270371278,1.0,1.0,1.0,0.21446440270371261,0.14395482445332183,0.6796394444816689,1.0,0.679639444481669,0.14395482445332178,0.03063586970403,0.14395482445332172,0.2144644027037128,0.1439548244533217,0.030635869704029997
122,0.006323453195788387,0.003993332587969599,0.006323453195788387,0.02297863359906768,0.0011573455137922793,0.051651224392904,720,4,0.00516003753759548,1.2683538457156849,0.036149668969543775,0.03058565364050355,0.14407129474769706,0.21436412994927306,0.1440712947476971,0.03058565364050355,0.14407129474769712,0.6795240451428955,1.0,0.6795240451428955,0.14407129474769703,0.21436412994927315,1.0,1.0,1.0,0.21436412994927298,0.1440712947476971,0.6795240451428955,1.0,0.6795240451428957,0.144071294747697,0.03058565364050354,0.14407129474769698,0.21436412994927317,0.14407129474769695,0.030585653640503533
123,0.006323453624110362,0.003993467288613311,0.006323453624110362,0.022978655572737813,0.0011573514657890328,0.05152070401820164,960,4,0.005159897583073165,1.2683385281948707,0.03614981669547479,0.030589198695645158,0.14420262077822305,0.21427215079815226,0.14420262077822305,0.03058919869564514,0.14420262077822307,0.6794654206538823,1.0,0.6794654206538823,0.14420262077822296,0.21427215079815234,1.0,1.0,1.0,0.21427215079815218,0.14420262077822307,0.6794654206538823,1.0,0.6794654206538823,0.14420262077822296,0.030589198695645144,0.14420262077822296,0.21427215079815237,0.14420262077822293,0.030589198695645126
124,0.006323453904029145,0.003993636474975917,0.006323453904029145,0.022978657310087542,0.0011573533592330312,0.051389339964697155,960,4,0.00515986547675344,1.2683497467360603,0.0361498634296219,0.030625804323582088,0.1443132541391212,0.21420428031319544,0.14431325413912116,0.03062580432358207,0.1443132541391212,0.6794607864257094,1.0,0.6794607864257094,0.14431325413912108,0.2142042803131955,1.0,1.0,1.0,0.21420428031319533,0.1443132541391212,0.6794607864257094,1.0,0.6794607864257094,0.14431325413912108,0.030625804323582084,0.1443132541391211,0.21420428031319552,0.14431325413912108,0.03062580432358205
125,0.006323453794636143,0.003993737501862142,0.006323453794636143,0.022978640855300922,0.001157350998461942,0.05125713741841842,720,4,0.005159942359583102,1.2683793670969856,0.03614981909524008,0.030642355316873836,0.14437544702493688,0.2141702089424594,0.14437544702493685,0.03064235531687384,0.14437544702493685,0.679504688517867,1.0,0.679504688517867,0.14437544702493674,0.21417020894245947,1.0,1.0,1.0,0.21417020894245928,0.14437544702493688,0.679504688517867,1.0,0.679504688517867,0.14437544702493676,0.03064235531687384,0.14437544702493682,0.21417020894245944,0.1443754470249368,0.030642355316873805
126,0.00632345314251153,0.003993724629415697,0.00632345314251153,0.022978608997505423,0.001157344538187248,0.05112410159849563,960,4,0.0051601184529575985,1.2684210579009623,0.03614969803249442,0.03061701154935314,0.14437662285393393,0.21417256209966531,0.1443766228539339,0.03061701154935315,0.1443766228539339,0.6795896855397292,1.0,0.6795896855397291,0.1443766228539338,0.2141725620996654,1.0,1.0,1.0,0.2141725620996652,0.14437662285393393,0.6795896855397292,1.0,0.6795896855397292,0.14437662285393382,0.030617011549353132,0.14437662285393388,0.21417256209966534,0.14437662285393388,0.030617011549353118
127,0.006323452130030448,0.003993640304467299,0.006323452130030448,0.022978565022876526,0.001157334924193959,0.050990237756955145,720,4,0.005160370915907879,1.2684716549964163,0.036149515931537035,0.030581365923303867,0.14432168077323393,0.21420724161505808,0.14432168077323393,0.030581365923303867,0.14432168077323393,0.6797070100042338,1.0,0.6797070100042337,0.14432168077323382,0.21420724161505814,1.0,1.0,1.0,0.21420724161505794,0.14432168077323393,0.6797070100042338,1.0,0.6797070100042338,0.14432168077323385,0.030581365923303846,0.1443216807732339,0.21420724161505808,0.1443216807732339,0.03058136592330385
128,0.006323451117250151,0.003993561536322239,0.006323451117250151,0.022978512492356017,0.001157323535670473,0.05085555117851221,720,4,0.005160671101239398,1.2685300763766447,0.036149288774735916,0.03058029291897099,0.14422981071338783,0.21426482336681163,0.14422981071338783,0.030580292918970967,0.14422981071338783,0.6798471613669942,1.0,0.6798471613669941,0.14422981071338775,0.21426482336681169,1.0,1.0,1.0,0.2142648233668115,0.1442298107133878,0.6798471613669941,1.0,0.6798471613669942,0.14422981071338775,0.030580292918970964,0.1442298107133878,0.21426482336681163,0.14422981071338778,0.030580292918970964
129,0.006323450413877386,0.003993526035967974,0.006323450413877386,0.022978455048534924,0.0011573117034462588,0.05072004718036233,960,4,0.005160994011420314,1.2685952697050935,0.036149033187049,0.030619623107636135,0.14412760701895874,0.21433268075870404,0.14412760701895877,0.030619623107636107,0.14412760701895877,0.6800004212687215,1.0,0.6800004212687215,0.14412760701895871,0.2143326807587041,1.0,1.0,1.0,0.2143326807587039,0.14412760701895874,0.6800004212687214,1.0,0.6800004212687215,0.1441276070189587,0.03061962310763612,0.14412760701895871,0.21433268075870404,0.1441276070189587,0.030619623107636097
130,0.006323450123458455,0.00399351570584733,0.006323450123458455,0.022978396246683404,0.0011573004099052935,0.05058373111197134,960,4,0.0051613212141261335,1.2686650758581677,0.036148766990425005,0.030661027388164962,0.1440412511323588,0.21439744615240555,0.14404125113235886,0.030661027388164952,0.14404125113235883,0.6801573043520746,1.0,0.6801573043520746,0.1440412511323588,0.2143974461524056,1.0,1.0,1.0,0.2143974461524054,0.1440412511323588,0.6801573043520744,1.0,0.6801573043520746,0.14404125113235877,0.030661027388164973,0.14404125113235874,0.21439744615240555,0.14404125113235874,0.030661027388164928
131,0.0063234501095367854,0.003993503139374146,0.0063234501095367854,0.02297833940409077,0.001157290185882633,0.05044660835486419,960,4,0.005161636685591627,1.2687364693086693,0.03614850907821465,0.030666132176226716,0.1439900228299081,0.21444740307253593,0.14399002282990814,0.030666132176226723,0.1439900228299081,0.6803089602149932,1.0,0.6803089602149932,0.14399002282990808,0.21444740307253599,1.0,1.0,1.0,0.2144474030725358,0.1439900228299081,0.6803089602149931,1.0,0.6803089602149932,0.14399002282990808,0.030666132176226737,0.14399002282990803,0.21444740307253593,0.14399002282990803,0.030666132176226688
