step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,control_0,control_1,control_2
26,0.010238908523099624,0.010238908523099624,0.014199605814822108,0.04389689722458585,0.007234497479386056,0.07963222665873992,50,1,0.4762954933190785,0.6308351494547357,0.3914047742487699
27,0.010080153278113485,0.010080153278113485,0.014209827910593319,0.04394852825271011,0.0064385984342235515,0.0796034403942332,50,1,0.49053990380631823,0.6263295240115763,0.40977903096872875
28,0.009929380579880149,0.009929380579880149,0.01424381207984567,0.04396459882109264,0.005727791927900698,0.07957357523527883,50,1,0.507128316195034,0.6219887959708309,0.4302139734928421
29,0.009798116389830405,0.009798116389830405,0.014311871645535025,0.043965708529253224,0.004241932307034249,0.07954263200064521,50,1,0.5258754391562245,0.617571977734446,0.45167358982598427
30,0.009704768174497275,0.009704768174497275,0.014419601011635213,0.04398696755987999,0.0026004972722092016,0.07951061153865677,50,1,0.5457485435542841,0.6126599864359797,0.4731852834820633
31,0.009665400023019506,0.009665400023019506,0.014561384751483301,0.04407145477130606,0.002060368016167235,0.07947751472717063,50,1,0.5657794135404713,0.6067789107860676,0.49288838843433286
32,0.009674833473255845,0.009674833473255845,0.014725421106537925,0.04424158122014764,0.0035170253623238107,0.07944334247355261,50,1,0.5850561884204153,0.5997079968864664,0.5099872355989822
33,0.009724407825772332,0.009724407825772332,0.014892142197318962,0.044526296947359406,0.005007492599067016,0.07940809571465231,50,1,0.6027196980641455,0.591199538993171,0.5227926966837023
34,0.00978207177783434,0.00978207177783434,0.015041784507625083,0.04495017225711163,0.006374489063172599,0.0793717754167774,50,1,0.6170208530258784,0.5810605502747644,0.5307333859239123
35,0.009817325986900926,0.009817325986900926,0.01516172658871616,0.04552142593267234,0.008343372876615246,0.07933438257566723,50,1,0.6273038697645259,0.5692668771119941,0.5333194278510812
36,0.009796687667945968,0.009796687667945968,0.015243242256511861,0.04625456895600738,0.0076332305075197775,0.07929591821646541,50,1,0.6320893951762944,0.5557600048450154,0.5301525372373375
37,0.009730288716953252,0.009730288716953252,0.015302401301227172,0.047128326908390084,0.006966083655722674,0.07925638339369177,50,1,0.631861827173457,0.5407218596050385,0.5226219317273517
38,0.009640236494416818,0.009640236494416818,0.015358938356417835,0.04812257542901394,0.005007492599067017,0.07921577919121348,50,1,0.6270613734852126,0.5243300675620847,0.5120091211021512
39,0.009559929610081785,0.009559929610081785,0.015436793144510701,0.04919841591173726,0.0036891383939284777,0.07917410672221523,50,1,0.6189803316803826,0.5069141717137667,0.5004758672232004
40,0.009516720256997107,0.009516720256997107,0.015549661247475649,0.05032798593122241,0.0017824258009547973,0.07913136712916882,50,1,0.6088220049024604,0.4887326145816249,0.48908814053568134
41,0.009528329068170091,0.009528329068170091,0.015676667593976467,0.05133605426551171,0.0018234024058157213,0.07908756158380179,50,1,0.5980694210648129,0.4726590814471953,0.4792191953843792
42,0.009556578606700911,0.009556578606700911,0.01580921491001722,0.052192206549315855,0.002893468802158425,0.07904269128706526,50,1,0.588772133486325,0.4589220296443165,0.47178727505351015
43,0.009589714397094051,0.009589714397094051,0.015934663011398335,0.052892603955044276,0.0033094372741889716,0.0789967574691011,50,1,0.5808047073670953,0.44751161804994705,0.46764609379698086
44,0.009611795881602237,0.009611795881602237,0.016043579896869838,0.053435264884795206,0.004008154745298478,0.07894976138920816,50,1,0.5750941384515557,0.438392969596135,0.46651708348592014
45,0.009621186577793796,0.009621186577793796,0.016128682289369235,0.053816577457884325,0.004008154745298478,0.07890170433580769,50,1,0.5725008376868521,0.4315654450052203,0.46814622833522207
46,0.009613731702844965,0.009613731702844965,0.016188483146142983,0.05405023166128292,0.004008154745298478,0.07885258762640808,50,1,0.5727602523738885,0.426834417418667,0.4723016789767333
47,0.009591214803510162,0.009591214803510162,0.016224936414160233,0.0541487166170465,0.0033094372741889725,0.07880241260756873,50,1,0.5756311416145902,0.4240223137315006,0.47877198815240246
48,0.009568130386393656,0.009568130386393656,0.016244402966881403,0.05414099246271068,0.002423810206907484,0.07875118065486313,50,1,0.5808933531864215,0.4227674520835938,0.4862696282422084
49,0.009547508353226972,0.009547508353226972,0.01625330221417812,0.054053519599998455,0.0018234024058157217,0.07869889317284115,50,1,0.5872676690097748,0.4227375062265086,0.49471331629468135
50,0.009534779626012254,0.009534779626012254,0.016256132239979047,0.05390915364091383,0.0008810989117404569,0.07864555159499051,50,1,0.5946646566620711,0.423657028856117,0.5029112028911914
51,0.0095343670655008,0.0095343670655008,0.01625590376439885,0.05374367514473503,0.0008810989117404569,0.07859115738369751,50,1,0.6019022320423522,0.42512490863749075,0.5097642352793069
52,0.009545013647414951,0.009545013647414951,0.01625236829098467,0.053558747002966256,0.0017851693586862006,0.07853571203020696,50,1,0.6089986201638646,0.42709606823379126,0.5153899253312683
53,0.009557401853876735,0.009557401853876735,0.016244204222872302,0.05338463208945491,0.0023698141476200672,0.07847921705458119,50,1,0.614853796044669,0.42925272448989676,0.518762563453119
54,0.009566215097184165,0.009566215097184165,0.01622916772065761,0.05323400844976499,0.003215440264704079,0.07842167400565853,50,1,0.6184622370295265,0.43145309300507184,0.5200762885169405
55,0.009565737169592563,0.009565737169592563,0.01620507498815136,0.053117468216941945,0.0032154402647040794,0.07836308446101072,50,1,0.6200181970482637,0.4335873093988417,0.5183803838374855
56,0.009556501198286351,0.009556501198286351,0.01617227655093174,0.05303184412612435,0.0023698141476200672,0.07830345002689972,50,1,0.6185895255215439,0.4356623396281559,0.515069919760221
57,0.009543552153908163,0.009543552153908163,0.01613325653914842,0.05296168033291297,0.001785169358686201,0.07824277233823367,50,1,0.6155511989179026,0.43779384950874883,0.5102820206750681
58,0.009532589236042768,0.009532589236042768,0.016090128179082643,0.0528912973099788,0.001785169358686201,0.07818105305852205,50,1,0.6110404725534854,0.4401100428915379,0.5053140652216623
59,0.009525519467420463,0.009525519467420463,0.016044057053078528,0.05282066368416459,0.0008810989117404563,0.0781182938798301,50,1,0.605182258554965,0.4425964644223001,0.5001785501109409
60,0.009524408757948341,0.009524408757948341,0.015996124812678557,0.05271941006918446,0.0008946500794000257,0.0780544965227324,50,1,0.5992511533450089,0.44553263881058786,0.49609419207290845
61,0.00952681550735797,0.00952681550735797,0.015945868042449737,0.052574183497516025,0.0008946500794000257,0.07798966273626573,50,1,0.5944360401966781,0.44904151088567246,0.4929679967267184
62,0.009527968448521003,0.009527968448521003,0.015892857356489706,0.05238871173151896,0.0008946500794000257,0.07792379429788109,50,1,0.5906375769962765,0.4530754307305456,0.49071524197749045
63,0.009528203710717992,0.009528203710717992,0.015837058751462692,0.052166387959872634,0.0018234024058157217,0.07785689301339498,50,1,0.5877653936058274,0.45759101449111633,0.48925885086053494
64,0.009526753538402703,0.009526753538402703,0.015777970746361496,0.05189234195283016,0.0018234024058157217,0.07778896071693993,50,1,0.5869567639033016,0.46274191825514605,0.4885288636496215
65,0.009522807222421116,0.009522807222421116,0.01571655103988288,0.05157095565665269,0.0008946500794000257,0.07771999927091415,50,1,0.5880297799875788,0.4684753365675205,0.4884614993337076
66,0.00951867023539191,0.00951867023539191,0.015654572546335607,0.051224404914326206,0.0008946500794000257,0.07765001056593053,50,1,0.589584955498022,0.47454746681845544,0.4889986011603144
67,0.009513856657575329,0.009513856657575329,0.015592905180977536,0.05085471757328477,0.0008946500794000257,0.07757899652076475,50,1,0.5915808268867719,0.4809317389646305,0.49008744128688436
68,0.009508423503802132,0.009508423503802132,0.015532443423769983,0.050463739349671376,0.0008946500794000257,0.07750695908230275,50,1,0.5939796884714982,0.4876039599535274,0.4916800797741847
69,0.009502917324770757,0.009502917324770757,0.015474088227571941,0.050053150191398936,0.0008810989117404563,0.0774339002254873,50,1,0.596747254647914,0.49454210022228734,0.4937329341214727
70,0.009508405997206232,0.009508405997206232,0.015417359919736919,0.04964141516903075,0.0020592108220290695,0.07735982195326382,50,1,0.5985917189972173,0.5015560360621859,0.4962062726124871
71,0.00951548795584684,0.00951548795584684,0.015388407004176296,0.04943468013435675,0.0020592108220290695,0.07728472629652564,50,1,0.5991441852891263,0.5051349697978913,0.49729883287246995
72,0.009515417422164501,0.009515417422164501,0.015382420038411173,0.0494143635027093,0.0020592108220290695,0.07720861531405805,50,1,0.598519797272136,0.5055906727182248,0.4971339302187396
73,0.009508838476963728,0.009508838476963728,0.015397299540631907,0.049563601864148155,0.0020592108220290695,0.07713149109248213,50,1,0.5968231304404155,0.5032060703020489,0.4958235578562078
74,0.009502072608291298,0.009502072608291298,0.015432967901652755,0.049867092538849876,0.0008946500794000257,0.07705335574619736,50,1,0.5941491530334471,0.4982378871672987,0.4934694165364524
75,0.00950559302739436,0.00950559302739436,0.015460687654525879,0.05008347129777151,0.0008946500794000257,0.0769742114173237,50,1,0.5923449037535364,0.49466488774864914,0.49197090425003775
76,0.009507655469544058,0.009507655469544058,0.015479891994633198,0.050220637892048586,0.0008946500794000257,0.07689406027564295,50,1,0.5913317418639706,0.49236048618097356,0.49125077843374515
77,0.009508391629513124,0.009508391629513124,0.01549063724054119,0.0502857618123141,0.0008946500794000257,0.07681290451853913,50,1,0.5910382910108755,0.49120979960404604,0.4912389303703735
78,0.009507921021532407,0.009507921021532407,0.015493429561019168,0.05028534915391212,0.0008946500794000257,0.0767307463709383,50,1,0.5913997744108732,0.49110857652112866,0.49187173231838616
79,0.009506352096200963,0.009506352096200963,0.015489092564487241,0.05022530346336038,0.0008946500794000257,0.0766475880852476,50,1,0.5923574098493358,0.49196222162607073,0.4930914433789251
80,0.009503783256667956,0.009503783256667956,0.015478666651880888,0.05011098109597548,0.0008946500794000257,0.07656343194129343,50,1,0.5938578592261803,0.4936849086048568,0.4948456689314538
81,0.009501330781521529,0.009501330781521529,0.015463332827832106,0.049947241569230104,0.0008810989117404569,0.076478280246259,50,1,0.5958527278362351,0.4961987731444205,0.4970868689113184
82,0.009506713836285754,0.009506713836285754,0.015442870065715947,0.04975681272526784,0.0020592108220290695,0.07639213533462103,50,1,0.5982979899490911,0.4992515815314893,0.49838674617235995
83,0.009507361930615894,0.009507361930615894,0.015446831442134676,0.04976147944253978,0.0020592108220290695,0.07630499956808577,50,1,0.5993143064471124,0.49906118131413113,0.4983356786673378
84,0.009502907005820693,0.009502907005820693,0.015472699099248343,0.04994323497595142,0.0008778683558949366,0.07621687533552432,50,1,0.599032117595222,0.4959272604532059,0.4970566068839276
85,0.0095032716753183,0.0095032716753183,0.015487800030126933,0.05008313347863663,0.0008810989117404563,0.076127765052907,50,1,0.5980570098321333,0.49369756723560115,0.49516099275687314
86,0.009503411566443198,0.009503411566443198,0.015494115988988607,0.05016636583206674,0.0008946500794000257,0.07603767116323723,50,1,0.5964518664222007,0.4924739355784935,0.4941170134592825
87,0.009504032180899173,0.009504032180899173,0.01549317019878696,0.05017959078189849,0.0008946500794000257,0.0759465961364845,50,1,0.5956568361897567,0.492349981481292,0.49384666998842003
88,0.009503398414053373,0.009503398414053373,0.015485442693712098,0.05012921824965777,0.0008946500794000257,0.0758545424695167,50,1,0.5955975707509971,0.4932250349785613,0.49427914441144155
89,0.009501624914711095,0.009501624914711095,0.015471751039010944,0.0500210571814775,0.0008946500794000257,0.07576151268603158,50,1,0.5962066925931184,0.4950078648335135,0.4953502563827217
90,0.009502009065297133,0.009502009065297133,0.015453143723181937,0.04986037159130319,0.0020592108220290695,0.07566750933648765,50,1,0.597423145299574,0.4976157982804363,0.49700184443479206
91,0.00950167901828229,0.00950167901828229,0.015459911290906181,0.049898532232117314,0.0008778683558949366,0.07557253499803425,50,1,0.5972811870443877,0.4969135610775158,0.4972206870377088
92,0.009500848215626308,0.009500848215626308,0.015456925239363652,0.049907762862870644,0.0008778683558949366,0.07547659227444081,50,1,0.5964093179165129,0.4969028754648234,0.4966554935759504
93,0.009501050938330905,0.009501050938330905,0.015445174401240769,0.04989073031600583,0.0008946500794000257,0.0753796837960256,50,1,0.5948744642559839,0.4975200592754379,0.49537828772432346
94,0.009502088763815593,0.009502088763815593,0.015427922677890124,0.04981137946417424,0.0013546315720260002,0.07528181221958347,50,1,0.5941645921752895,0.49909064703382416,0.49491903327178044
95,0.009501904291485565,0.009501904291485565,0.01543879853903425,0.04988746265178653,0.0008946500794000257,0.07518298022831316,50,1,0.5936932720413577,0.49778513775376504,0.49467868639022894
96,0.00950159557157721,0.00950159557157721,0.015441830563480008,0.04989176566551253,0.0008946500794000257,0.0750831905317436,50,1,0.5939504220245545,0.49762588049809603,0.4951624600604531
97,0.00950141108622051,0.00950141108622051,0.015437815829709841,0.049830943352246485,0.0017402578652572656,0.07498244586565977,50,1,0.5948686680152715,0.49850656102275465,0.49630345444567897
98,0.009500775532570433,0.009500775532570433,0.015459656482574769,0.04994509132466573,0.0008946500794000257,0.07488074899202755,50,1,0.595870672669254,0.49635229362233424,0.4960225206309986
99,0.009501815243626636,0.009501815243626636,0.015472673612136948,0.049983045941146824,0.0008778683558949366,0.07477810269891813,50,1,0.5974673729909692,0.49543779958758116,0.4964780226265105
100,0.009502195560654604,0.009502195560654604,0.015475072718250486,0.04999128916981778,0.0008810989117404563,0.07467450980043146,50,1,0.5981415910476554,0.4952554008878359,0.4961012125033737
101,0.009501956733858005,0.009501956733858005,0.015469081770280212,0.04995270967279578,0.0008778683558949366,0.07456997313661919,50,1,0.5979795496749755,0.4959336438288955,0.4964754374680237
102,0.009500822954337204,0.009500822954337204,0.01545420908503918,0.049891613230538534,0.0008810989117404563,0.07446449557340677,50,1,0.5970590246901024,0.49719503742081855,0.4960192089437331
103,0.00950233051540729,0.00950233051540729,0.015432732796196783,0.04979005783401301,0.0017402578652572656,0.07435808000251488,50,1,0.595450663523583,0.49918371377589227,0.49632703535962025
104,0.009501255902616794,0.009501255902616794,0.01543929180174599,0.04987119482061223,0.0008946500794000257,0.07425072934138015,50,1,0.5941740233005951,0.4979643993587225,0.495263469853261
105,0.009501636851766991,0.009501636851766991,0.015438339595467782,0.04987788497601251,0.0008946500794000257,0.07414244653307517,50,1,0.5937278428048459,0.4979172971887471,0.4950280186211078
106,0.009501811772411765,0.009501811772411765,0.015430458887882883,0.04981710839242509,0.0013546315720260002,0.07403323454622784,50,1,0.5940342256589963,0.49893250239059855,0.49554306128170994
107,0.009501198016294581,0.009501198016294581,0.015450960311713198,0.04991643702525304,0.0008810989117404569,0.07392309637493996,50,1,0.5944891006700675,0.49700593474160626,0.49619098967840536
108,0.00950105201878568,0.00950105201878568,0.015461118920735848,0.04995925977201342,0.0008946500794000257,0.0738120350387051,50,1,0.5956139550932287,0.49612904015433296,0.4959650690821238
109,0.009501454528825427,0.009501454528825427,0.015463296473450395,0.04993047224070203,0.0008778683558949366,0.07370005358232594,50,1,0.5973462708409225,0.4964049432565189,0.496496169886392
110,0.009501744313172439,0.009501744313172439,0.015455637003911579,0.04987755851312458,0.0012792518663239587,0.07358715507583062,50,1,0.5981145008849234,0.49731984941216273,0.49615922695156756
111,0.009501764597952963,0.009501764597952963,0.01545643029707237,0.04991478735014289,0.0008810989117404563,0.07347334261438876,50,1,0.5975072477128529,0.4968364876145161,0.4949967076762276
112,0.00950096532227858,0.00950096532227858,0.015448762673382981,0.049900687313279915,0.0008810989117404563,0.07335861931822646,50,1,0.5961582407602809,0.49727399554829194,0.4946891787886532
113,0.009501357153734822,0.009501357153734822,0.015433501215240397,0.0498401007279254,0.0006698485185635091,0.07324298833254086,50,1,0.5941371561620847,0.4985455437680882,0.49515587293479574
114,0.009501917379654305,0.009501917379654305,0.015430334225494655,0.04983000744072289,0.0006698485185635091,0.07312645282741384,50,1,0.5930019111225497,0.4987823582637388,0.4958036944607377
115,0.009502344062332722,0.009502344062332722,0.015438020509474461,0.049865627247812946,0.0011858096461643583,0.07300901599772514,50,1,0.5926684667377617,0.49808239564199985,0.4966156880139479
116,0.009502276037320243,0.009502276037320243,0.01545412531512884,0.04996350756031833,0.0008946500794000257,0.07289068106306476,50,1,0.5930607139367965,0.49632786644544674,0.49599378694817636
117,0.009501849966004871,0.009501849966004871,0.01546135592157344,0.04998274063316612,0.0008946500794000257,0.07277145126764471,50,1,0.594149040426103,0.49583817204501296,0.49618576278404586
118,0.009501219485620008,0.009501219485620008,0.015460637869394988,0.04993079755543612,0.0008810989117404569,0.07265132988021006,50,1,0.5958676722001892,0.49649310401627095,0.49711445916405045
119,0.009503384241464814,0.009503384241464814,0.015451628217811176,0.049835474931482805,0.0020592108220290695,0.07253032019394934,50,1,0.5981570155868839,0.4979759424818611,0.4971140793948975
120,0.009502535140475409,0.009502535140475409,0.015469290375358713,0.049951637425905575,0.0008810989117404563,0.0724084255264042,50,1,0.5988481394276047,0.4959425701082022,0.4957035009854721
121,0.00950306956635734,0.00950306956635734,0.015476700627245786,0.0500075570657323,0.0008810989117404563,0.07228564921937854,50,1,0.5986501165082354,0.4950034398860717,0.4951919684575544
122,0.009502308981028862,0.009502308981028862,0.015474657676273592,0.050008983829644416,0.0008810989117404563,0.07216199463884684,50,1,0.5976475814055867,0.4950541248566717,0.4954937671501728
123,0.009501055324750143,0.009501055324750143,0.015464164948798279,0.04996111335421473,0.0008810989117404569,0.0720374651748619,50,1,0.5959170139827111,0.49600026538939657,0.4965314433725891
124,0.009500969830811105,0.009500969830811105,0.015446043760171191,0.04986888582127227,0.0011858096461643583,0.07191206424146185,50,1,0.595103487725996,0.49775660051862514,0.4966182182328329
125,0.00950071635984609,0.00950071635984609,0.015439104388095544,0.049852936872528675,0.0006698485185635091,0.07178579527657665,50,1,0.5950795317610454,0.49819235730050027,0.49530907184413464
126,0.009501051558316782,0.009501051558316782,0.015443754198014832,0.049884552071470634,0.0008946500794000257,0.07165866174193374,50,1,0.5957698344383521,0.4976456330995733,0.4943618201432057
127,0.009502144218709761,0.009502144218709761,0.01544061333944462,0.049842216955903365,0.0011858096461643576,0.07153066712296322,50,1,0.597146155534971,0.4982737795907029,0.494280256821949
128,0.009501398260030347,0.009501398260030347,0.015447272383167352,0.049871437080277026,0.0011858096461643576,0.07140181492870219,50,1,0.5970254384574357,0.4976835312506209,0.4949402778311008
129,0.00950109930241752,0.00950109930241752,0.015462935764894119,0.04996535228842955,0.0008810989117404569,0.07127210869169866,50,1,0.5955513831980845,0.4959916606769071,0.49627095365390417
130,0.009501843199593636,0.009501843199593636,0.015468284854466028,0.05000034274022072,0.0008810989117404569,0.07114155196791465,50,1,0.5949802170547358,0.4953808880841564,0.496609680485551
131,0.00950140152007586,0.00950140152007586,0.015464125620804871,0.04998207215508188,0.0008946500794000257,0.07101014833662868,50,1,0.5952251818051931,0.4957473039224139,0.49605174718967926
132,0.009500446561638145,0.009500446561638145,0.015452890583275264,0.04989395136971374,0.0008778683558949366,0.07087790140033767,50,1,0.5962080645724357,0.4972115656995855,0.49633025655056134
133,0.009502298766996575,0.009502298766996575,0.015432612918747425,0.049785933144636974,0.0017402578652572656,0.07074481478465822,50,1,0.5962491949406616,0.49923840755065807,0.495714150187851
134,0.00950092733842889,0.00950092733842889,0.015442455960630886,0.0498755000102175,0.0008946500794000257,0.07061089213822709,50,1,0.5948658887115412,0.4978004763567903,0.495354833977982
135,0.009501015439672241,0.009501015439672241,0.015443920525504338,0.04988423395254507,0.0008946500794000257,0.0704761371326013,50,1,0.5943849807407025,0.49764367974394036,0.4958174308128386
136,0.009502328872001477,0.009502328872001477,0.015437767109143793,0.049819933728781816,0.0017402578652572656,0.07034055346215738,50,1,0.5947194276353728,0.49864439470111754,0.49702279816833006
137,0.00950138162147928,0.00950138162147928,0.01546043005056561,0.049950102602336455,0.0008810989117404569,0.07020414484399018,50,1,0.5952135361087729,0.49626512841546416,0.4966435446962161
138,0.00950164027289564,0.00950164027289564,0.01547198511994711,0.050017021699974976,0.0008810989117404563,0.07006691501781083,50,1,0.5964300610068285,0.4950485464220905,0.49542584127267675
139,0.009502008270520517,0.009502008270520517,0.015473456030584124,0.05002655921293832,0.0008810989117404563,0.06992886774584436,50,1,0.5966718036268701,0.4948821103880374,0.4951203287634133
140,0.009501236073053339,0.009501236073053339,0.015465730028373568,0.04998426616575307,0.0008946500794000257,0.06979000681272648,50,1,0.596033057222377,0.49566423030267487,0.4956387704922277
141,0.009500764661118181,0.009500764661118181,0.015451250041794103,0.04987334450379856,0.0012792518663239593,0.06965033602539979,50,1,0.596232492543738,0.49752108108453896,0.49690166204027864
142,0.00950076976757134,0.00950076976757134,0.015446556055803685,0.04986473028946464,0.0011858096461643583,0.06950985921300949,50,1,0.5955112649683578,0.4977892375222069,0.49660292183785154
143,0.009501265203702952,0.009501265203702952,0.01545210083078345,0.04992660772952339,0.0008946500794000257,0.06936858022679836,50,1,0.5955976621725166,0.4968415841648135,0.4948943060333967
144,0.009501470813035496,0.009501470813035496,0.015449523316839561,0.04990923849038797,0.0008810989117404563,0.06922650294000116,50,1,0.5964548331463932,0.49714468059859157,0.49415334734671185
145,0.009501444641906649,0.009501444641906649,0.015438139955165412,0.0498422714315224,0.0011858096461643576,0.06908363124773848,50,1,0.5963635291109705,0.49835775348821654,0.49428589475808804
146,0.009500869518420557,0.009500869518420557,0.015437766164424337,0.04985154821472415,0.0006698485185635091,0.06893996906690994,50,1,0.5948713680184987,0.4982561637721225,0.49516462614119583
147,0.009501245661976195,0.009501245661976195,0.01544880628354964,0.049907709973069446,0.0008810989117404569,0.0687955203360868,50,1,0.5942677454810132,0.49718779008493325,0.49620035141645086
148,0.00950115263848574,0.00950115263848574,0.015449565745009544,0.04990704524805996,0.0008810989117404569,0.06865028901540397,50,1,0.5945075980254897,0.4971689283954367,0.49624351079633294
149,0.00950051764095327,0.00950051764095327,0.015441071377462033,0.04985508685390508,0.0013546315720260002,0.0685042790864515,50,1,0.5955088580014496,0.49809738925200975,0.49539073815932944
150,0.009501751657101863,0.009501751657101863,0.015463918328829426,0.04997791560875649,0.0008810989117404563,0.0683574945521653,50,1,0.5966081514952544,0.4958058991364509,0.49482404243969247
151,0.009502118798536458,0.009502118798536458,0.015475425070042365,0.05003688818096127,0.0008810989117404563,0.06820993943671756,50,1,0.5967272174056322,0.49468817810799753,0.495120999236346
152,0.009501498608618016,0.009501498608618016,0.015476600067692142,0.05003824090248476,0.0008946500794000257,0.06806161778540631,50,1,0.5959616930817713,0.4946295888404169,0.49619739746834834
153,0.009501921061027895,0.009501921061027895,0.015469959464342972,0.04996540275557518,0.0008810989117404569,0.06791253366454453,50,1,0.5960613652455531,0.49574837354430823,0.4979774108447383
154,0.00950331816948137,0.00950331816948137,0.015454942141800328,0.049848102443244786,0.0020592108220290695,0.0677626911613487,50,1,0.5969415915845925,0.4977076179191728,0.498683715864648
155,0.009501753663408675,0.009501753663408675,0.015468759256337528,0.049957796240829536,0.0008778683558949366,0.06761209438382675,50,1,0.5962651317374431,0.49588242078310235,0.49781253777454115
156,0.009501986200687668,0.009501986200687668,0.015470803586752553,0.050027166887157415,0.0008946500794000257,0.0674607474606654,50,1,0.5947783374912763,0.49496796743901883,0.49612760462456434
157,0.009502465612933159,0.009502465612933159,0.015464881766549714,0.050015317883157315,0.0008946500794000257,0.06730865454111701,50,1,0.594231969237202,0.49532017468151696,0.49542322094341296
158,0.009501464581702129,0.009501464581702129,0.015451627522851064,0.049930210005546254,0.0008946500794000257,0.06715581979488577,50,1,0.5945338814468075,0.49681488502838933,0.4956032949499014
