x,ux,uy,target_uy,smooth_uy,highpass_uy
0.01,-0.004604150619858923,0.006606218148140392,0.1,0.01322112491265292,-0.006614906764512527
0.02,-0.009728835510353346,0.014166154791788463,0.1,0.018775581009434102,-0.004609426217645639
0.03,-0.015557214747060847,0.022451310240648923,0.1,0.026553545100233417,-0.004102234859584494
0.04,-0.021702812049140496,0.032560988256901,0.1,0.03635760678482091,-0.0037966185279199108
0.05,-0.02808233484297901,0.04462173439135956,0.1,0.047530599168804644,-0.0029088647774450846
0.06,-0.03456901654857671,0.059175532808774294,0.1,0.058742850789445314,0.0004326820193289796
0.07,-0.040630619883796446,0.07589420104076607,0.1,0.06801072913538936,0.007883471905376707
0.08,-0.039750184875377195,0.10086474677483998,0.1,0.073392171293171,0.02747257548166898
0.09,-0.015494362409526974,0.07433873408333658,0.1,0.07413333775507507,0.00020539632826151177
0.1,0.003968741698013328,0.08298553805482686,0.1,0.07129503086019116,0.0116905071946357
0.11,0.010254238462912863,0.05191465689750253,0.1,0.06719453324449677,-0.015279876346994244
0.12,-0.006736907775198501,0.05820315203030909,0.1,0.06409964474066018,-0.005896492710351094
0.13,0.0016305115002044118,0.0600490177667807,0.1,0.06320459756406918,-0.003155579797288484
0.14,-0.004071425173760376,0.06001853465522529,0.1,0.06442886942531928,-0.0044103347700939904
0.15,-0.007681677642780881,0.06526731289990148,0.1,0.06674687408525468,-0.0014795611853531954
0.16,-0.009409228941540655,0.07357803493924833,0.1,0.06861420553051391,0.004963829408734424
0.17,-0.008130362095925272,0.0824720525706759,0.1,0.0684715860471603,0.014000466523515595
0.18,0.01140118908675035,0.07050545963271057,0.1,0.06533255559814807,0.005172904034562498
0.19,0.028069724167488045,0.06270303981606314,0.1,0.05912251466985369,0.0035805251462094484
0.2,0.04423178633773886,0.056790920836690045,0.1,0.050574056087117375,0.00621686474957267
0.21,0.03785082445269394,0.03862917281746592,0.1,0.04088895260950126,-0.0022597797920353435
0.22,0.03706778320687882,0.0266711342695785,0.1,0.03138709066617701,-0.004715956396598508
0.23,0.03805878603929734,0.017616878924049943,0.1,0.02314250721317743,-0.005525628289127487
0.24,0.04063562993291941,0.012814357821578899,0.1,0.016706175125802532,-0.003891817304223633
0.25,0.04094393095393064,0.00953536888330204,0.1,0.012095367565855922,-0.0025599986825538823
0.26,0.03890633291485384,0.00682389501520262,0.1,0.009021530328204491,-0.002197635313001871
0.27,0.03707447197554704,0.005337635958562939,0.1,0.007132667700746957,-0.0017950317421840173
0.28,0.03581609726024635,0.004838948848333606,0.1,0.006119497284241559,-0.0012805484359079532
0.29,0.035167357604872544,0.005112684445323025,0.1,0.00571680354478048,-0.0006041190994574546
0.3,0.034656247025755475,0.005529105364747819,0.1,0.0056906708465804205,-0.0001615654818326014
0.31,0.03414124674327986,0.005897186064106997,0.1,0.005849675378654881,4.7510685452115814e-05
0.32,0.03359329219058229,0.006180654348098893,0.1,0.0060621813938738205,0.00011847295422507276
0.33,0.033011716565580274,0.006383027110328183,0.1,0.006256101094032429,0.0001269260162957541
0.34,0.03240229240254134,0.0065165868798892895,0.1,0.006402620574118151,0.00011396630577113851
0.35000000000000003,0.03177030495412296,0.006592961118523317,0.1,0.0064965644021963455,9.639671632697116e-05
0.36,0.03111998848916181,0.006622095013621405,0.1,0.00654249927519013,7.959573843127534e-05
0.37,0.030454836092882645,0.006612471220461251,0.1,0.00654770025386059,6.477096660066108e-05
0.38,0.02977788282357778,0.006571383444787243,0.1,0.006519436073071675,5.1947371715567285e-05
0.39,0.02909187544488561,0.0065051275137120845,0.1,0.00646420846150263,4.0919052209454146e-05
0.4,0.028399357220341585,0.0064191278820866495,0.1,0.00638764216698485,3.148571510179932e-05
0.41000000000000003,0.02770270270063293,0.0063180292265381565,0.1,0.006294549138817615,2.3480087720541103e-05
0.42,0.02700412569208164,0.0062057712515413204,0.1,0.006189014352853108,1.6756898688212105e-05
0.43,0.026305674739729747,0.006085656334853029,0.1,0.00607447415739822,1.1182177454808866e-05
0.44,0.02560922457874487,0.005960414435183729,0.1,0.005953786649365564,6.627785818165248e-06
0.45,0.024916468261356153,0.005832266758325208,0.1,0.005829296964276689,2.969794048519013e-06
0.46,0.02422891231436857,0.005702988146842839,0.1,0.0057028992172025094,8.892964032964495e-08
0.47000000000000003,0.02354787583573088,0.005573967457822581,0.1,0.0055760955536595415,-2.128095836960442e-06
0.48,0.022874493581575752,0.005446264974995517,0.1,0.005450052058449858,-3.7870834543414153e-06
0.49,0.022209722620396184,0.0053206659512985074,0.1,0.0053256509957045235,-4.985044406016076e-06
0.5,0.021554351900943517,0.005197729563065447,0.1,0.005203538836958635,-5.80927389318836e-06
0.51,0.020909014003087076,0.0050778327962696015,0.1,0.005084169651586409,-6.336855316807846e-06
0.52,0.020274198355056904,0.004961209029822462,0.1,0.004967843607817177,-6.634577994715611e-06
0.53,0.019650265266022926,0.0048479813032297845,0.1,0.004854740516842712,-6.759213612927105e-06
0.54,0.019037460214037273,0.004738190441911187,0.1,0.004744948521376978,-6.758079465790656e-06
0.55,0.018435927929857217,0.004631818357963659,0.1,0.004638488170395069,-6.669812431410287e-06
0.56,0.017845725917358526,0.00452880694727522,0.1,0.004535332228638225,-6.525281363005224e-06
0.5700000000000001,0.017266837145507224,0.00442907306904743,0.1,0.004435421642712168,-6.348573664738746e-06
0.58,0.016699181732154265,0.004332520126015098,0.1,0.004338678127951561,-6.158001936463174e-06
0.59,0.016142627514757632,0.004239046768669182,0.1,0.004245013855868169,-5.967087198986698e-06
0.6,0.015596999467056139,0.004148553230332483,0.1,0.004154338715703862,-5.785485371378844e-06
0.61,0.015062087973796042,0.004060945767334315,0.1,0.004066565600115911,-5.619832781596397e-06
0.62,0.014537656018364983,0.0039761396344735215,0.1,0.0039816141286988255,-5.474494225304015e-06
0.63,0.014023445371338714,0.0038940609743711987,0.1,0.0038994131776786452,-5.352203307446533e-06
0.64,0.013519181892397978,0.0038146479433005987,0.1,0.0038199025328040223,-5.254589503423616e-06
0.65,0.013024580074760893,0.003737851337956002,0.1,0.0037430339275980056,-5.182589642003469e-06
0.66,0.01253934697115779,0.003663634928930121,0.1,0.003668771672442443,-5.136743512321792e-06
0.67,0.012063185644269791,0.003591975648336814,0.1,0.0035970930225508947,-5.117374214080525e-06
0.68,0.011595798283189091,0.0035228637213582624,0.1,0.0035279883753415488,-5.124653983286376e-06
0.6900000000000001,0.011136889121304689,0.0034563027744725344,0.1,0.0034614613302517937,-5.158555779259319e-06
0.7000000000000001,0.010686167280320909,0.0033923098963343085,0.1,0.0033975285865884023,-5.218690254093876e-06
0.71,0.010243349649866609,0.0033309155702851466,0.1,0.0033362195974281734,-5.304027143026788e-06
0.72,0.009808163892041548,0.0032721633397618096,0.1,0.00327757583978785,-5.412500026040316e-06
0.73,0.009380351634754432,0.0032161090092678707,0.1,0.0032216495034385704,-5.540494170699645e-06
0.74,0.008959671886087624,0.0031628191242132663,0.1,0.003168501343477306,-5.68221926403956e-06
0.75,0.008545904663324153,0.003112368413657695,0.1,0.003118197386398496,-5.8289727408013595e-06
0.76,0.008138854783810056,0.0030648358225086854,0.1,0.0030708041281744458,-5.968305665760357e-06
0.77,0.00773835570974882,0.0030202987068926536,0.1,0.0030263818191861754,-6.083112293521747e-06
0.78,0.007344273274868181,0.0029788247225321384,0.1,0.0029849753996436584,-6.1506771115199706e-06
0.79,0.006956509047736555,0.0029404609071172175,0.1,0.0029466026370200803,-6.141729902862849e-06
0.8,0.006575003005224104,0.002905219451996468,0.1,0.00291123903257488,-6.019580578411638e-06
0.81,0.006199735102234708,0.0028730596865391336,0.1,0.0028787991179113144,-5.739431372180862e-06
0.8200000000000001,0.0058307252340306405,0.00284386587325564,0.1,0.002849113867371637,-5.247994115996878e-06
0.8300000000000001,0.005468031000956075,0.002817420548736636,0.1,0.0028219041220153354,-4.483573278699256e-06
0.84,0.005111742610670066,0.0027933733623466696,0.1,0.0027967501702071615,-3.3768078604918574e-06
0.85,0.004761974202070356,0.0027712056804906275,0.1,0.0027730579671470974,-1.852286656469932e-06
0.86,0.00441885086432418,0.0027501916575279686,0.1,0.0027500228868696896,1.68770658278989e-07
0.87,0.004082490675294594,0.002729357034097183,0.1,0.0027265922818111633,2.7647522860196547e-06
0.88,0.0037529812235433174,0.0027074376282750887,0.1,0.002701428062303564,6.009565971524817e-06
0.89,0.003430350341301872,0.002682840305480338,0.1,0.002672867474897897,9.972830582441385e-06
0.9,0.0031145311967656374,0.0026536098872673823,0.1,0.0026388687939570186,1.4741093310363749e-05
0.91,0.0028053224461291643,0.0026174039346371076,0.1,0.0025968879063905347,2.0516028246572986e-05
0.92,0.002502344775735735,0.0025714813358487932,0.1,0.0025435909204697825,2.7890415379010734e-05
0.93,0.0022049955126618387,0.0025126813888006914,0.1,0.002474174217990154,3.850717081053728e-05
0.9400000000000001,0.0019123986320670487,0.002437279993696498,0.1,0.002381471547625867,5.5808446070631026e-05
0.9500000000000001,0.0016233251315638554,0.0023403144954076507,0.1,0.0022560887787557993,8.422571665185142e-05
0.96,0.0013359865154545536,0.0022134842050211567,0.1,0.0020902236175763776,0.00012326058744477906
0.97,0.0010469082900277339,0.0020231514805104786,0.1,0.001886313227936739,0.0001368382525737395
0.98,0.0007473255417644188,0.0017032014722814061,0.1,0.001664885402461185,3.831606982022105e-05
0.99,0.00041623816471647915,0.0011362382793260945,0.1,0.0014607952997082421,-0.00032455702038214763
