index,singular_value,relative_to_largest
98,4.2529427248985926e-11,1.9268032799005796e-09
99,6.643924638708408e-12,3.010041896480249e-10
100,1.7529365706375244e-12,7.941710369124689e-11
101,4.1314039007562845e-13,1.871739899050972e-11
102,3.017130240694621e-14,1.3669162318183432e-12
103,3.3670891748032133e-15,1.5254657505135485e-13
104,4.46110201434548e-16,2.0211102169067912e-14
105,4.127958631485804e-17,1.8701790136688017e-15
106,6.339932930164266e-18,2.872317911236737e-16
107,5.2068141957508455e-18,2.358956449488711e-16
108,3.3307828677830468e-18,1.5090171134232849e-16
109,2.7333030286393845e-18,1.2383278076405626e-16
110,2.343736216381253e-18,1.0618338691718099e-16
111,2.1915514253573053e-18,9.92886278417947e-17
112,2.1149787532179403e-18,9.581948928591636e-17
113,2.0276853245068246e-18,9.186464494320643e-17
114,1.8631187933678122e-18,8.440892892558547e-17
115,1.74323813049979e-18,7.89777141326266e-17
116,1.6779748571347164e-18,7.6020949903457e-17
117,1.623330071568858e-18,7.354525815615584e-17
118,1.5983149627268008e-18,7.2411944192585e-17
119,1.5213178588936346e-18,6.892357668318884e-17
120,1.4361316162208683e-18,6.506419877942912e-17
121,1.352804193360528e-18,6.128903503849737e-17
122,1.3318701484274062e-18,6.034061440253203e-17
123,1.2817693354022834e-18,5.807078814088647e-17
124,1.251172082662875e-18,5.668457415335517e-17
125,1.2295259299725123e-18,5.570389134855642e-17
126,1.2082945038542971e-18,5.4741997805009606e-17
127,1.1536534002153872e-18,5.226647286806493e-17
128,1.1384685766610757e-18,5.157852173112935e-17
129,1.0818885577217172e-18,4.90151538909995e-17
130,1.049250484045235e-18,4.753648014725698e-17
131,1.0335495520121138e-18,4.682514662372275e-17
132,1.0002171670188169e-18,4.531501698205153e-17
133,9.774020538620054e-19,4.4281374215021425e-17
134,9.701367195927225e-19,4.3952216951330273e-17
135,9.572133060947728e-19,4.336671939996236e-17
136,9.309938027902398e-19,4.2178840130656124e-17
137,9.186115346732966e-19,4.161785926720226e-17
138,9.050804005744694e-19,4.1004828825720903e-17
139,8.816279845449574e-19,3.994231293848111e-17
140,8.714206771907497e-19,3.947986905994264e-17
141,8.614816130896926e-19,3.902957798978684e-17
142,8.199895463036881e-19,3.7149772510510525e-17
143,8.1050283180580855e-19,3.671997521973157e-17
144,7.7554435561917e-19,3.513617522679027e-17
145,7.720291868845831e-19,3.4976919880896385e-17
146,7.65021550612529e-19,3.465943767088929e-17
147,7.538072886935414e-19,3.415137353636266e-17
148,7.315190214761632e-19,3.3141599618498086e-17
149,7.284519877362381e-19,3.3002647108391227e-17
150,7.120251433424874e-19,3.225842599600721e-17
151,6.995836121004686e-19,3.169476020611161e-17
152,6.973556673931746e-19,3.1593822774146693e-17
153,6.891584845887145e-19,3.122244794652178e-17
154,6.700472165987503e-19,3.035660854476967e-17
155,6.463200144187803e-19,2.92816434220188e-17
156,6.3860023704407695e-19,2.8931897532458643e-17
157,6.243692863311315e-19,2.828716177457324e-17
158,6.192979117468717e-19,2.805740224535717e-17
159,6.1595880487132795e-19,2.7906123413359977e-17
160,6.044871305607372e-19,2.7386397164563045e-17
161,5.987754066278884e-19,2.7127626494004294e-17
162,5.884398730775265e-19,2.6659373304800232e-17
163,5.759844616176983e-19,2.6095078669163432e-17
164,5.560994325360651e-19,2.5194183883275552e-17
165,5.519383789301628e-19,2.5005666608195488e-17
166,5.440792837283017e-19,2.4649608899650686e-17
167,5.390219401272417e-19,2.442048504662868e-17
168,5.160758999245713e-19,2.3380910606455846e-17
169,5.1431526997424335e-19,2.330114495282683e-17
170,5.032218063570095e-19,2.279855360688639e-17
171,4.968528573834496e-19,2.251000723874626e-17
172,4.921976902695809e-19,2.2299104063140917e-17
173,4.808375426221496e-19,2.1784430549691536e-17
174,4.726888587389183e-19,2.1415252974334996e-17
175,4.676974437550767e-19,2.1189116029063995e-17
176,4.551418874721941e-19,2.0620284314373754e-17
177,4.504242261022789e-19,2.0406549825362272e-17
178,4.441285883347569e-19,2.0121324834475134e-17
179,4.377619960549876e-19,1.983288523676713e-17
180,4.291394047020796e-19,1.9442237199050574e-17
181,4.2774605390163164e-19,1.9379111192752916e-17
182,4.225023491722767e-19,1.914154421560553e-17
183,4.193355294446518e-19,1.8998070883544915e-17
184,4.1473222239447336e-19,1.8789517237366086e-17
185,4.09958236949403e-19,1.8573230976093226e-17
186,3.9818581447324713e-19,1.803987927806458e-17
187,3.9658577821186167e-19,1.7967389350129543e-17
188,3.937265291471265e-19,1.7837850561757646e-17
189,3.8257655828636113e-19,1.7332699145079895e-17
190,3.767889717988325e-19,1.7070491507963306e-17
191,3.6574228847962585e-19,1.6570019551760843e-17
192,3.6135952940154403e-19,1.6371457870757638e-17
193,3.53140948510078e-19,1.5999113598987963e-17
194,3.4876531658260547e-19,1.5800874814813114e-17
195,3.4748995215908946e-19,1.5743094202346536e-17
196,3.4583425051614423e-19,1.5668082344380834e-17
197,3.388313625654288e-19,1.5350815257918095e-17
198,3.249372770130642e-19,1.4721341236159344e-17
199,3.163506390406256e-19,1.433232207275154e-17
200,3.128625700491148e-19,1.4174294485546664e-17
201,3.0952401205739453e-19,1.4023040520828898e-17
202,3.061589849402521e-19,1.3870587367667306e-17
203,3.0067370521091547e-19,1.3622075792099123e-17
204,2.9645944437641604e-19,1.3431147954046386e-17
205,2.904362655240152e-19,1.315826676285869e-17
206,2.8834587020830265e-19,1.3063561030589515e-17
207,2.8413769995636246e-19,1.2872909127464916e-17
208,2.78614669486469e-19,1.2622687247868939e-17
209,2.765658696391137e-19,1.2529866005705653e-17
210,2.704079657691904e-19,1.2250881073592239e-17
211,2.636657621016159e-19,1.1945424335028943e-17
212,2.606522493633478e-19,1.180889660343915e-17
213,2.5276606662984305e-19,1.145161168944646e-17
214,2.508880258543291e-19,1.1366526717460772e-17
215,2.4504055865492587e-19,1.1101606174022469e-17
216,2.44243425522333e-19,1.1065491915407947e-17
217,2.372960289802908e-19,1.0750738877103249e-17
218,2.34827495166514e-19,1.0638901512798185e-17
219,2.3244170807039665e-19,1.0530813003281448e-17
220,2.2881756122618275e-19,1.0366620384711932e-17
221,2.245034458077548e-19,1.017116861694107e-17
222,2.2196456523467027e-19,1.0056144180170367e-17
223,2.163425656622627e-19,9.80143848774953e-18
224,2.1182267963535708e-19,9.596664245894999e-18
225,2.0845419778101862e-19,9.444054575249137e-18
226,2.0798934789461005e-19,9.422994468313066e-18
227,2.0455011492198607e-19,9.267179405646026e-18
228,2.004282603549329e-19,9.080438050005959e-18
229,1.9799167272425874e-19,8.970048013218898e-18
230,1.9468522847323947e-19,8.82024896724599e-18
231,1.9385009285060724e-19,8.78241299904851e-18
232,1.9087472076503478e-19,8.647613236525438e-18
233,1.8678731474683015e-19,8.462432578529394e-18
234,1.8428056202663313e-19,8.348863699858673e-18
235,1.7951836506091123e-19,8.133111517743305e-18
236,1.7790505694417623e-19,8.060020306036725e-18
237,1.7515748484894124e-19,7.935541062667928e-18
238,1.74045906688543e-19,7.885180816037232e-18
239,1.7364776126787823e-19,7.867142766807858e-18
240,1.6765971984607923e-19,7.595853483174771e-18
241,1.6610591947006602e-19,7.52545828026537e-18
242,1.6412511353643705e-19,7.435717514479397e-18
243,1.629149296905764e-19,7.380889919698124e-18
244,1.5930466612318985e-19,7.217326285459155e-18
245,1.5636216045228128e-19,7.084015541708948e-18
246,1.5508946609975244e-19,7.026355897284227e-18
247,1.500270785699997e-19,6.797003528174015e-18
248,1.4840766249768155e-19,6.723635594451354e-18
249,1.4749485939946364e-19,6.682280887432777e-18
250,1.4342595363977735e-19,6.4979383869454975e-18
251,1.4098199401468282e-19,6.387214360637595e-18
252,1.396217187585647e-19,6.325586847769585e-18
253,1.3676720274236776e-19,6.196262491005101e-18
254,1.3570497433525516e-19,6.1481380437407206e-18
255,1.308037087619066e-19,5.926085333575973e-18
256,1.2922251205786633e-19,5.8544489351435104e-18
257,1.2799235538195655e-19,5.7987164677378726e-18
258,1.2732783283346384e-19,5.768610155266096e-18
259,1.2574860739534122e-19,5.697063065387296e-18
260,1.2361490361457976e-19,5.600395235391879e-18
261,1.2205961117252024e-19,5.529932434164375e-18
262,1.19951451581216e-19,5.434421888224077e-18
263,1.1883240441477398e-19,5.383723256943653e-18
264,1.1860842029037011e-19,5.3735756162754536e-18
265,1.1504198216750197e-19,5.2119975016097155e-18
266,1.1322786375497786e-19,5.129808543669709e-18
267,1.099526551270582e-19,4.981424633167252e-18
268,1.0920961683516458e-19,4.9477611509498536e-18
269,1.0877776228813975e-19,4.928195903744055e-18
270,1.0613789541105315e-19,4.808596264475633e-18
271,1.0254707586988175e-19,4.6459135453091024e-18
272,1.0209497726963987e-19,4.625431137664987e-18
273,1.0153017176471142e-19,4.599842523620625e-18
274,1.0073971674487431e-19,4.564030818094486e-18
275,9.98050240767746e-20,4.5216844002118775e-18
276,9.844824942548357e-20,4.4602154828693374e-18
277,9.634961146313408e-20,4.365136316025507e-18
278,9.517924031290933e-20,4.3121124425143065e-18
279,9.394160237210234e-20,4.256041035069401e-18
280,9.245609766099849e-20,4.18873997942843e-18
281,9.070195262849149e-20,4.109268126156849e-18
282,8.997474279359017e-20,4.0763217550039845e-18
283,8.837980961978591e-20,4.004063023361142e-18
284,8.793363922257385e-20,3.983849194011647e-18
285,8.600059165012458e-20,3.896272129289057e-18
286,8.271343391252514e-20,3.747346862243327e-18
287,8.212971986557299e-20,3.72090159333324e-18
288,8.195020426603579e-20,3.712768607108041e-18
289,8.0878051677998e-20,3.664194543058439e-18
290,8.009429507555583e-20,3.62868631052598e-18
291,7.74528812078922e-20,3.509016584573804e-18
292,7.629256703052398e-20,3.4564483440099356e-18
293,7.522554973976664e-20,3.408106935518692e-18
294,7.470626333581852e-20,3.384580572455364e-18
295,7.392256021407042e-20,3.3490747628752798e-18
296,7.134228570700707e-20,3.2321749665496174e-18
297,7.091375539110246e-20,3.2127603242270708e-18
298,6.975443240754789e-20,3.160236989875552e-18
299,6.763703885864807e-20,3.064308097840972e-18
300,6.72542004788388e-20,3.0469635368251423e-18
301,6.645680979119768e-20,3.010837609633266e-18
302,6.570188086972658e-20,2.97663542032405e-18
303,6.45807237241477e-20,2.9258411960628502e-18
304,6.419881513121368e-20,2.908538759207084e-18
305,6.317712490988374e-20,2.8622509016731503e-18
306,6.231640328968199e-20,2.8232557552965757e-18
307,6.081138820538017e-20,2.755070778721286e-18
308,6.027426573904258e-20,2.730736349673168e-18
309,5.940655823514856e-20,2.69142470659109e-18
310,5.833700413830323e-20,2.642968367647992e-18
311,5.794627245264101e-20,2.6252661990039736e-18
312,5.691123295182674e-20,2.578373549984273e-18
313,5.610984456650378e-20,2.5420665063865647e-18
314,5.468424644239724e-20,2.4774795293443543e-18
315,5.433010566438857e-20,2.4614351182917713e-18
316,5.4143889085786366e-20,2.4529985430159746e-18
317,5.323552096827181e-20,2.4118447635884398e-18
318,5.184052366704361e-20,2.3486441622795413e-18
319,5.1736581821203475e-20,2.343935058432194e-18
320,5.081456364922918e-20,2.302162860855036e-18
321,4.980198059630384e-20,2.2562876052084927e-18
322,4.8779646545744984e-20,2.2099705788766176e-18
323,4.8083033424928213e-20,2.1784103973074303e-18
324,4.790617213981179e-20,2.1703976652700413e-18
325,4.765922332208717e-20,2.1592096050788306e-18
326,4.646488933899947e-20,2.105100091154799e-18
327,4.5791408159893705e-20,2.074587906326746e-18
328,4.527057096524901e-20,2.050991284414572e-18
329,4.370066507152872e-20,1.9798664181555836e-18
330,4.338052528444044e-20,1.9653624280553386e-18
331,4.280297476662037e-20,1.9391963989308687e-18
332,4.1653931198283377e-20,1.887138775317488e-18
333,4.1558581613515693e-20,1.882818945389096e-18
334,4.0684162666666516e-20,1.843203239188012e-18
335,3.918019168043562e-20,1.775065565661875e-18
336,3.850837406330554e-20,1.744628748805563e-18
337,3.803339084161766e-20,1.723109549308989e-18
338,3.7885213961362285e-20,1.7163963693451488e-18
339,3.727551261398926e-20,1.6887737411587757e-18
340,3.6263182159691944e-20,1.642909929538086e-18
341,3.53011531865148e-20,1.5993250354828458e-18
342,3.522222330819296e-20,1.595749103280836e-18
343,3.470161688918417e-20,1.5721629366999694e-18
344,3.449844041460134e-20,1.5629579903146599e-18
345,3.411679620596577e-20,1.545667531436646e-18
346,3.289880775125447e-20,1.4904863474606794e-18
347,3.247824023950714e-20,1.471432461399383e-18
348,3.180040743244894e-20,1.4407231252915213e-18
349,3.101123687592286e-20,1.4049696126045693e-18
350,3.0646499225841433e-20,1.3884451083744571e-18
351,2.999085400908485e-20,1.3587409849988517e-18
352,2.940188302484869e-20,1.3320575496083702e-18
353,2.8738896279523045e-20,1.3020208169727449e-18
354,2.813904760720864e-20,1.274844565985566e-18
355,2.787182841476408e-20,1.2627381528556588e-18
356,2.71389140611514e-20,1.2295333374660792e-18
357,2.690679389953704e-20,1.2190170921822854e-18
358,2.6488929009072087e-20,1.2000856488597712e-18
359,2.5908607213899138e-20,1.1737940665210108e-18
360,2.561690350947919e-20,1.160578378213125e-18
361,2.5244194695963543e-20,1.1436927390032312e-18
362,2.4803292332592714e-20,1.1237175788656329e-18
363,2.4477842715815106e-20,1.1089730259851463e-18
364,2.3679725837397705e-20,1.072814198590749e-18
365,2.3436019817821387e-20,1.0617730539474865e-18
366,2.219782216312711e-20,1.0056762885651823e-18
367,2.1802008341646886e-20,9.877438728523357e-19
368,2.103308433684661e-20,9.529076337990862e-19
369,2.0701249312133232e-20,9.378737888742436e-19
370,2.0479674336471322e-20,9.278352951190887e-19
371,2.0279564309476943e-20,9.187692746881892e-19
372,2.004023782184474e-20,9.079265455200504e-19
373,1.978306983146924e-20,8.962755038909214e-19
374,1.912151603097845e-20,8.663036910763779e-19
375,1.895852605230516e-20,8.589194010491448e-19
376,1.852724612711671e-20,8.393801871880365e-19
377,1.827688507410434e-20,8.280375350690829e-19
378,1.7819701381366123e-20,8.073247464032994e-19
379,1.767098342047426e-20,8.005870526848071e-19
380,1.6381252176667356e-20,7.421555488649044e-19
381,1.5594978877112607e-20,7.065332969213054e-19
382,1.5208232297149048e-20,6.890116742010773e-19
383,1.5074352666833766e-20,6.829462336934224e-19
384,1.4471991055138285e-20,6.556561335397993e-19
385,1.4357980240774825e-20,6.504908532792971e-19
386,1.3324886493552462e-20,6.036863569727947e-19
387,1.267437789110686e-20,5.742149488238497e-19
388,1.2005589594548779e-20,5.439153758758515e-19
389,1.15273201520355e-20,5.2224729355920605e-19
390,1.1518117129298252e-20,5.21830348974194e-19
391,1.0376668216093907e-20,4.70116802564901e-19
392,1.0219165629950721e-20,4.629811198340514e-19
393,8.876489671467034e-21,4.021509462814153e-19
394,6.956039732519445e-21,3.1514461958941143e-19
395,6.576565025007181e-21,2.9795245034637565e-19
396,5.0813116847752915e-21,2.302097313256346e-19
397,3.547048143521028e-21,1.6069964819628604e-19
