x,ux,uy,target_uy,smooth_uy,highpass_uy
0.005,-0.0033281356510398473,0.003986061103327087,0.1,0.012910869399865917,-0.00892480829653883
0.01,-0.007159009684158717,0.01128341379653242,0.1,0.01593337991913003,-0.004649966122597609
0.015,-0.010548947281107134,0.01589033546305508,0.1,0.0194881216322075,-0.00359778616915242
0.02,-0.014067033699535735,0.02095990768601969,0.1,0.02354983941145173,-0.002589931725432041
0.025,-0.017498737518376113,0.025855285853399957,0.1,0.028082845919446268,-0.0022275600660463107
0.03,-0.02082280970318936,0.030783071532840496,0.1,0.033049289409620895,-0.002266217876780399
0.035,-0.02401846254594989,0.03585592947638744,0.1,0.03841355766026535,-0.002557628183877912
0.04,-0.02708023591394192,0.041187337241496,0.1,0.04414061586015986,-0.00295327861866386
0.045,-0.030019998407482436,0.04690143454962758,0.1,0.050187975230685924,-0.003286540681058346
0.05,-0.03286233558047106,0.05313244464719209,0.1,0.056493190070203675,-0.0033607454230115824
0.055,-0.03561809000773491,0.059994292713134875,0.1,0.0629605040953486,-0.0029662113822137293
0.06,-0.038220357509197805,0.06754357135011055,0.1,0.0694511805480167,-0.0019076091979061544
0.065,-0.04039769761911947,0.07575264638952109,0.1,0.07578177389682665,-2.912750730556246e-05
0.07,-0.03841039723245222,0.08580255873956062,0.1,0.08173306744338724,0.004069491296173386
0.075,-0.030817297553270975,0.09548296590235109,0.1,0.08706986365318756,0.008413102249163529
0.08,-0.024925670871872918,0.10535994705583937,0.1,0.09156880036629096,0.013791146689548409
0.085,-0.016127182270015406,0.10853559660104584,0.1,0.0950488143314614,0.01348678226958444
0.09,-0.008070379173789123,0.11220716429836058,0.1,0.0973976867771179,0.01480947752124269
0.095,-0.0007452104430259383,0.11167656307707685,0.1,0.09858864528517006,0.013087917791906795
0.1,0.004690055849230606,0.10857302489990912,0.1,0.09868396102955504,0.009889063870354084
0.105,0.008007112628694532,0.10400766643235365,0.1,0.09782444796976988,0.006183218462583767
0.11,0.010328749808393696,0.09923941425968016,0.1,0.09620886665324593,0.0030305476064342307
0.115,0.011679850668641679,0.09448247691202297,0.1,0.0940677819263912,0.0004146949856317639
0.12,0.012469672090782166,0.09018933027686388,0.1,0.09163761590853375,-0.0014482856316698767
0.125,0.012760896139129297,0.08642310902030308,0.1,0.08913915387539437,-0.0027160448550912902
0.13,0.012690773015354631,0.0832782845754558,0.1,0.0867626190384212,-0.003484334462965394
0.135,0.012273264035177839,0.08061287470112502,0.1,0.0846603555877995,-0.004047480886674476
0.14,0.011557109024323123,0.07838138158238218,0.1,0.08294439195597611,-0.004563010373593926
0.145,0.01086822934966322,0.0767926700399009,0.1,0.08168743465382834,-0.0048947646139274464
0.15,0.010267199407302913,0.07588268790366892,0.1,0.0809249603226607,-0.005042272418991772
0.155,0.009816164210591932,0.07573945215017612,0.1,0.08065706524140734,-0.004917613091231218
0.16,0.009537048167730393,0.07644260094646954,0.1,0.08084958721260019,-0.004406986266130647
0.165,0.009413006851987878,0.07785527731003779,0.1,0.08143478600407708,-0.0035795086940392934
0.17,0.009437705679133799,0.08001988679061833,0.1,0.08231237755650275,-0.0022924907658844196
0.17500000000000002,0.009683354030904584,0.08251027068575469,0.1,0.08335168442609521,-0.0008414137403405242
0.18,0.010193757147647989,0.08524098789034493,0.1,0.0843968099678336,0.0008441779225113327
0.185,0.011207758262988293,0.08758512965357441,0.1,0.08527494443816028,0.0023101852154141372
0.19,0.012571439313671594,0.08980538481244177,0.1,0.0858086683743058,0.003996716438135969
0.195,0.014340266793047325,0.09170304255609671,0.1,0.08583132317301162,0.005871719383085089
0.2,0.015922263784644678,0.09458884932482488,0.1,0.085203523443307,0.009385325881517873
0.20500000000000002,0.017890719637951153,0.09745220939497681,0.1,0.08382787579603335,0.013624333598943467
0.21,0.02652507433386951,0.08970475081842767,0.1,0.08165898213595221,0.00804576868247546
0.215,0.0338415978784394,0.08415274480766045,0.1,0.07870673374773758,0.005446011059922873
0.22,0.040793649247474084,0.07913924211095273,0.1,0.07503266910124694,0.004106573009705794
0.225,0.04774802640354987,0.07458425473723763,0.1,0.07074083309467047,0.003843421642567166
0.23,0.05450784387771327,0.0695804260042894,0.1,0.06596550966800571,0.003614916336283691
0.23500000000000001,0.061139392247017726,0.06367279194577241,0.1,0.06085809628123994,0.0028146956645324697
0.24,0.057789617020020626,0.055173558204602687,0.1,0.05557459640832621,-0.00040103820372352356
0.245,0.05603341341828432,0.04767090212361527,0.1,0.050264436614040356,-0.002593534490425084
0.25,0.05480771053102676,0.04134940944345606,0.1,0.0450609728768454,-0.0037115634333893394
0.255,0.053736593067744504,0.036019988484080535,0.1,0.0400741587664188,-0.004054170282338267
0.26,0.05264152229726211,0.031441121399642336,0.1,0.03538607052445338,-0.003944949124811047
0.265,0.05133304453966714,0.02740750686814007,0.1,0.031049824309439873,-0.003642317441299805
0.27,0.04998576129089739,0.023801663720849405,0.1,0.027091930315690273,-0.0032902665948408676
0.275,0.048637662086714446,0.02055819821074974,0.1,0.02351731852348867,-0.002959120312738931
0.28,0.04732560569307023,0.017658549799216376,0.1,0.020315784109460618,-0.0026572343102442414
