cycles_per_unit_length,wavenumber,power
1.0050251256281406,6.314759102693051,0.00028179919998067986
2.0100502512562812,12.629518205386102,0.00016214471870013326
3.015075376884422,18.94427730807915,5.900792906843287e-05
4.0201005025125625,25.259036410772204,6.7491441801736215e-06
5.025125628140703,31.573795513465253,2.5100598136638364e-06
6.030150753768844,37.8885546161583,8.916564869820094e-06
7.035175879396984,44.203313718851355,9.455601896160358e-06
8.040201005025125,50.51807282154441,6.085028057008347e-06
9.045226130653266,56.83283192423746,2.8578540488925037e-06
10.050251256281406,63.147591026930506,1.090628887453217e-06
11.055276381909547,69.46235012962356,3.78147173022604e-07
12.060301507537687,75.7771092323166,1.0670934592956555e-07
13.065326633165828,82.09186833500966,2.7816466142626818e-08
14.070351758793969,88.40662743770271,8.946482394042322e-08
15.07537688442211,94.72138654039577,1.846602658465229e-07
16.08040201005025,101.03614564308882,2.0482126598139552e-07
17.08542713567839,107.35090474578186,1.5446006004992886e-07
18.09045226130653,113.66566384847492,9.502718900011531e-08
19.09547738693467,119.98042295116797,5.248964301145201e-08
20.100502512562812,126.29518205386101,2.2294659894410434e-08
21.105527638190953,132.60994115655407,4.772850679823333e-09
22.110552763819094,138.92470025924712,9.286219919410143e-10
23.115577889447234,145.23945936194016,1.7030927926768501e-09
24.120603015075375,151.5542184646332,1.0153204847011075e-09
25.125628140703515,157.86897756732628,4.269811403898143e-09
26.130653266331656,164.18373667001933,1.381151116640114e-08
27.135678391959797,170.49849577271237,1.9237079949087114e-08
28.140703517587937,176.81325487540542,1.2376143089612577e-08
29.145728643216078,183.12801397809847,1.924494770461117e-09
30.15075376884422,189.44277308079154,1.8576707469737596e-09
31.15577889447236,195.75753218348459,1.108364890187368e-08
32.1608040201005,202.07229128617763,1.5849988425106962e-08
33.16582914572864,208.38705038887065,1.008513891283315e-08
34.17085427135678,214.70180949156372,2.4985050334689302e-09
35.175879396984925,221.0165685942568,2.165903906662517e-09
36.18090452261306,227.33132769694984,6.394654323565214e-09
37.1859296482412,233.64608679964286,7.308993395588819e-09
38.19095477386934,239.96084590233593,3.954812601989402e-09
39.19597989949749,246.275605005029,1.7532244158687024e-09
40.201005025125625,252.59036410772202,3.0978174789035224e-09
41.20603015075376,258.90512321041507,4.558653914403823e-09
42.211055276381906,265.21988231310814,3.1418700436153813e-09
43.21608040201005,271.5346414158012,6.385565442631056e-10
44.22110552763819,277.84940051849424,3.472125026225142e-10
45.226130653266324,284.16415962118725,2.3421154135943225e-09
46.23115577889447,290.4789187238803,3.896479511971421e-09
47.23618090452261,296.7936778265734,3.263301049567916e-09
48.24120603015075,303.1084369292664,1.368660723872235e-09
49.24623115577889,309.4231960319595,1.1201490248578984e-10
50.25125628140703,315.73795513465257,1.7664953999555532e-10
51.256281407035175,322.05271423734564,7.480974827788622e-10
52.26130653266331,328.36747334003866,8.20580393573183e-10
53.26633165829145,334.6822324427317,3.80863203751101e-10
54.27135678391959,340.99699154542475,2.7114042441197983e-10
55.27638190954774,347.3117506481178,9.840923331065505e-10
56.281407035175874,353.62650975081084,1.858353509735194e-09
57.28643216080401,359.94126885350386,1.8081137589888067e-09
58.291457286432156,366.25602795619693,7.920353528408284e-10
59.2964824120603,372.57078705889,1.899233548105518e-11
60.30150753768844,378.8855461615831,4.20360078911038e-10
61.306532663316574,385.2003052642761,1.4093699578323708e-09
62.31155778894472,391.51506436696917,1.7052135402175514e-09
63.31658291457286,397.82982346966224,1.0714967932081464e-09
64.321608040201,404.14458257235526,4.85105462712361e-10
65.32663316582914,410.4593416750483,6.055518438506203e-10
66.33165829145727,416.7741007777413,9.020695828151984e-10
67.33668341708542,423.0888598804344,6.518044300807326e-10
68.34170854271356,429.40361898312744,1.4144108124870803e-10
69.3467336683417,435.7183780858205,2.304398035171676e-10
70.35175879396985,442.0331371885136,1.019874387712471e-09
71.35678391959799,448.34789629120667,1.6397702664134348e-09
72.36180904522612,454.6626553938997,1.3975229178356215e-09
73.36683417085426,460.9774144965927,6.088410080308584e-10
74.3718592964824,467.2921735992857,7.31042800788555e-11
75.37688442211055,473.60693270197885,8.476404629045228e-11
76.38190954773869,479.92169180467187,2.8427335951379556e-10
77.38693467336682,486.2364509073649,3.109932339551881e-10
78.39195979899498,492.551210010058,2.404820584806441e-10
79.39698492462311,498.86596911275103,3.274450298998738e-10
80.40201005025125,505.18072821544405,5.685424438132326e-10
81.40703517587939,511.4954873181371,6.925102186717845e-10
82.41206030150752,517.8102464208301,5.159207338949327e-10
83.41708542713567,524.1250055235232,1.8231148619723153e-10
84.42211055276381,530.4397646262163,2.5446547381546755e-11
85.42713567839195,536.7545237289094,2.3049024577240363e-10
86.4321608040201,543.0692828316024,6.436883170415348e-10
87.43718592964824,549.3840419342954,9.183482132167821e-10
88.44221105527637,555.6988010369885,8.491376002001297e-10
89.44723618090451,562.0135601396815,5.413634772210036e-10
90.45226130653265,568.3283192423745,2.4474217008352345e-10
91.4572864321608,574.6430783450677,8.625488396538717e-11
92.46231155778894,580.9578374477607,3.9342760296859315e-11
93.46733668341707,587.2725965504537,1.0354057185686454e-10
94.47236180904522,593.5873556531468,3.599843765909764e-10
95.47738693467336,599.9021147558399,7.815937459547285e-10
96.4824120603015,606.2168738585328,1.0988620733748425e-09
97.48743718592964,612.5316329612259,1.0067862299943795e-09
98.49246231155777,618.846392063919,5.290329423411054e-10
99.49748743718592,625.1611511666121,7.9190413412951e-11
