step,objective,mae,rmse,linf,grad_norm,learning_rate,worst_point_index,worst_point_ties,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8
104,0.01784810674475512,0.006926432774679813,0.008382414697043013,0.01784810674475512,0.05728596419143204,0.07425072934138015,475,1,0.022157069968930007,0.7112282546150996,0.0,0.6839596892464995,1.0,0.43578664001391354,0.003999791415135643,0.64849293908031,0.0
105,0.017920977067022628,0.006985287937248616,0.008449092684686906,0.017920977067022628,0.05728596419143204,0.07414244653307517,475,1,0.022141596663558524,0.7196162769688464,0.0,0.6841046965259345,1.0,0.4314864500736278,0.0,0.6552059509443339,0.0
106,0.017241447883998492,0.00700484541431879,0.008451025657720717,0.017241447883998492,0.05728596419143204,0.07403323454622784,475,1,0.01260441856463565,0.7236233745919296,0.0,0.669852224620846,1.0,0.4268018328087737,0.0,0.6578072322121898,0.0
107,0.017082973936948867,0.007017001752152566,0.008414739362791095,0.017082973936948867,0.06040747391594502,0.07392309637493996,479,1,0.0,0.7236697143743032,0.0,0.6430463513020218,1.0,0.4217675356480777,0.0,0.6566904486197326,0.0
108,0.017267345981109516,0.007029771958570826,0.008396698324683448,0.017267345981109516,0.06040747391594502,0.0738120350387051,479,1,0.0,0.7296765595149223,0.0,0.624665492359965,1.0,0.42268729431434426,0.0,0.661475764546626,0.0
109,0.01713210522774103,0.007050891087488338,0.008394740833873163,0.01713210522774103,0.06040747391594502,0.07370005358232594,479,1,0.0,0.7410499709353833,0.0,0.6138735855169961,1.0,0.42897354111606345,0.0,0.6715771059518899,0.0016764438236983711
110,0.017661542464701765,0.007078634746636508,0.008417541333814694,0.017661542464701765,0.057285964191432004,0.07358715507583062,325,1,0.0,0.7572546602221086,0.0,0.6099170035469019,1.0,0.4400963823713252,0.0,0.6864661463591158,0.005421233429286677
111,0.01790721773452754,0.007071564530097926,0.008395742890393652,0.01790721773452754,0.057285964191432004,0.07347334261438876,635,1,0.0,0.7511277754992934,0.0,0.6039190390256817,1.0,0.44546432511171097,0.0,0.6993068774219089,0.008468829781809526
112,0.017382004242424073,0.007061503569401705,0.008367189050913368,0.017382004242424073,0.057285964191432004,0.07335861931822646,635,1,0.0,0.7449964768156961,0.0,0.5960726145581718,1.0,0.4456396845332336,0.0,0.6907575609775064,0.00018788554316607337
113,0.017636140885754784,0.006994508680197976,0.008270324314168591,0.017636140885754784,0.06040747391594502,0.07324298833254086,479,1,0.0,0.7388596306445345,0.0,0.5865521297979477,1.0,0.44112991084801606,0.0,0.664128498986055,0.0
114,0.017901026180781626,0.00694883154895099,0.008212857316097175,0.017901026180781626,0.06040747391594502,0.07312645282741384,479,1,0.0,0.7391401895696644,0.0,0.583789286754904,1.0,0.4425544176243595,0.0,0.645617766131908,0.0
115,0.017846625217310078,0.006913011505865074,0.00817450164138853,0.017846625217310078,0.06040747391594502,0.07300901599772514,479,1,0.0,0.7451980308576304,0.0,0.5871100676171581,1.0,0.449324619740914,0.0,0.634420276129838,0.0
116,0.01763399416729927,0.006876984294065708,0.008149394599513372,0.01763399416729927,0.057285964191432004,0.07289068106306476,325,1,0.003103455632391215,0.7564563228393602,0.0,0.5959071092204679,1.0,0.46090990768380696,0.0,0.6298103029936952,0.0
117,0.01753948083121626,0.00682744447997264,0.008091967904690321,0.01753948083121626,0.06040747391594502,0.07277145126764471,479,1,0.0,0.7465471716823927,0.0,0.6013966214143267,1.0,0.46666890411403167,0.0,0.6250805168741975,0.0
118,0.017279523270263136,0.006780925832899882,0.008052023166017871,0.017279523270263136,0.06040747391594502,0.07265132988021006,479,1,0.0,0.7432547488553047,0.0,0.6121592173781033,1.0,0.47735077908916207,0.0,0.6263118309730824,0.0
119,0.01763845477823925,0.006742860463055592,0.008044254994812577,0.01763845477823925,0.057285964191432004,0.07253032019394934,325,1,0.0019193283513801332,0.7459193693443242,0.0,0.6276669133396652,1.0,0.492465656203615,0.002570487725407685,0.6329112492874363,0.0
120,0.01704075903750253,0.0066890447255893125,0.007998013735073696,0.01704075903750253,0.05677655735930384,0.0724084255264042,326,1,0.0,0.7290797185826065,0.0,0.6392031324144557,1.0,0.5013958566449133,0.004616091393043628,0.6382963789480219,0.0
121,0.016778580807947918,0.006623605960057578,0.00792963831501563,0.016778580807947918,0.06040747391594502,0.07228564921937854,479,1,0.0,0.696034393519206,0.0,0.6479192203245326,1.0,0.50290577307955,0.006271985258758233,0.6425959012101858,0.0
122,0.016715801464665517,0.006596357426913346,0.007923258852130183,0.016715801464665517,0.056776557359303884,0.07216199463884684,506,1,0.0,0.6716125364402267,0.0,0.6616107111926531,1.0,0.5097647888041578,0.011495452247267758,0.6519875603056413,0.00048058817769337754
123,0.016911654660617864,0.006579798342810188,0.007866536560596219,0.016911654660617864,0.06040747391594502,0.0720374651748619,479,1,0.0,0.6473845537143419,0.0,0.6598593295611597,1.0,0.5151577288127104,0.0035333147664855964,0.6558419852329403,0.00044626679156327463
124,0.01722988471202186,0.006574470886455998,0.007846873295367596,0.01722988471202186,0.057285964191432004,0.07191206424146185,635,1,0.0,0.6309156470953412,0.0,0.6640513575936423,1.0,0.5255260405644738,5.339309668651784e-05,0.6648377578242369,0.002683977909937519
125,0.01712033224809971,0.0065486449433292,0.0077933026451873465,0.01712033224809971,0.06040747391594502,0.07178579527657665,479,1,0.0,0.6155015260245167,0.0,0.6654027385209276,1.0,0.5301659905928169,0.0,0.6538622862199831,0.0
126,0.017073406716963627,0.006522147326386598,0.007760380175639416,0.017073406716963627,0.06040747391594502,0.07165866174193374,479,1,0.0,0.6069820937354686,0.0,0.6723969446901671,1.0,0.539860059253712,0.0,0.6493601155455908,0.0
127,0.017236710669938052,0.0065019158424024955,0.0077569870813150865,0.017236710669938052,0.056776557359303884,0.07153066712296322,506,1,0.0007574865291649792,0.604669438524226,0.0,0.6844664470452785,1.0,0.5541021224458198,0.0,0.6506850742543061,0.0
128,0.017060408849369033,0.0064554904587433145,0.007702465366862786,0.017060408849369033,0.056776557359303884,0.07140181492870219,506,1,0.0,0.6003736449877646,0.0,0.6814445841888993,1.0,0.566151484145267,0.0,0.6473940063057595,0.0
129,0.017158739236548037,0.006386441972624631,0.007599424914198588,0.017158739236548037,0.06040747391594502,0.07127210869169866,479,1,0.0,0.5942853402181428,0.0,0.6651922178929619,1.0,0.5762204678363336,0.0,0.639942332015599,0.0
130,0.017384470722667654,0.006331377696245768,0.007540376363661847,0.017384470722667654,0.05710774472130656,0.07114155196791465,514,1,0.0,0.5941825187412738,0.0,0.6561958022919513,1.0,0.5908233064199371,0.0,0.6386209470396255,0.0
131,0.017555804569466676,0.00632813175350336,0.007503925608574277,0.017555804569466676,0.06040747391594502,0.07101014833662868,479,1,0.0,0.5909683243681918,0.0,0.6469446432390156,1.0,0.5853234945676788,0.0,0.6311178206434165,0.0
132,0.01758568857517953,0.0063189970467518375,0.007492723622565479,0.01758568857517953,0.06040747391594502,0.07087790140033767,479,1,0.0,0.5934595892128542,0.0,0.6442584910708761,1.0,0.5857766725671977,0.0,0.6297447794611813,0.0
133,0.017357608613009327,0.006294601921720636,0.0074949806242835,0.017357608613009327,0.05710774472130656,0.07074481478465822,514,1,0.0020075438910027656,0.6010842403848576,0.0,0.6474767626074304,1.0,0.5915858766128678,0.0,0.6338874107365728,0.0
134,0.017382707661937793,0.006316124312253041,0.007513080302875135,0.017382707661937793,0.06040747391594502,0.07061089213822709,479,1,0.0032547403380688462,0.60483079348723,0.0,0.6492406212767932,1.0,0.578817817812393,0.0,0.6313051613790043,0.0
135,0.01713969688766226,0.006323256200258279,0.007542790411318493,0.01713969688766226,0.06040747391594502,0.0704761371326013,479,1,0.008311721268879186,0.6135907550461963,0.0,0.6564710739383124,1.0,0.5726008105292929,0.0,0.6343529833702729,0.0
136,0.017179869795258894,0.006325093633296449,0.007598915366448247,0.017179869795258894,0.05710774472130656,0.07034055346215738,514,1,0.01680341089284185,0.6268600302275315,0.0,0.6686162475507326,1.0,0.5722782726192759,2.7954204821675076e-05,0.6424653243835104,0.0
137,0.017225076558639488,0.006377511649784784,0.007676965130184367,0.017225076558639488,0.056776557359303884,0.07020414484399018,506,1,0.023895555886928682,0.6356898521468851,0.0,0.6784280748394166,1.0,0.5545280070171515,0.0,0.6434615605782567,0.0
138,0.01699083422539588,0.0064128626430792045,0.007705196931315183,0.01699083422539588,0.056776557359303884,0.07006691501781083,506,1,0.02362153004032193,0.6414239349662204,0.0,0.6736948588758044,1.0,0.5377768110220636,0.0,0.639886896051915,0.0
139,0.01719713769096999,0.006440461089178452,0.00769918055107777,0.01719713769096999,0.06040747391594502,0.06992886774584436,479,1,0.01673848442981431,0.6443638990009675,0.0,0.6561945997469131,1.0,0.5219257328213454,0.0,0.6321954902276705,0.0
140,0.017387501490709376,0.0064687943646621416,0.007720413797541404,0.017387501490709376,0.06040747391594502,0.06979000681272648,479,1,0.014474555804607492,0.6524170759238062,0.0,0.6459636884937039,1.0,0.5128349604943949,0.0,0.6306415037095723,0.0
141,0.017263926906747842,0.006489871135708214,0.0077513549109938205,0.017263926906747842,0.06040747391594502,0.06965033602539979,479,1,0.016373061955212893,0.6650674706426887,0.0,0.6422691171657401,1.0,0.5098259896929627,0.0,0.6346068247671607,0.0
142,0.01685547433582099,0.006507760450270318,0.007795603244391052,0.01685547433582099,0.06040747391594502,0.06950985921300949,479,1,0.022022273390016896,0.6818504417832358,0.0012467639881457054,0.6444509655697764,1.0,0.5122877538749386,0.0,0.6435348662553464,0.0
143,0.016823519972014117,0.006536627810974965,0.00787802107036488,0.016823519972014117,0.057285964191432004,0.06936858022679836,635,1,0.031050992520178875,0.7023475923040694,0.0046952418863397015,0.6519151215585534,1.0,0.5196699290012462,0.0,0.65692444651597,0.0
144,0.017423469336701886,0.006544477072013385,0.00791587126955761,0.017423469336701886,0.057285964191432004,0.06922650294000116,325,1,0.038899200006278306,0.7202654110068114,0.007457099741135453,0.6563262709264237,1.0,0.5219149981962276,0.0,0.6503530880907791,0.0
145,0.01718527848993405,0.006559996192196351,0.007919611814752767,0.01718527848993405,0.057285964191432004,0.06908363124773848,325,1,0.03629247697461216,0.7174950586128213,0.0,0.657983110139699,1.0,0.5195349171405687,0.0,0.6438866033189885,0.0
146,0.01656499435757018,0.00653406097923285,0.007857116430118506,0.01656499435757018,0.05728596419143204,0.06893996906690994,475,1,0.02438107081349055,0.6970114566142732,0.0,0.6571550993869462,1.0,0.5129910057794892,0.0,0.6375140192985668,0.0
147,0.017277082595347826,0.006539172328364106,0.007802141548676059,0.017277082595347826,0.06040747391594502,0.0687955203360868,479,1,0.00419275783127113,0.6754776820753411,0.0,0.6429867801075733,1.0,0.5063287958379128,0.0,0.6286341810254517,0.0
148,0.01764402278871416,0.006531968583414876,0.007770420795194619,0.01764402278871416,0.06040747391594502,0.06865028901540397,479,1,0.0,0.6612563054519431,0.0,0.6356945063527017,1.0,0.505511124880163,0.0,0.625891199772372,0.0
149,0.01768579224971807,0.006518563242895213,0.00774711190340624,0.01768579224971807,0.06040747391594502,0.0685042790864515,479,1,0.0,0.6536105760389792,0.0,0.6345821404439744,1.0,0.5099480601763526,0.0,0.6286651986489847,0.0
150,0.01745097641582269,0.006507281864258066,0.007739972536672625,0.01745097641582269,0.06040747391594502,0.0683574945521653,479,1,0.0,0.6518771958243197,0.0,0.6390231193096638,1.0,0.5191084666783444,0.0,0.6363981263466825,0.0
151,0.01696325060885112,0.006497468808307609,0.007757358240049063,0.01696325060885112,0.06040747391594502,0.06820993943671756,479,1,0.00011104667165246172,0.6554590047246646,0.0,0.6484535070090939,1.0,0.5325141505990125,0.0005589872991874791,0.6485875952851771,0.0007528649319750618
152,0.017497336628976734,0.006486333456046626,0.007811274631283628,0.017497336628976734,0.057285964191432004,0.06806161778540631,635,1,0.004100951642943693,0.66381839196695,0.0,0.662365738992744,1.0,0.5497345845051554,0.004647579084302297,0.6647813320086055,0.0036993036310072717
153,0.017440273666951826,0.006478850197224507,0.007826612248339138,0.017440273666951826,0.05710774472130656,0.06791253366454453,514,1,0.007409191581828891,0.6708186907865835,0.0,0.672613535674627,1.0,0.5608360334016029,0.0,0.661102335159744,0.0
154,0.017509932640206435,0.006487595250198817,0.007837108045539947,0.017509932640206435,0.056776557359303884,0.0677626911613487,506,1,0.009831382275364273,0.674138549460289,0.0,0.6807502337095012,1.0,0.5534903061736083,0.0,0.6518075517868636,0.0
155,0.017096342692408492,0.006474066425336216,0.007795538032347692,0.017096342692408492,0.056776557359303884,0.06761209438382675,506,1,0.005437408640710961,0.6750068815147843,0.0,0.6750172979747405,1.0,0.5461405289362337,0.0,0.6391921892537681,0.0
156,0.01684351194676803,0.0064461827076223695,0.007717141627303493,0.01684351194676803,0.06040747391594502,0.0674607474606654,479,1,0.0,0.6736648077946398,0.0,0.6570911925935609,1.0,0.5387864643400494,0.0,0.6235894767423767,0.0
157,0.017112124408522444,0.006430532285718577,0.007677695928612232,0.017112124408522444,0.06040747391594502,0.06730865454111701,479,1,0.0,0.677611244169307,0.0,0.6462880531589419,1.0,0.5372341970986155,0.0,0.6146540528437756,0.0
158,0.017086347339394722,0.006426426413990237,0.007669395033478649,0.017086347339394722,0.06040747391594502,0.06715581979488577,479,1,0.0,0.6863091422052062,0.0,0.6418848191930774,1.0,0.5408959355014176,0.0,0.6117108883802703,0.0
159,0.016975217566522788,0.006415992014407727,0.007678418292894927,0.016975217566522788,0.05710774472130659,0.06700224741201351,452,1,0.0028709734850266414,0.699275136168351,0.00198897069837105,0.643230852114803,1.0,0.54924261287693,0.0,0.6141524343906907,0.0
160,0.016797432727237466,0.006457807769989133,0.007723356210420113,0.016797432727237466,0.06040747391594502,0.06684794160276462,479,1,0.004335764468239599,0.7048961161213413,0.0,0.6433727931790185,1.0,0.5398224379597253,0.0,0.6133996368171117,0.0
161,0.016990461708369695,0.006490526865290456,0.007784290685892516,0.016990461708369695,0.05513466892457545,0.06669290659751086,358,1,0.00954263827705551,0.7150818257590639,0.0,0.6488052306118204,1.0,0.536297903601197,0.0,0.6178087243828788,0.0
162,0.016638011643252543,0.0065236938231009525,0.007823138966323797,0.016638011643252543,0.05513466892457545,0.06653714664661518,358,1,0.010538940302769912,0.7102618736675753,0.0,0.6524703704374216,1.0,0.5237018065266398,0.0,0.6209487630123441,0.0
163,0.016945941568677958,0.006563130861374317,0.00786034793511029,0.016945941568677958,0.06040747391594502,0.06638066602031534,479,1,0.007745771184093583,0.6923004500578462,0.0,0.6545422812958962,1.0,0.5030406000866164,0.0,0.6229446535429223,0.0
164,0.016986387978515094,0.006609220429935947,0.007927197924511051,0.016986387978515094,0.06040747391594502,0.06622346900860673,479,1,0.009120257592025999,0.681140747984134,0.0,0.661713081395171,1.0,0.48934800476001833,0.0,0.629829953511578,0.0
165,0.017076135631648823,0.00665548041413721,0.008011822577478568,0.017076135631648823,0.056776557359303884,0.06606555992112484,506,1,0.014244131599239013,0.6760926297256998,0.0,0.673461108898453,1.0,0.4819180871518667,0.0028630998869466004,0.6411060323682852,0.0
166,0.016946163947961626,0.00669290076784396,0.008045793577723833,0.016946163947961626,0.056776557359303884,0.06590694308702706,506,1,0.012299632206511375,0.6694918035961737,0.0,0.6712784579967712,1.0,0.47451991574629965,0.0,0.6470137599998449,0.0
167,0.017307138366358638,0.006719990036633298,0.008048186217317921,0.017307138366358638,0.06040747391594502,0.06574762285487405,479,1,0.004023733116905959,0.6614918333766169,0.0,0.6568354087102626,1.0,0.46714999276234787,0.0,0.6480940555835748,0.0
168,0.017428229451839444,0.006744540941662349,0.008062623202064854,0.017428229451839444,0.06040747391594502,0.06558760359251044,479,1,0.0004454708087523254,0.659285888595544,0.0,0.6490315714327655,1.0,0.4654096954071239,0.0,0.6541404394148645,5.508026364515494e-05
169,0.017255408712939457,0.0067486182260672305,0.008066212260594209,0.017255408712939457,0.06040747391594502,0.06542688968694514,479,1,0.001092650066814849,0.6622838703788967,0.0,0.647189835964416,1.0,0.46872635100638954,0.0,0.6646454366392841,0.002360340860835088
170,0.01748435863201439,0.006742779036474102,0.008073032784161736,0.01748435863201439,0.057285964191432004,0.06526548554423106,635,1,0.005540046489914817,0.6699548310594718,0.0,0.6507010872665957,1.0,0.47658464417150226,0.0,0.6791524583906438,0.006692360255270354
171,0.017253040288233185,0.006742726732372272,0.008080305096531548,0.017253040288233185,0.057285964191432004,0.0651033955893443,635,1,0.009260043088800737,0.6763474596356223,0.0,0.6516900653421346,1.0,0.4795038219053988,0.0,0.6745575579782846,0.0
172,0.016972452321865006,0.00668508905336713,0.008010795001188611,0.016972452321865006,0.06040747391594502,0.06494062426606287,479,1,0.012324605268100662,0.6815882456838647,0.0,0.6504074083473791,1.0,0.47798271572256024,0.0,0.6535130433473452,0.0
173,0.016897567293992097,0.006639983577187665,0.007972224166196692,0.016897567293992097,0.06040747391594502,0.06477717603684478,479,1,0.01895016559509547,0.6912758789215682,0.0,0.6544180142532691,1.0,0.48148049426457773,0.0,0.639435700793671,0.0
174,0.016859108791600283,0.006615229724032515,0.007969035296614836,0.016859108791600283,0.05728596419143204,0.06461305538270584,475,1,0.02877701971439566,0.7049545327336231,0.0,0.6631790198429559,1.0,0.4894845697843921,0.0,0.6316168302275311,0.0
175,0.016759375326857687,0.006588229661511055,0.007931506476177169,0.016759375326857687,0.057285964191432004,0.06444826680309666,325,1,0.02814055120273724,0.7142905232092608,0.0,0.6584183149325024,1.0,0.49597512231681096,0.0,0.621686319799465,0.0
176,0.016964343404667417,0.006559207003574373,0.007865719925466703,0.016964343404667417,0.06040747391594502,0.06428281481577942,479,1,0.018200929448780254,0.7054586308097436,0.0,0.6519895478899171,1.0,0.4976756946525743,0.0,0.6122425657502362,0.0
177,0.017026080782786945,0.006539291856363233,0.007829555305725799,0.017026080782786945,0.06040747391594502,0.06411670395670391,479,1,0.013078405889953225,0.7023775763550958,0.0,0.651304095835855,1.0,0.5040571155980637,0.0,0.6085865118664279,0.0
178,0.01681130372161517,0.0065177969005489065,0.00781373863700334,0.01681130372161517,0.06040747391594502,0.06394993877988325,479,1,0.01228666442401164,0.7044597569200142,0.0,0.6557729736115802,1.0,0.5146397744445113,0.0,0.6101270546102996,0.0
179,0.01681953045668147,0.006504119336899705,0.00782899786777377,0.01681953045668147,0.05513466892457545,0.063782523857269,358,1,0.015387904927245068,0.7111765941981529,0.0,0.6648664656571135,1.0,0.5289922133694205,0.0,0.6163324566172305,0.0
180,0.01706625708213237,0.006500315739902477,0.00783294276196441,0.01706625708213237,0.05728596419143204,0.06361446377862583,475,1,0.014561038581385521,0.70404235297518,0.0,0.6718780453144547,1.0,0.5325963471325095,0.0,0.6211312686738646,0.0
181,0.01663925817254569,0.006490163332819938,0.0077962589827182275,0.01663925817254569,0.05728596419143204,0.0634457631514057,475,1,0.004529935140029069,0.694760544447886,0.0,0.6657480058281361,1.0,0.5351313932296318,0.0,0.6225643010656864,0.0
182,0.016931951636321524,0.0064553649961809545,0.007715126381961185,0.016931951636321524,0.06040747391594502,0.0632764266006215,479,1,0.0,0.6835473512143807,0.0,0.6480551569255131,1.0,0.5367036213127401,0.0,0.620969553876932,0.0
183,0.017094763351592768,0.006426668197824485,0.007663865482522127,0.017094763351592768,0.06040747391594502,0.06310645876872034,479,1,0.0,0.6782453981285306,0.0,0.6371162090165495,1.0,0.542924636362522,0.0,0.6243496301880349,0.000702901869428528
184,0.016986122892005892,0.0063998456030122525,0.007635566745928845,0.016986122892005892,0.06040747391594502,0.06293586431545618,479,1,0.0,0.6782496324966883,0.0,0.6322391916630268,1.0,0.5533166591268113,0.0,0.6321937634611824,0.0035606797157092538
185,0.017476313061681917,0.00637688276362286,0.007639543682840314,0.017476313061681917,0.05710774472130659,0.06276464791776211,452,1,0.0,0.6830158682868448,0.0,0.6328018562693842,1.0,0.5674499605490382,0.0,0.6440425648268844,0.008357371478705626
186,0.01742572524576761,0.006409808025392952,0.007676493680364749,0.01742572524576761,0.05762015694041881,0.0625928142696222,483,1,0.0,0.6817176872708417,0.0,0.6323111176423258,1.0,0.5639887674175822,0.0,0.6519213239770228,0.007403642290733358
187,0.01682797263334143,0.00649379465522445,0.007747322146372344,0.01682797263334143,0.06040747391594502,0.06242036808194268,479,1,0.0,0.6765502993742624,0.0,0.6308505601939572,1.0,0.5449576893239517,0.0,0.6549667229384637,0.0
188,0.01698859366527966,0.0065541503646568905,0.007819620534389851,0.01698859366527966,0.057285964191432004,0.06224731408242293,635,1,0.0,0.6766471758722181,0.0,0.6344764796103098,1.0,0.5324610652608773,0.0,0.6624887206495987,0.0
189,0.017017872561677444,0.006573611808591199,0.007833086841751859,0.017017872561677444,0.06040747391594502,0.062073657015425734,479,1,0.0,0.6762429937369409,0.0,0.635664113658096,1.0,0.5173072611822047,0.0,0.652682304610043,0.0
190,0.01697301146800695,0.0065898713677334355,0.007865173403093817,0.01697301146800695,0.06040747391594502,0.06189940164184732,479,1,0.003456563419242477,0.6806133392454793,0.0,0.6416599614725672,1.0,0.5082844944030821,0.0,0.6485510684798841,0.0
191,0.016671414555971598,0.006606025934981732,0.007914060720707352,0.016671414555971598,0.06040747391594502,0.06172455273898678,479,1,0.01031202921418144,0.6892662707730023,0.0,0.6519670087550742,1.0,0.5047647763108196,0.0,0.6495123831523342,0.0
192,0.017112510848473386,0.006635820125453954,0.007997231755628064,0.017112510848473386,0.056776557359303884,0.06154911510041511,506,1,0.02021952058685479,0.70175941338006,0.0,0.6661383926899803,1.0,0.5061833617288594,0.002892561250588913,0.6550423218034925,0.0
193,0.017219537769342624,0.006660214111709859,0.008028537276650774,0.017219537769342624,0.05728596419143204,0.06137309353584379,475,1,0.02280982055081268,0.7110573261642383,0.0,0.6670438964210788,1.0,0.5067986419366592,0.0,0.6561295417184516,0.0
194,0.016841419526685428,0.006664940468792767,0.00801107798862266,0.016841419526685428,0.057285964191432004,0.061196492870992936,325,1,0.01602838059896608,0.7165996114228608,0.0,0.6560062477297499,1.0,0.5066767776098322,0.0,0.6543202740225237,0.0
195,0.016635600152604832,0.006672698869135297,0.00797297555686472,0.016635600152604832,0.06040747391594502,0.06101931794745896,479,1,0.0009216815714847768,0.705289410701855,0.0,0.644055556234868,1.0,0.5026716489490973,0.0,0.6522092985863345,0.0
196,0.01677172850629932,0.006664800485317964,0.007950494773191681,0.01677172850629932,0.06040747391594502,0.060841573622581926,479,1,0.0,0.6997392623769682,0.0,0.6381179425431704,1.0,0.5036410392773893,0.0,0.654962421741114,0.0
197,0.01684929021134951,0.006666030808560122,0.007954245128431327,0.01684929021134951,0.057285964191432004,0.06066326476931226,635,1,0.0,0.6993566294577307,0.0,0.6375735174636463,1.0,0.509072348428376,0.0,0.6620775571811256,0.00012287436802289726
198,0.016816556544729938,0.006633609749392712,0.007907962816448082,0.016816556544729938,0.06040747391594502,0.060484396276077254,479,1,0.0,0.6985352204168714,0.0,0.635071683927303,1.0,0.5100766709954759,0.0,0.6523989339648251,0.0
199,0.016727224320832346,0.006614733641965882,0.007891835748091068,0.016727224320832346,0.06040747391594502,0.060304973046647004,479,1,0.0,0.7023922764915116,0.0,0.6376025952898969,1.0,0.5155255368099863,0.0,0.6482461585396404,0.0
200,0.016660742619541688,0.006601357859696777,0.007901573022138843,0.016660742619541688,0.05513466892457545,0.060125,358,1,0.002954383003350141,0.710444103155855,0.0,0.6446450580114265,1.0,0.5249593512827224,0.0,0.6490500765762545,0.0
201,0.01658805959559384,0.0065967326533001745,0.007902365415728871,0.01658805959559384,0.05710774472130659,0.059944482070188196,452,1,0.0021333468045834176,0.7051931542303522,0.0,0.6498781053336788,1.0,0.5247391206881017,0.0,0.6490324772473962,0.0
202,0.016606701092859985,0.00662473806723767,0.007928687784771392,0.016606701092859985,0.06040747391594502,0.05976342420620184,479,1,0.00033817665853988683,0.6951718319518247,0.0,0.6536253369558281,1.0,0.5095227872317335,0.0,0.6463904453713535,0.0
203,0.016624906402867942,0.006654542909742482,0.007978233943201463,0.016624906402867942,0.056776557359303884,0.05958183137183374,506,1,0.0023827426552853175,0.6906817398533669,0.0,0.6617472626428694,1.0,0.500276908187714,0.0,0.6485385898906728,0.0
204,0.016822842772989316,0.0066710859769882475,0.00798678574543737,0.016822842772989316,0.06040747391594502,0.059399708545543176,479,1,0.0,0.6847855435031929,0.0,0.6576343486972219,1.0,0.49132008411213973,0.0,0.6467064830214392,0.0
205,0.016811044361886435,0.00669093351126359,0.008012597504929048,0.016811044361886435,0.06040747391594502,0.05921706072031944,479,1,0.0,0.6839902438606027,0.0,0.6586384005550987,1.0,0.48768840236174826,0.0,0.6495673077628278,0.0
206,0.016793672884489783,0.0067102973252309685,0.008050247636766783,0.016793672884489783,0.056776557359303884,0.059033892903544896,506,1,0.003419339659122912,0.6877683148855455,0.0,0.6642285480352701,1.0,0.4888323069259106,0.0,0.6566349034906788,0.0
207,0.016715245270039217,0.006719698535992982,0.00804915946232372,0.016715245270039217,0.057285964191432004,0.05885021011685779,635,1,0.0003697222467930884,0.689317150576602,0.0,0.6580213210457408,1.0,0.48922550216348304,0.0,0.6592435888389973,0.0
208,0.01693769446671263,0.0066895235293672585,0.008000256948613706,0.01693769446671263,0.06040747391594502,0.0586660173960145,479,1,0.0,0.6902453689176387,0.0,0.6504897595993653,1.0,0.48583481868887385,0.0,0.6460975668795705,0.0
209,0.016986416948716054,0.006672285780409738,0.007976592594013647,0.016986416948716054,0.06040747391594502,0.0584813197907515,479,1,0.0009115114826678707,0.6955573184415941,0.0,0.6483536821701116,1.0,0.48717816001843817,0.0,0.6386867667703788,0.0
210,0.016783441972918728,0.006656114832529004,0.007968747219583553,0.016783441972918728,0.06040747391594502,0.05829612236464697,479,1,0.005342380260686406,0.7047973448368209,0.0,0.6510532947571158,1.0,0.49276500886174734,0.0,0.6364189254640755,0.0
211,0.016813262512029234,0.006650070970347207,0.007988568183184261,0.016813262512029234,0.057285964191432004,0.058110430194981876,325,1,0.012930188172660895,0.7175559006649374,0.0,0.6580855292064781,1.0,0.5021544596054154,0.0,0.6387617052191066,0.0
212,0.016798149980784702,0.00664072510546571,0.007980980105969194,0.016798149980784702,0.05728596419143204,0.05792424837260085,475,1,0.01092721490036435,0.7134794753502361,0.0,0.662474150542174,1.0,0.5068754925609168,0.0,0.6404153083215727,0.0
213,0.016509005800229667,0.006630141675935513,0.007940530306833704,0.016509005800229667,0.06040747391594502,0.05773758200177261,479,1,0.00040649692498046994,0.7071998402239839,0.0,0.6551617818012552,1.0,0.5104785457233948,0.0,0.6392857327069774,0.0
214,0.01645404506410142,0.006611123642683679,0.007917182968559724,0.01645404506410142,0.06040747391594502,0.05755043620005001,479,1,0.0,0.7059211671556379,0.0,0.6531411522383282,1.0,0.5180668356885134,0.0,0.6426342605953732,0.0
215,0.01681387706918161,0.006600887859860626,0.00792023040267221,0.01681387706918161,0.05710774472130659,0.057362816098129724,452,1,0.0,0.7091246032103038,0.0,0.6558622126446488,1.0,0.529224860361179,0.0,0.649995190224757,0.0017163176857224146
216,0.01677227252265126,0.006629852980298043,0.007954387688198658,0.01677227252265126,0.057285964191432004,0.05717472683971163,635,1,0.0,0.7069052606427068,0.0,0.6573955360615009,1.0,0.5246279687638145,0.0,0.6540911674357067,0.0
217,0.016430358862876415,0.006616170484570656,0.007928201497607368,0.016430358862876415,0.056776557359303884,0.05698617358135777,506,1,0.0,0.704459827500411,0.0,0.6568712718525982,1.0,0.5168702236261149,0.0,0.6427426551699962,0.0
218,0.01690461022367243,0.006588537279407743,0.007868465582572622,0.01690461022367243,0.06040747391594502,0.05679716149235095,479,1,0.0,0.700476645758461,0.0,0.6455989194484486,1.0,0.5092789639554719,0.0,0.6289957980041135,0.0
