evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1043,8.868705546003732e-06,0.0001028851684395783,0.0006647907667360691,1,2.6352464422304505e-13,-3.7259820637040004,-0.1719616208369594,-0.22691279328588845
1044,8.868705546003732e-06,0.0001028851684395783,0.000664790766736069,1,2.6352464422304505e-13,-3.7259820637040004,-0.1719616208369594,-0.22691279328588845
1045,8.868705546003732e-06,0.0001028851684395783,0.000664790766736069,1,2.6352464422304505e-13,-3.7259820637040004,-0.1719616208369594,-0.22691279328588845
1046,0.0002485304197192154,0.0001570225530184278,0.0007208470674752854,43,6.964645634441433e-13,-6.541079502241121,-0.13911502855131794,-0.32803311758277026
1047,3.9709022861128527e-05,9.901143994483867e-05,0.0007119151191788784,11,1.7237837380552605e-11,-3.6255337644379044,-0.16477291487376716,-0.23369427825311323
1048,1.2678912955599055e-05,9.52806465434387e-06,3.6957034314589526e-05,6,8.814002809812825e-14,-3.685559566278954,-0.17027349062315392,-0.22902179195550307
1049,1.0088922363327269e-05,5.7634156638755165e-06,2.0036438116251502e-05,5,2.5544112124457587e-11,-3.7123841494591567,-0.17153463862495572,-0.2275720870579876
1050,9.315451170431948e-06,5.327049985407161e-06,2.475070254550306e-05,4,8.118571085144153e-11,-3.7215254797030566,-0.1718585008185639,-0.22711792621669
1051,9.045818133847846e-06,5.94411767042133e-06,3.1685722914339514e-05,5,1.9087772202535903e-12,-3.724513096987014,-0.17194437013376898,-0.22697574903910916
1052,8.943684372053323e-06,7.338675737273006e-06,4.2268837201878565e-05,5,1.6102202775367757e-12,-3.725486932659323,-0.17196441632058823,-0.22693163978988798
1053,8.902430451238698e-06,9.998520142904215e-06,6.049489689118548e-05,5,6.845526296374169e-13,-3.7258087497353594,-0.1719669467922878,-0.22691819205280844
1054,8.88464532411994e-06,1.533959942040992e-05,9.572318032005903e-05,4,4.131382326499405e-12,-3.7259180411292996,-0.171965648405605,-0.22691421947673723
1055,8.876520034669469e-06,2.7076910736615446e-05,0.00017194691713021934,5,4.5140082255185205e-12,-3.725956641524152,-0.17196410620466812,-0.22691311515697826
1056,8.86911173385828e-06,0.00014814129499242544,0.0009565239625791622,2,2.084769019849245e-11,-3.7259802346070505,-0.17196170611273168,-0.22691284535881
1057,8.868705546003732e-06,0.00010288836371363084,0.000664811781900169,1,8.613489982302545e-11,-3.7259820637040004,-0.17196160962965826,-0.2269128009372136
1058,8.868705546003732e-06,0.00010288584273392399,0.000664795201537753,1,1.8219783858815567e-11,-3.7259820637040004,-0.1719616184718406,-0.22691279490057636
1059,8.868705546003732e-06,0.00010288531073908612,0.0006647917026331433,1,3.893889791077202e-12,-3.7259820637040004,-0.17196162033783471,-0.22691279362664543
1060,8.868705546003732e-06,0.000102885198469712,0.0006647909642428477,1,8.985705601114262e-13,-3.7259820637040004,-0.17196162073162594,-0.2269127933578005
1061,8.868705546003732e-06,0.00010288517477693366,0.0006647908084165665,1,3.4087915045101636e-13,-3.7259820637040004,-0.17196162081473026,-0.22691279330106445
1062,8.868705546003732e-06,0.00010288516977689482,0.0006647907755315522,1,2.7286985405216556e-13,-3.7259820637040004,-0.17196162083226824,-0.22691279328909122
1063,8.868705546003732e-06,0.00010288516872171984,0.0006647907685917112,1,2.6511691763966707e-13,-3.7259820637040004,-0.1719616208359694,-0.2269127932865644
1064,8.868705546003732e-06,0.00010288516849899754,0.0006647907671268857,1,2.6384321344286766e-13,-3.7259820637040004,-0.17196162083675054,-0.22691279328603103
1065,8.868705546003732e-06,0.00010288516845199015,0.0006647907668177168,1,2.635909666283058e-13,-3.7259820637040004,-0.1719616208369153,-0.2269127932859186
1066,8.868705546003732e-06,0.00010288516844204841,0.0006647907667523376,1,2.635385892731848e-13,-3.7259820637040004,-0.1719616208369501,-0.22691279328589486
1067,8.868705546003732e-06,0.00010288516843996392,0.0006647907667386246,1,2.635275941504094e-13,-3.7259820637040004,-0.1719616208369574,-0.22691279328588987
1068,8.868705546003732e-06,0.00010288516843946637,0.0006647907667353556,1,2.6352509020353127e-13,-3.7259820637040004,-0.1719616208369589,-0.22691279328588876
