cycles_per_unit_length,wavenumber,power
1.0204081632653061,6.41141357875468,0.00023431745159338806
2.0408163265306123,12.82282715750936,0.0001667509836971992
3.0612244897959187,19.23424073626404,0.00010046280447944632
4.081632653061225,25.64565431501872,4.6492978503369044e-05
5.1020408163265305,32.0570678937734,1.480095098438682e-05
6.122448979591837,38.46848147252808,2.5557394900566426e-06
7.142857142857143,44.87989505128276,6.793257371319389e-07
8.16326530612245,51.29130863003744,1.666200817307732e-06
9.183673469387756,57.702722208792125,2.242329731840375e-06
10.204081632653061,64.1141357875468,1.964024994778111e-06
11.224489795918368,70.52554936630148,1.2843720698802114e-06
12.244897959183675,76.93696294505617,6.393247148608988e-07
13.26530612244898,83.34837652381084,2.755919452125577e-07
14.285714285714286,89.75979010256552,2.5799977935744875e-07
15.306122448979592,96.1712036813202,4.688577851821271e-07
16.3265306122449,102.58261726007488,6.733817570595462e-07
17.346938775510203,108.99403083882956,7.016856628799685e-07
18.367346938775512,115.40544441758425,6.117659869126543e-07
19.387755102040817,121.81685799633892,6.2492283114138e-07
20.408163265306122,128.2282715750936,8.438751996169991e-07
21.42857142857143,134.6396851538483,1.06686126239626e-06
22.448979591836736,141.05109873260295,9.750293441419076e-07
23.46938775510204,147.46251231135764,5.314437637884167e-07
24.48979591836735,153.87392589011233,1.043087923099609e-07
