x,ux,uy,target_uy,smooth_uy,highpass_uy
0.02,-0.0036584798779640383,0.008172343287138376,0.1,0.0093338618148989,-0.0011615185277605248
0.04,-0.010363931842675266,0.006883169615609912,0.1,0.016213165059854304,-0.009329995444244392
0.06,-0.019341075586304338,0.031345762317053064,0.1,0.03344223643079523,-0.0020964741137421694
0.08,-0.026260072836768067,0.05587569649640765,0.1,0.05762617529242803,-0.0017504787960203813
0.1,-0.036108870341927474,0.08952939397401932,0.1,0.08070612582381712,0.008823268150202207
0.12,0.010105877992502633,0.09561476853494759,0.1,0.09687571940587537,-0.001260950870927785
0.14,0.023280605821993754,0.1128660090451141,0.1,0.10710327437144274,0.00576273467367136
0.16,0.024477529561434876,0.11280370753611163,0.1,0.11162928123745902,0.0011744262986526088
0.18,0.0308732448924601,0.11138291725864105,0.1,0.11066740823629076,0.0007155090223502913
0.2,0.033646514205230356,0.12147839684234507,0.1,0.09667274259951555,0.024805654242829517
0.22,0.044598031486564035,0.05313563801001896,0.1,0.06572879219451659,-0.012593154184497635
0.24,0.04787091050117087,0.03203750218830882,0.1,0.03692150024018458,-0.004883998051875754
0.26,0.04514368938345081,0.0149910228668432,0.1,0.020134041948348395,-0.005143019081505195
0.28,0.04302472908163439,0.010130633008481837,0.1,0.012353657144987432,-0.0022230241365055955
0.3,0.042081470113599674,0.009026204055289611,0.1,0.009668234893683684,-0.000642030838394073
0.32,0.04139490833236886,0.008879081798937883,0.1,0.008946646387072488,-6.756458813460438e-05
0.34,0.04038196062236914,0.008712168310084508,0.1,0.00868557480210076,2.6593507983747183e-05
0.36,0.0390889324864289,0.008467406374648202,0.1,0.008450687442011679,1.6718932636522466e-05
0.38,0.03762398429753912,0.008191091272537037,0.1,0.008186902877098449,4.18839543858858e-06
0.4,0.03606065729605464,0.007908875129953403,0.1,0.007910517834613728,-1.6427046603244982e-06
0.42,0.0344463341846784,0.007631159423635734,0.1,0.00763483548555227,-3.676061916535467e-06
0.44,0.03281231681969682,0.0073613078561266055,0.1,0.007365371978284239,-4.064122157633639e-06
0.46,0.03117968247958656,0.007099754574318248,0.1,0.007103641279779093,-3.886705460844943e-06
0.48,0.029562796557772202,0.006845988363262835,0.1,0.006849628782564939,-3.640419302104389e-06
0.5,0.02797151011689018,0.006599457123879268,0.1,0.006602975670499105,-3.5185466198362977e-06
0.52,0.02641256620682593,0.006359906326719358,0.1,0.006363467991772849,-3.5616650534905925e-06
0.54,0.0248905135467576,0.006127433037814043,0.1,0.006131174856886075,-3.7418190720313674e-06
0.56,0.02340830974647459,0.00590241508615957,0.1,0.005906423859021472,-4.00877286190187e-06
0.58,0.021967728845420982,0.005685403077385458,0.1,0.005689716538730497,-4.313461345039141e-06
0.6,0.020569646024607827,0.0054770191555774195,0.1,0.005481637047652437,-4.617892075017317e-06
0.62,0.019214245389445127,0.005277880363885239,0.1,0.005282777831433879,-4.897467548639796e-06
0.64,0.017901179362276247,0.00508855001480302,0.1,0.005093689508493102,-5.139493690082229e-06
0.66,0.016629697256597124,0.004909513373781697,0.1,0.004914853433664113,-5.340059882415378e-06
0.68,0.015398753877227361,0.0047411710763761925,0.1,0.00474667141766574,-5.500341289547267e-06
0.7000000000000001,0.014207104976775483,0.004583842811921496,0.1,0.0045894653668685625,-5.622554947066864e-06
0.72,0.013053394003420784,0.004437773322799276,0.1,0.0044434784824623885,-5.705159663112538e-06
0.74,0.011936232995289148,0.004303131455197985,0.1,0.004308867729326305,-5.736274128319979e-06
0.76,0.01085427907281819,0.004179989680380414,0.1,0.004185673205493007,-5.6835251125934155e-06
0.78,0.009806306138971797,0.004068264729500793,0.1,0.004073742145159064,-5.4774156582702155e-06
0.8,0.008791268369163576,0.003967587597628006,0.1,0.003972571133974499,-4.983536346493331e-06
0.8200000000000001,0.007808346759171291,0.0038770497935921755,0.1,0.0038810058876609867,-3.956094068811172e-06
0.84,0.006856960624967692,0.003794736721646595,0.1,0.003796697517693155,-1.960796046560336e-06
0.86,0.005936709549718719,0.0037169009618660638,0.1,0.0037151480954519364,1.7528664141273388e-06
0.88,0.005047182621677083,0.003636524161715768,0.1,0.0036280725094222704,8.45165229349746e-06
0.9,0.004187522866423675,0.0035409208207713492,0.1,0.0035206758221354847,2.024499863586453e-05
0.92,0.0033555425658353334,0.0034073454768857405,0.1,0.003366943394886659,4.0402081999081716e-05
0.9400000000000001,0.0025460772288709663,0.0031984725360117935,0.1,0.003119757894195544,7.871464181624958e-05
0.96,0.0017482311980435757,0.0028547773162411827,0.1,0.0027324472434441926,0.00012233007279699015
0.98,0.0009327044453887306,0.002061261956090813,0.1,0.0023208329758250476,-0.00025957101973423475
