cycles_per_unit_length,wavenumber,power
1.0204081632653061,6.41141357875468,3.954910711422458e-05
2.0408163265306123,12.82282715750936,2.3649115283130383e-05
3.0612244897959187,19.23424073626404,1.468338779511912e-05
4.081632653061225,25.64565431501872,7.829455919112814e-06
5.1020408163265305,32.0570678937734,3.3436821464620667e-06
6.122448979591837,38.46848147252808,1.097019524014704e-06
7.142857142857143,44.87989505128276,2.7760252239547686e-07
8.16326530612245,51.29130863003744,9.19290986894064e-08
9.183673469387756,57.702722208792125,9.205420546786535e-08
10.204081632653061,64.1141357875468,1.1449223249865891e-07
11.224489795918368,70.52554936630148,1.3499032293654844e-07
12.244897959183675,76.93696294505617,1.5907718374828986e-07
13.26530612244898,83.34837652381084,1.702501651334436e-07
14.285714285714286,89.75979010256552,1.4464595656440697e-07
15.306122448979592,96.1712036813202,8.842573411693589e-08
16.3265306122449,102.58261726007488,3.6447176977795874e-08
17.346938775510203,108.99403083882956,1.7284328898128052e-08
18.367346938775512,115.40544441758425,3.327343888901648e-08
19.387755102040817,121.81685799633892,6.801089217096478e-08
20.408163265306122,128.2282715750936,9.853880599921369e-08
21.42857142857143,134.6396851538483,1.0432661200715645e-07
22.448979591836736,141.05109873260295,7.910809606585059e-08
23.46938775510204,147.46251231135764,3.781145340532012e-08
24.48979591836735,153.87392589011233,7.226368561806647e-09
