x,ux,uy,target_uy,smooth_uy,highpass_uy
0.02,0.0003719660329112812,0.002915069346640138,0.1,0.004254605663415524,-0.0013395363167753855
0.04,0.0026158905298613974,0.005757787034553874,0.1,0.007686063915947609,-0.0019282768813937354
0.06,0.00536389417597518,0.013506707338831782,0.1,0.013976615951302743,-0.0004699086124709609
0.08,0.010272494125501538,0.019891721953310477,0.1,0.023146731087612275,-0.0032550091343017985
0.1,0.015518940577780102,0.03719090640572915,0.1,0.03404044333773838,0.003150463067990765
0.12,0.03079339512363489,0.04432991624579698,0.1,0.04284642002885744,0.0014834962169395366
0.14,0.038075122937567374,0.04942280363626634,0.1,0.04814718453779079,0.0012756190984755528
0.16,0.049894888733127155,0.052661525583860544,0.1,0.04983090430877145,0.0028306212750890958
0.18,0.0590448825782047,0.04961338028600434,0.1,0.04634265125239047,0.0032707290336138686
0.2,0.06580389548585713,0.04112002292782309,0.1,0.036542778857073674,0.004577244070749414
0.22,0.06007974076149572,0.016856149132400786,0.1,0.024575983061261148,-0.0077198339288603625
0.24,0.05994350379884714,0.01699348022742872,0.1,0.017635811658224424,-0.0006423314307957041
0.26,0.05673779572061231,0.015174789848933274,0.1,0.014617414327358923,0.0005573755215743503
0.28,0.05083480542836051,0.011309330906962999,0.1,0.012323720737681933,-0.0010143898307189338
0.3,0.04771746990305315,0.01056154585700904,0.1,0.01083855403901484,-0.0002770081820057998
0.32,0.04496997610003643,0.010061185989740663,0.1,0.010089430451403725,-2.824446166306213e-05
0.34,0.04236300059161624,0.00955538426468003,0.1,0.0095584069159186,-3.0226512385701093e-06
0.36,0.03988509638387866,0.009051458123910028,0.1,0.009058921492374084,-7.463368464055362e-06
0.38,0.037533780783306284,0.008563150538723013,0.1,0.008574815651391473,-1.1665112668460612e-05
0.4,0.03530500447399825,0.00809884237643555,0.1,0.008112785211826363,-1.3942835390813244e-05
0.42,0.03319355539010539,0.007662894509473453,0.1,0.007677687057870501,-1.4792548397047842e-05
0.44,0.031193443453285306,0.007256844433525961,0.1,0.0072715434033206175,-1.4698969794656527e-05
0.46,0.029298229107019385,0.006880379112068788,0.1,0.006894419659687284,-1.4040547618495575e-05
0.48,0.027501300520591868,0.006532090092576904,0.1,0.006545183547967773,-1.3093455390868723e-05
0.5,0.025796089979702213,0.006210021113782267,0.1,0.00622206661474306,-1.2045500960793272e-05
0.52,0.024176229312440425,0.005912037585102496,0.1,0.00592305181082586,-1.1014225723363774e-05
0.54,0.02263565108195978,0.005636055488995161,0.1,0.00564612076139809,-1.0065272402928413e-05
0.56,0.021168645766668284,0.0053801672310374755,0.1,0.005389395859738541,-9.22862870106518e-06
0.58,0.01976988604644226,0.005142697264843884,0.1,0.0051512089520899355,-8.511687246051843e-06
0.6,0.018434428588330942,0.004922213657255103,0.1,0.004930122608375512,-7.908951120409041e-06
0.62,0.01715770216928756,0.004717514887861875,0.1,0.0047249235985936675,-7.40871073179241e-06
0.64,0.015935489147834478,0.004527605055452515,0.1,0.004534602273872938,-6.997218420423147e-06
0.66,0.014763905549847106,0.004351665662656708,0.1,0.004358326546077523,-6.660883420814279e-06
0.68,0.013639383541591794,0.004189028238253585,0.1,0.0041954151084683255,-6.386870214740263e-06
0.7000000000000001,0.012558658869569764,0.00403914894236148,0.1,0.004045311188266294,-6.162245904814401e-06
0.72,0.011518764895581885,0.003901583506950743,0.1,0.003907554997271219,-5.971490320476509e-06
0.74,0.010517034007149283,0.003775957740468301,0.1,0.0037817494612630903,-5.791720794789089e-06
0.76,0.009551106208179073,0.0036619244738672935,0.1,0.003667508784245729,-5.584310378435511e-06
0.78,0.008618943234940998,0.003559090946491781,0.1,0.0035643714970414082,-5.280550549627023e-06
0.8,0.007718844031468094,0.003466889242230053,0.1,0.003471646639699926,-4.757397469872752e-06
0.8200000000000001,0.006849452933736416,0.0033843433996929764,0.1,0.0033881401615710217,-3.796761878045382e-06
0.84,0.006009743916621859,0.003309655148744774,0.1,0.0033116729456880633,-2.0177969432891296e-06
0.86,0.005198950170676005,0.0032394790704647143,0.1,0.0032382434915896436,1.235578875070746e-06
0.88,0.004416383563644082,0.0031676660603738483,0.1,0.003160594562310841,7.071498063007057e-06
0.9,0.003661046196724138,0.0030831683685132766,0.1,0.003065829213040135,1.7339155473141635e-05
0.92,0.0029308570032727205,0.0029661888619933216,0.1,0.0029312775679462555,3.491129404706609e-05
0.9400000000000001,0.002221221326092028,0.002784236232419949,0.1,0.002715850740047601,6.838549237234799e-05
0.96,0.0015226423414502774,0.0024850239437659233,0.1,0.002378848935532843,0.00010617500823308047
0.98,0.00081021367049757,0.0017952494687914742,0.1,0.002020913510397436,-0.00022566404160596193
