activation_dofs,activation_dofs_per_observed_component,adjoint_failure_fraction,artifact_or_nonconverged_frames,best_activation_jump_rms,best_activation_rms,best_curvature_rms,best_equilibrium_residual_rms,best_gradient_rms,best_highpass_rms,best_laplacian_rms,best_min_det_ainv,best_min_det_f,best_min_det_g,best_slope_rms,best_step,best_target_mae,best_target_max,best_target_rms,case_name,cells,dimension,energy,final_activation_jump_rms,final_activation_rms,final_curvature_rms,final_equilibrium_residual_rms,final_gradient_rms,final_highpass_rms,final_laplacian_rms,final_min_det_ainv,final_min_det_f,final_min_det_g,final_slope_rms,final_target_mae,final_target_max,final_target_rms,first_inversion_step,forward_equilibrium_frames,forward_failure_fraction,frames,free_top_observation_components,free_top_observation_vertices,height,inverse_failure_count,loss,muscle_cells,orientation_preserving_best_objective,orientation_preserving_best_step,orientation_preserving_checkpoint_available,physical_stationarity_gate,refinement_accepted_iterations,refinement_trial_forward_failure_count,resolution,source_summary,tail_converged_fraction,tail_gate_1pct,tail_gradient_rms,tail_objective_change,tail_relative_range,tail_residual_max,tail_steps,trajectory_min_det_ainv,trajectory_min_det_f,trajectory_min_det_g,valid_best_activation_jump_rms,valid_best_activation_rms,valid_best_curvature_rms,valid_best_equilibrium_residual_rms,valid_best_gradient_rms,valid_best_highpass_rms,valid_best_laplacian_rms,valid_best_min_det_ainv,valid_best_min_det_f,valid_best_min_det_g,valid_best_slope_rms,valid_best_target_mae,valid_best_target_max,valid_best_target_rms,valid_equilibrium_frames,valid_inverse_frames
1200.0,6.0606060606060606,,0,0.2564466088162548,0.33724689590856616,9.974665332157945,9.995073634472106e-11,1.6301510763983582e-06,0.0012017043967853045,,-0.7568919982127278,-11.044786189710377,-0.09403320564987329,0.1580022850875321,1240.0,0.0013044596966857603,0.00371228075167821,0.001559104595262405,baseline,2000.0,2d,stable,0.2564466088162548,0.33724689590856616,9.974665332157945,9.995073634472106e-11,1.6301510763983582e-06,0.0012017043967853045,,-0.7568919982127278,-11.044786189710377,-0.09403320564987329,0.1580022850875321,0.0013044596966857603,0.00371228075167821,0.001559104595262405,20.0,1245,0.0,1245,198,99,0.05,0.0,l2,400.0,0.00019577718354535473,11.0,True,False,43.0,0.0,100x10,data/10-pork-2d/baseline/summary.json,1.0,False,1.6301510763983582e-06,-1.893669033753158e-07,0.07790289091206326,1.7418814930949368e-09,50.0,-0.7568919982127278,-26.306130311479063,-0.12028620045900883,0.2564466088162548,0.33724689590856616,9.974665332157945,9.995073634472106e-11,1.6301510763983582e-06,0.0012017043967853045,,-0.7568919982127278,-11.044786189710377,-0.09403320564987329,0.1580022850875321,0.0013044596966857603,0.00371228075167821,0.001559104595262405,1245,1245
1200.0,6.0606060606060606,,0,0.43521785001033997,0.850139272614235,0.3947783545932965,1.6468545962397815e-17,6.255286875888305e-12,0.00034580625659631515,,-1.3314212178296663,0.009043773367546065,-1.4281406133437042,0.11351044642979102,1296.0,3.4785007276106854e-05,0.0008714404077463428,0.00014708664447047695,energy-linear,2000.0,2d,linear,0.43521785001033997,0.850139272614235,0.3947783545932965,1.6468545962397815e-17,6.255286875888305e-12,0.00034580625659631515,,-1.3314212178296663,0.009043773367546065,-1.4281406133437042,0.11351044642979102,3.4785007276106854e-05,0.0008714404077463428,0.00014708664447047695,16.0,1297,0.0,1297,198,99,0.05,0.0,l2,400.0,0.00047365529110884294,15.0,True,True,95.0,0.0,100x10,data/10-pork-2d/energy-linear/summary.json,1.0,True,6.255286875888305e-12,-1.2003695106353071e-11,0.0005548409095910714,1.9372434879501118e-17,50.0,-1.3362938554410866,-0.07156907126819961,-1.5486662645950862,0.43521785001033997,0.850139272614235,0.3947783545932965,1.6468545962397815e-17,6.255286875888305e-12,0.00034580625659631515,,-1.3314212178296663,0.009043773367546065,-1.4281406133437042,0.11351044642979102,3.4785007276106854e-05,0.0008714404077463428,0.00014708664447047695,1297,1297
1200.0,6.0606060606060606,,0,0.2776382227464066,0.4677491282341339,23.26580080091043,7.289074347449704e-11,1.4764651695418145e-06,0.00325589932308236,,-0.5429361552484825,-45.332287312112335,-0.0459021072493745,0.3516900855255259,1230.0,0.0031357270011522047,0.021566229872158043,0.004714343255683737,height-high,2000.0,2d,stable,0.2776382227464066,0.4677491282341339,23.26580080091043,7.289074347449704e-11,1.4764651695418145e-06,0.00325589932308236,,-0.5429361552484825,-45.332287312112335,-0.0459021072493745,0.3516900855255259,0.0031357270011522047,0.021566229872158043,0.004714343255683737,18.0,1237,0.0,1237,198,99,0.1,0.0,l2,400.0,0.0008205441997040044,17.0,True,False,35.0,0.0,100x10,data/10-pork-2d/height-high/summary.json,1.0,False,1.4764651695418145e-06,-3.5519318141050976e-06,0.15981672201778166,3.5461212471836115e-09,50.0,-0.5529958975043547,-131.5354700517405,-0.34076697162408554,0.2776382227464066,0.4677491282341339,23.26580080091043,7.289074347449704e-11,1.4764651695418145e-06,0.00325589932308236,,-0.5429361552484825,-45.332287312112335,-0.0459021072493745,0.3516900855255259,0.0031357270011522047,0.021566229872158043,0.004714343255683737,1237,1237
1200.0,6.0606060606060606,,0,0.11766159099926801,0.23177975112544072,1.6621584327383783,4.0441109470205077e-13,7.266806140104398e-09,0.00025601334200089844,,0.10830816750491627,0.4787005674931612,0.3181877152858737,0.05963260400950585,1246.0,0.00011499110938972681,0.0017404958589691964,0.00027992454795271226,height-low,2000.0,2d,stable,0.11766159099926801,0.23177975112544072,1.6621584327383783,4.0441109470205077e-13,7.266806140104398e-09,0.00025601334200089844,,0.10830816750491627,0.4787005674931612,0.3181877152858737,0.05963260400950585,0.00011499110938972681,0.0017404958589691964,0.00027992454795271226,,1253,0.0,1253,198,99,0.025,0.0,l2,400.0,7.835775254653031e-08,1246.0,True,False,51.0,0.0,100x10,data/10-pork-2d/height-low/summary.json,1.0,False,7.266806140104398e-09,-6.60594482916378e-08,0.8430492981841262,9.589521282054725e-11,50.0,0.09833602691502956,0.42768604816975436,0.2117180302333043,0.11766159099926801,0.23177975112544072,1.6621584327383783,4.0441109470205077e-13,7.266806140104398e-09,0.00025601334200089844,,0.10830816750491627,0.4787005674931612,0.3181877152858737,0.05963260400950585,0.00011499110938972681,0.0017404958589691964,0.00027992454795271226,1253,1253
1200.0,6.0606060606060606,,0,0.20731610562040909,0.32359468105954575,4.621792020019681,1.3938049646535749e-11,5.060380781750695e-05,0.0006914561460163961,,-0.21594141961945995,-13.813714463340009,-0.0010051170679200026,0.12498873385707301,1405.0,0.00043901338566835216,0.004053699943882555,0.0008708226827523248,loss-l1,2000.0,2d,stable,0.20731610562040909,0.32359468105954575,4.621792020019681,1.3938049646535749e-11,5.060380781750695e-05,0.0006914561460163961,,-0.21594141961945995,-13.813714463340009,-0.0010051170679200026,0.12498873385707301,0.00043901338566835216,0.004053699943882555,0.0008708226827523248,23.0,1406,0.0,1406,198,99,0.05,0.0,l1,400.0,0.006130668378161981,22.0,True,False,204.0,0.0,100x10,data/10-pork-2d/loss-l1/summary.json,1.0,True,5.060380781750695e-05,-2.2525077446808317e-06,0.005130840694644477,6.028059608256152e-11,50.0,-0.27289453526711943,-14.932605517032878,-0.0296129007978186,0.20731610562040909,0.32359468105954575,4.621792020019681,1.3938049646535749e-11,5.060380781750695e-05,0.0006914561460163961,,-0.21594141961945995,-13.813714463340009,-0.0010051170679200026,0.12498873385707301,0.00043901338566835216,0.004053699943882555,0.0008708226827523248,1406,1406
1200.0,6.0606060606060606,,0,0.2980633107805253,0.33917292635682306,12.907580117819482,5.316915284892413e-11,0.00042266384307128926,0.0016249900070376907,,-0.8767073143072946,-12.006001086908615,-0.031919591716332435,0.19558987227967198,1484.0,0.002599506439532397,0.0035424539923901285,0.002762893949266216,loss-linf,2000.0,2d,stable,0.2980633107805253,0.33917292635682306,12.907580117819482,5.316915284892413e-11,0.00042266384307128926,0.0016249900070376907,,-0.8767073143072946,-12.006001086908615,-0.031919591716332435,0.19558987227967198,0.002599506439532397,0.0035424539923901285,0.002762893949266216,24.0,1491,0.0,1491,198,99,0.05,0.0,linf,400.0,0.03962793144192997,23.0,True,False,289.0,0.0,100x10,data/10-pork-2d/loss-linf/summary.json,1.0,True,0.00042266384307128926,-9.753384437408922e-06,0.002753284716854775,5.396647596445478e-11,50.0,-0.8863003595483288,-18.352633777724723,-0.14116391567041703,0.2980633107805253,0.33917292635682306,12.907580117819482,5.316915284892413e-11,0.00042266384307128926,0.0016249900070376907,,-0.8767073143072946,-12.006001086908615,-0.031919591716332435,0.19558987227967198,0.002599506439532397,0.0035424539923901285,0.002762893949266216,1491,1491
4800.0,12.06030150753769,,0,0.2398002414283401,0.3373762168808757,12.340907169701127,9.750615495077894e-12,2.260304335214933e-08,0.000586854020347687,,-0.6967136644472081,-21.45443603967486,-0.08561232083042251,0.1362576758334792,1252.0,0.0006802965624212257,0.002246444562960892,0.0007832851457527393,mesh-dense,8000.0,2d,stable,0.2398002414283401,0.3373762168808757,12.340907169701127,9.750615495077894e-12,2.260304335214933e-08,0.000586854020347687,,-0.6967136644472081,-21.45443603967486,-0.08561232083042251,0.1362576758334792,0.0006802965624212257,0.002246444562960892,0.0007832851457527393,20.0,1259,0.0,1259,398,199,0.05,0.0,l2,1600.0,9.93828593442665e-05,19.0,True,False,57.0,0.0,200x20,data/10-pork-2d/mesh-dense/summary.json,1.0,False,2.260304335214933e-08,-4.775396009415709e-08,0.07783404674800483,8.981940032595143e-11,50.0,-0.6971556665041736,-46.44574822476825,-0.2672458764545921,0.2398002414283401,0.3373762168808757,12.340907169701127,9.750615495077894e-12,2.260304335214933e-08,0.000586854020347687,,-0.6967136644472081,-21.45443603967486,-0.08561232083042251,0.1362576758334792,0.0006802965624212257,0.002246444562960892,0.0007832851457527393,1259,1259
300.0,3.061224489795918,,0,0.1442105848918008,0.3204896074243116,0.3860017240751025,5.4943348218900005e-11,9.495091106651135e-11,0.0003283652772992906,,0.13136627611144583,0.6398841377884558,0.6398841377884558,0.11253709927757528,1280.0,3.206725380755545e-05,0.0009340510722896493,0.0001467674306355512,mesh-medium,500.0,2d,stable,0.1442105848918008,0.3204896074243116,0.3860017240751025,5.4943348218900005e-11,9.495091106651135e-11,0.0003283652772992906,,0.13136627611144583,0.6398841377884558,0.6398841377884558,0.11253709927757528,3.206725380755545e-05,0.0009340510722896493,0.0001467674306355512,41.0,1282,0.0,1282,98,49,0.05,0.0,l2,100.0,2.1540678695361336e-08,1280.0,True,True,80.0,0.0,50x5,data/10-pork-2d/mesh-medium/summary.json,1.0,False,9.495091106651135e-11,-4.919690491242569e-10,0.02283906909721464,9.98256819514826e-11,50.0,-0.014374427802807456,-11.498929878709527,-0.014542652824869204,0.1442105848918008,0.3204896074243116,0.3860017240751025,5.4943348218900005e-11,9.495091106651135e-11,0.0003283652772992906,,0.13136627611144583,0.6398841377884558,0.6398841377884558,0.11253709927757528,3.206725380755545e-05,0.0009340510722896493,0.0001467674306355512,1282,1282
