step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,inverted_cell_fraction,inverted_rest_measure_fraction,negative_det_f_mean,ainv_negative_cell_fraction,ainv_negative_rest_measure_fraction,g_negative_cell_fraction,g_negative_rest_measure_fraction,double_inverted_cell_fraction,double_inverted_rest_measure_fraction,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms,detF/min,detG/min,detAinv/min,target/rms,target/mae,target/max,activation/rms,activation/neighbor_jump_rms
115,adam,115,116,0.00944427519542856,1,0.00016294330398894705,1.12814037982524e-05,0.0002446333655093023,0.00047598773160498166,1,4,,0,9.469113335157146e-11,-244.54539565244616,-0.21354331103477286,-0.6433152019424319,0.0355,0.03550000000000001,0.7659083161169747,0.0345,0.034499999999999996,0.005,0.004999999999999999,0.0325,0.0325,0.010561556187111786,0.01276492475453526,0.0374669744906998,0.008961332840287954,0.0075208734481885765,0.8091274481062548,59.144797527615665,0.259100128494938,0.5875426316524516,-244.54539565244616,-0.21354331103477286,-0.6433152019424319,0.01276492475453526,0.010561556187111786,0.0374669744906998,0.5875426316524516,0.259100128494938
116,adam,116,117,0.009349832443474275,1,0.0001617645221993811,1.3149522406099638e-05,0.00025091703092001603,0.0004504506105114368,1,4,,0,1.5707146844669162e-10,-243.97481879615935,-0.2115420716654716,-0.6434225315359552,0.035,0.035,0.7675278971735214,0.035,0.035,0.005,0.004999999999999998,0.0325,0.0325,0.010508959778603747,0.012718668255732637,0.038163686069048915,0.008914580096702472,0.00748485739466338,0.805874465375975,58.86960021518967,0.25912913864398085,0.5875610876897515,-243.97481879615935,-0.2115420716654716,-0.6434225315359552,0.012718668255732637,0.010508959778603747,0.038163686069048915,0.5875610876897515,0.25912913864398085
117,adam,117,118,0.009256334119039531,1,0.00016102603548193346,1.337613148096534e-05,0.0001984142996194862,0.0004262059294132281,1,4,,0,1.4127662368782783e-09,-254.29750740552487,-0.21086821442862996,-0.6435226558359997,0.035,0.035,0.778500278273441,0.035,0.035,0.005,0.004999999999999998,0.0325,0.0325,0.010464044306354177,0.012689603440688502,0.03835860465987234,0.008860606918009765,0.007456241619735675,0.8037843693594799,58.64203750558458,0.25915058200006513,0.5875762453145104,-254.29750740552487,-0.21086821442862996,-0.6435226558359997,0.012689603440688502,0.010464044306354177,0.03835860465987234,0.5875762453145104,0.25915058200006513
118,adam,118,119,0.009163770777849137,1,0.00016062739825126133,1.3919722852788031e-05,0.0001864169396745309,0.00041429965123833526,1,4,,0,6.479790784507897e-09,-266.93127870095816,-0.21074163767736181,-0.6436166616072946,0.035,0.035,0.7826405749339881,0.0345,0.034499999999999996,0.0055,0.005499999999999999,0.032,0.031999999999999994,0.010453567780082622,0.01267388646987424,0.0378764372538309,0.00881846142052556,0.007432968364613429,0.8023993945097181,58.499301631294564,0.2591658859377272,0.5875804188778656,-266.93127870095816,-0.21074163767736181,-0.6436166616072946,0.01267388646987424,0.010453567780082622,0.0378764372538309,0.5875804188778656,0.2591658859377272
119,adam,119,120,0.009072133070070645,1,0.00016163360529904638,1.3519305066598922e-05,0.00017888810971256977,0.0003671283377178245,1,10,,0,6.276924377216094e-10,-271.16367831109386,-0.216235463149191,-0.6437051383690809,0.035,0.035,0.7907778630089208,0.035,0.035,0.005,0.004999999999999998,0.0325,0.0325,0.010490270412902443,0.012713520570599096,0.03774721735750675,0.008927176927598651,0.007489675131433013,0.8059533427847236,58.75505713485575,0.2591812127542873,0.5875903869749025,-271.16367831109386,-0.216235463149191,-0.6437051383690809,0.012713520570599096,0.010490270412902443,0.03774721735750675,0.5875903869749025,0.2591812127542873
120,adam,120,121,0.008981411739369938,1,0.00016123505381748486,1.5494950015342667e-05,0.0002644868256788391,0.00036715210202519063,1,5,,0,6.782727124369195e-11,-268.4207886572368,-0.21552119918634227,-0.643790413969121,0.035,0.035,0.7930399141508688,0.0345,0.0345,0.0055,0.005499999999999993,0.032,0.03200000000000001,0.010493751035479573,0.012697836580200773,0.03754957437854781,0.008910994347387308,0.007466621356488877,0.8040380080658772,58.60062438849041,0.2591991387082432,0.5876012557892472,-268.4207886572368,-0.21552119918634227,-0.643790413969121,0.012697836580200773,0.010493751035479573,0.03754957437854781,0.5876012557892472,0.2591991387082432
121,adam,121,122,0.008891597621976239,1,0.0001598993477486834,1.79367489067771e-05,0.00036952514971007663,0.00037839618665010805,1,4,,0,5.044444274836164e-09,-260.98664522110045,-0.21445457492584577,-0.6438728266356323,0.035,0.035,0.7829025973306425,0.0345,0.0345,0.0055,0.005499999999999993,0.032,0.03200000000000001,0.010451738246299311,0.012645131385188664,0.03684090596154215,0.008846008924655872,0.007428196186771673,0.8011631898592163,58.40306994026629,0.2592131073385394,0.5876017015973807,-260.98664522110045,-0.21445457492584577,-0.6438728266356323,0.012645131385188664,0.010451738246299311,0.03684090596154215,0.5876017015973807,0.2592131073385394
122,adam,122,123,0.008802681645756478,1,0.000158529174156793,8.535430208831187e-06,0.00013389229309831562,0.00035861667692973516,1,10,,0,5.247575121545328e-09,-248.3556947569771,-0.21529419502178695,-0.6439486393614045,0.035,0.035,0.7773966359701875,0.035,0.035,0.005,0.004999999999999998,0.0325,0.0325,0.01035849564544438,0.012590836912484927,0.03767773606111494,0.008812810925817115,0.007439962796960879,0.8009378505845903,58.43675351449574,0.25921574272433445,0.5876084796483183,-248.3556947569771,-0.21529419502178695,-0.6439486393614045,0.012590836912484927,0.01035849564544438,0.03767773606111494,0.5876084796483183,0.25921574272433445
123,adam,123,124,0.008714654829298913,1,0.0001581417393973704,1.6505125739461976e-05,0.00032831761002329247,0.0003612724192161579,1,4,,0,3.7247458320045003e-10,-242.32617546054726,-0.21633682667114493,-0.6440189796659469,0.035,0.035,0.7778099556059581,0.035,0.035,0.005,0.004999999999999998,0.0325,0.0325,0.010317665004292752,0.012575441916583703,0.03825062937043967,0.00880295505061286,0.007438020210793363,0.800226582498532,58.36076216079662,0.2592127426018637,0.5876161237556362,-242.32617546054726,-0.21633682667114493,-0.6440189796659469,0.012575441916583703,0.010317665004292752,0.03825062937043967,0.5876161237556362,0.2592127426018637
124,adam,124,125,0.008627508281005922,1,0.00015657931083427963,9.037031998383745e-06,0.00017134703534349156,0.00034764719290846066,1,4,,0,1.4115935732663616e-11,-250.42331961613442,-0.21656156280370192,-0.6440861592443495,0.035,0.035,0.7772604064970887,0.0345,0.034499999999999996,0.0055,0.005499999999999999,0.032,0.031999999999999994,0.010248676937539551,0.012513165500155412,0.03751286422680951,0.008737069359145472,0.007416732836837962,0.7984567523437205,58.22848808915368,0.25920792705234796,0.5876169997564514,-250.42331961613442,-0.21656156280370192,-0.6440861592443495,0.012513165500155412,0.010248676937539551,0.03751286422680951,0.5876169997564514,0.25920792705234796
125,adam,125,126,0.008541233198195863,1,0.00015568402425669695,1.2144286377602838e-05,0.00016063711183076035,0.0003458551521551949,1,3,,0,3.996604318196492e-09,-264.15244875185937,-0.2165250296460541,-0.6441497834933623,0.035,0.035,0.7794831559560633,0.0345,0.034499999999999996,0.0055,0.005499999999999999,0.032,0.031999999999999994,0.010227720256780325,0.01247734043202705,0.036554344755430554,0.008684011252030192,0.007390011794056183,0.796465343793163,58.06314257626504,0.25920076579945417,0.5876165123624328,-264.15244875185937,-0.2165250296460541,-0.6441497834933623,0.01247734043202705,0.010227720256780325,0.036554344755430554,0.5876165123624328,0.25920076579945417
126,adam,126,127,0.008455820866213905,1,0.0001578473851880607,1.6034952536131327e-05,0.00032418005702095857,0.00034227562452819696,1,8,,0,6.922210816693691e-10,-272.9355700416684,-0.21717863080454344,-0.6442094126472195,0.0345,0.0345,0.7850017282876497,0.035,0.035,0.0045,0.004499999999999997,0.0325,0.0325,0.010350979335786667,0.012563732932057283,0.03618180906751417,0.008748047274720555,0.007404633187554718,0.7984631856496976,58.25705357448822,0.25919034344886216,0.5876181863179184,-272.9355700416684,-0.21717863080454344,-0.6442094126472195,0.012563732932057283,0.010350979335786667,0.03618180906751417,0.5876181863179184,0.25919034344886216
127,adam,127,128,0.008371262657551766,1,0.00015721393667314209,1.3338979929325488e-05,0.00019826508054217784,0.00031592511218241326,1,3,,0,2.1702861292260103e-09,-277.957109463379,-0.21782414688861687,-0.6442657421530289,0.0355,0.03550000000000001,0.7893661290997325,0.035,0.035,0.0045,0.004499999999999998,0.033,0.033,0.010304004158096281,0.012538498182523379,0.03656571271565294,0.008747124969202883,0.007400373031899644,0.798365419578976,58.20276176812112,0.2591780031281085,0.5876161328330437,-277.957109463379,-0.21782414688861687,-0.6442657421530289,0.012538498182523379,0.010304004158096281,0.03656571271565294,0.5876161328330437,0.2591780031281085
128,adam,128,129,0.008287550030976249,1,0.0001561846845378707,9.49627923794777e-06,0.00011624200350504722,0.0003051397170235473,1,4,,0,1.6616093520723565e-09,-280.0669846007654,-0.2177971112659823,-0.6443211760741093,0.0355,0.03550000000000001,0.7890424971127301,0.035,0.034999999999999996,0.0055,0.005499999999999998,0.0325,0.0325,0.0102365373954987,0.012497387108426733,0.03681461962018054,0.008728789893426523,0.007395664410015674,0.7982646133032227,58.17332122610883,0.2591675883024964,0.5876089400232442,-280.0669846007654,-0.2177971112659823,-0.6443211760741093,0.012497387108426733,0.0102365373954987,0.03681461962018054,0.5876089400232442,0.2591675883024964
129,adam,129,130,0.008204674530666487,1,0.00015535375645817705,8.55662217015928e-06,0.00012178031248770107,0.00028718772751186634,1,4,,0,2.45044252827493e-10,-278.6860106829037,-0.21721878481910706,-0.6443758021729169,0.035,0.035,0.7886590969906623,0.035,0.034999999999999996,0.005,0.004999999999999997,0.0325,0.0325,0.010178695352039012,0.012464098702199732,0.037143088132415694,0.008708072538410818,0.007390966546402658,0.798057783955232,58.148412357393795,0.2591604020406285,0.5876017293461071,-278.6860106829037,-0.21721878481910706,-0.6443758021729169,0.012464098702199732,0.010178695352039012,0.037143088132415694,0.5876017293461071,0.2591604020406285
130,adam,130,131,0.008122627785359821,1,0.00015435247857052,7.5568229394494896e-06,9.540727923863882e-05,0.0002787582447565112,1,3,,0,5.321832675293029e-10,-273.37821173972236,-0.21607018077808077,-0.6444292722807071,0.0355,0.03550000000000001,0.787123884519438,0.035,0.034999999999999996,0.0055,0.005499999999999998,0.0325,0.0325,0.010107553801875363,0.01242386729527163,0.037605164141032446,0.008683845817609046,0.0073867259601450635,0.7976466490828478,58.11940943961572,0.2591562555581163,0.587595981981437,-273.37821173972236,-0.21607018077808077,-0.6444292722807071,0.01242386729527163,0.010107553801875363,0.037605164141032446,0.587595981981437,0.2591562555581163
131,adam,131,132,0.008041401507506223,1,0.00015340521809600337,6.890223116393391e-06,8.984945864936076e-05,0.00028258560950565316,1,5,,0,7.217029133744793e-09,-265.7075320513228,-0.2140824165134463,-0.6444815005827844,0.0355,0.03550000000000001,0.7864625462164823,0.035,0.034999999999999996,0.0055,0.005499999999999998,0.0325,0.0325,0.010046235496787542,0.012385686016365964,0.03806635982557676,0.008657859709192027,0.0073832543802261185,0.7975734916651607,58.06556412557868,0.25915479654916607,0.5875928194583188,-265.7075320513228,-0.2140824165134463,-0.6444815005827844,0.012385686016365964,0.010046235496787542,0.03806635982557676,0.5875928194583188,0.25915479654916607
132,adam,132,133,0.00796098749243116,1,0.00015237891159908338,9.669246832770742e-06,0.00015107819541624739,0.00026916131371453934,1,27,,0,9.125835133197229e-10,-260.6173127160553,-0.21097360298302742,-0.6445323738118549,0.035,0.035,0.7864893392196938,0.035,0.034999999999999996,0.006,0.0059999999999999975,0.032,0.031999999999999994,0.009969362535871064,0.01234418533557737,0.037701485433373955,0.008629646126142119,0.00738211512907084,0.8063597496820627,58.325633316481024,0.2591549057717304,0.5875916024884442,-260.6173127160553,-0.21097360298302742,-0.6445323738118549,0.01234418533557737,0.009969362535871064,0.037701485433373955,0.5875916024884442,0.2591549057717304
133,adam,133,134,0.007881377617506848,1,0.00015159180686839563,7.93089349309287e-06,0.0001263765213347629,0.00025322477326922716,1,3,,0,1.1708111518036492e-10,-261.84563172313875,-0.20906651567221915,-0.6445797301587963,0.035,0.035,0.7892163849912821,0.035,0.034999999999999996,0.006,0.0059999999999999975,0.032,0.031999999999999994,0.009923859942333217,0.012312262459369344,0.037774303140501994,0.0086057644569656,0.007377415652074348,0.8060533072805801,58.30380432806873,0.2591527756154198,0.587590087244582,-261.84563172313875,-0.20906651567221915,-0.6445797301587963,0.012312262459369344,0.009923859942333217,0.037774303140501994,0.587590087244582,0.2591527756154198
134,adam,134,135,0.0078025638413317805,1,0.0001507336854009508,5.421270013976182e-06,7.066906400809991e-05,0.0002568078147715211,1,3,,0,7.95812231887824e-09,-267.72244216516583,-0.2080514792080136,-0.6446248541645603,0.0355,0.03550000000000001,0.7931784778863498,0.0345,0.034499999999999996,0.005,0.004999999999999999,0.0325,0.0325,0.009876883412493346,0.012277364757998795,0.03769607402842468,0.008579213895531786,0.007371686817079796,0.8058969700300432,58.282121150180174,0.2591502604522742,0.5875883159377264,-267.72244216516583,-0.2080514792080136,-0.6446248541645603,0.012277364757998795,0.009876883412493346,0.03769607402842468,0.5875883159377264,0.2591502604522742
135,adam,135,136,0.007724538202918462,1,0.00015025181367073583,8.483423771699365e-06,0.00011647053883023241,0.00025030085319490276,1,4,,0,1.4681702216334896e-10,-273.5069615610476,-0.20680431743901614,-0.6446693453051177,0.0355,0.03550000000000001,0.7982090490792885,0.0345,0.034499999999999996,0.005,0.004999999999999999,0.0325,0.0325,0.009853133202018303,0.012257724653080433,0.037695499834495466,0.008559604698743476,0.007360628130800958,0.8053287421436628,58.21683234752097,0.2591505445939649,0.5875889435651662,-273.5069615610476,-0.20680431743901614,-0.6446693453051177,0.012257724653080433,0.009853133202018303,0.037695499834495466,0.5875889435651662,0.2591505445939649
136,adam,136,137,0.0076472928208892775,1,0.00014961415442440402,8.874876445181094e-06,0.00010650721681474181,0.00024303573220534172,1,3,,0,4.948649952106931e-10,-276.46214691848564,-0.20162165386283462,-0.6447151419815075,0.0355,0.03550000000000001,0.8010307339367315,0.035,0.034999999999999996,0.0055,0.005499999999999999,0.0325,0.0325,0.009825145876785794,0.012231686491420715,0.03757988894208305,0.008536839028625865,0.007347880151212712,0.804344926620085,58.14841004056332,0.2591564786313264,0.5875915995586753,-276.46214691848564,-0.20162165386283462,-0.6447151419815075,0.012231686491420715,0.009825145876785794,0.03757988894208305,0.5875915995586753,0.2591564786313264
137,adam,137,138,0.007570819892680385,1,0.00014878107689157043,7.005675144712997e-06,9.933370996279991e-05,0.0002462293762485989,1,3,,0,6.328558276358124e-09,-275.6149344094165,-0.18795464493990635,-0.6447624529082393,0.0355,0.03550000000000001,0.8010947692302524,0.035,0.034999999999999996,0.0055,0.005499999999999999,0.0325,0.0325,0.009793636572799315,0.012197584879457508,0.03736952632167424,0.008517557846762516,0.00733897176933778,0.8033825544820763,58.11339854840696,0.2591677001302323,0.5875967282987369,-275.6149344094165,-0.18795464493990635,-0.6447624529082393,0.012197584879457508,0.009793636572799315,0.03736952632167424,0.5875967282987369,0.2591677001302323
138,adam,138,139,0.00749511169375358,1,0.00017025721367152583,4.976292087413383e-05,0.0014707119316919024,0.0002448184928484411,1,12,,0,5.752980903003672e-09,-271.2562719513901,-0.15319282602163076,-0.6448098390709226,0.0355,0.03550000000000001,0.8022465337601223,0.035,0.034999999999999996,0.0055,0.005499999999999999,0.0325,0.0325,0.010484448738788748,0.013048264776265304,0.03723860395945518,0.009718469004410183,0.007659113130270286,0.8282968294326192,59.58104207182792,0.2591806690408799,0.5876054877594988,-271.2562719513901,-0.15319282602163076,-0.6448098390709226,0.013048264776265304,0.010484448738788748,0.03723860395945518,0.5876054877594988,0.2591806690408799
139,adam,139,140,0.007420160576816045,1,0.0001575774167207324,2.0901756503758083e-05,0.0005997631099358696,0.00040331866280049337,1,7,,0,5.74750952022511e-11,-267.02668656946577,-0.15240908426231703,-0.6448568961645382,0.0355,0.03550000000000001,0.8004542345867219,0.0345,0.034499999999999996,0.005,0.004999999999999999,0.0325,0.0325,0.010089184742705188,0.012552984375069237,0.03751292725280844,0.00901979868417132,0.007499165045697083,0.8138926090612822,58.7132031447573,0.2591727365290541,0.5875999981676259,-267.02668656946577,-0.15240908426231703,-0.6448568961645382,0.012552984375069237,0.010089184742705188,0.03751292725280844,0.5875999981676259,0.2591727365290541
140,adam,140,141,0.007345958971047884,1,0.00014151970775195288,1.0970906905477624e-05,0.00016976859050175642,0.0004613869509938883,1,28,,0,1.1039509862070241e-10,-264.45937328553157,-0.15252611308271785,-0.6449024526840595,0.035,0.035,0.7989258933364392,0.035,0.034999999999999996,0.005,0.0049999999999999975,0.0325,0.0325,0.00950988471856913,0.011896205603130474,0.03760880791083717,0.008287617307069946,0.007187496342667014,0.7921341903107905,57.17949635365853,0.2591635033837126,0.5875923025191132,-264.45937328553157,-0.15252611308271785,-0.6449024526840595,0.011896205603130474,0.00950988471856913,0.03760880791083717,0.5875923025191132,0.2591635033837126
141,adam,141,142,0.007272499381337405,1,0.00014155177351223635,1.5903390572746362e-05,0.0002153689063984225,0.00047931141274651677,1,7,,0,4.52522437297304e-12,-268.18507835851705,-0.1550698944780216,-0.6449476063940952,0.035,0.035,0.801918519450643,0.035,0.034999999999999996,0.005,0.0049999999999999975,0.0325,0.0325,0.0095384841727821,0.011897553257381803,0.03708184239121583,0.008305380756361265,0.007171223544840867,0.7926734375754589,57.28294732022231,0.2591508352320784,0.5875753761398035,-268.18507835851705,-0.1550698944780216,-0.6449476063940952,0.011897553257381803,0.0095384841727821,0.03708184239121583,0.5875753761398035,0.2591508352320784
142,adam,142,143,0.007199774387524031,1,0.00014146732309107315,1.1521842569555938e-05,0.00021555150885384328,0.00038177972491790517,1,5,,0,1.8911631241724317e-10,-271.58356374776514,-0.15892717399883438,-0.6449883224931577,0.035,0.035,0.8099215859201787,0.035,0.034999999999999996,0.005,0.0049999999999999975,0.0325,0.0325,0.00947696654740785,0.011894003661134175,0.03728128453300931,0.008327907858985607,0.007173518339490434,0.7933741635539568,57.32518763543438,0.25913919132940777,0.5875608354484206,-271.58356374776514,-0.15892717399883438,-0.6449883224931577,0.011894003661134175,0.00947696654740785,0.03728128453300931,0.5875608354484206,0.25913919132940777
143,adam,143,144,0.00712777664364879,1,0.00014035725682893968,1.2132683472855086e-05,0.00014306610275903226,0.0003691312033640753,1,4,,0,1.5656938737752735e-10,-273.89341524100075,-0.1605577549439746,-0.6450272803487442,0.035,0.035,0.8153765175271389,0.0355,0.0355,0.0045,0.004499999999999996,0.033,0.033,0.009393978112963611,0.011847246803748948,0.037637625536253445,0.008310500105909134,0.007171098838325403,0.792894016533893,57.245253449688114,0.25913268935531675,0.587543419452528,-273.89341524100075,-0.1605577549439746,-0.6450272803487442,0.011847246803748948,0.009393978112963611,0.037637625536253445,0.587543419452528,0.25913268935531675
144,adam,144,145,0.007056498877212303,1,0.0001388035397022262,9.744857629769313e-06,0.00015823699808918942,0.00038383021209059215,1,4,,0,3.168690458942135e-10,-276.13192148018163,-0.16047062446003127,-0.6450677407484791,0.035,0.035,0.8146976768021598,0.035,0.034999999999999996,0.005,0.0049999999999999975,0.0325,0.0325,0.009319215139998656,0.011781491403987281,0.037680035287562426,0.008247948309904368,0.007159746151382152,0.7912037742715291,57.09696786620006,0.25913203468953233,0.5875211810973232,-276.13192148018163,-0.16047062446003127,-0.6450677407484791,0.011781491403987281,0.009319215139998656,0.037680035287562426,0.5875211810973232,0.25913203468953233
145,adam,145,146,0.00698593388844018,1,0.00013803123698007138,8.64772711051576e-06,0.00013136170454146112,0.0003727763892553828,1,4,,0,2.1582832930055779e-10,-278.0839311857079,-0.1595771722939926,-0.6451108086511237,0.035,0.035,0.8114144187471432,0.035,0.034999999999999996,0.005,0.0049999999999999975,0.0325,0.0325,0.009344374170290827,0.011748669583406939,0.03739350010152055,0.00819230308926582,0.007144380650890625,0.7890938513031565,56.95013033504554,0.259134570580533,0.5874972650037502,-278.0839311857079,-0.1595771722939926,-0.6451108086511237,0.011748669583406939,0.009344374170290827,0.03739350010152055,0.5874972650037502,0.259134570580533
146,adam,146,147,0.006916074549555778,1,0.00013773198704304773,0.00016127945439757264,0.001984439212011911,0.0003325409292334571,1,3,,0,5.308978247471272e-09,-278.9909901959047,-0.15787983993147595,-0.6451560960971442,0.0345,0.0345,0.8081146328858231,0.035,0.034999999999999996,0.0045,0.004499999999999996,0.0325,0.0325,0.009402367602209298,0.011735927191451374,0.036880810226114016,0.008162688356772956,0.00712655412283204,0.7870737613051718,56.846689826725814,0.2591368814301176,0.5874730876624219,-278.9909901959047,-0.15787983993147595,-0.6451560960971442,0.011735927191451374,0.009402367602209298,0.036880810226114016,0.5874730876624219,0.2591368814301176
147,adam,147,148,0.00684691380406022,1,0.0001402301470707911,3.256296422802412e-05,0.0005683286365316276,0.0009789384726693205,1,7,,0,1.462297466841318e-10,-266.68205628160285,-0.15354408932974348,-0.6444791471086132,0.0345,0.0345,0.7993998948775297,0.0345,0.0345,0.005,0.0049999999999999906,0.032,0.03200000000000001,0.009642120950219464,0.011841881061334433,0.03549197270991398,0.008230467151193986,0.007153882566166964,0.7894745855667249,57.232144662046124,0.25912213805340284,0.5874490833324019,-266.68205628160285,-0.15354408932974348,-0.6444791471086132,0.011841881061334433,0.009642120950219464,0.03549197270991398,0.5874490833324019,0.25912213805340284
148,adam,148,149,0.006778444666019619,1,0.00014017970140556575,2.320239766365963e-05,0.00040198595206039563,0.0008649555411818384,1,5,,0,4.656743118757535e-12,-252.51168862358887,-0.15586098169632262,-0.643869745149304,0.0345,0.0345,0.7976227239836828,0.035,0.035,0.0035,0.003499999999999998,0.033,0.033,0.00956872941710287,0.011839750901330895,0.03567561073967259,0.008284752542951445,0.007194464372524347,0.7931091347316463,57.58799088627864,0.259103805862739,0.5874296061763773,-252.51168862358887,-0.15586098169632262,-0.643869745149304,0.011839750901330895,0.00956872941710287,0.03567561073967259,0.5874296061763773,0.259103805862739
149,adam,149,150,0.0067106602193594215,1,0.000142226633665723,2.327524137911914e-05,0.0004239974524793148,0.0007778403293128717,1,8,,0,4.85190706140522e-12,-244.22435776163786,-0.1608950633908799,-0.6433237571879764,0.0345,0.0345,0.8059760856886692,0.035,0.035,0.0035,0.003499999999999998,0.033,0.033,0.009529979237380384,0.011925880833956164,0.0366472048758051,0.008376333545202657,0.007242040612059096,0.7978866537327829,57.918301480130616,0.25908308491216137,0.5874093385061963,-244.22435776163786,-0.1608950633908799,-0.6433237571879764,0.011925880833956164,0.009529979237380384,0.0366472048758051,0.5874093385061963,0.25908308491216137
150,adam,150,151,0.006643553617165827,1,0.00014406594087811757,2.587850422707895e-05,0.0004855997980305735,0.0006652675097145533,1,3,,0,4.086502337319695e-09,-249.39339847248138,-0.1633424726677111,-0.6428406743821764,0.035,0.035,0.8141197340945304,0.035,0.035,0.004,0.003999999999999998,0.033,0.033,0.009576314663926755,0.012002747222120342,0.03656384831395329,0.008419343872412652,0.007262024115024423,0.800571939358021,58.089825550387395,0.25906353866496346,0.5873789025959749,-249.39339847248138,-0.1633424726677111,-0.6428406743821764,0.012002747222120342,0.009576314663926755,0.03656384831395329,0.5873789025959749,0.25906353866496346
151,adam,151,152,0.006577118080994169,1,0.00014313129480769123,1.6031878614566413e-05,0.00021223229861238948,0.0005994798092721375,1,5,,0,6.604813066281171e-12,-262.5767488988183,-0.16433835425982077,-0.6424168751313243,0.035,0.035,0.8177042358547879,0.035,0.035,0.004,0.003999999999999998,0.033,0.033,0.009517254975204689,0.011963749195285365,0.036055626147177076,0.008395815623998562,0.007254365445096012,0.8006313951640259,58.08105507445535,0.2590474942153705,0.5873381155603971,-262.5767488988183,-0.16433835425982077,-0.6424168751313243,0.011963749195285365,0.009517254975204689,0.036055626147177076,0.5873381155603971,0.2590474942153705
152,adam,152,153,0.006511346900184227,1,0.00014334665423361767,1.660474826960227e-05,0.0002453911256917623,0.0005349271839561517,1,4,,0,4.482307325818e-09,-272.4131654977797,-0.16455238109472164,-0.642048080771399,0.0345,0.0345,0.8200515976119269,0.035,0.035,0.0035,0.003499999999999998,0.033,0.033,0.009532227025641887,0.011972746311252806,0.03577695780127516,0.008394395638602508,0.007243739494105696,0.8001376534201762,58.03554014193513,0.2590377270744776,0.5872919136614685,-272.4131654977797,-0.16455238109472164,-0.642048080771399,0.011972746311252806,0.009532227025641887,0.03577695780127516,0.5872919136614685,0.2590377270744776
153,adam,153,154,0.006446233431182385,1,0.00014270575556108098,1.4699962536708078e-05,0.0002289757900735292,0.00047490125967168494,1,4,,0,3.5775606515134744e-10,-272.7192666675324,-0.16411015075071064,-0.6417309243685603,0.035,0.035,0.8192603164841792,0.035,0.034999999999999996,0.005,0.0049999999999999975,0.0325,0.0325,0.009474694365256019,0.011945951429713792,0.03627801083950298,0.008381905405472033,0.007231706631605546,0.7988521252598544,57.94271450493465,0.2590347328093938,0.5872416086311432,-272.7192666675324,-0.16411015075071064,-0.6417309243685603,0.011945951429713792,0.009474694365256019,0.03627801083950298,0.5872416086311432,0.2590347328093938
154,adam,154,155,0.006381771096870561,1,0.00014152847401427095,9.745228750701641e-06,0.00010585436929168307,0.00045084880099523894,1,5,,0,1.2348096361328078e-12,-265.33967362103596,-0.16329294026485688,-0.6414630077918577,0.035,0.035,0.8179945766044926,0.035,0.034999999999999996,0.005,0.0049999999999999975,0.0325,0.0325,0.009379099278497923,0.011896574045256514,0.03739393879428897,0.008372799637436045,0.007217872792550832,0.796978440424225,57.79802315306096,0.25903740114857593,0.5871898736045028,-265.33967362103596,-0.16329294026485688,-0.6414630077918577,0.011896574045256514,0.009379099278497923,0.03739393879428897,0.5871898736045028,0.25903740114857593
155,adam,155,156,0.006317953385901855,1,0.00014122225708174935,1.3476575773900349e-05,0.000227823635470195,0.00041560259997555144,1,3,,0,6.843825402991574e-09,-257.3402141253367,-0.1621603266533356,-0.6412421402987305,0.0345,0.0345,0.8140264095740493,0.0355,0.0355,0.004,0.003999999999999995,0.033,0.033,0.009367155083187875,0.011883697113346055,0.03847260165895255,0.00837743934928881,0.007200797319299195,0.7949027347540946,57.63732421356095,0.2590434167174614,0.5871386490884055,-257.3402141253367,-0.1621603266533356,-0.6412421402987305,0.011883697113346055,0.009367155083187875,0.03847260165895255,0.5871386490884055,0.2590434167174614
156,adam,156,157,0.006254773852042837,1,0.0001408424837563926,1.4458567471652904e-05,0.00018762629815640254,0.0003877989252361544,1,4,,0,2.3780607567716283e-09,-255.7712600253586,-0.16074214213217652,-0.6410692320226334,0.0345,0.0345,0.808341595040549,0.035,0.034999999999999996,0.0045,0.004499999999999996,0.0325,0.0325,0.009340769167620977,0.01186770760325652,0.03903858495013042,0.008341887696026526,0.007176233934694077,0.7926073948600694,57.474253266110225,0.2590500101380205,0.5870891108202068,-255.7712600253586,-0.16074214213217652,-0.6410692320226334,0.01186770760325652,0.009340769167620977,0.03903858495013042,0.5870891108202068,0.2590500101380205
157,adam,157,158,0.006192226113522408,1,0.0001411316173073566,2.06539497068547e-05,0.00040520013045702017,0.0003616676341317911,1,4,,0,5.003448814593879e-09,-260.66316278436267,-0.1595842936899999,-0.6409604924623862,0.034,0.034,0.8056533677107276,0.035,0.034999999999999996,0.004,0.003999999999999997,0.0325,0.0325,0.009376899557492992,0.011879882882728962,0.03922352114739663,0.008318586268941372,0.007161913281895,0.7917651552815744,57.40009793279779,0.2590572705747376,0.5870480763506956,-260.66316278436267,-0.1595842936899999,-0.6409604924623862,0.011879882882728962,0.009376899557492992,0.03922352114739663,0.5870480763506956,0.2590572705747376
