step,log_relative_activation,relative_activation,actual_activation_x,actual_activation_y,actual_activation_z,activation_error,loss,point_to_point_l2,point_to_point_rmse,point_to_point_inf,activation_diff_l2,activation_diff_inf,inverse_grad,inverse_grad_abs,adjoint_success,adjoint_relative_residual,forward_success,forward_result,forward_n_steps,forward_grad_norm,forward_relative_grad_norm,forward_objective,forward_best_objective,finite_outputs
1,0.6830968447064438,1.98,2.574,0.5917159763313609,1.3,-0.020000000000000018,0.002189452873991038,1.6774851341660875,0.006314729847785062,0.026894493468048175,2.7709218682597574,0.026000000000000245,-0.42706544630112797,0.42706544630112797,True,9.79855892248193e-07,True,target_converged,783,0.00039279373133560964,9.884358448347973e-06,1481.1424852869957,1481.1424852869957,True
