step,evaluation_success,objective,gradient_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms
10,1,0.0002809065712258798,2.0193930489553763e-05,1,13,,0,4.188194848749704e-09,0.663167865535933,0.663167865535933,0.4217431009748726,0.4233065034069699,0.014620767653496227,0.01676026763586667,0.02617704460457553,0.016139712718492683,0.0017982159095645128,0.1731743930595284,6.549320582266967,0.09336634216274603,0.2738413667541875
11,1,0.0001861312316196861,2.4856402953277144e-05,1,12,,0,2.039230925071548e-11,0.6605321195457442,0.6605321195457442,0.3690223269209014,0.370034947456259,0.011745762449070031,0.013642992033263308,0.02618160936221797,0.013081028356850632,0.0019110420862134083,0.18905530500328888,6.669203266886952,0.10160533023599666,0.2967434736268735
12,1,0.0001256511584814975,1.941162496511996e-05,1,18,,0,8.311521491471906e-12,0.5149740107121763,0.5149740107121763,0.31469018431085083,0.3152527338983103,0.009683468487834869,0.011209422754160783,0.028686253541704766,0.00996070073944902,0.0022310959866315237,0.20350036049755296,7.308435957574018,0.11081635574261055,0.316362111290388
13,1,0.00012727228712330234,2.8463148340495664e-05,1,13,,0,1.1339399844447991e-10,0.37807386749004285,0.37807386749004285,0.2617405633186044,0.2623403119180924,0.008786199819613693,0.011281501988800176,0.03527280886928809,0.009640595031223633,0.002961815350870916,0.23733067134696678,8.702193063925995,0.11875679008818364,0.3330951134091587
14,1,0.0001778773144214494,8.416502929618392e-05,1,19,,0,6.893682903848319e-09,0.34182289667630866,0.34182289667630866,0.20702383130643923,0.2091828363044482,0.010690137544636316,0.01333706543514912,0.03915064283839279,0.01053260719040395,0.0034445613593326705,0.2624747422569957,10.148651527984924,0.1252549677961896,0.3448945618707713
15,1,0.00014601877021891793,4.3544034707111644e-05,1,10,,0,1.5671377417595252e-11,0.3526939868900895,0.3526939868900895,0.18848810858491913,0.1977652029087255,0.010511512115797485,0.012083822665817218,0.033034338243948864,0.010454619637633203,0.0032710023995958085,0.23489325506183348,9.183648548124943,0.12891630238406035,0.3503556692986806
16,1,0.0001361533525502151,3.0355953373387865e-05,1,9,,0,2.557878686662718e-09,0.34778410188020703,0.34778410188020703,0.17305074276830673,0.18010805537944777,0.010448627490240916,0.011668476873620442,0.030208407815215964,0.010385317883194422,0.0031398723025126123,0.22938641227211218,9.08641976375732,0.13240467313588028,0.3521506690188032
17,1,0.00011291586607716197,2.5156522617611264e-05,1,8,,0,8.127730851640132e-13,0.3354572999329865,0.3354572999329865,0.17271727804625123,0.18199655308846374,0.009366918718693235,0.01062618774900773,0.028670838876288386,0.009853228185226059,0.003049631404380059,0.22221555500325643,8.779713326480021,0.13560507694730797,0.35109705364023774
18,1,8.494145799806882e-05,1.9207750687942652e-05,1,7,,0,7.2065640719687505e-12,0.3978252497152196,0.31701657133994304,0.16812145802528022,0.16097254518580917,0.007775509016586141,0.009216369024625089,0.027715764700482003,0.008743765331934284,0.002935993747330186,0.20405639842296813,8.241809394057865,0.13837352575920595,0.34804672220438776
19,1,6.218450362430514e-05,1.610151616033166e-05,1,7,,0,6.768220713239047e-11,0.4509561821069394,0.25054187050815735,0.14719730917110857,0.13954896168820585,0.006389897535402541,0.007885715162514123,0.026505032770446437,0.007477696277937282,0.002769184380540074,0.18384508392492488,7.62216559924333,0.14065618521852594,0.34372179362138255
20,1,8.872203591314629e-05,2.4731393226007373e-05,1,9,,0,1.3834670302345555e-11,0.485411919817536,0.22578303828534788,0.129924431937509,0.1220200526378681,0.0076859552169028095,0.009419237544151134,0.023691839079893418,0.007224844716222483,0.002889620296786904,0.20177545165343239,8.05791661501533,0.14238719014548842,0.3387773077647284
21,1,6.961272953270712e-05,2.4433343448092667e-05,1,5,,0,6.2105585515559e-10,0.5088819776884665,0.19842865151107986,0.11775241995452727,0.10963552603141698,0.006679173885993158,0.008343424328937556,0.021826992581257983,0.006492181614375027,0.002829398876988649,0.19788811639085394,7.944994093205942,0.1437326583896751,0.33354474091038366
22,1,4.6281467256381203e-05,2.697978589869279e-05,1,6,,0,6.04417429762924e-10,0.5243857640582459,0.1649088847558899,0.11005343022032038,0.10166847998949567,0.005113040300706336,0.006803048379688418,0.02197038665940571,0.005776202759531482,0.0026679938154516086,0.1811228366183987,7.463315125222648,0.1447592539076165,0.32855252863087814
23,1,3.3485793469224667e-05,8.610619819817174e-06,1,6,,0,1.1281554987507014e-10,0.5349477253412327,0.12965254700106568,0.10517168296054884,0.09647710864471817,0.0046991950594932105,0.005786691063917674,0.018494520655603232,0.004862856856654537,0.0021669342430701895,0.1453202650690004,6.041808729280864,0.14561659707903235,0.32427283185944866
24,1,3.301156874813282e-05,8.777045232110803e-06,1,4,,0,2.2207103270882176e-10,0.5415237553551496,0.09950693464636297,0.09766904930040161,0.0864462046910828,0.004827123996440872,0.0057455694885827305,0.017325460340943583,0.004975952389830777,0.0020473951723484637,0.1390358272324519,5.625649011689922,0.14652575845596738,0.32080753493870157
25,1,3.2459430232726915e-05,9.037063044179852e-06,1,4,,0,7.993627992104305e-11,0.5475026014679538,0.0866025359240257,0.08819655472710769,0.07772671917893764,0.004874721582437379,0.00569731781040227,0.01630277753186764,0.005114437423061642,0.0020280268811791622,0.1373307705532326,5.44606914176228,0.14747549124186787,0.3181474916104988
26,1,3.1797434247551384e-05,9.146685311053738e-06,1,4,,0,7.147661182319305e-09,0.5559141800157078,0.09671869473250153,0.09347948934995892,0.08339184910619032,0.004905247210646861,0.00563892137270519,0.01521435310084608,0.005139707013597065,0.002083481932325376,0.1386038949290575,5.453177590986712,0.14843206418753527,0.31624750906894117
27,1,3.12332137118821e-05,8.484119394233807e-06,1,5,,0,5.867446714627821e-11,0.5643987897614559,0.1283628527435313,0.06711363242004549,0.07899364967958546,0.004931499401104135,0.005588668330817468,0.014111863844946993,0.005056446120715763,0.002108489722288667,0.13968049892518633,5.460034606493534,0.14933056906864695,0.3150547057186714
28,1,3.4124907418754104e-05,3.141393941923367e-05,1,6,,0,3.9339221575139636e-12,0.5699745779537653,0.17944900309360026,0.04356403458574906,0.05127216805910826,0.005315267184099643,0.005841652798545469,0.012900806319427574,0.005089402284301014,0.0018416341700070447,0.13495248316351424,5.286837058084404,0.15015716479941185,0.31452571842950483
29,1,3.198168473741516e-05,2.1898413984453925e-05,1,16,,0,1.168273922958959e-09,0.5390052704954599,0.23127280654827537,0.04960131418964698,0.05876899608881439,0.005064713440449814,0.005655235161990628,0.012416714246589132,0.004977797185232413,0.0018193249648424457,0.13626190684139788,5.253040294743643,0.15065118732922012,0.31445194603465665
30,1,4.172361794478214e-05,2.9523777430383272e-05,1,8,,0,1.3984955111119799e-10,0.505820163117109,0.28778005298683257,0.06446211023873695,0.07686888050101534,0.005603811116170982,0.006459382164323624,0.015561459294191393,0.0047272738119165745,0.0021264138077661363,0.14650772941264584,5.428037645475307,0.15109762267735247,0.3148909556373872
31,1,2.7047031624663514e-05,7.351388793927107e-06,1,5,,0,2.452941415511142e-10,0.49587728626850314,0.3500621755723496,0.07881489316624735,0.07807669977295074,0.004514915065758681,0.005200676073806512,0.011040813307350942,0.004459420292294286,0.0020177854667552944,0.14802080981411478,5.422849883864284,0.1511664277935481,0.31553712741213824
32,1,2.342924801634628e-05,5.312007211236854e-06,1,5,,0,6.491235615652332e-12,0.5042107591762958,0.4031255996164179,0.08791399286656953,0.0773017784077394,0.0040969575604733405,0.004840376846522002,0.01057288497517284,0.004170881649707915,0.0019616011560174215,0.14968377611496425,5.450608950468118,0.15138148678468324,0.31657872881004595
33,1,8.955314827857548e-05,1.5906462064354257e-05,1,21,,0,1.048080069417949e-09,0.3833843927826354,0.3833843927826354,0.08733404951419485,0.06965291850538713,0.007340228266046256,0.009463252521124831,0.032854597351281496,0.007144802214489412,0.0027286873302956537,0.23395545785860364,8.579696502695253,0.15166078204272807,0.3178747453820154
34,1,8.028715775588378e-05,1.549106268679951e-05,1,4,,0,7.897000716101176e-09,0.39615178809083745,0.39464749381674347,0.07884440387437126,0.05966083645029364,0.0069439771023955005,0.00896031013725997,0.03125298197818982,0.0067009566882486144,0.00262644270361338,0.23100379170144988,8.497450970289393,0.15221362051948925,0.3189149423849784
35,1,6.751933044243553e-05,1.3668888878569716e-05,1,4,,0,3.10209486318147e-09,0.40737388308046274,0.3396028453758897,0.07140423959926069,0.05459346383682387,0.006379677833146727,0.008217014691628312,0.029244674015070637,0.006169026002531777,0.0025283328035914385,0.22583243326049063,8.338645434480043,0.15299625967441177,0.3197002326981704
36,1,4.985413975837462e-05,3.787400622078828e-05,1,6,,0,2.385015284337142e-11,0.4258486281311884,0.21199122872543447,0.060518020830670656,0.04646551929732588,0.005542959545515898,0.007060746402355393,0.025291349194646602,0.00536606423320207,0.0023663518842659426,0.2132974893314183,7.906020359418789,0.1541470432424382,0.32031088114029005
37,1,2.4686555878940613e-05,3.2757807941331166e-05,1,17,,0,2.096110152335556e-11,0.07911834773123105,0.002118452207574342,0.026775738729666567,0.020210027328107807,0.003980582777710798,0.004968556719907765,0.00967604438761001,0.004055158425661639,0.0017656591194213172,0.152590989023788,5.490873714869934,0.15588478370570463,0.3209152155552517
38,1,2.8935217806309314e-05,5.1102530788696625e-05,1,10,,0,2.0260077480455672e-09,0.11399128822833905,0.0028586128443592535,0.025077467662555707,0.018926784892272203,0.004753533838674963,0.0053791465685840275,0.01018221242626983,0.0042577322152361555,0.0020404892325485303,0.1526943770741668,5.4246290908635295,0.15740019386629314,0.3215384154418956
39,1,2.523897929573145e-05,1.9487122755637583e-05,1,6,,0,8.578106270239966e-10,0.5443645868026662,0.047161177221209126,0.023142293397084582,0.02756495151946184,0.00444516980136731,0.00502384108981678,0.011588237097115763,0.004394081812808498,0.002173455495582814,0.1516974113987059,4.902992540290053,0.15868834759343808,0.32218955754086065
40,1,2.114553348524401e-05,2.790346617004381e-05,1,6,,0,3.0044019222058805e-09,0.5455230690298771,0.04926736581741315,0.02115082714355082,0.025349794254858084,0.00403033874842752,0.00459842728389218,0.010138009380748738,0.00404332314568115,0.001946429655541399,0.15329508055827615,4.978713144985763,0.159381502819334,0.3229134046543533
41,1,5.26211360826608e-05,0.0001412241851171023,1,24,,0,9.058543538147639e-11,-1.9820883132468665,-0.014542652824869204,0.007337035755509186,0.008904636548220594,0.006014591646618143,0.007254042740614423,0.018932025438619497,0.005784407609038246,0.0027349257423464886,0.22177708053982284,8.154561792923383,0.1596585405355474,0.3237103065909739
42,1,2.5369818632365872e-05,2.0835071766456943e-05,1,10,,0,9.6716233209634e-09,0.5012717457094596,0.06219223702878607,0.02067339081845519,0.025014881655823867,0.003798886439026853,0.005036846099730055,0.016755493821678805,0.004218319361327483,0.0023518628022997355,0.1868105850189533,6.486998265031899,0.16043909512679297,0.3243566918905729
43,1,2.403467879633236e-05,1.2910641600899378e-05,1,7,,0,4.374309681167453e-09,0.5376139983459347,0.032005655665627526,0.015227944631679695,0.01848082882890965,0.004047295522931021,0.00490251759775856,0.011913567032463886,0.004171660653409658,0.0025851575398919257,0.1872518145780519,6.580617843921918,0.1611204834690801,0.3249975148019162
44,1,2.257822675154984e-05,1.2162065623875417e-05,1,8,,0,2.2097328782059383e-09,0.5285681508005365,0.021571219211823853,0.011222673953062343,0.01366214877219584,0.0041610413335407635,0.004751655159157685,0.011524576209333922,0.003959124294643915,0.0024167789491952485,0.17798310292378947,6.061212893274221,0.161712396258092,0.32557898647322786
45,1,2.044880729115079e-05,1.4103077715110916e-05,1,6,,0,1.77840374289144e-09,0.5185387374414294,0.009273265755706483,0.005673227051031682,0.006926920575416634,0.0040486819511942945,0.004522035746337128,0.01090376083608128,0.0038059834218815303,0.0021381883592913784,0.16719906156055125,5.4055405872658415,0.16233034372319505,0.32599806569541545
46,1,1.7480328361231897e-05,1.4226889707056285e-05,1,4,,0,7.207728565251688e-10,0.509012781095688,-0.0027798076985913467,-0.0028994834979722485,0.003549842852083566,0.003579329818588045,0.004180948261008727,0.009737882538697501,0.003603257300653521,0.0019838338610951678,0.16314607996063757,5.269664879457835,0.16292017315412613,0.32630296855176083
47,1,5.8060351406340777e-05,0.0003300231433799564,1,15,,0,4.625727174018751e-11,-11.498929878709527,0.16529053735105623,-0.014374427802807456,0.017640233482582084,0.005727222189518696,0.007619734339617148,0.031492539958972464,0.0043585576170727496,0.0025342469801499967,0.1779575771515514,6.52350692503739,0.16353859771537405,0.3265485214988185
48,1,1.7654350801033842e-05,7.423231396071047e-06,1,20,,0,2.742534817411597e-10,0.489364039928297,0.005128402441649182,0.003988595608387527,0.004898345489843683,0.0036906727784795134,0.004201708081368081,0.009379963629446705,0.0034973376481372024,0.0019181854835772709,0.16071161989015673,5.181091794627077,0.16371110233746958,0.3266600794872025
49,1,1.6334323665710044e-05,9.818644643869364e-06,1,5,,0,6.619204329074312e-11,0.48130812113076865,0.050160535821989885,0.02050535232439859,0.025200277785533656,0.0036563876622945166,0.004041574404326864,0.008498344378774062,0.003309809562919855,0.0018630972272477714,0.15635408482913468,4.956179160222657,0.16385240268274093,0.32664973508522954
50,1,1.5825860406516042e-05,2.052298227947334e-05,1,5,,0,1.0163542775558084e-11,0.47675122227789873,0.1535017181109346,0.03575604718482888,0.043971410080839164,0.0036497353161634755,0.003978172998565553,0.007955901242742125,0.0029999142445576595,0.001702573155235096,0.1519346459501182,4.75854795171566,0.16394472780559038,0.32645515609668263
51,1,1.8900024728777283e-05,1.6278168971527876e-05,1,5,,0,3.404266947378938e-10,0.474752573485227,0.29718939227255003,0.04826728162498818,0.0593945810592405,0.003782583971320007,0.004347415867935489,0.010847639501285405,0.003194869300196461,0.0016932495072092752,0.15712489705023605,5.0391596402793235,0.16411086166124852,0.32605889988238457
52,1,1.779630406528291e-05,8.740519873459066e-06,1,4,,0,8.712544883178329e-11,0.47484931149758963,0.401704508349411,0.05866034231297627,0.07222772047902706,0.003455611264299716,0.004218566588935501,0.011678219938351182,0.00333989933227854,0.0017497463115520003,0.16153309724154208,5.269580454602487,0.16433767165932298,0.32543054161540913
53,1,1.577624085658154e-05,7.308869487627178e-06,1,3,,0,3.306702499731443e-09,0.4762538110618656,0.47508520939361115,0.06787335304918472,0.08361886216677236,0.003126620840313038,0.003971931627883534,0.011537418870938228,0.0033189388184345255,0.001793138609498224,0.1627786392975686,5.3412702385781206,0.1645364216707889,0.3245769632017557
54,1,1.4284098036431577e-05,6.7407189960629815e-06,1,3,,0,2.3673795364866787e-09,0.47790493915165866,0.47790493915165866,0.07613426980971695,0.0938443020863279,0.002920113142773672,0.003779430914361523,0.010587351780068794,0.0031874409297814594,0.001812560766501598,0.1617682627458873,5.305760072393918,0.16466344996945,0.32355442351754576
55,1,1.3188195397904875e-05,6.7918460726045615e-06,1,3,,0,3.1385127730277944e-09,0.4788936250786466,0.4788936250786466,0.08356416902247704,0.09955268009096466,0.0027942609709858146,0.0036315555066534335,0.010715726436408817,0.003002788642005832,0.0018065000723884931,0.15928843356319733,5.198657269086011,0.1647002272178573,0.32243979832308933
56,1,1.2024640441803125e-05,6.809818717627908e-06,1,3,,0,5.025933010933401e-09,0.47859541781378073,0.47859541781378073,0.09027113249650472,0.1010819753932008,0.002684437607176967,0.0034676563327127913,0.010592737635765232,0.002813103235226385,0.0017779397021938758,0.15594053395605206,5.044148586551344,0.16464578708495994,0.3213128373408291
57,1,1.056848767424853e-05,6.248673555848906e-06,1,3,,0,8.26932538419965e-09,0.4767449500828013,0.4767449500828013,0.09634031049549673,0.10823494508679476,0.002563177330474751,0.003250921050140795,0.010245979258541501,0.0026518107204538104,0.0017300388441410617,0.1521984966750022,4.862661641244234,0.16451022548850125,0.32024318048082123
58,1,9.062743211416962e-06,4.872177641011536e-06,1,4,,0,1.2986086651787532e-12,0.4734212276015592,0.4734212276015592,0.1018289964503167,0.12003045190413318,0.002413095024185507,0.0030104390396447096,0.009672884901384404,0.0025398997081300697,0.0016670352166406155,0.14845920972157406,4.67301188737753,0.16431627710894797,0.31928902982397905
59,1,8.080983113854414e-06,3.2622054098106257e-06,1,4,,0,1.1754620594886828e-12,0.46896812952131056,0.46896812952131056,0.10677431109222593,0.13183604400802873,0.002310723570924437,0.002842707004574058,0.008935164263988634,0.002485674042657768,0.0015979663902859216,0.14512017342064634,4.494166816266282,0.1640981532154743,0.31850004862064535
60,1,7.947697393864298e-06,2.952987079774874e-06,1,4,,0,4.666116122030196e-13,0.46388619598620373,0.46388619598620373,0.11120431144422432,0.13733843233717144,0.0023167358899727985,0.0028191660812843748,0.00820306261889046,0.002479345559608024,0.0015355869261886711,0.14254412396693353,4.344407028315827,0.1638892336765188,0.3179151856474035
61,1,8.405112254974269e-06,3.815730299403981e-06,1,4,,0,1.3587477447380505e-13,0.4587339811916079,0.4587339811916079,0.11514623643733211,0.142241125530517,0.0023914456433191773,0.0028991571628620393,0.007622646773788665,0.00249447618667679,0.0014881471176668667,0.14085380452291893,4.231951791850277,0.16370769275382502,0.3175560483234914
62,1,8.922065185132769e-06,4.597927305487819e-06,1,3,,0,6.8276955593175474e-09,0.45404214290472167,0.45404214290472167,0.11863038193311176,0.1446812956278697,0.002479414892917872,0.002986982622167857,0.0074415931927414,0.0025017867692003525,0.0014551544200177527,0.13987729015510098,4.150371286789365,0.16355315621970962,0.3174234624949625
63,1,9.087407744759817e-06,4.977316425146489e-06,1,3,,0,1.7763923931927796e-09,0.4502466748120837,0.4502466748120837,0.12169077250579666,0.14651485957038132,0.0025145953921410823,0.003014532757287573,0.007366683942078761,0.0024816131646707117,0.0014321955171160995,0.139326908007296,4.086421538148983,0.16341541740561488,0.31750154254770235
64,1,8.739600170367903e-06,4.941096012094208e-06,1,3,,0,7.516013725899385e-10,0.44765149512585317,0.44765149512585317,0.1243642570040716,0.14776672583006512,0.002465982403491969,0.0029562814768502514,0.007042572214425574,0.002426069914016408,0.0014156256354447005,0.13894987186979071,4.0276106805456,0.16328456983192402,0.31776445495512506
65,1,7.945680502052108e-06,4.524400537090112e-06,1,3,,0,6.286027039585273e-10,0.44640854769488586,0.44640854769488586,0.1266891240862536,0.14845892909898897,0.0023404595627970945,0.0028188083478754115,0.006999803017358387,0.0023368860214996014,0.0014038123526082982,0.13858444399207515,3.965483152165083,0.16315594310895756,0.31818113410026366
66,1,6.930451277123697e-06,3.807341740397155e-06,1,3,,0,1.250746409727697e-09,0.44652241119464664,0.44652241119464664,0.12870346209197597,0.14864610787876045,0.002171118952702914,0.0026325750278242206,0.00699223476216829,0.0022234035885385973,0.001396627226253598,0.1381664718353872,3.896626126626659,0.16302973184604552,0.31871718680835476
67,1,5.973655345315882e-06,2.995809302595135e-06,1,3,,0,1.7337355733662518e-09,0.4478768489998155,0.4478768489998155,0.12958570859271948,0.14654302619229145,0.0019949502761884377,0.002444106246732306,0.0069707540852595095,0.0021002709720047154,0.001393887356185527,0.13769599043084862,3.821433036875541,0.16290740119322725,0.31933517155454827
68,1,5.283972170248089e-06,2.4796043975492256e-06,1,3,,0,1.5559994438773363e-09,0.45028128900913683,0.45028128900913683,0.13006744418692656,0.1369357805648696,0.001847396213623494,0.002298689228723206,0.0069339874623179166,0.001983504775354847,0.0013936933222776474,0.13718732063914732,3.7415549478392274,0.16278757552959316,0.31999500524731506
69,1,4.907300585912267e-06,2.500228623077232e-06,1,3,,0,1.0548169874132535e-09,0.45352776126811145,0.45352776126811145,0.13041828690920432,0.12864473338953636,0.001748923218647434,0.002215242782611483,0.006880661261432752,0.001885403748277397,0.0013924357555327952,0.1366443143691008,3.6584273459763157,0.1626645234240391,0.32065609817514396
70,1,4.746040379920327e-06,2.760306520828382e-06,1,3,,0,7.208333864505517e-10,0.45744504929454693,0.45744504929454693,0.13066867548329217,0.12271776110581718,0.0017008785544086562,0.0021785408832336213,0.0068096771297709805,0.0018111782774230933,0.0013867478767152488,0.13607143148137144,3.5737439013432923,0.16253067663433798,0.32128124589373824
71,1,4.662148795892113e-06,2.9354854031613214e-06,1,3,,0,6.094790381663297e-10,0.4619397217123135,0.4619397217123135,0.1308444224674374,0.11963647342844184,0.0016892334682668357,0.0021592009623682814,0.006720051290377761,0.0017590591137985237,0.0013749962941850577,0.1354824004810236,3.4897947541951218,0.16238060632147203,0.32184016980945823
72,1,4.557774744684228e-06,2.9302861745387106e-06,1,3,,0,5.447336762480767e-10,0.4670181963050351,0.4670181963050351,0.13096575260685167,0.11935178509727172,0.0017000706633346395,0.00213489455118613,0.006610155779587578,0.0017227307538856306,0.0013571086516306124,0.13489182709306952,3.4089276160411752,0.1622130285147899,0.32231103536858924
73,1,4.396804509773968e-06,2.7538290669732e-06,1,3,,0,5.757193077955037e-10,0.47278800630963286,0.47278800630963286,0.1310475378563614,0.12144803649050313,0.0017126088840200226,0.002096855862899014,0.006476885529638559,0.0016942767990902417,0.0013338163194272215,0.13430565824912738,3.3328613448816746,0.16203060008571832,0.3226804615004694
74,1,4.193589232146282e-06,2.4651156602188356e-06,1,3,,0,8.50128725390793e-10,0.4794447244848019,0.4794447244848019,0.13110044503930998,0.1252858155819551,0.0016982218620611765,0.0020478254886943568,0.006315342373290985,0.0016668550038970026,0.0013062402512522098,0.1337199697919255,3.262245060583335,0.16183875848438248,0.3229430404860389
75,1,3.986743679655126e-06,2.168711373011584e-06,1,3,,0,1.520155346123301e-09,0.4872640326334274,0.4872640326334274,0.13113243190505172,0.13010631539983739,0.001661025130677878,0.0019966831695727607,0.006118584265063705,0.001636502134689947,0.0012757567499698027,0.13312610247048365,3.1965822235717507,0.16164408329860097,0.3231005474165039
76,1,3.8086018989532654e-06,1.970752885286222e-06,1,3,,0,3.1250246113914047e-09,0.4966405503395677,0.4966405503395677,0.13115008154363775,0.13513951244997177,0.0016145631860064733,0.0019515639623013297,0.005876068558066229,0.0016023288772879832,0.0012436301701038923,0.1325137616316001,3.134155343825623,0.16145238071934206,0.3231606281226112
77,1,3.6680458862881768e-06,1.8925455839330908e-06,1,3,,0,8.197668302199607e-09,0.5082968944663426,0.5082968944663426,0.1311594046770143,0.1397273498829053,0.001571275471976396,0.0019152143186307313,0.005567238199211244,0.0015653027260026141,0.0012100970460756975,0.13186775206465035,3.0713680122126297,0.16126722654779624,0.32313504235254614
78,1,3.559286192555307e-06,1.867734230068733e-06,1,4,,0,1.101151855632384e-09,0.5250440703031608,0.5250440703031608,0.13116594522779437,0.14342899847714463,0.001535535103651619,0.0018866070583339041,0.005109725853121106,0.001527058002257485,0.0011710336716915623,0.1311544696867609,2.9979903191004715,0.1610902495112259,0.323037893494052
79,1,5.362363547223061e-06,2.5301081953284018e-06,1,10,,0,1.3367754294016322e-11,0.5944030907676751,0.5944030907676751,0.13117421765631448,0.14607719521926651,0.001757650845108565,0.002315677772753165,0.008198875109784244,0.0018526954512770209,0.0009101657087672679,0.13389807692488762,2.8340674105756243,0.16093016976882896,0.3228845646837204
80,1,5.170766146400647e-06,2.546978475667317e-06,1,3,,0,3.246440798368525e-11,0.5967888664591539,0.5967888664591539,0.1311971220038298,0.14845642606478432,0.0017317269871939983,0.002273931869340119,0.008168000082852903,0.0017888126718837284,0.0008932650430327818,0.1330012307303434,2.789184476240383,0.1606999376905778,0.32267722197482596
81,1,4.871145360259499e-06,2.4124640356647606e-06,1,3,,0,1.4428721238960423e-10,0.5989370369882331,0.5989370369882331,0.13123226296898496,0.15050944607800773,0.0016750595831523604,0.002207067139952815,0.00810098751762883,0.0017096911381563283,0.0008767829994679796,0.13189066321555976,2.7346623575601643,0.16041128531372667,0.3224326061938206
82,1,4.502354863471519e-06,2.1483934313778835e-06,1,3,,0,3.390755896910149e-10,0.6008324249107653,0.6008324249107653,0.131274639341838,0.15221982322937966,0.0015879398176822965,0.0021218753176074035,0.008002378818226047,0.0016215110977195427,0.0008610437277566833,0.13063759540679415,2.6738842337977506,0.16007878623412736,0.32216694898447473
83,1,4.1213006096973654e-06,1.8156465902029769e-06,1,3,,0,4.718888884599917e-10,0.6024839270343734,0.6024839270343734,0.13131759751768649,0.15360240148895393,0.0014801653665315307,0.0020300986699412827,0.007876594506961881,0.0015310511519763257,0.0008464370328441155,0.1293200193894418,2.6110318882083834,0.15971777002831344,0.3218951393735573
