x,ux,uy,target_uy,smooth_uy,highpass_uy
0.6900000000000001,0.008148847382429861,0.0025075296649667077,0.1,0.002510777469500648,-3.2478045339403953e-06
0.6950000000000001,0.007983209519889008,0.002482869929643023,0.1,0.002486166929934982,-3.297000291958927e-06
0.7000000000000001,0.007819115162480635,0.002458616291330117,0.1,0.0024619755669670652,-3.3592756369482495e-06
0.705,0.007656522755544884,0.002434776917756889,0.1,0.002438210735527877,-3.433817770987814e-06
0.71,0.007495392194192362,0.0024113614542780014,0.1,0.002414881376138634,-3.5199218606325397e-06
0.715,0.007335684846780741,0.002388380952342147,0.1,0.0023919979102027195,-3.6169578605726657e-06
0.72,0.007177363590383032,0.002365847809920426,0.1,0.0023695721419541267,-3.7243320337005358e-06
0.725,0.007020392860714782,0.0023437757187573524,0.1,0.002347617162599275,-3.841443841922504e-06
0.73,0.006864738718367428,0.0023221796127137324,0.1,0.002326147251628134,-3.96763891440154e-06
0.735,0.006710368932520999,0.00230107561096089,0.1,0.002305177769802588,-4.102158841697793e-06
0.74,0.006557253082605151,0.0022804809493634512,0.1,0.0022847250379610254,-4.2440885975741915e-06
0.745,0.006405362677630282,0.002260413893060538,0.1,0.0022648061955156014,-4.392302455063363e-06
0.75,0.006254671292123879,0.0022408936230285197,0.1,0.0022454390323712104,-4.545409342690716e-06
0.755,0.006105154716796879,0.002221940089293401,0.1,0.002226641787973197,-4.701698679795627e-06
0.76,0.00595679112121853,0.002203573823468768,0.1,0.0022084329113060456,-4.859087837277669e-06
0.765,0.005809561224911637,0.0021858157034369045,0.1,0.002190830775931115,-5.015072494210428e-06
0.77,0.005663448472398847,0.0021686866632852075,0.1,0.002173853344582933,-5.166681297725292e-06
0.775,0.005518439206839738,0.002152207342075867,0.1,0.0021575177784569377,-5.310436381070725e-06
0.78,0.005374522836020033,0.002136397665675831,0.1,0.002141839987134319,-5.442321458488334e-06
0.785,0.005231691983590446,0.0021212763567396487,0.1,0.002126834116119968,-5.557759380319261e-06
0.79,0.00508994261763911,0.0021068603690329907,0.1,0.0021125119702357933,-5.6516012028025656e-06
0.795,0.004949274147929921,0.0020931642436369776,0.1,0.002098882372631357,-5.718128994379457e-06
0.8,0.004809689482490918,0.0020801993862094464,0.1,0.0020859504609626275,-5.751074753181096e-06
0.805,0.004671195033720896,0.002067973266420539,0.1,0.002073716924359547,-5.743657939007857e-06
0.81,0.0045338006638504,0.002056488542948858,0.1,0.002062177187159976,-5.688644211117831e-06
0.8150000000000001,0.004397519559498063,0.0020457421200462613,0.1,0.002051320548027534,-5.578427981272824e-06
0.8200000000000001,0.004262368025268326,0.0020357241446644207,0.1,0.00204112928597509,-5.405141310669322e-06
0.8250000000000001,0.004128365186918188,0.0020264169564977613,0.1,0.002031577747942846,-5.16079144508453e-06
0.8300000000000001,0.003995532595675332,0.002017794007033781,0.1,0.002022631435854531,-4.8374288207499e-06
0.835,0.00386389372691253,0.0020098187677957285,0.1,0.0020142461143704896,-4.427346574761067e-06
