cycles_per_unit_length,wavenumber,power
1.0050251256281406,6.314759102693051,2.5539842829369736e-05
2.0100502512562812,12.629518205386102,1.6331122193987347e-05
3.015075376884422,18.94427730807915,8.858043547038631e-06
4.0201005025125625,25.259036410772204,3.3081545737356936e-06
5.025125628140703,31.573795513465253,8.065329768722439e-07
6.030150753768844,37.8885546161583,3.2112446980551284e-07
7.035175879396984,44.203313718851355,6.002075198514981e-07
8.040201005025125,50.51807282154441,9.26242296928387e-07
9.045226130653266,56.83283192423746,9.857586724364887e-07
10.050251256281406,63.147591026930506,7.769221268498935e-07
11.055276381909547,69.46235012962356,4.679796620334949e-07
12.060301507537687,75.7771092323166,2.1963858980199387e-07
13.065326633165828,82.09186833500966,8.570597345678701e-08
14.070351758793969,88.40662743770271,3.5406845696409195e-08
15.07537688442211,94.72138654039577,2.2335100633124977e-08
16.08040201005025,101.03614564308882,1.887436536709965e-08
17.08542713567839,107.35090474578186,1.366184008997671e-08
18.09045226130653,113.66566384847492,5.423271193924392e-09
19.09547738693467,119.98042295116797,3.529048641166699e-10
20.100502512562812,126.29518205386101,4.089465535889848e-09
21.105527638190953,132.60994115655407,1.3727565406275524e-08
22.110552763819094,138.92470025924712,2.066463982186401e-08
23.115577889447234,145.23945936194016,1.99054259107906e-08
24.120603015075375,151.5542184646332,1.362784374003106e-08
25.125628140703515,157.86897756732628,6.9201769035337026e-09
26.130653266331656,164.18373667001933,2.9453204858682207e-09
27.135678391959797,170.49849577271237,2.0122568209876344e-09
28.140703517587937,176.81325487540542,2.9258090229485995e-09
29.145728643216078,183.12801397809847,4.146383795943474e-09
30.15075376884422,189.44277308079154,4.426152098074901e-09
31.15577889447236,195.75753218348459,3.3493115679812616e-09
32.1608040201005,202.07229128617763,1.6010293213924203e-09
33.16582914572864,208.38705038887065,4.764228995781787e-10
34.17085427135678,214.70180949156372,7.307080844739862e-10
35.175879396984925,221.0165685942568,1.8088443809094987e-09
36.18090452261306,227.33132769694984,2.420846129183144e-09
37.1859296482412,233.64608679964286,1.9161365803993996e-09
38.19095477386934,239.96084590233593,8.369889021590822e-10
39.19597989949749,246.275605005029,1.0580535661889499e-10
40.201005025125625,252.59036410772202,5.189388996453647e-11
41.20603015075376,258.90512321041507,3.8762005175962913e-10
42.211055276381906,265.21988231310814,7.495711316107461e-10
43.21608040201005,271.5346414158012,9.368552168416447e-10
44.22110552763819,277.84940051849424,8.46225740654236e-10
45.226130653266324,284.16415962118725,5.386438253781919e-10
46.23115577889447,290.4789187238803,3.207896671185286e-10
47.23618090452261,296.7936778265734,4.808335145260258e-10
48.24120603015075,303.1084369292664,9.074867646460804e-10
49.24623115577889,309.4231960319595,1.1550438420614188e-09
50.25125628140703,315.73795513465257,9.409018396406465e-10
51.256281407035175,322.05271423734564,4.508344632722269e-10
52.26130653266331,328.36747334003866,8.97273352227507e-11
53.26633165829145,334.6822324427317,3.476507590772773e-11
54.27135678391959,340.99699154542475,1.3326125722307452e-10
55.27638190954774,347.3117506481178,1.7901185046735447e-10
56.281407035175874,353.62650975081084,1.4442045224828406e-10
57.28643216080401,359.94126885350386,1.0789255327097259e-10
58.291457286432156,366.25602795619693,8.26060857666319e-11
59.2964824120603,372.57078705889,3.6716024693613164e-11
60.30150753768844,378.8855461615831,2.48782525917701e-11
61.306532663316574,385.2003052642761,1.4971055508472804e-10
62.31155778894472,391.51506436696917,3.7242536227390506e-10
63.31658291457286,397.82982346966224,4.904241048699816e-10
64.321608040201,404.14458257235526,3.729528190138428e-10
65.32663316582914,410.4593416750483,1.358280046944758e-10
66.33165829145727,416.7741007777413,4.650092788083562e-12
67.33668341708542,423.0888598804344,5.871301548538779e-11
68.34170854271356,429.40361898312744,1.8453209089465582e-10
69.3467336683417,435.7183780858205,2.427559977887333e-10
70.35175879396985,442.0331371885136,1.9967453787173486e-10
71.35678391959799,448.34789629120667,1.0700504809744168e-10
72.36180904522612,454.6626553938997,2.8902852147392958e-11
73.36683417085426,460.9774144965927,7.724982811067206e-12
74.3718592964824,467.2921735992857,5.142105671455354e-11
75.37688442211055,473.60693270197885,1.217557598764046e-10
76.38190954773869,479.92169180467187,1.5366672635772783e-10
77.38693467336682,486.2364509073649,1.134000154461069e-10
78.39195979899498,492.551210010058,3.8251395202222855e-11
79.39698492462311,498.86596911275103,2.706493881895228e-12
80.40201005025125,505.18072821544405,3.7964809071833994e-11
81.40703517587939,511.4954873181371,9.750281233311317e-11
82.41206030150752,517.8102464208301,1.1522715159641705e-10
83.41708542713567,524.1250055235232,8.300699842142808e-11
84.42211055276381,530.4397646262163,4.4685603161244357e-11
85.42713567839195,536.7545237289094,2.5740117429251804e-11
86.4321608040201,543.0692828316024,1.2403160604154118e-11
87.43718592964824,549.3840419342954,2.5273276114986713e-12
88.44221105527637,555.6988010369885,2.2900865754837243e-11
89.44723618090451,562.0135601396815,7.13471593435965e-11
90.45226130653265,568.3283192423745,9.186349269079324e-11
91.4572864321608,574.6430783450677,5.1061576423796734e-11
92.46231155778894,580.9578374477607,3.1377747449327713e-12
93.46733668341707,587.2725965504537,2.450255429311034e-11
94.47236180904522,593.5873556531468,1.0235142525351152e-10
95.47738693467336,599.9021147558399,1.4565754226503224e-10
96.4824120603015,606.2168738585328,1.0664149164634361e-10
97.48743718592964,612.5316329612259,3.689031369698863e-11
98.49246231155777,618.846392063919,5.912172230557363e-12
99.49748743718592,625.1611511666121,1.2157485241157072e-11
