x,ux,uy,target_uy,smooth_uy,highpass_uy
0.005,-0.0007198986250370799,0.003851736899993615,0.1,0.007469491328090222,-0.0036177544280966067
0.01,-0.0018408992366655988,0.006478945034171457,0.1,0.008676953443949482,-0.0021980084097780253
0.015,-0.003048313152299898,0.00872750742563938,0.1,0.010070548558026663,-0.001343041132387283
0.02,-0.004250777276711688,0.010856156139380123,0.1,0.011616816459595315,-0.0007606603202151927
0.025,-0.005410017235691214,0.012970950371694037,0.1,0.013269158348950275,-0.0002982079772562377
0.03,-0.006491611508196643,0.015087705802813683,0.1,0.014971489297995874,0.00011621650481780967
0.035,-0.00746127813952052,0.017202447212948613,0.1,0.016662275796059972,0.0005401714168886407
0.04,-0.008281501141005504,0.01929183937741559,0.1,0.018278678323008335,0.001013161054407255
0.045,-0.00891195679705834,0.02131273566876253,0.1,0.019760938996747274,0.001551796672015257
0.05,-0.009308275118758907,0.02320611694161272,0.1,0.021057477169093182,0.0021486397725195387
0.055,-0.009426180491159257,0.024888883055183268,0.1,0.022130860551545242,0.002758022503638026
0.06,-0.0092361733727827,0.026254293160414072,0.1,0.022964212876499836,0.0032900802839142367
0.065,-0.00878825708496687,0.027308751177043934,0.1,0.023566831968078163,0.0037419192089657716
0.07,-0.007757807250761505,0.026968746505469897,0.1,0.023977255728266544,0.002991490777203353
0.075,-0.006715903916428002,0.025224085396303372,0.1,0.02426206028339062,0.0009620251129127538
0.08,-0.006125215421928102,0.024059465758181554,0.1,0.024509822618960432,-0.0004503568607788777
0.085,-0.005800038075509149,0.022673526836321248,0.1,0.024820281250098122,-0.0021467544137768746
0.09,-0.005708310501652122,0.021429676474247834,0.1,0.025290508890108136,-0.0038608324158603026
0.095,-0.005799842228315178,0.021057443772489963,0.1,0.026000695870935144,-0.004943252098445181
0.1,-0.006161770119822455,0.022483865188420386,0.1,0.0270021592618076,-0.0045182940733872155
0.105,-0.0067103888999879395,0.02490181289043711,0.1,0.02830918507926648,-0.003407372188829371
