case,display_name,cohort,material_model,step,target/error_rms_fraction_of_target,target/error_rms_mm,target/face_rest_area_weighted_error_fraction,target/face_target_area_weighted_error_fraction,bumpiness/contraction_target_relative_dihedral_rms_deg,bumpiness/residual_normal_laplacian_rms_m,bumpiness/displacement_laplacian_rms_m,seam/boundary_band_to_interior_residual_ratio,seam/boundary_band_to_interior_normal_laplacian_ratio,activation/rms,activation/max_abs,activation/I_plus_Ainv_min_eigenvalue,activation/I_plus_Ainv_min_determinant,activation/I_plus_Ainv_max_condition_number,cut_boundary/policy,cut_boundary/displacement_rms_m,cut_boundary/displacement_max_abs_m,cut_boundary/displacement_exact_zero,warning/I_plus_Ainv_non_spd_active_tets,warning/inverted_tets,warning/detF_min,warning/isface_folded_triangles
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",4,0.9183237675743532,4.876426910034885,0.9209546566065278,0.9206392299228969,3.3028080052875404,0.0002327039857103245,3.895963713870931e-05,0.7593771825838806,3.3672531518513034,0.009867025666823985,0.3104221438116495,0.7903370207128105,0.5813623890209584,1.3193832509311507,historical IsFixed; old-boundary control only,0.00021755331676416435,0.0006882709419257073,False,0,0,0.21788099630492763,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",5,0.8981067840161436,4.769071915920564,0.9017241730561049,0.9012347977064202,3.5522347433735253,0.0002316167024192523,4.9375386872258446e-05,0.7529709753569043,3.310197662844494,0.01226766047009415,0.3971164039238064,0.7340311835524027,0.5115275716393821,1.4379598070752975,historical IsFixed; old-boundary control only,0.00027393804913278464,0.0008499338089227852,False,0,3,-0.5366222772575198,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",6,0.8787706961103536,4.666394600219966,0.8832224370911351,0.8825797882896685,3.8158221043073905,0.00023139690412506407,5.915945178659865e-05,0.7466091913631087,3.247778903746517,0.014616540220310354,0.47540483728593225,0.6734895174490926,0.4498796874235726,1.5806986656598405,historical IsFixed; old-boundary control only,0.0003309056292424064,0.0010084798050136422,False,0,3,-0.4275960043573069,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",7,0.8603875688270552,4.568777637945694,0.8654350140609554,0.8646741226518323,4.078119177858636,0.0002311394009901951,6.695323934506615e-05,0.7410543257215494,3.1969327773919787,0.016899957767778518,0.544585277092396,0.605794746838167,0.3996279064650914,1.760161049289256,historical IsFixed; old-boundary control only,0.0003885012741441128,0.0011624169847641085,False,0,4,-0.40954713041343566,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",8,0.8432949625476271,4.478013521664792,0.848661884642859,0.8478333716341381,4.342615615362053,0.00023076512891254157,7.328507075330302e-05,0.7373317409611738,3.1596520829477677,0.0191099617256946,0.6049269575663896,0.5332397793802189,0.3595657789652559,1.998390992745103,historical IsFixed; old-boundary control only,0.0004465254406667753,0.0013181747958463277,False,0,3,-0.42221077649018685,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",9,0.8270245467300762,4.391615351072154,0.8326717740713043,0.8317654559322936,4.598056870030968,0.00023097805580580367,7.919255746128003e-05,0.733466988612442,3.12333961946714,0.021239949172417862,0.6851781472690897,0.4580650414115921,0.32834170880383967,2.3234113200203717,historical IsFixed; old-boundary control only,0.0004999995826214017,0.001470480145807949,False,0,3,-0.42093258668772504,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",10,0.8123460628454596,4.313670560421114,0.8177680560318236,0.8168950040343842,4.8446730925872545,0.00023129328682728966,8.40652003770299e-05,0.7323987384133424,3.094878729927628,0.023288041609858312,0.7694412507279708,0.380469673883243,0.3046093182050898,2.7917595816049205,historical IsFixed; old-boundary control only,0.0005567130166712326,0.0016156600812181402,False,0,6,-0.44510401981593795,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",11,0.7985972169185444,4.24066227660306,0.8036050692863071,0.8027883024300672,5.0860523798911395,0.00023164749289411916,8.820976257762657e-05,0.7324236835648983,3.0677598165966207,0.025251779947216623,0.8500894107319463,0.30724369969775356,0.27113460944056783,3.455455141267371,historical IsFixed; old-boundary control only,0.0006130775037414779,0.002435403196912527,False,0,8,-0.4531474193556528,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",12,0.7853399473131041,4.170264331411772,0.7898802686993143,0.7890833935716319,5.337452688576866,0.00023232458977765286,9.24965503096724e-05,0.7339791027593465,3.0348109925451845,0.027130961639722628,0.9264433563942818,0.24555209922675236,0.21219520009057175,4.329273123924112,historical IsFixed; old-boundary control only,0.0006659759344199628,0.0025320838532021713,False,0,7,-0.4550310673928224,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",13,0.7731086155454551,4.105314258808431,0.7772012692573687,0.7764388841827597,5.595297232506361,0.00023289618071634907,9.586580645407765e-05,0.7363324059343878,3.0119225528457254,0.028929595095670675,0.9981267746253877,0.19897352049312797,0.16882261629931383,5.356256380137771,historical IsFixed; old-boundary control only,0.0007148686176942869,0.002611648593120133,False,0,7,-0.3749574721020681,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",14,0.76142597669865,4.04327782191727,0.7652199744544692,0.7644579897152416,5.829464644685826,0.00023284017842371875,9.796731487628294e-05,0.737686865599546,2.98666748195052,0.030653481467715564,1.0645218939188203,0.17279256567902695,0.14408139619332497,6.182985236651533,historical IsFixed; old-boundary control only,0.0007609043248911141,0.0026763954884399914,False,0,6,-0.32743909006373023,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",15,0.7506484661062429,3.9860477419261797,0.7539096906153524,0.7532059353901004,6.027004972462361,0.0002329991243633381,9.990037453696212e-05,0.7401003586609253,2.9688426050793146,0.03230345138592337,1.125945927712286,0.16370552372081992,0.13420547241935038,6.5392934343436195,historical IsFixed; old-boundary control only,0.0008040356602460859,0.00273158460179154,False,0,6,-0.21969696019382726,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",16,0.7401665411819378,3.930387262937533,0.7430948842690175,0.7424210401447879,6.216193882906783,0.0002326749347159926,0.00010117225595640219,0.7431359662514678,2.960985532749091,0.0338813308840656,1.1830376136302392,0.16795730092917555,0.11433309593121728,6.384068132900662,historical IsFixed; old-boundary control only,0.0008453923666298959,0.0027795789789472414,False,0,3,-0.17743641690863537,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",17,0.7311431347990605,3.8824717202288106,0.7336158323384135,0.7329901896083777,6.333798606971807,0.00023235749919208707,0.00010200996800397441,0.746243887526178,2.9521726107718935,0.03539247789084585,1.2361523591896648,0.15316889398582922,0.08772985442223276,6.215181682222962,historical IsFixed; old-boundary control only,0.0008834315132970153,0.002821346674988104,False,0,2,-0.18468680288328795,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",18,0.7221566671793442,3.834752327489264,0.7238612383511236,0.7233556235164454,6.469680428169671,0.00023219912313493526,0.0001032166059295911,0.7506753739859436,2.952293378930253,0.03683953312018434,1.2851297426017219,0.12079212792865865,0.06626659836969986,7.8303543609008415,historical IsFixed; old-boundary control only,0.0009212638201182789,0.0028639788418884254,False,0,3,-0.17004329147883193,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",19,0.713354757133083,3.7880129611297635,0.7145808461857773,0.7141333248020527,6.592384536185984,0.00023134565976371901,0.00010383592875937758,0.7537437587596173,2.9442669953342993,0.03822556852170528,1.3311302780538146,0.0974373631422329,0.051291088726034044,9.649840860252839,historical IsFixed; old-boundary control only,0.0009563388609714146,0.0028973976487349285,False,0,4,-0.16003038234502684,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",20,0.7076415551072539,3.757675063881597,0.7078976314928325,0.7076564546958017,6.661545408580742,0.0002307394727806677,0.000103586483352865,0.7593933322784321,2.952120637605069,0.039553017220723366,1.3748272547250917,0.0769616031919612,0.038993032606253586,12.16103447282151,historical IsFixed; old-boundary control only,0.0009861425155765434,0.0029216163666127277,False,0,7,-0.20243190403513886,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",21,0.6993314993886031,3.7135475124001016,0.6991269868854096,0.6989317454643608,6.7790051950972146,0.00023016059796960843,0.00010483160163614595,0.7627667604489359,2.943888079275768,0.04082367561949731,1.4166473657091347,0.0419299937726261,0.020631569266143523,22.30541132773237,historical IsFixed; old-boundary control only,0.0010165825057108118,0.002941902155943136,False,0,10,-0.18248059650684437,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",22,0.6915738484838958,3.6723533072993306,0.6908247017526938,0.6906976359846898,6.901549345066942,0.00022964327215551354,0.0001055477668266682,0.7668130329266069,2.939627289773717,0.042042874404462756,1.4569389712678793,0.012026114530950205,0.005750846030895164,77.7521373678738,historical IsFixed; old-boundary control only,0.0010447619088631845,0.0029578021148847014,False,0,10,-0.2195398278979604,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",23,0.6850921007996378,3.637934325729181,0.6835612183795141,0.6835261268905424,6.982941120108439,0.00022946955417810336,0.00010642753408251866,0.7716476099313639,2.9361394332630066,0.04321320396607218,1.4957119759407287,-0.010278782567224466,-0.004772195982906107,90.93437118747042,historical IsFixed; old-boundary control only,0.0010710032593285541,0.002968356837144342,False,1,11,-0.26756250624247796,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",24,0.6802960580526854,3.6124666717941296,0.6778595084425033,0.6779899902851381,7.092066079140439,0.0002295266963391724,0.00010682060184447676,0.7786218256752709,2.943354126396734,0.04433951803086032,1.5324657107148052,-0.026172568691822537,-0.01178962620755976,35.69620388385486,historical IsFixed; old-boundary control only,0.0010953104898383432,0.002978360800533647,False,1,13,-0.30884465924974236,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",25,0.6728558984576833,3.5729583896989645,0.6697633514661365,0.6700045013550022,7.214909626241278,0.00022892337299203512,0.00010781783487119914,0.7833959561591586,2.938986921528748,0.045424155699022466,1.5677995723602909,-0.016122625711244787,-0.006917196428468388,57.64523354037682,historical IsFixed; old-boundary control only,0.0011185434515443358,0.0029822938393952794,False,1,13,-0.3439541188815612,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",26,0.6659335317974151,3.5361996600927124,0.6624096731575656,0.6627321583147845,7.329758382710389,0.0002284215099782514,0.00010881461689335354,0.7870822370560515,2.9313745407279095,0.04646994180062221,1.6018423018461958,0.006009837966808984,0.0024371725352253138,153.5491104088768,historical IsFixed; old-boundary control only,0.0011412259376640103,0.0029829917028825928,False,0,15,-0.41376446518913246,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",27,0.6593232282547579,3.5010980290371894,0.6551862226202029,0.6556463774495588,7.419376892274468,0.00022794460449121075,0.00010954086736086702,0.7915476978189145,2.9174118480199045,0.04747935977088507,1.6347446159140306,0.02983267579528034,0.011442097535357491,30.72543464082926,historical IsFixed; old-boundary control only,0.0011625751152217136,0.0029991261860180924,False,0,15,-0.48042925648959156,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",28,0.6536202069380518,3.47081419277022,0.6489056080732555,0.6494712039178111,7.514409239050302,0.00022767686834837149,0.000110251344249737,0.7955000930557005,2.9137606680245147,0.048453423142808004,1.6662868517639076,0.05362422544754552,0.01948916105402658,16.990615136282955,historical IsFixed; old-boundary control only,0.0011822988782651093,0.0030414677096138694,False,0,14,-0.5383750492528656,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",29,0.647849597127659,3.440171452202763,0.6426627617552062,0.6433215055504049,7.595075867278045,0.00022737200859007645,0.00011089489414396831,0.7987205620476968,2.9131828057985394,0.04939244577171046,1.696346175539261,0.07644597844318524,0.026395820904861478,11.85643489306945,historical IsFixed; old-boundary control only,0.0011979551800170884,0.0030785281158301177,False,0,17,-0.5876304651078715,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",30,0.6417295384982127,3.4076730898109755,0.6360726842851214,0.6368298730943218,7.702225780390828,0.00022688918165674005,0.00011178273848879637,0.8021176741839998,2.902484189956497,0.05029748873657129,1.724843888435532,0.09751561766038512,0.032085513670396894,9.25486654925095,historical IsFixed; old-boundary control only,0.0012152139679335538,0.0031118911028439754,False,0,20,-0.6197185189256933,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",31,0.6376541488016064,3.3860322037889325,0.6310147504401599,0.631968325639405,7.795886293870392,0.00022728130941957869,0.0001124459864420875,0.8091754042784888,2.89351572539602,0.05117087352725984,1.7517059219406708,0.11675539706362988,0.036722411311087645,7.715839105402409,historical IsFixed; old-boundary control only,0.001232036061989924,0.0031429445761220805,False,0,20,-0.6551259492256197,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",32,0.632631533992492,3.359361420696168,0.6254111695608301,0.6264409435104439,7.87784908534378,0.00022708937053324003,0.00011319991815994614,0.8129707667728252,2.8865128461579572,0.052014470089945065,1.7769880279198405,0.12398331948995281,0.04044365190228322,8.61482263337783,historical IsFixed; old-boundary control only,0.0012475445669462893,0.003170035798601736,False,0,21,-0.678437609952095,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",33,0.6273457290972169,3.3312930616460728,0.6196458260660659,0.6207438698182378,7.955131647533344,0.00022678883835577728,0.00011400568821147638,0.8166034637652398,2.877926461425026,0.05283047171130226,1.8007690303926425,0.11825145062482272,0.04337456148341326,9.503399193555346,historical IsFixed; old-boundary control only,0.0012623553481351738,0.003194462567090404,False,0,21,-0.6970395884019023,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",34,0.6223301692589499,3.304659741429589,0.6140709419589195,0.6152811755384843,8.037205249192196,0.00022678525337784672,0.00011483108747007122,0.820561781187845,2.8791017274662942,0.05361973619907368,1.8231472007168639,0.05827136003254224,0.037080561690709585,14.502371049635748,historical IsFixed; old-boundary control only,0.001270946296101031,0.003216705706317365,False,0,25,-0.7173887075044845,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",35,0.6226856645231247,3.306547470718346,0.613358692657737,0.6149201751619381,8.18988866155208,0.00022900187087018865,0.00011807953701417611,0.8266733372996657,2.8453040833592294,0.05438349352170607,1.8442431117425049,0.010712550528372966,0.006574342436366282,77.80200280911217,historical IsFixed; old-boundary control only,0.0012886538537635066,0.0032336195468053897,False,0,20,-0.725291139293633,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",36,0.6177985093435711,3.2805959970958773,0.6081753994505694,0.6097714042931954,8.343461701533794,0.00022826377025201628,0.00011860502381896341,0.8292293052738641,2.843763388882368,0.055122302976616445,1.8642051568353812,0.009525611133521565,0.005541211733804963,85.61835551795261,historical IsFixed; old-boundary control only,0.001298395614539446,0.0032511298897065877,False,0,22,-0.7538802109520628,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",37,0.6129836395703651,3.25502836903329,0.6028849148322111,0.60452703700506,8.424168171625125,0.0002277687128858185,0.00011885166330300163,0.8332952447926784,2.8485688107200566,0.055838619540582494,1.8831245075921481,0.048666059155536866,0.028227526457636008,19.4230762151922,historical IsFixed; old-boundary control only,0.00130972481861947,0.003266475504114566,False,0,22,-0.7705222030391369,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",38,0.6090998831893724,3.234405082566125,0.598480092779878,0.6001971370745127,8.486117131953396,0.00022750187990026204,0.00011894999258228908,0.8373749391910754,2.8492242308069566,0.05653332030894481,1.9011046823616278,0.03227538213430456,0.02341863596099125,29.08821640043575,historical IsFixed; old-boundary control only,0.0013188865291337748,0.0032771744043733056,False,0,24,-0.7792236416501747,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",39,0.6070375524668159,3.2234538196368963,0.5955598689907984,0.5974482781472605,8.473423658162913,0.0002278125619161372,0.00011872557347698237,0.8420648572775234,2.859969814264254,0.05720909565345232,1.9181632662281056,0.034334179085349845,0.0243226145796472,27.08978696599792,historical IsFixed; old-boundary control only,0.0013286633865820542,0.003285518504931365,False,0,26,-0.7914587831265609,0
old-e100-p000,old-boundary full skin + 3D lambda control,old-boundary-secondary-historical-diagnostic,"full extracted boundary, historical 3D lambda in Koiter; historical IsFixed boundary",40,0.6024609227330279,3.199151279313826,0.5905836139329804,0.5925273216136181,8.544382000165182,0.00022720834463946655,0.00011908355387273735,0.8448068539687853,2.850421796681684,0.05786652551255656,1.9343478986669977,0.051966034369184365,0.035790675230096755,19.403113242214626,historical IsFixed; old-boundary control only,0.001339339684457906,0.0032942257064675806,False,0,29,-0.8050498660599399,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,0,1.0,5.310139062299789,1.0,1.0,2.8909047384237616,0.0002428382659609722,0.0,0.7760198153422891,3.45610405728017,0.0,0.0,1.0,1.0,1.0,historical IsFixed; old-boundary control only,0.0,0.0,True,0,0,1.0,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,1,0.9351120193768665,4.965574861719135,0.9442219871567483,0.942863664440389,2.832354155495823,0.00022230731872431507,2.0271705088329864e-05,0.7499144165595039,3.3265469898181483,0.004466567767625319,0.11195984013533944,0.8725161519804155,0.7108209790554484,1.1491492923873936,historical IsFixed; old-boundary control only,4.32331213939818e-05,9.884465677100629e-05,False,0,0,0.5689934272890863,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,2,0.8762176041873295,4.652837327069873,0.8932580439533967,0.890502829275926,2.8763503589644794,0.00020709526892307974,3.8968224290248e-05,0.7268290024385764,3.199358100619997,0.008631539719916712,0.21392665340615769,0.7659910331529279,0.5242458035804626,1.2898852696512335,historical IsFixed; old-boundary control only,8.6022635579894e-05,0.00019779188511086752,False,0,0,0.019870164542996418,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,3,0.820751796278027,4.3583061738686695,0.8446767797292682,0.8404807934404787,3.1867744610957494,0.00019350828641006212,5.634892763977036e-05,0.7069625002662021,3.1001257054893387,0.01254222590593286,0.3236617374738862,0.6823153193203185,0.41085000755735146,1.4253221723061853,historical IsFixed; old-boundary control only,0.00012661280773526112,0.0002910313468530036,False,0,2,-0.31035224890851154,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,4,0.7702363062141396,4.090061896829204,0.7995582419015619,0.7941254078399475,3.5732495428678495,0.00018173382044447237,7.203875392631854e-05,0.6909201589037463,2.9891598421024104,0.01622483621805594,0.4374965101161002,0.6073029015733136,0.33826417399998543,1.605212631490118,historical IsFixed; old-boundary control only,0.00016627265775787795,0.0003804396517168055,False,0,1,-0.31331185843916026,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,5,0.7232618743795298,3.840621131414904,0.7568530766900741,0.7503947341093098,3.947485751470393,0.00016933346270610593,8.645925076341849e-05,0.6753409566385451,2.852534985924819,0.019681010387297256,0.5555128076107585,0.5148478578927709,0.2597192821806246,1.8752681327720715,historical IsFixed; old-boundary control only,0.0002042143115836973,0.0004660856733471702,False,0,1,-0.296062393288427,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,6,0.6808586989494365,3.615454373198015,0.7177016591531019,0.7104480921697576,4.382912452024763,0.00015898682156647936,9.797444907851479e-05,0.6605265402511834,2.677088700250616,0.022935179315744895,0.6741790747226846,0.4224521665029673,0.20742939295819768,2.3284871266197213,historical IsFixed; old-boundary control only,0.0002433224245025931,0.0005493490020489944,False,0,1,-0.33263833369552076,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,7,0.6427855296227557,3.413280549530853,0.681523492292823,0.6738310257727375,4.751423230535135,0.00014989825158173549,0.00010858874926786879,0.6497742059695947,2.457890486966061,0.026000810990622035,0.7901648722703611,0.30458741539513284,0.1650198235779484,3.171092679529699,historical IsFixed; old-boundary control only,0.00028014157733680426,0.0006296801279313958,False,0,1,-0.33304388854542466,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,8,0.6078270583695012,3.2276462057706623,0.6479462394615148,0.6399771270760692,5.094012082174395,0.0001423117269810517,0.00011813040465345847,0.6387544445453501,2.2328957050541742,0.028881153718749494,0.898782941482071,0.19482537085915985,0.1284498460462621,4.890466100079533,historical IsFixed; old-boundary control only,0.00031720362606806773,0.0007057222869067933,False,0,1,-0.2698095158713809,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,9,0.5768898083207127,3.063365105806454,0.6176303731451614,0.609478485827736,5.418098655120047,0.0001375146355229933,0.00012649616413112848,0.6297212570378506,2.044520835925544,0.03158522401540216,0.9988297568940334,0.10808313192368395,0.07923791061531642,8.73746307849976,historical IsFixed; old-boundary control only,0.0003532405959698083,0.0007796692957495379,False,0,1,-0.24711742436560918,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,10,0.5485396067729414,2.912821593143562,0.5894639052216333,0.581179825016582,5.675673549407699,0.00013383592407746592,0.0001341410071203253,0.624617162618809,1.8655913634503398,0.03412145394537612,1.0905022207074206,0.06857120785775139,0.04896385610071203,13.637449879093124,historical IsFixed; old-boundary control only,0.000387622841551561,0.0008502385577190442,False,0,1,-0.17918731476146801,0
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,11,0.520903694569203,2.7660710562282036,0.5616218037889095,0.553315564206714,5.94089227240472,0.00013160969694062425,0.00014092080540448152,0.6221014474260236,1.7220838221034402,0.03650023807906444,1.1740182155870846,0.07023198467665316,0.048587865959059215,17.598593943984874,historical IsFixed; old-boundary control only,0.0004214470978594407,0.0009181678529505259,False,0,0,0.005840796297226206,2
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,12,0.4982801661710881,2.645936974354325,0.5383099831160623,0.529949009876223,6.187392983591112,0.0001303927188796511,0.0001466891412851595,0.6266294103846579,1.5930328712837398,0.03873145782988936,1.250272416395928,0.014603245289770701,0.01760678936341129,92.05881795889535,historical IsFixed; old-boundary control only,0.00045161393589440057,0.0009846814416162404,False,0,1,-0.025578244926830272,4
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,13,0.4753355340937761,2.5240977872904935,0.5146391949276645,0.5064575592949115,6.41415170607313,0.00012841291499072062,0.0001520508364542474,0.6257023690849064,1.4360091980215002,0.0408202735232564,1.318883519294202,-0.030881418178163957,-0.03664357399590359,71.3573164460519,historical IsFixed; old-boundary control only,0.0004824267007320297,0.0010532208200348565,False,2,2,-0.05951788554120082,1
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,14,0.4555066392893192,2.4188035984271137,0.49326456246997824,0.48534202500403817,6.603164300258789,0.00013044670942117704,0.00015945978614975449,0.6257267044119141,1.347640179673129,0.04278010692611741,1.3804091176318898,-0.05427317894224866,-0.06311536656893059,7114.779335270321,historical IsFixed; old-boundary control only,0.0005107650200568027,0.001117968989647086,False,3,4,-0.1681674993699788,2
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,15,0.43580271479982735,2.3141730193148575,0.4728507351300292,0.46524819825226205,6.832631693299059,0.00012947034911077137,0.00016415545193378413,0.6186813225453638,1.2632831919977234,0.04461856224410333,1.4360944166802587,-0.0551448650753583,-0.06246251415483777,98.39395766101661,historical IsFixed; old-boundary control only,0.0005382837388717968,0.0011795947845401238,False,1,4,-0.17515640639853983,2
no-skin,old-boundary no-skin control,old-boundary-external-no-skin-control,no Koiter skin; historical IsFixed boundary,16,0.41955041223266487,2.227871032600653,0.45543980393150185,0.44787585399792296,7.087817946925651,0.00013032552484348989,0.000169945288935352,0.6376384785471478,1.1942102189008048,0.046342946468421416,1.489230614115379,-0.0846862417005128,-0.0948337844553574,63.16979364752018,historical IsFixed; old-boundary control only,0.0005638364891520968,0.0012385113423704435,False,4,5,-0.17373116065675948,4
