x,ux,uy,target_uy,smooth_uy,highpass_uy
0.005,-0.001621958935842627,0.00443186932508636,0.1,0.009439999933295848,-0.0050081306082094875
0.01,-0.0035841639524657127,0.00807784905558232,0.1,0.0111344571632993,-0.00305660810771698
0.015,-0.0056937395889393935,0.011145037504898462,0.1,0.013111220921852726,-0.0019661834169542643
0.02,-0.007845460568690935,0.014042774380008038,0.1,0.015337737911301767,-0.0012949635312937292
0.025,-0.009996304014289144,0.01690995474971414,0.1,0.017766012987630815,-0.0008560582379166758
0.03,-0.012107944156555691,0.019785847765253703,0.1,0.020335797312890844,-0.0005499495476371415
0.035,-0.014154374978730061,0.02270247163563236,0.1,0.022977009288803946,-0.00027453765317158457
0.04,-0.016115196785394293,0.025689492687946725,0.1,0.025611157706585442,7.833498136128325e-05
0.045,-0.017972922849950508,0.02877613293719496,0.1,0.02815260746013329,0.0006235254770616712
0.05,-0.0197073822148741,0.031995709537966786,0.1,0.030511201350213568,0.0014845081877532182
0.055,-0.02128443166001414,0.0353659167214579,0.1,0.03259769251054166,0.0027682242109162356
0.06,-0.022627894889681963,0.038842696292756905,0.1,0.03433243087961324,0.0045102654131436645
0.065,-0.0235011452857699,0.04216681510710061,0.1,0.03565635261594914,0.006510462491151468
0.07,-0.019693782714341964,0.043151760751654715,0.1,0.036541963619311224,0.006609797132343491
0.075,-0.01589650811693598,0.042009640533378564,0.1,0.03700141180483412,0.0050082287285444435
0.08,-0.012663797732668864,0.04040176871011806,0.1,0.037089043943721804,0.003312724766396255
0.085,-0.009861254466644822,0.038534892919253806,0.1,0.03689703120839181,0.0016378617108619986
0.09,-0.007555007173700976,0.03650627989517304,0.1,0.036544955687245244,-3.86757920722014e-05
0.095,-0.005878287276964882,0.0342051644467175,0.1,0.03616431637886168,-0.0019591519321441805
0.1,-0.0047966575021753674,0.032337120503688935,0.1,0.035882000517942776,-0.0035448800142538414
0.105,-0.004290123477647715,0.031338604837979595,0.1,0.03580452229958702,-0.004465917461607426
0.11,-0.004303038551999877,0.03151095861136343,0.1,0.036005999191368765,-0.004495040580005334
0.115,-0.004697859068943642,0.032644189336829534,0.1,0.03652087086556002,-0.00387668152873049
0.12,-0.005244243156909981,0.034359352102003776,0.1,0.03734125253206355,-0.002981900430059775
0.125,-0.005776288451649181,0.0364748938671789,0.1,0.03841844855572726,-0.0019435546885483573
0.13,-0.006239527970220784,0.038557632019187806,0.1,0.039667382268350294,-0.0011097502491624889
0.135,-0.006216108405744273,0.04084566090637104,0.1,0.040973448776527005,-0.00012778787015596538
0.14,-0.005440401694416943,0.043282343514091604,0.1,0.04220158247403137,0.0010807610400602324
0.145,-0.003617184071556697,0.04582775685576992,0.1,0.04320801670078529,0.0026197401549846247
0.15,4.154714925549999e-05,0.04825824289869636,0.1,0.04385476235640206,0.004403480542294301
0.155,0.00450703755572346,0.05093587739677504,0.1,0.044026004699355636,0.006909872697419404
0.16,0.010668610759091873,0.053227784593943527,0.1,0.043643991244950914,0.009583793348992613
0.165,0.019483819853908273,0.04982763285089874,0.1,0.042681048888080275,0.007146583962818462
0.17,0.027356905244260224,0.04887472276425304,0.1,0.04116428555651431,0.0077104372077387295
0.17500000000000002,0.029292431532356028,0.04279162474829592,0.1,0.03917071122741377,0.0036209135208821464
0.18,0.03121240684226554,0.0369900040149652,0.1,0.0368133445079577,0.0001766595070075011
0.185,0.032514573525305075,0.031778057419603455,0.1,0.034221499762949005,-0.0024434423433455504
0.19,0.03358025306567426,0.027858391162572327,0.1,0.031520353351354474,-0.0036619621887821474
0.195,0.034967918313543046,0.026840298110938413,0.1,0.028814832102423048,-0.0019745339914846345
0.2,0.035650900219597596,0.025166945195713927,0.1,0.02618115586433075,-0.0010142106686168231
0.20500000000000002,0.03611500747561963,0.023488475619768186,0.1,0.0236665619395364,-0.00017808631976821282
0.21,0.03599646266731529,0.020697931876269147,0.1,0.02129517762621988,-0.0005972457499507332
0.215,0.035666763990469544,0.018204133006038493,0.1,0.019076620851099457,-0.0008724878450609638
0.22,0.03491760675523887,0.015541361797180948,0.1,0.017014002969679767,-0.0014726411724988193
0.225,0.03454662114396551,0.013531601286531842,0.1,0.015109317964660978,-0.001577716678129136
0.23,0.03423940536409882,0.011796108402869866,0.1,0.01336573115129303,-0.0015696227484231651
0.23500000000000001,0.0337811661472256,0.01035942450657064,0.1,0.011787504284413788,-0.001428079777843148
0.24,0.03330103246885619,0.009231370631718317,0.1,0.010378714682971614,-0.0011473440512532965
0.245,0.031884220407840766,0.00767175530839108,0.1,0.009141791097745358,-0.0014700357893542787
0.25,0.030616055838334995,0.006542185948955567,0.1,0.0080764048734047,-0.001534218924449133
0.255,0.029374109086444014,0.005641097024528346,0.1,0.00717856807309628,-0.0015374710485679339
0.26,0.028305593326216634,0.005054021865899765,0.1,0.006440620836553737,-0.0013865989706539723
0.265,0.02732330467297139,0.004636807663203421,0.1,0.005851048468027001,-0.0012142408048235803
0.27,0.02648265320318966,0.004413348869991961,0.1,0.005395032028014852,-0.0009816831580228905
0.275,0.025739087397461793,0.004304675753809138,0.1,0.005055202186016406,-0.0007505264322072679
0.28,0.02507745181866011,0.004274006510085049,0.1,0.004812693542132101,-0.000538687032047052
0.28500000000000003,0.024479715346550638,0.004287928537108272,0.1,0.004648429361085411,-0.00036050082397713883
0.29,0.023931311335584203,0.004322660524259702,0.1,0.004544205102495145,-0.00022154457823544277
0.295,0.023422661755476082,0.0043643092680385916,0.1,0.004483677962839886,-0.00011936869480129453
0.3,0.02294684728716396,0.004404727986103002,0.1,0.004452941978043218,-4.8213991940215806e-05
