cycles_per_unit_length,wavenumber,power
1.0050251256281406,6.314759102693051,4.255019708288105e-05
2.0100502512562812,12.629518205386102,2.6220959313754624e-05
3.015075376884422,18.94427730807915,1.3110742221045604e-05
4.0201005025125625,25.259036410772204,4.032431534181471e-06
5.025125628140703,31.573795513465253,3.2341037046274884e-07
6.030150753768844,37.8885546161583,2.586369465679501e-07
7.035175879396984,44.203313718851355,1.0479878160888318e-06
8.040201005025125,50.51807282154441,1.3252622621759867e-06
9.045226130653266,56.83283192423746,1.099545129307432e-06
10.050251256281406,63.147591026930506,7.373376408069655e-07
11.055276381909547,69.46235012962356,4.328783852857902e-07
12.060301507537687,75.7771092323166,2.3004174470039517e-07
13.065326633165828,82.09186833500966,1.248814467323781e-07
14.070351758793969,88.40662743770271,8.318036956518576e-08
15.07537688442211,94.72138654039577,5.81083600779884e-08
16.08040201005025,101.03614564308882,2.827392758816661e-08
17.08542713567839,107.35090474578186,4.481806139635069e-09
18.09045226130653,113.66566384847492,2.1430527234132976e-09
19.09547738693467,119.98042295116797,1.958173087645186e-08
20.100502512562812,126.29518205386101,4.028234526616053e-08
21.105527638190953,132.60994115655407,4.747368046579474e-08
22.110552763819094,138.92470025924712,3.662308110915266e-08
23.115577889447234,145.23945936194016,1.7657475768451166e-08
24.120603015075375,151.5542184646332,4.99246598879632e-09
25.125628140703515,157.86897756732628,4.155425765879187e-09
26.130653266331656,164.18373667001933,8.767164478303826e-09
27.135678391959797,170.49849577271237,1.0071743813294942e-08
28.140703517587937,176.81325487540542,6.461805111658752e-09
29.145728643216078,183.12801397809847,2.4885684309316416e-09
30.15075376884422,189.44277308079154,1.4518192887606264e-09
31.15577889447236,195.75753218348459,2.1044979833739866e-09
32.1608040201005,202.07229128617763,1.9440619297387298e-09
33.16582914572864,208.38705038887065,8.129731006754359e-10
34.17085427135678,214.70180949156372,2.5306664079316086e-10
35.175879396984925,221.0165685942568,8.914612589177316e-10
36.18090452261306,227.33132769694984,1.8113242069215895e-09
37.1859296482412,233.64608679964286,2.0040482936056124e-09
38.19095477386934,239.96084590233593,1.438789730180183e-09
39.19597989949749,246.275605005029,7.211728466459712e-10
40.201005025125625,252.59036410772202,3.2262013264659547e-10
41.20603015075376,258.90512321041507,2.832098604755151e-10
42.211055276381906,265.21988231310814,3.477901778597079e-10
43.21608040201005,271.5346414158012,2.675127103081854e-10
44.22110552763819,277.84940051849424,8.119214381688129e-11
45.226130653266324,284.16415962118725,7.798177264332782e-11
46.23115577889447,290.4789187238803,3.843293087139927e-10
47.23618090452261,296.7936778265734,7.063478760705137e-10
48.24120603015075,303.1084369292664,6.665897640784949e-10
49.24623115577889,309.4231960319595,3.0916330081747237e-10
50.25125628140703,315.73795513465257,4.7573752118476987e-11
51.256281407035175,322.05271423734564,1.3759254658198494e-10
52.26130653266331,328.36747334003866,4.1614147150648217e-10
53.26633165829145,334.6822324427317,5.791363257597393e-10
54.27135678391959,340.99699154542475,5.180660941167747e-10
55.27638190954774,347.3117506481178,3.2201984564157847e-10
56.281407035175874,353.62650975081084,1.1787976331236435e-10
57.28643216080401,359.94126885350386,7.684167435762939e-12
58.291457286432156,366.25602795619693,4.7463199456263225e-11
59.2964824120603,372.57078705889,1.814073576770998e-10
60.30150753768844,378.8855461615831,2.581983714288569e-10
61.306532663316574,385.2003052642761,1.8991965329260853e-10
62.31155778894472,391.51506436696917,5.5681508142640615e-11
63.31658291457286,397.82982346966224,2.5219978151357536e-12
64.321608040201,404.14458257235526,8.908941190836935e-11
65.32663316582914,410.4593416750483,2.590070461653445e-10
66.33165829145727,416.7741007777413,4.07463632235278e-10
67.33668341708542,423.0888598804344,4.34262535522125e-10
68.34170854271356,429.40361898312744,3.017890647245226e-10
69.3467336683417,435.7183780858205,1.0641267383382777e-10
70.35175879396985,442.0331371885136,3.768706703281356e-11
71.35678391959799,448.34789629120667,1.8389010676351373e-10
72.36180904522612,454.6626553938997,4.031436494239743e-10
73.36683417085426,460.9774144965927,4.664563086601591e-10
74.3718592964824,467.2921735992857,3.2364808103729384e-10
75.37688442211055,473.60693270197885,1.5621236589127389e-10
76.38190954773869,479.92169180467187,1.572359041443628e-10
77.38693467336682,486.2364509073649,3.2194953644578356e-10
78.39195979899498,492.551210010058,4.776569785572146e-10
79.39698492462311,498.86596911275103,4.710666591922207e-10
80.40201005025125,505.18072821544405,3.04738053856885e-10
81.40703517587939,511.4954873181371,1.345274182953955e-10
82.41206030150752,517.8102464208301,1.496590215604536e-10
83.41708542713567,524.1250055235232,3.964146626566978e-10
84.42211055276381,530.4397646262163,6.892003767709104e-10
85.42713567839195,536.7545237289094,7.619038183684682e-10
86.4321608040201,543.0692828316024,5.604476975496175e-10
87.43718592964824,549.3840419342954,3.242706898080831e-10
88.44221105527637,555.6988010369885,3.0698571595088297e-10
89.44723618090451,562.0135601396815,4.723478728781809e-10
90.45226130653265,568.3283192423745,5.630008743051709e-10
91.4572864321608,574.6430783450677,4.3476785526194287e-10
92.46231155778894,580.9578374477607,2.0734660751756934e-10
93.46733668341707,587.2725965504537,8.186827636736135e-11
94.47236180904522,593.5873556531468,1.182417367146151e-10
95.47738693467336,599.9021147558399,2.2579058786003159e-10
96.4824120603015,606.2168738585328,2.8840210382782714e-10
97.48743718592964,612.5316329612259,2.5121529756142403e-10
98.49246231155777,618.846392063919,1.4032457745579465e-10
99.49748743718592,625.1611511666121,4.3602360259721234e-11
