cycles_per_unit_length,wavenumber,power
1.0050251256281406,6.314759102693051,0.00010181392074850094
2.0100502512562812,12.629518205386102,6.526015825813183e-05
3.015075376884422,18.94427730807915,3.387922628711081e-05
4.0201005025125625,25.259036410772204,1.1237906149327412e-05
5.025125628140703,31.573795513465253,1.6188932751076657e-06
6.030150753768844,37.8885546161583,8.046786868421963e-07
7.035175879396984,44.203313718851355,1.9160387973945424e-06
8.040201005025125,50.51807282154441,1.9504428375870813e-06
9.045226130653266,56.83283192423746,1.2759251088922282e-06
10.050251256281406,63.147591026930506,7.397252733494119e-07
11.055276381909547,69.46235012962356,4.695652741017973e-07
12.060301507537687,75.7771092323166,3.0579568093499906e-07
13.065326633165828,82.09186833500966,2.0894929534500516e-07
14.070351758793969,88.40662743770271,1.782144794978343e-07
15.07537688442211,94.72138654039577,1.5369328665783967e-07
16.08040201005025,101.03614564308882,9.291005703240748e-08
17.08542713567839,107.35090474578186,2.9487778930083983e-08
18.09045226130653,113.66566384847492,1.8426182657748084e-08
19.09547738693467,119.98042295116797,6.411496312394932e-08
20.100502512562812,126.29518205386101,1.1810813351028654e-07
21.105527638190953,132.60994115655407,1.3178644611027494e-07
22.110552763819094,138.92470025924712,1.0028885588645122e-07
23.115577889447234,145.23945936194016,5.660694849739066e-08
24.120603015075375,151.5542184646332,3.084701029844668e-08
25.125628140703515,157.86897756732628,2.409340656279605e-08
26.130653266331656,164.18373667001933,2.08783126391865e-08
27.135678391959797,170.49849577271237,1.3923858733069797e-08
28.140703517587937,176.81325487540542,7.870389294668173e-09
29.145728643216078,183.12801397809847,6.098905085665282e-09
30.15075376884422,189.44277308079154,5.362271154006168e-09
31.15577889447236,195.75753218348459,3.014682479919941e-09
32.1608040201005,202.07229128617763,1.3470264140103234e-09
33.16582914572864,208.38705038887065,2.5517647913334395e-09
34.17085427135678,214.70180949156372,4.372539652092774e-09
35.175879396984925,221.0165685942568,3.5292221643701937e-09
36.18090452261306,227.33132769694984,8.283773587494673e-10
37.1859296482412,233.64608679964286,3.2518504476384856e-10
38.19095477386934,239.96084590233593,4.266389435353008e-09
39.19597989949749,246.275605005029,1.0441036809527424e-08
40.201005025125625,252.59036410772202,1.4414578873336483e-08
41.20603015075376,258.90512321041507,1.3650290302121414e-08
42.211055276381906,265.21988231310814,9.455837200552504e-09
43.21608040201005,271.5346414158012,5.287790208251651e-09
44.22110552763819,277.84940051849424,3.44549140132765e-09
45.226130653266324,284.16415962118725,3.6448697611177743e-09
46.23115577889447,290.4789187238803,4.535780308659163e-09
47.23618090452261,296.7936778265734,5.553786992302034e-09
48.24120603015075,303.1084369292664,6.630911973592043e-09
49.24623115577889,309.4231960319595,6.989663880360946e-09
50.25125628140703,315.73795513465257,5.612554478218761e-09
51.256281407035175,322.05271423734564,2.8827213140349452e-09
52.26130653266331,328.36747334003866,6.094719678101832e-10
53.26633165829145,334.6822324427317,4.0136842035842275e-11
54.27135678391959,340.99699154542475,5.825115460099103e-10
55.27638190954774,347.3117506481178,8.66343134841336e-10
56.281407035175874,353.62650975081084,4.520089264487502e-10
57.28643216080401,359.94126885350386,1.6168046099350706e-11
58.291457286432156,366.25602795619693,2.645419941474528e-10
59.2964824120603,372.57078705889,1.1765345248343284e-09
60.30150753768844,378.8855461615831,2.168770153488393e-09
61.306532663316574,385.2003052642761,2.62546732168244e-09
62.31155778894472,391.51506436696917,2.3040970875559063e-09
63.31658291457286,397.82982346966224,1.4669842956932864e-09
64.321608040201,404.14458257235526,6.520894293123395e-10
65.32663316582914,410.4593416750483,2.4109123294099966e-10
66.33165829145727,416.7741007777413,2.5047676838268037e-10
67.33668341708542,423.0888598804344,4.65531413638619e-10
68.34170854271356,429.40361898312744,6.099417008358599e-10
69.3467336683417,435.7183780858205,4.582916466929351e-10
70.35175879396985,442.0331371885136,9.674377787714371e-11
71.35678391959799,448.34789629120667,9.823177124890272e-11
72.36180904522612,454.6626553938997,1.0287415678534773e-09
73.36683417085426,460.9774144965927,2.565640507419508e-09
74.3718592964824,467.2921735992857,3.482360030321551e-09
75.37688442211055,473.60693270197885,2.9027032938772824e-09
76.38190954773869,479.92169180467187,1.3710025746520497e-09
77.38693467336682,486.2364509073649,2.7501438124944787e-10
78.39195979899498,492.551210010058,3.151184923522811e-10
79.39698492462311,498.86596911275103,9.524785161840254e-10
80.40201005025125,505.18072821544405,1.3117889094770394e-09
81.40703517587939,511.4954873181371,1.131804041754793e-09
82.41206030150752,517.8102464208301,6.971361969563565e-10
83.41708542713567,524.1250055235232,2.953150313855638e-10
84.42211055276381,530.4397646262163,6.756615124694167e-11
85.42713567839195,536.7545237289094,1.3080423918228248e-10
86.4321608040201,543.0692828316024,4.889452023251717e-10
87.43718592964824,549.3840419342954,8.959900546424055e-10
88.44221105527637,555.6988010369885,1.0477765882403182e-09
89.44723618090451,562.0135601396815,8.863760268568697e-10
90.45226130653265,568.3283192423745,5.843885387898164e-10
91.4572864321608,574.6430783450677,3.095782844779095e-10
92.46231155778894,580.9578374477607,1.3396087367953523e-10
93.46733668341707,587.2725965504537,7.314320239385984e-11
94.47236180904522,593.5873556531468,7.20640454822383e-11
95.47738693467336,599.9021147558399,5.241942695535613e-11
96.4824120603015,606.2168738585328,1.090668357147093e-10
97.48743718592964,612.5316329612259,5.092806018399089e-10
98.49246231155777,618.846392063919,1.286208923621312e-09
99.49748743718592,625.1611511666121,1.961549748381041e-09
